f5	x	y	descape240	rghasp240	rghsq	elksum240	elksq	slope240	slopesq	forest240	elev240	edgeden240	road240
1	516706.4802	4966769	0	0.7777097	0.6048323	3367.209	1.13E+07	3.9375	15.50391	64	2347.063	0.000935989	0
1	516946.4802	4966769	0	0.7264503	0.52773	3340.681	1.12E+07	6.953125	48.34595	64	2357.578	0	0
1	517186.4802	4966769	0	0.8734353	0.7628891	3300.851	1.09E+07	6.5	42.25	64	2363.984	0	0
1	517426.4802	4966769	0	0.8786032	0.7719435	3259.752	1.06E+07	6.703125	44.93188	64	2338.516	0	0
1	517666.4802	4966769	0	0.8984734	0.8072546	3338.994	1.11E+07	5.609375	31.46509	64	2349.281	0	0
1	517906.4802	4966769	0	0.8078035	0.6525465	3732.192	1.39E+07	5.46875	29.90723	64	2338.813	0	0
1	518146.4802	4966769	14.17624	0.8508688	0.7239777	6005.148	3.61E+07	4.671875	21.82642	47	2331.141	0.002478851	0
1	518386.4802	4966769	43.81997	0.7403376	0.5480998	8024.315	6.44E+07	7.359375	54.1604	24	2359.484	0.005952488	0
1	518626.4802	4966769	0	0.4882184	0.2383572	4131.098	1.71E+07	0.625	0.390625	64	2373.875	0.002710497	0
1	518866.4802	4966769	0	0.4606389	0.2121882	3463.033	1.20E+07	0.609375	0.3713379	64	2373.266	0	0
1	519106.4802	4966769	0	0.6918889	0.4787103	3386.071	1.15E+07	4.828125	23.31079	64	2362.891	0	0
1	519346.4802	4966769	0	0.7841281	0.6148568	3349.6	1.12E+07	3.890625	15.13696	64	2343.906	0	0
1	519586.4802	4966769	0	0.8236396	0.6783822	3368.187	1.13E+07	5.75	33.0625	64	2361.203	0	0
1	519826.4802	4966769	0	0.6859263	0.4704948	2773.479	7.69E+06	11.45313	131.1741	64	2355.063	0	0
1	520066.4802	4966769	0	0.7059177	0.4983198	2655.291	7.05E+06	15.57813	242.678	64	2282.797	0	0
1	520306.4802	4966769	5.075825	0.7392197	0.5464457	5035.711	2.54E+07	4.9375	24.37891	54	2238.844	0.000442783	0
1	520546.4802	4966769	81.68732	0.3079943	0.09486051	10749.78	1.16E+08	0.828125	0.685791	4	2228.484	0.0036231	0
1	520786.4802	4966769	1.40625	0.6305249	0.3975616	7052.168	4.97E+07	5.0625	25.62891	61	2230.156	0.003954673	0
1	521026.4802	4966769	0	0.8572984	0.7349605	3034.61	9.21E+06	16.59375	275.3525	64	2294.969	0.00121006	0
1	521266.4802	4966769	0	0.7435996	0.5529404	3295.869	1.09E+07	4.109375	16.88696	64	2330.625	0	0
1	521506.4802	4966769	0	0.7104436	0.5047301	3308.677	1.09E+07	2.8125	7.910156	64	2333.75	0	0
1	521746.4802	4966769	0	0.5374237	0.2888242	3285.374	1.08E+07	1	1	64	2331.703	0	0
1	521986.4802	4966769	0	0.7257857	0.5267649	3273.736	1.07E+07	3.5625	12.69141	64	2326.719	0	0
1	522226.4802	4966769	0	0.6317708	0.3991344	3349.312	1.12E+07	3.484375	12.14087	64	2339.688	0	0
1	522466.4802	4966769	0	0.8488753	0.7205892	3197.908	1.02E+07	7.984375	63.75024	64	2357.797	0	0
1	522706.4802	4966769	0	0.7829023	0.612936	3461.211	1.20E+07	6.4375	41.44141	64	2387.219	0	0
1	522946.4802	4966769	0	0.693319	0.4806912	3532.245	1.25E+07	2.09375	4.383789	64	2394.703	0	0
1	523186.4802	4966769	0	0.6537177	0.4273468	3520.713	1.24E+07	3.71875	13.8291	64	2388.922	0	0
1	523426.4802	4966769	0	0.7921448	0.6274934	3437.69	1.18E+07	6.234375	38.86743	64	2380.438	0	0
1	523666.4802	4966769	0	0.7249192	0.5255079	3473.344	1.21E+07	2.875	8.265625	64	2362.313	0.001024556	0
1	523906.4802	4966769	0	0.6986755	0.4881474	3442.825	1.19E+07	2.375	5.640625	64	2364.453	2.22E-05	0
1	524146.4802	4966769	0	0.6375808	0.4065093	3463.84	1.20E+07	2.015625	4.062744	64	2371.797	0	0
1	524386.4802	4966769	0	0.6667026	0.4444923	3479.869	1.21E+07	1.375	1.890625	64	2377.609	0	0
1	524626.4802	4966769	0	0.7686535	0.5908281	3493.808	1.22E+07	4.734375	22.41431	64	2388.859	0	0
1	524866.4802	4966769	0	0.7439363	0.5534412	3435.722	1.18E+07	8.78125	77.11035	64	2419.219	0	0
1	525106.4802	4966769	0	0.8052061	0.6483568	3593.414	1.29E+07	3.921875	15.3811	64	2437.516	0	0
1	525346.4802	4966769	0	0.7706986	0.5939763	3610.092	1.30E+07	3.03125	9.188477	64	2432.953	0	0
1	525586.4802	4966769	0	0.7275974	0.529398	3626.279	1.31E+07	2.640625	6.9729	64	2446.359	0	0
1	525826.4802	4966769	0	0.7327294	0.5368924	3609.291	1.30E+07	3.828125	14.65454	64	2440.297	0	0
1	526066.4802	4966769	0	0.8166532	0.6669225	3624.309	1.31E+07	2.34375	5.493164	64	2443.859	0	0
1	526306.4802	4966769	0	0.6695918	0.4483532	3602.595	1.30E+07	1.4375	2.066406	64	2438.797	0	0
1	526546.4802	4966769	0	0.8086296	0.6538819	4134.431	1.71E+07	3.625	13.14063	64	2438.141	0	0
1	526786.4802	4966769	0	0.8129445	0.6608788	6420.032	4.12E+07	3.953125	15.6272	64	2445.672	0	0
1	527026.4802	4966769	0	0.7890041	0.6225275	5045.557	2.55E+07	3.296875	10.86938	64	2458.859	0	0
1	527266.4802	4966769	0	0.7925085	0.6280698	6728.598	4.53E+07	2.25	5.0625	64	2455.328	0	0
1	527506.4802	4966769	0	0.9913007	0.9826771	5305.203	2.81E+07	9.375	87.89063	64	2436.469	0	0
1	527746.4802	4966769	0	0.8880927	0.7887086	6399.24	4.10E+07	6.828125	46.62329	64	2427.594	0	0
1	527986.4802	4966769	0	0.8741963	0.7642192	6177.073	3.82E+07	10.28125	105.7041	64	2431.844	0	0
1	528226.4802	4966769	0	1.047499	1.097254	5024.525	2.52E+07	13.40625	179.7275	64	2434.953	0	0
1	528466.4802	4966769	0	1.103841	1.218465	1492.187	2.23E+06	27.39063	750.2463	64	2366.328	0	0
1	528706.4802	4966769	0	1.072721	1.150731	2147.005	4.61E+06	18.85938	355.676	64	2266.953	0	0
1	528946.4802	4966769	0	0.927236	0.8597667	2442.353	5.97E+06	11.29688	127.6194	64	2232.563	0	0
1	529186.4802	4966769	0	0.9808391	0.9620454	2125.372	4.52E+06	14.29688	204.4006	64	2229.391	0	0
1	529426.4802	4966769	0	1.061862	1.127552	2611.105	6.82E+06	18.28125	334.2041	64	2315.797	0	0
1	529666.4802	4966769	0	0.9295595	0.8640809	2650.011	7.02E+06	14.10938	199.0745	64	2352.766	0	0
1	529906.4802	4966769	0	0.9815553	0.9634509	2281.164	5.20E+06	22.04688	486.0647	64	2442.531	0	0
1	530146.4802	4966769	0	1.151522	1.326003	2036.652	4.15E+06	22.03125	485.376	64	2501.375	0	0
1	530386.4802	4966769	0	1.018081	1.036489	2566.737	6.59E+06	17.85938	318.9573	64	2568.234	0	0
1	530626.4802	4966769	0	0.9408248	0.8851513	3120.295	9.74E+06	11.9375	142.5039	64	2609.203	0	0
1	530866.4802	4966769	0	0.8624551	0.7438288	3950.611	1.56E+07	13.8125	190.7852	64	2657.016	0.002569571	0
1	531106.4802	4966769	0	0.9551792	0.9123672	3897.762	1.52E+07	18.6875	349.2227	64	2733.5	0.004453232	0
1	531346.4802	4966769	20.60068	1.014839	1.029899	3301.313	1.09E+07	10.26563	105.3831	34	2786.547	0.004840931	0
1	531586.4802	4966769	0	1.021285	1.043022	2062.549	4.25E+06	20.6875	427.9727	64	2748.938	0.003771393	0
1	531826.4802	4966769	0	1.017006	1.034301	2608.962	6.81E+06	15.70313	246.5881	64	2677.797	0	0
1	532066.4802	4966769	0	1.067625	1.139824	3292.46	1.08E+07	19.3125	372.9727	64	2685.438	0	0
1	532306.4802	4966769	0	1.028646	1.058112	4113.456	1.69E+07	17.21875	296.4854	64	2668.281	0	0
1	532546.4802	4966769	0	0.9566227	0.9151269	4627.255	2.14E+07	14.20313	201.7288	64	2679.922	0.000846363	0
1	532786.4802	4966769	0	1.115374	1.244058	3135.731	9.83E+06	21.96875	482.626	64	2759.219	0.003649183	0
1	533026.4802	4966769	0.46875	1.015726	1.031699	2358.688	5.56E+06	23.20313	538.385	63	2850.109	0.005225475	0
1	533266.4802	4966769	28.66631	1.09364	1.196048	2327.349	5.42E+06	15.3125	234.4727	25	2916.844	0.006273772	0
1	533506.4802	4966769	7.96875	1.142383	1.305039	1539.008	2.37E+06	24.34375	592.6182	48	2865.219	0.004704363	0
1	533746.4802	4966769	0	1.052586	1.107938	1893.09	3.58E+06	20.39063	415.7776	64	2766.656	0.001087585	0
1	533986.4802	4966769	0	0.8575745	0.7354341	2586.489	6.69E+06	10.89063	118.6057	64	2700.203	0	0
1	534226.4802	4966769	0	0.8841819	0.7817777	2765.81	7.65E+06	10.07813	101.5686	64	2664	0	0
1	534466.4802	4966769	0	0.8878816	0.7883338	2839.422	8.06E+06	11.0625	122.3789	64	2637.188	0	0
1	534706.4802	4966769	0	0.8118355	0.6590768	2787.435	7.77E+06	12.8125	164.1602	64	2621.172	0	0
1	534946.4802	4966769	0	0.9399156	0.8834413	2877.966	8.28E+06	11.75	138.0625	64	2605.266	0	0
1	535186.4802	4966769	0	1.085379	1.178047	2755.493	7.59E+06	13.28125	176.3916	64	2581.328	0	0
1	535426.4802	4966769	0	1.063816	1.131704	2732.269	7.47E+06	14.5	210.25	64	2565.594	0	0
1	535666.4802	4966769	0	0.7966617	0.6346699	3239.306	1.05E+07	6.109375	37.32446	64	2576.938	0	0
1	535906.4802	4966769	0	0.8958625	0.8025696	4922.98	2.42E+07	5.53125	30.59473	64	2569.203	0	0
1	536146.4802	4966769	0	0.777364	0.6042947	6525.932	4.26E+07	3.296875	10.86938	64	2548.578	0	0
1	536386.4802	4966769	0	0.9482108	0.8991037	6435.508	4.14E+07	4.84375	23.46191	64	2544.063	0	0
1	536626.4802	4966769	0	0.8193449	0.6713261	6514.818	4.24E+07	1.703125	2.900635	64	2547.219	0	0
1	536866.4802	4966769	0	0.8772539	0.7695745	6134.362	3.76E+07	7.796875	60.79126	64	2534.266	0	0
1	537106.4802	4966769	0	0.9317439	0.8681466	5660.815	3.20E+07	12.8125	164.1602	64	2528.531	0	0
1	537346.4802	4966769	0	0.7012504	0.4917522	6536.429	4.27E+07	2.546875	6.486572	64	2545.344	0	0
1	537586.4802	4966769	0	0.8806416	0.7755297	6523.731	4.26E+07	3.09375	9.571289	64	2544.063	0	0
1	537826.4802	4966769	0	0.7124865	0.507637	6518.486	4.25E+07	2.71875	7.391602	64	2550.359	0	0
1	538066.4802	4966769	0	0.7687343	0.5909524	6541.676	4.28E+07	2.765625	7.648682	64	2546.891	0	0
1	538306.4802	4966769	0	0.741193	0.5493671	6586.748	4.34E+07	2.359375	5.56665	64	2538.344	0	0
1	538546.4802	4966769	0	0.7363483	0.5422089	6638.757	4.41E+07	3.828125	14.65454	64	2526.297	0	0
1	538786.4802	4966769	0	0.7818202	0.6112429	6625.522	4.39E+07	3.640625	13.25415	64	2512.406	0	0
1	539026.4802	4966769	0	1.052431	1.107612	5867.298	3.44E+07	11.23438	126.2112	64	2503.266	0	0
1	539266.4802	4966769	0	0.9671336	0.9353475	6328.102	4.00E+07	8.78125	77.11035	64	2500.016	0	0
1	539506.4802	4966769	0	0.8666285	0.751045	6898.448	4.76E+07	2.75	7.5625	64	2496.422	0	0
1	539746.4802	4966769	0	0.9127828	0.8331725	7594.547	5.77E+07	4.421875	19.55298	64	2484.078	0	0
1	539986.4802	4966769	0	1.042751	1.08733	7161.554	5.13E+07	14.125	199.5156	64	2464.484	0	0
1	540226.4802	4966769	7.613738	1.131409	1.280087	6020.749	3.62E+07	20.17188	406.9045	33	2439.719	0.004112644	0
1	540466.4802	4966769	0	1.1748	1.380155	4619.694	2.13E+07	24.51563	601.0159	64	2373.688	0.005891093	0
1	540706.4802	4966769	10.67778	1.173372	1.376803	4125.298	1.70E+07	21.15625	447.5869	49	2324.5	0.005877636	0
1	540946.4802	4966769	15.47594	1.182963	1.399401	2485.471	6.18E+06	24.98438	624.219	42	2255.953	0.007414905	0
1	541186.4802	4966769	0	1.1695	1.36773	2599.126	6.76E+06	24.48438	599.4846	64	2220.656	0.002215147	0
1	541426.4802	4966769	0	1.207976	1.459207	2160.059	4.67E+06	26.4375	698.9414	64	2200.656	0	0
1	541666.4802	4966769	0	1.069931	1.144752	2414.358	5.83E+06	24.53125	601.7822	64	2194.891	0.001908853	0
1	541906.4802	4966769	0	1.162556	1.351537	2145.679	4.60E+06	27.09375	734.0713	64	2211.828	0.002975378	0
1	542146.4802	4966769	0	1.200748	1.441795	3239.16	1.05E+07	21.17188	448.2483	64	2215.781	0	0
1	542386.4802	4966769	0	0.966184	0.9335116	4286.893	1.84E+07	9.734375	94.75806	64	2197.563	0	0
1	542626.4802	4966769	0	1.033753	1.068646	4073.665	1.66E+07	8.46875	71.71973	64	2179.172	0	0
1	542866.4802	4966769	0	0.9637594	0.9288322	3219.261	1.04E+07	10.23438	104.7424	64	2155.859	0	0
1	543106.4802	4966769	0	1.092868	1.19436	1214.61	1.48E+06	31.07813	965.8499	64	2241.828	0	0
1	543346.4802	4966769	0	0.9954382	0.9908972	2368.654	5.61E+06	23.73438	563.3206	64	2371.047	0	0
1	543586.4802	4966769	0	0.8519509	0.7258203	3410.458	1.16E+07	8.484375	71.98462	64	2407.672	0	0
1	543826.4802	4966769	0	0.8539803	0.7292824	2857.121	8.16E+06	12.95313	167.7834	64	2392.234	0	0
1	544066.4802	4966769	0	1.096722	1.2028	1988.366	3.95E+06	22.1875	492.2852	64	2340.063	0	0
1	544306.4802	4966769	0	1.013492	1.027166	3788.407	1.44E+07	12.92188	166.9749	64	2410.094	0	0
1	544546.4802	4966769	20.38064	0.7239471	0.5240994	8147.132	6.64E+07	3.171875	10.06079	41	2420.297	0.001593184	0
1	544786.4802	4966769	48.68021	0.8285313	0.6864641	11167.07	1.25E+08	6.625	43.89063	21	2398.063	0.004667548	0
1	545026.4802	4966769	0	0.7951351	0.6322399	6934.666	4.81E+07	5.015625	25.15649	64	2387.516	0.005733399	0
1	545266.4802	4966769	34.93509	0.773231	0.5978861	12892.5	1.66E+08	4.484375	20.10962	30	2385.422	0.004833999	0
1	545506.4802	4966769	193.4084	0.8008194	0.6413117	22380.57	5.01E+08	2.796875	7.82251	0	2375.453	0.003637067	0
1	545746.4802	4966769	291.2734	0.9073164	0.8232231	23229.79	5.40E+08	10.75	115.5625	0	2356.609	0.000413339	0
1	545986.4802	4966769	382.8402	0.8705999	0.7579441	23864.22	5.70E+08	9.984375	99.68774	0	2323.313	0	0
1	546226.4802	4966769	513.2352	0.9645609	0.9303777	21598.05	4.66E+08	12.5625	157.8164	0	2306.641	0	0
1	546466.4802	4966769	568.0151	0.7995802	0.6393285	21247.74	4.51E+08	11.21875	125.8604	0	2259	0	0
1	546706.4802	4966769	401.9233	0.6857848	0.4703008	21087.48	4.45E+08	6.234375	38.86743	0	2232.25	0	0
1	546946.4802	4966769	235.5044	0.7451374	0.5552297	17161.41	2.95E+08	5.5	30.25	0	2212.188	0	0
1	547186.4802	4966769	94.39428	0.6120398	0.3745927	11465.58	1.31E+08	2.890625	8.355713	0	2201.438	0.002674179	0
1	547426.4802	4966769	3.28125	0.6390759	0.4084181	3916.616	1.53E+07	5.078125	25.78735	58	2214.578	0.004251767	0
1	547666.4802	4966769	0	0.6548536	0.4288333	2990.812	8.94E+06	3.828125	14.65454	64	2221.5	0.001202784	0
1	547906.4802	4966769	10.14857	0.8606681	0.7407496	4239.149	1.80E+07	8.046875	64.7522	48	2209.875	0.002536305	0
1	548146.4802	4966769	56.65012	0.9303475	0.8655465	8238.417	6.79E+07	9.359375	87.5979	12	2209.422	0.008429458	0
1	548386.4802	4966769	22.5	0.9389615	0.8816487	8196.787	6.72E+07	5.1875	26.91016	40	2227.391	0.007056291	0
1	548626.4802	4966769	30.60711	0.6423693	0.4126384	8613.632	7.42E+07	3.359375	11.2854	32	2230.125	0.005714073	0
1	548866.4802	4966769	81.9387	0.8327631	0.6934944	10965.07	1.20E+08	7.109375	50.54321	7	2261.25	0.00589516	0
1	549106.4802	4966769	11.39089	0.7943966	0.6310659	7371.057	5.43E+07	3.65625	13.36816	45	2261.922	0.005200129	0
1	549346.4802	4966769	0	0.7934828	0.629615	4119.625	1.70E+07	5.15625	26.58691	64	2248.859	0.003502521	0
1	549586.4802	4966769	0	0.8520789	0.7260384	2426.473	5.89E+06	7.6875	59.09766	64	2228.078	0.000982094	0
1	549826.4802	4966769	0	1.135632	1.28966	1755.028	3.08E+06	17.625	310.6406	64	2178.344	0	0
1	550066.4802	4966769	0	1.245164	1.550434	725.1893	5.26E+05	28.14063	791.8948	64	2120.016	0	0
1	550306.4802	4966769	0	1.14338	1.307317	690.1268	4.76E+05	23.92188	572.2561	64	2002.203	0.000905092	0
1	550546.4802	4966769	7.5	1.122798	1.260675	844.6235	7.13E+05	18.89063	356.8557	48	1935.438	0.007963588	0
1	550786.4802	4966769	0	1.118613	1.251295	1430.096	2.05E+06	13.67188	186.9202	64	1982.859	0.005363076	0
1	551026.4802	4966769	0	1.079851	1.166079	1799.291	3.24E+06	16.03125	257.001	64	2015.156	0	0
1	551266.4802	4966769	0	1.077247	1.160462	1987.645	3.95E+06	17.5	306.25	64	2060.141	0	0
1	551506.4802	4966769	0	1.154155	1.332075	927.8845	8.61E+05	27.125	735.7656	64	2107.734	0	0
1	551746.4802	4966769	0	1.427559	2.037925	923.0657	8.52E+05	32.90625	1082.821	64	2157	0	0
1	551986.4802	4966769	0	1.37249	1.883729	971.4261	9.44E+05	35.96875	1293.751	64	2209.5	0	0
1	552226.4802	4966769	0	1.287044	1.656483	1670.564	2.79E+06	28.07813	788.3811	64	2262.641	0	0
1	552466.4802	4966769	13.73772	1.322755	1.749681	2520.987	6.36E+06	25.46875	648.6572	41	2268.375	0.004185564	0
1	552706.4802	4966769	0	1.079259	1.164799	2863.687	8.20E+06	15.21875	231.6104	64	2306.438	0.007163168	0
1	552946.4802	4966769	0	0.8645721	0.7474849	3544.768	1.26E+07	7.6875	59.09766	64	2338.375	0.006515272	0
1	553186.4802	4966769	0	0.4232579	0.1791472	3566.254	1.27E+07	3.6875	13.59766	64	2353.813	0.00415625	0
1	553426.4802	4966769	0	0.3764659	0.1417266	3453.686	1.19E+07	2.421875	5.865479	64	2364.281	0	0
1	553666.4802	4966769	0	0.4096893	0.1678453	3466.834	1.20E+07	2	4	64	2371.781	0	0
1	553906.4802	4966769	0	0.7480963	0.559648	3731.309	1.39E+07	2.390625	5.715088	64	2370.188	0	0
1	554146.4802	4966769	0	0.8584276	0.736898	4234.472	1.79E+07	6.296875	39.65063	64	2378.719	0	0
1	554386.4802	4966769	0	0.7425534	0.5513856	6808.531	4.64E+07	4.96875	24.68848	64	2395.5	0.000653273	0
1	554626.4802	4966769	0	0.6577721	0.4326641	7418.762	5.50E+07	6.1875	38.28516	64	2415.953	0.003043997	0
1	554866.4802	4966769	0	0.6564071	0.4308703	7476.434	5.59E+07	6.890625	47.48071	64	2443.797	0.002855976	0
1	555106.4802	4966769	0	0.845317	0.7145609	8554.46	7.32E+07	10.07813	101.5686	64	2480.094	0.002459644	0
1	555346.4802	4966769	37.73373	1.043306	1.088486	10362.07	1.07E+08	16.20313	262.5413	19	2531.953	0.005156414	0
1	555586.4802	4966769	69.84424	1.011867	1.023875	12272.69	1.51E+08	16.96875	287.9385	8	2590.469	0.007572779	0
1	555826.4802	4966769	41.55497	1.049398	1.101237	12236.22	1.50E+08	15.25	232.5625	22	2642.156	0.006726589	0
1	556066.4802	4966769	21.99133	1.113672	1.240265	9706.904	9.42E+07	20.76563	431.2112	0	2625.953	0.006721771	0
1	556306.4802	4966769	14.86194	1.1086	1.228995	8214.369	6.75E+07	18.45313	340.5178	44	2538.625	0.00587477	0
1	556546.4802	4966769	0	1.049071	1.100549	6144.836	3.78E+07	19.6875	387.5977	64	2531.719	0.003526852	0
1	556786.4802	4966769	10.26231	1.070948	1.146929	8020.293	6.43E+07	15.10938	228.2932	50	2500.25	0.000506141	0
1	557026.4802	4966769	19.47338	0.9894958	0.9791018	5358.093	2.87E+07	17.57813	308.9905	36	2450.516	0.004004023	0
1	557266.4802	4966769	0	0.8853875	0.783911	3511.067	1.23E+07	12.21875	149.2979	64	2388.625	0.002520379	0
1	557506.4802	4966769	1.40625	0.7510282	0.5640433	3509.758	1.23E+07	15.53125	241.2197	61	2412.375	2.22E-05	0
1	557746.4802	4966769	60.65311	1.027914	1.056607	6668.27	4.45E+07	20.89063	436.4182	14	2493.438	0.003056646	0
1	557986.4802	4966769	26.43447	1.093371	1.195459	6194.499	3.84E+07	19.0625	363.3789	28	2542.859	0.003539983	0
1	510946.4802	4966529	6.013325	1.365942	1.865796	1880.634	3.54E+06	35.9375	1291.504	5	2743.25	0.004037966	0
1	511186.4802	4966529	3.780232	1.175456	1.381696	2991.723	8.95E+06	35.54688	1263.58	0	2671.156	0.000674133	0
1	511426.4802	4966529	36.00031	0.9157552	0.8386076	12216.39	1.49E+08	26.375	695.6406	1	2574.359	0.000143047	0
1	511666.4802	4966529	27.73515	0.8228493	0.677081	13001	1.69E+08	19.07813	363.9749	29	2511.219	0.004353857	0
1	511906.4802	4966529	27.67371	0.804142	0.6466444	9810.519	9.62E+07	17.5625	308.4414	27	2453.938	0.009040436	0
1	512146.4802	4966529	4.412912	0.8217493	0.6752719	7716.748	5.95E+07	8.375	70.14063	55	2417.969	0.005243783	0
1	512386.4802	4966529	0	0.9527164	0.9076685	6766.058	4.58E+07	6.140625	37.70728	64	2417.406	0.000571147	0
1	512626.4802	4966529	0	0.8616649	0.7424664	5906.58	3.49E+07	12.1875	148.5352	64	2432.906	5.34E-05	0
1	512866.4802	4966529	0	0.870234	0.7573071	5670.719	3.22E+07	14.09375	198.6338	64	2449.406	0.000161979	0
1	513106.4802	4966529	0	0.9538389	0.9098086	4698.085	2.21E+07	19.73438	389.4456	64	2464.234	0	0
1	513346.4802	4966529	0.9375	0.9286885	0.8624623	4776.315	2.28E+07	21.45313	460.2366	62	2466.078	5.34E-05	0
1	513586.4802	4966529	0	0.9238102	0.8534253	5736.924	3.29E+07	16.34375	267.1182	64	2446.172	0.000161979	0
1	513826.4802	4966529	0	0.8398528	0.7053527	6421.655	4.12E+07	9.015625	81.28149	64	2425.297	0	0
1	514066.4802	4966529	0	0.8955617	0.8020307	6415.855	4.12E+07	7.71875	59.5791	64	2404.266	0	0
1	514306.4802	4966529	0	0.7755679	0.6015056	6206.501	3.85E+07	4.8125	23.16016	64	2406.922	0	0
1	514546.4802	4966529	0	0.7320021	0.535827	5135.923	2.64E+07	3.921875	15.3811	64	2394.375	0	0
1	514786.4802	4966529	0	0.7198299	0.518155	6505.739	4.23E+07	2.453125	6.017822	64	2382.859	0	0
1	515026.4802	4966529	0	0.5644711	0.3186276	6557.744	4.30E+07	2.015625	4.062744	64	2378.063	0	0
1	515266.4802	4966529	0	0.6704562	0.4495115	5062.901	2.56E+07	2.59375	6.727539	64	2371.484	0.00039233	0
1	515506.4802	4966529	5.544575	0.7340226	0.5387891	5339.438	2.85E+07	5.84375	34.14941	53	2352.281	0.003058288	0
1	515746.4802	4966529	10.89499	0.6241401	0.3895509	8745.114	7.65E+07	1.921875	3.693604	46	2342.125	0.006393391	0
1	515986.4802	4966529	0	0.7208109	0.5195683	8003.128	6.41E+07	2.78125	7.735352	64	2344.844	0.006113163	0
1	516226.4802	4966529	0	0.6635327	0.4402756	4389.445	1.93E+07	1.78125	3.172852	64	2348.188	0.003122	0
1	516466.4802	4966529	0	0.6935726	0.481043	3378.364	1.14E+07	2.34375	5.493164	64	2352.203	2.22E-05	0
1	516706.4802	4966529	0	0.7142444	0.510145	3252.98	1.06E+07	9.09375	82.69629	64	2367.734	0	0
1	516946.4802	4966529	0	0.8105267	0.6569535	3397.8	1.15E+07	7.734375	59.82056	64	2387.297	0	0
1	517186.4802	4966529	0	1.001836	1.003676	3130.072	9.80E+06	10.46875	109.5947	64	2368.984	0	0
1	517426.4802	4966529	0	0.8986014	0.8074845	3179.768	1.01E+07	10.34375	106.9932	64	2365.438	0	0
1	517666.4802	4966529	0	0.8892556	0.7907755	3169.387	1.00E+07	9.875	97.51563	64	2357.813	0	0
1	517906.4802	4966529	0	0.8005096	0.6408157	4653.838	2.17E+07	7.5625	57.19141	64	2333.859	0	0
1	518146.4802	4966529	0	0.8655487	0.7491745	4146.871	1.72E+07	6.796875	46.19751	64	2353.188	0.001149257	0
1	518386.4802	4966529	10.34273	0.8246071	0.6799769	5418.245	2.94E+07	5.296875	28.05688	47	2359.609	0.005369993	0
1	518626.4802	4966529	0	0.8194863	0.6715578	3764.688	1.42E+07	3.828125	14.65454	64	2369.969	0.003861568	0
1	518866.4802	4966529	0	0.7794832	0.6075941	3390.617	1.15E+07	4.59375	21.10254	64	2370.047	0	0
1	519106.4802	4966529	0	0.8942798	0.7997363	3040.7	9.25E+06	10.54688	111.2366	64	2347.891	0	0
1	519346.4802	4966529	0	0.933486	0.8713961	3050.104	9.30E+06	9.46875	89.65723	64	2325.313	0	0
1	519586.4802	4966529	0	0.9907036	0.9814936	2829.114	8.00E+06	13.15625	173.0869	64	2337.172	0	0
1	519826.4802	4966529	0	0.8791442	0.7728945	2585.155	6.68E+06	15.04688	226.4084	64	2333.453	0	0
1	520066.4802	4966529	0	0.8487473	0.720372	2707.212	7.33E+06	12.90625	166.5713	64	2270.578	0	0
1	520306.4802	4966529	0.46875	0.6556439	0.4298689	3865.981	1.49E+07	3.34375	11.18066	63	2238.063	0.000996777	0
1	520546.4802	4966529	65.88318	0.2070694	0.04287774	9540.119	9.10E+07	0.359375	0.1291504	6	2229.984	0.003265336	0
1	520786.4802	4966529	4.881662	0.5150256	0.2652514	6740.926	4.54E+07	5.453125	29.73657	54	2232.016	0.004931979	0
1	521026.4802	4966529	0	0.888499	0.7894305	2873.282	8.26E+06	19.25	370.5625	64	2305.313	0.001746371	0
1	521266.4802	4966529	0	0.7758643	0.6019654	3353.372	1.12E+07	3.75	14.0625	64	2341.375	0	0
1	521506.4802	4966529	0	0.7783832	0.6058804	3344.516	1.12E+07	3.046875	9.283447	64	2343.203	0	0
1	521746.4802	4966529	0	0.6349115	0.4031126	3315.493	1.10E+07	1.78125	3.172852	64	2336.141	0	0
1	521986.4802	4966529	0	0.7492502	0.5613758	3283.118	1.08E+07	2.453125	6.017822	64	2328.875	0	0
1	522226.4802	4966529	0	0.9038838	0.8170059	3218.248	1.04E+07	7.0625	49.87891	64	2344.719	0	0
1	522466.4802	4966529	0	0.7983432	0.6373518	3319.333	1.10E+07	8.6875	75.47266	64	2383.281	0	0
1	522706.4802	4966529	0	0.4597701	0.2113886	3538.41	1.25E+07	1.515625	2.297119	64	2398.25	0	0
1	522946.4802	4966529	0	0.6862563	0.4709477	3560.87	1.27E+07	3.109375	9.668213	64	2404.109	0	0
1	523186.4802	4966529	0	0.8076374	0.6522782	3555.507	1.26E+07	4.359375	19.00415	64	2409	0	0
1	523426.4802	4966529	0	0.8994972	0.8090951	3378.496	1.14E+07	8.109375	65.76196	64	2398.047	0	0
1	523666.4802	4966529	0	0.7666689	0.5877813	3456.618	1.19E+07	3.640625	13.25415	64	2371.891	0	0
1	523906.4802	4966529	0	0.6702654	0.4492557	3474.048	1.21E+07	2.8125	7.910156	64	2374.141	0	0
1	524146.4802	4966529	0	0.690277	0.4764824	3488.618	1.22E+07	2.953125	8.720947	64	2377.094	0	0
1	524386.4802	4966529	0	0.8595276	0.7387878	3488.167	1.22E+07	3.09375	9.571289	64	2384.141	0	0
