"x","y","slope240","descape240","wolfuse","Prob","CumProb"
527223.78694287,4978113.9525786,0.616822429906542,0.00436278768506057,0.0224419331289660,0.000118949352415145,0.89504950073617
536103.78694287,4984593.9525786,0.413371675053918,0,0.0847993019448496,0.000118867256922425,0.895168367993092
531543.78694287,4989633.9525786,0.458662832494608,0,0,0.000118817223127308,0.89528718521622
528423.78694287,4989153.9525786,0.414809489575845,0,0,0.000118776386538989,0.895405961602759
537063.78694287,4981953.9525786,0.581236635514019,0,0.00712421724374767,0.000118421309017572,0.895524382911776
532743.78694287,4988913.9525786,0.310927505391804,0.00197152590847914,0,0.000118366208522008,0.895642749120298
536583.78694287,4981473.9525786,0.417685118619698,0,0.00144906630803987,0.000118358468181359,0.89576110758848
527223.78694287,4982433.9525786,0.173975557153127,0.0520525908479139,0.000302781205498624,0.000118020154263490,0.895879127742743
530103.78694287,4979073.9525786,0.101725377426312,0.00584692547106326,0.107707332314856,0.000117776163339296,0.895996903906082
526503.78694287,4978353.9525786,0.702013055355859,0.00331776833781965,0.0240350121886074,0.000117760048287341,0.89611466395437
530583.78694287,4979313.9525786,0.268871315600288,0.0319956258411844,0.0690231763525179,0.000117747222471396,0.896232411176841
524823.78694287,4982673.9525786,0.435298461538462,0.00909444818304172,0,0.000117561318164610,0.896349972495006
532503.78694287,4988433.9525786,0.130481667864845,0.0050583151076716,0,0.000117480836667025,0.896467453331673
527223.78694287,4984113.9525786,0.148094895758447,0.0521931527590848,0,0.000117139262814640,0.896584592594487
534183.78694287,4986513.9525786,0.615744184040259,0.0108604306864065,0.206799630238113,0.000117028793350769,0.896701621387838
530103.78694287,4989873.9525786,0.550682961897915,0.000788610363391655,0,0.000116720645890378,0.896818342033729
528423.78694287,4980273.9525786,0.241552839683681,0.0504617261103634,0.00136193972362891,0.000116471013621085,0.89693481304735
536583.78694287,4981233.9525786,0.445363163191948,0,0.00288545732835518,0.000116382695965563,0.897051195743315
530823.78694287,4986993.9525786,0.289719626168224,0.0606998906460296,0,0.000116227866358905,0.897167423609674
526263.78694287,4978593.9525786,0.648813918044572,0,0.0289508294444500,0.000116222610761036,0.897283646220435
528903.78694287,4987713.9525786,0.352264557872035,0.037731115410498,0,0.000116177130192084,0.897399823350627
536103.78694287,4984833.9525786,0.479870711718188,0,0.102791212683639,0.000116029906029957,0.897515853256657
529623.78694287,4987233.9525786,0.340043134435658,0.0546087230820996,0,0.000115880037442162,0.8976317332941
527943.78694287,4980033.9525786,0.231488138030194,0.0322298872812921,0.0281242215633959,0.000115871358950021,0.89774760465305
532023.78694287,4989633.9525786,0.477354421279655,0,0,0.000115797056749398,0.897863401709799
533703.78694287,4988673.9525786,0.346513299784328,0,0,0.000115787145075740,0.897979188854874
526503.78694287,4987713.9525786,0.548526240115025,0.0145470726783311,0,0.000115581538660166,0.898094770393535
537543.78694287,4982913.9525786,0.686556434219986,0,0,0.000115144404897787,0.898209914798432
527463.78694287,4986273.9525786,0.409777138749101,0.0507983260430686,0,0.000114802813520115,0.898324717611953
534183.78694287,4979313.9525786,0.387491013659238,0.0221783647375505,0,0.000114669016617072,0.89843938662857
529863.78694287,4990113.9525786,0.642343752695902,0,0,0.000114597132925379,0.898553983761495
525303.78694287,4980513.9525786,0.465132997843278,0.00663553583445491,0,0.00011450024142418,0.89866848400292
529143.78694287,4989393.9525786,0.403666542056075,0.000788610363391655,0,0.000114256309806078,0.898782740312725
536343.78694287,4981713.9525786,0.261682242990654,0,2.55199920518473e-05,0.000114221736394027,0.89889696204912
531543.78694287,4988433.9525786,0.274263235082674,0.0221630467698520,0,0.000114035942539738,0.89901099799166
530103.78694287,4978833.9525786,0.157800143781452,0,0.130242649038662,0.000113992193083718,0.899124990184743
528183.78694287,4977393.9525786,0.578720345075485,0,0.0152137721903928,0.000113976002244853,0.899238966186988
536823.78694287,4981953.9525786,0.434938892882818,0,0.00167777008240449,0.000113543118928942,0.899352509305917
535383.78694287,4980753.9525786,0.310567936736161,0.0173494279946164,0,0.000113535757629300,0.899466045063546
528903.78694287,4979553.9525786,0.255571646297628,0.0366981998654105,0.0315095586615426,0.000113363873501628,0.899579408937048
531543.78694287,4977873.9525786,0.253055355859094,0.00793696500672948,0,0.000113247758892635,0.89969265669594
533943.78694287,4988433.9525786,0.296908698777858,0,0,0.000113120934022741,0.899805777629963
526503.78694287,4983393.9525786,0.248382573687994,0.0443400656123822,0,0.000112776080348266,0.899918553710311
529143.78694287,4979553.9525786,0.189432063263839,0.0312570995962315,0.0493511384432852,0.000112763275697909,0.90003131698601
535623.78694287,4979553.9525786,0.405104356578001,0,0,0.000112542772223305,0.900143859758233
529383.78694287,4979553.9525786,0.177210639827462,0.0307214417900404,0.0585119171894641,0.000112514849269984,0.900256374607503
535863.78694287,4984833.9525786,0.474838360891445,0.00545262028936743,0.111442316137774,0.000112388352249394,0.900368762959752
527703.78694287,4979553.9525786,0.144859813084112,0.00315444145356662,0.080815146414476,0.000112374080334246,0.900481137040086
536823.78694287,4984113.9525786,0.392164025880661,0,0.00768941297420738,0.000112234444459206,0.900593371484545
534183.78694287,4988193.9525786,0.263120057512581,0,0,0.000111870098350318,0.900705241582896
525063.78694287,4983153.9525786,0.465132997843278,0.0208171853970390,0,0.000111833907525945,0.900817075490422
534903.78694287,4986273.9525786,0.470165348670022,0,0.17048499570195,0.000111787812900945,0.900928863303323
528663.78694287,4981953.9525786,0.136592379583034,0.05628016487214,0.101438370859077,0.000111568121710644,0.901040431425033
530823.78694287,4981713.9525786,0.317397670740474,0.106478129205922,0,0.000111567906418796,0.901151999331452
530103.78694287,4980993.9525786,0.178289000718907,0.0808701547779273,0.00028771232870795,0.000111524783925129,0.901263524115377
531303.78694287,4989633.9525786,0.403306973400431,0,0,0.000111115708675351,0.901374639824053
534903.78694287,4986513.9525786,0.442127965492451,0,0.145684383463811,0.000111048782364223,0.901485688606417
531543.78694287,4987473.9525786,0.203450754852624,0.0431212819650067,0,0.000110969953639784,0.901596658560057
533223.78694287,4979073.9525786,0.350826743350108,0.0307950790713324,1.08487388787057e-05,0.000110962006326515,0.901707620566383
536343.78694287,4982673.9525786,0.242990654205607,0.00552027254374159,0,0.000110936342360287,0.901818556908743
534663.78694287,4980273.9525786,0.151689432063264,0.0168706763122476,0,0.000110806748711803,0.901929363657455
531543.78694287,4980513.9525786,0.277498202731848,0.0613227288021534,0.0689370857637354,0.000110503852277378,0.902039867509733
529863.78694287,4978833.9525786,0.258447275341481,0.00213485279273217,0.152818282479075,0.000110461666530604,0.902150329176263
535623.78694287,4980753.9525786,0.260963335729691,0.00971973418573351,0,0.000110126436902472,0.902260455613166
528183.78694287,4980513.9525786,0.105319913731129,0.0449101026244953,0.00135307364568230,0.000110084097869054,0.902370539711035
534663.78694287,4986033.9525786,0.544212796549245,0,0.237920391763295,0.000109951479776030,0.90248049119081
525783.78694287,4981473.9525786,0.590941768511862,0.039584168909825,0,0.000109719844581518,0.902590211035392
526263.78694287,4986513.9525786,0.443565780014378,0.0263303415208614,0,0.000109557542015662,0.902699768577408
527223.78694287,4979793.9525786,0.153486700215672,0,0.0871334238539613,0.000109387136028435,0.902809155713436
532743.78694287,4980273.9525786,0.184040258806614,0.0508559976446837,0.0100785816003145,0.000109361618231481,0.902918517331668
531303.78694287,4987953.9525786,0.234363767074047,0.0347463829071332,0,0.000109238317237533,0.903027755648905
535143.78694287,4986993.9525786,0.406542171099928,0,0.0766351668320132,0.000109027293072728,0.903136782941978
535623.78694287,4985553.9525786,0.442487534148095,0.000394305181695828,0.129679510900632,0.000108939789231255,0.90324572273121
528663.78694287,4980993.9525786,0.204529115744069,0.0658773469044415,0.0117879311908838,0.000108871136664999,0.903354593867874
534183.78694287,4980993.9525786,0.0546369518332135,0.0324300302826380,0,0.000108737509973342,0.903463331377848
532983.78694287,4989153.9525786,0.442127965492451,0.00554570323014805,0,0.000108597454499919,0.903571928832347
536823.78694287,4980993.9525786,0.581955542774982,0,0.0174339489791951,0.000108582263373772,0.903680511095721
529143.78694287,4989153.9525786,0.356578001437815,0.00635974427994616,0,0.000108495785929394,0.90378900688165
532503.78694287,4989873.9525786,0.584112264557872,0,0,0.000108101380789919,0.90389710826244
527943.78694287,4977153.9525786,0.637670740474479,0,0.00200919149144494,0.000107791626959795,0.9040048998894
526263.78694287,4987713.9525786,0.531632034507549,0.0118826127187079,0,0.00010723870819868,0.904112138597599
536103.78694287,4986513.9525786,0.457584586628325,0,0.0275372533660859,0.000107196185747126,0.904219334783346
535863.78694287,4985553.9525786,0.501078360891445,0.00118291554508748,0.119038705487825,0.000107166598361858,0.904326501381708
532263.78694287,4989873.9525786,0.551401869158878,0,0,0.000107060218863374,0.904433561600572
525783.78694287,4979313.9525786,0.570812365204889,0.0075874730820996,0.00550946578910614,0.000106927339243907,0.904540488939815
527703.78694287,4977153.9525786,0.671459381739756,0,0.000437388067115814,0.000106890995600098,0.904647379935416
536103.78694287,4986273.9525786,0.455068296189791,0,0.0427160796024772,0.000106866663217980,0.904754246598634
528423.78694287,4989393.9525786,0.454349388928828,0.000788610363391655,0,0.000106780906523202,0.904861027505157
526263.78694287,4987233.9525786,0.450754852624011,0.0158256645356662,0,0.000106714734379011,0.904967742239536
530103.78694287,4990113.9525786,0.583752695902229,0,0,0.000106529503815920,0.905074271743352
526263.78694287,4986753.9525786,0.432063263838965,0.0230046517496635,0,0.000106367573972843,0.905180639317325
530103.78694287,4978593.9525786,0.231488138030194,0,0.137811176657773,0.000106179005440965,0.905286818322766
535143.78694287,4986753.9525786,0.432422832494608,0,0.109053046719875,0.000106097014333440,0.905392915337099
526983.78694287,4978353.9525786,0.572250179726815,0.00252915797442799,0.0482758628137324,0.000106015526724364,0.905498930863823
526983.78694287,4983873.9525786,0.165348670021567,0.0527729138627187,0,0.000105904711588629,0.905604835575412
533223.78694287,4985073.9525786,0.379223695183321,0.0462938088829071,0.177795424340642,0.000105848477478836,0.90571068405289
533223.78694287,4989153.9525786,0.379583033788641,0,0,0.000105768786208285,0.9058164528391
527463.78694287,4977873.9525786,0.594895873472322,0.00856224764468372,0.00907741673518109,0.000105744938587182,0.905922197777686
536823.78694287,4984353.9525786,0.400431344356578,0,0.0179395566025103,0.000105693676106253,0.906027891453793
532263.78694287,4990113.9525786,0.645578720345075,0,0,0.000105664138156463,0.90613355559195
530823.78694287,4989393.9525786,0.261682242990654,0.000394305181695828,0,0.000105592863764755,0.906239148455714
527463.78694287,4979553.9525786,0.181524083393242,0,0.100742475532793,0.000105514570088065,0.906344663025802
526743.78694287,4978353.9525786,0.603882099209202,0.00276013627187079,0.0385590949473075,0.000105513785802558,0.906450176811605
530103.78694287,4988913.9525786,0.332135154565061,0.0173341773216689,0,0.000105488004331206,0.906555664815936
526023.78694287,4978833.9525786,0.642703091301222,0.00663553583445491,0.0157969174990389,0.000105437684958664,0.906661102500894
525303.78694287,4983873.9525786,0.366283364485981,0.0231149814939435,0,0.000105069844324646,0.906766172345219
527703.78694287,4988193.9525786,0.323867836089144,0.0141465090847914,0,0.000104725316506203,0.906870897661725
526743.78694287,4982433.9525786,0.203450754852624,0.0477605063930013,0,0.000104440612462904,0.906975338274188
526503.78694287,4978833.9525786,0.686916002875629,0.0109052405787349,0.0559851389702823,0.000104236875392128,0.90707957514958
528663.78694287,4979553.9525786,0.210639827462257,0.0372614905787349,0.0190875463102285,0.000104163657594864,0.907183738807175
536583.78694287,4982673.9525786,0.290438533429188,0.00473166218034993,0,0.000104152174250023,0.907287890981425
531783.78694287,4990113.9525786,0.594536304816679,0,0,0.000104015286440670,0.907391906267866
534903.78694287,4979793.9525786,0.0514018691588785,0,0,0.000103675522490228,0.907495581790356
535143.78694287,4987953.9525786,0.400431344356578,0,0.000275433008735769,0.000103477357432750,0.90759905914779
525783.78694287,4982433.9525786,0.216391085549964,0.0249138543068641,0,0.000103335040812665,0.907702394188602
528423.78694287,4981233.9525786,0.161754133716751,0.0621981493943472,0.0277347620809761,0.000103211030711771,0.907805605219313
531063.78694287,4989633.9525786,0.371675053918045,0.00157722072678331,0,0.000103205658959518,0.907908810878273
537303.78694287,4983393.9525786,0.498562300503235,0,0,0.000102567803903034,0.908011378682176
527463.78694287,4978353.9525786,0.503235082674335,0.00749179845222073,0.0461892351486895,0.000102505374278242,0.908113884056454
526503.78694287,4983873.9525786,0.194104960460101,0.0441917311574697,0,0.000102454767044025,0.908216338823498
536103.78694287,4985073.9525786,0.446441409058231,0,0.108912802141394,0.000102398002834805,0.908318736826333
536583.78694287,4984593.9525786,0.400790913012221,0,0.0501323180240201,0.000102260208500422,0.908420997034833
536583.78694287,4981713.9525786,0.289719626168224,0,0.000669356991566607,0.000102202892272646,0.908523199927106
527463.78694287,4980753.9525786,0.153486700215672,0.0423101699192463,0.00192021465771828,0.000102201797618622,0.908625401724725
528183.78694287,4988913.9525786,0.337527074047448,0.00489498822341857,0,0.000102089572032418,0.908727491296757
527223.78694287,4980513.9525786,0.145219266714594,0.0306535834454913,0.0140436658838504,0.000102082561667176,0.908829573858424
528423.78694287,4979793.9525786,0.239036779295471,0.0444051396366083,0.00876900825196796,0.000101986828248621,0.908931560686673
530103.78694287,4979553.9525786,0.210280373831776,0.0413845979138627,0.0584274320699322,0.000101915947830661,0.909033476634504
526743.78694287,4983153.9525786,0.190150970524802,0.0507151581426649,0,0.000101733113913020,0.909135209748417
527463.78694287,4980993.9525786,0.184399712437096,0.0486490578734859,0.000119483773241507,0.000101612694964839,0.909236822443382
535623.78694287,4986033.9525786,0.595255212077642,0.0113478129205922,0.112452249888769,0.000101393362269829,0.909338215805651
533223.78694287,4988913.9525786,0.258087706685838,0,0,0.000101374392614972,0.909439590198266
535863.78694287,4980993.9525786,0.243709561466571,0.0091875336473755,0,0.000101351908401919,0.909540942106668
525543.78694287,4983153.9525786,0.300862803738318,0.0272566369448183,0,0.000101232373511158,0.90964217448018
528423.78694287,4977633.9525786,0.567577397555715,0.00515139804845222,0.0529158273350218,0.000101116424685649,0.909743290904865
527223.78694287,4988673.9525786,0.407979985621855,0.00276013627187079,0,0.000101041331867127,0.909844332236732
532263.78694287,4988433.9525786,0.120776419841840,0.0128573855989233,0,0.000100984717329013,0.909945316954061
536343.78694287,4985073.9525786,0.460819554277498,0,0.0864761173850002,0.000100923735242215,0.910046240689303
534423.78694287,4985793.9525786,0.531632034507549,0,0.291779493478051,0.000100849147750702,0.910147089837054
528903.78694287,4989393.9525786,0.343278332135155,0.000394305181695828,0,0.000100664432498853,0.910247754269553
536343.78694287,4980753.9525786,0.326383896477354,0,0.000422350363786373,0.000100478559694336,0.910348232829247
531063.78694287,4979073.9525786,0.239755686556434,0.0314336137281292,0.0643647813322083,0.000100381302326547,0.910448614131574
533463.78694287,4988673.9525786,0.203450754852624,0,0,0.000100161143102868,0.910548775274677
531303.78694287,4987713.9525786,0.221063982746226,0.0436443472409152,0,0.00010015819582274,0.9106489334705
536343.78694287,4984833.9525786,0.414090582314881,0,0.0820639567113654,0.000100080436665164,0.910749013907165
536103.78694287,4985553.9525786,0.453990050323508,0,0.0957172847843272,9.97688742446832e-05,0.91084878278141
526023.78694287,4986513.9525786,0.469806010064702,0.0267343623822342,0,9.94947764385372e-05,0.910948277557848
534423.78694287,4987953.9525786,0.168943206326384,0,0.000174653384228388,9.94622848595083e-05,0.911047739842707
536103.78694287,4986033.9525786,0.428109388928828,0,0.0632676626815512,9.93532776818202e-05,0.911147093120389
529383.78694287,4989873.9525786,0.479511143062545,0,0,9.92807292687945e-05,0.911246373849658
530343.78694287,4989633.9525786,0.570812365204889,0.0161882823014805,0,9.92693509253283e-05,0.911345643200583
534423.78694287,4985553.9525786,0.423077038102085,0,0.276808240736874,9.91646319090972e-05,0.911444807832492
525303.78694287,4980993.9525786,0.495686671459382,0.0205588576716016,0,9.91622904516693e-05,0.911543970122944
534903.78694287,4986993.9525786,0.532350941768512,0.0154619868775236,0.0859120433231918,9.86885907090528e-05,0.911642658713653
528663.78694287,4979313.9525786,0.158159597411934,0.0273764300134589,0.0348622680168927,9.85451008081575e-05,0.911741203814461
525063.78694287,4983633.9525786,0.380301941049605,0.0206582015477793,0,9.85368564782103e-05,0.91183974067094
528663.78694287,4989393.9525786,0.354780848310568,0,0,9.8515502866672e-05,0.911938256173806
525063.78694287,4984593.9525786,0.473040977713875,0.0234592782637954,0,9.84363070079202e-05,0.912036692480814
532503.78694287,4990113.9525786,0.624371071171819,0,0,9.82824823719751e-05,0.912134974963186
526263.78694287,4981713.9525786,0.138030194104960,0.0288670844549125,0,9.82802405221376e-05,0.912233255203708
536343.78694287,4986273.9525786,0.411933860531991,0,0.0182249989560850,9.81819128836655e-05,0.912331437116592
525543.78694287,4979793.9525786,0.514378260244428,0.0114857082772544,0.000349982793401305,9.80674626259713e-05,0.912429504579218
527223.78694287,4989153.9525786,0.674694579439252,0.00995330585464334,0,9.7912654115721e-05,0.912527417233334
536103.78694287,4985793.9525786,0.422358130841122,0,0.0776770659797466,9.78918931066843e-05,0.91262530912644
534663.78694287,4982193.9525786,0.191588785046729,0.048105232166891,0,9.78559146729342e-05,0.912723165041113
527943.78694287,4978113.9525786,0.395398993529835,0.00735390225437416,0.0278598158965934,9.7586234806112e-05,0.91282075127592
535383.78694287,4987953.9525786,0.434938892882818,0,0.000147760694369051,9.74736840487405e-05,0.912918224959968
531543.78694287,4990113.9525786,0.537023723939612,0,0,9.74112820959482e-05,0.913015636242064
536103.78694287,4985313.9525786,0.438533429187635,0,0.106706037860277,9.74002245009775e-05,0.913113036466565
532023.78694287,4987233.9525786,0.378504787922358,0.0627229306864065,0,9.72373197959976e-05,0.913210273786361
528423.78694287,4977153.9525786,0.542774982027318,0,0.0177470946766095,9.71684419194987e-05,0.91330744222828
532023.78694287,4990113.9525786,0.568655643421999,0,0,9.71206630968073e-05,0.913404562891378
534423.78694287,4979313.9525786,0.494248856937455,0.0318610783983849,0,9.71164965596996e-05,0.913501679387937
536583.78694287,4986273.9525786,0.464773659237958,0,0.0082702616698896,9.69871606355887e-05,0.913598666548573
537543.78694287,4983153.9525786,0.569015212077642,0,0,9.69079671300053e-05,0.913695574515703
532263.78694287,4980993.9525786,0.207045291157441,0.0783800134589502,0.00805763418627187,9.68312347167405e-05,0.91379240575042
530583.78694287,4979553.9525786,0.289719626168224,0.0483611541049798,0.0654563708331593,9.67568713906131e-05,0.91388916262181
525783.78694287,4986753.9525786,0.405104356578001,0.0145548620457604,0,9.67554859999547e-05,0.91398591810781
531303.78694287,4979793.9525786,0.210280373831776,0.0378890730148048,0.112706029220980,9.67443896383104e-05,0.914082662497449
532263.78694287,4988913.9525786,0.340762041696621,0.0165354475100942,0,9.6725153252981e-05,0.914179387650702
526743.78694287,4978593.9525786,0.649173256649892,0.00916469549125168,0.0646919514874709,9.65902813304663e-05,0.914275977932032
536343.78694287,4986513.9525786,0.418763594536305,0,0.00863486877628686,9.65827596250602e-05,0.914372560691657
528183.78694287,4977153.9525786,0.544212796549245,0,0.00784369640936442,9.6563586700333e-05,0.914469124278357
533943.78694287,4979553.9525786,0.281811646297628,0.0317318893001346,0,9.6225075362166e-05,0.91456534935372
537783.78694287,4982193.9525786,0.760963450754853,0,0.0146811379681239,9.60611321664308e-05,0.914661410485886
531063.78694287,4981473.9525786,0.291517009345794,0.105704491924630,7.26721055837213e-05,9.59573207977784e-05,0.914757367806684
535863.78694287,4986273.9525786,0.437814521926671,0.00276013627187079,0.0741797348023977,9.56121326604495e-05,0.914852979939344
537063.78694287,4984113.9525786,0.369518332135155,0,0.00169407603444775,9.53301176101927e-05,0.914948310056954
527943.78694287,4988433.9525786,0.273184759166068,0.0125501093539704,0,9.51599126259388e-05,0.91504346996958
529863.78694287,4978113.9525786,0.391445118619698,0.00157722072678331,0.137694618150298,9.51108529226128e-05,0.915138580822503
526263.78694287,4986993.9525786,0.457584586628325,0.0254266739569314,0,9.49609471245186e-05,0.915233541769627
525303.78694287,4980753.9525786,0.444284687275341,0.0163462735531629,0,9.4689360471857e-05,0.9153282311301
536343.78694287,4985793.9525786,0.400790913012221,0,0.0489337164381333,9.46445951572463e-05,0.915422875725257
536583.78694287,4986513.9525786,0.476276175413372,0,0.00247361270898098,9.44550231908546e-05,0.915517330748447
536823.78694287,4984593.9525786,0.368799424874191,0,0.0255602871702129,9.42677878419356e-05,0.91561159853629
535143.78694287,4988193.9525786,0.414090582314881,0,0,9.42012215016977e-05,0.915705799757791
537063.78694287,4982433.9525786,0.536304816678648,0.010741916218035,0.000229523211629645,9.41774755516256e-05,0.915799977233343
532983.78694287,4989633.9525786,0.542056074766355,0.00545262028936743,0,9.40915311630835e-05,0.915894068764506
536103.78694287,4987473.9525786,0.519051042415528,0,0.00155311295448099,9.40644925092417e-05,0.915988133257015
534663.78694287,4986753.9525786,0.576563623292595,0.0167713408479139,0.145861129069649,9.40631129585873e-05,0.916082196369974
535383.78694287,4979553.9525786,0.208123652048886,0,0,9.4012880822012e-05,0.916176209250796
537783.78694287,4982913.9525786,0.660316434219986,0,0,9.38968758280678e-05,0.916270106126624
528183.78694287,4977873.9525786,0.528037498202732,0.0115533647375505,0.0420638487201602,9.38823743999167e-05,0.916363988501024
528423.78694287,4982673.9525786,0.355140186915888,0.0843812247644684,0.08171248133552,9.37962500214257e-05,0.916457784751045
535383.78694287,4981473.9525786,0.224658519051042,0.0282562668236878,0,9.37877286362e-05,0.916551572479681
531303.78694287,4989873.9525786,0.396477469446441,0,0,9.37525839131642e-05,0.916645325063594
536583.78694287,4984833.9525786,0.410136707404745,0,0.0635941344936868,9.3698319545365e-05,0.91673902338314
536823.78694287,4985073.9525786,0.454708957584472,0.000394305181695828,0.0370449070627688,9.35964181527159e-05,0.916832619801292
529383.78694287,4979793.9525786,0.084471603163192,0.0453468876177658,0.0242419449360044,9.35646925970322e-05,0.91692618449389
527703.78694287,4989153.9525786,0.387850582314881,0,0,9.33208050595077e-05,0.917019505298949
538023.78694287,4982913.9525786,0.763120172537743,0,0,9.32807291946615e-05,0.917112786028144
537303.78694287,4981953.9525786,0.548526240115025,0,0.0132973314653255,9.32202724211913e-05,0.917206006300565
535863.78694287,4985793.9525786,0.392882933141625,0,0.107107477167060,9.30388621201558e-05,0.917299045162685
535623.78694287,4985793.9525786,0.445363163191948,0.00607790376850606,0.122486936663878,9.29882218470175e-05,0.917392033384532
529623.78694287,4990113.9525786,0.521567332854062,0,0,9.29674426880164e-05,0.91748500082722
527223.78694287,4978593.9525786,0.407979985621855,0,0.0802916050516846,9.28319150566659e-05,0.917577832742277
529143.78694287,4989873.9525786,0.457943925233645,0,0,9.27221721612027e-05,0.917670554914438
535143.78694287,4979793.9525786,0.0546369518332135,0,0,9.25166706291667e-05,0.917763071585067
536343.78694287,4985553.9525786,0.409777138749101,0,0.0689215638278419,9.20945149852173e-05,0.917855166100052
524823.78694287,4985313.9525786,0.425593098490295,0.0116490410497981,0,9.19757248494552e-05,0.917947141824902
525783.78694287,4986273.9525786,0.338964888569375,0.0195183546433378,0,9.18123850703765e-05,0.918038954209972
526023.78694287,4985553.9525786,0.415528396836808,0.0392902002018843,0,9.16937858913895e-05,0.918130647995864
526263.78694287,4985553.9525786,0.397555715312725,0.0438680854643338,0,9.16857643094431e-05,0.918222333760173
534903.78694287,4987953.9525786,0.250539295470884,0,0.000288316503503955,9.16496211734293e-05,0.918313983381347
528423.78694287,4979553.9525786,0.198058950395399,0.0389484606325707,0.0196458320434384,9.11777541360569e-05,0.918405161135483
532023.78694287,4978593.9525786,0.182602444284687,0.0260914367429341,0.0131283108303660,9.08820571105525e-05,0.918496043192593
532263.78694287,4989153.9525786,0.570093457943925,0.0277647543741588,0,9.08120209062734e-05,0.9185868552135
528903.78694287,4989633.9525786,0.369877900790798,0,0,9.07949293684595e-05,0.918677650142868
530343.78694287,4981713.9525786,0.332494723220705,0.115112213997308,0.00198972571673763,9.07209515541041e-05,0.918768371094422
535863.78694287,4979553.9525786,0.347232207045291,0,0,9.06569249719282e-05,0.918859028019394
525783.78694287,4980033.9525786,0.483465248023005,0.0221405955585464,0.000860412008046065,9.03399722802212e-05,0.918949367991674
536343.78694287,4986753.9525786,0.416606872753415,0,0.00536862005958235,9.0329372254594e-05,0.919039697363929
536823.78694287,4986033.9525786,0.480948957584472,0.000788610363391655,0.00787489866825246,9.03195934786172e-05,0.919130016957407
536343.78694287,4986033.9525786,0.366283364485981,0,0.0350086968917251,9.02149092980428e-05,0.919220231866705
536103.78694287,4986753.9525786,0.374910251617541,0,0.0201858168670743,9.02131852982181e-05,0.919310445052004
530823.78694287,4989633.9525786,0.367361610352265,0.00726081931359354,0,9.01674010967643e-05,0.9194006124531
536583.78694287,4981953.9525786,0.180086268871316,0,8.33314134896854e-05,9.0163528646039e-05,0.919490775981746
532743.78694287,4989873.9525786,0.494608195542775,0,0,8.99162327966868e-05,0.919580692214543
527703.78694287,4978833.9525786,0.177929547088426,0.000394305181695828,0.0752943480282966,8.96844404335596e-05,0.919670376654977
536343.78694287,4985313.9525786,0.402947634795111,0,0.0827738908943256,8.9676121742759e-05,0.91976005277672
524103.78694287,4983873.9525786,0.635514018691589,0.0141797358681023,0,8.96313350160074e-05,0.919849684111735
527703.78694287,4988433.9525786,0.299065420560748,0.0135020524899058,0,8.96056635779419e-05,0.919939289775313
525063.78694287,4981713.9525786,0.460100647016535,0.0232386355989233,0,8.95708899736307e-05,0.920028860665287
526023.78694287,4987473.9525786,0.434938892882818,0.0128319565948856,0,8.94915717323233e-05,0.92011835223702
526263.78694287,4987953.9525786,0.405104356578001,0.00663553583445491,0,8.92680119168055e-05,0.920207620248936
529623.78694287,4977873.9525786,0.507548526240115,0.00396848250336474,0.139291880069287,8.92155351864939e-05,0.920296835784123
526983.78694287,4984113.9525786,0.130122214234364,0.0568993102288022,0,8.90024711505082e-05,0.920385838255273
528183.78694287,4976913.9525786,0.568655643421999,0,0.00167378520693275,8.88660755422292e-05,0.920474704330815
525543.78694287,4979313.9525786,0.554277498202732,0.0100463829071332,0.00105063563623379,8.8759078753596e-05,0.920563463409569
531543.78694287,4989873.9525786,0.416966211358735,0.00292346315612382,0,8.86961167782649e-05,0.920652159526347
530103.78694287,4989633.9525786,0.429547203450755,0.0113249747644684,0,8.85018471206284e-05,0.920740661373468
526503.78694287,4980993.9525786,0.0675772825305536,0.0264390057200538,5.47328225589308e-06,8.82571092597797e-05,0.920828918482728
534183.78694287,4985553.9525786,0.355140186915888,0,0.304237070932943,8.80103419795016e-05,0.920916928824707
526743.78694287,4984593.9525786,0.299784327821711,0.0597861120457604,0,8.7994285532332e-05,0.92100492311024
536103.78694287,4987233.9525786,0.422358130841122,0,0.00423675487868268,8.7990881106954e-05,0.921092913991346
535863.78694287,4987713.9525786,0.456146772106398,0,0.00084991526290099,8.79495359607794e-05,0.921180863527307
534423.78694287,4988193.9525786,0.165348670021567,0,0,8.75366663600357e-05,0.921268400193667
536823.78694287,4984833.9525786,0.391445118619698,0.00134624242934051,0.0344609079036603,8.74571903838586e-05,0.921355857384051
531783.78694287,4988673.9525786,0.272825420560748,0.0258428246971736,0,8.73547080815473e-05,0.921443212092133
536583.78694287,4986033.9525786,0.392882933141625,0,0.0209194083233861,8.7227354028458e-05,0.921530439446161
527943.78694287,4977393.9525786,0.410855614665708,0,0.00470871100257595,8.69258738965788e-05,0.921617365320058
527463.78694287,4979313.9525786,0.153127246585191,0,0.107413812219133,8.68907278377608e-05,0.921704256047895
528183.78694287,4978353.9525786,0.163551401869159,0,0.0567013510419711,8.67357565484092e-05,0.921790991804444
526503.78694287,4987233.9525786,0.657081236520489,0.0429977119784657,0,8.66202099981856e-05,0.921877612014442
537063.78694287,4984353.9525786,0.331775815959741,0,0.00520991978413278,8.65511922408874e-05,0.921964163206683
