f111	x	y	elev240	slope240	forest240	dtree240	dhigh240	descape240	rghasp240	amuse	elkuse	wolfuse	road240
1	531303.78694287	4998513.9525786	2425.625	8.578125	64	0	221.589	0	0.9602236	0.007890003	12921.19	0	0
1	531543.78694287	4998513.9525786	2419.797	11.03125	64	0	219.2087	0	0.9473801	0.006825097	13626.25	0	0
1	531783.78694287	4998513.9525786	2417.547	12.98438	64	0	163.1573	0	0.9252492	0.005861812	14276.17	0	0
1	532023.78694287	4998513.9525786	2433.719	8.921875	64	0	175.9063	0	0.9716842	0.005723563	14566.25	0	0
1	532263.78694287	4998513.9525786	2452.156	6.90625	64	0	185.4804	0	0.8346466	0.006132098	14897.77	0	0
1	532503.78694287	4998513.9525786	2467.063	7.609375	64	0	140.4848	0	0.9507363	0.007575556	14727.79	0	0
1	532743.78694287	4998513.9525786	2505.75	14.53125	64	0	54.51644	0	0.9152479	0.01012643	12875.96	0	0
1	532983.78694287	4998513.9525786	2595.359	31.0625	64	0	0	0	0.9696457	0.01250382	11338.09	0	0
1	533223.78694287	4998513.9525786	2762.156	35.73438	64	0	1.875	0	1.319085	0.0171567	11031.37	0	0
1	533463.78694287	4998513.9525786	2840.984	26.90625	34	32.8125	9.488738	9.488738	1.169329	0.02313992	13744.35	0	0
1	533703.78694287	4998513.9525786	2806.359	24.625	13	58.82487	30.0956	30.0956	1.110967	0.02783467	16231.18	0	0
1	533943.78694287	4998513.9525786	2810.172	22.85938	20	50.59197	34.75571	34.75571	1.133625	0.0357823	16375.82	0	0
1	534183.78694287	4998513.9525786	2799.594	19.60938	56	3.75	40.93013	3.75	1.067358	0.04448878	18892.8	0	0
1	534423.78694287	4998513.9525786	2820.875	14.23438	7	72.78313	69.39799	69.39799	1.035132	0.05044608	18590.14	0	0
1	534663.78694287	4998513.9525786	2870.922	22.53125	33	26.72649	27.35735	26.72649	1.127921	0.05918238	19865.3	0	0
1	534903.78694287	4998513.9525786	2971.406	15.79688	3	119.761	111.5022	111.5022	0.9825094	0.06699605	21408.73	0	0
1	535143.78694287	4998513.9525786	2952.391	12.67188	0	353.49	107.1532	107.1532	0.9495869	0.07133522	22263.41	0	0
1	535383.78694287	4998513.9525786	2907.719	11.17188	0	537.3486	270.7026	270.7026	0.936492	0.07606415	22162.68	0	0
1	535623.78694287	4998513.9525786	2895.563	5.75	0	507.8262	213.9369	213.9369	0.8543575	0.07822289	20495.89	0	0
1	535863.78694287	4998513.9525786	2902.922	16.34375	0	399.455	29.86051	29.86051	1.075858	0.07813233	17027.89	0	0
1	536103.78694287	4998513.9525786	2812.125	23.85938	0	203.513	78.11526	78.11526	1.085908	0.07568597	18219.03	0	0
1	536343.78694287	4998513.9525786	2751.188	8.078125	27	33.0144	248.9685	33.0144	0.8730963	0.07071753	19328.39	0	0
1	536583.78694287	4998513.9525786	2758.953	8.453125	63	0.46875	196.7119	0.46875	0.7855514	0.06624621	22669.68	0	0
1	536823.78694287	4998513.9525786	2791.516	10.48438	45	13.26589	153.5994	13.26589	1.035307	0.05828426	23088.09	0	0
1	537063.78694287	4998513.9525786	2799.969	7.640625	1	117.6907	243.5376	117.6907	0.8931528	0.04946164	24114.71	0	0
1	537303.78694287	4998513.9525786	2802.703	4.75	0	184.5169	247.3723	184.5169	0.8461499	0.04345497	25231.4	0	0
1	537543.78694287	4998513.9525786	2814.25	3.859375	4	113.7374	349.8111	113.7374	0.8443786	0.03472444	25830.42	0	0
1	537783.78694287	4998513.9525786	2814.656	2.234375	2	145.2318	378.6546	145.2318	0.8060143	0.02676444	25843.03	0	0
1	538023.78694287	4998513.9525786	2815.781	2.546875	0	225.6229	458.6845	225.6229	0.6273348	0.02205292	25336.92	0	0
1	538263.78694287	4998513.9525786	2820.719	5.09375	0	250.5058	461.9601	250.5058	0.69923	0.01600543	25624.71	0	0
1	538503.78694287	4998513.9525786	2832.797	9.125	8	95.0301	257.2631	95.0301	0.7241469	0.01120459	24673.46	0	0
1	538743.78694287	4998513.9525786	2839.734	11.90625	12	37.58308	86.80276	37.58308	0.985823	0.008658467	22106.76	0	0
1	538983.78694287	4998513.9525786	2763.656	28.64063	36	17.12963	2.069163	2.069163	1.013923	0.005707525	16914.42	0	0
1	539223.78694287	4998513.9525786	2642.828	22.875	64	0	28.99954	0	0.8182628	0.003628957	14110.68	0	0
1	539463.78694287	4998513.9525786	2558.438	22.6875	64	0	41.79782	0	0.8173469	0.00263005	13549.52	0	0
1	539703.78694287	4998513.9525786	2487.734	11	64	0	191.0858	0	0.7406811	0.001574622	13545.34	0	0
1	539943.78694287	4998513.9525786	2477.094	5.65625	64	0	173.0351	0	0.7601405	0.0009093183	14116.41	0	0
1	540183.78694287	4998513.9525786	2517.281	18.875	64	0	162.1833	0	0.8533787	0.0006180664	13043.13	0	0
1	540423.78694287	4998513.9525786	2579	21.65625	64	0	45.02579	0	0.7132431	0.0003360881	13412.79	0	0
1	540663.78694287	4998513.9525786	2658.516	27.84375	64	0	32.9437	0	1.092551	0.000176278	14592.57	0	0
1	540903.78694287	4998513.9525786	2671.422	19.4375	58	2.8125	67.5592	2.8125	1.079281	0.000112371	15796.11	0	0
1	541143.78694287	4998513.9525786	2731.344	19.51563	64	0	63.57706	0	1.078958	5.549809e-005	17163.21	0	0
1	541383.78694287	4998513.9525786	2815.016	23.65625	52	6.013325	5.350412	5.350412	0.996976	2.6438e-005	19998.77	0	0
1	541623.78694287	4998513.9525786	2920.063	22.46875	54	5.655232	82.15945	5.655232	0.9588295	0	22541.93	0	0
1	541863.78694287	4998513.9525786	2992.578	15.59375	1	142.2183	130.8044	130.8044	0.9409191	0	23073.93	0	0
1	542103.78694287	4998513.9525786	3013.391	14.625	0	358.4501	257.9059	257.9059	1.009231	0	21860.06	0	0
1	542343.78694287	4998513.9525786	2983.609	12.29688	0	579.1628	476.7554	476.7554	0.8825476	0	21309.86	0	0
1	542583.78694287	4998513.9525786	2950.547	5.71875	0	645.8615	534.4501	534.4501	0.7947356	0	22600.4	0	0
1	542823.78694287	4998513.9525786	2932.969	3.828125	0	551.9323	420.0567	420.0567	0.8029095	0	24072.06	0	0
1	543063.78694287	4998513.9525786	2918.453	3.21875	0	350.0287	220.1026	220.1026	0.7983185	0	22927.14	0	0
1	543303.78694287	4998513.9525786	2898.922	14.51563	3	122.8298	48.27212	48.27212	1.021246	0	21885.97	0	0
1	543543.78694287	4998513.9525786	2825.688	25.92188	28	27.53663	15.52921	15.52921	1.096904	0	20999.8	0	0
1	543783.78694287	4998513.9525786	2861.766	27.3125	43	13.10504	40.38135	13.10504	1.079358	0	18796.39	0	0
1	544023.78694287	4998513.9525786	2933.172	26.65625	32	29.84817	26.72223	26.72223	1.199136	0	17885.23	0	0
1	544263.78694287	4998513.9525786	2895.953	27.4375	0	103.2358	30.00884	30.00884	1.233533	0	17388.88	0	0
1	544503.78694287	4998513.9525786	2833.875	20.76563	58	2.8125	65.76813	2.8125	1.003875	0	18299.37	0	0
1	544743.78694287	4998513.9525786	2829.688	24.73438	40	15.75361	56.89912	15.75361	1.154836	0	17608.82	0	0
1	544983.78694287	4998513.9525786	2782.625	32.92188	32	18.18394	11.25	11.25	1.198718	0	18271.66	0	0
1	545223.78694287	4998513.9525786	2661.344	16.3125	60	2.069163	130.7772	2.069163	0.7123204	0	16562.79	0	0
1	545463.78694287	4998513.9525786	2586.422	18.67188	64	0	33.04363	0	0.9885461	0	15207.45	0	0
1	545703.78694287	4998513.9525786	2485.688	26.84375	64	0	3.28125	0	1.165165	0	13588.78	0	0
1	545943.78694287	4998513.9525786	2391.188	24.625	64	0	11.38653	0	1.076904	0	12092.11	0	0
1	546183.78694287	4998513.9525786	2311.719	13.29688	58	2.8125	135.3758	2.8125	0.7701284	0	12845.5	0	0
1	546423.78694287	4998513.9525786	2290.672	1.453125	13	38.39758	220.0404	38.39758	0.6225799	1.379762e-005	12461	0	0
1	546663.78694287	4998513.9525786	2315.234	15.8125	53	7.751546	74.63486	7.751546	0.7852325	1.834389e-005	11918.4	0	0
1	546903.78694287	4998513.9525786	2388.703	28.57813	64	0	4.248982	0	0.9931618	2.78535e-005	11609.54	0	0
1	547143.78694287	4998513.9525786	2492.688	31.70313	64	0	1.40625	0	1.022297	4.181163e-005	11455.08	0	0
1	514983.78694287	4998273.9525786	1549.641	5.015625	0	809.5631	159.0612	159.0612	0.7437837	0.02067424	1150.626	0	186.375
1	515223.78694287	4998273.9525786	1590.188	16.65625	0	775.2061	93.95297	93.95297	0.9381376	0.03276612	1203.262	0	166.4219
1	515463.78694287	4998273.9525786	1656.297	19.84375	0	804.2049	28.40274	28.40274	1.07271	0.05040626	1435.862	0	145.8281
1	515703.78694287	4998273.9525786	1730.203	17.73438	0	884.4373	60.96219	60.96219	1.094439	0.06606524	1655.874	0	113.125
1	515943.78694287	4998273.9525786	1790.828	13.21875	0	831.0027	93.17787	93.17787	1.046648	0.09669395	1873.954	0	71.8125
1	516183.78694287	4998273.9525786	1848.797	14.82813	0	719.9135	58.13456	58.13456	0.9800355	0.13755	2061.317	0	29.89063
1	516423.78694287	4998273.9525786	1893.109	20.89063	0	652.9169	14.48106	14.48106	1.216182	0.1712075	2252.656	0	9.0625
1	516663.78694287	4998273.9525786	1940.703	17.875	0	643.2605	75.73563	75.73563	1.189188	0.2323042	2868.792	0	6.4375
1	516903.78694287	4998273.9525786	1946.188	9.53125	0	625.0248	262.4443	262.4443	1.06862	0.3066419	3354.342	0	4.390625
1	517143.78694287	4998273.9525786	1946.5	5.625	0	574.0006	203.0832	203.0832	0.9615818	0.3635264	3804.835	0	1.390625
1	517383.78694287	4998273.9525786	1983.844	14.34375	0	411.9085	184.7201	184.7201	1.084474	0.459076	4302.437	0	1.375
1	517623.78694287	4998273.9525786	2029.766	11.42188	0	184.0362	320.5764	184.0362	1.013789	0.5650271	4739.354	0	1.375
1	517863.78694287	4998273.9525786	2062.625	9.625	9	81.68081	339.2404	81.68081	0.8152052	0.63991	5636.781	0	0.265625
1	518103.78694287	4998273.9525786	2117.328	12.73438	17	54.22942	337.351	54.22942	0.8445156	0.7555333	6363.762	0	0
1	518343.78694287	4998273.9525786	2171.594	12.4375	56	3.75	116.9705	3.75	0.9315329	0.8706189	7127.592	0	0
1	518583.78694287	4998273.9525786	2235.344	17.0625	62	0.9375	55.65895	0.9375	1.009005	0.9442357	7871.467	0	0
1	518823.78694287	4998273.9525786	2299.484	17.76563	63	0.46875	23.61353	0.46875	1.097279	1.045496	8436.33	0	0
1	519063.78694287	4998273.9525786	2383.25	19.5	64	0	31.64092	0	1.115347	1.130352	9319.191	0	0
1	519303.78694287	4998273.9525786	2469.703	23.5625	64	0	22.42985	0	1.079077	1.174994	10362.18	0	0
1	519543.78694287	4998273.9525786	2553.375	19.84375	64	0	31.25567	0	1.02062	1.220481	11037.32	0	0
1	519783.78694287	4998273.9525786	2619.438	25	64	0	18.64218	0	1.076109	1.23708	13426.94	0	0
1	520023.78694287	4998273.9525786	2654.438	28.01563	64	0	24.16088	0	1.052505	1.231129	15772.25	0	0
1	520263.78694287	4998273.9525786	2688.406	18.20313	63	0.46875	87.93797	0.46875	0.9730132	1.19668	18497.28	0	0
1	520503.78694287	4998273.9525786	2713.797	14.28125	64	0	82.15225	0	0.8457503	1.133444	19159.3	0	0
1	520743.78694287	4998273.9525786	2717.25	19.20313	64	0	63.99047	0	0.9578686	1.077202	18706.67	0	0
1	520983.78694287	4998273.9525786	2692.125	18.35938	64	0	148.0754	0	0.9462082	0.9758117	18092.83	0	0
1	521223.78694287	4998273.9525786	2691.172	18.25	64	0	131.9986	0	0.9281991	0.8599432	18439.43	0	0
1	521463.78694287	4998273.9525786	2722.484	16.45313	59	2.537913	149.9982	2.537913	0.9145294	0.7782201	18979.71	0	0
1	521703.78694287	4998273.9525786	2737.922	10.59375	33	21.603	106.6154	21.603	1.004032	0.654225	17916.96	0	0
1	521943.78694287	4998273.9525786	2783.156	19.59375	64	0	56.10054	0	0.9989381	0.5343241	17880.61	0	0
1	522183.78694287	4998273.9525786	2876.344	21.75	64	0	53.40742	0	0.7672212	0.4593175	16779.44	0	0
1	522423.78694287	4998273.9525786	2959.422	16.46875	42	13.37963	43.67504	13.37963	0.8806438	0.3571598	16090.39	0	0
1	522663.78694287	4998273.9525786	2882.563	33.57813	6	102.3011	41.96175	41.96175	1.303592	0.269544	15585.77	0	0
1	522903.78694287	4998273.9525786	2786.516	16.14063	7	101.0451	84.80185	84.80185	0.9119837	0.2197499	15281.97	0	0
1	523143.78694287	4998273.9525786	2775.203	12.35938	32	23.3945	160.3924	23.3945	0.9447849	0.1577633	17179.7	0	0
1	523383.78694287	4998273.9525786	2829.906	17.70313	14	64.96721	56.1236	56.1236	0.9456964	0.109984	16964.81	0	0
1	523623.78694287	4998273.9525786	2937.922	30.21875	0	147.1023	3.28125	3.28125	1.165984	0.08507272	15733.99	0	0
1	523863.78694287	4998273.9525786	3069.078	27.17188	0	241.0004	2.8125	2.8125	1.100705	0.05655512	12943.24	0	0
1	524103.78694287	4998273.9525786	3149.438	27.70313	0	349.4451	2.8125	2.8125	1.1792	0.03671084	12731.98	0	0
1	524343.78694287	4998273.9525786	3044.641	32	0	492.8452	7.419575	7.419575	1.237498	0.02725151	12393.34	0	0
1	524583.78694287	4998273.9525786	2993.438	31.09375	0	483.2231	0.46875	0.46875	1.166745	0.01735904	13966.57	0	0
1	524823.78694287	4998273.9525786	2932.734	29.35938	0	271.3925	2.8125	2.8125	1.094004	0.01133694	18107.69	0	0
1	525063.78694287	4998273.9525786	2866.438	23.79688	0	118.2633	36.15025	36.15025	1.173644	0.008908053	20707.67	0	0
1	525303.78694287	4998273.9525786	2814.953	10.45313	48	9.324807	118.949	9.324807	1.025656	0.006996589	22198.97	0	0
1	525543.78694287	4998273.9525786	2796.641	16.46875	43	11.58813	54.8021	11.58813	1.018496	0.006675552	21837.66	0	0
1	525783.78694287	4998273.9525786	2787.813	20.76563	6	74.62917	22.97902	22.97902	1.112175	0.007107964	19103.97	0	0
1	526023.78694287	4998273.9525786	2739.719	24.54688	16	53.06848	13.10504	13.10504	1.169201	0.008679043	18269.19	0	0
1	526263.78694287	4998273.9525786	2646.984	17.07813	60	2.069163	109.6147	2.069163	1.002368	0.01110603	17330.1	0	0
1	526503.78694287	4998273.9525786	2590.375	15.32813	52	7.225412	51.87062	7.225412	0.9729391	0.01324764	17139.66	0	0
1	526743.78694287	4998273.9525786	2542.688	9.234375	62	0.9375	152.3282	0.9375	1.024115	0.01711938	16901.97	0	0
1	526983.78694287	4998273.9525786	2513.969	11.53125	60	1.875	87.91705	1.875	1.03068	0.02160998	16710.55	0	0
1	527223.78694287	4998273.9525786	2518.953	8.21875	63	0.46875	259.9336	0.46875	0.8832906	0.02483961	16526.19	0	0
1	527463.78694287	4998273.9525786	2546.703	14.15625	64	0	184.0362	0	1.028803	0.02990765	17954.04	0	0
1	527703.78694287	4998273.9525786	2601.328	15.96875	64	0	115.1021	0	1.083688	0.03484996	18427.92	0	0
1	527943.78694287	4998273.9525786	2649.063	9.953125	57	3.944163	93.5726	3.944163	0.9585533	0.03789837	15882.56	0	0
1	528183.78694287	4998273.9525786	2719.266	27.5625	48	9.793557	1.40625	1.40625	1.07509	0.04174234	12338.84	0	0
1	528423.78694287	4998273.9525786	2879.828	34.95313	31	26.97621	0	0	1.127773	0.04441166	9957.761	0	0
1	528663.78694287	4998273.9525786	2991.766	20.35938	8	90.68658	63.696	63.696	1.076167	0.04539664	12869.54	0	0
1	528903.78694287	4998273.9525786	2957.453	23.51563	0	288.6712	30.98641	30.98641	1.141227	0.04556484	15042.31	0	0
1	529143.78694287	4998273.9525786	2884.656	30.64063	0	254.7261	3.944163	3.944163	1.12364	0.04415703	16478.6	0	0
1	529383.78694287	4998273.9525786	2806.016	23.76563	14	61.46561	12.13731	12.13731	0.9905464	0.04240964	16034.74	0	0
1	529623.78694287	4998273.9525786	2756.406	17.73438	17	37.97158	33.43195	33.43195	0.9793844	0.03877544	14811.25	0	0
1	529863.78694287	4998273.9525786	2730.875	24.125	52	7.255645	16.99593	7.255645	1.090874	0.03425466	14159.14	0	0
1	530103.78694287	4998273.9525786	2679.016	23.34375	36	17.01897	24.04278	17.01897	1.049306	0.0309654	14298.55	0	0
1	530343.78694287	4998273.9525786	2642.109	21.0625	62	0.9375	21.81713	0.9375	0.9881892	0.02591043	14439.08	0	0
1	530583.78694287	4998273.9525786	2633.203	27.53125	59	2.34375	6.013325	2.34375	1.240017	0.02104825	12146.13	0	0
1	530823.78694287	4998273.9525786	2582.344	31.89063	3	69.3377	8.196226	8.196226	1.209723	0.01807115	10550.06	0	0
1	531063.78694287	4998273.9525786	2476.172	27.09375	49	7.8079	17.46468	7.8079	1.231838	0.01417909	9932.236	0	0
1	531303.78694287	4998273.9525786	2398.281	10.09375	61	1.40625	198.2222	1.40625	0.9319661	0.01112184	11152.84	0	0
1	531543.78694287	4998273.9525786	2389.313	5.765625	64	0	204.0012	0	0.7355154	0.009603433	12373.94	0	0
1	531783.78694287	4998273.9525786	2382.75	10.875	64	0	40.63876	0	1.009577	0.008150254	13346.57	0	0
1	532023.78694287	4998273.9525786	2429.844	15.25	64	0	88.9748	0	1.075487	0.007797431	13760.72	0	0
1	532263.78694287	4998273.9525786	2473.094	15.01563	64	0	107.4504	0	0.9760641	0.008206072	14309.02	0	0
1	532503.78694287	4998273.9525786	2513.203	20.96875	64	0	26.4242	0	0.966047	0.009875732	13792.73	0	0
1	532743.78694287	4998273.9525786	2562.344	20.0625	64	0	25.09101	0	0.898231	0.01294272	11737.81	0	0
1	532983.78694287	4998273.9525786	2640.438	32.4375	64	0	0	0	1.291121	0.01583662	10223.66	0	0
1	533223.78694287	4998273.9525786	2780.313	33.54688	64	0	0.46875	0	1.170759	0.02153657	9878.699	0	0
1	533463.78694287	4998273.9525786	2914.594	25.17188	20	53.9183	17.21313	17.21313	1.091312	0.02889728	11996.08	0	0
1	533703.78694287	4998273.9525786	2934.156	30.59375	0	211.3561	19.30637	19.30637	1.235278	0.03468509	13423.99	0	0
1	533943.78694287	4998273.9525786	2901.922	25.39063	0	196.7455	16.63373	16.63373	1.106077	0.04449679	13958.75	0	0
1	534183.78694287	4998273.9525786	2897.016	24.9375	0	145.8695	21.78689	21.78689	1.045173	0.05525745	16426.88	0	0
1	534423.78694287	4998273.9525786	2893.422	18.28125	6	99.13088	85.87251	85.87251	0.9346399	0.06262296	17125.21	0	0
1	534663.78694287	4998273.9525786	2895.594	10.60938	2	111.8458	99.25532	99.25532	0.9780756	0.07343348	20161.55	0	0
1	534903.78694287	4998273.9525786	2940.672	15.73438	0	202.9444	44.25972	44.25972	1.025449	0.08310532	22170.57	0	0
1	535143.78694287	4998273.9525786	2905.766	15.15625	0	309.5328	153.6839	153.6839	0.747901	0.08847712	24536.81	0	0
1	535383.78694287	4998273.9525786	2884.328	4	0	353.225	308.8091	308.8091	0.6704315	0.09433119	24382.26	0	0
1	535623.78694287	4998273.9525786	2876.203	6	0	388.6108	321.315	321.315	0.8791218	0.09702176	22822.55	0	0
1	535863.78694287	4998273.9525786	2870.313	11.64063	0	367.5439	162.358	162.358	0.9387033	0.09690057	19089.94	0	0
1	536103.78694287	4998273.9525786	2810.297	18.54688	0	145.0913	42.5182	42.5182	0.9852191	0.0938457	19708.63	0	0
1	536343.78694287	4998273.9525786	2736.672	12.5	15	42.01571	183.3907	42.01571	0.8856771	0.08768515	20111.42	0	0
1	536583.78694287	4998273.9525786	2724.203	12.64063	58	3.006663	63.23779	3.006663	0.9316698	0.082141	22649.34	0	0
1	536823.78694287	4998273.9525786	2735.406	20.64063	38	15.33813	49.65005	15.33813	1.088798	0.07226869	22593.48	0	0
1	537063.78694287	4998273.9525786	2755.406	17.375	52	8.273569	61.60088	8.273569	1.061292	0.06132923	23385.71	0	0
1	537303.78694287	4998273.9525786	2775.531	13.26563	30	26.3407	95.18663	26.3407	1.043979	0.05388135	24274.37	0	0
1	537543.78694287	4998273.9525786	2799.344	8.859375	1	118.2998	278.0832	118.2998	0.9246969	0.04305605	25114.13	0	0
1	537783.78694287	4998273.9525786	2801.375	6.078125	0	248.5659	362.1508	248.5659	0.8971556	0.03318616	25930.97	0	0
1	538023.78694287	4998273.9525786	2807.094	1.9375	0	346.1383	496.4907	346.1383	0.7104773	0.02734419	25156.91	0	0
1	538263.78694287	4998273.9525786	2808.703	1.375	0	316.7825	552.961	316.7825	0.7343885	0.0198457	25477.73	0	0
1	538503.78694287	4998273.9525786	2801.219	5.890625	0	208.168	395.4685	208.168	0.8775301	0.01389296	24416.66	0	0
1	538743.78694287	4998273.9525786	2812.375	9.046875	32	31.67014	193.7954	31.67014	0.7835107	0.01073594	22806.26	0	0
1	538983.78694287	4998273.9525786	2810.406	17.98438	30	19.09121	20.77616	19.09121	0.9557157	0.007076961	18131.7	0	0
1	539223.78694287	4998273.9525786	2710.531	27.57813	48	9.294575	20.54006	9.294575	0.8421448	0.004499671	15088.56	0	0
1	539463.78694287	4998273.9525786	2621.891	24.1875	59	2.537913	13.10504	2.537913	0.8393768	0.003261091	13473.23	0	0
1	539703.78694287	4998273.9525786	2544.656	22.23438	64	0	44.80962	0	0.68279	0.001952429	13529.44	0	0
1	539943.78694287	4998273.9525786	2484.516	12.14063	64	0	117.3976	0	0.8610902	0.001127496	13865.02	0	0
1	540183.78694287	4998273.9525786	2486.266	8.875	64	0	262.0887	0	0.7903489	0.0007663622	13748.7	0	0
1	540423.78694287	4998273.9525786	2526.375	13.375	64	0	121.0736	0	0.7766388	0.0004167274	13871.46	0	0
1	540663.78694287	4998273.9525786	2589.203	21	64	0	22.30156	0	1.125873	0.0002185733	14179.91	0	0
1	540903.78694287	4998273.9525786	2667.625	22.07813	64	0	30.76929	0	1.122295	0.0001393328	14489.39	0	0
1	541143.78694287	4998273.9525786	2741.203	17.28125	53	6.287912	53.52614	6.287912	1.024014	6.881403e-005	14984.06	0	0
1	541383.78694287	4998273.9525786	2820.438	23.29688	33	23.44469	3.944163	3.944163	1.069601	3.278141e-005	17319.41	0	0
1	541623.78694287	4998273.9525786	2916.016	21.34375	24	50.33854	62.8559	50.33854	1.016265	0	20026.22	0	0
1	541863.78694287	4998273.9525786	2966.078	9.546875	0	240.5849	269.2399	240.5849	0.8712599	0	22286.55	0	0
1	542103.78694287	4998273.9525786	2967.063	9.65625	0	450.1833	414.7632	414.7632	0.8308257	0	23213.25	0	0
1	542343.78694287	4998273.9525786	2946.281	7.953125	0	668.7786	583.08	583.08	0.8036526	0	23532.85	0	0
1	542583.78694287	4998273.9525786	2936.031	5.09375	0	815.6221	713.4886	713.4886	0.7575678	0	25165.05	0	0
1	542823.78694287	4998273.9525786	2922.953	4.609375	0	641.8698	548.967	548.967	0.7218683	0	25664.59	0	0
1	543063.78694287	4998273.9525786	2908.297	5.828125	0	434.4987	363.1853	363.1853	0.7181147	0	24786.8	0	0
1	543303.78694287	4998273.9525786	2888.953	5.265625	0	277.7962	220.1921	220.1921	0.9044024	0	23597.84	0	0
1	543543.78694287	4998273.9525786	2888.563	8.25	0	183.1253	181.7361	181.7361	0.8979863	0	23601.17	0	0
1	543783.78694287	4998273.9525786	2903.531	12.14063	12	71.0535	75.89411	71.0535	0.9472207	0	21550.47	0	0
1	544023.78694287	4998273.9525786	2956.891	16.23438	17	50.81798	71.57286	50.81798	1.092109	0	21448.25	0	0
1	544263.78694287	4998273.9525786	2949.328	17.3125	0	162.7926	57.6379	57.6379	1.119982	0	21524.02	0	0
1	544503.78694287	4998273.9525786	2893.453	13.85938	2	126.8736	174.8175	126.8736	0.9660695	0	22583.04	0	0
1	544743.78694287	4998273.9525786	2882.781	6.09375	0	132.151	105.7093	105.7093	0.9087262	0	19985.57	0	0
1	544983.78694287	4998273.9525786	2813.813	33.79688	28	20.41396	2.069163	2.069163	1.240618	0	19140.55	0	0
1	545223.78694287	4998273.9525786	2666.703	20.67188	63	0.46875	89.64936	0.46875	0.920647	0	17310.24	0	0
1	545463.78694287	4998273.9525786	2601.406	15.54688	64	0	97.85496	0	0.9396462	0	16867.16	0	0
1	545703.78694287	4998273.9525786	2552.438	23.82813	64	0	7.5	0	1.074136	0	14705.55	0	0
1	545943.78694287	4998273.9525786	2458.453	28.23438	64	0	1.875	0	1.101333	0	12647.66	0	0
1	546183.78694287	4998273.9525786	2355.656	22.0625	64	0	127.4058	0	0.8721511	0	11958.73	0	0
1	546423.78694287	4998273.9525786	2300.703	9.09375	33	20.13629	301.8232	20.13629	0.6399672	1.562975e-005	11800.65	0	0
1	546663.78694287	4998273.9525786	2289.828	4.171875	32	17.10248	256.0079	17.10248	0.764819	2.077969e-005	11767.57	0	0
1	546903.78694287	4998273.9525786	2316.078	12.26563	64	0	116.0115	0	0.8168507	3.155204e-005	11759.8	0	0
1	547143.78694287	4998273.9525786	2375.172	28.1875	64	0	8.387307	0	1.023379	4.736361e-005	11892.75	0	0
1	514983.78694287	4998033.9525786	1552.594	3.96875	0	602.8285	348.8258	348.8258	0.69769	0.02083036	1090.4	0	154.1563
1	515223.78694287	4998033.9525786	1563.469	9.28125	0	559.4938	225.6829	225.6829	0.7423873	0.03312476	1137.176	0	149.6094
1	515463.78694287	4998033.9525786	1611.563	16.35938	0	614.652	46.26803	46.26803	0.9506959	0.05107512	1293.652	0	150.9688
1	515703.78694287	4998033.9525786	1699.125	25.98438	0	738.0994	9.904214	9.904214	1.160785	0.06700137	1509.618	0	129.7031
1	515943.78694287	4998033.9525786	1789.031	18	0	660.0002	27.00361	27.00361	1.115766	0.09820053	1724.979	0	84.29688
1	516183.78694287	4998033.9525786	1819.375	21.65625	0	508.1621	33.7977	33.7977	1.213259	0.1397195	2047.65	0	62.84375
1	516423.78694287	4998033.9525786	1820.344	21.76563	0	417.5511	41.4914	41.4914	1.156474	0.1739177	2219.972	0	54.625
1	516663.78694287	4998033.9525786	1877.234	24.59375	0	417.5511	52.27816	52.27816	1.21659	0.2358114	2799.565	0	42.54688
1	516903.78694287	4998033.9525786	1908.953	11.04688	0	517.6706	197.8798	197.8798	0.9618444	0.310874	3204.033	0	30.01563
1	517143.78694287	4998033.9525786	1933.125	12.90625	0	620.9871	102.2087	102.2087	0.9871274	0.3681197	3695.413	0	17.73438
1	517383.78694287	4998033.9525786	1999.688	14.40625	0	431.3158	145.6011	145.6011	1.019024	0.4638934	4258.63	0	17.25
1	517623.78694287	4998033.9525786	2031.125	9.125	0	201.5587	157.2431	157.2431	0.8379782	0.5695269	4765.452	0	15.46875
1	517863.78694287	4998033.9525786	2071.922	11.39063	23	37.93201	146.9335	37.93201	1.01173	0.6438212	5720.406	0	2.875
1	518103.78694287	4998033.9525786	2116.875	11.89063	55	4.6875	312.6739	4.6875	0.8928565	0.7579282	6473.952	0	0
1	518343.78694287	4998033.9525786	2169.484	11.34375	22	33.04281	169.4133	33.04281	0.8505859	0.8707331	6935.832	0	0
1	518583.78694287	4998033.9525786	2224.328	17.45313	61	1.40625	22.70135	1.40625	1.040737	0.9424486	7676.059	0	0
1	518823.78694287	4998033.9525786	2314.844	24.14063	64	0	14.67522	0	1.053412	1.040427	8406.535	0	0
1	519063.78694287	4998033.9525786	2412.703	21.5625	64	0	19.19879	0	0.8968458	1.121732	9922.08	0	0
1	519303.78694287	4998033.9525786	2506.156	22.09375	64	0	31.52718	0	0.955251	1.164017	11458.28	0	0
1	519543.78694287	4998033.9525786	2596.813	21.875	64	0	22.56355	0	0.8975664	1.206232	12770.92	0	0
1	519783.78694287	4998033.9525786	2689.078	21.875	58	2.8125	108.6076	2.8125	0.8907642	1.220141	15758.98	0	0
1	520023.78694287	4998033.9525786	2736.453	8.984375	59	2.537913	164.8563	2.537913	0.8866559	1.212836	18176.12	0	0
