"x","y","forest240","rghasp240","wolfuse","Prob","CumProb"
530343.78694287,4991793.9525786,1,0.524540353874518,0,1.98075407961518e-05,0.97294160226991
535623.78694287,4978353.9525786,0.46875,0.502789323910436,0,1.98062048732242e-05,0.972961408474784
528663.78694287,4974993.9525786,1,0.571553101060137,0,1.97988537982559e-05,0.972981207328582
524103.78694287,4981713.9525786,0,0.657087754569879,0,1.97949343807301e-05,0.973001002262963
533943.78694287,4979073.9525786,0,0.425864864781293,0,1.97945137470018e-05,0.97302079677671
524103.78694287,4982433.9525786,0.03125,0.619765554630847,0,1.97930673380657e-05,0.973040589844048
537063.78694287,4989393.9525786,1,0.587839079129696,0,1.97833424734208e-05,0.973060373186521
526023.78694287,4988193.9525786,0,0.63631709099786,0,1.96936195378736e-05,0.97308006680606
522183.78694287,4980753.9525786,1,0.6212099422952,0,1.96870190443108e-05,0.973099753825104
529143.78694287,4992033.9525786,0.890625,0.638372623826863,0,1.96770242582465e-05,0.973119430849362
533943.78694287,4978833.9525786,0.09375,0.415511111126576,0,1.96440774833299e-05,0.973139074926845
528183.78694287,4991553.9525786,1,0.54720216017002,0,1.96413018962164e-05,0.973158716228742
529143.78694287,4992753.9525786,1,0.728546899200498,0,1.96315003334533e-05,0.973178347729075
525543.78694287,4985793.9525786,0,0.468161309734311,0,1.96276630817984e-05,0.973197975392157
528903.78694287,4975953.9525786,0.734375,0.497983145458005,0,1.96231085184780e-05,0.973217598500675
529623.78694287,4975713.9525786,1,0.405214802097389,0,1.96103638445459e-05,0.97323720886452
534663.78694287,4978113.9525786,0,0.619318996524718,0,1.95751026450315e-05,0.973256783967165
522423.78694287,4980513.9525786,1,0.590279786379259,0,1.95384336877808e-05,0.973276322400853
527703.78694287,4975713.9525786,1,0.49336702665233,0,1.95150137342058e-05,0.973295837414587
538983.78694287,4986513.9525786,1,0.604478784790525,2.14756638219383e-06,1.94903845281422e-05,0.973315327799115
522183.78694287,4981233.9525786,0.84375,0.658984411977413,0,1.94830092620789e-05,0.973334810808377
530583.78694287,4975233.9525786,0.609375,0.64050102926654,0,1.94798561084102e-05,0.973354290664485
529143.78694287,4992513.9525786,0.875,0.732384856695978,0,1.9447571423469e-05,0.973373738235909
524103.78694287,4977153.9525786,1,0.649647526671096,0,1.94227666082650e-05,0.973393161002517
538023.78694287,4982673.9525786,0.515625,0.532332602438555,0.000426815296162281,1.93884175287065e-05,0.973412549420046
525063.78694287,4980753.9525786,0,0.553563348222827,0,1.93823380337737e-05,0.97343193175808
531063.78694287,4992033.9525786,1,0.563765316764141,0,1.93642581103085e-05,0.97345129601619
536343.78694287,4978113.9525786,0.90625,0.435253286123086,0,1.93456386783896e-05,0.973470641654868
534663.78694287,4991073.9525786,0.796875,0.646986035106492,0,1.93251077710170e-05,0.97348996676264
536103.78694287,4980513.9525786,0.109375,0.488917464435195,0,1.92602842954118e-05,0.973509227046935
522423.78694287,4979553.9525786,0.984375,0.661553335631162,0,1.92156284948228e-05,0.97352844267543
535383.78694287,4990113.9525786,0.6875,0.607140604610133,0,1.92145821040381e-05,0.973547657257534
534183.78694287,4991793.9525786,0.921875,0.678869443551244,0,1.91934160643251e-05,0.973566850673598
524583.78694287,4983153.9525786,0,0.533482151459182,0,1.91822990219453e-05,0.97358603297262
532023.78694287,4975953.9525786,0.4375,0.598562776172833,0,1.9181278450445e-05,0.97360521425107
524823.78694287,4980993.9525786,0.15625,0.506152624671529,0,1.91714696536463e-05,0.973624385720724
536583.78694287,4989633.9525786,1,0.547750477327089,0,1.91580740114968e-05,0.973643543794736
528183.78694287,4976193.9525786,1,0.375858760223001,0,1.91217088729598e-05,0.97366266550361
526023.78694287,4990833.9525786,0.96875,0.600455231916328,0,1.91114035735667e-05,0.973681776907182
525303.78694287,4980033.9525786,0,0.572270863449772,0,1.91106349208451e-05,0.973700887542103
523863.78694287,4982673.9525786,0,0.65955951474273,0,1.91044097786516e-05,0.973719991951882
524103.78694287,4984833.9525786,0,0.638089668014247,0,1.91043839271382e-05,0.97373909633581
526743.78694287,4979793.9525786,0,0.490840841799976,0.0707572343308361,1.90744792898463e-05,0.973758170815099
532503.78694287,4977153.9525786,0,0.594537713325623,0,1.90310611431876e-05,0.973777201876242
533943.78694287,4991793.9525786,1,0.626755679269468,0,1.90090465070792e-05,0.97379621092275
538983.78694287,4986273.9525786,0.90625,0.622041149613884,0.000221281682819751,1.90043962533640e-05,0.973815215319003
537303.78694287,4982673.9525786,0.1875,0.53924197634643,2.27906079328899e-08,1.89884609465289e-05,0.97383420377995
528183.78694287,4990113.9525786,0.3125,0.578273859643268,0,1.89845455344484e-05,0.973853188325483
530103.78694287,4975233.9525786,0.84375,0.539838875243948,0,1.89629632842357e-05,0.973872151288768
535143.78694287,4977873.9525786,0,0.694417570024982,0,1.89475925667062e-05,0.973891098881334
537303.78694287,4988673.9525786,1,0.522098202302941,0,1.89286457611013e-05,0.973910027527095
537063.78694287,4988913.9525786,1,0.516294194292285,0,1.89267229155806e-05,0.97392895425001
527703.78694287,4992033.9525786,1,0.652657625048924,0,1.89068071775942e-05,0.973947861057189
531783.78694287,4992273.9525786,1,0.613820068713882,0,1.88751968720137e-05,0.97396673625406
524343.78694287,4984833.9525786,0,0.594382973917192,0,1.88127018663550e-05,0.973985548955927
524823.78694287,4977153.9525786,1,0.544855859059329,0,1.87961271626930e-05,0.97400434508309
537543.78694287,4978113.9525786,0.78125,0.64989240490336,0.00102806043475819,1.87896400408213e-05,0.97402313472313
538503.78694287,4986753.9525786,0.796875,0.612661591157173,0,1.87662428652856e-05,0.974041900965996
524343.78694287,4984593.9525786,0,0.585054951495957,0,1.87266798396638e-05,0.974060627645836
530823.78694287,4991793.9525786,0.96875,0.522154202606459,0,1.87220883638691e-05,0.9740793497342
525303.78694287,4986753.9525786,0,0.565255331873916,0,1.86862484697136e-05,0.97409803598267
528423.78694287,4975713.9525786,1,0.439226747283819,0,1.86654948373120e-05,0.974116701477506
526023.78694287,4991313.9525786,1,0.659422304151461,0,1.86370649647469e-05,0.97413533854247
532263.78694287,4975953.9525786,0.5,0.573013638870639,0,1.86072411775426e-05,0.974153945783649
532743.78694287,4975473.9525786,0.8125,0.553284791027252,0.00500265370388236,1.86065975683718e-05,0.974172552381217
521463.78694287,4983393.9525786,1,0.667830884309196,0,1.85898301085322e-05,0.974191142211326
524583.78694287,4980273.9525786,0,0.651705029030117,0,1.85872048902417e-05,0.974209729416216
528423.78694287,4992273.9525786,1,0.652364165076211,0,1.85705044903239e-05,0.974228299920706
536583.78694287,4978593.9525786,0.203125,0.69388842296009,2.29505717054403e-05,1.85635523249872e-05,0.97424686347303
534663.78694287,4979073.9525786,0,0.482802533285665,0,1.85370934040947e-05,0.974265400566435
535863.78694287,4990353.9525786,1,0.556276704077911,0,1.85345054360792e-05,0.974283935071871
530103.78694287,4977633.9525786,0,0.529939032607427,0.0502595460625687,1.85181349598643e-05,0.974302453206831
532743.78694287,4992033.9525786,0.921875,0.627924923590277,0,1.8458039654764e-05,0.974320911246486
529143.78694287,4990833.9525786,0.578125,0.535409993092005,0,1.84439497344292e-05,0.97433935519622
534183.78694287,4991553.9525786,0.78125,0.684893579366936,0,1.84156041640485e-05,0.974357770800384
523863.78694287,4982913.9525786,0,0.646107624718371,0,1.83739970112114e-05,0.974376144797395
538263.78694287,4986033.9525786,1,0.432936396660667,0,1.83705884884308e-05,0.974394515385884
522183.78694287,4980273.9525786,1,0.632924247286495,0,1.83443948721963e-05,0.974412859780756
535383.78694287,4991073.9525786,1,0.616085356489824,0,1.83415329633748e-05,0.97443120131372
524583.78694287,4976913.9525786,1,0.602466975527926,0,1.83113953147840e-05,0.974449512709034
534423.78694287,4978353.9525786,0.046875,0.526391449487631,0,1.82985290016824e-05,0.974467811238036
535863.78694287,4978353.9525786,0.4375,0.525302299387562,0,1.82776819670748e-05,0.974486088920003
524583.78694287,4982913.9525786,0,0.523653080601316,0,1.82726983723059e-05,0.974504361618375
521703.78694287,4980753.9525786,1,0.690311099937019,0,1.82289964138223e-05,0.97452259061479
538263.78694287,4987233.9525786,0.8125,0.596066134270753,0,1.82177889191198e-05,0.974540808403708
532743.78694287,4977393.9525786,0.03125,0.543452700223357,0,1.81681842089639e-05,0.974558976587917
538743.78694287,4986513.9525786,0.859375,0.602994678270805,0,1.81596203919459e-05,0.97457713620831
531543.78694287,4974993.9525786,0.96875,0.525011990662878,0,1.81570858053455e-05,0.974595293294115
534903.78694287,4977873.9525786,0,0.657729164845809,0,1.81347793928695e-05,0.974613428073507
536583.78694287,4990113.9525786,1,0.60113465412161,0,1.81341865902277e-05,0.974631562260098
522183.78694287,4979553.9525786,1,0.68248943972471,0,1.81237674578114e-05,0.974649686027555
522423.78694287,4980033.9525786,0.90625,0.642732506777169,0,1.81230643214076e-05,0.974667809091877
528423.78694287,4974753.9525786,1,0.604561308098288,0,1.81198775834355e-05,0.97468592896946
524103.78694287,4981233.9525786,0,0.657997020928285,0,1.81147193372737e-05,0.974704043688798
531063.78694287,4974993.9525786,0.84375,0.569953973987353,0,1.8096870872333e-05,0.97472214055967
533463.78694287,4977393.9525786,0,0.600133870268358,0,1.80740109443903e-05,0.974740214570614
528183.78694287,4975233.9525786,1,0.52887496118959,0,1.80579899046146e-05,0.974758272560519
534423.78694287,4986273.9525786,0.09375,0.550936914292546,0.254502369327042,1.80378847255841e-05,0.974776310445244
524103.78694287,4981953.9525786,0,0.624226802726089,0,1.80378260355913e-05,0.97479434827128
538263.78694287,4985793.9525786,1,0.414044664726019,0,1.80024335967417e-05,0.974812350704877
525543.78694287,4975713.9525786,0.984375,0.669591644145474,0,1.79720733788302e-05,0.974830322778256
534903.78694287,4991073.9525786,1,0.565249488934862,0,1.79710529516287e-05,0.974848293831207
521943.78694287,4982913.9525786,0.953125,0.589659318772523,0,1.79707169140917e-05,0.974866264548121
526983.78694287,4975473.9525786,1,0.566847106034631,0,1.79531352864847e-05,0.974884217683408
538743.78694287,4985553.9525786,1,0.485515823489748,9.945709221441e-05,1.79298361599660e-05,0.974902147519568
524343.78694287,4984353.9525786,0,0.56719197074082,0,1.79133697538083e-05,0.974920060889322
534423.78694287,4991073.9525786,0.8125,0.601167085715909,0,1.79080786884075e-05,0.97493796896801
524103.78694287,4983393.9525786,0,0.595458862515138,0,1.78933689111875e-05,0.974955862336921
523623.78694287,4982673.9525786,0,0.684191770170448,0,1.78692240194657e-05,0.97497373156094
525543.78694287,4987233.9525786,0,0.565685674182894,0,1.78458267751751e-05,0.974991577387716
524823.78694287,4985553.9525786,0,0.537899282082017,0,1.78425564143476e-05,0.97500941994413
531303.78694287,4977153.9525786,0,0.540398943930126,0,1.78319114223075e-05,0.975027251855553
538983.78694287,4986753.9525786,1,0.598711606991209,0,1.78295105913756e-05,0.975045081366144
523383.78694287,4983153.9525786,0.28125,0.602490609888145,0,1.78202196161953e-05,0.97506290158576
536343.78694287,4979313.9525786,0.015625,0.650865352732355,4.61666937844582e-05,1.78161554808844e-05,0.975080717741241
531543.78694287,4992033.9525786,1,0.549093171591502,0,1.78148381768431e-05,0.975098532579418
523863.78694287,4984353.9525786,0,0.646594098632868,0,1.78056431130572e-05,0.97511633822253
521463.78694287,4983153.9525786,0.921875,0.689971027753875,0,1.77864006319458e-05,0.975134124623163
537783.78694287,4984593.9525786,0.5625,0.459384558765172,0,1.77749105912632e-05,0.975151899533754
531783.78694287,4974993.9525786,0.875,0.563637100359956,0,1.77581884782219e-05,0.975169657722233
527943.78694287,4990833.9525786,0.28125,0.709721474776462,0,1.77344757313679e-05,0.975187392197964
524583.78694287,4980753.9525786,0,0.604523033564934,0,1.77130650996991e-05,0.975205105263064
533703.78694287,4977393.9525786,0,0.612695532724486,0,1.77101961715771e-05,0.975222815459235
536343.78694287,4977633.9525786,0.59375,0.603874532980939,0,1.76637682012712e-05,0.975240479227436
532023.78694287,4991793.9525786,0.90625,0.552633336148229,0,1.76569443292741e-05,0.975258136171766
524343.78694287,4981713.9525786,0,0.588664443509326,0,1.76506650534785e-05,0.97527578683682
537543.78694287,4982673.9525786,0.203125,0.555230227128237,2.29280015435543e-05,1.76488295170373e-05,0.975293435666336
525063.78694287,4975953.9525786,0.578125,0.850584887718702,0,1.76419364603913e-05,0.975311077602797
526983.78694287,4979553.9525786,0.171875,0.438451540268653,0.105169898963428,1.76241057939110e-05,0.97532870170859
524823.78694287,4986753.9525786,0.03125,0.607242298010073,0,1.76167008967001e-05,0.975346318409487
521943.78694287,4982193.9525786,0.921875,0.610819292778141,0,1.76149580698083e-05,0.975363933367557
538743.78694287,4983633.9525786,0.78125,0.520658213255629,0,1.76149455706851e-05,0.975381548313128
538263.78694287,4988433.9525786,1,0.624107317904985,0,1.76136214854324e-05,0.975399161934613
527463.78694287,4987233.9525786,0,0.336274226803054,0,1.76124053142039e-05,0.975416774339927
532743.78694287,4992513.9525786,1,0.67332521654999,0,1.76070720788548e-05,0.975434381412006
538503.78694287,4986993.9525786,1,0.530115896403062,0,1.76024877288705e-05,0.975451983899735
535623.78694287,4978833.9525786,0.515625,0.39562450392873,0,1.75915014457961e-05,0.975469575401181
524823.78694287,4981233.9525786,0,0.53521691349922,0,1.75904799043369e-05,0.975487165881085
523863.78694287,4981473.9525786,0,0.678262828305636,0,1.75840173256046e-05,0.97550474989841
523863.78694287,4981233.9525786,0,0.689947393393657,0,1.75592607304605e-05,0.975522309159141
527703.78694287,4987233.9525786,0,0.312287320711303,0,1.75422816279983e-05,0.97553985144077
527943.78694287,4991553.9525786,1,0.53267595717173,0,1.75418708943721e-05,0.975557393311664
527703.78694287,4991073.9525786,0.71875,0.580940012428916,0,1.75194085125038e-05,0.975574912720176
523623.78694287,4976433.9525786,1,0.788883451308291,0,1.75190185454198e-05,0.975592431738722
535623.78694287,4977873.9525786,0.390625,0.566148513737173,0,1.75097137880705e-05,0.97560994145251
537543.78694287,4988673.9525786,1,0.537906634994085,0,1.75090792332228e-05,0.975627450531743
529623.78694287,4992753.9525786,1,0.686648430613159,0,1.75022222966587e-05,0.97564495275404
537303.78694287,4980033.9525786,0.46875,0.608651299785099,0.0633796135642713,1.74944342222080e-05,0.975662447188262
536583.78694287,4980033.9525786,0.328125,0.484233593796894,0.00119536688932053,1.74690460813648e-05,0.975679916234343
524823.78694287,4980033.9525786,0.1875,0.541015012919821,0,1.74522695692588e-05,0.975697368503912
529383.78694287,4992513.9525786,1,0.645726192404845,0,1.74465408376799e-05,0.97571481504475
525303.78694287,4975473.9525786,0.59375,0.889689906230216,3.18490182159565e-05,1.74226909514004e-05,0.975732237735702
527943.78694287,4975713.9525786,1,0.449159021514640,0,1.74098917515724e-05,0.975749647627453
527223.78694287,4988913.9525786,0.15625,0.509585252889263,0,1.74010406735110e-05,0.975767048668127
534903.78694287,4990833.9525786,0.671875,0.654562817086537,0,1.74002486220889e-05,0.975784448916749
523143.78694287,4976433.9525786,1,0.856574228504072,0,1.73919613092100e-05,0.975801840878058
533703.78694287,4991073.9525786,0.671875,0.59839477526228,0,1.73650772841033e-05,0.975819205955342
525063.78694287,4975473.9525786,1,0.747430096505067,0.00100828508526266,1.73646370032989e-05,0.975836570592345
532023.78694287,4992273.9525786,0.890625,0.644617347004594,0,1.73626306666632e-05,0.975853933223012
525543.78694287,4977393.9525786,0.359375,0.669969137398964,0,1.73478135137033e-05,0.975871281036526
538503.78694287,4986273.9525786,1,0.474879114022415,0,1.73357132283113e-05,0.975888616749754
528183.78694287,4991793.9525786,1,0.55879698034021,0,1.73168370930449e-05,0.975905933586847
537303.78694287,4987233.9525786,0.1875,0.689471423639257,0,1.73156675702181e-05,0.975923249254417
538263.78694287,4987713.9525786,1,0.547364318141519,0,1.72845883371527e-05,0.975940533842754
530343.78694287,4977873.9525786,0,0.472484099869274,0.0515468588238174,1.72753240369463e-05,0.975957809166791
521943.78694287,4981233.9525786,1,0.607708026208378,0,1.72607708369792e-05,0.975975069937628
521943.78694287,4983393.9525786,0.703125,0.681211871252899,0,1.72563487201361e-05,0.975992326286348
537063.78694287,4978113.9525786,0.515625,0.668252363733093,3.93846373151371e-05,1.72562673161609e-05,0.976009582553665
523863.78694287,4977153.9525786,1,0.653784852729345,0,1.72551948998543e-05,0.976026837748564
524343.78694287,4981953.9525786,0,0.573252411559847,0,1.72550295638296e-05,0.976044092778128
536103.78694287,4990353.9525786,1,0.565278966234134,0,1.72229613267894e-05,0.976061315739455
524823.78694287,4981473.9525786,0,0.516639058998473,0,1.72106358955927e-05,0.97607852637535
524103.78694287,4981473.9525786,0,0.632762089314996,0,1.72043437887858e-05,0.97609573071914
534423.78694287,4978113.9525786,0,0.562901612200156,0,1.71940692657814e-05,0.976112924788405
522423.78694287,4983633.9525786,0.375,0.727913367044641,0,1.71918866618033e-05,0.976130116675067
527463.78694287,4989873.9525786,0,0.695586157835785,0,1.71838241011673e-05,0.976147300499168
526743.78694287,4987233.9525786,0,0.406567803568897,0,1.71801254836486e-05,0.976164480624652
528423.78694287,4989873.9525786,0.125,0.577962870853393,0,1.71784132312452e-05,0.976181659037883
535863.78694287,4977633.9525786,0.53125,0.563025429987301,0,1.71600821402123e-05,0.976198819120023
524343.78694287,4980753.9525786,0,0.634262214678864,0,1.71489356641741e-05,0.976215968055688
530823.78694287,4975713.9525786,0.484375,0.572966501452203,0,1.71298227964134e-05,0.976233097878484
523863.78694287,4983393.9525786,0.03125,0.612390386873665,0,1.7124596957823e-05,0.976250222475442
535623.78694287,4991073.9525786,1,0.623229104469866,0,1.71239496681279e-05,0.97626734642511
528423.78694287,4974993.9525786,1,0.546272213746423,0,1.71186282432850e-05,0.976284465053353
531543.78694287,4977153.9525786,0,0.534553641440088,0,1.71069336185639e-05,0.976301571986972
538263.78694287,4982193.9525786,0.546875,0.606027820149845,0.0562067945186544,1.71029248937069e-05,0.976318674911866
537543.78694287,4979793.9525786,0.640625,0.628508560985673,0.0973030276414289,1.71006551182636e-05,0.976335775566984
530103.78694287,4992273.9525786,1,0.580161851118722,0,1.70865263308736e-05,0.976352862093315
528903.78694287,4978593.9525786,0,0.518997177289273,0.148789994542844,1.70721985584101e-05,0.976369934291873
526023.78694287,4988673.9525786,0,0.660990706555961,0,1.70716020614234e-05,0.976387005893935
537783.78694287,4989153.9525786,1,0.623768493090852,0,1.70538943911618e-05,0.976404059788326
533943.78694287,4991553.9525786,0.6875,0.687077788157128,0,1.70349071259741e-05,0.976421094695452
523623.78694287,4982913.9525786,0,0.668115153141824,0,1.70022446937063e-05,0.976438096940145
526503.78694287,4988433.9525786,0,0.574746956588663,0,1.69855507128237e-05,0.976455082490858
535863.78694287,4990593.9525786,1,0.571032816880327,0,1.69852949555952e-05,0.976472067785814
538503.78694287,4985553.9525786,1,0.428934902522674,0,1.69767528541722e-05,0.976489044538668
527223.78694287,4989393.9525786,0,0.638593867698909,0,1.69661931689791e-05,0.976506010731837
531063.78694287,4991793.9525786,1,0.485300685160759,0,1.69420001862597e-05,0.976522952732023
528183.78694287,4978833.9525786,0,0.425381476463824,0.0588969490324708,1.69352311419312e-05,0.976539887963165
531063.78694287,4992273.9525786,0.953125,0.594859009322593,0,1.69232381828875e-05,0.976556811201348
524823.78694287,4985313.9525786,0,0.511532198963262,0,1.69179943720046e-05,0.97657372919572
527463.78694287,4987473.9525786,0,0.354692877627329,0,1.69175206691141e-05,0.97659064671639
533943.78694287,4986033.9525786,0,0.562771951473958,0.31084598870268,1.69070772341624e-05,0.976607553793623
526023.78694287,4987953.9525786,0,0.569178766972187,0,1.69054770304169e-05,0.976624459270654
527943.78694287,4991793.9525786,1,0.566379867863312,0,1.69037549372518e-05,0.97664136302559
521943.78694287,4980753.9525786,1,0.626670332968679,0,1.68902256163273e-05,0.976658253251207
535863.78694287,4977873.9525786,0.359375,0.598810411747123,0,1.68818515788450e-05,0.976675135102786
531063.78694287,4975233.9525786,0.65625,0.585898041645752,0,1.68552433343788e-05,0.97669199034612
528183.78694287,4989393.9525786,0.015625,0.557134500051841,0,1.68513053222057e-05,0.976708841651443
522663.78694287,4983153.9525786,0.4375,0.652553896467965,0,1.68406423053036e-05,0.976725682293748
532983.78694287,4977873.9525786,0,0.476966093680708,0,1.68312445173985e-05,0.976742513538266
539463.78694287,4985793.9525786,1,0.640646774487887,0.0242532408160679,1.68268610417417e-05,0.976759340399307
538023.78694287,4988673.9525786,0.9375,0.626783909199729,0,1.68073181837918e-05,0.976776147717491
537543.78694287,4988913.9525786,1,0.555468999817444,0,1.67927393236733e-05,0.976792940456815
523383.78694287,4982913.9525786,0,0.70698448456116,0,1.67883881266739e-05,0.976809728844941
525303.78694287,4977153.9525786,0.59375,0.62551947092804,0,1.67523501374515e-05,0.97682648119508
523383.78694287,4983393.9525786,0.21875,0.611921704380332,0,1.67267582932237e-05,0.976843207953372
537783.78694287,4987953.9525786,0.953125,0.504963225493533,0,1.67248021146550e-05,0.976859932755487
529863.78694287,4977873.9525786,0.09375,0.504236665869817,0.112498182148046,1.67247836231975e-05,0.97687665753911
526263.78694287,4988913.9525786,0,0.660639473702714,0,1.67164114017462e-05,0.976893373950512
526503.78694287,4990353.9525786,0.359375,0.697711280725432,0,1.6711365155263e-05,0.976910085315667
526023.78694287,4987713.9525786,0,0.538500645247577,0,1.67092624845764e-05,0.976926794578152
525063.78694287,4986753.9525786,0,0.571648885870022,0,1.67075271251090e-05,0.976943502105277
525063.78694287,4979313.9525786,0.109375,0.595093317743759,0,1.66932259046312e-05,0.976960195331181
536343.78694287,4977153.9525786,0.796875,0.568847098117121,0,1.66432129324345e-05,0.976976838544114
533703.78694287,4978113.9525786,0,0.489980091531019,0,1.66058240935289e-05,0.976993444368207
537303.78694287,4987953.9525786,0.515625,0.611650565747826,0,1.65869345532867e-05,0.97701003130276
523383.78694287,4977633.9525786,1,0.654098664512246,0,1.65552577490665e-05,0.97702658656051
537303.78694287,4988193.9525786,0.984375,0.440718272366608,0,1.65346068213829e-05,0.977043121167331
533703.78694287,4992273.9525786,1,0.66270616720182,0,1.65169457775895e-05,0.977059638113109
524103.78694287,4986273.9525786,0,0.678319944676164,0,1.65022674186701e-05,0.977076140380527
535863.78694287,4976193.9525786,0.890625,0.611607826946431,0,1.64880561492308e-05,0.977092628436677
524583.78694287,4983873.9525786,0,0.497560090410094,0,1.64830450101289e-05,0.977109111481687
523863.78694287,4983633.9525786,0.015625,0.609836234695053,0,1.64725986355979e-05,0.977125584080322
522663.78694287,4983633.9525786,0.453125,0.640381544445435,0,1.64714639337366e-05,0.977142055544256
521463.78694287,4982193.9525786,1,0.652576217808171,0,1.64666189905190e-05,0.977158522163247
530823.78694287,4992033.9525786,1,0.521548440823859,0,1.64509311273264e-05,0.977174973094374
538023.78694287,4988913.9525786,1,0.622523093609339,0,1.64427017140633e-05,0.977191415796088
532743.78694287,4992273.9525786,0.9375,0.636969661943893,0,1.64383561373420e-05,0.977207854152225
526743.78694287,4976433.9525786,0.71875,0.523664897781425,0,1.64268797674504e-05,0.977224281031993
524823.78694287,4974993.9525786,1,0.85793583025666,0.0173131284188216,1.64176498097337e-05,0.977240698681802
538023.78694287,4981473.9525786,0.765625,0.599945254943614,0.151720731863597,1.64171014391846e-05,0.977257115783242
537543.78694287,4989153.9525786,1,0.577619450469218,0,1.63411835579253e-05,0.9772734569668
533703.78694287,4977633.9525786,0,0.556149931995739,0,1.63385742704257e-05,0.97728979554107
527463.78694287,4990593.9525786,0.59375,0.551243504465381,0,1.63228874164694e-05,0.977306118428486
523863.78694287,4983153.9525786,0,0.61382742162595,0,1.63015477221968e-05,0.977322419976209
530103.78694287,4992513.9525786,1,0.614083854434321,0,1.62960873408995e-05,0.97733871606355
527703.78694287,4990833.9525786,0.546875,0.593311483936287,0,1.62862514668004e-05,0.977355002315016
524583.78694287,4986513.9525786,0,0.617198075299111,0,1.62801909667624e-05,0.977371282505983
533463.78694287,4978113.9525786,0,0.465741282549938,0,1.62502763636228e-05,0.977387532782347
528183.78694287,4974753.9525786,1,0.589345375687621,0,1.62427477699133e-05,0.977403775530117
532743.78694287,4977153.9525786,0,0.566637810644696,0,1.62411587898997e-05,0.977420016688907
530583.78694287,4976193.9525786,0.515625,0.461151686748509,0,1.62365569213097e-05,0.977436253245828
525063.78694287,4980273.9525786,0,0.545358417468975,0,1.62207243412412e-05,0.977452473970169
528663.78694287,4975713.9525786,1,0.39189270410123,0,1.62065437744320e-05,0.977468680513944
528663.78694287,4992033.9525786,0.75,0.666548720267343,0,1.61849317293405e-05,0.977484865445673
531303.78694287,4992273.9525786,1,0.566060081839356,0,1.61522829316518e-05,0.977501017728605
536103.78694287,4980033.9525786,0,0.529981771408822,0,1.61334365114936e-05,0.977517151165116
529383.78694287,4992753.9525786,1,0.672096229818628,0,1.61309407756211e-05,0.977533282105892
522663.78694287,4979793.9525786,0.984375,0.556667261880522,0,1.61188334651844e-05,0.977549400939357
530103.78694287,4992753.9525786,1,0.65699912571906,0,1.60785299614078e-05,0.977565479469318
525063.78694287,4974993.9525786,1,0.814442698864578,0.0080631345383232,1.60596670869133e-05,0.977581539136405
529383.78694287,4976673.9525786,0.25,0.509337617314973,0.00149615407321228,1.60421147025730e-05,0.977597581251108
525303.78694287,4986993.9525786,0,0.5486170705351,0,1.60355881121634e-05,0.97761361683922
521703.78694287,4982433.9525786,1,0.594461098607914,0,1.60327877025325e-05,0.977629649626922
528663.78694287,4974513.9525786,1,0.607442730514926,0,1.60321219406787e-05,0.977645681748863
529143.78694287,4977393.9525786,0.203125,0.484876185790835,0.0586572733516582,1.59949929316757e-05,0.977661676741795
528663.78694287,4975953.9525786,1,0.346496809758559,0,1.5989793774586e-05,0.97767766653557
532983.78694287,4976193.9525786,0.59375,0.486918916674719,5.03122601695318e-05,1.59841061432058e-05,0.977693650641713
524103.78694287,4980993.9525786,0,0.640055915482425,0,1.59751800861880e-05,0.9777096258218
533943.78694287,4977633.9525786,0,0.569522121705361,0,1.59556873302594e-05,0.97772558150913
524103.78694287,4982193.9525786,0,0.585075631561149,0,1.59399572112682e-05,0.97774152146634
531783.78694287,4976673.9525786,0.453125,0.414044664726019,0,1.59396170855579e-05,0.977757461083426
523863.78694287,4984593.9525786,0,0.625158390424702,0,1.59364528664173e-05,0.977773397536292
538263.78694287,4986993.9525786,1,0.464500281685466,0,1.59358844779193e-05,0.97778933342077
528183.78694287,4975953.9525786,1,0.370625128105618,0,1.59092523322843e-05,0.977805242673103
523143.78694287,4982193.9525786,0.296875,0.626119521073587,0,1.58810464524775e-05,0.977821123719555
522183.78694287,4980513.9525786,1,0.581273125605996,0,1.58730305610032e-05,0.977836996750116
524343.78694287,4984113.9525786,0,0.531103418754192,0,1.58422830074153e-05,0.977852839033124
537783.78694287,4988193.9525786,0.6875,0.626835773490209,0,1.58393365785122e-05,0.977868678369702
524343.78694287,4976673.9525786,1,0.630942900088178,0,1.58255088282237e-05,0.97788450387853
521943.78694287,4983153.9525786,0.671875,0.673121698448108,0,1.58224468959217e-05,0.977900326325426
534183.78694287,4986033.9525786,0,0.568914915600748,0.307211220718185,1.58178293406794e-05,0.977916144154767
524583.78694287,4976193.9525786,1,0.669124865531159,0,1.58164699483547e-05,0.977931960624715
523863.78694287,4982433.9525786,0,0.617167153677825,0,1.58137938465527e-05,0.977947774418562
528903.78694287,4991073.9525786,0.546875,0.561023927931798,0,1.57864827027938e-05,0.977963560901265
521943.78694287,4982433.9525786,0.859375,0.60337492886632,0,1.57627243013441e-05,0.977979323625566
538263.78694287,4984833.9525786,0.484375,0.552681983539679,0,1.57262448234928e-05,0.97799504987039
533223.78694287,4978833.9525786,0,0.338443729769111,0,1.57227585797257e-05,0.97801077262897
521703.78694287,4983153.9525786,0.78125,0.671416741962346,0,1.5714666435757e-05,0.978026487295405
