"x","y","slope240","descape240","elkuse","Prob","CumProb"
533463.78694287,4974993.9525786,0.109273903666427,0.0401941537685061,0.17160304971439,5.04916887539404e-06,0.992100972529645
525543.78694287,4992273.9525786,0.257368799424874,0,0.276202554602946,5.04621716473507e-06,0.99210601874681
535623.78694287,4991793.9525786,0.271746944644141,0.00213485279273217,0.451690252744793,5.04541031934825e-06,0.99211106415713
524343.78694287,4992033.9525786,0.494967764198418,0,0.248608462915495,5.04022597011819e-06,0.9921161043831
527463.78694287,4974033.9525786,0.0902228612508986,0,0.306509703315109,5.03929853147106e-06,0.99212114368163
520023.78694287,4984353.9525786,0.231128799424874,0,0.0945298268218185,5.02040397849953e-06,0.99212616408561
520743.78694287,4981473.9525786,0.354421279654925,0,0.380832326478252,5.01452641328691e-06,0.992131178612023
538023.78694287,4984353.9525786,0.412293429187635,0.0935072341857335,0.165321689569206,5.01152740892235e-06,0.992136190139432
532023.78694287,4993233.9525786,0.156002875629044,0,0.344908323494404,5.01107050002989e-06,0.992141201209932
538263.78694287,4976433.9525786,0.223220704529116,0.00276013627187079,0.216901960815014,5.0109680582912e-06,0.99214621217799
536583.78694287,4978113.9525786,0.092020129403307,0.0666113980484522,0.148291765754791,5.00950159960991e-06,0.99215122167959
540423.78694287,4980513.9525786,0.167145938173976,0.0171031965006729,0.0482774474328577,5.0021071828887e-06,0.992156223786772
526743.78694287,4992753.9525786,0.368440086268871,0.00387539956258412,0.335251699577887,5.00104862953038e-06,0.992161224835402
534663.78694287,4976913.9525786,0.245506944644141,0.0845492092866756,0.110818122152268,4.99914840362582e-06,0.992166223983806
524583.78694287,4989633.9525786,0.477713989935298,0.0626636271870794,0.141635618825613,4.99445021963727e-06,0.992171218434025
524583.78694287,4992033.9525786,0.410496046010065,0,0.255920821399689,4.98850288303759e-06,0.992176206936908
528183.78694287,4990833.9525786,0.473040977713875,0.088559303499327,0.109764831013403,4.98475823854507e-06,0.992181191695147
539223.78694287,4978833.9525786,0.380301941049605,0.0348021786675639,0.117660614770055,4.97296627564036e-06,0.992186164661422
526503.78694287,4992753.9525786,0.349029590222861,0,0.342388305818833,4.97231307148344e-06,0.992191136974494
526263.78694287,4974753.9525786,0.170740474478792,0.00971973418573351,0.303348549372153,4.97140594549092e-06,0.99219610838044
522663.78694287,4976673.9525786,0.226815240833932,0.00236583109017497,0.154486806781997,4.97049350701196e-06,0.992201078873946
532263.78694287,4993473.9525786,0.327462372393961,0,0.35171926859908,4.96825589062944e-06,0.992206047129837
539463.78694287,4986993.9525786,0.267074162473041,0,0.578822365153087,4.96790428197197e-06,0.992211015034119
531303.78694287,4993713.9525786,0.254852739036664,0,0.259328651284648,4.95900859215158e-06,0.992215974042711
524103.78694287,4975473.9525786,0.561466570812365,0.00426970474427995,0.391051217879375,4.95675095568392e-06,0.992220930793667
532743.78694287,4992993.9525786,0.225736879942487,0,0.433245725637198,4.95603658608965e-06,0.992225886830253
536103.78694287,4991553.9525786,0.333932537742631,0,0.508339574905002,4.94826033178501e-06,0.992230835090585
530583.78694287,4973313.9525786,0.0319913731128684,0,0.217736020020052,4.94274443991021e-06,0.992235777835025
535143.78694287,4991553.9525786,0.129043853342919,0,0.566178040409984,4.9424809043983e-06,0.992240720315929
528183.78694287,4978833.9525786,0.0905823148813803,0.124368102288022,0.287647258967403,4.92344216382229e-06,0.992245643758093
534183.78694287,4974753.9525786,0.112149532710280,0.0310032133243607,0.138757228385785,4.92016914704867e-06,0.99225056392724
533943.78694287,4992273.9525786,0.297987174694464,0.00134624242934051,0.593037953948669,4.91719067468685e-06,0.992255481117915
520023.78694287,4982913.9525786,0.484184155283968,0,0.2676014918493,4.91008092659364e-06,0.99226039119884
538263.78694287,4988433.9525786,0.223939611790079,0,0.697862133008093,4.90825690428561e-06,0.992265299455745
535863.78694287,4975953.9525786,0.234723335729691,0.0433893421938089,0.144229470487128,4.90203000087313e-06,0.992270201485746
538263.78694287,4979313.9525786,0.283249460819554,0.059779685397039,0.123259279746819,4.90059398296899e-06,0.99227510207973
520743.78694287,4981233.9525786,0.431344356578001,0,0.420751862741683,4.89979242085447e-06,0.99228000187215
524103.78694287,4975953.9525786,0.306254493170381,0,0.434975018283952,4.89939360361377e-06,0.992284901265754
525063.78694287,4992273.9525786,0.375988497483825,0,0.270448043747297,4.89592307726639e-06,0.992289797188831
527223.78694287,4974033.9525786,0.125808770668584,0,0.313243816838038,4.8945316341997e-06,0.992294691720465
540663.78694287,4978353.9525786,0.588425708123652,0.00331776833781965,0.110539054713868,4.89191483395738e-06,0.9922995836353
541383.78694287,4981233.9525786,0.335370352264558,0.00419946164199192,0.0490631376648405,4.89177483836139e-06,0.992304475410138
534423.78694287,4991553.9525786,0.407979985621855,0.0173087399057874,0.624986795663245,4.89100115929076e-06,0.992309366411297
521223.78694287,4978353.9525786,0.478073328540618,0,0.249770249560706,4.87341940902835e-06,0.992314239830706
532743.78694287,4993473.9525786,0.416606872753415,0,0.383602337823221,4.87338197937529e-06,0.992319113212685
540663.78694287,4982913.9525786,0.266714593817398,0.0217926396366083,0.121108577515329,4.86875941982813e-06,0.992323981972105
534183.78694287,4978593.9525786,0.0398993529834651,0.118847577388964,0.107929138267078,4.86148752542197e-06,0.99232884345963
541623.78694287,4979553.9525786,0.760244543493889,0.00552027254374159,0.0323450220196840,4.85759163026232e-06,0.99233370105126
519543.78694287,4983393.9525786,0.539899352983465,0,0.131892850408349,4.85592415259646e-06,0.992338556975413
540423.78694287,4979073.9525786,0.349388928828181,0.00893112382234186,0.0958537746691112,4.84688691797221e-06,0.992343403862331
521703.78694287,4978113.9525786,0.358015815959741,0.0038051564602961,0.243546192970241,4.84243936611177e-06,0.992348246301697
532023.78694287,4977633.9525786,0.142343637670740,0.124508664199192,0.102907379519473,4.8384673111597e-06,0.992353084769009
525783.78694287,4992513.9525786,0.373112868439971,0.00118291554508748,0.317393595338553,4.83791889612508e-06,0.992357922687905
525063.78694287,4980273.9525786,0.253414924514738,0.121009337146703,0.0416610841295314,4.83635692070383e-06,0.992362759044826
536583.78694287,4990593.9525786,0.247304097771387,0,0.64501364591463,4.83609060457265e-06,0.99236759513543
524103.78694287,4975233.9525786,0.493889288281812,0,0.351695986301581,4.83412711174952e-06,0.992372429262542
538503.78694287,4987713.9525786,0.162832494608196,0,0.729773432017951,4.83315390713255e-06,0.992377262416449
520983.78694287,4980753.9525786,0.349748497483825,0,0.424054456641946,4.82367124149003e-06,0.99238208608769
532503.78694287,4993233.9525786,0.239036779295471,0,0.386520191757309,4.82359241655063e-06,0.992386909680107
540423.78694287,4986033.9525786,0.451114421279655,0,0.485510409120868,4.8179440734687e-06,0.99239172762418
521463.78694287,4978113.9525786,0.429187634795111,0,0.262200813709895,4.81229799313433e-06,0.992396539922173
530343.78694287,4993953.9525786,0.274622573687994,0.000394305181695828,0.197457837367163,4.81078759836899e-06,0.992401350709772
540663.78694287,4979073.9525786,0.399712437095615,0.00647220895020189,0.080351838936698,4.81056031738479e-06,0.99240616127009
526743.78694287,4979793.9525786,0.134076204169662,0.127592530282638,0.239410674876944,4.80891703122633e-06,0.99241097018712
519543.78694287,4982913.9525786,0.624730409777139,0,0.183345621972477,4.80786935870825e-06,0.99241577805648
522903.78694287,4989633.9525786,0.439971243709561,0.0313654357335128,0.100908623382037,4.80774622223267e-06,0.992420585802702
536583.78694287,4976673.9525786,0.259885089863408,0.048591032974428,0.145709438830538,4.8070968768624e-06,0.992425392899578
532503.78694287,4993473.9525786,0.352264557872035,0,0.369380346395827,4.80429360572838e-06,0.992430197193184
531063.78694287,4993713.9525786,0.194104960460101,0,0.243909804251435,4.80427432309379e-06,0.992435001467507
528183.78694287,4973073.9525786,0.449317038102085,0,0.281099112795750,4.79903789689046e-06,0.992439800505404
532263.78694287,4978593.9525786,0.135873472322070,0.146838660834455,0.0838334446018583,4.79823280086124e-06,0.992444598738205
520983.78694287,4978833.9525786,0.636232925952552,0.00410637786002692,0.298442096202913,4.7930261017139e-06,0.992449391764307
526743.78694287,4984113.9525786,0.210999281092739,0.171303078734859,0.121371230933992,4.7868776550065e-06,0.992454178641962
535383.78694287,4991553.9525786,0.134435657800144,0,0.543980697974234,4.78669587322676e-06,0.992458965337835
528903.78694287,4993713.9525786,0.335729690869878,0,0.274870225128554,4.78566110844232e-06,0.992463750998943
529623.78694287,4993713.9525786,0.433501078360891,0.0141527674966353,0.183966793669756,4.78557474419243e-06,0.992468536573687
527943.78694287,4993953.9525786,0.430985017972682,0,0.168848724817361,4.78514560749266e-06,0.992473321719295
528183.78694287,4973553.9525786,0.129043853342919,0,0.264370752939693,4.7830105428335e-06,0.992478104729838
532743.78694287,4977393.9525786,0.154565061107117,0.115530787348587,0.0950095876646616,4.78020000034348e-06,0.992482884929838
527463.78694287,4990113.9525786,0.334651445003595,0.0934034320323015,0.121256158178602,4.77939956740302e-06,0.992487664329406
533943.78694287,4992513.9525786,0.322430021567218,0,0.558577534391366,4.77864129293825e-06,0.992492442970699
520983.78694287,4988193.9525786,0.512940445722502,0.017682133243607,0.0129870139697074,4.77669287783228e-06,0.992497219663576
533943.78694287,4992033.9525786,0.266714593817398,0.00728625084118439,0.592697741376462,4.77449099012268e-06,0.992501994154567
522423.78694287,4990113.9525786,0.583752695902229,0.0170762281292059,0.131848061088535,4.74947575990558e-06,0.992506743630326
540663.78694287,4982433.9525786,0.318835485262401,0.0261045592193809,0.0958990296348753,4.74715569412608e-06,0.99251149078602
531783.78694287,4973313.9525786,0.0815959741193386,0,0.247387364617405,4.74595184713497e-06,0.992516236737868
528423.78694287,4993953.9525786,0.502516175413372,0,0.257717516297703,4.7385111081675e-06,0.992520975248976
535383.78694287,4991793.9525786,0.158519051042416,0,0.490243991231177,4.72055625597879e-06,0.992525695805232
525303.78694287,4974513.9525786,0.231847706685838,0,0.246137279858929,4.72043526723321e-06,0.9925304162405
526263.78694287,4992513.9525786,0.196261682242991,0,0.321275627417828,4.72007602984524e-06,0.992535136316529
522663.78694287,4989393.9525786,0.468368195542775,0.0337477288021534,0.080498750233918,4.71813018643803e-06,0.992539854446715
533703.78694287,4992993.9525786,0.443206441409058,0.00354874663526245,0.452530452655796,4.71754109456722e-06,0.99254457198781
527223.78694287,4990353.9525786,0.355499755571531,0.0814605148048452,0.187122825507262,4.71652457001003e-06,0.99254928851238
525783.78694287,4984353.9525786,0.257728368080518,0.154286507402423,0.0813455564968362,4.71284279535539e-06,0.992554001355175
539463.78694287,4977633.9525786,0.240115025161754,0.00521905030282638,0.150706751165769,4.70957851117679e-06,0.992558710933686
538743.78694287,4989633.9525786,0.648095010783609,0.0116490410497981,0.423985482835605,4.70895618218411e-06,0.992563419889869
538983.78694287,4988913.9525786,0.487419122933142,0.00410637786002692,0.510745218294108,4.70188294498982e-06,0.992568121772814
520983.78694287,4981473.9525786,0.139108554996405,0,0.372892480973583,4.69927952166353e-06,0.992572821052335
532263.78694287,4993233.9525786,0.165348670021567,0,0.371437919437320,4.69673111682268e-06,0.992577517783452
524823.78694287,4986993.9525786,0.0733285406182602,0.102682789367429,0.0442886078138051,4.6928923187695e-06,0.99258221067577
524343.78694287,4989633.9525786,0.384615384615385,0.0557643758411844,0.150300154942817,4.68242394753350e-06,0.992586893099718
522423.78694287,4975953.9525786,0.692307692307692,0,0.250204202483219,4.67905477130277e-06,0.99259157215449
527463.78694287,4993713.9525786,0.426312005751258,0,0.214437995270673,4.67644875883252e-06,0.992596248603248
537063.78694287,4975713.9525786,0.122214234363767,0.0052892934051144,0.270938427138375,4.67591498499667e-06,0.992600924518233
540903.78694287,4983873.9525786,0.191948238677211,0.00545262028936743,0.224698823910166,4.67495313816361e-06,0.992605599471372
520743.78694287,4984113.9525786,0.245866283249461,0.0229572257738896,0.110838086722373,4.66998366099782e-06,0.992610269455033
537063.78694287,4976433.9525786,0.229690869877786,0.0329971988559892,0.169666224488302,4.66362095670009e-06,0.99261493307599
533703.78694287,4992753.9525786,0.361251013659238,0.00538496803499327,0.471251457046194,4.64482871441744e-06,0.992619577904704
539223.78694287,4986273.9525786,0.361251013659238,0.0265268926648721,0.49346102268813,4.63666433506486e-06,0.992624214569039
519783.78694287,4984593.9525786,0.349388928828181,0.00157722072678331,0.0879191385785077,4.63469831789599e-06,0.992628849267357
538023.78694287,4979553.9525786,0.256290553558591,0.0700146870794078,0.116060073228472,4.63302991391505e-06,0.99263348229727
526983.78694287,4992993.9525786,0.270309130122214,0,0.319232605812272,4.63221203121004e-06,0.992638114509302
538503.78694287,4976433.9525786,0.214593817397556,0,0.223669426229111,4.63019596942671e-06,0.992642744705271
537063.78694287,4990113.9525786,0.595255212077642,0.0265575201884253,0.541883836055712,4.62429795685748e-06,0.992647369003228
540183.78694287,4984353.9525786,0.221063982746226,0.0228757486541050,0.267627975462705,4.62375263295753e-06,0.992651992755861
532503.78694287,4993713.9525786,0.441409058231488,0,0.355425519332236,4.62224517906769e-06,0.99265661500104
532983.78694287,4992513.9525786,0.198418404025881,0.00840151413189771,0.49298984719249,4.61802639906688e-06,0.99266123302744
526743.78694287,4992993.9525786,0.397915283968368,0.000788610363391655,0.354590266909452,4.60698626581363e-06,0.992665840013705
533943.78694287,4992753.9525786,0.316678763479511,0.00118291554508748,0.477017900079311,4.60288692250123e-06,0.992670442900628
519783.78694287,4984833.9525786,0.338964888569375,0.00157722072678331,0.0747817529801144,4.60167216243807e-06,0.99267504457279
523863.78694287,4991073.9525786,0.518691703810209,0.0157976362718708,0.266791413410687,4.59953051420505e-06,0.992679644103304
526023.78694287,4974513.9525786,0.159237958303379,0.00450068304172275,0.287782296292899,4.59853453211997e-06,0.992684242637836
532743.78694287,4974753.9525786,0.150970524802300,0.0450274057873486,0.168911354197634,4.59791471812355e-06,0.992688840552554
540183.78694287,4980753.9525786,0.164989216391086,0.0280146954912517,0.0563429591382786,4.59541298661194e-06,0.99269343596554
525063.78694287,4989153.9525786,0.175772825305536,0.0734523973755047,0.102342958422348,4.59330560330201e-06,0.992698029271144
525543.78694287,4985793.9525786,0.150611071171819,0.139223418573351,0.0178009782121321,4.57452030643327e-06,0.99270260379145
524103.78694287,4975713.9525786,0.452552235801582,0.0050583151076716,0.425037551653851,4.57446422480506e-06,0.992707178255676
540183.78694287,4978833.9525786,0.380301941049605,0.0147717950874832,0.111588882610979,4.56808920444738e-06,0.99271174634488
539463.78694287,4978833.9525786,0.350467404744788,0.0312866588156124,0.113291749850071,4.56765177563288e-06,0.992716313996656
522423.78694287,4990593.9525786,0.565420675772825,0.00118291554508748,0.235016170326839,4.56696964570431e-06,0.992720880966301
527703.78694287,4973793.9525786,0.080158159597412,0,0.29602888606712,4.56600080032565e-06,0.992725446967102
525063.78694287,4974513.9525786,0.279295585909418,0,0.245745584306376,4.55850666122952e-06,0.992730005473763
520023.78694287,4982673.9525786,0.508627002156722,0,0.315713195516548,4.55783915290071e-06,0.992734563312916
520983.78694287,4981233.9525786,0.208483105679367,0,0.412112384197163,4.5557321541702e-06,0.99273911904507
539223.78694287,4988913.9525786,0.423077038102085,0,0.469678155792685,4.55518299649907e-06,0.992743674228067
539223.78694287,4989153.9525786,0.407620416966211,0,0.41216389628038,4.55411305885110e-06,0.992748228341125
525303.78694287,4990833.9525786,0.179726815240834,0.0369964417900404,0.189277514832199,4.54885660844846e-06,0.992752777197734
523143.78694287,4983153.9525786,0.251258202731848,0.0940379374158816,0.0527021898668393,4.54095789643285e-06,0.99275731815563
538263.78694287,4988193.9525786,0.171818835370237,0.00252915797442799,0.720796651188411,4.54071987295898e-06,0.992761858875503
530823.78694287,4993713.9525786,0.0902228612508986,0,0.214354790159985,4.53526078418438e-06,0.992766394136288
538503.78694287,4988433.9525786,0.354061941049605,0.00292346315612382,0.706123856275688,4.53411509572622e-06,0.992770928251383
539463.78694287,4977393.9525786,0.202012940330697,0,0.166927033084648,4.53327257025382e-06,0.992775461523953
531543.78694287,4973313.9525786,0.0388209920920201,0,0.254211929866118,4.53302123509973e-06,0.992779994545189
535623.78694287,4974993.9525786,0.162832494608196,0.0181634673620458,0.228368055790299,4.53197153757343e-06,0.992784526516726
533223.78694287,4974033.9525786,0.0582314881380302,0.0159609606325707,0.210094333437732,4.53191632067056e-06,0.992789058433047
539223.78694287,4984593.9525786,0.384974953271028,0.0597665376850606,0.221284533187651,4.53077508154107e-06,0.992793589208128
529383.78694287,4973073.9525786,0.117181883537024,0,0.195136126660541,4.52904247468366e-06,0.992798118250603
538983.78694287,4978113.9525786,0.115744069015097,0.0204553919919246,0.140557153702577,4.52895245067397e-06,0.992802647203054
532263.78694287,4974993.9525786,0.101365923795830,0.0536678162853297,0.152397133272827,4.52561523409392e-06,0.992807172818288
539463.78694287,4988193.9525786,0.523724054636952,0.00118291554508748,0.576590465909069,4.52504746068127e-06,0.992811697865749
524103.78694287,4992033.9525786,0.585550079079799,0.00252915797442799,0.272931100775588,4.51432778711455e-06,0.992816212193536
519783.78694287,4982673.9525786,0.621495442127965,0,0.299224672427605,4.50940318903449e-06,0.992820721596725
522423.78694287,4977153.9525786,0.232566613946801,0.0106742597577389,0.140646906959437,4.5072987160509e-06,0.99282522889544
535863.78694287,4974513.9525786,0.219266714593817,0.00157722072678331,0.286755255944465,4.50704184233431e-06,0.992829735937283
521223.78694287,4978593.9525786,0.405104356578001,0.00396848250336474,0.236247629247316,4.50589549165988e-06,0.992834241832775
519783.78694287,4985073.9525786,0.305535585909418,0.000394305181695828,0.0688459894384339,4.5055042993024e-06,0.992838747337074
536343.78694287,4976193.9525786,0.203810208483106,0.0418898889636608,0.157368165714756,4.49997380158041e-06,0.992843247310876
538983.78694287,4987233.9525786,0.168943206326384,0.00118291554508748,0.679931562617793,4.49942741668771e-06,0.992847746738292
523143.78694287,4989633.9525786,0.449676606757728,0.0392561322341857,0.106247166889991,4.49249246547502e-06,0.992852239230758
537783.78694287,4977873.9525786,0.319913731128684,0.0536869195827725,0.133116044113214,4.49014682223486e-06,0.99285672937758
539943.78694287,4979313.9525786,0.151329978432782,0.0183548199865411,0.0923411453425331,4.48567007363612e-06,0.992861215047654
541383.78694287,4979793.9525786,0.573328655643422,0.00900136271870794,0.0321877792029486,4.48511059433916e-06,0.992865700158248
538023.78694287,4989633.9525786,0.285406182602444,0.00830583950201884,0.482362351470256,4.47697519133831e-06,0.99287017713344
538743.78694287,4987473.9525786,0.139827462257369,0,0.720564992328294,4.47599041517622e-06,0.992874653123855
530823.78694287,4977633.9525786,0.230409892163911,0.135947173620458,0.0933001431765257,4.47553980258664e-06,0.992879128663657
528663.78694287,4973073.9525786,0.238677210639827,0,0.231103783952200,4.47247750039443e-06,0.992883601141157
526263.78694287,4974033.9525786,0.332854061826024,0,0.346143449376737,4.47212998267314e-06,0.99288807327114
534663.78694287,4991793.9525786,0.103163191948239,0.00354874663526245,0.557572030168119,4.47145575842001e-06,0.992892544726899
534903.78694287,4974993.9525786,0.075844716031632,0.0300605316285330,0.152393117076508,4.46563544620507e-06,0.992897010362345
525783.78694287,4990593.9525786,0.135154565061107,0.0480391571332436,0.195914308351580,4.46352829092502e-06,0.992901473890636
522903.78694287,4989873.9525786,0.507908094895758,0.0313999074697174,0.125229747892793,4.45283166169751e-06,0.992905926722297
530583.78694287,4981953.9525786,0.217828900071891,0.222237550471063,0.182597125210750,4.45236109883383e-06,0.992910379083396
532983.78694287,4993233.9525786,0.234363767074047,0,0.390848952919851,4.44315991028825e-06,0.992914822243307
531543.78694287,4993713.9525786,0.193745506829619,0,0.27409958108133,4.44265664627311e-06,0.992919264899953
537303.78694287,4975953.9525786,0.236520488856937,0.0164229222745626,0.229036985300323,4.44145589576815e-06,0.992923706355849
528663.78694287,4993713.9525786,0.303378864126528,0,0.278632935433146,4.43858746626187e-06,0.992928144943315
524343.78694287,4991073.9525786,0.381020848310568,0.0210893169582773,0.248889858583645,4.43764575041116e-06,0.992932582589065
524823.78694287,4979793.9525786,0.232925952552121,0.112241840511440,0.0402642335881943,4.43645733093826e-06,0.992937019046396
533223.78694287,4993473.9525786,0.479870711718188,0,0.431549028206943,4.43144674464569e-06,0.99294145049314
536343.78694287,4990833.9525786,0.124011502516175,0,0.603098234698079,4.43079419992008e-06,0.99294588128734
539943.78694287,4986753.9525786,0.320992207045291,0,0.539628654514194,4.43053203393184e-06,0.992950311819375
519303.78694287,4982913.9525786,0.669662228612509,0,0.162720649498337,4.42878745653453e-06,0.992954740606831
537303.78694287,4975473.9525786,0.200215672178289,0,0.291455951809556,4.42546279015771e-06,0.992959166069621
519063.78694287,4982673.9525786,0.839683680805176,0,0.168821484529287,4.42495157542355e-06,0.992963591021197
536343.78694287,4976913.9525786,0.260244428468728,0.0612331594885599,0.143446603233717,4.42100045277937e-06,0.99296801202165
539463.78694287,4988433.9525786,0.380301941049605,0,0.477047876037342,4.41523814405862e-06,0.992972427259794
540903.78694287,4979073.9525786,0.374191344356578,0.00357417732166891,0.0668167043884026,4.40496806634275e-06,0.99297683222786
527463.78694287,4993953.9525786,0.498202731847592,0,0.204004091852144,4.39488069026411e-06,0.99298122710855
531783.78694287,4974033.9525786,0.104241552839684,0.0268188004710633,0.209667714438931,4.38783271462874e-06,0.992985614941265
531783.78694287,4980753.9525786,0.148454349388929,0.19966983512786,0.088504659257741,4.38241722480563e-06,0.99298999735849
532743.78694287,4993233.9525786,0.189791516894321,0,0.390661239396263,4.38018470724186e-06,0.992994377543197
534663.78694287,4991553.9525786,0.329978432782171,0.0186051144010767,0.582905498077012,4.37853522608778e-06,0.992998756078423
532983.78694287,4993473.9525786,0.408339324227175,0,0.415947269624002,4.37776149633881e-06,0.993003133839919
524583.78694287,4980993.9525786,0.236520488856937,0.121340090847914,0.0373518218911459,4.37546786188954e-06,0.993007509307781
539703.78694287,4986993.9525786,0.286484658519051,0.000788610363391655,0.566126237298048,4.37171294717853e-06,0.993011881020728
539223.78694287,4988673.9525786,0.377785880661395,0,0.511187290917875,4.37075299642057e-06,0.993016251773725
524823.78694287,4992273.9525786,0.362329259525521,0,0.273559140750630,4.36645703215381e-06,0.993020618230757
538983.78694287,4983153.9525786,0.269230884255931,0.0722667900403769,0.120326583348074,4.36373260036801e-06,0.993024981963357
531063.78694287,4977393.9525786,0.118260244428469,0.124408479138627,0.110929411534314,4.36280169045534e-06,0.993029344765048
521223.78694287,4979793.9525786,0.282530553558591,0.0101140393674293,0.278786889625359,4.36149062872618e-06,0.993033706255676
527943.78694287,4994193.9525786,0.531272465851905,0,0.190924068014215,4.35190815495737e-06,0.993038058163831
526023.78694287,4992513.9525786,0.203450754852624,0,0.328472185574835,4.35142890806386e-06,0.99304240959274
540183.78694287,4986513.9525786,0.398274622573688,0,0.542165551855452,4.33979598005793e-06,0.99304674938872
538503.78694287,4987953.9525786,0.165348670021567,0,0.745357728877768,4.33739677632009e-06,0.993051086785496
536343.78694287,4991313.9525786,0.318475916606758,0,0.590132323220767,4.33663935609331e-06,0.993055423424852
525063.78694287,4992513.9525786,0.437095614665708,0,0.294780954921162,4.33446597193184e-06,0.993059757890824
529143.78694287,4973073.9525786,0.113587347232207,0,0.204027112223797,4.33113719774073e-06,0.993064089028022
519303.78694287,4982673.9525786,0.740115140186916,0.000788610363391655,0.201519114034310,4.32609359453745e-06,0.993068415121616
541383.78694287,4981713.9525786,0.373112868439971,0.0123419751009421,0.060454525568024,4.32433168036023e-06,0.993072739453297
522423.78694287,4976193.9525786,0.420920316319195,0,0.189981687920062,4.32216451423124e-06,0.99307706161781
524103.78694287,4974513.9525786,0.526959022286125,0.000788610363391655,0.207998839354187,4.32146954508311e-06,0.993081383087356
525783.78694287,4974513.9525786,0.109992810927390,0.00276013627187079,0.272373489750482,4.31865438968007e-06,0.993085701741745
523143.78694287,4990353.9525786,0.502516175413372,0.0219764216016151,0.212064714275090,4.317319098894e-06,0.993090019060844
540663.78694287,4984593.9525786,0.288281811646298,0.0130400908479139,0.289650118609773,4.31542785341772e-06,0.993094334488698
531783.78694287,4993713.9525786,0.232566613946801,0,0.304493456351677,4.31144852952114e-06,0.993098645937227
537303.78694287,4976913.9525786,0.176132278936017,0.0399299545760431,0.152360725580113,4.3096239991034e-06,0.993102955561226
526263.78694287,4992753.9525786,0.339324227174694,0.00134624242934051,0.356621938394977,4.30760152812729e-06,0.993107263162755
532503.78694287,4992273.9525786,0.301222142343638,0.0298306106998654,0.431222493984516,4.30527950846665e-06,0.993111568442263
537783.78694287,4975953.9525786,0.285046843997124,0.0101394683714670,0.237938564308940,4.30286365120135e-06,0.993115871305914
527463.78694287,4973793.9525786,0.0837526959022286,0,0.302584016928023,4.29737463934569e-06,0.993120168680554
532023.78694287,4993713.9525786,0.263479626168224,0,0.314394544391936,4.29660164030488e-06,0.993124465282194
540903.78694287,4982433.9525786,0.264557872034508,0.0205613223418573,0.101499586298311,4.29118581926113e-06,0.993128756468013
540903.78694287,4978593.9525786,0.425233759884975,0,0.0845053426048137,4.28797375462489e-06,0.993133044441768
526023.78694287,4974273.9525786,0.158878504672897,0,0.305847030922538,4.28073862109312e-06,0.993137325180389
533463.78694287,4978113.9525786,0.0381020848310568,0.123399646702557,0.104090556775511,4.27821445041149e-06,0.99314160339484
524103.78694287,4991793.9525786,0.566139583033789,0.00791153432032301,0.290161747097318,4.27000670451939e-06,0.993145873401544
519063.78694287,4982913.9525786,0.753055470884256,0,0.140776763973739,4.26967978316948e-06,0.993150143081327
527703.78694287,4993953.9525786,0.378864126527678,0,0.174114074602552,4.2660221290542e-06,0.993154409103456
534423.78694287,4992993.9525786,0.580158159597412,0.0156597409152086,0.340930542966664,4.25990250936555e-06,0.993158669005965
519063.78694287,4983153.9525786,0.721063982746226,0,0.126730524789592,4.25286844583657e-06,0.993162921874411
533463.78694287,4974033.9525786,0.0747663551401869,0.0173929592866756,0.211022889667744,4.24907336619443e-06,0.993167170947777
519543.78694287,4982673.9525786,0.612868554996405,0,0.235718830065366,4.24833226233722e-06,0.99317141928004
522903.78694287,4977393.9525786,0.104960460100647,0.0213806948183042,0.148646675277295,4.2442758810038e-06,0.99317566355592
538983.78694287,4979073.9525786,0.257368799424874,0.0448533815612382,0.112486793516908,4.24261197597049e-06,0.993179906167897
540423.78694287,4984593.9525786,0.191588785046729,0.0163130467698520,0.285278576225577,4.24017712935406e-06,0.993184146345026
540663.78694287,4979793.9525786,0.367721179007908,0.0191678078734859,0.0593137511963063,4.23992547229082e-06,0.993188386270498
535383.78694287,4974753.9525786,0.173256649892164,0.0192593539703903,0.223178315266236,4.22749048331314e-06,0.993192613760982
535143.78694287,4974513.9525786,0.0970524802300503,0.0137838913189771,0.21270608336545,4.22699449753634e-06,0.99319684075548
528183.78694287,4994193.9525786,0.531632034507549,0,0.227716937237861,4.22575039576132e-06,0.993201066505875
538263.78694287,4979073.9525786,0.205607476635514,0.0583808714670256,0.131534273923989,4.22500751058978e-06,0.993205291513385
528183.78694287,4973313.9525786,0.172178289000719,0,0.270464923412984,4.21321117137444e-06,0.993209504724557
525063.78694287,4980993.9525786,0.325305650611071,0.138039535666218,0.03645318341342,4.21237281839344e-06,0.993213717097375
528663.78694287,4972593.9525786,0.464773659237958,0,0.223299732447695,4.19722840376239e-06,0.993217914325779
518823.78694287,4982673.9525786,0.893601725377426,0,0.137494454775172,4.19717720887406e-06,0.993222111502988
535143.78694287,4991793.9525786,0.257728368080518,0.0107927742261104,0.51069166900986,4.19144322561579e-06,0.993226302946214
536103.78694287,4976673.9525786,0.373472437095615,0.0677874663526245,0.142013228588178,4.1889098345293e-06,0.993230491856048
521463.78694287,4977873.9525786,0.458303493889288,0.00276013627187079,0.270735871150131,4.18674521353422e-06,0.993234678601262
539223.78694287,4983873.9525786,0.261322904385334,0.063462298115747,0.165613416756871,4.18358875328717e-06,0.993238862190015
