"x","y","elev240","slope240","forest240","Prob","CumProb"
537783.78694287,4984833.9525786,0.396429604243730,0.260244428468728,0.875,3.95891233700176e-05,0.951326832508511
532743.78694287,4978833.9525786,0.290748874231478,0.208123652048886,0,3.95081029870095e-05,0.951366340611498
529863.78694287,4988913.9525786,0.477147037731975,0.503235082674335,0.015625,3.94938699196858e-05,0.951405834481418
537063.78694287,4986993.9525786,0.640875062662591,0.503953989935298,0.796875,3.94524865809275e-05,0.95144528696800
526023.78694287,4983873.9525786,0.305932798571447,0.111790079079799,0,3.94085916018008e-05,0.9514846955596
535383.78694287,4988913.9525786,0.51965401000505,0.210999281092739,1,3.93304170275233e-05,0.951524025976628
528663.78694287,4976193.9525786,0.340578660127354,0.209561466570812,1,3.93224845637652e-05,0.951563348461192
534663.78694287,4989153.9525786,0.608571070939911,0.402228727534148,0.75,3.92393919786410e-05,0.95160258785317
533223.78694287,4990113.9525786,0.657879824711228,0.264198533429188,1,3.91991481375275e-05,0.951641787001308
529383.78694287,4988673.9525786,0.426132751586065,0.433501078360891,0,3.91763969168889e-05,0.951680963398225
527943.78694287,4987953.9525786,0.277588034389353,0.308051876347951,0,3.91348047930761e-05,0.951720098203018
528423.78694287,4978593.9525786,0.451750267144577,0.138749101365924,0.28125,3.91101032661531e-05,0.951759208306284
538023.78694287,4985313.9525786,0.445141483344545,0.295830452911574,1,3.90758585340235e-05,0.951798284164818
524823.78694287,4982673.9525786,0.175462654945396,0.435298461538462,0.03125,3.90349130124435e-05,0.95183731907783
532023.78694287,4978833.9525786,0.27366703642477,0.104241552839684,0,3.89630088661539e-05,0.951876282086697
533703.78694287,4990113.9525786,0.635701737780872,0.393242271746945,0.921875,3.89525053002386e-05,0.951915234591997
525783.78694287,4979073.9525786,0.214443873741276,0.689432063263839,0.03125,3.88972681661892e-05,0.951954131860164
525063.78694287,4981713.9525786,0.194914726464301,0.460100647016535,0,3.88917696479181e-05,0.951993023629812
530583.78694287,4990593.9525786,0.521311447106607,0.190150970524802,1,3.88728895725269e-05,0.952031896519384
527943.78694287,4991073.9525786,0.35914405212541,0.492811042415528,0.984375,3.88615127227508e-05,0.952070758032107
538023.78694287,4983873.9525786,0.327745238105515,0.312365319913731,0.8125,3.88190301048186e-05,0.952109577062212
531063.78694287,4977873.9525786,0.290334514956088,0.134076204169662,0.265625,3.875430252359e-05,0.952148331364735
530103.78694287,4989153.9525786,0.507244812955633,0.584471603163192,0.015625,3.8751746608263e-05,0.952187083111343
528423.78694287,4988433.9525786,0.318920372109428,0.144140905823149,0.265625,3.86772182390839e-05,0.952225760329583
533463.78694287,4979553.9525786,0.330067376544675,0.125449317038102,0,3.86661390240743e-05,0.952264426468607
525303.78694287,4976673.9525786,0.217806226611361,0.583033788641265,1,3.84424844336009e-05,0.95230286895304
538023.78694287,4986513.9525786,0.575968025275916,0.530194219985622,0.984375,3.84216026654607e-05,0.952341290555706
532503.78694287,4978593.9525786,0.287145428390146,0.231488138030194,0,3.81660574927818e-05,0.952379456613198
525063.78694287,4985073.9525786,0.174739992637724,0.435657800143781,0,3.81506882136031e-05,0.952417607301412
535623.78694287,4988673.9525786,0.513796252391661,0.180805176132279,1,3.80761030629182e-05,0.952455683404475
534663.78694287,4989393.9525786,0.623166753094283,0.231847706685838,1,3.80558130353855e-05,0.95249373921751
527703.78694287,4987233.9525786,0.210310763290481,0.0927390366642703,0,3.80539594401586e-05,0.95253179317695
531783.78694287,4988193.9525786,0.675906303008853,0.225736879942487,0.15625,3.79919018442590e-05,0.952569785078795
531783.78694287,4987953.9525786,0.685569753252751,0.239396117900791,0.0625,3.79627924404708e-05,0.952607747871235
537783.78694287,4986513.9525786,0.534809570466049,0.469806010064702,0.921875,3.78874671027108e-05,0.952645635338338
530583.78694287,4989633.9525786,0.552363111912151,0.538821107117182,0.25,3.78122032196278e-05,0.952683447541558
534183.78694287,4990113.9525786,0.663834389476754,0.413012336448598,0.984375,3.77247478335671e-05,0.95272117228939
537063.78694287,4987233.9525786,0.686176493620285,0.402228727534148,0.953125,3.77241282912914e-05,0.952758896417682
525063.78694287,4984353.9525786,0.146029581059342,0.233644859813084,0.125,3.76811979344189e-05,0.952796577615617
538023.78694287,4986753.9525786,0.620382776712762,0.583033788641265,0.984375,3.76810150754781e-05,0.952834258630692
531063.78694287,4978113.9525786,0.287367406573391,0.0593098490294752,0.234375,3.76435020808390e-05,0.952871902132773
526263.78694287,4976913.9525786,0.366938569387605,0.344716146657081,1,3.75741243779922e-05,0.952909476257151
535863.78694287,4988433.9525786,0.520405652797758,0.174335010783609,1,3.75139615661793e-05,0.952946990218717
528423.78694287,4991313.9525786,0.340289471883072,0.538102199856219,0.9375,3.74989722430902e-05,0.95298448919096
530343.78694287,4990833.9525786,0.482580570372942,0.242631315600288,1,3.74406536419644e-05,0.953021929844602
530823.78694287,4990833.9525786,0.491010808487706,0.244069130122214,1,3.74175933415286e-05,0.953059347437944
528183.78694287,4987953.9525786,0.293379315702922,0.247304097771387,0,3.73793581029338e-05,0.953096726796047
526743.78694287,4988193.9525786,0.184769706883975,0.537742631200575,0.015625,3.73628504886401e-05,0.953134089646535
537783.78694287,4981473.9525786,0.314478342020285,0.281452307692308,0.8125,3.7261299406213e-05,0.953171350945942
538023.78694287,4986033.9525786,0.53201511178143,0.401150251617541,1,3.72081431455108e-05,0.953208559089087
527463.78694287,4988673.9525786,0.230542841481063,0.372393961179008,0.203125,3.71891635309715e-05,0.953245748252618
524823.78694287,4976673.9525786,0.306588250818082,0.741552954708843,1,3.71887145917975e-05,0.95328293696721
526263.78694287,4987713.9525786,0.171445466434741,0.531632034507549,0,3.71640592617872e-05,0.953320101026472
526983.78694287,4980033.9525786,0.489112895020968,0.184759166067577,0.109375,3.70532938306219e-05,0.953357154320302
529863.78694287,4991553.9525786,0.353132142995879,0.462976276060388,1,3.70316291002513e-05,0.953394185949403
529143.78694287,4978593.9525786,0.447617156693783,0.172897196261682,0.109375,3.69929225122882e-05,0.953431178871915
527223.78694287,4978113.9525786,0.286760049599792,0.616822429906542,0.03125,3.69543629030699e-05,0.953468133234818
536103.78694287,4978353.9525786,0.345848175555146,0.136951833213515,1,3.69323899874314e-05,0.953505065624806
525543.78694287,4976193.9525786,0.255409947458997,0.825665104241553,0.84375,3.68258536030892e-05,0.953541891478409
525303.78694287,4985073.9525786,0.184326367123551,0.336089259525521,0,3.67934318940495e-05,0.953578684910303
525783.78694287,4977873.9525786,0.205156553196763,0.189432063263839,0.859375,3.67167665857424e-05,0.953615401676888
524343.78694287,4983633.9525786,0.142185658852829,0.571890841121495,0,3.66614123814263e-05,0.95365206308927
527943.78694287,4988913.9525786,0.262153767987170,0.357656477354421,0.21875,3.66137678789479e-05,0.953688676857149
537783.78694287,4982673.9525786,0.122974063699106,0.521207764198418,0.34375,3.66104593973895e-05,0.953725287316546
525303.78694287,4985793.9525786,0.0746093338126418,0.361610352264558,0,3.65482580454252e-05,0.953761835574592
535143.78694287,4981473.9525786,0.228876155288538,0.0697340043134436,0,3.64954343119569e-05,0.953798331008904
525543.78694287,4978353.9525786,0.174913875547932,0.364845549964055,0.578125,3.64946355384225e-05,0.953834825644442
529383.78694287,4990593.9525786,0.401352587063235,0.516534982027319,0.59375,3.64814104370507e-05,0.95387130705488
538023.78694287,4986273.9525786,0.559733404201924,0.438892997843278,1,3.64726280732213e-05,0.953907779682952
535143.78694287,4989633.9525786,0.61853295851906,0.388209920920201,1,3.64588579314096e-05,0.953944238540884
532743.78694287,4991313.9525786,0.592856865384414,0.580877066858375,1,3.64407474079927e-05,0.953980679288292
528903.78694287,4976673.9525786,0.284457642554698,0.148813803019410,0.765625,3.63612020315855e-05,0.954017040490323
531543.78694287,4991073.9525786,0.491993678554626,0.338964888569375,1,3.62801763207175e-05,0.954053320666644
528663.78694287,4988193.9525786,0.341262476252959,0.243709561466571,0.015625,3.62593109474945e-05,0.954089579977592
538743.78694287,4981953.9525786,0.112993061331955,0.302659956865564,1,3.62585979488750e-05,0.95412583857554
531543.78694287,4978113.9525786,0.292685633880284,0.147375988497484,0.140625,3.61872955398047e-05,0.95416202587108
525783.78694287,4986753.9525786,0.131587433815047,0.405104356578001,0,3.61467881909922e-05,0.954198172659271
528423.78694287,4989633.9525786,0.277433882873212,0.267793069734004,0.5,3.60962012476457e-05,0.954234268860519
531543.78694287,4991313.9525786,0.475114087537097,0.421279654924515,1,3.60794210806378e-05,0.9542703482816
526983.78694287,4980273.9525786,0.483967934018218,0.214234363767074,0,3.60212246712779e-05,0.954306369506271
524103.78694287,4983873.9525786,0.105343446494934,0.635514018691589,0,3.60107783385465e-05,0.95434238028461
536583.78694287,4988433.9525786,0.615912382744649,0.413371675053918,1,3.5968039400724e-05,0.95437834832401
526983.78694287,4988673.9525786,0.203865380097559,0.465492566498922,0.171875,3.59399146149693e-05,0.954414288238625
530583.78694287,4990353.9525786,0.539202888676091,0.209202012940331,0.84375,3.59150148007596e-05,0.954450203253426
525543.78694287,4979793.9525786,0.211572955904651,0.514378260244428,0.0625,3.59103175000193e-05,0.954486113570926
526983.78694287,4986993.9525786,0.199115663582198,0.158159597411934,0,3.59022847711907e-05,0.954522015855697
527703.78694287,4987953.9525786,0.264234813455084,0.295111545650611,0,3.59005529608032e-05,0.954557916408658
525303.78694287,4986033.9525786,0.0425359527581097,0.265636347951114,0.109375,3.58833526186083e-05,0.954593799761276
531783.78694287,4990833.9525786,0.504634102878255,0.257368799424874,1,3.58774524798785e-05,0.954629677213756
528903.78694287,4988673.9525786,0.352101177655923,0.254133831775701,0.140625,3.58724687202245e-05,0.954665549682477
528663.78694287,4978593.9525786,0.446644152323896,0.138749101365924,0.1875,3.58587063910048e-05,0.954701408388868
529383.78694287,4991793.9525786,0.328246538836008,0.550323623292595,1,3.57743751568191e-05,0.954737182764024
531543.78694287,4987953.9525786,0.659306034538572,0.231488138030194,0,3.57595823819336e-05,0.954772942346406
534903.78694287,4979553.9525786,0.313274110376185,0.0499640546369518,0.375,3.5608526389233e-05,0.954808550872796
538023.78694287,4983393.9525786,0.328525861383257,0.344716146657081,0.71875,3.559843829295e-05,0.954844149311089
538503.78694287,4983153.9525786,0.232296469128692,0.391085549964055,0.8125,3.556482822067e-05,0.95487971413931
530343.78694287,4991313.9525786,0.417663667289233,0.365204888569375,1,3.55582405083739e-05,0.954915272379818
537783.78694287,4986993.9525786,0.606065800499574,0.480589618979152,1,3.55495723338422e-05,0.954950821952151
532023.78694287,4990833.9525786,0.52591687780286,0.278576678648454,1,3.55115116573968e-05,0.954986333463809
535383.78694287,4989153.9525786,0.539751668073556,0.263838964773544,0.96875,3.55042654316616e-05,0.95502183772924
534903.78694287,4989393.9525786,0.622453956483644,0.242271746944644,1,3.54578707905196e-05,0.955057295600031
529623.78694287,4976433.9525786,0.295970910992298,0.173616103522646,0.765625,3.54372148254832e-05,0.955092732814856
531303.78694287,4991793.9525786,0.527005187506821,0.625089978432782,1,3.54339214824637e-05,0.95512816673634
531783.78694287,4988433.9525786,0.653621543229326,0.283249460819554,0.125,3.54283428526655e-05,0.955163595079191
534423.78694287,4989873.9525786,0.653294125409041,0.316678763479511,1,3.53917031500909e-05,0.955198986782342
524103.78694287,4984113.9525786,0.0994758231845113,0.629762760603882,0,3.53749316480813e-05,0.95523436171399
532263.78694287,4988673.9525786,0.676416852830314,0.182602444284687,0.375,3.53730908058181e-05,0.955269734804795
527703.78694287,4987713.9525786,0.234676568537922,0.198418404025881,0,3.53573851616383e-05,0.955305092189957
529143.78694287,4975233.9525786,0.319199694656677,0.463695183321352,1,3.53160149770142e-05,0.955340408204934
525303.78694287,4980753.9525786,0.185704481677859,0.444284687275341,0,3.53063097723355e-05,0.955375714514706
537783.78694287,4986753.9525786,0.582624904348984,0.462976276060388,0.953125,3.51614357088584e-05,0.955410875950415
529863.78694287,4991073.9525786,0.43127709598275,0.285406182602444,1,3.51492208861973e-05,0.955446025171301
526023.78694287,4985793.9525786,0.0724413468896232,0.102803738317757,0,3.51417616794864e-05,0.95548116693298
526503.78694287,4978353.9525786,0.281008348229508,0.702013055355859,0,3.51150073996848e-05,0.95551628194038
536823.78694287,4988193.9525786,0.688055292299022,0.453630481667865,1,3.51022078762454e-05,0.955551384148257
524583.78694287,4976913.9525786,0.290248190107049,0.689791631919482,1,3.50160855021593e-05,0.95558640023376
524343.78694287,4983153.9525786,0.147368849431582,0.309489690869878,0.25,3.49724153653155e-05,0.955621372649124
526023.78694287,4978353.9525786,0.183825682999123,0.601006470165349,0.171875,3.49482470643846e-05,0.95565632089619
533463.78694287,4979073.9525786,0.335713021671853,0.206685837526959,0,3.49311976010420e-05,0.95569125209379
527223.78694287,4988913.9525786,0.208277813095603,0.489935413371675,0.15625,3.48651344021634e-05,0.955726117228192
528423.78694287,4987953.9525786,0.312407162249404,0.177570093457944,0,3.48617527603930e-05,0.955760978980952
529863.78694287,4975473.9525786,0.381948610817367,0.351186312005751,1,3.47344412317447e-05,0.955795713422184
524583.78694287,4984593.9525786,0.107106323233532,0.248741912293314,0.234375,3.47310606345012e-05,0.955830444482819
529863.78694287,4990833.9525786,0.456567810327042,0.257728368080518,0.9375,3.47229271475348e-05,0.955865167409966
530103.78694287,4991073.9525786,0.425072805761074,0.264557872034508,1,3.46536223978511e-05,0.955899821032364
530583.78694287,4990113.9525786,0.570341494936739,0.365564457225018,0.578125,3.46020890638901e-05,0.955934423121428
537063.78694287,4986753.9525786,0.597529506141705,0.534867002156722,0.609375,3.45987667589266e-05,0.955969021888187
536343.78694287,4988913.9525786,0.581507614159988,0.428828296189792,1,3.45694691669960e-05,0.956003591357354
533463.78694287,4978353.9525786,0.309834681748029,0.243709561466571,0.171875,3.45440959326228e-05,0.956038135453286
531303.78694287,4991313.9525786,0.460315541987482,0.378145219266715,1,3.45321499653219e-05,0.956072667603252
528903.78694287,4978833.9525786,0.460440713018589,0.162473040977714,0.03125,3.44853793198185e-05,0.956107152982572
531543.78694287,4976913.9525786,0.345993077980319,0.0948957584471603,0.65625,3.44495682629149e-05,0.956141602550834
527463.78694287,4977873.9525786,0.272337633749563,0.594895873472322,0.03125,3.43861810426312e-05,0.956175988731877
531303.78694287,4978353.9525786,0.288686943551565,0.0923795830337886,0.0625,3.43227216379236e-05,0.956210311453515
533463.78694287,4990113.9525786,0.654979926389568,0.247663666427031,0.96875,3.43125619011185e-05,0.956244624015416
533943.78694287,4990593.9525786,0.680858266313393,0.480230050323508,1,3.42099448002996e-05,0.956278833960217
532983.78694287,4978833.9525786,0.306347157846836,0.167145938173976,0,3.41753297737431e-05,0.95631300928999
525303.78694287,4980513.9525786,0.186108975256215,0.465132997843278,0,3.41420699369926e-05,0.956347151359927
532263.78694287,4978593.9525786,0.287916185970855,0.135873472322070,0,3.40070678280626e-05,0.956381158427755
531783.78694287,4991313.9525786,0.489382968477248,0.405463695183321,1,3.39736723799005e-05,0.956415132100135
524823.78694287,4983873.9525786,0.176281507799142,0.313803134435658,0.0625,3.39391812831683e-05,0.956449071281418
527703.78694287,4987473.9525786,0.220590819598947,0.097411933860532,0,3.39383173095021e-05,0.956483009598728
538503.78694287,4982913.9525786,0.203730343369419,0.455427864845435,0.703125,3.39334274913247e-05,0.95651694302622
538503.78694287,4982673.9525786,0.162523793286516,0.528396836808052,0.609375,3.39330937262516e-05,0.956550876119945
527943.78694287,4979313.9525786,0.482060771460512,0.113587347232207,0.09375,3.39267076474175e-05,0.956584802827593
527703.78694287,4976673.9525786,0.346618933135855,0.0754852624011502,1,3.38566863701587e-05,0.956618659513963
527223.78694287,4987953.9525786,0.212738341366683,0.330697340043134,0,3.38245780000633e-05,0.956652484091963
533463.78694287,4977633.9525786,0.320018547510422,0.265636347951114,0.390625,3.37961934011559e-05,0.956686280285364
526023.78694287,4976913.9525786,0.364866773010659,0.335370352264558,1,3.37545779996717e-05,0.956720034863364
524823.78694287,4985313.9525786,0.0901595221549642,0.425593098490295,0,3.374956716109e-05,0.956753784430525
529863.78694287,4991793.9525786,0.400081145358097,0.531272465851905,1,3.37109996928003e-05,0.956787495430218
524823.78694287,4983153.9525786,0.193412057484950,0.373472437095615,0,3.36821711958205e-05,0.956821177601414
530103.78694287,4991553.9525786,0.372034818511254,0.407261078360891,1,3.35741994002974e-05,0.956854751800814
533223.78694287,4978833.9525786,0.325500175424425,0.205607476635514,0,3.34999833642602e-05,0.956888251784178
538503.78694287,4981233.9525786,0.314420997656280,0.341121610352265,1,3.34886864457518e-05,0.956921740470624
527463.78694287,4988193.9525786,0.233934174836183,0.327102803738318,0.03125,3.34866751769635e-05,0.9569552271458
527223.78694287,4976433.9525786,0.368701446126203,0.246944759166068,1,3.34035372358898e-05,0.956988630683037
530823.78694287,4978113.9525786,0.292656653395249,0.180805176132279,0.03125,3.34013827108296e-05,0.957022032065748
530103.78694287,4975473.9525786,0.387739158369718,0.322430021567218,1,3.33892570233566e-05,0.957055421322771
527463.78694287,4987233.9525786,0.209646061952878,0.0675772825305536,0,3.33871653820515e-05,0.957088808488153
533943.78694287,4990833.9525786,0.715407320717162,0.573687994248742,1,3.33853110462134e-05,0.9571221937992
536823.78694287,4987473.9525786,0.70406793518977,0.354780848310568,0.90625,3.33406159859126e-05,0.957155534415185
537543.78694287,4987473.9525786,0.640826967389555,0.500719022286125,0.96875,3.33387635583763e-05,0.957188873178744
526503.78694287,4979793.9525786,0.483813782502076,0.287922473040978,0.125,3.33210382710937e-05,0.957222194217015
529383.78694287,4991313.9525786,0.344566868152975,0.383537138749101,0.9375,3.32452093290731e-05,0.957255439426344
530583.78694287,4989873.9525786,0.603484070907231,0.373472437095615,0.46875,3.32220710859872e-05,0.95728866149743
536343.78694287,4978353.9525786,0.348103103933268,0.145219266714594,1,3.3216834983732e-05,0.957321878332414
536343.78694287,4988673.9525786,0.559492927836742,0.326024557872034,1,3.3190614871679e-05,0.957355068947285
524823.78694287,4982193.9525786,0.162726040075695,0.388569489575845,0,3.30898607016043e-05,0.957388158807987
532263.78694287,4977873.9525786,0.297242352697436,0.0736879942487419,0.3125,3.30792688494441e-05,0.957421238076836
530103.78694287,4989393.9525786,0.57849179389819,0.633716865564342,0,3.30652974540926e-05,0.95745430337429
535143.78694287,4989873.9525786,0.626394685842293,0.486700215672178,0.921875,3.30250379521771e-05,0.957487328412243
529383.78694287,4975473.9525786,0.343401482690943,0.324586743350108,1,3.29873161706592e-05,0.957520315728413
525543.78694287,4976433.9525786,0.2264004819393,0.515097167505392,1,3.29771842884378e-05,0.957553292912702
530343.78694287,4989393.9525786,0.534549362706802,0.599568655643422,0,3.2956321990663e-05,0.957586249234692
534903.78694287,4979073.9525786,0.313900582137786,0.096333572969087,0.40625,3.29067246036632e-05,0.957619155959296
538023.78694287,4984113.9525786,0.318862411139359,0.186915887850467,0.84375,3.28812366654635e-05,0.957652037195961
524103.78694287,4984353.9525786,0.0925772345341325,0.593458058950395,0,3.28526810802959e-05,0.957684889877042
538263.78694287,4985553.9525786,0.489431063750284,0.334291876347951,1,3.27791302052136e-05,0.957717669007247
529863.78694287,4975953.9525786,0.340375796732111,0.102084831056794,1,3.27065012789431e-05,0.957750375508526
527463.78694287,4987713.9525786,0.227951246191687,0.198058950395399,0,3.26860278583522e-05,0.957783061536384
536343.78694287,4980513.9525786,0.282482653329889,0.172897196261682,0.421875,3.26669871498106e-05,0.957815728523534
531063.78694287,4991313.9525786,0.460855072293978,0.338964888569375,1,3.26229333145574e-05,0.957848351456848
537303.78694287,4986753.9525786,0.57425262720429,0.510424155283968,0.671875,3.26121268107536e-05,0.95788096358366
533223.78694287,4990353.9525786,0.659006980597257,0.243350222861251,1,3.25819713910447e-05,0.95791354555505
529623.78694287,4992033.9525786,0.393086366161646,0.615384615384615,1,3.25532481268563e-05,0.957946098803177
533463.78694287,4989873.9525786,0.613108674969062,0.403306973400431,0.65625,3.25331198204512e-05,0.957978631922997
525303.78694287,4986273.9525786,0.061795643184869,0.362688828181165,0,3.25210323335146e-05,0.95801115295533
538263.78694287,4986513.9525786,0.636896103727939,0.540618260244428,1,3.25173751650952e-05,0.958043670330496
534663.78694287,4989633.9525786,0.632830203338182,0.222861250898634,1,3.25122737020687e-05,0.958076182604198
533943.78694287,4990113.9525786,0.627482995546254,0.245866283249461,1,3.24488542538353e-05,0.958108631458452
525783.78694287,4985793.9525786,0.0721910048274089,0.131919482386772,0,3.24454132561408e-05,0.958141076871708
529143.78694287,4975473.9525786,0.310181830962380,0.312005751258088,1,3.23892711722481e-05,0.95817346614288
536823.78694287,4987233.9525786,0.710012017652198,0.349388928828181,0.84375,3.23766743869138e-05,0.958205842817267
535863.78694287,4988673.9525786,0.522486698265672,0.154565061107117,1,3.23740816668227e-05,0.958238216898934
525303.78694287,4984833.9525786,0.213432023189321,0.253055355859094,0,3.23737554006751e-05,0.958270590654335
525063.78694287,4985553.9525786,0.0942445373327225,0.348310682961898,0,3.23319553220683e-05,0.958302922609657
532983.78694287,4978353.9525786,0.304776662200383,0.138749101365924,0.15625,3.23195861442604e-05,0.95833524219580
531783.78694287,4978113.9525786,0.295614512686978,0.126527677929547,0.109375,3.22850849685953e-05,0.95836752728077
529863.78694287,4976673.9525786,0.298206107976354,0.163910855499641,0.609375,3.22727533152787e-05,0.958399800034085
526983.78694287,4987953.9525786,0.183141250267453,0.236161150251618,0.109375,3.22664606209823e-05,0.958432066494706
538263.78694287,4985793.9525786,0.524750875734763,0.369518332135155,1,3.20873253815445e-05,0.958464153820087
527463.78694287,4990833.9525786,0.376727190662611,0.355859094176851,1,3.20717941791747e-05,0.958496225614266
529623.78694287,4991793.9525786,0.371486039113789,0.496046010064702,1,3.20452275587603e-05,0.958528270841825
533703.78694287,4979313.9525786,0.345058303186435,0.138749101365924,0,3.20258220331729e-05,0.958560296663858
524823.78694287,4976913.9525786,0.23643944527652,0.538461538461538,1,3.20105719950346e-05,0.958592307235853
527463.78694287,4989153.9525786,0.222787170400936,0.508627002156722,0.125,3.19973608010907e-05,0.958624304596654
538983.78694287,4981473.9525786,0.164017213174898,0.392882933141625,1,3.19950495689285e-05,0.958656299646223
530103.78694287,4975713.9525786,0.360242227526405,0.185478073328541,1,3.19693383336455e-05,0.958688268984557
538263.78694287,4986033.9525786,0.561024577301128,0.418044687275341,1,3.19470127621077e-05,0.95872021599732
536823.78694287,4988433.9525786,0.649209110231283,0.435657800143781,1,3.19469972987532e-05,0.958752162994618
527463.78694287,4976193.9525786,0.363151991545098,0.262041811646298,1,3.18990700559551e-05,0.958784062064674
537303.78694287,4980993.9525786,0.257972562263339,0.169302659956866,0.671875,3.18942350553886e-05,0.95881595629973
538263.78694287,4986273.9525786,0.603599376241305,0.474119453630482,1,3.18757138023674e-05,0.958847832013532
530103.78694287,4991313.9525786,0.398134520012258,0.295111545650611,1,3.18740784699624e-05,0.958879706092002
527703.78694287,4976433.9525786,0.351272459105144,0.127965492451474,1,3.18207141630674e-05,0.958911526806165
536103.78694287,4988673.9525786,0.532082938448533,0.216031631919482,1,3.17870386931770e-05,0.958943313844858
536583.78694287,4978353.9525786,0.335019339849215,0.374910251617541,0.796875,3.17093809002078e-05,0.958975023225758
530103.78694287,4975953.9525786,0.34522232039961,0.0769230769230769,1,3.16808868058708e-05,0.959006704112564
528183.78694287,4991553.9525786,0.38775827315772,0.527677929547088,1,3.16783371623237e-05,0.959038382449726
537063.78694287,4988193.9525786,0.717469251397075,0.484543493889288,1,3.16110584440817e-05,0.95906999350817
530823.78694287,4975473.9525786,0.387170647578187,0.280733400431344,1,3.15953995368917e-05,0.959101588907707
538263.78694287,4986753.9525786,0.666599251070274,0.578720345075485,1,3.1590925417697e-05,0.959133179833125
531783.78694287,4991073.9525786,0.492716340862299,0.268152408339324,1,3.15280926421259e-05,0.959164707925767
529623.78694287,4991553.9525786,0.334990359364180,0.368080517613228,1,3.1493440717486e-05,0.959196201366485
528423.78694287,4976193.9525786,0.351272459105144,0.111430625449317,1,3.14923251205981e-05,0.959227693691605
527943.78694287,4991313.9525786,0.381977591302401,0.502516175413372,0.953125,3.14704469529784e-05,0.959259164138558
529863.78694287,4975713.9525786,0.353016221055740,0.180086268871316,1,3.14262198086015e-05,0.959290590358367
529383.78694287,4992033.9525786,0.320702363636027,0.566498921639109,1,3.14143473873191e-05,0.959322004705754
525303.78694287,4986513.9525786,0.0946009356380424,0.403306973400431,0,3.1366884132594e-05,0.959353371589887
538983.78694287,4981713.9525786,0.127010983603828,0.338605319913731,1,3.13428044287656e-05,0.959384714394315
525303.78694287,4985553.9525786,0.105150448796724,0.253774263120058,0,3.13253275912902e-05,0.959416039721907
535863.78694287,4989633.9525786,0.574773042722784,0.447879223580158,1,3.1272799457096e-05,0.959447312521364
526023.78694287,4977873.9525786,0.194818535918228,0.145578720345075,0.734375,3.12590581420770e-05,0.959478571579506
532023.78694287,4991073.9525786,0.523903042395983,0.295111545650611,1,3.12280300859341e-05,0.959509799609592
528423.78694287,4990353.9525786,0.255130008305684,0.282530553558591,0.65625,3.12020602132816e-05,0.959541001669805
536103.78694287,4988913.9525786,0.544578460346989,0.278936017253774,1,3.11804833015989e-05,0.959572182153107
525063.78694287,4981233.9525786,0.166888131011524,0.369877900790798,0,3.11567415882111e-05,0.959603338894695
537783.78694287,4987233.9525786,0.629313698951955,0.460100647016535,1,3.11308366790093e-05,0.959634469731374
534423.78694287,4990113.9525786,0.685395870342543,0.400431344356578,0.9375,3.10946373794188e-05,0.959665564368753
526023.78694287,4987473.9525786,0.178593780541269,0.434938892882818,0,3.10661119652746e-05,0.959696630480719
530103.78694287,4977873.9525786,0.309594205382848,0.273903666427031,0,3.10521465397262e-05,0.959727682627258
525543.78694287,4979553.9525786,0.186937693806994,0.451833328540618,0.078125,3.10376431157413e-05,0.959758720270374
529863.78694287,4990593.9525786,0.4624835289105,0.189791516894321,0.84375,3.10040715010576e-05,0.959789724341875
532503.78694287,4991313.9525786,0.550908538205837,0.438174090582315,1,3.09923048705666e-05,0.959820716646746
535623.78694287,4989153.9525786,0.520020274007403,0.202372393961179,1,3.09610503082699e-05,0.959851677697054
530343.78694287,4975473.9525786,0.384154827316389,0.269590222861251,1,3.09451669469171e-05,0.959882622864
525063.78694287,4981473.9525786,0.184278271850515,0.345435053918045,0,3.09350858106536e-05,0.959913557949811
528903.78694287,4975473.9525786,0.327321629739157,0.359094291876348,0.953125,3.09273549178082e-05,0.95994448530473
527463.78694287,4987953.9525786,0.24612201030842,0.245147375988497,0,3.09228082663587e-05,0.959975408112996
537063.78694287,4986273.9525786,0.585361402063534,0.424155283968368,0.5625,3.09141191108153e-05,0.960006322232106
524823.78694287,4984593.9525786,0.125873962020766,0.236880057512581,0.09375,3.09055628708169e-05,0.960037227794977
536103.78694287,4989153.9525786,0.568828343654291,0.356218662832495,1,3.08838659857877e-05,0.960068111660963
537063.78694287,4987953.9525786,0.735379807754561,0.422717469446441,1,3.08076034624028e-05,0.960098919264425
535863.78694287,4989153.9525786,0.534491401736733,0.269949791516894,1,3.07846569407010e-05,0.960129703921366
533463.78694287,4979313.9525786,0.340857982674603,0.0647016534867002,0,3.07829651327880e-05,0.96016048688650
526743.78694287,4987713.9525786,0.175385579187325,0.298706081955428,0,3.07698016496728e-05,0.960191256688149
538023.78694287,4986993.9525786,0.663159822442118,0.513659352983465,1,3.07405983353928e-05,0.960221997286484
530823.78694287,4977873.9525786,0.287126313602145,0.0359453630481668,0.21875,3.07401513781092e-05,0.960252737437862
532263.78694287,4991553.9525786,0.54443417452788,0.579079913731129,0.921875,3.07399919260559e-05,0.960283477429788
527223.78694287,4987713.9525786,0.211881258936934,0.205248023005032,0,3.07338306882654e-05,0.960314211260477
525543.78694287,4979073.9525786,0.147137622157369,0.446800977713875,0.171875,3.07239084850906e-05,0.960344935168962
