"x","y","elev240","rghasp240","Prob","CumProb"
522183.78694287,4986993.9525786,0.0272558378720678,0.564337136979427,6.9229322108548e-06,0.989724890938882
521703.78694287,4981953.9525786,0.360512300982685,0.605150919734739,6.90989358632615e-06,0.989731800832469
538743.78694287,4986273.9525786,0.641520649212193,0.484336731518848,6.90635798512974e-06,0.989738707190454
528183.78694287,4975233.9525786,0.390822188692555,0.52887496118959,6.90086636220965e-06,0.989745608056816
522663.78694287,4986993.9525786,0.0404456581992267,0.497884340702091,6.89658447079023e-06,0.989752504641287
525303.78694287,4990833.9525786,0.36360458039649,0.574032148494055,6.8935182609385e-06,0.989759398159548
523623.78694287,4976673.9525786,0.374067768706132,0.714882956444178,6.87886294251034e-06,0.98976627702249
536103.78694287,4991313.9525786,0.700271491650229,0.641915808329619,6.87815024607328e-06,0.989773155172736
529383.78694287,4993233.9525786,0.373932731977992,0.66713367068275,6.86619164960531e-06,0.989780021364386
522663.78694287,4979793.9525786,0.305518439296058,0.556667261880522,6.8629481333423e-06,0.98978688431252
524343.78694287,4990113.9525786,0.405322296906919,0.592748526606082,6.8577515164503e-06,0.989793742064036
534423.78694287,4992513.9525786,0.773859725819947,0.692484804567114,6.85241791261501e-06,0.989800594481948
536103.78694287,4990593.9525786,0.659797469572032,0.547448351422296,6.84652228994344e-06,0.989807441004238
538263.78694287,4986993.9525786,0.711765645299828,0.464500281685466,6.84011028297237e-06,0.989814281114521
529623.78694287,4992273.9525786,0.372805576091963,0.51682478567919,6.83421517360682e-06,0.989821115329695
531063.78694287,4974753.9525786,0.414773634664606,0.538009838367039,6.82628549962094e-06,0.989827941615195
522903.78694287,4988193.9525786,0.189702555400513,0.561732827436351,6.82603245470723e-06,0.98983476764765
532503.78694287,4975473.9525786,0.379781240500413,0.449503886220829,6.82335504949195e-06,0.9898415910027
532983.78694287,4975473.9525786,0.372959727608105,0.464094952407719,6.81121259477595e-06,0.989848402215294
535383.78694287,4992273.9525786,0.77075758070911,0.718340794646145,6.80756420949723e-06,0.989855209779503
529623.78694287,4974993.9525786,0.397652950675831,0.512640519155508,6.79929813526291e-06,0.989862009077638
528663.78694287,4974513.9525786,0.366899723205538,0.607442730514926,6.79278690706282e-06,0.989868801864546
523143.78694287,4987713.9525786,0.151029639636918,0.489100236820885,6.78669765267341e-06,0.989875588562198
538503.78694287,4978113.9525786,0.338506863750408,0.607522299527661,6.78508155831607e-06,0.989882373643756
537303.78694287,4989873.9525786,0.675704056219675,0.584878153351323,6.77736616599677e-06,0.989889151009922
539463.78694287,4984593.9525786,0.420400165003783,0.502649290326142,6.7730758366584e-06,0.98989592408576
536103.78694287,4992033.9525786,0.762038154350063,0.738635488463763,6.76987506908922e-06,0.989902693960828
536823.78694287,4990593.9525786,0.720417244991771,0.620201805529880,6.76690475416943e-06,0.989909460865582
521223.78694287,4983633.9525786,0.308380108041715,0.644689563105261,6.76621595337802e-06,0.989916227081536
538263.78694287,4977873.9525786,0.374395186526418,0.604011612270206,6.76126793602306e-06,0.989922988349472
538023.78694287,4987473.9525786,0.705695775200227,0.46085107081673,6.74765345782465e-06,0.98992973600293
540423.78694287,4981713.9525786,0.116182147897897,0.628593907286462,6.74761834002359e-06,0.98993648362127
528423.78694287,4974993.9525786,0.378971636737636,0.546272213746423,6.73325986100455e-06,0.98994321688113
537063.78694287,4976673.9525786,0.388615972193533,0.596244442388401,6.72747898913355e-06,0.98994994436012
534183.78694287,4992033.9525786,0.749657937785681,0.604406634340858,6.72342784376654e-06,0.989956667787964
538983.78694287,4989393.9525786,0.66869941132619,0.731916108551645,6.72280582433279e-06,0.989963390593788
524343.78694287,4976673.9525786,0.363672407063592,0.630942900088178,6.72060320848731e-06,0.989970111196996
529863.78694287,4993473.9525786,0.349239508910266,0.686353657620434,6.71356911898615e-06,0.989976824766115
536823.78694287,4989873.9525786,0.66410384632697,0.530709841005553,6.70676647680492e-06,0.989983531532592
524823.78694287,4990353.9525786,0.371938627965182,0.559961300835974,6.70023725077463e-06,0.989990231769843
520503.78694287,4982913.9525786,0.479815708779422,0.778655025413732,6.69835400217352e-06,0.989996930123845
522183.78694287,4980513.9525786,0.335163625668324,0.581273125605996,6.69673448613611e-06,0.990003626858331
521463.78694287,4984113.9525786,0.233366280650717,0.598366807936022,6.69132564445592e-06,0.990010318183976
523143.78694287,4989393.9525786,0.277848242148601,0.638107393784411,6.6796569145718e-06,0.99001699784089
522183.78694287,4980033.9525786,0.337823047624803,0.607075741421533,6.67725419285348e-06,0.990023675095083
523143.78694287,4987953.9525786,0.172687927654844,0.505675144944115,6.67720525329018e-06,0.990030352300337
522663.78694287,4986753.9525786,0.0306471712271879,0.476625627591561,6.67645023674884e-06,0.990037028750573
529143.78694287,4992273.9525786,0.352823839963596,0.521694317347207,6.67396460021086e-06,0.990043702715174
523623.78694287,4977393.9525786,0.256931731226349,0.619674168438002,6.66970552283056e-06,0.990050372420696
524583.78694287,4976193.9525786,0.440140808160905,0.669124865531159,6.66858002102432e-06,0.990057041000717
523383.78694287,4989153.9525786,0.233163417255474,0.580984195552325,6.667860706769e-06,0.990063708861424
522183.78694287,4979793.9525786,0.35356561705927,0.623009501872836,6.66671985853239e-06,0.990070375581283
522903.78694287,4981473.9525786,0.270902174831250,0.426365978868925,6.66549350358692e-06,0.990077041074786
540183.78694287,4985553.9525786,0.542169997058789,0.645040795958509,6.66457308936792e-06,0.990083705647876
528423.78694287,4975713.9525786,0.364837792525625,0.439226747283819,6.66102513181515e-06,0.990090366673008
524103.78694287,4987953.9525786,0.180289447218829,0.383251588099346,6.65129508205687e-06,0.99009701796809
538743.78694287,4978353.9525786,0.364433298947268,0.615423594403706,6.64028833330273e-06,0.990103658256423
527223.78694287,4991553.9525786,0.466635754149296,0.521439394511851,6.6344879758138e-06,0.990110292744399
523383.78694287,4978353.9525786,0.255852670613356,0.557831582376286,6.63427894884407e-06,0.990116927023348
523143.78694287,4989873.9525786,0.39552380993488,0.696587992105047,6.63218062674505e-06,0.990123559203974
528183.78694287,4974753.9525786,0.389357749289207,0.589345375687621,6.6281551304469e-06,0.990130187359105
537783.78694287,4989393.9525786,0.677052573682883,0.58525105103477,6.61964744206136e-06,0.990136807006547
526263.78694287,4991553.9525786,0.500356706608352,0.591982051173996,6.61853048820569e-06,0.990143425537035
524823.78694287,4991313.9525786,0.419108991904579,0.675039364175836,6.6172373463344e-06,0.990150042774381
539943.78694287,4984113.9525786,0.443570987698092,0.566222174159854,6.60933052939414e-06,0.99015665210491
529383.78694287,4992993.9525786,0.361254078078360,0.62107581730096,6.59846217824607e-06,0.990163250567089
524103.78694287,4988673.9525786,0.220147479838523,0.447260657181091,6.59766271364076e-06,0.990169848229803
527463.78694287,4992513.9525786,0.456866247662292,0.638138249754697,6.58244174261563e-06,0.990176430671545
523863.78694287,4990113.9525786,0.400100260146099,0.636225179597011,6.58226999247218e-06,0.990183012941538
540423.78694287,4983633.9525786,0.436480017955569,0.635121586276808,6.58079095204057e-06,0.99018959373249
538743.78694287,4989873.9525786,0.792849342790426,0.758099040613698,6.5797661137843e-06,0.990196173498603
528183.78694287,4974513.9525786,0.392219418034864,0.622895991292786,6.57373972776845e-06,0.990202747238331
523623.78694287,4989873.9525786,0.389550130381352,0.637463357468457,6.57108471495804e-06,0.990209318323046
533943.78694287,4975233.9525786,0.379405110801027,0.534226436853063,6.56838112645347e-06,0.990215886704173
540183.78694287,4983153.9525786,0.344788846336219,0.58826357849962,6.56359523992679e-06,0.990222450299412
532023.78694287,4974993.9525786,0.408934991839219,0.503981677383459,6.56203395306681e-06,0.990229012333366
537543.78694287,4976913.9525786,0.39864506983372,0.615514980596551,6.55560769835891e-06,0.990235567941064
538263.78694287,4977393.9525786,0.400273526450242,0.646489057031897,6.54366629919824e-06,0.990242111607363
525543.78694287,4991073.9525786,0.395832112967164,0.574334274398848,6.53240344276007e-06,0.990248644010806
539943.78694287,4983153.9525786,0.358479350787807,0.552709950865938,6.53152291064669e-06,0.990255175533716
521463.78694287,4984593.9525786,0.204346949433986,0.595187723882632,6.5245586488633e-06,0.990261700092365
532263.78694287,4992513.9525786,0.583665735385974,0.571734363472813,6.52155378994392e-06,0.990268221646155
520743.78694287,4982193.9525786,0.4249279033359,0.740603048951953,6.51951042297562e-06,0.990274741156578
539703.78694287,4984593.9525786,0.428039914143772,0.53126551107469,6.51529801962461e-06,0.990281256454598
532983.78694287,4992273.9525786,0.611721311323785,0.560541983936342,6.51206871650693e-06,0.990287768523314
538023.78694287,4989633.9525786,0.734474013445712,0.640131414133123,6.50984694004149e-06,0.990294278370255
534423.78694287,4991553.9525786,0.756941905226415,0.545763746746722,6.50313875579111e-06,0.99030078150901
532503.78694287,4974993.9525786,0.396390758061662,0.511843187753137,6.50312062392564e-06,0.990307284629634
523143.78694287,4978113.9525786,0.286095348262188,0.608226800415174,6.50276436554506e-06,0.990313787394
539463.78694287,4983633.9525786,0.368142801031705,0.47887765386538,6.4910395244242e-06,0.990320278433524
527223.78694287,4991793.9525786,0.462435433637464,0.549115295978706,6.4893435179746e-06,0.990326767777042
524103.78694287,4976913.9525786,0.309150865622424,0.616117788084124,6.48654682496034e-06,0.990333254323867
536103.78694287,4992513.9525786,0.81851557022804,0.799919384510315,6.47581509591832e-06,0.990339730138963
528423.78694287,4992753.9525786,0.387257589033291,0.6150550953373,6.46625548086057e-06,0.990346196394444
528183.78694287,4976193.9525786,0.355251418039797,0.375858760223001,6.45785275609392e-06,0.9903526542472
538743.78694287,4977633.9525786,0.404878957146495,0.678224094215278,6.44293568691994e-06,0.990359097182887
524823.78694287,4989873.9525786,0.336416569191525,0.494540210033176,6.44075942007868e-06,0.990365537942307
522423.78694287,4978593.9525786,0.34027035709507,0.664980317862844,6.42798819924682e-06,0.990371965930506
531543.78694287,4992993.9525786,0.476154918574086,0.61529097938248,6.42727483107305e-06,0.990378393205337
523383.78694287,4976913.9525786,0.291182348294868,0.692299668745403,6.42388101091394e-06,0.990384817086348
539223.78694287,4985793.9525786,0.575120191937136,0.508761332831646,6.42155621480993e-06,0.990391238642563
536103.78694287,4975953.9525786,0.382604063064002,0.582316582609642,6.42053010129843e-06,0.990397659172664
522903.78694287,4986513.9525786,0.0395491129813457,0.423360804316144,6.41673931551624e-06,0.99040407591198
531543.78694287,4992513.9525786,0.49498051833139,0.544574347568726,6.40567616010522e-06,0.99041048158814
524823.78694287,4974753.9525786,0.339171565088011,0.802264438251994,6.39466711892742e-06,0.990416876255259
533703.78694287,4975233.9525786,0.371109909414403,0.515546954603377,6.39026422218729e-06,0.990423266519481
534183.78694287,4992273.9525786,0.762404418352416,0.629137497571487,6.38558908319414e-06,0.990429652108564
533223.78694287,4975473.9525786,0.36748734878507,0.459276956775178,6.38314270939142e-06,0.990436035251274
539223.78694287,4979793.9525786,0.268319828632843,0.551852220543008,6.38076616083447e-06,0.990442416017435
522663.78694287,4981713.9525786,0.285709969471834,0.444945277691686,6.37601034967873e-06,0.990448792027784
534903.78694287,4992273.9525786,0.784100935946345,0.673886532605179,6.37023813160412e-06,0.990455162265916
535863.78694287,4991793.9525786,0.714434316347275,0.669441303354084,6.36944018606508e-06,0.990461531706102
530343.78694287,4993713.9525786,0.371688285902967,0.709123394160933,6.3652797936959e-06,0.990467896985896
528183.78694287,4993233.9525786,0.383258898704572,0.691651036859406,6.35926964599376e-06,0.990474256255542
525783.78694287,4990593.9525786,0.397007364126229,0.489269747704452,6.3590359216308e-06,0.990480615291463
539223.78694287,4986033.9525786,0.624159488858237,0.52219543143484,6.35142387611585e-06,0.99048696671534
533463.78694287,4992033.9525786,0.669344997875792,0.546490306370439,6.34042303010605e-06,0.99049330713837
538983.78694287,4978593.9525786,0.362881918088817,0.616480312909475,6.33861863268532e-06,0.990499645757002
535623.78694287,4991553.9525786,0.6688924090244,0.612154568479485,6.32418158750643e-06,0.99050596993859
523383.78694287,4976433.9525786,0.440892450953612,0.758236251204967,6.32379888695902e-06,0.990512293737477
536103.78694287,4991553.9525786,0.696148246896468,0.654228653493448,6.32263475418831e-06,0.99051861637223
536823.78694287,4989633.9525786,0.650750625392701,0.49096026097008,6.32025916165612e-06,0.990524936631393
540183.78694287,4984833.9525786,0.478303174103039,0.607597469923356,6.31959477157885e-06,0.990531256226164
524583.78694287,4976673.9525786,0.356638781685073,0.592141254850468,6.31010775049422e-06,0.990537566333915
539703.78694287,4984833.9525786,0.445700128439043,0.531031137002523,6.30184966683586e-06,0.990543868183582
524583.78694287,4974753.9525786,0.328622051929330,0.818961457236353,6.28957152732097e-06,0.99055015775511
540903.78694287,4984593.9525786,0.506021466523532,0.715332665798336,6.28868892091112e-06,0.99055644644403
528903.78694287,4992993.9525786,0.492514094073121,0.640891652720151,6.28601271815625e-06,0.990562732456748
538743.78694287,4986033.9525786,0.599370075244438,0.448489906516455,6.28505249873881e-06,0.990569017509247
537303.78694287,4976913.9525786,0.388355764434285,0.579921568456501,6.28236550581518e-06,0.990575299874753
536583.78694287,4990353.9525786,0.716736723392369,0.553144757442957,6.27653115440125e-06,0.990581576405907
532743.78694287,4992753.9525786,0.605111910917689,0.614791309616861,6.27127020127584e-06,0.990587847676108
525543.78694287,4975473.9525786,0.381534251541978,0.649073080415786,6.27025405656324e-06,0.990594117930165
523623.78694287,4991073.9525786,0.535657403804829,0.772716892408836,6.26871538347005e-06,0.990600386645548
528183.78694287,4992753.9525786,0.341079344251782,0.612515714633824,6.26209474435907e-06,0.990606648740293
524823.78694287,4976433.9525786,0.367930688545494,0.595314430313803,6.26047909650949e-06,0.99061290921939
523623.78694287,4977633.9525786,0.252326917136161,0.582343105613887,6.25772088881805e-06,0.990619166940278
521223.78694287,4983393.9525786,0.325336774817315,0.630803063456885,6.25322165021335e-06,0.990625420161928
536103.78694287,4991073.9525786,0.679837166670469,0.589522239483256,6.25045591708724e-06,0.990631670617845
537063.78694287,4990593.9525786,0.743087383561652,0.629949600448995,6.23812506234845e-06,0.990637908742908
521223.78694287,4982673.9525786,0.307551389490936,0.634421746610339,6.23161986656745e-06,0.990644140362774
524103.78694287,4990113.9525786,0.396342662788626,0.597529626376282,6.22454873803162e-06,0.990650364911512
532023.78694287,4975233.9525786,0.399444807899464,0.45604187241827,6.21630566895869e-06,0.990656581217181
540423.78694287,4983393.9525786,0.387392009155367,0.617394109186923,6.21398862487036e-06,0.990662795205806
528183.78694287,4992273.9525786,0.340520699157285,0.540930979639045,6.20604295819737e-06,0.990669001248764
525543.78694287,4990833.9525786,0.380590227657125,0.532370876971909,6.20286366154561e-06,0.990675204112426
534663.78694287,4991793.9525786,0.713663558766566,0.57804683848317,6.19888728806603e-06,0.990681402999714
533703.78694287,4992513.9525786,0.706977082602398,0.626277083475044,6.19396513038059e-06,0.990687596964844
537303.78694287,4977153.9525786,0.37977137480338,0.549610501476284,6.18534139843196e-06,0.990693782306243
535383.78694287,4975233.9525786,0.391120626027805,0.612281340561657,6.17884506340388e-06,0.990699961151306
538983.78694287,4978833.9525786,0.349095223091157,0.590045412307093,6.16453527509508e-06,0.990706125686581
537783.78694287,4976913.9525786,0.399743861840779,0.628668749427154,6.15868601624786e-06,0.990712284372597
537303.78694287,4990353.9525786,0.754879974546502,0.626550848147575,6.15855862451801e-06,0.990718442931222
527943.78694287,4975713.9525786,0.39128464324098,0.449159021514640,6.15387588078554e-06,0.990724596807103
539463.78694287,4986753.9525786,0.654575432811212,0.587429351234908,6.15165168450801e-06,0.990730748458787
532983.78694287,4974993.9525786,0.388895294740782,0.514146815713433,6.14150335564735e-06,0.990736889962143
524583.78694287,4976433.9525786,0.406333530852809,0.620001373025027,6.14144672353855e-06,0.990743031408866
531303.78694287,4975473.9525786,0.416132017824848,0.409937012920045,6.13137620626544e-06,0.990749162785073
522423.78694287,4979793.9525786,0.329142467447824,0.569130119580737,6.12915062400377e-06,0.990755291935697
540663.78694287,4984833.9525786,0.532641583543031,0.680744436128578,6.12888242716482e-06,0.990761420818124
538503.78694287,4989393.9525786,0.760361602460505,0.66455161682888,6.11445228651044e-06,0.99076753527041
525063.78694287,4991313.9525786,0.421604396647883,0.63646743178925,6.11412982223122e-06,0.990773649400232
533943.78694287,4974753.9525786,0.378499933098242,0.587442612737031,6.11010031720994e-06,0.99077975950055
523863.78694287,4976433.9525786,0.457011150087466,0.700154810968021,6.10400862110467e-06,0.99078586350917
538503.78694287,4987473.9525786,0.74230676028391,0.507661875524482,6.10375079395206e-06,0.990791967259965
532743.78694287,4975233.9525786,0.385291848899451,0.469195969503876,6.10119276346137e-06,0.990798068452728
532983.78694287,4992753.9525786,0.619091603613558,0.618452337665706,6.09901507078591e-06,0.9908041674678
534423.78694287,4991793.9525786,0.729049729895713,0.561704860110093,6.09407997846362e-06,0.990810261547777
521943.78694287,4980993.9525786,0.383027671430360,0.579722645924662,6.08980105294268e-06,0.99081635134883
531303.78694287,4974753.9525786,0.420862619552208,0.516081944607323,6.08537464137493e-06,0.990822436723472
530103.78694287,4993473.9525786,0.355059036947652,0.663262887686966,6.08467466199803e-06,0.990828521398134
520983.78694287,4983393.9525786,0.351523417773423,0.66503940376339,6.08061341665947e-06,0.99083460201155
540183.78694287,4982673.9525786,0.271798103443067,0.568332722527365,6.07168655452605e-06,0.990840673698105
523863.78694287,4988673.9525786,0.208740267644028,0.457331455023192,6.06921392488145e-06,0.99084674291203
540183.78694287,4985793.9525786,0.581411423613916,0.638369997786839,6.06727094523005e-06,0.990852810182975
535143.78694287,4992513.9525786,0.831483412371954,0.718320442835957,6.060125628042e-06,0.990858870308603
525543.78694287,4990593.9525786,0.367072989509681,0.496756850417668,6.05260039025187e-06,0.990864922908993
523143.78694287,4989633.9525786,0.34473088536615,0.648268199148345,6.0520457749134e-06,0.990870974954768
532743.78694287,4974273.9525786,0.414417236359287,0.612769193147167,6.04896118614159e-06,0.990877023915954
541143.78694287,4981233.9525786,0.166387446887095,0.736293717272114,6.04695076468689e-06,0.990883070866719
526983.78694287,4991313.9525786,0.476337433969198,0.486472358568591,6.04019916204508e-06,0.990889111065881
523623.78694287,4978353.9525786,0.247586449711767,0.507650058344372,6.03620015086237e-06,0.990895147266032
540423.78694287,4982673.9525786,0.271817218231068,0.603196555097671,6.0286786793684e-06,0.990901175944711
538263.78694287,4988193.9525786,0.789400048465237,0.532496139081067,6.02773708446161e-06,0.990907203681796
522183.78694287,4979073.9525786,0.345203205611608,0.648232747608017,6.01738271482266e-06,0.99091322106451
539703.78694287,4986513.9525786,0.623080428245244,0.601211268839318,6.01600301708267e-06,0.990919237067528
537783.78694287,4978593.9525786,0.3777193098205,0.457241578803361,6.01411729512481e-06,0.990925251184823
528183.78694287,4974993.9525786,0.390070545899847,0.53454628852802,6.01352016109385e-06,0.990931264704984
522183.78694287,4987713.9525786,0.140528221751272,0.592328425853199,6.00681581504438e-06,0.9909372715208
525303.78694287,4974993.9525786,0.359644736249839,0.71938727159582,6.00552158023875e-06,0.99094327704238
528663.78694287,4992753.9525786,0.458735797250060,0.59960629882748,6.00537031397485e-06,0.990949282412693
523143.78694287,4977153.9525786,0.28540166643955,0.681182328302626,5.99897861473514e-06,0.990955281391308
521463.78694287,4986273.9525786,0.0658418121805595,0.608747084594984,5.99803249702692e-06,0.990961279423805
523623.78694287,4978113.9525786,0.246208951763524,0.527317062945188,5.98731962369666e-06,0.990967266743429
535383.78694287,4992513.9525786,0.79999827350302,0.72792846677478,5.98226021490385e-06,0.990973249003643
532743.78694287,4974513.9525786,0.404869091449462,0.57339986370721,5.97929947147486e-06,0.990979228303115
528903.78694287,4973793.9525786,0.342649839898235,0.677121813915088,5.97330702271477e-06,0.990985201610138
538263.78694287,4977633.9525786,0.398944123775035,0.603803826853285,5.9668241569693e-06,0.990991168434295
537783.78694287,4976673.9525786,0.420862619552208,0.649998759524343,5.95094637570156e-06,0.99099711938067
521943.78694287,4986273.9525786,0.0588568986811413,0.535890427114446,5.94995517695993e-06,0.991003069335847
532263.78694287,4974513.9525786,0.416372494190029,0.561115314124643,5.9496523656918e-06,0.991009018988213
524823.78694287,4975953.9525786,0.391467775242157,0.64433898676202,5.94864744812309e-06,0.991014967635661
532503.78694287,4992993.9525786,0.57712416164698,0.629333794063302,5.94591621238952e-06,0.991020913551873
533703.78694287,4974753.9525786,0.380600093354158,0.570575951567104,5.94550382671135e-06,0.9910268590557
521463.78694287,4984353.9525786,0.220899122631231,0.574518491106551,5.94255619239508e-06,0.991032801611892
522663.78694287,4979073.9525786,0.312725330978720,0.576665869685403,5.93360150710035e-06,0.9910387352134
523383.78694287,4978113.9525786,0.256883635953313,0.555830080320782,5.93108258268397e-06,0.991044666295982
523863.78694287,4990833.9525786,0.500587933882565,0.704225829515656,5.92857027310571e-06,0.991050594866255
529383.78694287,4993473.9525786,0.405408621755958,0.676832949512418,5.92517174127683e-06,0.991056520037997
523143.78694287,4978353.9525786,0.280391742164941,0.567172866299643,5.92018033740055e-06,0.991062440218334
537783.78694287,4990113.9525786,0.793350026914855,0.6490422244455,5.9169416690185e-06,0.991068357160003
540423.78694287,4978593.9525786,0.341387647284066,0.792125954228267,5.90788315349278e-06,0.991074265043157
525063.78694287,4990353.9525786,0.342929162445484,0.506149670376502,5.905630264727e-06,0.991080170673421
533463.78694287,4992273.9525786,0.651299404790166,0.563918611850558,5.90333459923889e-06,0.99108607400802
532503.78694287,4974753.9525786,0.403385537258113,0.528015720893647,5.90198907563082e-06,0.991091975997096
538503.78694287,4986033.9525786,0.585207250547392,0.399717384259567,5.89837113610115e-06,0.991097874368232
540183.78694287,4980033.9525786,0.227209469096012,0.650829901192027,5.89080556993455e-06,0.991103765173802
526503.78694287,4992273.9525786,0.481675392670157,0.644176828790521,5.88950580604486e-06,0.991109654679608
537543.78694287,4976673.9525786,0.413703823142582,0.621120000424368,5.88439350649751e-06,0.991115539073115
537783.78694287,4989633.9525786,0.695492794649832,0.586433031649697,5.87866775821603e-06,0.991121417740873
526983.78694287,4991553.9525786,0.482176076794586,0.513586681376255,5.87468389778354e-06,0.99112729242477
526743.78694287,4975473.9525786,0.415409355517175,0.547996602928364,5.87439995837158e-06,0.99113316682473
539463.78694287,4985313.9525786,0.5187778127873,0.501993436830079,5.87256763170173e-06,0.991139039392361
538263.78694287,4977153.9525786,0.411786794887842,0.64935472320839,5.87207253256363e-06,0.991144911464893
534903.78694287,4993233.9525786,0.82105907024438,0.796758288831091,5.87144398750077e-06,0.99115078290888
533703.78694287,4992993.9525786,0.701601510931501,0.684378875522177,5.86984868800508e-06,0.991156652757569
539703.78694287,4983153.9525786,0.350945041284859,0.49274504907258,5.84899679199772e-06,0.991162501754361
533463.78694287,4992993.9525786,0.653120859104898,0.66728401147414,5.84602292128492e-06,0.991168347777282
540183.78694287,4981233.9525786,0.221563823968834,0.592493472468724,5.84501548100406e-06,0.991174192792763
532983.78694287,4992993.9525786,0.597289029776524,0.642486315524893,5.84444134028885e-06,0.991180037234104
524343.78694287,4976433.9525786,0.429918712822508,0.637025465294409,5.84218143301468e-06,0.991185879415537
531543.78694287,4975473.9525786,0.41833823432387,0.40225971925807,5.83568966874471e-06,0.991191715105205
522663.78694287,4979313.9525786,0.313013902616938,0.55562964781593,5.82516297622803e-06,0.991197540268182
521943.78694287,4985073.9525786,0.144227858138676,0.501480571213337,5.82333390415792e-06,0.991203363602086
538983.78694287,4978353.9525786,0.366620400658289,0.618873882740603,5.8213844195514e-06,0.991209184986505
539463.78694287,4987953.9525786,0.772376171628599,0.663346920967743,5.81606035593469e-06,0.991215001046861
539943.78694287,4984593.9525786,0.450594130773514,0.546289873865586,5.81228813693546e-06,0.991220813334998
535863.78694287,4991553.9525786,0.679123753453765,0.614870878629597,5.81218248929334e-06,0.991226625517487
534663.78694287,4975713.9525786,0.37038724710673,0.483019115936667,5.81105553456908e-06,0.991232436573022
523623.78694287,4988433.9525786,0.188652475272555,0.454861336125357,5.81080969451188e-06,0.991238247382716
538023.78694287,4989393.9525786,0.729309937654961,0.592201653771027,5.79734453273586e-06,0.99124404472725
529863.78694287,4992513.9525786,0.407768989771122,0.517969936082777,5.79428540712859e-06,0.991249839012656
527943.78694287,4974513.9525786,0.401824907308693,0.608584926623485,5.79100469048596e-06,0.991255630017347
540183.78694287,4986033.9525786,0.628899339676565,0.643314831152553,5.78713334247266e-06,0.99126141715069
522903.78694287,4979073.9525786,0.29713629645433,0.537367246373099,5.77623703326897e-06,0.991267193387723
521223.78694287,4985073.9525786,0.184278271850515,0.612903318141407,5.77450785960203e-06,0.991272967895582
521463.78694287,4984833.9525786,0.194240159429664,0.57231064795614,5.76207024153458e-06,0.991278729965824
522423.78694287,4981473.9525786,0.323264978440369,0.471664644079698,5.7570048086804e-06,0.991284486970632
534903.78694287,4975713.9525786,0.364327242704163,0.496061212415237,5.75229747591632e-06,0.991290239268108
521943.78694287,4980273.9525786,0.357332463507712,0.599159675070351,5.75106141456367e-06,0.991295990329523
538263.78694287,4988673.9525786,0.759475539545722,0.558267833275318,5.74888030277539e-06,0.991301739209826
522903.78694287,4986993.9525786,0.0470162124232557,0.427646764239766,5.74865463603422e-06,0.991307487864462
535383.78694287,4991313.9525786,0.671348967585636,0.542864664210921,5.7443218665746e-06,0.991313232186328
521223.78694287,4985313.9525786,0.168921081206402,0.61550611771147,5.73575703012344e-06,0.991318967943358
522903.78694287,4975953.9525786,0.573510850108615,0.860510662500463,5.73496646158766e-06,0.99132470290982
538023.78694287,4990113.9525786,0.808216399131572,0.671099647629415,5.73052729734489e-06,0.991330433437117
522663.78694287,4988193.9525786,0.199346890856410,0.557856661058517,5.7194965854782e-06,0.991336152933703
531063.78694287,4974513.9525786,0.418617556871119,0.537647247890688,5.71425369032377e-06,0.991341867187393
522423.78694287,4986993.9525786,0.0367552709027914,0.491717807866084,5.71138863110589e-06,0.991347578576024
520983.78694287,4983153.9525786,0.362506404995496,0.65445383642553,5.70585810953148e-06,0.991353284434134
536583.78694287,4991073.9525786,0.696388723261649,0.615513470623537,5.70498343941662e-06,0.991358989417573
538743.78694287,4987233.9525786,0.723500275314608,0.507766523219449,5.7015787559717e-06,0.99136469099633
523863.78694287,4978113.9525786,0.250505462821429,0.488893895725977,5.69793597995434e-06,0.99137038893231
522423.78694287,4981233.9525786,0.327755103802548,0.479350734975754,5.69779381004923e-06,0.991376086726119
533223.78694287,4993473.9525786,0.62624978341712,0.720728521538219,5.69314914782608e-06,0.991381779875267
521703.78694287,4986993.9525786,0.0511104766919824,0.595059441827446,5.69108848260522e-06,0.99138747096375
522423.78694287,4989633.9525786,0.316260950152949,0.720800737638887,5.68609598850221e-06,0.991393157059738
526983.78694287,4976193.9525786,0.385812264417945,0.424987964366186,5.68110484085503e-06,0.99139883816458
527463.78694287,4975233.9525786,0.419108991904579,0.529084190928525,5.67888720409833e-06,0.991404517051783
539223.78694287,4988193.9525786,0.740100543784888,0.638994995312617,5.67784655024162e-06,0.991410194898333
522423.78694287,4988193.9525786,0.195724330227078,0.587918648142431,5.67743854632332e-06,0.99141587233688
521223.78694287,4983153.9525786,0.325577251182496,0.612002783366082,5.67668090277446e-06,0.991421549017782
524583.78694287,4990353.9525786,0.419831654212252,0.555757864220115,5.66900323279999e-06,0.991427218021015
534423.78694287,4974753.9525786,0.390937494026629,0.5988620134336,5.66862669460568e-06,0.99143288664771
538503.78694287,4977153.9525786,0.41475390327054,0.67025537576161,5.66716797947646e-06,0.99143855381569
521223.78694287,4984353.9525786,0.23983077863164,0.603150927652249,5.65681058596367e-06,0.991444210626275
540423.78694287,4982433.9525786,0.245842687761171,0.590721945868347,5.65663917844495e-06,0.991449867265454
537543.78694287,4989393.9525786,0.647753919918904,0.521218347592807,5.65102243340244e-06,0.991455518287887
522423.78694287,4979313.9525786,0.316781365671444,0.581996796585686,5.64533374218751e-06,0.99146116362163
