"x","y","elev240","descape240","rghasp240","Prob","CumProb"
529383.78694287,4974993.9525786,0.371129024202405,0,0.456389691419486,1.44026898549994e-05,0.981319858521496
524103.78694287,4988913.9525786,0.261093822162178,0.0173289703903096,0.593778722107606,1.43969414067858e-05,0.981334255462903
536583.78694287,4989873.9525786,0.655712454394274,0,0.607010878232933,1.43929173741700e-05,0.981348648380277
537063.78694287,4988913.9525786,0.619968417437373,0,0.516294194292285,1.43928164391936e-05,0.981363041196716
524103.78694287,4976913.9525786,0.309150865622424,0,0.616117788084124,1.43914957098797e-05,0.981377432692426
524103.78694287,4978353.9525786,0.241247122761951,0.0164061322341857,0.50908413880163,1.43735060150536e-05,0.981391806198441
524583.78694287,4976673.9525786,0.356638781685073,0,0.592141254850468,1.4368473917315e-05,0.981406174672359
537783.78694287,4988673.9525786,0.698007314181138,0,0.64054107637691,1.43659881392904e-05,0.981420540660498
536103.78694287,4990113.9525786,0.657109067130519,0,0.575520653630816,1.43644101091937e-05,0.981434905070607
529383.78694287,4992753.9525786,0.338863262055728,0,0.672096229818628,1.43555667721934e-05,0.98144926063738
525543.78694287,4984593.9525786,0.244898663876319,0.108314014131898,0.645917236816611,1.43497253780707e-05,0.981463610362757
526503.78694287,4981473.9525786,0.44842676045656,0.102729559219381,0.525881538165917,1.43341536947991e-05,0.981477944516452
527463.78694287,4982433.9525786,0.434042574182334,0.124770020188425,0.477716222013643,1.43264097668012e-05,0.981492270926219
536343.78694287,4990113.9525786,0.69145587474511,0,0.62215761448896,1.42989868165587e-05,0.981506569913036
534183.78694287,4979073.9525786,0.364991944041766,0.0870085800807537,0.549899365878955,1.42590772584856e-05,0.981520828990294
531783.78694287,4992273.9525786,0.545166085926521,0,0.613820068713882,1.42554908731557e-05,0.981535084481167
538503.78694287,4986753.9525786,0.71156339851065,0.00584692547106326,0.612661591157173,1.42538222086214e-05,0.981549338303376
528423.78694287,4975953.9525786,0.358103221088421,0,0.276987237241964,1.42281639996588e-05,0.981563566467376
521703.78694287,4982193.9525786,0.318631183865146,0.00387539956258412,0.606813400023108,1.42270692525227e-05,0.981577793536628
524343.78694287,4976673.9525786,0.363672407063592,0,0.630942900088178,1.42193836099414e-05,0.981592012920238
525543.78694287,4986993.9525786,0.163650949172545,0.0872207267833109,0.641426708375097,1.42038051633502e-05,0.981606216725401
520503.78694287,4982433.9525786,0.548384152977498,0,0.938010355696924,1.41895275410101e-05,0.981620406252942
540663.78694287,4981953.9525786,0.204703347739306,0,0.7782729365902,1.41747319447110e-05,0.981634580984887
532743.78694287,4992033.9525786,0.59098793240271,0.00197152590847914,0.627924923590277,1.41686804411638e-05,0.981648749665328
538503.78694287,4980753.9525786,0.287800880636781,0.0153611120457604,0.493423026955848,1.41570767279020e-05,0.981662906742056
521703.78694287,4983873.9525786,0.247316992861552,0.0151047022207268,0.663830768842216,1.41530501957699e-05,0.981677059792252
524103.78694287,4986273.9525786,0.0367552709027914,0.0732257654777927,0.678319944676164,1.41510518294502e-05,0.981691210844081
529623.78694287,4974993.9525786,0.397652950675831,0.00698502860026918,0.512640519155508,1.41465426179362e-05,0.9817053573867
533463.78694287,4991793.9525786,0.702458593361249,0,0.637889432462396,1.41264824841933e-05,0.981719483869184
527223.78694287,4975473.9525786,0.415072071999857,0,0.499598422676937,1.4121389502141e-05,0.981733605258686
536103.78694287,4977393.9525786,0.390648922388411,0.0274018674293405,0.595193566821686,1.41188584202882e-05,0.981747724117106
524823.78694287,4976433.9525786,0.367930688545494,0,0.595314430313803,1.41152530832936e-05,0.98176183937019
534663.78694287,4991073.9525786,0.725889623814806,0.00568359858681023,0.646986035106492,1.41081918553305e-05,0.981775947562045
530583.78694287,4976673.9525786,0.340684099764395,0.0481325958950202,0.45040291102314,1.40912748016071e-05,0.981790038836846
522183.78694287,4979793.9525786,0.35356561705927,0,0.623009501872836,1.40900142129742e-05,0.98180412885106
526743.78694287,4975473.9525786,0.415409355517175,0,0.547996602928364,1.40796429505330e-05,0.98181820849401
531783.78694287,4975713.9525786,0.39065817147938,0.033708151076716,0.575855211129909,1.4076416313578e-05,0.981832284910323
521943.78694287,4981713.9525786,0.348517463208658,0.014107949192463,0.664440666637855,1.40716906259440e-05,0.98184635660095
537303.78694287,4988673.9525786,0.639227491258067,0,0.522098202302941,1.40582648995271e-05,0.981860414865849
525303.78694287,4988913.9525786,0.235456575209600,0.0432181611709287,0.596665921812297,1.40548657340749e-05,0.981874469731583
522663.78694287,4980273.9525786,0.294737698863163,0.0246766150740242,0.668262211383184,1.40519374372108e-05,0.98188852166902
521463.78694287,4983873.9525786,0.254253811087934,0.00702984101615074,0.650615878930049,1.40324711249938e-05,0.981902554140145
536823.78694287,4977873.9525786,0.363999824883878,0.0228036507402423,0.582836866789452,1.39973590366488e-05,0.981916551499181
527463.78694287,4975233.9525786,0.419108991904579,0,0.529084190928525,1.39965325281487e-05,0.98193054803171
538983.78694287,4984353.9525786,0.389386729774242,0.0198424125168237,0.585917211737929,1.39927535065475e-05,0.981944540785216
537063.78694287,4989393.9525786,0.634025185891313,0,0.587839079129696,1.39555455188076e-05,0.981958496330735
540423.78694287,4981473.9525786,0.152070470673907,0,0.716247840746796,1.39475407187066e-05,0.981972443871454
530343.78694287,4975953.9525786,0.350213129886218,0.0392673115746972,0.536810131981949,1.39333572459087e-05,0.9819863772287
527463.78694287,4991553.9525786,0.422481210471698,0.00118291554508748,0.535507222223904,1.39309451942035e-05,0.982000308173894
526743.78694287,4975713.9525786,0.404502827447109,0.000394305181695828,0.491807684085914,1.39033715438622e-05,0.982014211545438
528183.78694287,4992033.9525786,0.362477424510461,0,0.557572195272888,1.38884739069727e-05,0.982028100019344
523383.78694287,4987233.9525786,0.0881167062630527,0.0373659740915209,0.619747894511683,1.38572471628728e-05,0.982041957266507
528423.78694287,4991553.9525786,0.322234629706477,0.018214333781965,0.576707098513784,1.38525807744553e-05,0.982055809847282
521223.78694287,4983873.9525786,0.286982027783036,0,0.654082251762094,1.38492451744279e-05,0.982069659092456
536583.78694287,4989633.9525786,0.646049004150375,0,0.547750477327089,1.38286078108941e-05,0.982083487700267
529863.78694287,4977873.9525786,0.326049571427955,0.0836549041049798,0.504236665869817,1.38055945981940e-05,0.982097293294865
535863.78694287,4990353.9525786,0.611509198837574,0,0.556276704077911,1.37653210135171e-05,0.982111058615879
521463.78694287,4981953.9525786,0.370242961287621,0,0.644968579857841,1.37518182068273e-05,0.982124810434086
531543.78694287,4992033.9525786,0.580303382515888,0,0.549093171591502,1.37509646406236e-05,0.982138561398726
538983.78694287,4986273.9525786,0.662812673227766,0.00276013627187079,0.622041149613884,1.37107372567653e-05,0.982152272135983
528183.78694287,4974513.9525786,0.392219418034864,0,0.622895991292786,1.36979222866124e-05,0.98216597005827
525543.78694287,4987233.9525786,0.191128765227858,0.0755168741588156,0.565685674182894,1.3696682657973e-05,0.982179666740927
538743.78694287,4986513.9525786,0.68516464306833,0.00371207267833109,0.602994678270805,1.36932921141027e-05,0.982193360033042
532263.78694287,4980513.9525786,0.248000808987157,0.148171265141319,0.589368944396839,1.36919570841308e-05,0.982207051990126
540423.78694287,4981233.9525786,0.17273602292788,0,0.729111497805717,1.36870038920194e-05,0.982220738994018
536823.78694287,4990113.9525786,0.732219701673654,0.000394305181695828,0.700892071704837,1.36742403401385e-05,0.982234413234358
524823.78694287,4984833.9525786,0.126827851602652,0.0900828566621804,0.589124263117577,1.36312342899207e-05,0.982248044468648
533703.78694287,4991793.9525786,0.749416844814435,0,0.660139869588095,1.36266175909475e-05,0.982261671086239
528423.78694287,4991793.9525786,0.313399281407292,0.00823818724764468,0.535687040314566,1.36251717500788e-05,0.982275296257989
538023.78694287,4988433.9525786,0.746131567702421,0,0.651886225791793,1.36214949612434e-05,0.98228891775295
527943.78694287,4974993.9525786,0.403010024164792,0,0.529420258400631,1.36141051083771e-05,0.982302531858058
539463.78694287,4985793.9525786,0.568009490800546,0,0.640646774487887,1.36065118747338e-05,0.982316138369933
522663.78694287,4980513.9525786,0.302753577702538,0.0149745962314939,0.554079168134596,1.3606286594204e-05,0.982329744656527
521943.78694287,4980993.9525786,0.383027671430360,0,0.579722645924662,1.36019707066841e-05,0.982343346627234
530823.78694287,4974753.9525786,0.410881000578993,0.0109358765141319,0.579834646531697,1.36010776330765e-05,0.982356947704867
529623.78694287,4992513.9525786,0.347033292411244,0,0.590004183478712,1.35923138025962e-05,0.98237054001867
538263.78694287,4987233.9525786,0.737557043768548,0.00522164199192463,0.596066134270753,1.35854712493839e-05,0.98238412548992
531783.78694287,4975473.9525786,0.398221461467362,0.0208574865410498,0.508538775939588,1.35842891057657e-05,0.982397709779025
527703.78694287,4991793.9525786,0.398000099890182,0.0110009168909825,0.63939874896635,1.35834551310429e-05,0.982411293234156
523383.78694287,4981953.9525786,0.211669146450723,0.0582687331763122,0.650816770991906,1.3577913652968e-05,0.982424871147809
538503.78694287,4986273.9525786,0.632223462970648,0,0.474879114022415,1.35452405228054e-05,0.982438416388332
527703.78694287,4975233.9525786,0.409291390144539,0,0.49363527664081,1.35315095159208e-05,0.982451947897848
524823.78694287,4974993.9525786,0.344798095427188,0,0.85793583025666,1.35303839451407e-05,0.982465478281793
525063.78694287,4974993.9525786,0.318785335381288,0,0.814442698864578,1.35082269371913e-05,0.98247898650873
536823.78694287,4986993.9525786,0.685145528280329,0.0393310733512786,0.555631157788943,1.35056030251523e-05,0.982492492111755
528423.78694287,4992513.9525786,0.36308478148406,0,0.646422749521284,1.35003030589716e-05,0.982505992414814
525063.78694287,4985073.9525786,0.174739992637724,0.103402338492598,0.682692957826592,1.34962181100154e-05,0.982519488632924
524343.78694287,4982913.9525786,0.146790472943018,0.0881715174966353,0.646885589075563,1.34950853657108e-05,0.98253298371829
530103.78694287,4992513.9525786,0.459419613375665,0,0.614083854434321,1.34950839323725e-05,0.982546478802222
523383.78694287,4977873.9525786,0.267520090567099,0,0.559931823536702,1.34824364227528e-05,0.982559961238645
528663.78694287,4992273.9525786,0.405293316421884,0.00236583109017497,0.609710972585895,1.34810752988566e-05,0.982573442313944
538743.78694287,4985313.9525786,0.504441721786110,0.00568359858681023,0.469496651086656,1.34738155138138e-05,0.982586916129458
535863.78694287,4980033.9525786,0.291663917631295,0.0850591352624495,0.619721305856437,1.34708695130744e-05,0.98260038699897
524823.78694287,4984593.9525786,0.125873962020766,0.0907190444145357,0.578455122055944,1.34462285038375e-05,0.982613833227475
529863.78694287,4992273.9525786,0.439129574215014,0,0.552309085856232,1.34419321548444e-05,0.98262727515963
522183.78694287,4982913.9525786,0.242990884712547,0.0220668909825034,0.590328433770709,1.34325945407648e-05,0.98264070775417
530103.78694287,4976193.9525786,0.342582629837198,0.0315624495289367,0.402376184133147,1.34312846929862e-05,0.982654139038863
523623.78694287,4978593.9525786,0.238867023352721,0.0171339586137281,0.551156516889577,1.34287438541226e-05,0.982667567782717
526263.78694287,4990593.9525786,0.427481269049274,0.0243323267160162,0.651605239509195,1.34137546193213e-05,0.982680981537337
532023.78694287,4992273.9525786,0.578993094628683,0.00371207267833109,0.644617347004594,1.34004010587343e-05,0.982694381938395
528903.78694287,4974033.9525786,0.336792082284846,0.000788610363391655,0.677629952659786,1.33730995503493e-05,0.982707755037945
531303.78694287,4992273.9525786,0.500433782366423,0,0.566060081839356,1.33664585274527e-05,0.982721121496473
529623.78694287,4992993.9525786,0.332465974135842,0,0.69680792295708,1.33479169705522e-05,0.982734469413444
521223.78694287,4982913.9525786,0.320885495637204,0.00118291554508748,0.66321890151656,1.33394393168477e-05,0.98274780885276
531543.78694287,4981233.9525786,0.284515603524767,0.167285834454913,0.595764008365959,1.33282089841021e-05,0.982761137061745
525303.78694287,4980033.9525786,0.179201137514868,0.0793605905114401,0.572270863449772,1.33212050174045e-05,0.982774458266762
534183.78694287,4991073.9525786,0.795768355900088,0.0156851699192463,0.688617960631366,1.33176090135431e-05,0.982787775875775
531063.78694287,4980993.9525786,0.297396504213577,0.164030955585464,0.588914967727642,1.33116461788136e-05,0.982801087521954
536103.78694287,4977873.9525786,0.365551205742329,0.0408714417900404,0.603438282081906,1.33066367483223e-05,0.982814394158703
528663.78694287,4991313.9525786,0.291317385023009,0.0264327557200538,0.554905976836239,1.32919417932776e-05,0.982827686100496
521223.78694287,4983633.9525786,0.308380108041715,0,0.644689563105261,1.32795334491655e-05,0.982840965633945
527943.78694287,4992033.9525786,0.41494690096875,0,0.57663639238613,1.32708525257575e-05,0.98285423648647
539943.78694287,4980513.9525786,0.190000992735764,0,0.654766335188418,1.32705016367289e-05,0.982867506988108
540423.78694287,4982193.9525786,0.202901624818641,0.00276013627187079,0.711848567196126,1.32695647673227e-05,0.982880776552875
523143.78694287,4979313.9525786,0.279389757310019,0.0242922358681023,0.632331418751014,1.32645127686985e-05,0.982894041065644
534903.78694287,4990833.9525786,0.677910272718696,0.0133641571332436,0.654562817086537,1.32643574919048e-05,0.982907305423136
523863.78694287,4977633.9525786,0.230465765722992,0.0187887533647376,0.652842760870635,1.32621686208297e-05,0.982920567591756
525783.78694287,4990113.9525786,0.357640766539995,0.0204401413189771,0.55901658293724,1.32578448190304e-05,0.982933825436575
522183.78694287,4983393.9525786,0.28709733311711,0.034036616756393,0.702691565631473,1.32517365424118e-05,0.982947077173118
522903.78694287,4981953.9525786,0.259600402273796,0.0229563761776581,0.456044826713298,1.32367784034160e-05,0.982960313951521
530823.78694287,4976673.9525786,0.350232244674219,0.0647321921265141,0.578363735863099,1.32174443164490e-05,0.982973531395838
536583.78694287,4976433.9525786,0.37397157816006,0.00292346315612382,0.600537755224091,1.31970369895591e-05,0.982986728432827
530823.78694287,4981233.9525786,0.315914417544662,0.169055518169583,0.592807415553627,1.31699810396897e-05,0.982999898413867
524823.78694287,4976673.9525786,0.306588250818082,0,0.506771647956252,1.31634191789970e-05,0.983013061833046
534903.78694287,4990593.9525786,0.66651230961517,0.00466400992597577,0.521333236843869,1.31533659867832e-05,0.983026215199033
528903.78694287,4992513.9525786,0.456528964144974,0.000788610363391655,0.649417748168972,1.31418663050255e-05,0.983039357065338
537063.78694287,4977153.9525786,0.381062547902584,0.00751722913862719,0.592511198238888,1.31308615765736e-05,0.983052487926914
520983.78694287,4982673.9525786,0.351494437288389,0.000394305181695828,0.72348914611374,1.3096601768393e-05,0.983065584528683
525063.78694287,4976193.9525786,0.353151257783881,0,0.573295150361242,1.30895111146269e-05,0.983078674039797
524583.78694287,4976433.9525786,0.406333530852809,0,0.620001373025027,1.30581557558365e-05,0.983091732195553
532983.78694287,4989393.9525786,0.643014069100575,0.0484547442799462,0.457141395376435,1.30567997403479e-05,0.983104788995294
530103.78694287,4992753.9525786,0.445960336198291,0,0.65699912571906,1.30469787629576e-05,0.983117835974057
532983.78694287,4975473.9525786,0.372959727608105,0.0116912600942127,0.464094952407719,1.30420381916665e-05,0.983130878012248
538983.78694287,4983393.9525786,0.306857707668298,0.0081002918909825,0.41787073939039,1.30399413090952e-05,0.983143917953557
537783.78694287,4988913.9525786,0.681793041107277,0,0.636972944493924,1.30178683461504e-05,0.983156935821903
538983.78694287,4986513.9525786,0.679018313816724,0,0.604478784790525,1.29915682710924e-05,0.983169927390175
535623.78694287,4990593.9525786,0.592240259319846,0.00751722913862719,0.609531154495233,1.29693329109494e-05,0.983182896723085
521703.78694287,4984113.9525786,0.223451871738539,0.0151301312247645,0.62873111787773,1.2910892534235e-05,0.98319580761562
536823.78694287,4977153.9525786,0.372401082513607,0.00946332436069987,0.559603108976663,1.28977244484232e-05,0.983208705340068
533703.78694287,4992033.9525786,0.721207117360482,0,0.686869674485204,1.28810828808289e-05,0.98322158642295
524103.78694287,4987233.9525786,0.123985914251061,0.0602900067294751,0.660378839230304,1.2856836518689e-05,0.983234443259468
537543.78694287,4981233.9525786,0.274823172795834,0.0599508243606999,0.602717565397243,1.28554637862890e-05,0.983247298723254
533223.78694287,4975233.9525786,0.372188970027396,0.0115981746298789,0.529423212695659,1.28546601880107e-05,0.983260153383442
526503.78694287,4976433.9525786,0.395986264483306,0.0183267917227456,0.498233669676321,1.28508509394729e-05,0.983273004234381
521703.78694287,4982673.9525786,0.275285627344259,0,0.510764279209162,1.28393094977534e-05,0.98328584354388
540903.78694287,4980993.9525786,0.171368390676670,0.0106742597577389,0.932800292288759,1.28253503456318e-05,0.983298668894225
524583.78694287,4981473.9525786,0.126008998748906,0.08805366756393,0.629609528265851,1.28117194540892e-05,0.983311480613679
524583.78694287,4976193.9525786,0.440140808160905,0,0.669124865531159,1.2795547969078e-05,0.983324276161648
537063.78694287,4978353.9525786,0.338189311627156,0.0376876261776581,0.644927219727458,1.27924681871359e-05,0.983337068629835
522423.78694287,4978593.9525786,0.34027035709507,0,0.664980317862844,1.27782105334468e-05,0.983349846840368
522423.78694287,4987473.9525786,0.0956220352809658,0.0140403011440108,0.62169779488071,1.27699821208602e-05,0.98336261682249
529383.78694287,4974753.9525786,0.38280630985318,0,0.476347070395986,1.27660100498377e-05,0.98337538283254
538023.78694287,4980273.9525786,0.274071530003126,0.0364828650740242,0.574235469642935,1.27479195373636e-05,0.983388130752076
523623.78694287,4976433.9525786,0.447183682630392,0,0.788883451308291,1.27313644919132e-05,0.983400862116568
526263.78694287,4989873.9525786,0.36869158042917,0.0529340932032301,0.723813462056738,1.27262434708494e-05,0.98341358836004
522663.78694287,4979553.9525786,0.305027004262598,0.0203507234185734,0.668879987298895,1.27193757274280e-05,0.983426307735767
520983.78694287,4982913.9525786,0.369289071705736,0,0.712233282059683,1.27193474189799e-05,0.983439027083186
526023.78694287,4991073.9525786,0.437144719293172,0.00331776833781965,0.579974614464991,1.27061860067927e-05,0.983451733269192
534423.78694287,4991073.9525786,0.763156061145124,0.00607790376850606,0.601167085715909,1.26972675758837e-05,0.983464430536768
529623.78694287,4992273.9525786,0.372805576091963,0,0.51682478567919,1.26839749565034e-05,0.983477114511725
523383.78694287,4976673.9525786,0.357120967627565,0,0.759702894558525,1.26784624599020e-05,0.983489792974185
521463.78694287,4982673.9525786,0.290806835201547,0,0.569831666173223,1.26632771749680e-05,0.98350245625136
521223.78694287,4982673.9525786,0.307551389490936,0,0.634421746610339,1.26619025746438e-05,0.983515118153934
537303.78694287,4977393.9525786,0.370705415836047,0.0100209539030956,0.60073667775593,1.26477121560764e-05,0.98352776586609
521943.78694287,4980273.9525786,0.357332463507712,0,0.599159675070351,1.26298710696833e-05,0.98354039573716
521223.78694287,4981953.9525786,0.398760991773858,0,0.683671814245641,1.26107326703445e-05,0.98355300646983
522903.78694287,4976193.9525786,0.477031115791836,0,0.968725176330874,1.25759568939746e-05,0.983565582426724
534183.78694287,4991553.9525786,0.791009390293757,0.00568359858681023,0.684893579366936,1.25687067281659e-05,0.983578151133452
521223.78694287,4983393.9525786,0.325336774817315,0,0.630803063456885,1.25650733702677e-05,0.983590716206823
536583.78694287,4977633.9525786,0.370994604080329,0.0146147207267833,0.473674943369283,1.25643285729143e-05,0.983603280535395
537543.78694287,4988673.9525786,0.665549170942316,0,0.537906634994085,1.25625918431830e-05,0.983615843127239
526023.78694287,4990593.9525786,0.406747890128199,0.0148991504037685,0.569713756976133,1.25536391839004e-05,0.983628396766423
528903.78694287,4992033.9525786,0.374472262284488,0.0148289115074024,0.615587196697219,1.25503044562275e-05,0.983640947070879
520743.78694287,4982433.9525786,0.426363978860278,0.00426970474427995,0.832444203230997,1.25246000815407e-05,0.98365347167096
535383.78694287,4991073.9525786,0.648370525983471,0,0.616085356489824,1.25231075363537e-05,0.983665994778497
523383.78694287,4982913.9525786,0.175174083307179,0.0724537012113055,0.70698448456116,1.25028630770985e-05,0.983678497641574
523383.78694287,4976913.9525786,0.291182348294868,0,0.692299668745403,1.2484858564253e-05,0.983690982500138
522423.78694287,4979313.9525786,0.316781365671444,0.00197152590847914,0.581996796585686,1.24636025638855e-05,0.983703446102702
524823.78694287,4980033.9525786,0.136722529120763,0.0696868522880215,0.541015012919821,1.24395629669346e-05,0.983715885665669
523623.78694287,4976673.9525786,0.374067768706132,0,0.714882956444178,1.24371939573645e-05,0.983728322859626
539943.78694287,4980993.9525786,0.210397704745585,0.00844373317631225,0.680983405770787,1.24305608395083e-05,0.983740753420466
537543.78694287,4987953.9525786,0.747711929045907,0.00939566790040377,0.544070279186066,1.24265374502679e-05,0.983753179957916
531303.78694287,4975473.9525786,0.416132017824848,0.0138339081426649,0.409937012920045,1.24146439316245e-05,0.983765594601848
532743.78694287,4992273.9525786,0.588897021237763,0.00174054761103634,0.636969661943893,1.24062817582967e-05,0.983778000883606
539703.78694287,4985553.9525786,0.568934399897397,0,0.651578322598946,1.23926247319522e-05,0.983790393508338
524343.78694287,4982193.9525786,0.111576717201644,0.0901955753701211,0.64503882642849,1.23921630087710e-05,0.983802785671347
527943.78694287,4974513.9525786,0.401824907308693,0,0.608584926623485,1.23840026217481e-05,0.983815169673968
530583.78694287,4992513.9525786,0.510501726188678,0.0126431948183042,0.70858111689592,1.23754453289117e-05,0.983827545119297
535863.78694287,4990593.9525786,0.625055417470053,0,0.571032816880327,1.23602634423749e-05,0.98383990538274
538023.78694287,4984833.9525786,0.421796777740028,0.0329049629878869,0.464320463594803,1.23584518614648e-05,0.9838522638346
528663.78694287,4992513.9525786,0.442096682597712,0,0.628911001619394,1.23574771829124e-05,0.983864621311784
539703.78694287,4980033.9525786,0.248954698569042,0.00292346315612382,0.657910361607484,1.23484693746433e-05,0.983876969781159
528903.78694287,4978833.9525786,0.460440713018589,0.107489064602961,0.57954722645104,1.23480989763443e-05,0.983889317880135
528183.78694287,4988193.9525786,0.305509190205089,0.0933442126514132,0.507574953599678,1.23462135838201e-05,0.983901664093719
526263.78694287,4991073.9525786,0.467358416456969,0.0157569565948856,0.660172695088398,1.23438559775233e-05,0.983914007949696
524103.78694287,4989393.9525786,0.341503569224205,0.0243254626514132,0.706150716853451,1.23433003141055e-05,0.98392635125001
537063.78694287,4976913.9525786,0.377671214547464,0.00642739653432032,0.601933495496994,1.23364383502603e-05,0.98393868768836
538983.78694287,4983633.9525786,0.313361051831289,0.0216355652759085,0.521277236540352,1.23304463124319e-05,0.983951018134673
534903.78694287,4991073.9525786,0.688113253269091,0,0.565249488934862,1.23160463545049e-05,0.983963334181028
526023.78694287,4988193.9525786,0.241555425794235,0.0789800134589502,0.63631709099786,1.22892858211405e-05,0.983975623466849
539223.78694287,4979793.9525786,0.268319828632843,0.000394305181695828,0.551852220543008,1.22805410883892e-05,0.983987904007937
523143.78694287,4976433.9525786,0.423964764663046,0,0.856574228504072,1.22791361749577e-05,0.984000183144112
532023.78694287,4974993.9525786,0.408934991839219,0.0101140393674293,0.503981677383459,1.22768793306682e-05,0.984012460023443
520503.78694287,4982673.9525786,0.553693131193423,0,0.885336588379971,1.22714616104455e-05,0.984024731485053
522183.78694287,4979073.9525786,0.345203205611608,0,0.648232747608017,1.22703164071785e-05,0.98403700180146
536103.78694287,4990353.9525786,0.650904776908843,0,0.565278966234134,1.22687445024055e-05,0.984049270545963
538743.78694287,4980033.9525786,0.293764694493276,0.0220966016150740,0.620901907800352,1.22622663082041e-05,0.984061532812271
531303.78694287,4980993.9525786,0.279987248586585,0.164030955585464,0.561222916114637,1.21979580302449e-05,0.984073730770301
537543.78694287,4988913.9525786,0.64183881794151,0,0.555468999817444,1.21828142378279e-05,0.98408591358454
524823.78694287,4975953.9525786,0.391467775242157,0,0.64433898676202,1.21730775272095e-05,0.984098086662066
523623.78694287,4987473.9525786,0.118734897005206,0.053117866756393,0.70202061240527,1.21597686163079e-05,0.984110246430683
535383.78694287,4978833.9525786,0.334527904815755,0.0548638711305518,0.415437385052894,1.21531134870790e-05,0.98412239954417
537783.78694287,4988193.9525786,0.789400048465237,0.00916469549125168,0.626835773490209,1.21182135376943e-05,0.984134517757707
537303.78694287,4988193.9525786,0.747470836074661,0.000394305181695828,0.440718272366608,1.20822663257155e-05,0.984146600024033
527703.78694287,4992273.9525786,0.431576149924065,0,0.624448046598135,1.20761827704924e-05,0.984158676206804
522183.78694287,4980993.9525786,0.356841645080316,0.0128282890309556,0.587233317347096,1.20662385679267e-05,0.984170742445372
534663.78694287,4990593.9525786,0.714530506893347,0.0145470726783311,0.566920766457312,1.20626334177044e-05,0.98418280507879
533943.78694287,4991553.9525786,0.803861310497533,0.00955900067294751,0.687077788157128,1.20573040523390e-05,0.984194862382842
524103.78694287,4982433.9525786,0.105574673769146,0.083671467025572,0.619765554630847,1.20532466731335e-05,0.984206915629515
524103.78694287,4977633.9525786,0.223442622647571,0.0261276749663526,0.638520338578229,1.20501396509219e-05,0.984218965769166
528423.78694287,4974513.9525786,0.381900515544331,0,0.560477186398743,1.20485369054854e-05,0.984231014306071
528903.78694287,4975713.9525786,0.340058244608859,0.0379913189771198,0.574856002900671,1.20480216149778e-05,0.984243062327686
527223.78694287,4980753.9525786,0.456163316748686,0.122610531628533,0.59545150960307,1.20452744387054e-05,0.984255107602125
521943.78694287,4980513.9525786,0.366003794593721,0,0.566609843318438,1.20402512420343e-05,0.984267147853367
538503.78694287,4986033.9525786,0.585207250547392,0,0.399717384259567,1.20224530397445e-05,0.984279170306407
527463.78694287,4991793.9525786,0.435063673825258,0.00354874663526245,0.563180169395732,1.19677334994192e-05,0.984291138039906
532263.78694287,4992033.9525786,0.54796054461114,0.00853681864064603,0.590390277013281,1.19662894710757e-05,0.984303104329377
538503.78694287,4986993.9525786,0.727383043703188,0,0.530115896403062,1.19629634819546e-05,0.98431506729286
533223.78694287,4975713.9525786,0.357785668965169,0.0379212062584118,0.623201071492607,1.19477527298559e-05,0.984327015045589
524343.78694287,4976433.9525786,0.429918712822508,0,0.637025465294409,1.19459030835747e-05,0.984338960948672
532743.78694287,4992513.9525786,0.610671231195827,0,0.67332521654999,1.19418759520018e-05,0.984350902824624
540903.78694287,4980753.9525786,0.136375996512476,0.00331776833781965,0.846259143288712,1.19268086992544e-05,0.984362829633324
534183.78694287,4991793.9525786,0.763242385994163,0.00197152590847914,0.678869443551244,1.19236172855220e-05,0.98437475325061
523143.78694287,4977153.9525786,0.28540166643955,0,0.681182328302626,1.19196021842673e-05,0.984386672852793
532263.78694287,4977633.9525786,0.303312222797036,0.0888114905787349,0.573141855274824,1.18736003778288e-05,0.984398546453171
539943.78694287,4985553.9525786,0.575379783090319,0,0.696464568223906,1.18619292459450e-05,0.984410408382417
521223.78694287,4983153.9525786,0.325577251182496,0,0.612002783366082,1.18586988399865e-05,0.984422267081257
537783.78694287,4987953.9525786,0.753232403141978,0.00118291554508748,0.504963225493533,1.18460492528205e-05,0.98443411313051
535623.78694287,4991073.9525786,0.633571980433856,0,0.623229104469866,1.18415921555235e-05,0.984445954722666
527463.78694287,4975473.9525786,0.414599751754398,0,0.416939282993779,1.18388850225604e-05,0.984457793607688
527463.78694287,4992033.9525786,0.428627539723304,0,0.580294466139948,1.18174561472295e-05,0.984469611063835
523143.78694287,4976673.9525786,0.333873069175185,0,0.772520595917021,1.18052500452758e-05,0.98448141631388
521943.78694287,4980033.9525786,0.367709326968314,0,0.600098550030031,1.18015852561259e-05,0.984493217899137
536583.78694287,4990113.9525786,0.710782775232907,0,0.60113465412161,1.17995987202049e-05,0.984505017497857
531543.78694287,4992273.9525786,0.522621734993812,0,0.53550577790189,1.17916247190386e-05,0.984516809122576
527703.78694287,4986993.9525786,0.193113003543635,0.110573351278600,0.455615928726332,1.17846920461260e-05,0.984528593814622
532503.78694287,4992033.9525786,0.562682014402685,0.00522164199192463,0.57178596515929,1.17803137753601e-05,0.984540374128398
538743.78694287,4986273.9525786,0.641520649212193,0,0.484336731518848,1.17771830454116e-05,0.984552151311443
523143.78694287,4977873.9525786,0.294737698863163,0,0.569905326595904,1.17620269209494e-05,0.984563913338364
