"x","y","elev240","slope240","descape240","Prob","CumProb"
522903.78694287,4975473.9525786,0.594812739821221,0.642343752695902,0.00292346315612382,3.77620754162344e-06,0.993924959317653
532263.78694287,4993953.9525786,0.508198702537519,0.277138864126528,0,3.77063701479931e-06,0.993928729954668
536343.78694287,4976913.9525786,0.402971177982724,0.260244428468728,0.0612331594885599,3.76883959347332e-06,0.993932498794262
540663.78694287,4985553.9525786,0.60272256241749,0.345794392523364,0.0139446248317631,3.76591912982472e-06,0.993936264713391
531063.78694287,4977393.9525786,0.326299913490169,0.118260244428469,0.124408479138627,3.76553383738773e-06,0.993940030247229
539943.78694287,4979313.9525786,0.266094497345819,0.151329978432782,0.0183548199865411,3.76191500230863e-06,0.993943792162231
535623.78694287,4974273.9525786,0.443406970484917,0.127606038820992,0.00315444145356662,3.75965736659499e-06,0.993947551819598
524343.78694287,4992273.9525786,0.524702780461727,0.422358130841122,0,3.75744825879721e-06,0.993951309267856
530823.78694287,4973073.9525786,0.44872519779181,0.100287562904385,0.00276013627187079,3.75450667946654e-06,0.993955063774536
521223.78694287,4979073.9525786,0.494180780265646,0.496764917325665,0.0194065780619112,3.75199162839298e-06,0.993958815766164
534903.78694287,4974993.9525786,0.388490801162426,0.075844716031632,0.0300605316285330,3.74669975193943e-06,0.993962562465916
542103.78694287,4984833.9525786,0.563423791498359,0.764917325664989,0,3.74661415778831e-06,0.993966309080074
541143.78694287,4984113.9525786,0.437520232386494,0.189432063263839,0.00403872644683715,3.74405583757964e-06,0.993970053135912
535623.78694287,4992033.9525786,0.714771599864593,0.368799424874191,0.0186663694481830,3.73539606070602e-06,0.993973788531972
536103.78694287,4976673.9525786,0.373788446158883,0.373472437095615,0.0677874663526245,3.73476705570591e-06,0.993977523299028
523383.78694287,4975713.9525786,0.587769865351734,0.295111545650611,0,3.73384937350397e-06,0.993981257148401
534423.78694287,4992993.9525786,0.829152024841825,0.580158159597412,0.0156597409152086,3.73339612701029e-06,0.993984990544528
524823.78694287,4992753.9525786,0.601816768108641,0.571890841121495,0.00157722072678331,3.73082865942316e-06,0.993988721373188
532983.78694287,4993953.9525786,0.638822997679711,0.429187634795111,0,3.73035336409588e-06,0.993992451726552
530583.78694287,4973073.9525786,0.442771249632349,0.0388209920920201,0,3.72949201847302e-06,0.99399618121857
527703.78694287,4987953.9525786,0.264234813455084,0.295111545650611,0.150435397039031,3.72794939233168e-06,0.993999909167963
528903.78694287,4972833.9525786,0.373451162641565,0.558950510424155,0.0186830080753701,3.72785147590501e-06,0.99400363701944
527223.78694287,4991313.9525786,0.453176476971922,0.333572969086988,0.0624606578061911,3.72479040818313e-06,0.994007361809847
530823.78694287,4994193.9525786,0.372459043483676,0.243709561466571,0,3.72341373171393e-06,0.994011085223579
527943.78694287,4973313.9525786,0.417413325227019,0.0905823148813803,0,3.72192310147032e-06,0.99401480714668
526503.78694287,4984593.9525786,0.259774285184005,0.274982142343638,0.175578398384926,3.72191853986927e-06,0.99401852906522
528663.78694287,4973553.9525786,0.348931205877982,0.274263235082674,0.0236585632570659,3.72049852956441e-06,0.99402224956375
540903.78694287,4978593.9525786,0.25140200803931,0.425233759884975,0,3.71135807656731e-06,0.994025960921826
541383.78694287,4981713.9525786,0.208586116127887,0.373112868439971,0.0123419751009421,3.70686444007036e-06,0.994029667786266
531543.78694287,4993953.9525786,0.442511041873101,0.174335010783609,0,3.70453950192967e-06,0.994033372325768
519303.78694287,4982913.9525786,0.502765169896552,0.669662228612509,0,3.7040495322321e-06,0.9940370763753
524583.78694287,4992513.9525786,0.592211278834812,0.491013659237958,0,3.70367143513352e-06,0.994040780046735
532743.78694287,4993953.9525786,0.598551222390693,0.369158993529835,0,3.70060791789987e-06,0.994044480654653
537303.78694287,4976913.9525786,0.388355764434285,0.176132278936017,0.0399299545760431,3.69308700996964e-06,0.994048173741663
526743.78694287,4980273.9525786,0.508141358173514,0.164270309130122,0.144988139300135,3.6928146347013e-06,0.994051866556298
540663.78694287,4986033.9525786,0.668853562842332,0.320273299784328,0.0078184513795424,3.68960349129219e-06,0.99405555615979
537783.78694287,4975713.9525786,0.471857790910117,0.180086268871316,0.00331776833781965,3.68626759573295e-06,0.994059242427385
519303.78694287,4982673.9525786,0.579378473419037,0.740115140186916,0.000788610363391655,3.68401067491703e-06,0.99406292643806
527223.78694287,4973553.9525786,0.439052498456943,0.0895039539899353,0,3.68124372235326e-06,0.994066607681782
531783.78694287,4993953.9525786,0.4606528255048,0.193745506829619,0,3.68043651511864e-06,0.994070288118298
523623.78694287,4975713.9525786,0.588463547174372,0.194464414090582,0,3.67685418472593e-06,0.994073964972482
536343.78694287,4975473.9525786,0.426941738742777,0.217828900071891,0.0276204660161507,3.6747645835789e-06,0.994077639737066
526023.78694287,4992753.9525786,0.552565358701329,0.406901509705248,0.0122997560565276,3.67471695938441e-06,0.994081314454025
524103.78694287,4990113.9525786,0.396342662788626,0.227893601725377,0.0381695407133244,3.67248377746084e-06,0.994084986937803
530823.78694287,4974033.9525786,0.42695160443981,0.119698058950395,0.0326789199192463,3.66761652161805e-06,0.994088654554324
523143.78694287,4975233.9525786,0.57911826565979,0.627606038820992,0.00371207267833109,3.66086918778196e-06,0.994092315423512
522903.78694287,4987473.9525786,0.130122994411699,0.229690869877786,0.0651685397039031,3.6530236874427e-06,0.9940959684472
527463.78694287,4994193.9525786,0.420062881486465,0.524083393242272,0,3.65286649823697e-06,0.994099621313698
531543.78694287,4974273.9525786,0.434716524610906,0.0618260244428469,0.0351548031628533,3.65213585114561e-06,0.99410327344955
539463.78694287,4987713.9525786,0.752028171497878,0.179367361610352,0.0131269179004038,3.64922983075977e-06,0.99410692267938
541143.78694287,4985313.9525786,0.543509265431029,0.309849029475198,0.00331776833781965,3.64534900304075e-06,0.994110568028383
532023.78694287,4993953.9525786,0.484353312808573,0.217469446441409,0,3.64465519155759e-06,0.994114212683574
519063.78694287,4983153.9525786,0.406641833885093,0.721063982746226,0,3.64385957312639e-06,0.994117856543147
538263.78694287,4980993.9525786,0.30391896316457,0.279295585909418,0.0851183546433378,3.64356176657235e-06,0.994121500104914
525303.78694287,4989633.9525786,0.292742978244288,0.145219266714594,0.0700902086137281,3.63976385419128e-06,0.994125139868768
540663.78694287,4979793.9525786,0.209010341100309,0.367721179007908,0.0191678078734859,3.63413259321442e-06,0.994128774001361
519543.78694287,4984113.9525786,0.295036136198414,0.386412767792955,0,3.63299066376931e-06,0.994132406992025
523623.78694287,4990593.9525786,0.489218951264073,0.322430021567218,0.0210832015477793,3.63027924485491e-06,0.99413603727127
531063.78694287,4993953.9525786,0.399088409594144,0.136232925952552,0.00118291554508748,3.62710793680671e-06,0.994139664379207
521463.78694287,4979553.9525786,0.444765353645159,0.176132278936017,0.0174028852624495,3.62664837791254e-06,0.994143291027585
533463.78694287,4978113.9525786,0.315827476089558,0.0381020848310568,0.123399646702557,3.62590760336153e-06,0.994146916935188
520743.78694287,4979793.9525786,0.478091061616827,0.296549360172538,0.00584692547106326,3.62480035975268e-06,0.994150541735548
540183.78694287,4978593.9525786,0.334123411237399,0.444644255930985,0.0177732923956931,3.62430375067418e-06,0.994154166039298
520503.78694287,4980273.9525786,0.538374170125313,0.447879223580158,0.00948875336473755,3.62315634661358e-06,0.994157789195645
523383.78694287,4991073.9525786,0.555417161749953,0.423077038102085,0.00949134421265141,3.6158725904171e-06,0.994161405068235
530583.78694287,4994193.9525786,0.382671273125040,0.227534148094896,0,3.61054776450884e-06,0.994165015616
531063.78694287,4974273.9525786,0.426064924918963,0.0794392523364486,0.0378114064602961,3.60287527288773e-06,0.994168618491273
538263.78694287,4979073.9525786,0.36530024707405,0.205607476635514,0.0583808714670256,3.59980939698914e-06,0.99417221830067
541143.78694287,4986513.9525786,0.71434737489217,0.593458058950395,0.00450068304172275,3.59887383173961e-06,0.994175817174502
532743.78694287,4978833.9525786,0.290748874231478,0.208123652048886,0.157210969044415,3.59800625277139e-06,0.994179415180754
541143.78694287,4986273.9525786,0.649873811568886,0.494248856937455,0.00354874663526245,3.595860243456e-06,0.994183011040998
537543.78694287,4975953.9525786,0.449708067858731,0.324227174694464,0.0225049545760431,3.58692277173404e-06,0.99418659796377
538983.78694287,4979073.9525786,0.334585865785824,0.257368799424874,0.0448533815612382,3.58630312743447e-06,0.994190184266897
535383.78694287,4977873.9525786,0.383335974462643,0.234004428468728,0.0989338829071332,3.58151466083401e-06,0.994193765781558
524583.78694287,4974273.9525786,0.379992736380559,0.325664989216391,0,3.57485549573865e-06,0.994197340637054
524823.78694287,4992513.9525786,0.570042440995424,0.376348066139468,0,3.5739303801337e-06,0.994200914567434
519543.78694287,4982433.9525786,0.629111452162777,0.612868554996405,0,3.57109352179125e-06,0.994204485660956
531303.78694287,4994193.9525786,0.410534467970706,0.245866283249461,0,3.56491847562863e-06,0.994208050579431
528663.78694287,4973793.9525786,0.353661807605342,0.263479626168224,0.0312940528263795,3.56365085837501e-06,0.99421161423029
539463.78694287,4989633.9525786,0.632127272424575,0.365564457225018,0,3.56313718997953e-06,0.99421517736748
541143.78694287,4986033.9525786,0.618494112336992,0.364845549964055,0,3.56253006172480e-06,0.994218739897541
539943.78694287,4987713.9525786,0.740505037363244,0.189791516894321,0.00276013627187079,3.56159096421917e-06,0.994222301488506
524343.78694287,4974993.9525786,0.410274260211459,0.0977713874910137,0,3.55978782014845e-06,0.994225861276326
536343.78694287,4979073.9525786,0.318216824589757,0.263479626168224,0.106585464333782,3.55955380742594e-06,0.994229420830133
536343.78694287,4992513.9525786,0.794149764980598,0.584112264557872,0.00679886271870794,3.55128204539559e-06,0.994232972112179
540903.78694287,4984353.9525786,0.463648914372532,0.355140186915888,0.0202341268506057,3.55114341065206e-06,0.99423652325559
534423.78694287,4993233.9525786,0.812156511884157,0.554996405463695,0.0105109353970390,3.55028340481416e-06,0.994240073538994
536103.78694287,4992513.9525786,0.81851557022804,0.556434219985622,0.00807486120457604,3.54895161800797e-06,0.994243622490612
536343.78694287,4974273.9525786,0.443648063456163,0.219985621854781,0,3.54242767408869e-06,0.994247164918286
524583.78694287,4988673.9525786,0.238376204925326,0.362688828181165,0.0891873317631225,3.53970319516664e-06,0.994250704621481
523863.78694287,4991313.9525786,0.580091270029677,0.531272465851905,0.0193463829071332,3.53777829866072e-06,0.99425424239978
526503.78694287,4974273.9525786,0.48291785389026,0.173975557153127,0.0158036843876178,3.53697439955760e-06,0.99425777937418
522903.78694287,4975233.9525786,0.549906553350915,0.601725377426312,0,3.53380011972667e-06,0.9942613131743
531063.78694287,4994193.9525786,0.388076441887037,0.217828900071891,0,3.53289450179644e-06,0.994264846068801
524583.78694287,4984353.9525786,0.129169104829814,0.219985621854781,0.135049461641992,3.52961431679407e-06,0.994268375683118
540903.78694287,4978113.9525786,0.337177461075201,0.601725377426312,0.00197152590847914,3.52840946698803e-06,0.994271904092585
537303.78694287,4975713.9525786,0.458446609005778,0.139827462257369,0.0125501093539704,3.52814202518809e-06,0.99427543223461
523623.78694287,4989633.9525786,0.343603729480121,0.439611905104242,0.0523729979811575,3.52209059575181e-06,0.994278954325206
526983.78694287,4993233.9525786,0.525637555255611,0.152767792954709,0,3.52061302329473e-06,0.994282474938229
539223.78694287,4989633.9525786,0.641713646910403,0.435298461538462,0.0095396197846568,3.51043625015883e-06,0.994285985374479
519063.78694287,4982673.9525786,0.604620475884229,0.839683680805176,0,3.50980269271656e-06,0.994289495177172
520503.78694287,4978833.9525786,0.488525269441435,0.487778691588785,0,3.50315876143822e-06,0.994292998335933
519543.78694287,4984353.9525786,0.269013510455481,0.373112868439971,0.00118291554508748,3.50117513557222e-06,0.99429649951107
540423.78694287,4987473.9525786,0.733327742771681,0.305535585909418,0,3.50108298412181e-06,0.994300000594053
539943.78694287,4978593.9525786,0.327080536767911,0.319913731128684,0.0189675891655451,3.50099381698950e-06,0.99430350158787
541143.78694287,4984593.9525786,0.500279630850281,0.512940445722502,0.0202560985868102,3.49945746718549e-06,0.994307001045337
520503.78694287,4979553.9525786,0.497649189378837,0.341480948957584,0,3.49838698551101e-06,0.994310499432323
527703.78694287,4973313.9525786,0.423078085142199,0.0837526959022286,0,3.49825138062354e-06,0.994313997683703
522183.78694287,4990113.9525786,0.424099801391187,0.613227893601725,0.0185795423956931,3.49729267151666e-06,0.994317494976375
527463.78694287,4973313.9525786,0.42668153098353,0.124011502516175,0,3.49391564060981e-06,0.994320988892015
533463.78694287,4993713.9525786,0.689076391941945,0.377785880661395,0.00157722072678331,3.49216884972216e-06,0.994324481060865
527943.78694287,4973073.9525786,0.419513485482935,0.170021567217829,0,3.48915452234186e-06,0.994327970215387
522903.78694287,4982913.9525786,0.215522934354269,0.304816678648454,0.0946115410497981,3.48861674765111e-06,0.994331458832135
520503.78694287,4980513.9525786,0.547931564126106,0.436736276060388,0.0120205080753701,3.48815329510925e-06,0.99433494698543
522663.78694287,4983393.9525786,0.202738224211530,0.229690869877786,0.0850963156123822,3.48655448642475e-06,0.994338433539917
537303.78694287,4977153.9525786,0.37977137480338,0.0697340043134436,0.0415806611709287,3.4838792145771e-06,0.994341917419131
540183.78694287,4988433.9525786,0.660616322425778,0.356578001437815,0,3.47575918830481e-06,0.99434539317832
525783.78694287,4974033.9525786,0.419137972389614,0.106398274622574,0,3.47230003494311e-06,0.994348865478355
521463.78694287,4976913.9525786,0.477907929615651,0.658519051042415,0.00652307116419919,3.46157692435491e-06,0.994352327055279
529863.78694287,4993953.9525786,0.396429604243730,0.319913731128684,0.0120881561238223,3.45692604577434e-06,0.994355783981325
527223.78694287,4988193.9525786,0.200165743710156,0.272465851905104,0.142892328398385,3.45632316515286e-06,0.99435924030449
525543.78694287,4974273.9525786,0.416603721464242,0.0485262401150252,0,3.45484047650451e-06,0.994362695144966
521703.78694287,4977873.9525786,0.454072405583738,0.344356578001438,0.0120433462314939,3.4546661645652e-06,0.99436614981113
526983.78694287,4973553.9525786,0.446008431471327,0.0905823148813803,0,3.45093299781913e-06,0.994369600744129
520743.78694287,4978353.9525786,0.489016704474895,0.518691703810209,0.00252915797442799,3.44835515821276e-06,0.994373049099287
532263.78694287,4994193.9525786,0.523392492574521,0.350107836089144,0,3.44562229325041e-06,0.99437649472158
541383.78694287,4982673.9525786,0.319768205448208,0.340762041696621,0.0126457856662180,3.44483695303248e-06,0.994379939558533
519063.78694287,4982913.9525786,0.509374570302649,0.753055470884256,0,3.44326420617387e-06,0.99438338282274
531543.78694287,4976433.9525786,0.374607299012629,0.083393242271747,0.098778600269179,3.44216674318853e-06,0.994386824989482
521463.78694287,4977633.9525786,0.499421931814468,0.429906542056075,0.00554570323014805,3.43894993262304e-06,0.994390263939415
530343.78694287,4978113.9525786,0.318563357198043,0.338964888569375,0.157756813593540,3.43517775400169e-06,0.994393699117169
526743.78694287,4973553.9525786,0.449476840584518,0.135514018691589,0,3.42775623060544e-06,0.9943971268734
523863.78694287,4990353.9525786,0.446827284325072,0.419122933141625,0.0396721988559892,3.42305097569976e-06,0.994400549924375
539703.78694287,4979313.9525786,0.265747348131468,0.163191948238677,0.0290140561911171,3.41851886296776e-06,0.994403968443238
530343.78694287,4973553.9525786,0.437953706449884,0.090941768511862,0.0199074697173620,3.41627695263702e-06,0.99440738472019
521463.78694287,4987713.9525786,0.0490103164360662,0.439611905104242,0.0426595053835801,3.41117198000859e-06,0.994410795892171
540903.78694287,4978833.9525786,0.228953231046609,0.290438533429188,0,3.40930070600653e-06,0.994414205192877
532023.78694287,4974033.9525786,0.431180905436677,0.0992092020129403,0.0317741756393001,3.40889569202939e-06,0.994417614088569
530343.78694287,4994193.9525786,0.398096290436255,0.197699496764917,0,3.40853907865341e-06,0.994421022627648
539703.78694287,4977633.9525786,0.381428811904937,0.234004428468728,0.00568359858681023,3.40653086969454e-06,0.994424429158517
526503.78694287,4991793.9525786,0.499701254361717,0.197699496764917,0.0366492008748318,3.40483262385965e-06,0.994427833991141
530823.78694287,4993953.9525786,0.383596182221891,0.193026599568656,0.00742414619784657,3.40304340274048e-06,0.994431237034544
525063.78694287,4974033.9525786,0.389164751590998,0.263479626168224,0,3.39804885504844e-06,0.9944346350834
523623.78694287,4980033.9525786,0.233944040533216,0.325664989216391,0.0954295928667564,3.39759241945190e-06,0.994438032675819
525063.78694287,4990593.9525786,0.356436534895895,0.208123652048886,0.0492901413189771,3.39736671392134e-06,0.994441430042532
537063.78694287,4991313.9525786,0.728124820798862,0.135873472322070,0.00354874663526245,3.39566410075410e-06,0.994444825706633
525303.78694287,4978833.9525786,0.168757063993227,0.217828900071891,0.112462819650067,3.39286292124552e-06,0.994448218569555
523383.78694287,4991553.9525786,0.653477257410218,0.544931703810209,0.00475709286675639,3.38820011010392e-06,0.994451606769665
526023.78694287,4987953.9525786,0.211235672387332,0.122214234363767,0.120056864064603,3.38364528466567e-06,0.99445499041495
524103.78694287,4991073.9525786,0.518189570601703,0.419841840402588,0.0271768169582773,3.38227897234870e-06,0.994458372693922
528423.78694287,4994193.9525786,0.546197051266478,0.420920316319195,0,3.38155358748912e-06,0.99446175424751
538983.78694287,4987953.9525786,0.766855697532528,0.116103522645579,0.0211632234185734,3.37989856247614e-06,0.994465134146072
523863.78694287,4990113.9525786,0.400100260146099,0.387131675053918,0.0449610279273217,3.3796172338827e-06,0.994468513763305
537543.78694287,4991313.9525786,0.775497431527438,0.456506110711718,0.0102351446837147,3.37065717850125e-06,0.994471884420484
519783.78694287,4982433.9525786,0.652917995709655,0.453271143062545,0,3.36924883933539e-06,0.994475253669323
538503.78694287,4976913.9525786,0.423348158598479,0.276779295470884,0.0225086810228802,3.36707569943849e-06,0.994478620745023
540663.78694287,4983153.9525786,0.338006179625979,0.382458662832495,0.0363594212651413,3.36536602980174e-06,0.994481986111053
523863.78694287,4992033.9525786,0.646713705487979,0.509345909417685,0.00174054761103634,3.36398293154309e-06,0.994485350093984
526743.78694287,4993233.9525786,0.543884778524351,0.178289000718907,0,3.36215764598958e-06,0.99448871225163
531543.78694287,4994193.9525786,0.435121634795327,0.226815240833932,0,3.35938892693697e-06,0.994492071640557
540903.78694287,4983153.9525786,0.340829002189568,0.252336448598131,0.0227482419246299,3.34973291343529e-06,0.99449542137347
523863.78694287,4983153.9525786,0.123513594005602,0.127606038820992,0.115789956258412,3.34946248936442e-06,0.99449877083596
536823.78694287,4992033.9525786,0.737267855524266,0.298346513299784,0,3.34931438169971e-06,0.994502120150342
540663.78694287,4985073.9525786,0.564907345689708,0.341121610352265,0.0222968119111709,3.34921684655817e-06,0.994505469367188
523383.78694287,4974273.9525786,0.360974755531111,0.757728253055356,0.0052892934051144,3.34387974000992e-06,0.994508813246928
527223.78694287,4993233.9525786,0.511426635285529,0.276060388209921,0.0114408983849260,3.34279071033722e-06,0.994512156037638
535863.78694287,4975713.9525786,0.379848450561451,0.0873472322070453,0.0394013543068641,3.3426761700777e-06,0.994515498713809
541383.78694287,4985553.9525786,0.583829752599149,0.362688828181165,0,3.33903766080858e-06,0.99451883775147
520503.78694287,4979313.9525786,0.505539897187105,0.367002271746945,0.000394305181695828,3.33805786940876e-06,0.994522175809339
527943.78694287,4980993.9525786,0.453137630789854,0.0603882099209202,0.177648721399731,3.33585250813188e-06,0.994525511661847
524823.78694287,4981713.9525786,0.156685150461129,0.249820388209921,0.140012365410498,3.31798356843586e-06,0.994528829645415
534663.78694287,4979073.9525786,0.328178712168906,0.287203565780014,0.142071921265141,3.31783700570623e-06,0.994532147482421
524823.78694287,4992993.9525786,0.646617514941906,0.611790079079799,0.000788610363391655,3.31598777085121e-06,0.994535463470192
533703.78694287,4973313.9525786,0.440150673857938,0.0851905104241553,0.00157722072678331,3.31520151759709e-06,0.99453877867171
533943.78694287,4973313.9525786,0.446393810261681,0.138749101365924,0.00213485279273217,3.3150379740671e-06,0.994542093709683
537303.78694287,4980753.9525786,0.251315066584206,0.0248023005032351,0.099176901076716,3.31493844238523e-06,0.994545408648126
533703.78694287,4993713.9525786,0.725456149751415,0.368440086268871,0,3.31251756389341e-06,0.99454872116569
541143.78694287,4985793.9525786,0.593646737753124,0.379942602444285,0.00630888290713324,3.30373904920292e-06,0.99455202490474
539943.78694287,4988673.9525786,0.62876491955449,0.244428468727534,0,3.30209082041525e-06,0.99455532699556
524343.78694287,4975233.9525786,0.418396195293939,0.233285521207764,0.0153163021534320,3.30089918548815e-06,0.994558627894745
523863.78694287,4992273.9525786,0.634853904442092,0.558231603163192,0,3.29954341051425e-06,0.994561927438156
534903.78694287,4993233.9525786,0.82105907024438,0.641265276779295,0.0125078903095559,3.29675649030787e-06,0.994565224194646
536343.78694287,4979313.9525786,0.315365021541133,0.322430021567218,0.116630299461642,3.29292099187191e-06,0.994568517115638
526983.78694287,4991553.9525786,0.482176076794586,0.0654205607476635,0.0434798368102288,3.28829663790243e-06,0.994571805412276
534183.78694287,4973793.9525786,0.418271024262832,0.168943206326384,0.0158933125841184,3.28668676813552e-06,0.994575092099044
540663.78694287,4985313.9525786,0.583376547141692,0.242631315600288,0.0159827304845222,3.28585728150308e-06,0.994578377956325
525303.78694287,4974273.9525786,0.410437660818569,0.0718907260963336,0,3.28458762504374e-06,0.99458166254395
532023.78694287,4994193.9525786,0.488795342897716,0.271746944644141,0,3.27944594696848e-06,0.994584941989897
534423.78694287,4973313.9525786,0.436557093713640,0.168943206326384,0,3.27863767624873e-06,0.994588220627573
522903.78694287,4977153.9525786,0.310413058236593,0.171099928109274,0.0264390057200538,3.27784003144262e-06,0.994591498467605
539223.78694287,4989873.9525786,0.695463814164798,0.469446441409058,0.00798177826379542,3.27776892221454e-06,0.994594776236527
528663.78694287,4972113.9525786,0.394569920352995,0.537023723939612,0,3.27693423531169e-06,0.994598053170762
529383.78694287,4994193.9525786,0.447607907602814,0.242631315600288,0,3.27599582778274e-06,0.99460132916659
538983.78694287,4980273.9525786,0.280410856952942,0.154205607476636,0.0586807621130552,3.27071942355551e-06,0.994604599886014
538983.78694287,4989873.9525786,0.728404143346111,0.587706800862689,0.0186112298115747,3.26929871788708e-06,0.994607869184732
528423.78694287,4987713.9525786,0.284544584009802,0.331775815959741,0.170830417227456,3.26172902980137e-06,0.994611130913761
530823.78694287,4972833.9525786,0.44823376275835,0.0948957584471603,0.00118291554508748,3.26160452571183e-06,0.994614392518287
534663.78694287,4973553.9525786,0.43330079708666,0.0869877785765636,0,3.25980225094348e-06,0.994617652320538
529623.78694287,4994193.9525786,0.426595206134490,0.209920920201294,0,3.25972898039057e-06,0.994620912049518
540423.78694287,4987713.9525786,0.747972136805154,0.313443565780014,0,3.25830134300292e-06,0.99462417035086
536103.78694287,4974753.9525786,0.421960794953203,0.255930984902948,0.0213564014131898,3.25780054181471e-06,0.994627428151403
536343.78694287,4974033.9525786,0.455016429468590,0.276419956865564,0,3.25374209868627e-06,0.994630681893502
532023.78694287,4972833.9525786,0.445844414258152,0.113587347232207,0,3.2537000973093e-06,0.9946339355936
542103.78694287,4985073.9525786,0.592066993015703,0.695902228612509,0,3.25125670664437e-06,0.994637186850306
530583.78694287,4975953.9525786,0.363643426578558,0.175772825305536,0.0950117765814266,3.25032465305214e-06,0.994640437174959
524823.78694287,4974273.9525786,0.381486156268941,0.182242990654206,0,3.24925046669045e-06,0.994643686425425
522663.78694287,4979313.9525786,0.313013902616938,0.109273903666427,0.0508171433378196,3.24637646852778e-06,0.994646932801894
538023.78694287,4989873.9525786,0.75994785979118,0.487778691588785,0.0335529441453567,3.24544949963276e-06,0.994650178251394
521943.78694287,4978113.9525786,0.428704615481375,0.254852739036664,0.0201821921265141,3.24535424028072e-06,0.994653423605634
536583.78694287,4991793.9525786,0.722257814094505,0.111790079079799,0.00157722072678331,3.24362709619081e-06,0.99465666723273
523623.78694287,4974993.9525786,0.455536844987085,0.487778691588785,0.00962664872139973,3.24280647254181e-06,0.994659910039203
540903.78694287,4978353.9525786,0.29831216421946,0.505032465851905,0.0048273368102288,3.24134069829734e-06,0.9946631513799
540663.78694287,4986513.9525786,0.73481129696303,0.191948238677211,0,3.24101788049998e-06,0.994666392397781
526743.78694287,4992513.9525786,0.480856539816412,0.194464414090582,0.0235971736204576,3.24001533040734e-06,0.994669632413112
536583.78694287,4978833.9525786,0.343266445962803,0.276419956865564,0.101244279946164,3.23935000488828e-06,0.994672871763117
541143.78694287,4985073.9525786,0.524134269670196,0.170381020848311,0.00252915797442799,3.23848515624364e-06,0.994676110248273
520503.78694287,4988673.9525786,0.127281057060109,0.601725377426312,0.0132225942126514,3.23608235287198e-06,0.994679346330626
539463.78694287,4989153.9525786,0.606412949713926,0.126527677929547,0,3.23265622414764e-06,0.99468257898685
537543.78694287,4990353.9525786,0.77431231467134,0.316678763479511,0.0247021281965007,3.23092236673656e-06,0.994685809909217
542103.78694287,4984353.9525786,0.497784226106977,0.620776534867002,0.00213485279273217,3.22905655790109e-06,0.994689038965775
524583.78694287,4986993.9525786,0.139998557141809,0.112149532710280,0.10930299461642,3.22574657117644e-06,0.994692264712346
541383.78694287,4984353.9525786,0.47676165894162,0.339683795830338,0.0090268001345895,3.22482422407993e-06,0.99469548953657
528663.78694287,4994193.9525786,0.535984821625115,0.351905219266715,0,3.22336319924740e-06,0.99469871289977
540423.78694287,4978353.9525786,0.365030790223834,0.304816678648454,0.00459376682368775,3.22232548044768e-06,0.99470193522525
524103.78694287,4974993.9525786,0.423762517873868,0.277138864126528,0.0087001430013459,3.22206483541407e-06,0.994705157290085
524343.78694287,4992753.9525786,0.588559737720444,0.567577397555715,0,3.21978607804393e-06,0.994708377076163
531783.78694287,4994193.9525786,0.459015119797309,0.222861250898634,0,3.2194362318534e-06,0.994711596512395
519783.78694287,4984353.9525786,0.259928436700146,0.204169662113587,0.00292346315612382,3.21740580336620e-06,0.994714813918198
524583.78694287,4978353.9525786,0.212950453852894,0.189432063263839,0.0887081090174966,3.21450045681419e-06,0.994718028418655
528663.78694287,4993953.9525786,0.529953797707582,0.216031631919482,0,3.21444240137381e-06,0.994721242861056
535143.78694287,4973793.9525786,0.441576267079217,0.0805176132278936,0.000788610363391655,3.21383337659569e-06,0.994724456694433
521703.78694287,4976433.9525786,0.440150673857938,0.574047562904385,0.00371207267833109,3.21197264264816e-06,0.994727668667076
522663.78694287,4981713.9525786,0.285709969471834,0.168943206326384,0.0774398300807537,3.21014775486259e-06,0.99473087881483
519543.78694287,4983873.9525786,0.320047527995457,0.303378864126528,0,3.21007824651754e-06,0.994734088893077
540663.78694287,4983873.9525786,0.453590836247311,0.355499755571531,0.0324117008748318,3.20968081158358e-06,0.994737298573889
539463.78694287,4989873.9525786,0.678073673325807,0.395758562185478,0,3.20931431887802e-06,0.994740507888207
533223.78694287,4993953.9525786,0.670549229519892,0.365564457225018,0,3.2032843584225e-06,0.994743711172566
528903.78694287,4978593.9525786,0.448995271248091,0.147735442127965,0.149855316285330,3.19712904481624e-06,0.994746908301611
522903.78694287,4980513.9525786,0.281644069082077,0.247304097771387,0.0791335884925976,3.19506439815309e-06,0.99475010336601
536823.78694287,4991793.9525786,0.718104972249644,0.246585190510424,0.00545262028936743,3.19367354545926e-06,0.994753297039554
527223.78694287,4993713.9525786,0.507485905926879,0.270309130122214,0,3.19328398026388e-06,0.994756490323535
541383.78694287,4984593.9525786,0.485827617908953,0.243350222861251,0.00331776833781965,3.1931842233775e-06,0.994759683507758
529623.78694287,4973073.9525786,0.433580119633909,0.134795111430625,0.0100401329071332,3.18666687146162e-06,0.99476287017463
521223.78694287,4987953.9525786,0.0443376756787753,0.369518332135155,0.0327041302153432,3.18403507877294e-06,0.994766054209708
540423.78694287,4982913.9525786,0.301183082056085,0.319194823867721,0.043118817294751,3.18157288798701e-06,0.994769235782596
537783.78694287,4981233.9525786,0.29442939583088,0.322070452911574,0.107213240242261,3.18151967150907e-06,0.994772417302268
