"x","y","elkuse","Prob","CumProb"
530823.78694287,4976673.9525786,0.151367328151565,4.42965926899153e-05,0.950364660079635
526263.78694287,4977873.9525786,0.0564394642614129,4.42467312961883e-05,0.95040890681093
531303.78694287,4989153.9525786,0.399679055275146,4.42133809722781e-05,0.950453120191903
531783.78694287,4976673.9525786,0.129700240041360,4.42006846823697e-05,0.950497320876586
523623.78694287,4982433.9525786,0.0424371413109239,4.41765128566832e-05,0.950541497389442
523863.78694287,4985793.9525786,0.0160676693690594,4.41458522569688e-05,0.9505856432417
531783.78694287,4988913.9525786,0.443708208075907,4.41032842763707e-05,0.950629746525976
527703.78694287,4977153.9525786,0.100169876082387,4.4063637398508e-05,0.950673810163374
528903.78694287,4976913.9525786,0.152419251455451,4.405975527107e-05,0.950717869918645
532023.78694287,4988433.9525786,0.551515722531136,4.39839624029118e-05,0.950761853881048
533703.78694287,4988433.9525786,0.382157671263394,4.39656340379253e-05,0.950805819515086
532503.78694287,4976673.9525786,0.0919042239270885,4.39649596675889e-05,0.950849784474754
524823.78694287,4979313.9525786,0.0406600617485528,4.38934014372439e-05,0.95089367787619
523623.78694287,4984833.9525786,0.0244880905969840,4.38718720271487e-05,0.950937549748218
536343.78694287,4985793.9525786,0.313058140515481,4.38713905664755e-05,0.950981421138785
527463.78694287,4989633.9525786,0.0773822400964171,4.38643513382564e-05,0.951025285490123
537543.78694287,4983393.9525786,0.126316245408465,4.37802145088129e-05,0.951069065704632
525543.78694287,4988193.9525786,0.0736792488849111,4.37470731240683e-05,0.951112812777756
530103.78694287,4989633.9525786,0.279323837611435,4.37409787719391e-05,0.951156553756528
525303.78694287,4987953.9525786,0.0685820554934085,4.37029808153149e-05,0.951200256737343
537783.78694287,4982913.9525786,0.0610350987590387,4.34680459968249e-05,0.95124372478334
536583.78694287,4979793.9525786,0.113771830824505,4.34381321333227e-05,0.951287162915473
534183.78694287,4977393.9525786,0.103716293843211,4.32529782369709e-05,0.95133041589371
533703.78694287,4977153.9525786,0.106965367562098,4.32517660947892e-05,0.951373667659805
525063.78694287,4987713.9525786,0.0630897033076005,4.32107759512775e-05,0.951416878435756
527943.78694287,4989873.9525786,0.079914539183919,4.32040083829537e-05,0.95146008244414
533223.78694287,4976913.9525786,0.101168832159463,4.30302227683316e-05,0.951503112666908
536823.78694287,4985313.9525786,0.245856262528113,4.30064380114711e-05,0.95154611910492
526983.78694287,4977393.9525786,0.0746964233597798,4.2868647392529e-05,0.951588987752312
531063.78694287,4976673.9525786,0.161733654701602,4.28405714067243e-05,0.951631828323718
537063.78694287,4980513.9525786,0.0963993953110052,4.28137932760731e-05,0.951674642116994
537783.78694287,4982193.9525786,0.0445418901077246,4.27598211618063e-05,0.951717401938156
523863.78694287,4981233.9525786,0.0472999110694813,4.27150995049276e-05,0.951760117037661
531543.78694287,4989153.9525786,0.405329668878205,4.26736200682389e-05,0.95180279065773
534423.78694287,4988193.9525786,0.339480928918619,4.26468407526182e-05,0.951845437498482
523623.78694287,4982193.9525786,0.0461821861722879,4.2634770900727e-05,0.951888072269383
537303.78694287,4983873.9525786,0.195362139563515,4.26159513444754e-05,0.951930688220727
524103.78694287,4986513.9525786,0.0163311958738786,4.25686869992809e-05,0.951973256907726
524823.78694287,4987473.9525786,0.054913193248852,4.25490946465928e-05,0.952015806002373
523623.78694287,4985073.9525786,0.0226166886268692,4.25245983067466e-05,0.95205833060068
537303.78694287,4981233.9525786,0.109832815322101,4.24339408881258e-05,0.952100764541568
531543.78694287,4976673.9525786,0.1543974027596,4.2397902532509e-05,0.9521431624441
525783.78694287,4988433.9525786,0.0866777264758496,4.23968890174701e-05,0.952185559333118
536103.78694287,4986033.9525786,0.358185635700768,4.22669504593795e-05,0.952227826283577
531303.78694287,4976673.9525786,0.162494287360901,4.22468193702436e-05,0.952270073102947
524343.78694287,4980033.9525786,0.0463313965963860,4.21829288816512e-05,0.95231225603183
532023.78694287,4988913.9525786,0.447361782610971,4.21775065828077e-05,0.952354433538412
532743.78694287,4988433.9525786,0.508849748248954,4.21742670617152e-05,0.952396607805474
537303.78694287,4980993.9525786,0.0913598256058132,4.21720271627013e-05,0.952438779832636
532743.78694287,4976673.9525786,0.0904498079051846,4.21432529767181e-05,0.952480923085613
523863.78694287,4986033.9525786,0.0117555550492303,4.21267317433166e-05,0.952523049817356
537303.78694287,4981473.9525786,0.131396093488331,4.21259589525803e-05,0.952565175776309
533943.78694287,4988433.9525786,0.366599858016983,4.19933529099406e-05,0.952607169129219
532263.78694287,4988433.9525786,0.552662375682972,4.19265701851028e-05,0.952649095699404
532023.78694287,4988673.9525786,0.509918696732886,4.19176562048285e-05,0.95269101335561
526503.78694287,4977633.9525786,0.0649989390111515,4.19151701479224e-05,0.952732928525757
532263.78694287,4988913.9525786,0.43459900917934,4.18483298809935e-05,0.952774776855638
525543.78694287,4978353.9525786,0.0448161555722653,4.17003019106869e-05,0.952816477157548
536823.78694287,4980033.9525786,0.106228308229017,4.16992201296674e-05,0.952858176377678
537063.78694287,4985073.9525786,0.214344836977804,4.16971015423662e-05,0.95289987347922
524583.78694287,4979553.9525786,0.0421602274850426,4.16867580927143e-05,0.952941560237313
526743.78694287,4989153.9525786,0.107710604802176,4.16523218203309e-05,0.952983212559133
532503.78694287,4989153.9525786,0.358909133095556,4.16357982695893e-05,0.953024848357403
537303.78694287,4984113.9525786,0.198770697020271,4.16076272097196e-05,0.953066455984613
537303.78694287,4984353.9525786,0.190967460396179,4.15967113726507e-05,0.953108052695985
525303.78694287,4978593.9525786,0.0429673956364685,4.15628380924289e-05,0.953149615534078
524103.78694287,4980513.9525786,0.0503190721005636,4.15231849969754e-05,0.953191138719075
532983.78694287,4988673.9525786,0.434204374236728,4.14480108544497e-05,0.953232586729929
530343.78694287,4989633.9525786,0.304949789382662,4.1397272120439e-05,0.95327398400205
536343.78694287,4979313.9525786,0.114482057309719,4.13700166574699e-05,0.953315354018707
535863.78694287,4986753.9525786,0.328998947555755,4.12886253815371e-05,0.953356642644089
524583.78694287,4987233.9525786,0.0497171374015933,4.11142242533931e-05,0.953397756868342
527463.78694287,4977153.9525786,0.0981364584245496,4.10966529430424e-05,0.953438853521285
528663.78694287,4976913.9525786,0.160788218805903,4.1094892085677e-05,0.95347994841337
523623.78694287,4981953.9525786,0.0486749926626567,4.10572581019167e-05,0.953521005671473
529143.78694287,4976673.9525786,0.133279282121555,4.1057168401456e-05,0.953562062839874
525063.78694287,4978833.9525786,0.0406250509936883,4.10193626300078e-05,0.953603082202504
532503.78694287,4988433.9525786,0.541617835806783,4.0993879462071e-05,0.953644076081966
523623.78694287,4985313.9525786,0.0208239226165580,4.09919377818147e-05,0.953685068019748
531063.78694287,4989393.9525786,0.371427151374726,4.09659380883425e-05,0.953726033957836
531783.78694287,4989153.9525786,0.410736400414959,4.09397866877296e-05,0.953766973744524
534663.78694287,4988193.9525786,0.316070287754442,4.09020777564536e-05,0.95380787582228
525783.78694287,4978113.9525786,0.0509937930820908,4.09005053270328e-05,0.953848776327607
535623.78694287,4978593.9525786,0.142437432048614,4.08215320984210e-05,0.953889597859706
536583.78694287,4985793.9525786,0.282813562977848,4.07668284693633e-05,0.953930364688175
532503.78694287,4988913.9525786,0.426702235925044,4.07275496636860e-05,0.953971092237839
537303.78694287,4980753.9525786,0.0817781415843716,4.07272487216262e-05,0.95401181948656
529143.78694287,4990113.9525786,0.140619113716797,4.07227717918463e-05,0.954052542258352
535623.78694287,4987713.9525786,0.232384514034760,4.07132630590213e-05,0.954093255521411
535383.78694287,4978353.9525786,0.142890010809127,4.06463401513406e-05,0.954133901861563
537303.78694287,4984593.9525786,0.189571395632382,4.06458465234159e-05,0.954174547708086
536103.78694287,4979073.9525786,0.133907554919571,4.05659181577902e-05,0.954215113626244
533943.78694287,4977153.9525786,0.102961190729568,4.05487031612854e-05,0.954255662329405
526983.78694287,4989393.9525786,0.099736999966133,4.05169869464594e-05,0.954296179316352
528903.78694287,4990113.9525786,0.127604338517609,4.04660699841417e-05,0.954336645386336
535863.78694287,4978833.9525786,0.143860504277510,4.03198464312476e-05,0.954376965232767
526023.78694287,4988673.9525786,0.103142152386880,4.02489259980135e-05,0.954417214158765
524343.78694287,4986993.9525786,0.0357732530178274,4.02247509777454e-05,0.954457438909743
523863.78694287,4980993.9525786,0.0505472677189278,4.01423081141383e-05,0.954497581217857
535143.78694287,4978113.9525786,0.143396226162503,3.99961013695702e-05,0.954537577319226
528663.78694287,4990113.9525786,0.115114986567235,3.99366322547677e-05,0.95457751395148
532503.78694287,4989393.9525786,0.314749599428799,3.99349696178317e-05,0.9546174489211
533463.78694287,4976913.9525786,0.105469392639158,3.99296486034794e-05,0.954657378569702
534903.78694287,4977873.9525786,0.135026938680461,3.98271686771395e-05,0.95469720573838
534663.78694287,4977633.9525786,0.121001799078423,3.97996977314768e-05,0.954737005436111
526023.78694287,4977873.9525786,0.055945093776889,3.97983103169785e-05,0.954776803746428
528423.78694287,4990113.9525786,0.097113725301153,3.97809021874626e-05,0.954816584648616
532743.78694287,4989153.9525786,0.356467111116607,3.97641485341056e-05,0.95485634879715
529863.78694287,4989873.9525786,0.245776055013229,3.97591907083804e-05,0.954896107987858
533223.78694287,4988673.9525786,0.424689190277519,3.96987040081106e-05,0.954935806691866
524823.78694287,4979073.9525786,0.0416726961754091,3.96804734203655e-05,0.954975487165287
535383.78694287,4987953.9525786,0.245773610371991,3.96686498193417e-05,0.955015155815106
536583.78694287,4979553.9525786,0.114283168283332,3.96461870155509e-05,0.955054802002121
527703.78694287,4989873.9525786,0.0870565294561618,3.95908816979177e-05,0.95509439288382
537783.78694287,4983153.9525786,0.0999669417568096,3.95578996621226e-05,0.955133950783482
532983.78694287,4976673.9525786,0.094960054576732,3.9553893315108e-05,0.955173504676797
523383.78694287,4983633.9525786,0.0371021774562106,3.95395590704985e-05,0.955213044235867
523863.78694287,4986273.9525786,0.0121989081993590,3.95033816621088e-05,0.95525254761753
532263.78694287,4989153.9525786,0.396455039128942,3.94886349390356e-05,0.955292036252468
534903.78694287,4988193.9525786,0.288750257811428,3.94748293614223e-05,0.95533151108183
536823.78694287,4985553.9525786,0.258402859827464,3.94739958184762e-05,0.955370985077648
532263.78694287,4988673.9525786,0.516583836449473,3.94446355336443e-05,0.955410429713182
534423.78694287,4977393.9525786,0.106142076419654,3.94166868734562e-05,0.955449846400055
523383.78694287,4983393.9525786,0.0393727544169494,3.94042582046526e-05,0.95548925065826
537063.78694287,4980273.9525786,0.100812933139315,3.9379604375162e-05,0.955528630262635
529383.78694287,4990113.9525786,0.16664985733292,3.93735204593697e-05,0.955568003783095
523623.78694287,4985553.9525786,0.0189492611247932,3.93182598604778e-05,0.955607322042955
523383.78694287,4983873.9525786,0.0365031821472996,3.92823005521354e-05,0.955646604343507
537543.78694287,4983633.9525786,0.166648751423789,3.92413064275886e-05,0.955685845649935
529623.78694287,4990113.9525786,0.179364669231703,3.92103677590546e-05,0.955725056017694
526263.78694287,4988913.9525786,0.106425945831913,3.91165472622961e-05,0.955764172564956
523623.78694287,4981713.9525786,0.0534020266267937,3.90932776836334e-05,0.95580326584264
523383.78694287,4983153.9525786,0.04140684144084,3.90769075705342e-05,0.95584234275021
537543.78694287,4981713.9525786,0.114988534588942,3.90740369157748e-05,0.955881416787126
528423.78694287,4976913.9525786,0.160594946633787,3.89950164447109e-05,0.95592041180357
537783.78694287,4981953.9525786,0.0684148594944923,3.89133071805042e-05,0.955959325110751
533463.78694287,4988673.9525786,0.404303792644646,3.89122312372928e-05,0.955998237341989
524343.78694287,4979793.9525786,0.0461564883364231,3.89114968142092e-05,0.956037148838803
532743.78694287,4988673.9525786,0.482061718803797,3.88692960041729e-05,0.956076018134807
525303.78694287,4988193.9525786,0.071255794538218,3.88639313941309e-05,0.95611488206620
531303.78694287,4989393.9525786,0.386381953115908,3.88588337650168e-05,0.956153740899966
528183.78694287,4990113.9525786,0.0851637368752196,3.87951000360215e-05,0.956192536000002
523383.78694287,4984113.9525786,0.0361678297546953,3.8785225472187e-05,0.956231321225474
526743.78694287,4977393.9525786,0.078306052558314,3.87784412836571e-05,0.956270099666758
532023.78694287,4989153.9525786,0.418935261479307,3.87324903708625e-05,0.956308832157129
532743.78694287,4988913.9525786,0.425318394367435,3.87175341812127e-05,0.95634754969131
527223.78694287,4977153.9525786,0.0911639341752292,3.86533227816474e-05,0.956386203014092
537063.78694287,4985313.9525786,0.225947220702074,3.8645164943271e-05,0.956424848179035
524103.78694287,4986753.9525786,0.0251083018994912,3.86113385964173e-05,0.956463459517631
524103.78694287,4980273.9525786,0.0514575182425314,3.85987023000065e-05,0.956502058219931
536343.78694287,4986033.9525786,0.335997606184018,3.85934200008773e-05,0.956540651639932
534183.78694287,4988433.9525786,0.363882522870106,3.85804045157287e-05,0.956579232044448
536103.78694287,4986273.9525786,0.36488890017951,3.85170656774976e-05,0.956617749110125
537303.78694287,4984833.9525786,0.198058957185720,3.84670532331744e-05,0.956656216163359
530583.78694287,4989633.9525786,0.335254609865074,3.84515382215662e-05,0.95669466770158
525063.78694287,4987953.9525786,0.0679807901604913,3.84347363335053e-05,0.956733102437914
525543.78694287,4988433.9525786,0.0788153528161093,3.84229940926757e-05,0.956771525432006
530343.78694287,4976433.9525786,0.140072358062900,3.83705478940742e-05,0.9568098959799
532503.78694287,4988673.9525786,0.508656214150991,3.83234290977146e-05,0.956848219408998
523383.78694287,4984353.9525786,0.0334795683768206,3.83233447158763e-05,0.956886542753714
538023.78694287,4982433.9525786,0.0327336908735614,3.82865051753494e-05,0.95692482925889
523383.78694287,4982913.9525786,0.0468406095455656,3.81934095140806e-05,0.956963022668403
524823.78694287,4987713.9525786,0.0592638979767861,3.81372294553872e-05,0.957001159897859
532983.78694287,4989153.9525786,0.351885445997481,3.79688720266782e-05,0.957039128769885
524583.78694287,4979313.9525786,0.0430515320390563,3.79366720803425e-05,0.957077065441966
538023.78694287,4982673.9525786,0.0439121912689865,3.79012276075997e-05,0.957114966669573
537303.78694287,4980513.9525786,0.085072382960407,3.78257246452796e-05,0.957152792394219
537543.78694287,4983873.9525786,0.177447255621155,3.78088814347665e-05,0.957190601275653
532743.78694287,4989393.9525786,0.316506248775115,3.77826177559480e-05,0.95722838389341
526263.78694287,4977633.9525786,0.0662657288180837,3.7757604553377e-05,0.957266141497963
530103.78694287,4976433.9525786,0.142235836455143,3.77142063161383e-05,0.957303855704279
529863.78694287,4976433.9525786,0.135722468215379,3.77131653250198e-05,0.957341568869604
532263.78694287,4976433.9525786,0.103407686989859,3.76992927135352e-05,0.957379268162317
536823.78694287,4979793.9525786,0.113607137672570,3.76238392311236e-05,0.957416892001549
523383.78694287,4984593.9525786,0.0313516827968800,3.76065827436737e-05,0.957454498584292
523623.78694287,4985793.9525786,0.0165359636803842,3.75755950160314e-05,0.957492074179308
529623.78694287,4976433.9525786,0.128489618777145,3.75700542833106e-05,0.957529644233592
527223.78694287,4989633.9525786,0.105746044539192,3.75686089533741e-05,0.957567212842545
532983.78694287,4988913.9525786,0.413979915485318,3.75624536856836e-05,0.95760477529623
523863.78694287,4980753.9525786,0.0535831629013376,3.75559373290251e-05,0.95764233123356
531543.78694287,4989393.9525786,0.392362593286018,3.74999323787697e-05,0.957679831165938
523383.78694287,4982673.9525786,0.0486311055318707,3.74844556226807e-05,0.95771731562156
528183.78694287,4976913.9525786,0.153852858923965,3.74507741342157e-05,0.957754766395695
530583.78694287,4976433.9525786,0.151691592349985,3.74238920229012e-05,0.957792190287718
533703.78694287,4976913.9525786,0.105864376816232,3.72527008241414e-05,0.957829442988542
535863.78694287,4986993.9525786,0.333044828803680,3.72332900275598e-05,0.95786667627857
532023.78694287,4976433.9525786,0.121580567891382,3.71764213419086e-05,0.957903852699912
534183.78694287,4977153.9525786,0.105634929774377,3.71754652109207e-05,0.957941028165123
532263.78694287,4989393.9525786,0.358795340866528,3.71725150908355e-05,0.957978200680213
524583.78694287,4987473.9525786,0.053267513152992,3.71637943270595e-05,0.95801536447454
528903.78694287,4976673.9525786,0.156203730708205,3.71007603996780e-05,0.95805246523494
537543.78694287,4984113.9525786,0.179781131328220,3.70366127598639e-05,0.9580895018477
523623.78694287,4981473.9525786,0.0580908194172883,3.70301877256731e-05,0.958126532035426
537783.78694287,4983393.9525786,0.126984069009358,3.69413761964565e-05,0.958163473411622
526503.78694287,4989153.9525786,0.116633050569927,3.69066629938240e-05,0.958200380074616
533223.78694287,4976673.9525786,0.099758710708551,3.69041592556272e-05,0.958237284233872
523383.78694287,4984833.9525786,0.0273922952841639,3.68846342081019e-05,0.95827416886808
538023.78694287,4982193.9525786,0.0375469275441893,3.68733307370754e-05,0.958311042198817
538023.78694287,4982913.9525786,0.0598244192890796,3.68508492041454e-05,0.958347893048021
536343.78694287,4979073.9525786,0.120571309397663,3.68122178905900e-05,0.958384705265912
525303.78694287,4978353.9525786,0.0459247712705622,3.67991541100024e-05,0.958421504420022
533703.78694287,4988673.9525786,0.395557215531629,3.67860892469303e-05,0.958458290509269
523863.78694287,4986513.9525786,0.014158055328174,3.67205591354663e-05,0.958495011068404
532503.78694287,4976433.9525786,0.0984709959367414,3.67142723669186e-05,0.95853172534077
535143.78694287,4988193.9525786,0.274443868055600,3.66669132784182e-05,0.95856839225405
531783.78694287,4976433.9525786,0.137993423513452,3.66291080645086e-05,0.958605021362114
537543.78694287,4984353.9525786,0.176405023573603,3.66193691369251e-05,0.958641640731251
537543.78694287,4981473.9525786,0.123439572038078,3.66009635554102e-05,0.958678241694806
529143.78694287,4990353.9525786,0.119370088361063,3.6562462707729e-05,0.958714804157514
525063.78694287,4978593.9525786,0.0443067680058544,3.64612903667129e-05,0.95875126544788
523383.78694287,4982433.9525786,0.0517335007765126,3.64612852938815e-05,0.958787726733175
529383.78694287,4976433.9525786,0.129116727460286,3.64521909163649e-05,0.958824178924091
525543.78694287,4978113.9525786,0.0506829162047326,3.64310220016146e-05,0.958860609946093
525783.78694287,4988673.9525786,0.098739993781473,3.6353839344949e-05,0.958896963785438
531783.78694287,4989393.9525786,0.394661429135347,3.63077727093065e-05,0.958933271558147
537543.78694287,4981233.9525786,0.108494170524512,3.62804727077954e-05,0.958969552030855
530823.78694287,4976433.9525786,0.163874374648039,3.62359397488876e-05,0.959005787970604
530103.78694287,4989873.9525786,0.287966517471861,3.62209246666685e-05,0.95904200889527
527943.78694287,4990113.9525786,0.088663124395095,3.6136468917065e-05,0.959078145364187
523623.78694287,4986033.9525786,0.0101115629199390,3.61143845528724e-05,0.95911425974874
527463.78694287,4989873.9525786,0.0941410415564535,3.61125716537452e-05,0.959150372320394
528903.78694287,4990353.9525786,0.109416847974406,3.60816973321283e-05,0.959186454017726
536103.78694287,4978833.9525786,0.137869969130962,3.60727177805031e-05,0.959222526735507
537063.78694287,4980033.9525786,0.105034479321873,3.60689754891442e-05,0.959258595710996
524343.78694287,4987233.9525786,0.045022524036724,3.60451965156528e-05,0.959294640907511
535623.78694287,4978353.9525786,0.145085938903509,3.59908126043671e-05,0.959330631720116
537303.78694287,4985073.9525786,0.209391237156128,3.59262407276752e-05,0.959366557960843
537543.78694287,4980993.9525786,0.0923957714330406,3.58863139587346e-05,0.959402444274802
523383.78694287,4985073.9525786,0.0248391585404003,3.58527850124365e-05,0.959438297059815
524103.78694287,4980033.9525786,0.0512714344797689,3.58393707979449e-05,0.959474136430613
535863.78694287,4987233.9525786,0.311127455995359,3.58023999026017e-05,0.959509938830515
526983.78694287,4977153.9525786,0.0884514301050834,3.57877390795937e-05,0.959545726569595
524823.78694287,4978833.9525786,0.0426837299443125,3.57355753926949e-05,0.959581462144988
536823.78694287,4985793.9525786,0.274397885518039,3.57034198983465e-05,0.959617165564886
524343.78694287,4979553.9525786,0.0463833743255529,3.57003296842083e-05,0.95965286589457
534423.78694287,4988433.9525786,0.357188571310364,3.56544696065296e-05,0.959688520364177
536583.78694287,4979313.9525786,0.119277890462966,3.56083876285553e-05,0.959724128751805
530823.78694287,4989633.9525786,0.365622292550735,3.54819622014561e-05,0.959759610714007
534903.78694287,4977633.9525786,0.129558538158206,3.53038981612301e-05,0.959794914612168
534663.78694287,4977393.9525786,0.114296235472803,3.52284267655683e-05,0.959830143038934
523863.78694287,4980513.9525786,0.0539937171148643,3.52086253850363e-05,0.959865351664319
537063.78694287,4985553.9525786,0.241983776190813,3.52013588374306e-05,0.959900553023156
533943.78694287,4988673.9525786,0.380376284475986,3.51925234866646e-05,0.959935745546643
525783.78694287,4977873.9525786,0.0611247065015388,3.51401613896942e-05,0.959970885708032
523383.78694287,4982193.9525786,0.0562850735261212,3.51395875480368e-05,0.96000602529558
524103.78694287,4986993.9525786,0.0311745627186548,3.51162298572902e-05,0.960041141525438
526023.78694287,4988913.9525786,0.106628763746003,3.51130796411511e-05,0.960076254605079
537543.78694287,4984593.9525786,0.182755561245232,3.5085132978111e-05,0.960111339738057
535143.78694287,4977873.9525786,0.143839317386785,3.50804142683164e-05,0.960146420152325
528663.78694287,4990353.9525786,0.103372938160841,3.50538749789383e-05,0.960181474027304
526503.78694287,4977393.9525786,0.0808202205566383,3.50361431416077e-05,0.960216510170446
532023.78694287,4989393.9525786,0.396170704070733,3.50042041717075e-05,0.960251514374618
535383.78694287,4978113.9525786,0.152314335602346,3.50010578640578e-05,0.960286515432482
532743.78694287,4976433.9525786,0.100224443967151,3.49416404979718e-05,0.96032145707298
523623.78694287,4981233.9525786,0.0624857605104709,3.49216243871574e-05,0.960356378697367
535863.78694287,4978593.9525786,0.156373313142615,3.48379654305751e-05,0.960391216662797
527943.78694287,4976913.9525786,0.157341652998479,3.48284391219058e-05,0.96042604510192
537783.78694287,4983633.9525786,0.148544174962554,3.48004862217343e-05,0.96046084558814
531543.78694287,4976433.9525786,0.166453412947770,3.47621838107414e-05,0.960495607771952
531063.78694287,4976433.9525786,0.177595010901659,3.47416331718096e-05,0.960530349405124
537543.78694287,4980753.9525786,0.0828310834887735,3.47128199746883e-05,0.960565062225098
533943.78694287,4976913.9525786,0.105021790469736,3.47033226666439e-05,0.960599765547765
537303.78694287,4980273.9525786,0.0912615743103665,3.46954581492705e-05,0.960634461005914
523383.78694287,4985313.9525786,0.0225425345093342,3.4646348743495e-05,0.960669107354658
536103.78694287,4986513.9525786,0.375304526994501,3.45756874795207e-05,0.960703683042137
526743.78694287,4989393.9525786,0.125805198978358,3.45312900321365e-05,0.96073821433217
529863.78694287,4990113.9525786,0.236406094384670,3.45264099203671e-05,0.96077274074209
536823.78694287,4979553.9525786,0.113816038086882,3.44456663981802e-05,0.960807186408488
531303.78694287,4976433.9525786,0.176703007878721,3.44228582889396e-05,0.960841609266777
532983.78694287,4989393.9525786,0.330795758865256,3.43830750010165e-05,0.960875992341778
524583.78694287,4979073.9525786,0.0442470198098971,3.43586019609481e-05,0.960910350943739
537783.78694287,4981713.9525786,0.101943870740340,3.43335692613606e-05,0.960944684513
538023.78694287,4981953.9525786,0.0541378636392563,3.42393194315014e-05,0.960978923832432
533223.78694287,4988913.9525786,0.424071627336352,3.42345199478651e-05,0.96101315835238
525063.78694287,4988193.9525786,0.0711135688033697,3.42218016105579e-05,0.96104738015399
536583.78694287,4986033.9525786,0.324345689371818,3.42118212336252e-05,0.961081591975224
533463.78694287,4976673.9525786,0.105662053650964,3.41597354556446e-05,0.96111575171068
525303.78694287,4988433.9525786,0.0773379746282968,3.41340156533421e-05,0.961149885726333
528663.78694287,4976673.9525786,0.170304363159884,3.41311036661627e-05,0.961184016829999
537783.78694287,4983873.9525786,0.153026453774231,3.41040924743746e-05,0.961218120922473
523623.78694287,4986273.9525786,0.00922226646408468,3.40414554898276e-05,0.961252162377963
534423.78694287,4977153.9525786,0.108359074993273,3.39266287953270e-05,0.96128608900676
523383.78694287,4981953.9525786,0.059381735505004,3.38152026229664e-05,0.961319904209382
524823.78694287,4987953.9525786,0.0665912444399945,3.37851908117937e-05,0.961353689400193
528423.78694287,4990353.9525786,0.0991484816910966,3.37161399128501e-05,0.961387405540106
538023.78694287,4983153.9525786,0.096750550563037,3.37057708462788e-05,0.961421111310952
526023.78694287,4977633.9525786,0.0698377280032848,3.36800677902526e-05,0.961454791378743
537783.78694287,4984113.9525786,0.152803875010138,3.36488653818467e-05,0.961488440244124
523863.78694287,4986753.9525786,0.0203630495375610,3.35980971433159e-05,0.961522038341268
529383.78694287,4990353.9525786,0.164305999340802,3.35913409414581e-05,0.96155562968221
529143.78694287,4976433.9525786,0.148514199004524,3.3468699349154e-05,0.961589098381558
524583.78694287,4987713.9525786,0.0576000867917486,3.33893727402024e-05,0.961622487754299
525543.78694287,4988673.9525786,0.086913052297823,3.33773383660974e-05,0.961655865092665
523383.78694287,4985553.9525786,0.019721564035714,3.33573358200827e-05,0.961689222428485
535863.78694287,4987473.9525786,0.300580284199497,3.32645989785795e-05,0.961722487027463
537303.78694287,4985313.9525786,0.222436715885143,3.32152772799995e-05,0.961755702304743
530343.78694287,4989873.9525786,0.325928303544327,3.31654450016632e-05,0.961788867749745
524103.78694287,4979793.9525786,0.05068256697027,3.31642004561823e-05,0.961822031950201
534663.78694287,4988433.9525786,0.34828425663179,3.29994251192522e-05,0.96185503137532
532983.78694287,4976433.9525786,0.104152051143781,3.28928068978228e-05,0.961887924182218
523623.78694287,4980993.9525786,0.0654471232380114,3.28912853949019e-05,0.961920815467613
536343.78694287,4986273.9525786,0.369258114333956,3.28585615040006e-05,0.961953674029117
526263.78694287,4989153.9525786,0.122464654933171,3.28413371854108e-05,0.961986515366303
534183.78694287,4988673.9525786,0.373280131226945,3.27956349595382e-05,0.962019311001262
527703.78694287,4976913.9525786,0.154266556247654,3.27945388528435e-05,0.962052105540115
523863.78694287,4980273.9525786,0.0558787392290162,3.272428853012e-05,0.962084829828645
523143.78694287,4983633.9525786,0.0454890139699926,3.26517811921634e-05,0.962117481609837
531783.78694287,4989633.9525786,0.373072918779202,3.26440883094354e-05,0.962150125698147
537543.78694287,4984833.9525786,0.198061983884395,3.26429298742576e-05,0.962182768628021
523143.78694287,4983873.9525786,0.0428330858827699,3.26238558940745e-05,0.962215392483915
528183.78694287,4990353.9525786,0.0914563016260755,3.25630857488409e-05,0.962247955569664
536343.78694287,4978833.9525786,0.127523927282621,3.25576607359698e-05,0.9622805132304
524343.78694287,4987473.9525786,0.0497064857504875,3.25563704156153e-05,0.962313069600815
537063.78694287,4979793.9525786,0.113288432122678,3.25384972188101e-05,0.962345608098034
524343.78694287,4979313.9525786,0.0478187570692513,3.25141220004435e-05,0.962378122220035
533463.78694287,4988913.9525786,0.416523797515826,3.25113860023257e-05,0.962410633606037
525063.78694287,4978353.9525786,0.0460604779621107,3.24641903203145e-05,0.962443097796357
538263.78694287,4982433.9525786,0.0316422749725421,3.24583848199412e-05,0.962475556181177
523143.78694287,4983393.9525786,0.0486945788954279,3.24572754716634e-05,0.962508013456649
535623.78694287,4987953.9525786,0.275794823367991,3.24540887818622e-05,0.96254046754543
526983.78694287,4989633.9525786,0.130565788553765,3.23349008475916e-05,0.962572802446278
523143.78694287,4984113.9525786,0.0412358038628364,3.23311836005134e-05,0.962605133629879
537543.78694287,4980513.9525786,0.0859267850728844,3.23132958654676e-05,0.962637446925744
532503.78694287,4989633.9525786,0.335308450178041,3.22383079522203e-05,0.962669685233696
525303.78694287,4978113.9525786,0.0517561137079588,3.22311282528445e-05,0.96270191636195
527703.78694287,4990113.9525786,0.106907074509734,3.22151507988553e-05,0.962734131512748
529623.78694287,4990353.9525786,0.191092660950981,3.22011172330251e-05,0.96276633262998
535383.78694287,4988193.9525786,0.280603490887735,3.21474393287593e-05,0.96279848006931
523383.78694287,4981713.9525786,0.065457367448911,3.21157886089812e-05,0.962830595857919
538263.78694287,4982673.9525786,0.0431748700100583,3.2084167218952e-05,0.962862680025138
