"x","y","slope240","forest240","wolfuse","Prob","CumProb"
528423.78694287,4979313.9525786,0.187634795111431,0.9375,0.0309573060369963,0.000173468489130327,0.832803946057116
535383.78694287,4987473.9525786,0.604241667864845,1,0.0176044310951316,0.000173416008539000,0.832977362065656
533943.78694287,4987473.9525786,0.292235916606758,1,0.0260694225062311,0.000173310868986976,0.833150672934643
534903.78694287,4986033.9525786,0.624011502516175,1,0.184840482591098,0.000173043730311527,0.833323716664954
528663.78694287,4986513.9525786,0.536664385334292,0.03125,0,0.000172787002618210,0.833496503667572
527943.78694287,4984833.9525786,0.138389647735442,0.3125,0,0.000172677446880752,0.833669181114453
526983.78694287,4981713.9525786,0.170021567217829,0.625,0,0.000172423069357492,0.83384160418381
532743.78694287,4988673.9525786,0.368799424874191,1,0,0.000172206520513857,0.834013810704324
531063.78694287,4978593.9525786,0.454349388928828,0.640625,0.027281263813875,0.000171928956791963,0.834185739661116
532743.78694287,4987473.9525786,0.315600287562904,0.625,0.00162004158381341,0.000171491070958859,0.834357230732075
531063.78694287,4987233.9525786,0.196980589503954,0.5,0,0.000171484197823200,0.834528714929898
526743.78694287,4985793.9525786,0.768511861969806,0.078125,0,0.000171318743722141,0.83470003367362
525303.78694287,4982673.9525786,0.657081236520489,0.546875,0,0.000170740538929096,0.83487077421255
526023.78694287,4981713.9525786,0.141984184040259,1,0,0.000170612907494192,0.835041387120044
533703.78694287,4985073.9525786,0.382099324227175,1,0.272128189880216,0.000170531237349996,0.835211918357394
529383.78694287,4988193.9525786,0.189791516894321,0.9375,0,0.000170285204752274,0.835382203562146
528663.78694287,4982433.9525786,0.185478073328541,0.3125,0.107386814417834,0.00017023468691361,0.83555243824906
536823.78694287,4982913.9525786,0.725736994967649,0.75,0,0.00017017559840007,0.83572261384746
535623.78694287,4985073.9525786,0.529475312724659,1,0.122329629474976,0.000169971376249392,0.83589258522371
534423.78694287,4979793.9525786,0.206685837526959,1,0,0.000169854500240975,0.83606243972395
529863.78694287,4989873.9525786,0.656721897915169,1,0,0.000169120930873428,0.836231560654824
530343.78694287,4980993.9525786,0.197699496764917,0,0.000858804378971377,0.000168665701969497,0.836400226356793
531063.78694287,4988673.9525786,0.236161150251618,1,0,0.000168594779206836,0.836568821136
536343.78694287,4984353.9525786,0.512580877066858,1,0.0514990691158112,0.000168259125964045,0.836737080261964
531543.78694287,4989393.9525786,0.489935413371675,1,0,0.000168114554531476,0.836905194816495
528423.78694287,4980993.9525786,0.192307692307692,0.328125,0.00922969873333516,0.000167813604202344,0.837073008420698
534903.78694287,4987233.9525786,0.572969086987779,0.890625,0.0464839863441521,0.000167516910031320,0.83724052533073
528183.78694287,4986513.9525786,0.628684514737599,0,0,0.00016744074940057,0.83740796608013
534183.78694287,4987233.9525786,0.342199856218548,0.984375,0.0517244467610558,0.000166767909905051,0.837574733990035
534663.78694287,4985793.9525786,0.641984184040259,1,0.239776616592345,0.000166486729907450,0.837741220719942
534663.78694287,4985553.9525786,0.560388324946082,1,0.223478079945169,0.000165818080834756,0.837907038800777
528183.78694287,4981473.9525786,0.239396117900791,0.296875,0.0357513452104461,0.000165710774521839,0.838072749575299
533223.78694287,4980753.9525786,0.171459381739756,0.4375,0,0.000165560097654845,0.838238309672954
533223.78694287,4981473.9525786,0.183680805176132,0.25,0,0.000165512422086303,0.83840382209504
533223.78694287,4987953.9525786,0.200215672178289,1,4.39193608072559e-05,0.000165504259450800,0.83856932635449
536343.78694287,4984113.9525786,0.430625449317038,1,0.0277863746776463,0.000165494032559193,0.83873482038705
526263.78694287,4981473.9525786,0.132638389647735,0.9375,0,0.000165405339011107,0.83890022572606
534183.78694287,4985313.9525786,0.534148094895758,1,0.276803273141435,0.000165312382520163,0.839065538108581
526023.78694287,4980753.9525786,0.579079913731129,0.59375,2.64025105795384e-07,0.000165278177210990,0.839230816285792
532743.78694287,4985793.9525786,0.552120776419842,0,0.0688928741643281,0.000164969796365081,0.839395786082157
531543.78694287,4980753.9525786,0.172897196261682,0.25,0.0385272879376704,0.000164510867926467,0.839560296950084
527943.78694287,4983393.9525786,0.200934579439252,0.09375,0.00354108129433939,0.000164285229220442,0.839724582179304
536103.78694287,4982913.9525786,0.578361006470165,0.609375,0,0.000164149732479295,0.839888731911783
530823.78694287,4986513.9525786,0.336808166786485,0.03125,0,0.000163922075087953,0.840052653986871
532023.78694287,4988913.9525786,0.347232207045291,1,0,0.000163729712752134,0.840216383699623
529143.78694287,4986993.9525786,0.565780014378145,0.03125,0,0.000163708876976578,0.8403800925766
535383.78694287,4979793.9525786,0.427390481667865,1,0,0.000163552826872729,0.840543645403473
536583.78694287,4980993.9525786,0.588425708123652,1,0.00367696590789646,0.000163415283818573,0.840707060687291
526503.78694287,4980753.9525786,0.191948238677211,0.90625,0.000445526932286635,0.000163413624644812,0.840870474311936
534423.78694287,4982433.9525786,0.565420675772825,0,0,0.000162477852837253,0.841032952164773
532023.78694287,4989153.9525786,0.519410611071172,0.875,0,0.000161948667070947,0.841194900831844
526263.78694287,4980753.9525786,0.177210639827462,1,0.000126673611701063,0.000161857178093841,0.841356758009938
533943.78694287,4988193.9525786,0.379942602444285,1,0,0.0001617634511079,0.841518521461046
533703.78694287,4979793.9525786,0.248382573687994,0.71875,0,0.000161643617082685,0.841680165078129
535863.78694287,4986753.9525786,0.618260244428469,1,0.0444780209099771,0.000161157599271323,0.8418413226774
528183.78694287,4977633.9525786,0.625808885693746,1,0.0290734858553119,0.000161101551651277,0.842002424229051
535623.78694287,4985313.9525786,0.540977828900072,1,0.127467275065119,0.000160985370764467,0.842163409599816
532023.78694287,4987713.9525786,0.326383896477354,0.546875,0,0.000160963151443124,0.842324372751259
532263.78694287,4988193.9525786,0.132638389647735,1,0,0.000160940970461104,0.84248531372172
531303.78694287,4980273.9525786,0.213515456506111,0.5,0.0928676128616086,0.000160787475625156,0.842646101197345
531543.78694287,4988673.9525786,0.228253055355859,1,0,0.000160564906590885,0.842806666103936
531543.78694287,4989153.9525786,0.384974953271028,1,0,0.000160400100878903,0.842967066204815
532743.78694287,4987233.9525786,0.171818835370237,0.6875,0.00432721119192053,0.000160377477105953,0.843127443681921
527703.78694287,4980273.9525786,0.195183321351546,0.71875,0.0240428523501046,0.000160358031043076,0.843287801712964
525783.78694287,4981713.9525786,0.566858490294752,0.515625,0,0.000159949607113416,0.843447751320078
533703.78694287,4980033.9525786,0.235801581595974,0.65625,0,0.000159923478243359,0.84360767479832
529143.78694287,4982433.9525786,0.142343637670740,0.1875,0.105160755708055,0.000159294341571797,0.843766969139893
528423.78694287,4981953.9525786,0.107117181883537,0.453125,0.090130251792294,0.000159176893918185,0.84392614603381
529143.78694287,4987713.9525786,0.293673731128684,0.609375,0,0.000159021360813472,0.844085167394624
530343.78694287,4980753.9525786,0.0956146657081237,0.171875,0.00268479311044909,0.000158846115532266,0.844244013510157
529623.78694287,4989873.9525786,0.635873587347232,1,0,0.000158789075649071,0.844402802585806
527943.78694287,4979793.9525786,0.278217109992811,0.765625,0.047649744204832,0.000158769847749502,0.844561572433555
535383.78694287,4981953.9525786,0.614665708123652,0.328125,0,0.000158473601719564,0.844720046035275
536343.78694287,4981473.9525786,0.428468727534148,1,0.000107014244759907,0.000158465371227151,0.844878511406502
535143.78694287,4980513.9525786,0.205966930265996,1,0,0.000158014207240471,0.845036525613743
532263.78694287,4989633.9525786,0.584471603163192,1,0,0.000157640447837165,0.84519416606158
525783.78694287,4980993.9525786,0.88533440690151,0.21875,0,0.000157445434376465,0.845351611495956
534423.78694287,4980513.9525786,0.0158159597411934,1,0,0.000157396914169716,0.845509008410126
532263.78694287,4980993.9525786,0.207045291157441,0.109375,0.00805763418627187,0.000157388749975609,0.845666397160102
536583.78694287,4983873.9525786,0.568655643421999,0.8125,0.00602464503290852,0.000157300933114200,0.845823698093216
527943.78694287,4977633.9525786,0.600647131560029,1,0.0109543326791466,0.000157285769368484,0.845980983862584
536343.78694287,4984593.9525786,0.530553558590942,1,0.0663410851820228,0.000157246424139417,0.846138230286724
536583.78694287,4984113.9525786,0.458662832494608,1,0.0189537668052314,0.000156610096222635,0.846294840382946
531303.78694287,4980993.9525786,0.219626168224299,0,0.0200347299715911,0.000156312976844938,0.846451153359791
535863.78694287,4984593.9525786,0.438892997843278,1,0.0920776931926664,0.000156191704534520,0.846607345064326
530823.78694287,4988913.9525786,0.271028037383178,1,0,0.000156152822997838,0.846763497887323
526023.78694287,4982193.9525786,0.186196980589504,0.828125,0,0.000155826869601598,0.846919324756925
534183.78694287,4987473.9525786,0.289360287562904,1,0.0273566776721704,0.000155788772053720,0.847075113528979
528423.78694287,4982673.9525786,0.355140186915888,0,0.08171248133552,0.000155741444545703,0.847230854973524
533943.78694287,4981473.9525786,0.259885089863408,0.328125,0,0.00015569102105597,0.84738654599458
535623.78694287,4980033.9525786,0.456506110711718,0.953125,0,0.000155600520546702,0.847542146515127
527463.78694287,4981473.9525786,0.187275341480949,0.421875,0.00145387263661247,0.000155315406888965,0.847697461922016
533463.78694287,4980513.9525786,0.199496764917326,0.484375,0,0.000155030598430375,0.847852492520446
525543.78694287,4982193.9525786,0.345435053918045,0.8125,0,0.000154910471945128,0.848007402992392
526023.78694287,4979793.9525786,0.630481667864845,0.75,0.0128666913366575,0.000154764726140993,0.848162167718532
530583.78694287,4988913.9525786,0.263479626168224,1,0,0.000153928228069496,0.848316095946602
529383.78694287,4988913.9525786,0.438892997843278,0.84375,0,0.000153852788377594,0.84846994873498
529143.78694287,4982673.9525786,0.183321351545651,0.03125,0.0903885667551235,0.000153728029223246,0.848623676764203
533223.78694287,4980513.9525786,0.208842559309849,0.40625,9.69273622356195e-06,0.000153592439128515,0.848777269203331
532983.78694287,4980273.9525786,0.213874910136592,0.421875,0.00329828034804846,0.000152949003224092,0.848930218206555
530583.78694287,4979073.9525786,0.199137311286844,0.828125,0.069547668037915,0.000152673700862185,0.849082891907417
535623.78694287,4981233.9525786,0.363407735442128,0.8125,0,0.000152663143286180,0.849235555050704
533223.78694287,4983153.9525786,0.0797987059669303,0.140625,0.0090817507822163,0.000152566258561564,0.849388121309265
531783.78694287,4989633.9525786,0.532710280373832,1,0,0.000152507958065201,0.84954062926733
535383.78694287,4980273.9525786,0.295830452911574,1,0,0.000152220554917388,0.849692849822248
534423.78694287,4982193.9525786,0.227174694464414,0.40625,0,0.000152144657387504,0.849844994479635
532743.78694287,4988193.9525786,0.306254493170381,0.8125,0,0.000151950516497533,0.849996944996133
533463.78694287,4987473.9525786,0.235801581595974,0.84375,0.0184486487420464,0.000151786951915167,0.850148731948048
530823.78694287,4978833.9525786,0.085549964054637,1,0.0515639214342384,0.000151497163643887,0.850300229111692
532983.78694287,4988673.9525786,0.331056908698778,1,0,0.000151262368987436,0.85045149148068
528903.78694287,4988433.9525786,0.248023005032351,0.9375,0,0.000151146095756252,0.850602637576436
528903.78694287,4980513.9525786,0.0503235082674335,0.4375,0.000123778511478025,0.000150905664897943,0.850753543241334
529383.78694287,4988433.9525786,0.262760718907261,0.859375,0,0.000150777484838534,0.850904320726172
526263.78694287,4982193.9525786,0.257728368080518,0.625,0,0.000150767865292844,0.851055088591465
535623.78694287,4980273.9525786,0.519769949676492,0.796875,0,0.000150751433320099,0.851205840024785
527703.78694287,4982433.9525786,0.360891445003595,0.03125,0.0223806445203103,0.000150747865809045,0.851356587890594
529383.78694287,4989633.9525786,0.542056074766355,1,0,0.000150717075865210,0.85150730496646
530583.78694287,4978833.9525786,0.142703091301222,0.96875,0.0650520301626636,0.000150708638819872,0.851658013605279
528903.78694287,4982913.9525786,0.181883537023724,0,0.0718953824400541,0.000150362631532001,0.851808376236811
531303.78694287,4989153.9525786,0.340043134435658,1,0,0.000150081905377213,0.851958458142188
531303.78694287,4988673.9525786,0.194464414090582,0.984375,0,0.000150036350559848,0.852108494492748
531543.78694287,4980513.9525786,0.277498202731848,0.234375,0.0689370857637354,0.000149942968288913,0.852258437461037
531543.78694287,4980993.9525786,0.218188353702372,0,0.0211933748115553,0.000149845006568689,0.852408282467606
535143.78694287,4987713.9525786,0.490654320632638,1,0.00578446827290385,0.000149476983583955,0.85255775945119
526503.78694287,4980513.9525786,0.198777857656362,0.90625,0.00480167919124666,0.000149469585836184,0.852707229037026
535383.78694287,4980513.9525786,0.467289719626168,0.71875,0,0.000149454400236827,0.852856683437263
530343.78694287,4988913.9525786,0.251258202731848,1,0,0.000149407235420777,0.853006090672684
526263.78694287,4983393.9525786,0.214593817397556,0.609375,0,0.000149179506197368,0.853155270178881
528183.78694287,4980993.9525786,0.291157440690151,0.171875,0.00469398388195265,0.000149157378511593,0.853304427557393
536343.78694287,4982433.9525786,0.639108554996406,0.59375,0,0.000148891651839382,0.853453319209232
527703.78694287,4981713.9525786,0.163191948238677,0.34375,0.0133852507051826,0.000148794721324947,0.853602113930557
529143.78694287,4980753.9525786,0.196621135873472,0.140625,0.0037102408779829,0.000148787255163354,0.85375090118572
527703.78694287,4978113.9525786,0.652048885693746,0.796875,0.0214575141000517,0.000148647672847113,0.853899548858567
526743.78694287,4983873.9525786,0.274263235082674,0.359375,0,0.000148510307756786,0.854048059166324
532983.78694287,4985793.9525786,0.655643421998562,0.015625,0.117769664838496,0.000148348913704356,0.854196408080029
535863.78694287,4986513.9525786,0.559309849029475,1,0.0556255858522882,0.000148071137662137,0.85434447921769
532983.78694287,4988913.9525786,0.393601840402588,1,0,0.000147888493369280,0.85449236771106
526743.78694287,4982913.9525786,0.184759166067577,0.46875,0,0.000147694881218409,0.854640062592278
534423.78694287,4980033.9525786,0.080158159597412,1,0,0.000147631960465093,0.854787694552744
528423.78694287,4977393.9525786,0.629762760603882,1,0.0308024322499176,0.000147590598473005,0.854935285151217
530823.78694287,4978353.9525786,0.478792235801582,0.609375,0.0300977176418752,0.000147509457703976,0.85508279460892
531063.78694287,4980993.9525786,0.163551401869159,0,0.0148075308746856,0.000147501063507928,0.855230295672428
532503.78694287,4980513.9525786,0.157440690150971,0.34375,0.0171730206292000,0.000147474033853659,0.855377769706282
535623.78694287,4980993.9525786,0.227174694464414,1,0,0.000146930128774590,0.855524699835057
534663.78694287,4987713.9525786,0.367361610352265,1,0.00593385250705183,0.000146657053217017,0.855671356888274
534423.78694287,4987713.9525786,0.313803134435658,1,0.00591108508123098,0.000146652757933017,0.855818009646207
536823.78694287,4983633.9525786,0.444284687275341,1,0.000374857631594483,0.000146642580938762,0.855964652227145
535143.78694287,4986513.9525786,0.535945478073329,1,0.126315872835316,0.000146637039246939,0.856111289266392
529863.78694287,4989633.9525786,0.561466570812365,0.921875,0,0.000146584722040398,0.856257873988433
526983.78694287,4984353.9525786,0.285046843997124,0.28125,0,0.000146387893806924,0.85640426188224
526983.78694287,4985793.9525786,0.647376103522646,0.046875,0,0.000146324770791840,0.856550586653031
530583.78694287,4980993.9525786,0.125089863407620,0,0.00409652325914578,0.000146228965348959,0.85669681561838
525063.78694287,4982673.9525786,0.666786599568656,0.53125,0,0.000146181807508308,0.856842997425889
526983.78694287,4985553.9525786,0.645219381739756,0,0,0.000146013556306576,0.856989010982195
525783.78694287,4983153.9525786,0.268152408339324,0.71875,0,0.000145856861867177,0.857134867844063
535863.78694287,4987473.9525786,0.610711833213516,1,0.00586159127200681,0.000145849829408659,0.857280717673471
534183.78694287,4982433.9525786,0.415528396836808,0.03125,0,0.000145681942323590,0.857426399615795
535863.78694287,4982433.9525786,0.446800977713875,0.625,0,0.000145633141739262,0.857572032757534
536343.78694287,4980993.9525786,0.442846872753415,1,0.000461362978599023,0.000145445269032722,0.857717478026567
531303.78694287,4978833.9525786,0.304816678648454,0.671875,0.0393290578415294,0.000145244984140598,0.857862723010707
531303.78694287,4988433.9525786,0.210999281092739,0.84375,0,0.000144910802481657,0.858007633813189
535143.78694287,4987473.9525786,0.461179122933142,1,0.0229261728924796,0.000144500091866451,0.858152133905056
531543.78694287,4988913.9525786,0.250539295470884,1,0,0.000144386540365998,0.858296520445421
535383.78694287,4982193.9525786,0.233644859813084,0.71875,0,0.000144342392811172,0.858440862838233
535143.78694287,4982673.9525786,0.689072724658519,0.015625,0,0.000144336648095872,0.858585199486328
535623.78694287,4987713.9525786,0.583393357296909,1,0.00193373803637432,0.000144111177518634,0.858729310663847
527223.78694287,4978353.9525786,0.790079079798706,0.71875,0.0501844129814068,0.000144090242720898,0.858873400906568
535143.78694287,4982193.9525786,0.245506944644141,0.609375,0,0.000143708933122712,0.859017109839691
527703.78694287,4979793.9525786,0.125808770668584,1,0.063112551313821,0.000143642126899780,0.85916075196659
526743.78694287,4985553.9525786,0.699496764917326,0,0,0.000143225024256142,0.859303976990847
532983.78694287,4985073.9525786,0.476635514018692,0,0.101668536114419,0.000143182098213441,0.85944715908906
525543.78694287,4982433.9525786,0.262041811646298,0.84375,0,0.000142900201526369,0.859590059290587
534903.78694287,4987713.9525786,0.407620416966211,1,0.00613490189358979,0.000142251334237917,0.859732310624824
535383.78694287,4987713.9525786,0.518691703810209,1,0.00413309916040438,0.000141808614172111,0.859874119238997
537063.78694287,4981953.9525786,0.581236635514019,1,0.00712421724374767,0.000141743512479008,0.860015862751476
531063.78694287,4988913.9525786,0.220704529115744,1,0,0.000140953673814945,0.86015681642529
529143.78694287,4989633.9525786,0.525161869158879,1,0,0.000140845789169021,0.86029766221446
531063.78694287,4989393.9525786,0.380661509705248,1,0,0.000140826861877142,0.860438489076337
536823.78694287,4983873.9525786,0.431344356578001,1,0.00186986987779715,0.000140751160845358,0.860579240237182
530823.78694287,4980993.9525786,0.114306254493170,0,0.00791169487156966,0.000140575355631613,0.860719815592814
529863.78694287,4990113.9525786,0.642343752695902,1,0,0.000140397648200339,0.860860213241014
533703.78694287,4986993.9525786,0.622933256649892,0.40625,0.0782723854969251,0.000140374126498471,0.861000587367512
530343.78694287,4978593.9525786,0.238677210639827,1,0.0960930941784101,0.000139980681346257,0.861140568048859
526983.78694287,4985313.9525786,0.586628324946082,0,0,0.000139597801301317,0.86128016585016
536583.78694287,4984353.9525786,0.457943925233645,1,0.0377320191043641,0.000139479903993660,0.861419645754154
536103.78694287,4980993.9525786,0.343637670740474,1,0,0.000139130800788969,0.861558776554943
534423.78694287,4987473.9525786,0.418763594536305,0.828125,0.0274814435112404,0.000138942834131126,0.861697719389074
532023.78694287,4987473.9525786,0.402228727534148,0.265625,0,0.000138800171498326,0.861836519560572
535623.78694287,4979793.9525786,0.442846872753415,0.953125,0,0.000138592489355218,0.861975112049927
528903.78694287,4986993.9525786,0.533429187634795,0,0,0.000138586854845902,0.862113698904773
531783.78694287,4988913.9525786,0.279654924514738,0.953125,0,0.000138490378562264,0.862252189283335
529623.78694287,4987953.9525786,0.211358734723221,0.65625,0,0.000138111596805231,0.86239030088014
526023.78694287,4982913.9525786,0.305895154565061,0.546875,0,0.00013795271574321,0.862528253595884
534183.78694287,4987713.9525786,0.231128799424874,1,0.00628234156610286,0.000137842089307292,0.862666095685191
536343.78694287,4981233.9525786,0.382099324227175,1,0.000315029208021299,0.000137462673565545,0.862803558358757
535623.78694287,4984833.9525786,0.461179122933142,0.875,0.10971049717711,0.000137392075893967,0.86294095043465
537543.78694287,4982193.9525786,0.789360172537743,0.90625,0.0076935670359006,0.000137267393077084,0.863078217827728
535143.78694287,4987233.9525786,0.427749820273185,1,0.0420159798186036,0.000136730918638004,0.863214948746366
525303.78694287,4983633.9525786,0.575125808770669,0.484375,0,0.000136547151971699,0.863351495898337
528183.78694287,4977393.9525786,0.578720345075485,1,0.0152137721903928,0.000136381398522043,0.86348787729686
531303.78694287,4979073.9525786,0.248023005032351,0.703125,0.068436856102439,0.000136183288459377,0.863624060585319
533223.78694287,4985793.9525786,0.581955542774982,0.375,0.198551765944182,0.000136097523109618,0.863760158108428
532023.78694287,4988673.9525786,0.234723335729691,0.921875,0,0.000135965915906023,0.863896124024334
527943.78694287,4986753.9525786,0.621135873472322,0,0,0.000135873147213472,0.864031997171548
534183.78694287,4987953.9525786,0.270309130122214,1,0.000256255786528745,0.000135772744006886,0.864167769915555
531543.78694287,4989633.9525786,0.458662832494608,1,0,0.000135668350990145,0.864303438266545
525783.78694287,4983393.9525786,0.362329259525521,0.546875,0,0.000134963839496640,0.864438402106041
536343.78694287,4981953.9525786,0.296549360172538,1,0,0.000134712395407302,0.864573114501449
530823.78694287,4989153.9525786,0.272465851905104,1,0,0.000134513501187934,0.864707628002637
533463.78694287,4981473.9525786,0.178289000718907,0.1875,0,0.000134365256178635,0.864841993258815
527223.78694287,4982433.9525786,0.173975557153127,0.28125,0.000302781205498624,0.000134305245405508,0.86497629850422
534183.78694287,4980753.9525786,0.126527677929547,0.625,0,0.000134272236099165,0.86511057074032
530103.78694287,4989873.9525786,0.550682961897915,0.96875,0,0.000134138781798498,0.865244709522118
525783.78694287,4981233.9525786,0.89180457225018,0.0625,0,0.000133981109126104,0.865378690631245
528903.78694287,4986753.9525786,0.451833328540618,0,0,0.000133809860540575,0.865512500491785
536103.78694287,4984833.9525786,0.479870711718188,1,0.102791212683639,0.000133494565751531,0.865645995057537
529143.78694287,4988433.9525786,0.244788037383178,0.828125,0,0.000133402725824576,0.865779397783361
528423.78694287,4989153.9525786,0.414809489575845,1,0,0.000133356511965957,0.865912754295327
536103.78694287,4984593.9525786,0.413371675053918,1,0.0847993019448496,0.000133233386337664,0.866045987681665
532023.78694287,4989633.9525786,0.477354421279655,1,0,0.000133216938537790,0.866179204620203
536583.78694287,4981473.9525786,0.417685118619698,1,0.00144906630803987,0.000133063693771925,0.866312268313975
528183.78694287,4986273.9525786,0.452192667145938,0,0,0.000132717920734767,0.86644498623471
527703.78694287,4977153.9525786,0.671459381739756,1,0.000437388067115814,0.000132530563183746,0.866577516797893
533943.78694287,4987233.9525786,0.358734723220705,0.734375,0.0476739486336233,0.000132419766964501,0.866709936564858
529143.78694287,4980513.9525786,0.0467289719626168,0.3125,8.11067946626427e-05,0.000132318987066518,0.866842255551924
530823.78694287,4980753.9525786,0.105319913731129,0.078125,0.0167989102967454,0.000132317844392407,0.866974573396317
536583.78694287,4981233.9525786,0.445363163191948,1,0.00288545732835518,0.000132274984269591,0.867106848380586
527223.78694287,4980033.9525786,0.228253055355859,0.859375,0.0579451289486984,0.000132178876262226,0.867239027256848
527943.78694287,4977153.9525786,0.637670740474479,1,0.00200919149144494,0.000131949662642293,0.86737097691949
533943.78694287,4985313.9525786,0.416247304097771,1,0.301413748864293,0.000131502725409594,0.8675024796449
533223.78694287,4988673.9525786,0.290438533429188,1,0,0.000131389446126294,0.867633869091027
529863.78694287,4979313.9525786,0.177929547088426,0.75,0.086225865765492,0.000131316525102073,0.867765185616129
530823.78694287,4980033.9525786,0.145938173975557,0.421875,0.063936646599501,0.000131255967621314,0.86789644158375
530343.78694287,4979553.9525786,0.296549360172538,0.390625,0.0573756625260439,0.000131183828580685,0.868027625412331
535383.78694287,4980993.9525786,0.0970524802300503,1,0,0.000131104645983787,0.868158730058315
529863.78694287,4979793.9525786,0.153127246585191,0.421875,0.0302126778795135,0.000130946235925054,0.86828967629424
531783.78694287,4980993.9525786,0.163551401869159,0,0.018784069425386,0.000130761904215897,0.868420438198455
525303.78694287,4982433.9525786,0.79043864845435,0.21875,0,0.000130717608480341,0.868551155806936
528183.78694287,4980033.9525786,0.168583752695902,0.53125,0.0126126456261402,0.000130705139450439,0.868681860946386
536823.78694287,4980993.9525786,0.581955542774982,1,0.0174339489791951,0.000130155096385457,0.868812016042772
530343.78694287,4978833.9525786,0.132638389647735,0.984375,0.0944419086509595,0.000129954582802943,0.868941970625575
532263.78694287,4990113.9525786,0.645578720345075,1,0,0.000129714921245521,0.86907168554682
532503.78694287,4989873.9525786,0.584112264557872,1,0,0.000129630172122381,0.869201315718943
526503.78694287,4981953.9525786,0.190150970524802,0.546875,0,0.000129335500011337,0.869330651218954
534663.78694287,4986033.9525786,0.544212796549245,1,0.237920391763295,0.000129166890576989,0.869459818109531
529863.78694287,4989393.9525786,0.461898030194105,0.859375,0,0.000128781884792752,0.869588599994324
536823.78694287,4981953.9525786,0.434938892882818,1,0.00167777008240449,0.000128573660369618,0.869717173654693
525783.78694287,4981473.9525786,0.590941768511862,0.375,0,0.000128535574738172,0.869845709229431
525783.78694287,4980513.9525786,0.86628324946082,0.203125,2.72366778449563e-06,0.000128450192032777,0.869974159421464
527943.78694287,4986513.9525786,0.535945478073329,0,0,0.000128416722171259,0.870102576143636
532023.78694287,4987233.9525786,0.378504787922358,0.15625,0,0.000128129878626326,0.870230706022262
528903.78694287,4980273.9525786,0.122573687994249,0.3125,0.00020981503266374,0.000127983120139559,0.870358689142401
534903.78694287,4986273.9525786,0.470165348670022,1,0.17048499570195,0.000127901320892851,0.870486590463294
532743.78694287,4980273.9525786,0.184040258806614,0.3125,0.0100785816003145,0.000127765882835346,0.87061435634613
530103.78694287,4990113.9525786,0.583752695902229,1,0,0.000127747009740849,0.87074210335587
528663.78694287,4980033.9525786,0.219626168224299,0.3125,0.000988805631669357,0.000127663445023479,0.870869766800894
533943.78694287,4980513.9525786,0.0769230769230769,0.640625,0,0.000127512974855605,0.87099727977575
532023.78694287,4989873.9525786,0.671818950395399,0.828125,0,0.000127234326463880,0.871124514102213
530823.78694287,4979793.9525786,0.183321351545651,0.46875,0.0728571305152908,0.000127067212798325,0.871251581315012
526023.78694287,4985073.9525786,0.433141739755572,0.4375,0,0.000126918685224515,0.871378500000236
531303.78694287,4988913.9525786,0.172178289000719,1,0,0.000126837963765961,0.871505337964002
532263.78694287,4989873.9525786,0.551401869158878,1,0,0.000126811955352157,0.871632149919354
533703.78694287,4988673.9525786,0.346513299784328,1,0,0.000126669321190643,0.871758819240545
528663.78694287,4980993.9525786,0.204529115744069,0.078125,0.0117879311908838,0.000126402485656569,0.871885221726201
526743.78694287,4982673.9525786,0.150251617541337,0.421875,0,0.000126173894515273,0.872011395620717
537303.78694287,4982913.9525786,0.659237958303379,0.84375,0,0.000126135909576206,0.872137531530293
535623.78694287,4979553.9525786,0.405104356578001,1,0,0.000126010834415996,0.87226354236471
531063.78694287,4989153.9525786,0.241193501078361,1,0,0.000125929644418772,0.872389472009128
534903.78694287,4986513.9525786,0.442127965492451,1,0.145684383463811,0.000125802654157416,0.872515274663285
534903.78694287,4980033.9525786,0.114306254493170,1,0,0.000125721133432598,0.872640995796718
536583.78694287,4982433.9525786,0.890726096333573,0.265625,0,0.000125593336993784,0.872766589133712
533463.78694287,4985073.9525786,0.413371675053918,0.59375,0.24394889280217,0.000125578210168006,0.87289216734388
531783.78694287,4990113.9525786,0.594536304816679,1,0,0.000125272585766053,0.873017439929646
536823.78694287,4984113.9525786,0.392164025880661,1,0.00768941297420738,0.000125032978042752,0.873142472907688
530583.78694287,4989153.9525786,0.234004428468728,1,0,0.000125017888192142,0.87326749079588
534663.78694287,4987233.9525786,0.732566498921639,0.4375,0.0511107039442708,0.000124627351174728,0.873392118147055
531783.78694287,4986993.9525786,0.398274622573688,0,0,0.000124478015264867,0.87351659616232
531303.78694287,4989633.9525786,0.403306973400431,1,0,0.000124321536671642,0.873640917698992
529143.78694287,4989393.9525786,0.403666542056075,0.96875,0,0.000124150471054869,0.873765068170047
527463.78694287,4979793.9525786,0.143781452192667,1,0.0805792216281906,0.000124078948521243,0.873889147118568
532023.78694287,4980753.9525786,0.237239396117901,0,0.0249793664803938,0.000124042907911820,0.87401319002648
528183.78694287,4988433.9525786,0.273903666427031,0.890625,0,0.000123782711363372,0.874136972737843
532023.78694287,4989393.9525786,0.544572365204889,0.765625,0,0.000123709441142878,0.874260682178986
532983.78694287,4985313.9525786,0.463335844716032,0,0.111101207917627,0.000123468452585124,0.874384150631571
537783.78694287,4982193.9525786,0.760963450754853,1,0.0146811379681239,0.000123319732362823,0.874507470363934
