"x","y","slope240","descape240","Prob","CumProb"
530343.78694287,4994193.9525786,0.197699496764917,0,2.92071231896796e-06,0.995162613610815
533703.78694287,4994433.9525786,0.505391804457225,0,2.91831306065391e-06,0.995165531923875
519063.78694287,4982433.9525786,0.754852624011503,0.00846916218034993,2.91830322232115e-06,0.995168450227098
527223.78694287,4993953.9525786,0.347232207045291,0,2.91253168116047e-06,0.995171362758779
520983.78694287,4978593.9525786,0.360172537742631,0.00939566790040377,2.91096661364574e-06,0.995174273725392
524103.78694287,4980993.9525786,0.336089259525521,0.123336978465680,2.91013019870312e-06,0.99517718385559
538503.78694287,4990353.9525786,0.478073328540618,0.0296302658142665,2.90593566051197e-06,0.995180089791252
533943.78694287,4994193.9525786,0.452192667145938,0.00197152590847914,2.90536429832511e-06,0.99518299515555
538023.78694287,4976673.9525786,0.193386053199137,0.0268053583445491,2.90401012614899e-06,0.995185899165676
540183.78694287,4980753.9525786,0.164989216391086,0.0280146954912517,2.90370955404982e-06,0.99518880287523
530103.78694287,4981713.9525786,0.268511976994968,0.251939434724092,2.90165896161602e-06,0.995191704534192
540903.78694287,4978593.9525786,0.425233759884975,0,2.9010842236739e-06,0.995194605618415
533703.78694287,4973313.9525786,0.0851905104241553,0.00157722072678331,2.8994783707752e-06,0.995197505096786
541383.78694287,4982673.9525786,0.340762041696621,0.0126457856662180,2.89906150138400e-06,0.995200404158288
524583.78694287,4992993.9525786,0.552480345075485,0.00522164199192463,2.89368170859636e-06,0.995203297839996
534423.78694287,4973313.9525786,0.168943206326384,0,2.89255606700659e-06,0.995206190396063
540903.78694287,4983153.9525786,0.252336448598131,0.0227482419246299,2.88928498047607e-06,0.995209079681044
537783.78694287,4979073.9525786,0.113227893601725,0.0717870794078062,2.8890997421354e-06,0.995211968780786
534183.78694287,4994913.9525786,0.80805176132279,0.00118291554508748,2.88520589493010e-06,0.99521485398668
533463.78694287,4977393.9525786,0.161394680086269,0.123990746971736,2.88443758878323e-06,0.99521773842427
520503.78694287,4979073.9525786,0.342918763479511,0.00118291554508748,2.88201664622377e-06,0.995220620440916
539463.78694287,4989393.9525786,0.100287562904385,0,2.8812123633473e-06,0.99522350165328
531063.78694287,4992753.9525786,0.101006470165349,0.0390669498654105,2.88015135231800e-06,0.995226381804631
533223.78694287,4981233.9525786,0.0675772825305536,0.204447510094213,2.87977626879361e-06,0.9952292615809
530823.78694287,4972833.9525786,0.0948957584471603,0.00118291554508748,2.8756607579257e-06,0.995232137241658
539463.78694287,4990113.9525786,0.302659956865564,0,2.87452270372943e-06,0.995235011764362
529623.78694287,4994193.9525786,0.209920920201294,0,2.87169932368570e-06,0.995237883463686
519783.78694287,4981473.9525786,0.353343033788641,0.00174054761103634,2.87168428732366e-06,0.995240755147973
538983.78694287,4989633.9525786,0.479511143062545,0.0329553583445491,2.86789505676687e-06,0.99524362304303
539703.78694287,4990113.9525786,0.393961179007908,0,2.86698955137308e-06,0.995246490032581
532023.78694287,4972833.9525786,0.113587347232207,0,2.86471105194124e-06,0.995249354743633
528183.78694287,4994433.9525786,0.435657800143781,0,2.86121254100274e-06,0.995252215956174
534423.78694287,4994193.9525786,0.483465248023005,0,2.85798888128379e-06,0.995255073945055
521943.78694287,4991313.9525786,0.673256764917326,0,2.85595863922366e-06,0.995257929903695
533943.78694287,4993233.9525786,0.359094291876348,0.0255842866756393,2.85573403753404e-06,0.995260785637732
540903.78694287,4979073.9525786,0.374191344356578,0.00357417732166891,2.85560005868235e-06,0.99526364123779
526023.78694287,4975233.9525786,0.0567936736161035,0.0349066537685061,2.85460700156289e-06,0.995266495844792
534663.78694287,4992753.9525786,0.417325780014378,0.0356101699192463,2.85125528917825e-06,0.995269347100082
537303.78694287,4991793.9525786,0.315240948957584,0.0125755467698520,2.85033854008752e-06,0.995272197438622
536103.78694287,4973793.9525786,0.289360287562904,0,2.84846427488996e-06,0.995275045902897
538263.78694287,4980513.9525786,0.345435053918045,0.093721736204576,2.8481315080608e-06,0.995277894034405
525543.78694287,4991073.9525786,0.248741912293314,0.0527367429340511,2.84660950577145e-06,0.99528074064391
537543.78694287,4991073.9525786,0.314162473040978,0.0250823855989233,2.84593653373547e-06,0.995283586580444
529623.78694287,4973073.9525786,0.134795111430625,0.0100401329071332,2.84586455407139e-06,0.995286432444998
525783.78694287,4990353.9525786,0.295111545650611,0.077852372139973,2.84522541182155e-06,0.99528927767041
535143.78694287,4973553.9525786,0.182602444284687,0,2.84445961137194e-06,0.995292122130021
523863.78694287,4983153.9525786,0.127606038820992,0.115789956258412,2.84365814364616e-06,0.995294965788165
531783.78694287,4974513.9525786,0.089863407620417,0.0512663273889637,2.84326463170355e-06,0.995297809052797
522903.78694287,4987473.9525786,0.229690869877786,0.0651685397039031,2.83986566325596e-06,0.99530064891846
519783.78694287,4985073.9525786,0.305535585909418,0.000394305181695828,2.83966021758517e-06,0.995303488578678
540663.78694287,4988433.9525786,0.353702372393961,0,2.83564708496736e-06,0.995306324225763
538743.78694287,4977633.9525786,0.278576678648454,0.0348659572678331,2.83554746038694e-06,0.995309159773223
542343.78694287,4983633.9525786,0.589503953989935,0,2.83487209742972e-06,0.99531199464532
538983.78694287,4980273.9525786,0.154205607476636,0.0586807621130552,2.83462902024393e-06,0.99531482927434
518823.78694287,4982433.9525786,0.79079798705967,0.00433735699865411,2.83374471522816e-06,0.995317663019056
541383.78694287,4981713.9525786,0.373112868439971,0.0123419751009421,2.83240720152965e-06,0.995320495426258
536343.78694287,4991793.9525786,0.087706685837527,0.0156560733512786,2.83143941633359e-06,0.995323326865674
526743.78694287,4993473.9525786,0.189072609633357,0,2.82981029749763e-06,0.995326156675971
522663.78694287,4979313.9525786,0.109273903666427,0.0508171433378196,2.82518854532741e-06,0.995328981864517
534663.78694287,4973553.9525786,0.0869877785765636,0,2.82245240805899e-06,0.995331804316925
524583.78694287,4978353.9525786,0.189432063263839,0.0887081090174966,2.81668724006854e-06,0.995334621004165
540663.78694287,4979793.9525786,0.367721179007908,0.0191678078734859,2.81570508825218e-06,0.995337436709253
527463.78694287,4993233.9525786,0.436017368799425,0.0312549041049798,2.81510633094083e-06,0.995340251815584
535863.78694287,4973793.9525786,0.225377426312006,0,2.81301401492332e-06,0.9953430648296
523383.78694287,4991313.9525786,0.543493889288282,0.0250287012113055,2.80548470263561e-06,0.995345870314302
535143.78694287,4973793.9525786,0.0805176132278936,0.000788610363391655,2.80461763129640e-06,0.995348674931933
530103.78694287,4981233.9525786,0.227174694464414,0.240856998654105,2.8042038999248e-06,0.995351479135833
528183.78694287,4972593.9525786,0.314881380301941,0,2.79920829656328e-06,0.99535427834413
540423.78694287,4982913.9525786,0.319194823867721,0.043118817294751,2.79807343003237e-06,0.99535707641756
539463.78694287,4978593.9525786,0.336089259525521,0.0362596820323015,2.79176327276736e-06,0.995359868180832
532263.78694287,4994433.9525786,0.335010783608914,0,2.79109456869891e-06,0.9953626592754
526023.78694287,4994193.9525786,0.644140905823149,0.000394305181695828,2.78943456499279e-06,0.995365448709966
529383.78694287,4973553.9525786,0.168943206326384,0.0271410077388964,2.78787279563135e-06,0.995368236582762
522663.78694287,4991553.9525786,0.483824586628325,0,2.78738749494576e-06,0.995371023970257
537543.78694287,4991793.9525786,0.460819554277498,0.0183328398384926,2.7871647546469e-06,0.995373811135011
529623.78694287,4993953.9525786,0.213156002875629,0.0090268001345895,2.78668299941921e-06,0.99537659781801
538263.78694287,4990593.9525786,0.526959022286125,0.0350795760430686,2.78437263261265e-06,0.995379382190643
522663.78694287,4980993.9525786,0.225736879942487,0.0779852119784657,2.78173584356329e-06,0.995382163926487
534903.78694287,4994433.9525786,0.683321466570812,0.00174054761103634,2.78069666859363e-06,0.995384944623155
518583.78694287,4982673.9525786,0.822070567936736,0,2.77829185084173e-06,0.995387722915006
525303.78694287,4974273.9525786,0.0718907260963336,0,2.77629442197722e-06,0.995390499209428
528903.78694287,4994193.9525786,0.233285521207764,0,2.77235427289973e-06,0.995393271563701
526023.78694287,4988913.9525786,0.172178289000719,0.108719549125168,2.77080695967642e-06,0.99539604237066
538023.78694287,4975473.9525786,0.186556434219986,0.00174054761103634,2.7706074868165e-06,0.995398812978148
533463.78694287,4994193.9525786,0.328900186915888,0,2.76953555270873e-06,0.9954015825137
526503.78694287,4973553.9525786,0.117900790797987,0,2.76612608362740e-06,0.995404348639784
522663.78694287,4981233.9525786,0.227893601725377,0.0803559976446837,2.76394350036176e-06,0.995407112583284
534183.78694287,4973313.9525786,0.100287562904385,0,2.76123749510822e-06,0.99540987382078
542103.78694287,4985313.9525786,0.531632034507549,0,2.76006364439601e-06,0.995412633884424
520743.78694287,4979073.9525786,0.220345075485262,0.00197152590847914,2.75964654049816e-06,0.995415393530964
526023.78694287,4993233.9525786,0.210999281092739,0.000394305181695828,2.75947790078745e-06,0.995418153008865
519543.78694287,4984353.9525786,0.373112868439971,0.00118291554508748,2.75753212373654e-06,0.995420910540989
533223.78694287,4973073.9525786,0.0859094176851186,0.000394305181695828,2.75723599935628e-06,0.995423667776988
540423.78694287,4978353.9525786,0.304816678648454,0.00459376682368775,2.75482067985208e-06,0.995426422597668
528423.78694287,4994673.9525786,0.597052595255212,0.0063343135935397,2.75176452040123e-06,0.995429174362188
540903.78694287,4988433.9525786,0.438892997843278,0,2.75126862812093e-06,0.995431925630817
534903.78694287,4994193.9525786,0.539540014378145,0,2.74951785258619e-06,0.99543467514867
521463.78694287,4979073.9525786,0.303738432782171,0.0282648469044415,2.7490902133277e-06,0.995437424238883
524823.78694287,4990353.9525786,0.383896477354421,0.0673893842530283,2.74771386556721e-06,0.995440171952748
537783.78694287,4991073.9525786,0.472322070452912,0.0319071416554509,2.74657560234021e-06,0.99544291852835
538743.78694287,4980513.9525786,0.107836089144500,0.066243270524899,2.74656418336912e-06,0.995445665092534
537543.78694287,4992033.9525786,0.599568655643422,0.0221319481830417,2.74591846761606e-06,0.995448411011001
523623.78694287,4982673.9525786,0.328540618260244,0.122689098250336,2.74362740890568e-06,0.99545115463841
527943.78694287,4972833.9525786,0.216750539180446,0,2.7424826981085e-06,0.99545389712111
539703.78694287,4979313.9525786,0.163191948238677,0.0290140561911171,2.74186352945796e-06,0.995456638984638
525783.78694287,4990833.9525786,0.179726815240834,0.0599532385598923,2.73878194833255e-06,0.995459377766586
528423.78694287,4972593.9525786,0.275341480948958,0,2.73747816215178e-06,0.995462115244748
522183.78694287,4991793.9525786,0.722142458662833,0,2.73630399598922e-06,0.995464851548744
537063.78694287,4992033.9525786,0.345794392523364,0.0149351194481830,2.73157815402341e-06,0.995467583126898
524583.78694287,4986993.9525786,0.112149532710280,0.10930299461642,2.72879638880297e-06,0.995470311923287
524823.78694287,4974273.9525786,0.182242990654206,0,2.72865063056179e-06,0.995473040573918
522903.78694287,4977153.9525786,0.171099928109274,0.0264390057200538,2.72625300839514e-06,0.995475766826926
520743.78694287,4979313.9525786,0.511502631200575,0.0246204239569314,2.72216685047430e-06,0.995478488993777
521223.78694287,4990353.9525786,0.630122329259526,0.000788610363391655,2.71979459153899e-06,0.995481208788368
523863.78694287,4974033.9525786,0.540618260244428,0,2.71844744261659e-06,0.99548392723581
532743.78694287,4978353.9525786,0.094176851186197,0.154333277254374,2.71763270923135e-06,0.99548664486852
532503.78694287,4994433.9525786,0.335370352264558,0,2.71727035161613e-06,0.995489362138872
533223.78694287,4994193.9525786,0.288641380301941,0,2.71583314605887e-06,0.995492077972018
534903.78694287,4973553.9525786,0.106038820992092,0,2.71411774547166e-06,0.995494792089763
531063.78694287,4977153.9525786,0.101006470165349,0.132526917900404,2.71327232851975e-06,0.995497505362092
529143.78694287,4972353.9525786,0.323867836089144,0,2.71317865190762e-06,0.995500218540743
523623.78694287,4991793.9525786,0.297627606038821,0.00394305181695828,2.71208119633705e-06,0.99550293062194
540903.78694287,4987953.9525786,0.476635514018692,0.00965207772543742,2.70926154038949e-06,0.99550563988348
533703.78694287,4995153.9525786,0.800143781452193,0,2.70856251045923e-06,0.99550834844599
535863.78694287,4974273.9525786,0.198777857656362,0.0131560144683715,2.70675376389174e-06,0.995511055199754
540903.78694287,4978353.9525786,0.505032465851905,0.0048273368102288,2.70619782099052e-06,0.995513761397575
531783.78694287,4979073.9525786,0.259885089863408,0.191394094885599,2.70407538351800e-06,0.99551646547296
537303.78694287,4991313.9525786,0.186196980589504,0.0181212483176312,2.69973049154095e-06,0.99551916520345
521463.78694287,4977153.9525786,0.633716865564342,0.0206758327725437,2.69949131960702e-06,0.99552186469477
536583.78694287,4974273.9525786,0.312724658519051,0.00902420928667564,2.69729273874179e-06,0.995524561987509
525303.78694287,4985313.9525786,0.406182602444285,0.167539283310902,2.69073464340064e-06,0.995527252722152
539703.78694287,4989153.9525786,0.088785046728972,0,2.68992955503055e-06,0.995529942651707
526023.78694287,4973793.9525786,0.114306254493170,0.00157722072678331,2.68774321700999e-06,0.995532630394924
536823.78694287,4991553.9525786,0.190150970524802,0.0220027002018843,2.68773442703761e-06,0.995535318129351
518583.78694287,4982433.9525786,0.865205003594536,0.00371207267833109,2.68591188551273e-06,0.995538004041237
529863.78694287,4994433.9525786,0.272465851905104,0,2.68578393429905e-06,0.99554068982517
534663.78694287,4994193.9525786,0.482386772106398,0,2.68356479897993e-06,0.99554337338997
522423.78694287,4990833.9525786,0.515097167505392,0.0140148721399731,2.68282520743734e-06,0.995546056215177
524103.78694287,4992993.9525786,0.584831171818835,0.00213485279273217,2.67504028630103e-06,0.995548731255464
521223.78694287,4990833.9525786,0.750539180445723,0,2.67493305113515e-06,0.995551406188515
539943.78694287,4988913.9525786,0.122573687994249,0,2.67403069872094e-06,0.995554080219213
536103.78694287,4992273.9525786,0.629043853342919,0.0450480063930013,2.67129655392819e-06,0.995556751515767
532983.78694287,4977873.9525786,0.0682961897915169,0.138795423956931,2.66873636043094e-06,0.995559420252128
526023.78694287,4983873.9525786,0.111790079079799,0.175968371467026,2.66672954089773e-06,0.995562086981669
534183.78694287,4974033.9525786,0.140546369518332,0.0254277422611036,2.66187860040240e-06,0.99556474886027
520023.78694287,4980993.9525786,0.335729690869878,0.00828040881561238,2.66060294975753e-06,0.995567409463219
523383.78694287,4982193.9525786,0.429547203450755,0.121977876850606,2.65614487600429e-06,0.995570065608095
518583.78694287,4982913.9525786,0.786844112149533,0,2.65442781572436e-06,0.99557272003591
532263.78694287,4972833.9525786,0.080158159597412,0,2.65407731156728e-06,0.995575374113222
520263.78694287,4980753.9525786,0.433860647016535,0.0204870794078062,2.65198894916077e-06,0.995578026102171
531063.78694287,4994433.9525786,0.251617541337168,0,2.65145066862366e-06,0.99558067755284
534663.78694287,4973313.9525786,0.152408339324227,0,2.64382384685259e-06,0.995583321376687
519783.78694287,4981233.9525786,0.295111545650611,0,2.64330475096212e-06,0.995585964681438
527943.78694287,4994673.9525786,0.525521207764198,0,2.64120151005828e-06,0.995588605882948
521463.78694287,4977393.9525786,0.580517728253055,0.0223606493943472,2.63917977318966e-06,0.99559124506272
523383.78694287,4992513.9525786,0.625089978432782,0.00394305181695828,2.63686121071966e-06,0.995593881923932
526743.78694287,4990353.9525786,0.273184759166068,0.0949912516823688,2.63516249909392e-06,0.99559651708643
541383.78694287,4986273.9525786,0.490654320632638,0.0152680265814266,2.63435961271377e-06,0.995599151446043
531783.78694287,4994673.9525786,0.385693860531991,0,2.631409512179e-06,0.995601782855556
530103.78694287,4994433.9525786,0.257728368080518,0.000394305181695828,2.6312202538062e-06,0.99560441407581
535623.78694287,4992513.9525786,0.242990654205607,0.0213142496635262,2.63061670080565e-06,0.99560704469251
527223.78694287,4973313.9525786,0.0686556434219986,0,2.62955024970272e-06,0.99560967424276
531063.78694287,4994673.9525786,0.362329259525521,0,2.62738795418556e-06,0.995612301630714
521703.78694287,4977633.9525786,0.297987174694464,0.0145470726783311,2.6255845654134e-06,0.99561492721528
539703.78694287,4989393.9525786,0.136232925952552,0,2.62484271859397e-06,0.995617552057998
541143.78694287,4988193.9525786,0.464054751976995,0,2.62430390193728e-06,0.9956201763619
529143.78694287,4994673.9525786,0.541337167505392,0.00856224764468372,2.62358882277985e-06,0.995622799950723
522663.78694287,4991073.9525786,0.328900186915888,0.00315444145356662,2.62324536527776e-06,0.995625423196088
528423.78694287,4974033.9525786,0.144500359453630,0.0372408647375505,2.62191621969797e-06,0.995628045112308
530583.78694287,4972833.9525786,0.0168943206326384,0,2.61913598137437e-06,0.99563066424829
533703.78694287,4975233.9525786,0.129762760603882,0.0649548031628533,2.61866051998674e-06,0.99563328290881
528903.78694287,4972593.9525786,0.277138864126528,0.0048273368102288,2.61802072162645e-06,0.995635900929531
531543.78694287,4994433.9525786,0.254493170381021,0,2.61136784155329e-06,0.995638512297372
531783.78694287,4994433.9525786,0.264557872034508,0,2.61122209621566e-06,0.995641123519469
518823.78694287,4983153.9525786,0.653846268871316,0,2.61014464306539e-06,0.995643733664112
527223.78694287,4994193.9525786,0.387850582314881,0,2.60990668536026e-06,0.995646343570797
521943.78694287,4989873.9525786,0.539180445722502,0.0242500168236878,2.60839722718617e-06,0.995648951968024
521703.78694287,4989873.9525786,0.519769949676492,0.0168258664199192,2.60746298110698e-06,0.995651559431005
528423.78694287,4973553.9525786,0.313443565780014,0.0340915460969044,2.60703019193959e-06,0.995654166461197
524103.78694287,4986753.9525786,0.252696017253774,0.111622224091521,2.60702063772558e-06,0.995656773481835
524103.78694287,4974033.9525786,0.445003594536305,0,2.60596645887315e-06,0.995659379448294
534663.78694287,4994433.9525786,0.642343752695902,0.00450068304172275,2.60431910918078e-06,0.995661983767403
519543.78694287,4983873.9525786,0.303378864126528,0,2.60368848965768e-06,0.995664587455893
535623.78694287,4973793.9525786,0.216750539180446,0.00626666133916555,2.60118827497142e-06,0.995667188644168
536103.78694287,4973553.9525786,0.331056908698778,0,2.59346754808691e-06,0.995669782111716
531303.78694287,4994433.9525786,0.241912408339324,0,2.59113071036535e-06,0.995672373242426
523143.78694287,4992273.9525786,0.538102199856219,0,2.59107797512468e-06,0.995674964320401
528903.78694287,4993953.9525786,0.202372393961179,0.00837608344549125,2.58742471545111e-06,0.995677551745117
521943.78694287,4975953.9525786,0.634795111430626,0.0115981746298789,2.58243387257627e-06,0.99568013417899
533943.78694287,4979073.9525786,0.115025161754134,0.1589008243607,2.58090576308413e-06,0.995682715084752
526503.78694287,4976193.9525786,0.0481667864845435,0.0709977960969044,2.58039120284892e-06,0.995685295475955
538983.78694287,4990353.9525786,0.124730409777139,0,2.57961065236294e-06,0.995687875086607
526503.78694287,4974033.9525786,0.226096333572969,0.023925950538358,2.57641484272106e-06,0.99569045150145
526743.78694287,4991553.9525786,0.0837526959022286,0.0516997728802153,2.57487994337511e-06,0.995693026381394
523623.78694287,4978113.9525786,0.0797987059669303,0.058349116756393,2.57356664049291e-06,0.995695599948034
541623.78694287,4985313.9525786,0.255571646297628,0,2.5716729571941e-06,0.995698171620991
538983.78694287,4977633.9525786,0.209202012940331,0.0283656460296097,2.56971539703632e-06,0.995700741336388
539223.78694287,4990593.9525786,0.285765751258088,0,2.5688589782663e-06,0.995703310195367
530103.78694287,4981473.9525786,0.191229331416247,0.247243438761777,2.56543535051154e-06,0.995705875630717
533223.78694287,4992753.9525786,0.130841121495327,0.0358768253701211,2.56402973000256e-06,0.995708439660447
538503.78694287,4978113.9525786,0.205966930265996,0.0488864653432032,2.56387512775643e-06,0.995711003535575
525063.78694287,4993233.9525786,0.497124485981308,0.00807486120457604,2.56367650887126e-06,0.995713567212084
525063.78694287,4979073.9525786,0.167864845434939,0.115269263122476,2.56160149752783e-06,0.995716128813581
532503.78694287,4972833.9525786,0.0873472322070453,0.000788610363391655,2.56080031096199e-06,0.995718689613892
533463.78694287,4994433.9525786,0.391445118619698,0,2.55899959896084e-06,0.99572124861349
522423.78694287,4975713.9525786,0.354780848310568,0,2.55855880989068e-06,0.9957238071723
538503.78694287,4980273.9525786,0.237598964773544,0.0819318893001346,2.55747530288411e-06,0.995726364647604
541863.78694287,4984833.9525786,0.438174090582315,0.00702984101615074,2.55232895639458e-06,0.99572891697656
523143.78694287,4990833.9525786,0.452911574406901,0.0287976615074024,2.54480414048574e-06,0.9957314617807
535383.78694287,4994193.9525786,0.689791631919482,0.00726081931359354,2.54338112134605e-06,0.995734005161822
525543.78694287,4974033.9525786,0.0585909417685119,0,2.54320085846278e-06,0.99573654836268
526983.78694287,4993473.9525786,0.079079798705967,0,2.54221308442041e-06,0.995739090575765
534423.78694287,4994673.9525786,0.675772825305536,0.00292346315612382,2.54108615635385e-06,0.995741631661921
523623.78694287,4991553.9525786,0.494967764198418,0.0254484353970390,2.53980210108821e-06,0.995744171464022
520983.78694287,4979313.9525786,0.453271143062545,0.030730434051144,2.53883365678945e-06,0.99574671029768
521703.78694287,4991073.9525786,0.608195542774982,0,2.53732326792389e-06,0.995749247620947
540903.78694287,4978833.9525786,0.290438533429188,0,2.53716719413632e-06,0.99575178478814
541143.78694287,4984353.9525786,0.301581710999281,0.0226701968371467,2.53715772484503e-06,0.995754321945866
519783.78694287,4981953.9525786,0.211358734723221,0,2.53541755186367e-06,0.995756857363418
523143.78694287,4991553.9525786,0.476995082674335,0.0141781965006729,2.53408213548249e-06,0.995759391445553
534423.78694287,4993713.9525786,0.224658519051042,0.00252915797442799,2.53403137331127e-06,0.995761925476927
519783.78694287,4980513.9525786,0.346872868439971,0,2.53367454871909e-06,0.995764459151475
534423.78694287,4973793.9525786,0.0869877785765636,0.0143389300134589,2.53329918087767e-06,0.995766992450656
534663.78694287,4977153.9525786,0.187275341480949,0.108713492597577,2.53085756075705e-06,0.995769523308217
540423.78694287,4988673.9525786,0.231488138030194,0,2.53061870401138e-06,0.995772053926921
530343.78694287,4994433.9525786,0.221423436376707,0,2.5297164386436e-06,0.99577458364336
529143.78694287,4994913.9525786,0.536304816678648,0.00213485279273217,2.52930937091078e-06,0.99577711295273
542343.78694287,4983873.9525786,0.519410611071172,0,2.52751790996247e-06,0.99577964047064
532023.78694287,4994433.9525786,0.255212077641984,0,2.52343916489444e-06,0.995782163909805
532503.78694287,4979793.9525786,0.176491732566499,0.199752439434724,2.52291133324314e-06,0.995784686821139
542103.78694287,4984113.9525786,0.406901509705248,0,2.52289938994772e-06,0.995787209720529
525543.78694287,4974753.9525786,0.168943206326384,0.0271819650067295,2.52270361341282e-06,0.995789732424142
538983.78694287,4990593.9525786,0.185118619698059,0,2.52032641076714e-06,0.995792252750553
524103.78694287,4990353.9525786,0.358375384615385,0.0546600185060565,2.51912767173294e-06,0.995794771878225
541143.78694287,4982673.9525786,0.288281811646298,0.0226727960969044,2.51866907222087e-06,0.995797290547297
523863.78694287,4991793.9525786,0.464054751976995,0.0228589586137281,2.51799769683621e-06,0.995799808544994
537543.78694287,4975473.9525786,0.173256649892164,0.0149835969044415,2.51784737818648e-06,0.995802326392372
524343.78694287,4981473.9525786,0.189432063263839,0.130685817631225,2.51370947984464e-06,0.995804840101852
534903.78694287,4974273.9525786,0.101006470165349,0.0235537012113055,2.51348443394085e-06,0.995807353586285
529623.78694287,4994433.9525786,0.239755686556434,0,2.51256080344004e-06,0.995809866147089
536583.78694287,4973793.9525786,0.326743465132998,0,2.51210485777342e-06,0.995812378251947
534903.78694287,4973313.9525786,0.162832494608196,0,2.51111386421724e-06,0.99581488936581
528183.78694287,4994913.9525786,0.581236635514019,0,2.51065853716148e-06,0.995817400024348
539463.78694287,4979073.9525786,0.213156002875629,0.0396179256393001,2.50608203651843e-06,0.995819906106385
533223.78694287,4978833.9525786,0.205607476635514,0.171189687079408,2.50514054084631e-06,0.995822411246925
539703.78694287,4985073.9525786,0.451114421279655,0.0741911423283984,2.50445229614985e-06,0.995824915699222
529623.78694287,4994673.9525786,0.353702372393961,0,2.50377851976621e-06,0.995827419477741
532743.78694287,4994193.9525786,0.188353702372394,0,2.50372142014872e-06,0.995829923199162
532743.78694287,4979313.9525786,0.118260244428469,0.182554845222073,2.50305912668025e-06,0.995832426258288
541383.78694287,4985793.9525786,0.419482501797268,0.0164061322341857,2.50280115950897e-06,0.995834929059448
531543.78694287,4973073.9525786,0.0442127965492451,0.0102519347240915,2.49960169276225e-06,0.99583742866114
533463.78694287,4994673.9525786,0.490294751976995,0,2.49938095613821e-06,0.995839928042097
519543.78694287,4983633.9525786,0.272825420560748,0,2.49694019845543e-06,0.995842424982295
526263.78694287,4976193.9525786,0.0409777138749101,0.0682532806191117,2.49540766057374e-06,0.995844920389956
522423.78694287,4977393.9525786,0.368080517613228,0.035773368102288,2.49314813336243e-06,0.99584741353809
541623.78694287,4984593.9525786,0.242990654205607,0.00371207267833109,2.49266181205999e-06,0.9958499061999
531783.78694287,4972833.9525786,0.131919482386772,0.00793696500672948,2.49169571298595e-06,0.995852397895614
540903.78694287,4982913.9525786,0.254493170381021,0.0288621046433378,2.49147779017831e-06,0.995854889373404
524103.78694287,4993233.9525786,0.633716865564342,0.00197152590847914,2.48909178600434e-06,0.99585737846519
518343.78694287,4983153.9525786,0.860891560028756,0,2.48825258107902e-06,0.995859866717771
526983.78694287,4990593.9525786,0.144140905823149,0.0861059051144011,2.4870936239242e-06,0.995862353811395
536823.78694287,4974033.9525786,0.283968368080518,0,2.48677207407896e-06,0.99586484058347
538023.78694287,4976913.9525786,0.234723335729691,0.041060531628533,2.48553343026331e-06,0.9958673261169
541863.78694287,4984593.9525786,0.300143896477354,0,2.48442203441398e-06,0.995869810538934
527703.78694287,4994193.9525786,0.289000718907261,0,2.48430473138607e-06,0.995872294843665
527943.78694287,4972353.9525786,0.379223695183321,0,2.48414826112678e-06,0.995874778991927
536583.78694287,4979553.9525786,0.0977713874910137,0.114274899057873,2.48406246610841e-06,0.995877263054393
536103.78694287,4974033.9525786,0.200934579439252,0.00663553583445491,2.48096603416468e-06,0.995879744020427
534183.78694287,4973073.9525786,0.140186915887850,0,2.4774477440045e-06,0.99588222146817
526263.78694287,4973313.9525786,0.199137311286844,0,2.47575159037847e-06,0.99588469721976
534183.78694287,4994193.9525786,0.383537138749101,0.00197152590847914,2.47294946749520e-06,0.995887170169229
541623.78694287,4985553.9525786,0.257728368080518,0.000394305181695828,2.47279549838364e-06,0.995889642964727
523863.78694287,4992993.9525786,0.593458058950395,0.00157722072678331,2.47246631203259e-06,0.99589211543104
527943.78694287,4972593.9525786,0.262041811646298,0,2.46931865719639e-06,0.995894584749696
542583.78694287,4983873.9525786,0.628324946081955,0.000394305181695828,2.46882363015021e-06,0.995897053573326
528423.78694287,4988193.9525786,0.134795111430625,0.164771029609690,2.46736561376856e-06,0.99589952093894
530583.78694287,4994673.9525786,0.319194823867721,0,2.46623378571971e-06,0.995901987172726
528903.78694287,4994673.9525786,0.654924514737599,0.0174959623149394,2.46601288432432e-06,0.99590445318561
534663.78694287,4993713.9525786,0.232566613946801,0.00157722072678331,2.46332746186954e-06,0.995906916513072
520743.78694287,4990113.9525786,0.691229446441409,0.000788610363391655,2.46000125736472e-06,0.99590937651433
526503.78694287,4993233.9525786,0.207045291157441,0.0112547358681023,2.45834752587496e-06,0.995911834861856
535623.78694287,4993953.9525786,0.672537857656362,0.0114883075370121,2.45583799994102e-06,0.995914290699855
523623.78694287,4992033.9525786,0.263120057512581,0,2.45488813887027e-06,0.995916745587994
520023.78694287,4981473.9525786,0.473040977713875,0.0237178162853297,2.4547031255648e-06,0.99591920029112
531783.78694287,4978833.9525786,0.175413371675054,0.183904441453567,2.45334173510410e-06,0.995921653632855
530583.78694287,4994433.9525786,0.198418404025881,0,2.45025805334153e-06,0.995924103890908
524823.78694287,4993473.9525786,0.511502631200575,0.000394305181695828,2.4500254845926e-06,0.995926553916393
529383.78694287,4994673.9525786,0.351545650611071,0,2.44770437207957e-06,0.995929001620765
