"x","y","forest240","rghasp240","elkuse","Prob","CumProb"
532023.78694287,4982193.9525786,1,0.619641736843702,0.142145355626486,0.00140433899356429,0.467447400580404
532263.78694287,4984593.9525786,0.859375,0.639699430549129,0.0358152775648135,0.00139667655815136,0.468844077138555
532503.78694287,4983633.9525786,1,0.566472764029171,0.0689259350274719,0.00139117446087308,0.470235251599428
532023.78694287,4981953.9525786,1,0.620825227431643,0.120590022544278,0.00138688984427170,0.4716221414437
529623.78694287,4984353.9525786,0.78125,0.608493606081641,0.0224440503909125,0.00138302358566307,0.473005165029363
528663.78694287,4985793.9525786,0.984375,0.717332395276823,0.0253121966198405,0.00136857107595191,0.474373736105315
532743.78694287,4983393.9525786,0.828125,0.673995513266186,0.0578488290376558,0.00135762975800602,0.475731365863321
531543.78694287,4985793.9525786,0.984375,0.700987922165723,0.125879091170046,0.00135373137092176,0.477085097234243
530103.78694287,4985073.9525786,0.75,0.687771719233543,0.0631832108349317,0.00135345879581023,0.478438556030053
531783.78694287,4982673.9525786,0.875,0.658007525088382,0.191329529225164,0.00135257048567891,0.479791126515732
528903.78694287,4985793.9525786,1,0.708889020088766,0.0608988973186683,0.00135185566938962,0.481142982185122
531543.78694287,4984593.9525786,0.71875,0.634784140133689,0.0190320005895311,0.00134710132373756,0.482490083508859
531543.78694287,4984833.9525786,0.78125,0.622147241630865,0.0186912350627582,0.00134382943720467,0.483833912946064
529863.78694287,4984353.9525786,0.765625,0.592864925830158,0.0272649702197151,0.00134133560388507,0.485175248549949
528663.78694287,4985313.9525786,0.765625,0.772401767605923,0.0123224789933361,0.00133974228804332,0.486514990837992
528903.78694287,4983633.9525786,1,0.559040151646458,0.075289132448366,0.00133849332792683,0.487853484165919
531063.78694287,4982433.9525786,0.734375,0.702560263630259,0.188942482571185,0.00133502319509006,0.489188507361009
533943.78694287,4983153.9525786,1,0.765352163160751,0.0924214401660335,0.00133277752582988,0.490521284886839
531063.78694287,4985793.9525786,0.84375,0.755704092111558,0.122337475383081,0.00133201147935255,0.491853296366192
532983.78694287,4983873.9525786,0.953125,0.620427316716964,0.0372057254743383,0.00132966118603574,0.493182957552227
529383.78694287,4984353.9525786,0.78125,0.611535610845763,0.0188796761581425,0.00131439721931417,0.494497354771542
530103.78694287,4985313.9525786,0.8125,0.695020246210554,0.0993560433733021,0.00130028038466291,0.495797635156204
532983.78694287,4981713.9525786,0.984375,0.707640994567229,0.0955197319057412,0.00129664436196535,0.49709427951817
533463.78694287,4984833.9525786,1,0.72178222009796,0.0748995031997167,0.00128996144796926,0.498384240966139
533223.78694287,4981953.9525786,1,0.69749594544344,0.0832112252011919,0.00128639815203906,0.499670639118178
533463.78694287,4983393.9525786,1,0.650715011940965,0.0486465591568358,0.00128300031368056,0.500953639431859
529623.78694287,4985553.9525786,1,0.686470516401514,0.170377585985519,0.00126430662758923,0.502217946059448
533223.78694287,4984593.9525786,1,0.665392606146655,0.0702182771559094,0.00126247546479289,0.503480421524241
530583.78694287,4985793.9525786,1,0.666246069154545,0.147996691736860,0.00125510977614032,0.504735531300381
530103.78694287,4985553.9525786,1,0.66523635676521,0.176731528693157,0.00125217942825133,0.505987710728632
533463.78694287,4983153.9525786,1,0.636221240536974,0.0391203161063142,0.00124552348085936,0.507233234209492
530343.78694287,4985793.9525786,1,0.71157414601359,0.209983131364301,0.00124264919634945,0.508475883405841
531303.78694287,4984833.9525786,0.796875,0.575694628782424,0.0175766532757271,0.00124060435400620,0.509716487759847
528423.78694287,4985313.9525786,0.859375,0.732010645992519,0.0261054827013825,0.00123860474997564,0.510955092509823
530343.78694287,4982433.9525786,0.953125,0.549535331080589,0.177367135414886,0.00123801487251209,0.512193107382335
531783.78694287,4984593.9525786,0.765625,0.598371206553062,0.0197661496354250,0.00122980039093119,0.513422907773266
533463.78694287,4984353.9525786,1,0.703898887532634,0.108907547716610,0.00122805980780904,0.514650967581075
529143.78694287,4985073.9525786,0.78125,0.666823797959886,0.0123245161943673,0.00122519329003297,0.515876160871108
528423.78694287,4983633.9525786,0.984375,0.615824459413412,0.0961720145730535,0.00122488414423297,0.517101045015341
528183.78694287,4985793.9525786,1,0.71434987031925,0.0119407366229646,0.00122412009691065,0.518325165112252
528663.78694287,4983153.9525786,0.953125,0.615957140085639,0.120057789223446,0.00120857665402943,0.519533741766281
531783.78694287,4986033.9525786,1,0.744855264261263,0.19233983542227,0.00119196106850018,0.520725702834781
531783.78694287,4984113.9525786,0.28125,0.848064545805402,0.0550392086840665,0.00119134991344049,0.521917052748222
531063.78694287,4985313.9525786,1,0.509281617011456,0.0341367403266077,0.00119102689071049,0.523108079638932
532743.78694287,4984113.9525786,0.78125,0.657820419736653,0.0354289951464297,0.00118730468919249,0.524295384328125
533703.78694287,4982913.9525786,1,0.662886050943483,0.0431820875222831,0.0011871184028419,0.525482502730967
529143.78694287,4984833.9525786,0.765625,0.641046589081583,0.00845418346958566,0.0011870469319787,0.526669549662946
529143.78694287,4986033.9525786,1,0.739970829816108,0.145664329379133,0.00118548548261964,0.527855035145565
532743.78694287,4981953.9525786,1,0.623851082049616,0.0947237101542431,0.00118380706003316,0.529038842205598
527943.78694287,4985793.9525786,1,0.735658215586240,0.0178966684548538,0.00118299643860350,0.530221838644202
531303.78694287,4985553.9525786,1,0.579386578452555,0.0830890513450647,0.00118237605461371,0.531404214698816
532983.78694287,4983153.9525786,0.859375,0.623568060586,0.0271971314253768,0.00117894546768320,0.532583160166499
531063.78694287,4982913.9525786,0.609375,0.688824104773272,0.180644933668312,0.00117687200914964,0.533760032175648
528663.78694287,4986033.9525786,0.921875,0.743001280004124,0.041052950518852,0.00116962075452211,0.53492965293017
531783.78694287,4985793.9525786,1,0.675388627499065,0.147769631130499,0.00116867605941104,0.536098328989582
534663.78694287,4981953.9525786,1,0.83237526968036,0.0377021040570215,0.00115144060930295,0.537249769598884
532983.78694287,4981953.9525786,1,0.633972037256181,0.0835580150224426,0.00114898886973821,0.538398758468623
529863.78694287,4985553.9525786,1,0.666058963802815,0.201748968516371,0.00114545014727831,0.539544208615901
528903.78694287,4985313.9525786,0.78125,0.693745303778767,0.0151232520738757,0.00114488744470860,0.54068909606061
