"x","y","elev240","forest240","Prob","CumProb"
537063.78694287,4982433.9525786,0.127926643609711,0.1875,3.46576051650817e-05,0.95548892027837
526023.78694287,4986993.9525786,0.110767113438867,0,3.46544428583249e-05,0.955523574721228
525783.78694287,4976673.9525786,0.308765486832069,1,3.46524242526398e-05,0.95555822714548
530103.78694287,4991553.9525786,0.372034818511254,1,3.46393306411561e-05,0.955592866476122
532023.78694287,4991073.9525786,0.523903042395983,1,3.46097278575272e-05,0.95562747620398
533943.78694287,4989633.9525786,0.587509657592486,0.796875,3.45926103642024e-05,0.955662068814344
530343.78694287,4978113.9525786,0.318563357198043,0,3.45598470523721e-05,0.955696628661396
524823.78694287,4977153.9525786,0.214077609738923,1,3.44997411679572e-05,0.955731128402564
527943.78694287,4988913.9525786,0.262153767987170,0.21875,3.44830282819144e-05,0.955765611430846
529143.78694287,4975233.9525786,0.319199694656677,1,3.44691817178264e-05,0.955800080612564
524823.78694287,4980993.9525786,0.126124920689045,0.15625,3.44304740817517e-05,0.955834511086646
525063.78694287,4984593.9525786,0.161782016190842,0,3.44165948935792e-05,0.95586892768154
529863.78694287,4977873.9525786,0.326049571427955,0.09375,3.43754128782738e-05,0.955903303094417
529143.78694287,4991553.9525786,0.292608558122213,0.96875,3.43462701481829e-05,0.955937649364566
526743.78694287,4987473.9525786,0.192621568510175,0,3.43157224827067e-05,0.955971965087048
528423.78694287,4988193.9525786,0.321280740124591,0,3.42518824667188e-05,0.956006216969515
538023.78694287,4986033.9525786,0.53201511178143,1,3.42310198141840e-05,0.95604044798933
538023.78694287,4980033.9525786,0.285517588379689,0.875,3.42214971612326e-05,0.95607466948649
534423.78694287,4989873.9525786,0.653294125409041,1,3.41722367861707e-05,0.956108841723277
524583.78694287,4977393.9525786,0.223750925679854,1,3.39867129337715e-05,0.95614282843621
526983.78694287,4987713.9525786,0.193315250332813,0,3.39522994427996e-05,0.956176780735653
532263.78694287,4988673.9525786,0.676416852830314,0.375,3.39467883039329e-05,0.956210727523957
536343.78694287,4988673.9525786,0.559492927836742,1,3.39269782169579e-05,0.956244654502174
534903.78694287,4989633.9525786,0.638148430645075,1,3.39244536263793e-05,0.9562785789558
538743.78694287,4980993.9525786,0.299005846042098,1,3.38000135646573e-05,0.956312378969365
533463.78694287,4990353.9525786,0.654392300810035,1,3.37565919276533e-05,0.956346135561293
530343.78694287,4991553.9525786,0.39248887488508,1,3.37111736443173e-05,0.956379846734937
533703.78694287,4979073.9525786,0.343950262088408,0,3.36876181151369e-05,0.956413534353052
527943.78694287,4975713.9525786,0.39128464324098,1,3.35957654644366e-05,0.956447130118517
531543.78694287,4991313.9525786,0.475114087537097,1,3.35133463861361e-05,0.956480643464903
532983.78694287,4990593.9525786,0.634198452195457,1,3.34798323724484e-05,0.956514123297275
526023.78694287,4978113.9525786,0.176927094348744,0.421875,3.34505463447796e-05,0.95654757384362
525783.78694287,4980753.9525786,0.360078826919294,0.109375,3.34437507130969e-05,0.956581017594333
526023.78694287,4976673.9525786,0.383181822946501,1,3.34429074298337e-05,0.956614460501763
536583.78694287,4987233.9525786,0.71205483354411,0.890625,3.34333953485515e-05,0.956647893897111
531303.78694287,4977633.9525786,0.321608157944877,0.140625,3.34106962830187e-05,0.956681304593395
536583.78694287,4977873.9525786,0.363055800999025,0.9375,3.34077352687213e-05,0.956714712328663
526983.78694287,4980273.9525786,0.483967934018218,0,3.34046377630044e-05,0.956748116966426
525543.78694287,4978593.9525786,0.147002585429229,0.390625,3.33634092903752e-05,0.956781480375717
538503.78694287,4982913.9525786,0.203730343369419,0.703125,3.33274372157088e-05,0.956814807812932
531063.78694287,4976433.9525786,0.36650447871815,0.5625,3.32913216577267e-05,0.95684809913459
525783.78694287,4980033.9525786,0.250197159789145,0.125,3.32395125389334e-05,0.956881338647129
529623.78694287,4988673.9525786,0.433782366423087,0.109375,3.32258140475269e-05,0.956914564461177
536583.78694287,4978353.9525786,0.335019339849215,0.796875,3.32076233272121e-05,0.956947772084504
525303.78694287,4976673.9525786,0.217806226611361,1,3.31080243079686e-05,0.956980880108812
529383.78694287,4975233.9525786,0.358614387515947,1,3.30571617077484e-05,0.95701393727052
533943.78694287,4978833.9525786,0.34486592209429,0.09375,3.30197234929925e-05,0.957046956994013
527463.78694287,4987953.9525786,0.24612201030842,0,3.29969379990912e-05,0.957079953932012
525303.78694287,4986273.9525786,0.061795643184869,0,3.29663989719047e-05,0.957112920330984
534423.78694287,4986753.9525786,0.442944515936492,0,3.29220624247759e-05,0.957145842393408
538743.78694287,4980753.9525786,0.284958326679126,1,3.29208404263550e-05,0.957178763233835
525543.78694287,4986513.9525786,0.0948414120032236,0,3.29050936324203e-05,0.957211668327467
538263.78694287,4980033.9525786,0.273580094969666,0.921875,3.28860544500984e-05,0.957244554381917
527223.78694287,4975953.9525786,0.382546102093933,1,3.28798279823501e-05,0.9572774342099
536583.78694287,4986753.9525786,0.675655344340574,0.765625,3.28571063135129e-05,0.957310291316213
534663.78694287,4979313.9525786,0.316511292215163,0.09375,3.28298556205334e-05,0.957343121171834
528423.78694287,4975473.9525786,0.372352987240571,1,3.28175511629666e-05,0.957375938722997
531783.78694287,4987713.9525786,0.663043900501979,0.03125,3.27625491862091e-05,0.957408701272183
525063.78694287,4983153.9525786,0.247798562197979,0.015625,3.2744329136145e-05,0.957441445601319
525063.78694287,4985553.9525786,0.0942445373327225,0,3.27144870878138e-05,0.957474160088407
529383.78694287,4991553.9525786,0.318717508714185,0.953125,3.27013097735724e-05,0.95750686139818
533463.78694287,4978833.9525786,0.337475898410451,0,3.26319575692066e-05,0.95753949335575
538263.78694287,4982193.9525786,0.104119483456768,0.546875,3.25986324826884e-05,0.957572091988232
533703.78694287,4990113.9525786,0.635701737780872,0.921875,3.25888591636965e-05,0.957604680847396
528903.78694287,4975233.9525786,0.331849368071275,1,3.25355371692013e-05,0.957637216384565
532743.78694287,4978353.9525786,0.303013785461786,0,3.25098731439897e-05,0.95766972625771
534663.78694287,4986753.9525786,0.389704281897494,0,3.25019375928203e-05,0.957702228195302
529623.78694287,4975233.9525786,0.382430796759858,1,3.24557696554806e-05,0.957734683964958
531543.78694287,4988193.9525786,0.654180188323824,0.140625,3.24275307788852e-05,0.957767111495736
530823.78694287,4976193.9525786,0.364134861612018,0.625,3.23984776147859e-05,0.957799509973351
539223.78694287,4981953.9525786,0.119332388281772,0.90625,3.23899195792799e-05,0.95783189989293
533223.78694287,4978593.9525786,0.311337967333444,0,3.23438903035421e-05,0.957864243783234
524823.78694287,4982673.9525786,0.175462654945396,0.03125,3.22897279935925e-05,0.957896533511228
525063.78694287,4984833.9525786,0.178266362720984,0,3.22682929883749e-05,0.957928801804216
536583.78694287,4988193.9525786,0.639025244468889,1,3.22556181518623e-05,0.957961057422368
525783.78694287,4986753.9525786,0.131587433815047,0,3.22403776454551e-05,0.957993297800014
530823.78694287,4976433.9525786,0.352833705660629,0.53125,3.22263779336179e-05,0.958025524177947
522423.78694287,4981953.9525786,0.286943181600968,0.96875,3.21826027443663e-05,0.958057706780692
536823.78694287,4987713.9525786,0.679085523877762,1,3.21177298253839e-05,0.958089824510517
525063.78694287,4985793.9525786,0.072961762408118,0,3.20957640920852e-05,0.95812192027461
527223.78694287,4987953.9525786,0.212738341366683,0,3.20579495485682e-05,0.958153978224158
537063.78694287,4986033.9525786,0.543143001428676,0.671875,3.20489001203186e-05,0.958186027124278
531783.78694287,4991313.9525786,0.489382968477248,1,3.19931239112819e-05,0.95821802024819
535143.78694287,4989633.9525786,0.61853295851906,1,3.19675083791363e-05,0.958249987756568
539223.78694287,4981233.9525786,0.170539672125891,1,3.19669830819329e-05,0.95828195473965
526983.78694287,4978353.9525786,0.319324865687784,0.265625,3.18876328094942e-05,0.95831384237246
525063.78694287,4985313.9525786,0.138697518345572,0,3.17897255910543e-05,0.95834563209805
527463.78694287,4988193.9525786,0.233934174836183,0.03125,3.17325838646538e-05,0.958377364681915
532263.78694287,4978113.9525786,0.292974205518501,0,3.17262718981381e-05,0.958409090953814
526743.78694287,4987713.9525786,0.175385579187325,0,3.17067312144491e-05,0.958440797685028
529863.78694287,4975233.9525786,0.406612853400058,1,3.16870236745433e-05,0.958472484708703
539463.78694287,4981953.9525786,0.140258764901056,1,3.16812749430571e-05,0.958504165983646
530583.78694287,4977873.9525786,0.28865796306653,0,3.16644426953114e-05,0.95853583042634
526983.78694287,4978833.9525786,0.423800747449871,0.234375,3.16215471885424e-05,0.95856745197353
525543.78694287,4976433.9525786,0.2264004819393,1,3.15781967889556e-05,0.958599030170318
537303.78694287,4982673.9525786,0.10421567400284,0.1875,3.15630480053738e-05,0.958630593218324
530583.78694287,4977153.9525786,0.3153551558441,0.25,3.1551389584672e-05,0.958662144607908
533703.78694287,4990353.9525786,0.657147913312587,1,3.15142533947031e-05,0.958693658861303
525783.78694287,4981233.9525786,0.413405385807332,0.0625,3.1486072108723e-05,0.958725144933412
525063.78694287,4986033.9525786,0.0490682774061356,0,3.14660986844432e-05,0.958756611032096
531783.78694287,4988193.9525786,0.675906303008853,0.15625,3.12735332171275e-05,0.958787884565313
527703.78694287,4975713.9525786,0.398250441952397,1,3.12361611805478e-05,0.958819120726494
538263.78694287,4985793.9525786,0.524750875734763,1,3.11975810150267e-05,0.958850318307509
525063.78694287,4985073.9525786,0.174739992637724,0,3.11868261079750e-05,0.958881505133617
531783.78694287,4977633.9525786,0.318226690286790,0.125,3.11735748733287e-05,0.95891267870849
535383.78694287,4989633.9525786,0.560697159480842,0.984375,3.11633843270692e-05,0.958943842092817
534663.78694287,4989153.9525786,0.608571070939911,0.75,3.11327632866818e-05,0.958974974856104
532263.78694287,4991073.9525786,0.565822389089526,1,3.10864151860227e-05,0.95900606127129
538983.78694287,4980993.9525786,0.253906661873582,1,3.10606484258980e-05,0.959037121919716
530343.78694287,4977873.9525786,0.296076967235404,0,3.10385071716067e-05,0.959068160426887
528423.78694287,4991313.9525786,0.340289471883072,0.9375,3.10034071653157e-05,0.959099163834053
532503.78694287,4990833.9525786,0.639429738047246,1,3.08891710168488e-05,0.95913005300507
526263.78694287,4978113.9525786,0.175587825976504,0.328125,3.08610325121053e-05,0.959160914037582
525303.78694287,4981713.9525786,0.261305934648390,0,3.07222100241121e-05,0.959191636247606
530823.78694287,4991553.9525786,0.429456258274083,0.984375,3.06948872650935e-05,0.95922233113487
525783.78694287,4976433.9525786,0.298466315735602,1,3.06769222957044e-05,0.959253008057167
538023.78694287,4986273.9525786,0.559733404201924,1,3.0672210717091e-05,0.959283680267884
537063.78694287,4985793.9525786,0.478755762954431,0.5625,3.06648130708775e-05,0.959314345080955
526503.78694287,4977873.9525786,0.182784851962133,0.34375,3.06445460264755e-05,0.959344989626981
531783.78694287,4976673.9525786,0.351224363832108,0.453125,3.06433926430532e-05,0.959375633019624
525543.78694287,4981713.9525786,0.341195266191921,0,3.06426620876735e-05,0.959406275681712
528903.78694287,4975953.9525786,0.345212454702577,0.734375,3.0566803616253e-05,0.959436842485328
534903.78694287,4978353.9525786,0.35660055210907,0.375,3.05590585363592e-05,0.959467401543864
531063.78694287,4991553.9525786,0.446856264810107,1,3.0535251506134e-05,0.95949793679537
524823.78694287,4984833.9525786,0.126827851602652,0,3.05320557120071e-05,0.959528468851083
533943.78694287,4979073.9525786,0.350761909283683,0,3.05157865273181e-05,0.95955898463761
538263.78694287,4982913.9525786,0.207160522906607,0.578125,3.04365630444541e-05,0.959589421200654
534183.78694287,4990113.9525786,0.663834389476754,0.984375,3.04020817539496e-05,0.959619823282408
528183.78694287,4975473.9525786,0.387671948308680,1,3.03642893257525e-05,0.959650187571734
526023.78694287,4980273.9525786,0.364433298947268,0.078125,3.03490028346352e-05,0.959680536574569
537783.78694287,4982673.9525786,0.122974063699106,0.34375,3.03190029231070e-05,0.959710855577492
524823.78694287,4985073.9525786,0.109351385914621,0,3.0297989958598e-05,0.95974115356745
532023.78694287,4991313.9525786,0.505433840943999,1,3.0289849199973e-05,0.95977144341665
535863.78694287,4980273.9525786,0.292916861154496,0.140625,3.02823411243332e-05,0.959801725757775
524823.78694287,4982913.9525786,0.18529012240247,0,3.02545352848831e-05,0.95983198029306
536583.78694287,4988433.9525786,0.615912382744649,1,3.02155317358805e-05,0.959862195824795
532503.78694287,4978113.9525786,0.295036136198414,0,3.02044605387528e-05,0.959892400285334
523143.78694287,4982433.9525786,0.211842412754866,0.59375,3.02001522159209e-05,0.95992260043755
528903.78694287,4978593.9525786,0.448995271248091,0,3.01838098639326e-05,0.959952784247414
530343.78694287,4989873.9525786,0.61946711670688,0.578125,3.0176604561898e-05,0.959982960851976
525063.78694287,4982193.9525786,0.2330481119214,0,3.01699359002377e-05,0.960013130787876
528903.78694287,4988913.9525786,0.360656586801794,0.125,3.01686200248983e-05,0.960043299407901
526983.78694287,4975953.9525786,0.389309654016171,1,3.01364124769396e-05,0.960073435820378
525063.78694287,4981953.9525786,0.214655986227487,0,3.01273561003704e-05,0.960103563176479
524823.78694287,4983153.9525786,0.193412057484950,0,3.00970267987814e-05,0.960133660203277
535863.78694287,4989393.9525786,0.553037678946787,1,3.00970177326402e-05,0.96016375722101
537063.78694287,4987233.9525786,0.686176493620285,0.953125,3.00962558655330e-05,0.960193853476876
525303.78694287,4981473.9525786,0.246603579644847,0,3.00756168954945e-05,0.960223929093771
537783.78694287,4986513.9525786,0.534809570466049,0.921875,3.00296483570766e-05,0.960253958742128
535623.78694287,4989633.9525786,0.542160131361756,1,3.00031917749696e-05,0.960283961933903
524823.78694287,4985313.9525786,0.0901595221549642,0,2.99856947449641e-05,0.960313947628648
525063.78694287,4981713.9525786,0.194914726464301,0,2.99775529481886e-05,0.960343925181596
533703.78694287,4978833.9525786,0.341089209948816,0,2.99492516705039e-05,0.960373874433267
524823.78694287,4982433.9525786,0.17032755963968,0,2.99404077912918e-05,0.960403814841058
525063.78694287,4980033.9525786,0.142888589766436,0.171875,2.99139641547593e-05,0.960433728805213
530103.78694287,4977873.9525786,0.309594205382848,0,2.98952431540235e-05,0.960463624048367
526023.78694287,4987233.9525786,0.140634277994378,0,2.98310533077655e-05,0.960493455101675
527223.78694287,4977633.9525786,0.204549196223165,0.28125,2.98192542683087e-05,0.960523274355943
529383.78694287,4991793.9525786,0.328246538836008,1,2.97844669199938e-05,0.960553058822863
524823.78694287,4983633.9525786,0.199828460192837,0,2.97599156785842e-05,0.960582818738541
532503.78694287,4988673.9525786,0.68924040915512,0.34375,2.97551944792505e-05,0.96061257393302
526983.78694287,4978593.9525786,0.391583080576231,0.234375,2.97230715504672e-05,0.960642297004571
525303.78694287,4981233.9525786,0.225032233082025,0,2.96381784960089e-05,0.960671935183067
536103.78694287,4989153.9525786,0.568828343654291,1,2.96177519811169e-05,0.960701552935048
524823.78694287,4983393.9525786,0.205387780470976,0,2.95465501792201e-05,0.960731099485227
524823.78694287,4982193.9525786,0.162726040075695,0,2.95196353987753e-05,0.960760619120626
526743.78694287,4979553.9525786,0.469631843017029,0.125,2.94604878526711e-05,0.960790079608479
528663.78694287,4975233.9525786,0.365570320530331,1,2.94139690603192e-05,0.96081949357754
539463.78694287,4981473.9525786,0.144594122141029,1,2.94022819458843e-05,0.960848895859485
525063.78694287,4977633.9525786,0.175626672158571,0.703125,2.93893277736349e-05,0.960878285187259
538503.78694287,4982673.9525786,0.162523793286516,0.609375,2.93498928158713e-05,0.960907635080075
524823.78694287,4985553.9525786,0.0740599378091123,0,2.93436075968501e-05,0.960936978687671
533463.78694287,4978593.9525786,0.325346023908283,0,2.93434439395258e-05,0.960966322131611
525543.78694287,4980993.9525786,0.274620926006656,0,2.93049655158153e-05,0.960995627097127
531783.78694287,4987953.9525786,0.685569753252751,0.0625,2.92286241226523e-05,0.96102485572125
536823.78694287,4987953.9525786,0.677168495623022,1,2.92279734823112e-05,0.961054083694732
539223.78694287,4980993.9525786,0.195030648404439,1,2.92115124451623e-05,0.961083295207177
538023.78694287,4979793.9525786,0.315297811480095,0.859375,2.91873633828338e-05,0.96111248257056
525303.78694287,4980993.9525786,0.200791598865691,0,2.91820842541144e-05,0.961141664654814
525063.78694287,4981473.9525786,0.184278271850515,0,2.91659786320564e-05,0.961170830633446
532743.78694287,4977633.9525786,0.301539480361405,0.15625,2.91527009877985e-05,0.961199983334434
525063.78694287,4986273.9525786,0.0535867666472847,0,2.91399334292589e-05,0.961229123267863
524823.78694287,4976913.9525786,0.23643944527652,1,2.91332583845388e-05,0.961258256526247
525303.78694287,4981953.9525786,0.313881467349784,0,2.91175177115404e-05,0.961287374043959
538263.78694287,4985313.9525786,0.475191163295167,0.875,2.91096562423604e-05,0.961316483700201
530343.78694287,4976913.9525786,0.322504086556693,0.296875,2.90815097063757e-05,0.961345565209908
525783.78694287,4979313.9525786,0.220918237419232,0.171875,2.90764608167387e-05,0.961374641670724
525543.78694287,4981233.9525786,0.313013902616938,0,2.90505622363584e-05,0.96140369223296
527463.78694287,4975713.9525786,0.402556818707335,1,2.90502175480725e-05,0.96143274245051
527223.78694287,4988193.9525786,0.200165743710156,0,2.90251392306096e-05,0.96146176758974
536343.78694287,4988913.9525786,0.581507614159988,1,2.90116552962117e-05,0.961490779245036
536583.78694287,4988673.9525786,0.577624845771408,1,2.89872122334592e-05,0.96151976645727
524823.78694287,4981953.9525786,0.155509899302064,0,2.89105872994446e-05,0.961548677044569
526983.78694287,4988673.9525786,0.203865380097559,0.171875,2.89092028915300e-05,0.96157758624746
534903.78694287,4989873.9525786,0.649575374233636,1,2.89026321636564e-05,0.961606488879624
524343.78694287,4977393.9525786,0.243915793809398,1,2.88883663269310e-05,0.96163537724595
524823.78694287,4980273.9525786,0.129949728107556,0.171875,2.88294628615172e-05,0.961664206708812
525303.78694287,4986513.9525786,0.0946009356380424,0,2.88020889740532e-05,0.961693008797786
524583.78694287,4977153.9525786,0.247403317710591,1,2.8769786755547e-05,0.961721778584542
527703.78694287,4977873.9525786,0.300123136231094,0.203125,2.87538782156383e-05,0.961750532462758
532503.78694287,4977873.9525786,0.295258114381658,0.046875,2.87464730298086e-05,0.961779278935788
529143.78694287,4977393.9525786,0.329980435089571,0.203125,2.87294507349468e-05,0.961808008386522
538503.78694287,4985553.9525786,0.507283659137701,1,2.87109331242064e-05,0.961836719319647
525543.78694287,4981473.9525786,0.34995292212697,0,2.87072854230432e-05,0.96186542660507
526023.78694287,4976433.9525786,0.389627206139423,1,2.86742019223719e-05,0.961894100806992
529143.78694287,4974993.9525786,0.328043675440765,1,2.86124849896490e-05,0.961922713291982
526743.78694287,4980273.9525786,0.508141358173514,0,2.85878020112377e-05,0.961951301093993
525063.78694287,4981233.9525786,0.166888131011524,0,2.85620846866043e-05,0.96197986317868
537783.78694287,4984593.9525786,0.374877372468909,0.5625,2.85581137095747e-05,0.96200842129239
525543.78694287,4980753.9525786,0.253357265870053,0,2.8493948466233e-05,0.962036915240855
533463.78694287,4990593.9525786,0.66227314292127,1,2.84828197868003e-05,0.962065398060642
525783.78694287,4986993.9525786,0.151203522547126,0,2.84639593307016e-05,0.962093862019973
524823.78694287,4985793.9525786,0.0598107882630269,0,2.84610927889867e-05,0.962122323112762
526503.78694287,4979793.9525786,0.483813782502076,0.125,2.84384100736174e-05,0.962150761522835
532743.78694287,4978113.9525786,0.300316133929304,0,2.84163980046546e-05,0.96217917792084
530823.78694287,4976913.9525786,0.338525978538409,0.296875,2.84106700954399e-05,0.962207588590935
535383.78694287,4978593.9525786,0.327272917860056,0.359375,2.84046926029636e-05,0.962235993283538
525783.78694287,4978113.9525786,0.190666310679432,0.40625,2.83241827416055e-05,0.96226431746628
530583.78694287,4990113.9525786,0.570341494936739,0.578125,2.83101848316450e-05,0.962292627651112
532263.78694287,4991313.9525786,0.52613823938004,1,2.82937150093708e-05,0.962320921366121
522423.78694287,4983153.9525786,0.233077092406435,0.8125,2.82796082124395e-05,0.962349200974333
538743.78694287,4983633.9525786,0.292627672910214,0.78125,2.82481937094666e-05,0.962377449168043
537783.78694287,4980033.9525786,0.285103229104300,0.703125,2.82439469994007e-05,0.962405693115042
527943.78694287,4975473.9525786,0.397807102191973,1,2.82283898271395e-05,0.96243392150487
529623.78694287,4991793.9525786,0.371486039113789,1,2.82153613874808e-05,0.962462136866257
532743.78694287,4990833.9525786,0.667099935194703,1,2.81665779853603e-05,0.962490303444242
527943.78694287,4988673.9525786,0.275892367711793,0.0625,2.81657313083297e-05,0.96251846917555
527703.78694287,4990353.9525786,0.373374086883494,0.6875,2.81430555511605e-05,0.962546612231102
525303.78694287,4980753.9525786,0.185704481677859,0,2.81023780633193e-05,0.962574714609165
532743.78694287,4976193.9525786,0.335606965428748,0.625,2.80991842597103e-05,0.962602813793425
525543.78694287,4986753.9525786,0.137464306216437,0,2.80486576634047e-05,0.962630862451088
531303.78694287,4991553.9525786,0.488236081197153,1,2.80371983814676e-05,0.96265889964947
531303.78694287,4976673.9525786,0.370782491594118,0.40625,2.79996585760268e-05,0.962686899308046
526023.78694287,4979073.9525786,0.267443014809028,0.1875,2.79763999593158e-05,0.962714875708005
538983.78694287,4980753.9525786,0.266826408744461,0.984375,2.79369397245732e-05,0.96274281264773
536823.78694287,4987473.9525786,0.70406793518977,0.90625,2.79000282706941e-05,0.962770712676
538503.78694287,4983393.9525786,0.255544367581073,0.65625,2.78927260820808e-05,0.962798605402083
531543.78694287,4987953.9525786,0.659306034538572,0,2.78294403487113e-05,0.962826434842431
529623.78694287,4977633.9525786,0.312388047461402,0.0625,2.77833983076752e-05,0.962854218240739
524583.78694287,4984833.9525786,0.0958914921311816,0,2.77668767422943e-05,0.962881985117481
528183.78694287,4978833.9525786,0.467175284455793,0,2.77609053405339e-05,0.962909746022822
537543.78694287,4982673.9525786,0.104418537398083,0.203125,2.77601583058775e-05,0.962937506181128
538503.78694287,4982193.9525786,0.101084548406967,0.546875,2.77569189260385e-05,0.962965263100054
524583.78694287,4984353.9525786,0.129169104829814,0,2.77423916049052e-05,0.962993005491659
533223.78694287,4990593.9525786,0.656762534522232,0.953125,2.77319747383678e-05,0.963020737466397
526503.78694287,4987953.9525786,0.181301297770784,0.046875,2.77258050634511e-05,0.96304846327146
530583.78694287,4991553.9525786,0.416209093582919,0.921875,2.77226829371259e-05,0.963076185954398
524823.78694287,4981713.9525786,0.156685150461129,0,2.77213899167549e-05,0.963103907344314
538263.78694287,4986033.9525786,0.561024577301128,1,2.76834238238826e-05,0.963131590768138
524583.78694287,4985073.9525786,0.0765072472793799,0,2.76763250149164e-05,0.963159267093153
527223.78694287,4990833.9525786,0.41543833600221,0.9375,2.75833210055784e-05,0.963186850414159
525063.78694287,4977873.9525786,0.17287105965602,0.609375,2.7574983716177e-05,0.963214425397875
535623.78694287,4978353.9525786,0.339373811877189,0.46875,2.75699508793032e-05,0.963241995348754
525063.78694287,4976673.9525786,0.259022642391297,1,2.7489872769269e-05,0.963269485221523
528903.78694287,4974993.9525786,0.331618140797062,1,2.74741522914641e-05,0.963296959373815
532503.78694287,4991073.9525786,0.614139640309018,1,2.74600466003862e-05,0.963324419420415
525063.78694287,4980993.9525786,0.156550113732989,0,2.74596188056476e-05,0.96335187903922
528423.78694287,4975233.9525786,0.379116539162809,1,2.74553542164005e-05,0.963379334393437
525783.78694287,4979553.9525786,0.238510625047402,0.109375,2.73956599630391e-05,0.9634067300534
524583.78694287,4984113.9525786,0.148129741315258,0,2.73694699545335e-05,0.963434099523355
530343.78694287,4991793.9525786,0.412615513438621,1,2.73673366063724e-05,0.963461466859961
537783.78694287,4986753.9525786,0.582624904348984,0.953125,2.73375732437033e-05,0.963488804433205
529863.78694287,4991793.9525786,0.400081145358097,1,2.73173087658765e-05,0.96351612174197
524823.78694287,4986033.9525786,0.0485577275846739,0,2.73076983895236e-05,0.96354342944036
524583.78694287,4982433.9525786,0.137387230458366,0,2.72877695179350e-05,0.963570717209878
529383.78694287,4974993.9525786,0.371129024202405,1,2.72429118866504e-05,0.963597960121765
524823.78694287,4980033.9525786,0.136722529120763,0.1875,2.71985983520618e-05,0.963625158720117
525543.78694287,4980513.9525786,0.239647646630464,0,2.71791122367195e-05,0.963652337832354
534183.78694287,4979073.9525786,0.364991944041766,0,2.71349576106670e-05,0.963679472789964
524583.78694287,4983153.9525786,0.165915126641637,0,2.71275063335539e-05,0.963706600296298
538983.78694287,4981953.9525786,0.10336784066406,0.71875,2.71193253601899e-05,0.963733719621658
522663.78694287,4980033.9525786,0.291798954359436,1,2.71089572132231e-05,0.963760828578871
538023.78694287,4986513.9525786,0.575968025275916,0.984375,2.70658809428196e-05,0.963787894459814
530583.78694287,4977633.9525786,0.292165218361789,0,2.70590206557756e-05,0.96381495348047
527223.78694287,4975713.9525786,0.403587784047291,1,2.70574465690191e-05,0.96384201092704
535143.78694287,4978353.9525786,0.349519448063580,0.359375,2.70407004806199e-05,0.96386905162752
525543.78694287,4978833.9525786,0.149362953444392,0.234375,2.70395630263336e-05,0.963896091190546
524583.78694287,4985313.9525786,0.0650809202968835,0,2.70359826788496e-05,0.963923127173225
530343.78694287,4977633.9525786,0.28964083313345,0,2.70130145294372e-05,0.963950140187754
530103.78694287,4991793.9525786,0.415130032969926,1,2.69752698950118e-05,0.96397711545765
524583.78694287,4982673.9525786,0.155567860272133,0,2.69696856915143e-05,0.96400408514334
524103.78694287,4982673.9525786,0.104986431583549,0.109375,2.69586448506576e-05,0.964031043788191
539463.78694287,4981233.9525786,0.170164159032570,1,2.69577853778519e-05,0.96405800157357
522663.78694287,4982913.9525786,0.228105397707829,0.703125,2.69526246743767e-05,0.964084954198244
531543.78694287,4977633.9525786,0.326126647186026,0.046875,2.69189294947825e-05,0.964111873127738
534663.78694287,4986993.9525786,0.440545918345325,0,2.68904098430282e-05,0.964138763537582
536103.78694287,4980513.9525786,0.291982086360612,0.109375,2.68818020097450e-05,0.964165645339591
524583.78694287,4982913.9525786,0.166444791251100,0,2.68503142825553e-05,0.964192495653874
524583.78694287,4983393.9525786,0.173420455659550,0,2.68464667932178e-05,0.964219342120667
532983.78694287,4990833.9525786,0.668024844291554,1,2.68302351724668e-05,0.96424617235584
524583.78694287,4983873.9525786,0.169229384238686,0,2.67358268469952e-05,0.964272908182686
537783.78694287,4986993.9525786,0.606065800499574,1,2.67254225239384e-05,0.96429963360521
527943.78694287,4991313.9525786,0.381977591302401,0.953125,2.67169966517767e-05,0.964326350601862
528423.78694287,4977873.9525786,0.399618690809672,0.15625,2.66714397959438e-05,0.964353022041658
533943.78694287,4990353.9525786,0.642368482550973,0.9375,2.66528842924823e-05,0.96437967492595
530823.78694287,4977633.9525786,0.300903759508836,0,2.66316967452882e-05,0.964406306622696
533703.78694287,4978593.9525786,0.336262417675383,0,2.66264386783904e-05,0.964432933061374
536823.78694287,4987233.9525786,0.710012017652198,0.84375,2.66063718041282e-05,0.964459539433178
521943.78694287,4983633.9525786,0.283648038791921,1,2.66024020975555e-05,0.964486141835276
527223.78694287,4988913.9525786,0.208277813095603,0.15625,2.66000637453223e-05,0.964512741899021
525543.78694287,4979073.9525786,0.147137622157369,0.171875,2.65869126678461e-05,0.96453932881169
524343.78694287,4977633.9525786,0.216380633390082,0.875,2.65844493022399e-05,0.964565913260991
524583.78694287,4982193.9525786,0.137069678335114,0,2.65688062024677e-05,0.964592482067194
531783.78694287,4988433.9525786,0.653621543229326,0.125,2.65437440632844e-05,0.964619025811257
524583.78694287,4983633.9525786,0.178276228418017,0,2.65348913199801e-05,0.964645560702577
530583.78694287,4976193.9525786,0.352746764205525,0.515625,2.65337232950608e-05,0.964672094425872
524823.78694287,4981473.9525786,0.155856431910350,0,2.65244865993502e-05,0.964698618912472
530103.78694287,4977633.9525786,0.292810804911391,0,2.65217178283855e-05,0.9647251406303
533703.78694287,4990593.9525786,0.667254086710844,1,2.65153153490355e-05,0.964751655945649
