"x","y","descape240","Prob","CumProb"
527463.78694287,4988673.9525786,0.0273902506729475,4.99556631659494e-05,0.952527989268214
536103.78694287,4978833.9525786,0.00663553583445491,4.99375599834515e-05,0.952577926828198
533463.78694287,4977633.9525786,0.0228274814939435,4.96257703135812e-05,0.95262755259851
532263.78694287,4990593.9525786,0,4.95970620719176e-05,0.952677149660583
530823.78694287,4977873.9525786,0.0426143758411844,4.95202340417794e-05,0.952726669894625
527223.78694287,4976913.9525786,0,4.95173498481573e-05,0.952776187244473
537783.78694287,4984833.9525786,0.00331776833781965,4.95033497419687e-05,0.952825690594215
527703.78694287,4976673.9525786,0,4.93652082576292e-05,0.952875055802473
528663.78694287,4988433.9525786,0.0449377607671602,4.93617338664072e-05,0.95292441753634
537303.78694287,4986513.9525786,0.00174054761103634,4.92222772134429e-05,0.952973639813553
525783.78694287,4978593.9525786,0.0118123654104980,4.91294871130584e-05,0.953022769300666
538023.78694287,4983153.9525786,0.00118291554508748,4.90738435658815e-05,0.953071843144232
529143.78694287,4990593.9525786,0.000394305181695828,4.90231996768108e-05,0.953120866343909
535863.78694287,4988673.9525786,0,4.89470045284423e-05,0.953169813348437
536103.78694287,4988433.9525786,0,4.87978754557711e-05,0.953218611223893
530583.78694287,4990113.9525786,0.0159415797442799,4.87896186525206e-05,0.953267400842545
527943.78694287,4988193.9525786,0.0431294919246299,4.87375116045592e-05,0.95331613835415
526503.78694287,4978113.9525786,0.0150676816958277,4.87214341009489e-05,0.95336485978825
534663.78694287,4989633.9525786,0,4.87105946976159e-05,0.953413570382948
535623.78694287,4988913.9525786,0,4.85412218458108e-05,0.953462111604794
535623.78694287,4979073.9525786,0.0199040124495289,4.84791784047225e-05,0.953510590783199
536103.78694287,4978353.9525786,0,4.84191997103142e-05,0.95355900998291
533223.78694287,4990353.9525786,0,4.83300069961686e-05,0.953607339989905
526743.78694287,4977153.9525786,0,4.82765564904167e-05,0.953655616546396
535863.78694287,4979793.9525786,0.0260388290713324,4.82235150951461e-05,0.953703840061491
537783.78694287,4985313.9525786,0.00157722072678331,4.81604438006206e-05,0.953752000505292
537783.78694287,4985553.9525786,0,4.81320824961011e-05,0.953800132587788
528663.78694287,4989873.9525786,0.0146928246971736,4.81151338524371e-05,0.95384824772164
536343.78694287,4988193.9525786,0,4.80995730772589e-05,0.953896347294717
536583.78694287,4979793.9525786,0.0120205080753701,4.80958843780539e-05,0.953944443179095
529623.78694287,4979073.9525786,0.0668269347240915,4.80505027604067e-05,0.953992493681856
530343.78694287,4989873.9525786,0.0218796685733513,4.80194339222832e-05,0.954040513115778
528183.78694287,4976433.9525786,0,4.78346372734368e-05,0.954088347753052
525303.78694287,4984353.9525786,0.0448039956258412,4.78329800044009e-05,0.954136180733056
528423.78694287,4990113.9525786,0.00770598670928668,4.78272852216724e-05,0.954184008018278
537543.78694287,4986033.9525786,0.00197152590847914,4.77541348763888e-05,0.954231762153154
532503.78694287,4990593.9525786,0,4.7660909087506e-05,0.954279423062241
536823.78694287,4987233.9525786,0.00466400992597577,4.76243263265072e-05,0.954327047388568
531783.78694287,4978593.9525786,0.0571461389636608,4.76048592837462e-05,0.954374652247852
533463.78694287,4979793.9525786,0.0654281712651413,4.75478615745851e-05,0.954422200109426
527703.78694287,4989393.9525786,0.0170953987213997,4.7536030722868e-05,0.954469736140149
526023.78694287,4983153.9525786,0.0624377607671602,4.7484390413568e-05,0.954517220530563
537543.78694287,4986273.9525786,0,4.74816626411444e-05,0.954564702193204
528423.78694287,4978833.9525786,0.0534436574697174,4.73922849198665e-05,0.954612094478124
537783.78694287,4982433.9525786,0.00663553583445491,4.73677117519861e-05,0.954659462189876
535143.78694287,4982433.9525786,0.0655652590847914,4.72872878109093e-05,0.954706749477687
537063.78694287,4985793.9525786,0.0150624831763122,4.72415123571623e-05,0.954753990990044
526023.78694287,4977633.9525786,0,4.7214099923765e-05,0.954801205089968
528903.78694287,4976193.9525786,0,4.71499797185163e-05,0.954848355069686
530583.78694287,4990833.9525786,0,4.70072115504027e-05,0.954895362281237
530823.78694287,4990833.9525786,0,4.70062305278877e-05,0.954942368511764
526983.78694287,4988433.9525786,0.0278184724091521,4.69787828199325e-05,0.954989347294584
533703.78694287,4990113.9525786,0.00197152590847914,4.69733357058525e-05,0.95503632063029
531783.78694287,4977873.9525786,0.0420509589502019,4.696971723155e-05,0.955083290347522
526503.78694287,4979073.9525786,0.0330709034320323,4.69318787364196e-05,0.955130222226258
536583.78694287,4987953.9525786,0,4.68787287954277e-05,0.955177100955053
526743.78694287,4978113.9525786,0.0198617934051144,4.67736219990213e-05,0.955223874577052
530343.78694287,4990833.9525786,0,4.67429914136244e-05,0.955270617568466
531063.78694287,4990833.9525786,0,4.67400671776588e-05,0.955317357635644
529863.78694287,4990593.9525786,0.00489498822341857,4.66324626922213e-05,0.955363990098336
528903.78694287,4990593.9525786,0.000788610363391655,4.65535236540351e-05,0.95541054362199
527703.78694287,4981473.9525786,0.0862388963660835,4.65056364152853e-05,0.955457049258405
533943.78694287,4979313.9525786,0.0516325201884253,4.64845518264522e-05,0.955503533810232
535383.78694287,4989153.9525786,0.000788610363391655,4.64756413546845e-05,0.955550009451586
536823.78694287,4987473.9525786,0.00236583109017497,4.64418296012682e-05,0.955596451281188
525543.78694287,4985313.9525786,0.0453709202557201,4.64028900032225e-05,0.95564285417119
533943.78694287,4990113.9525786,0,4.63082785092307e-05,0.9556891624497
533703.78694287,4986513.9525786,0.0709465595558546,4.62794996849320e-05,0.955735441949385
533463.78694287,4989873.9525786,0.0100489821668910,4.6263914471457e-05,0.955781705863856
529143.78694287,4976193.9525786,0.00197152590847914,4.62239062610943e-05,0.955827929770118
530103.78694287,4990833.9525786,0,4.62186275030929e-05,0.95587414839762
531303.78694287,4990833.9525786,0,4.62138158623461e-05,0.955920362213483
535143.78694287,4989393.9525786,0,4.61473914785765e-05,0.955966509604962
538023.78694287,4981953.9525786,0,4.60028922124124e-05,0.956012512497174
534423.78694287,4989873.9525786,0,4.59074498320400e-05,0.956058419947006
527463.78694287,4976673.9525786,0,4.58589367123257e-05,0.956104278883718
526263.78694287,4977393.9525786,0,4.57598029694554e-05,0.956150038686688
532263.78694287,4979793.9525786,0.0794375588829071,4.57326382964804e-05,0.956195771324984
530103.78694287,4975953.9525786,0,4.56941180369047e-05,0.956241465443021
526023.78694287,4978593.9525786,0.018214333781965,4.56925875397942e-05,0.95628715803056
537783.78694287,4985793.9525786,0,4.56219461594186e-05,0.95633277997672
537063.78694287,4987233.9525786,0.00118291554508748,4.55916902896549e-05,0.95637837166701
532743.78694287,4990593.9525786,0,4.55525517281677e-05,0.956423924218738
526983.78694287,4976913.9525786,0,4.54830102747774e-05,0.956469407229013
533943.78694287,4980273.9525786,0.0677303246971736,4.54712015234337e-05,0.956514878430536
531543.78694287,4990833.9525786,0,4.54374615664833e-05,0.956560315892103
533463.78694287,4990353.9525786,0,4.54132137815343e-05,0.956605729105884
527223.78694287,4988913.9525786,0.0229520440780619,4.53188939628287e-05,0.956651047999847
536823.78694287,4987713.9525786,0,4.51809494829229e-05,0.95669622894933
528663.78694287,4976193.9525786,0,4.50690343407534e-05,0.95674129798367
527943.78694287,4976433.9525786,0,4.49534625158341e-05,0.956786251446187
529863.78694287,4975953.9525786,0,4.49295072743423e-05,0.95683118095346
526983.78694287,4982433.9525786,0.0819990158142665,4.46765049850136e-05,0.956875857458446
537063.78694287,4986273.9525786,0.0126457856662180,4.45679857357821e-05,0.956920425444182
527943.78694287,4979553.9525786,0.0635005888290713,4.45468302011145e-05,0.956964972274383
526983.78694287,4978833.9525786,0.0380268001345895,4.44858829534419e-05,0.957009458157337
531783.78694287,4990833.9525786,0,4.44255214879756e-05,0.957053883678824
538023.78694287,4981713.9525786,0,4.43418614396425e-05,0.957098225540264
534903.78694287,4989633.9525786,0,4.42484829233618e-05,0.957142474023188
526503.78694287,4987233.9525786,0.0429977119784657,4.40508814188025e-05,0.957186524904606
529623.78694287,4975953.9525786,0,4.39321745637927e-05,0.95723045707917
526503.78694287,4981713.9525786,0.0684210380215343,4.39231360367996e-05,0.957274380215207
526503.78694287,4977153.9525786,0,4.3861043664857e-05,0.957318241258872
537543.78694287,4986513.9525786,0.000394305181695828,4.37332253176793e-05,0.95736197448419
530103.78694287,4981953.9525786,0.124461137281292,4.36456438934059e-05,0.957405620128083
528903.78694287,4988673.9525786,0.045926152422611,4.35665695642749e-05,0.957449186697647
537063.78694287,4986993.9525786,0.00561594717362046,4.35512599997597e-05,0.957492737957647
538023.78694287,4984113.9525786,0.00450068304172275,4.34234626131582e-05,0.95753616142026
532983.78694287,4990593.9525786,0,4.33061075172642e-05,0.957579467527777
536103.78694287,4988673.9525786,0,4.32312850391854e-05,0.957622698812816
532023.78694287,4990833.9525786,0,4.31965336256108e-05,0.957665895346442
528423.78694287,4988433.9525786,0.0472788526244953,4.31549200604859e-05,0.957709050266503
535863.78694287,4988913.9525786,0,4.3119256549695e-05,0.957752169523052
529863.78694287,4990833.9525786,0.00174054761103634,4.31164050390426e-05,0.957795285928091
525783.78694287,4977873.9525786,0.00371207267833109,4.30607141601345e-05,0.957838346642251
534423.78694287,4986273.9525786,0.0653876682368775,4.30233816663102e-05,0.957881370023918
530583.78694287,4976913.9525786,0.0253590174966353,4.30221275900419e-05,0.957924392151508
537783.78694287,4986033.9525786,0,4.30178271021171e-05,0.95796740997861
525303.78694287,4986753.9525786,0.0284781880888291,4.30109538553392e-05,0.958010420932465
526743.78694287,4980513.9525786,0.061105980820996,4.30011932197197e-05,0.958053422125685
536103.78694287,4978113.9525786,0,4.28855311177299e-05,0.958096307656803
526503.78694287,4981233.9525786,0.0649548031628533,4.28850516101956e-05,0.958139192708413
538023.78694287,4983873.9525786,0.00538496803499327,4.28786119795579e-05,0.958182071320393
529623.78694287,4990833.9525786,0.00118291554508748,4.28740521480884e-05,0.95822494537254
536343.78694287,4988433.9525786,0,4.28613641744914e-05,0.958267806736715
528423.78694287,4976193.9525786,0,4.28512598064342e-05,0.958310657996522
525543.78694287,4977873.9525786,0,4.27968301870806e-05,0.958353454826709
528903.78694287,4988193.9525786,0.05661616756393,4.26672787732213e-05,0.958396122105482
538023.78694287,4985313.9525786,0,4.26344275179117e-05,0.958438756533
526743.78694287,4984353.9525786,0.0789314434724091,4.25595359648089e-05,0.958481316068965
536343.78694287,4978353.9525786,0,4.25344520171765e-05,0.958523850520982
535623.78694287,4989153.9525786,0,4.25295052477095e-05,0.95856638002623
533703.78694287,4990353.9525786,0,4.24565687672067e-05,0.958608836594997
527223.78694287,4976673.9525786,0,4.23949734202584e-05,0.958651231568417
534183.78694287,4990113.9525786,0.000394305181695828,4.22974455558122e-05,0.958693529013973
525783.78694287,4977633.9525786,0,4.21949627301793e-05,0.958735723976703
536103.78694287,4980273.9525786,0.0318049545760431,4.21198895005621e-05,0.958777843866204
526263.78694287,4985313.9525786,0.0632408226783311,4.21148497151966e-05,0.958819958715919
531783.78694287,4987713.9525786,0.0715397291386272,4.20678370832394e-05,0.958862026553002
526023.78694287,4987233.9525786,0.0363042227456258,4.20397901381983e-05,0.95890406634314
527703.78694287,4976433.9525786,0,4.20322720268624e-05,0.958946098615167
536583.78694287,4988193.9525786,0,4.2023407846173e-05,0.958988122023013
530583.78694287,4989873.9525786,0.0265025319650067,4.20219976126189e-05,0.959030144020626
537303.78694287,4980993.9525786,0.0134904609690444,4.20002051453254e-05,0.95907214422577
532263.78694287,4990833.9525786,0,4.17724209168881e-05,0.959113916646688
529863.78694287,4976673.9525786,0.0196413526244953,4.16070407020508e-05,0.95915552368739
526743.78694287,4976913.9525786,0,4.15849791650975e-05,0.959197108666555
535623.78694287,4978833.9525786,0.0212273553162853,4.15612533410035e-05,0.959238669919896
537783.78694287,4981473.9525786,0.00642739653432032,4.14729034478101e-05,0.959280142823344
531063.78694287,4976433.9525786,0.0151469212651413,4.13871291094673e-05,0.959321529952453
530103.78694287,4979793.9525786,0.0883948519515478,4.12282735640397e-05,0.959362758226017
525543.78694287,4980033.9525786,0.0343989401076716,4.11787732026122e-05,0.95940393699922
524103.78694287,4983153.9525786,0.0241543405114401,4.11425114255439e-05,0.959445079510646
526023.78694287,4977393.9525786,0,4.1142218515215e-05,0.95948622172916
537063.78694287,4986753.9525786,0.0102799545760431,4.11184100347708e-05,0.959527340139195
534663.78694287,4986513.9525786,0.0596309471736205,4.1102964533926e-05,0.95956844310373
526743.78694287,4988433.9525786,0.028925950538358,4.10348631861668e-05,0.959609477966916
536823.78694287,4987953.9525786,0,4.07484841007846e-05,0.959650226451016
538263.78694287,4982673.9525786,0.000788610363391655,4.07433103195428e-05,0.959690969761336
523863.78694287,4984353.9525786,0.0174028852624495,4.07116290342474e-05,0.95973168139037
527223.78694287,4989393.9525786,0.0168389888963661,4.07089422699466e-05,0.95977239033264
527943.78694287,4989393.9525786,0.024673031628533,4.07007148583441e-05,0.959813091047499
538023.78694287,4985553.9525786,0,4.06705666803859e-05,0.959853761614179
528183.78694287,4976193.9525786,0,4.05305713605261e-05,0.95989429218554
528423.78694287,4988673.9525786,0.0445081763122476,4.04350865922639e-05,0.959934727272132
537783.78694287,4986273.9525786,0,4.03561663739651e-05,0.959975083438506
532503.78694287,4990833.9525786,0,4.01777652234638e-05,0.960015261203729
526983.78694287,4978113.9525786,0.0282122392328398,4.01466813695694e-05,0.960055407885099
537303.78694287,4987233.9525786,0.000394305181695828,4.01309094274035e-05,0.960095538794526
535143.78694287,4989633.9525786,0,4.00213850180544e-05,0.960135560179544
526263.78694287,4977153.9525786,0,3.96771408523672e-05,0.960175237320397
523863.78694287,4984113.9525786,0.0189581258411844,3.96573211119426e-05,0.960214894641509
529863.78694287,4981713.9525786,0.122442547106326,3.96552891566974e-05,0.960254549930665
526023.78694287,4977873.9525786,0.0102351446837147,3.96463607707594e-05,0.960294196291436
538023.78694287,4982193.9525786,0.00601025235531628,3.95843339693528e-05,0.960333780625405
525063.78694287,4979793.9525786,0.0233559471736205,3.95221359869880e-05,0.960373302761392
533223.78694287,4990593.9525786,0.00118291554508748,3.95182883088493e-05,0.960412821049701
533703.78694287,4977873.9525786,0.0328051564602961,3.95033077499048e-05,0.960452324357451
526983.78694287,4977633.9525786,0.0194091689098250,3.94909208798399e-05,0.960491815278331
530583.78694287,4991073.9525786,0,3.94202577605247e-05,0.960531235536092
530823.78694287,4991073.9525786,0,3.94194539713612e-05,0.960570654990063
525063.78694287,4981473.9525786,0.0405139888963661,3.93512600916006e-05,0.960610006250154
527223.78694287,4986513.9525786,0.0691274141991925,3.92417992087346e-05,0.960649248049363
530343.78694287,4991073.9525786,0,3.92037531519399e-05,0.960688451802515
531063.78694287,4991073.9525786,0,3.92013567905525e-05,0.960727653159306
537063.78694287,4980753.9525786,0.0190238559892328,3.91873545510382e-05,0.960766840513857
536343.78694287,4980513.9525786,0.0319873233512786,3.91751900399003e-05,0.960806015703897
527463.78694287,4976433.9525786,0,3.91073007057964e-05,0.960845123004602
531783.78694287,4979553.9525786,0.0832962146702557,3.90829482551971e-05,0.960884205952858
526983.78694287,4976673.9525786,0,3.90080695946879e-05,0.960923214022452
524103.78694287,4983393.9525786,0.0260959875504711,3.89265322479924e-05,0.9609621405547
525303.78694287,4978353.9525786,0.00728625084118439,3.88899157418742e-05,0.961001030470442
530103.78694287,4991073.9525786,0,3.87739709568480e-05,0.961039804441399
531303.78694287,4991073.9525786,0,3.87700265124641e-05,0.961078574467911
531783.78694287,4986993.9525786,0.0885732671601615,3.87363184547421e-05,0.961117310786366
538263.78694287,4981953.9525786,0,3.86959434329264e-05,0.9611560067298
538023.78694287,4985793.9525786,0,3.85948424673396e-05,0.961194601572267
531783.78694287,4988433.9525786,0.0593324192462988,3.85803490043336e-05,0.96123318192127
533463.78694287,4990593.9525786,0,3.85358432898359e-05,0.96127171776456
526983.78694287,4984593.9525786,0.0856398889636608,3.85178924999269e-05,0.96131023565706
527703.78694287,4986513.9525786,0.0771140393674293,3.84426035191524e-05,0.96134867826058
532743.78694287,4990833.9525786,0,3.84390285437266e-05,0.961387117289124
526263.78694287,4986033.9525786,0.0592076463660834,3.83720094367805e-05,0.96142548929856
530103.78694287,4975713.9525786,0,3.83301352199833e-05,0.96146381943378
525543.78694287,4979073.9525786,0.0235130215343203,3.82459916273959e-05,0.961502065425408
534903.78694287,4989873.9525786,0,3.81933725701254e-05,0.961540258797978
534183.78694287,4989873.9525786,0.00893371467025572,3.81638919423447e-05,0.96157842268992
536103.78694287,4988913.9525786,0,3.81620600063297e-05,0.961616584749927
527943.78694287,4976193.9525786,0,3.81402673658289e-05,0.961654725017292
529863.78694287,4991073.9525786,0,3.81388461814963e-05,0.961692863863474
531543.78694287,4991073.9525786,0,3.81334260689064e-05,0.961730997289543
536343.78694287,4988673.9525786,0,3.8049544594677e-05,0.961769046834137
526983.78694287,4989153.9525786,0.0209531628532974,3.80473675397665e-05,0.961807094201677
528663.78694287,4975953.9525786,0,3.8026280834405e-05,0.961845120482512
532743.78694287,4975953.9525786,0,3.80131630357791e-05,0.961883133645547
525303.78694287,4977873.9525786,0,3.78827186072162e-05,0.961921016364155
535863.78694287,4989153.9525786,0,3.78558682575951e-05,0.961958872232412
526503.78694287,4976913.9525786,0,3.78516932545864e-05,0.961996723925667
538023.78694287,4983393.9525786,0.00988305854643338,3.78472469659846e-05,0.962034571172633
531303.78694287,4978113.9525786,0.0561484185733513,3.78132823120282e-05,0.962072384454945
529383.78694287,4990833.9525786,0.00450068304172275,3.77139399118385e-05,0.962110098394856
529863.78694287,4975713.9525786,0,3.77032001725312e-05,0.962147801595029
528183.78694287,4979553.9525786,0.0719549798115747,3.76608630091111e-05,0.962185462458038
533943.78694287,4990353.9525786,0.00157722072678331,3.76590493542026e-05,0.962223121507392
536583.78694287,4988433.9525786,0,3.75224852403257e-05,0.962260643992633
531543.78694287,4978113.9525786,0.0557306022880215,3.74731421888711e-05,0.962298117134821
528423.78694287,4989633.9525786,0.0264968792059219,3.74712644128103e-05,0.962335588399234
534423.78694287,4990113.9525786,0.00174054761103634,3.73619669187032e-05,0.962372950366153
538263.78694287,4981713.9525786,0,3.73293865260274e-05,0.96241027975268
529623.78694287,4991073.9525786,0,3.73099421653446e-05,0.962447589694844
531783.78694287,4991073.9525786,0,3.73031442254921e-05,0.96248489283907
531783.78694287,4978113.9525786,0.0550376682368775,3.71824571800866e-05,0.96252207529625
525543.78694287,4986753.9525786,0.0379863896366083,3.71694208185282e-05,0.962559244717068
527703.78694287,4989873.9525786,0.0149885683041723,3.71633439241622e-05,0.962596408060992
535623.78694287,4989393.9525786,0,3.71422699622214e-05,0.962633550330955
528663.78694287,4990593.9525786,0.00679886271870794,3.71082250504455e-05,0.962670658556005
537063.78694287,4987473.9525786,0.00498807200538358,3.70434234015458e-05,0.962707701979407
527703.78694287,4986273.9525786,0.0818909572678331,3.70139757242071e-05,0.96274471595513
530343.78694287,4979793.9525786,0.0926618438761777,3.69389324666832e-05,0.962781654887597
529623.78694287,4975713.9525786,0,3.68849533337602e-05,0.962818539840931
531303.78694287,4976673.9525786,0.0242280366756393,3.68835363328141e-05,0.962855423377264
525783.78694287,4977393.9525786,0,3.68419820531566e-05,0.962892265359317
534663.78694287,4989873.9525786,0.00433735699865411,3.68130768905953e-05,0.962929078436208
530343.78694287,4975713.9525786,0.00174054761103634,3.67693486482060e-05,0.962965847784856
527703.78694287,4990113.9525786,0.0101358008075370,3.67257497797512e-05,0.963002573534636
536823.78694287,4988193.9525786,0,3.6600219416103e-05,0.963039173754052
532983.78694287,4990833.9525786,0,3.65837591884326e-05,0.96307575751324
534183.78694287,4990353.9525786,0,3.65669953696816e-05,0.96311232450861
538023.78694287,4986033.9525786,0,3.64378332465210e-05,0.963148762341856
529383.78694287,4991073.9525786,0,3.63020556881443e-05,0.963185064397545
532023.78694287,4991073.9525786,0,3.62939998834047e-05,0.963221358397428
527223.78694287,4976433.9525786,0,3.62114252762945e-05,0.963257569822704
528423.78694287,4975953.9525786,0,3.61948536286626e-05,0.963293764676333
528663.78694287,4987473.9525786,0.0742368018169583,3.61795057690236e-05,0.963329944182102
538023.78694287,4983633.9525786,0.0112969549125168,3.61679253071903e-05,0.96336611210741
533703.78694287,4990593.9525786,0,3.60780634614845e-05,0.96340219017087
529383.78694287,4976193.9525786,0.0113223839165545,3.60619680465295e-05,0.963438252138917
525063.78694287,4981233.9525786,0.0415531039703903,3.60411079011798e-05,0.963474293246818
530823.78694287,4976433.9525786,0.0200419078061911,3.59113579156131e-05,0.963510204604734
529383.78694287,4975713.9525786,0,3.58899768717422e-05,0.963546094581606
537783.78694287,4984353.9525786,0.0159088240242261,3.58495855794339e-05,0.963581944167185
524103.78694287,4982913.9525786,0.0284177910497981,3.5830506463232e-05,0.963617774673649
538263.78694287,4983153.9525786,0.00584692547106326,3.57721446903544e-05,0.963653546818339
526023.78694287,4977153.9525786,0,3.57427346150703e-05,0.963689289552954
526743.78694287,4976673.9525786,0,3.57278432039204e-05,0.963725017396158
527703.78694287,4976193.9525786,0,3.57122397318165e-05,0.96376072963589
535383.78694287,4989633.9525786,0.000394305181695828,3.56204255486112e-05,0.963796350061438
532023.78694287,4979313.9525786,0.0802172274562584,3.55844877657928e-05,0.963831934549204
537783.78694287,4986513.9525786,0.00197152590847914,3.54933175645138e-05,0.963867427866768
537543.78694287,4980033.9525786,0.00473166218034993,3.54021980826962e-05,0.963902830064851
525303.78694287,4984593.9525786,0.0537437752355316,3.53808417088098e-05,0.96393821090656
530823.78694287,4976193.9525786,0.0148457015477793,3.53386962330824e-05,0.963973549602793
537063.78694287,4987953.9525786,0,3.53159280503867e-05,0.964008865530844
533703.78694287,4980273.9525786,0.0796684303499327,3.53076002735160e-05,0.964044173131117
524103.78694287,4984353.9525786,0.0277281965006729,3.53028559333311e-05,0.96407947598705
525543.78694287,4978353.9525786,0.0147103970390310,3.52531866118042e-05,0.964114729173662
536343.78694287,4978113.9525786,0.00236583109017497,3.51464618365699e-05,0.964149875635499
532263.78694287,4991073.9525786,0,3.51235488101021e-05,0.964184999184309
537783.78694287,4984593.9525786,0.0157528263795424,3.50952365760150e-05,0.964220094420885
538263.78694287,4981473.9525786,0.000788610363391655,3.49774901473822e-05,0.964255071911032
526023.78694287,4978353.9525786,0.0230406123822342,3.4885201216923e-05,0.96428995711225
528423.78694287,4988913.9525786,0.0444021702557201,3.48648890902258e-05,0.96432482200134
525543.78694287,4977633.9525786,0.00252915797442799,3.48010099705984e-05,0.96435962301131
536583.78694287,4980033.9525786,0.0256578566621804,3.47667678373101e-05,0.964394389779147
533463.78694287,4980993.9525786,0.0939390141318977,3.47421560817567e-05,0.96442913193523
532983.78694287,4979073.9525786,0.0683577809555855,3.47300351675049e-05,0.964463861970396
528423.78694287,4977873.9525786,0.0443150992597577,3.46099909452137e-05,0.964498471961342
526743.78694287,4989153.9525786,0.0209953818977120,3.4540188786782e-05,0.964533012150128
528663.78694287,4978593.9525786,0.0614524730820996,3.44217789590519e-05,0.964567433929088
532983.78694287,4979313.9525786,0.0731907806191117,3.44158083547016e-05,0.964601849737442
534903.78694287,4978353.9525786,0.0309756561238223,3.43581790391881e-05,0.964636207916481
526263.78694287,4976913.9525786,0,3.43052717894132e-05,0.96467051318827
538263.78694287,4985553.9525786,0,3.43034300374161e-05,0.964704816618308
528183.78694287,4975953.9525786,0,3.42754677058194e-05,0.964739092086014
538023.78694287,4986273.9525786,0,3.42292685153457e-05,0.96477332135453
532743.78694287,4978593.9525786,0.0616318808882907,3.4220012110357e-05,0.96480754136664
529383.78694287,4990593.9525786,0.0134343960296097,3.42142648839327e-05,0.964841755631524
526503.78694287,4987473.9525786,0.0476973334454913,3.41639785148472e-05,0.964875919610039
535383.78694287,4982433.9525786,0.0713465932032301,3.41350948374859e-05,0.964910054704876
537543.78694287,4980513.9525786,0.0108095642664872,3.41024791215826e-05,0.964944157183998
526023.78694287,4978113.9525786,0.0196308125841184,3.40337715751507e-05,0.964978190955573
537303.78694287,4986033.9525786,0.0186788778600269,3.38960393850833e-05,0.965012086994958
528663.78694287,4990113.9525786,0.0209214754374159,3.38282440562761e-05,0.965045915239014
532503.78694287,4991073.9525786,0,3.38115185248750e-05,0.96507972675754
537303.78694287,4986993.9525786,0.00893112382234186,3.38051569455094e-05,0.965113531914485
525783.78694287,4986993.9525786,0.0425932116419919,3.37476310254308e-05,0.96514727954551
525303.78694287,4978113.9525786,0.00800461726110363,3.37053752124545e-05,0.965180984920723
536343.78694287,4988913.9525786,0,3.36555937919919e-05,0.965214640514515
530343.78694287,4976913.9525786,0.0333177489905787,3.36183146821039e-05,0.965248258829197
533943.78694287,4990593.9525786,0,3.36128051240547e-05,0.96528187163432
537783.78694287,4986753.9525786,0.00134624242934051,3.36005766619856e-05,0.965315472210983
536103.78694287,4989153.9525786,0,3.35711357116774e-05,0.965349043346694
531543.78694287,4978593.9525786,0.0697707772543742,3.35246482092123e-05,0.965382567994904
536343.78694287,4977873.9525786,0,3.33831046868353e-05,0.96541595109959
536583.78694287,4988673.9525786,0,3.33766754339862e-05,0.965449327775024
526983.78694287,4976433.9525786,0,3.33737188351012e-05,0.96548270149386
529623.78694287,4979793.9525786,0.093219969717362,3.33679952621783e-05,0.965516069489122
536343.78694287,4978593.9525786,0.0119248317631225,3.33027736386094e-05,0.96554937226276
527463.78694287,4976193.9525786,0,3.327630958092e-05,0.96558264857234
525543.78694287,4985553.9525786,0.0545544414535666,3.31345048705359e-05,0.965615783077212
535863.78694287,4989393.9525786,0,3.31263682337386e-05,0.965648909445445
530583.78694287,4991313.9525786,0,3.30087257212873e-05,0.965681918171167
530823.78694287,4991313.9525786,0,3.30080676538901e-05,0.96571492623882
535383.78694287,4989393.9525786,0.0075874730820996,3.29867633364684e-05,0.965747913002157
538023.78694287,4981473.9525786,0.00839892244279946,3.29842533458625e-05,0.965780897255503
534903.78694287,4990113.9525786,0,3.28788251500768e-05,0.965813776080653
530343.78694287,4991313.9525786,0,3.28314574300606e-05,0.965846607538083
531063.78694287,4991313.9525786,0,3.2829495188454e-05,0.965879437033272
537303.78694287,4987473.9525786,0.00410637786002692,3.2757623845486e-05,0.965912194657117
536823.78694287,4988433.9525786,0,3.27444802795967e-05,0.965944939137397
534183.78694287,4978833.9525786,0.0515297611036339,3.27235024943431e-05,0.96597766263989
536583.78694287,4986993.9525786,0.0249955585464334,3.26908779367161e-05,0.966010353517828
530583.78694287,4981473.9525786,0.128078398384926,3.26667406668616e-05,0.966043020258495
525063.78694287,4986273.9525786,0.0382259421265141,3.26443400404181e-05,0.966075664598535
533463.78694287,4990833.9525786,0,3.26346592927749e-05,0.966108299257828
530583.78694287,4975473.9525786,0,3.26269550669103e-05,0.966140926212895
530823.78694287,4975473.9525786,0,3.26263055502477e-05,0.966173552518445
535143.78694287,4978113.9525786,0.0247365578734859,3.26174723866338e-05,0.966206169990832
535143.78694287,4989873.9525786,0.00197152590847914,3.26086436924419e-05,0.966238778634524
538263.78694287,4985793.9525786,0,3.25890847936542e-05,0.966271367719318
526503.78694287,4976673.9525786,0,3.25786981311124e-05,0.966303946417449
538503.78694287,4981953.9525786,0,3.24967566601865e-05,0.966336443174109
530103.78694287,4991313.9525786,0,3.24794761160040e-05,0.966368922650225
531303.78694287,4991313.9525786,0,3.24762451732874e-05,0.966401398895398
530343.78694287,4975473.9525786,0,3.2451989240818e-05,0.966433850884639
531063.78694287,4975473.9525786,0,3.24500524757627e-05,0.966466300937115
532743.78694287,4991073.9525786,0,3.23791995434231e-05,0.966498680136658
533703.78694287,4985553.9525786,0.0956946500672947,3.23651880732731e-05,0.966531045324732
537783.78694287,4986993.9525786,0,3.23561461733307e-05,0.966563401470905
