"x","y","descape240","wolfuse","Prob","CumProb"
527223.78694287,4974993.9525786,0,0,9.59072156000912e-06,0.987704881467398
525543.78694287,4986993.9525786,0.0872207267833109,0,9.5785227195456e-06,0.987714459990118
529383.78694287,4976673.9525786,0.066243270524899,0.00149615407321228,9.57471017106546e-06,0.98772403470029
530583.78694287,4993233.9525786,0,0,9.56065337496478e-06,0.987733595353664
535863.78694287,4975473.9525786,0.000394305181695828,0.00608936992171358,9.55941080641212e-06,0.98774315476447
539463.78694287,4984593.9525786,0.0311718034993271,0.0154637214345264,9.54805844254816e-06,0.987752702822913
522663.78694287,4980513.9525786,0.0149745962314939,0,9.54625194410464e-06,0.987762249074857
533223.78694287,4992993.9525786,0.000788610363391655,0,9.53245825637518e-06,0.987771781533114
525543.78694287,4975953.9525786,0,0,9.5318871185283e-06,0.987781313420232
526263.78694287,4991553.9525786,0.00942110531628533,0,9.51828016528318e-06,0.987790831700397
539223.78694287,4988433.9525786,0.00531472493270525,0,9.51615536978247e-06,0.987800347855767
539943.78694287,4985793.9525786,0,0.0710782921838845,9.51389109144333e-06,0.987809861746859
531783.78694287,4993233.9525786,0,0,9.50947901108015e-06,0.98781937122587
522663.78694287,4980753.9525786,0.0175636187752355,0,9.5013940492557e-06,0.987828872619919
526023.78694287,4988193.9525786,0.0789800134589502,0,9.4956197274882e-06,0.987838368239646
526983.78694287,4990113.9525786,0.0558596231493943,0,9.49525714008782e-06,0.987847863496787
526263.78694287,4975473.9525786,0,0,9.4756905907076e-06,0.987857339187377
524823.78694287,4984593.9525786,0.0907190444145357,0,9.4750365233523e-06,0.9878668142239
538983.78694287,4989153.9525786,0,0,9.46124478277371e-06,0.987876275468683
538983.78694287,4988913.9525786,0.00410637786002692,0,9.44308420621079e-06,0.98788571855289
530343.78694287,4993233.9525786,0,0,9.43515963995469e-06,0.98789515371253
534903.78694287,4977873.9525786,0.0753622812920592,0,9.42734680175576e-06,0.987904581059331
537303.78694287,4979793.9525786,0.0529801732839838,0.05996002885525,9.40817748924189e-06,0.98791398923682
526023.78694287,4991793.9525786,0,0,9.40641766521057e-06,0.987923395654486
524823.78694287,4984833.9525786,0.0900828566621804,0,9.38032485046274e-06,0.987932775979336
532023.78694287,4993233.9525786,0,0,9.36462709603802e-06,0.987942140606432
540183.78694287,4986513.9525786,0,0.0134890302533762,9.36396007411752e-06,0.987951504566506
529143.78694287,4976673.9525786,0.065379618102288,0.00180058776013281,9.3482158531383e-06,0.98796085278236
521943.78694287,4980993.9525786,0,0,9.34411820424563e-06,0.987970196900564
525303.78694287,4990113.9525786,0.0270487045760431,0,9.33587636022946e-06,0.987979532776924
528423.78694287,4974513.9525786,0,0,9.3343322421482e-06,0.987988867109166
534183.78694287,4991313.9525786,0.040418817294751,0,9.332629991653e-06,0.987998199739158
522183.78694287,4980273.9525786,0,0,9.31866188443137e-06,0.988007518401042
533463.78694287,4992993.9525786,0,0,9.31423879518476e-06,0.988016832639837
531063.78694287,4974513.9525786,0.0117244868775236,0,9.3109430562159e-06,0.988026143582894
528903.78694287,4992993.9525786,0.000788610363391655,0,9.31038360743166e-06,0.9880354539665
527703.78694287,4974753.9525786,0,0,9.31034984635689e-06,0.988044764316347
523143.78694287,4982193.9525786,0.0426833697846568,0,9.3039633901399e-06,0.988054068279738
539463.78694287,4988433.9525786,0,0,9.2918204876252e-06,0.988063360100225
528903.78694287,4975713.9525786,0.0379913189771198,0,9.29119535991318e-06,0.988072651295585
525303.78694287,4991313.9525786,0,0,9.27806521006123e-06,0.988081929360795
524583.78694287,4978113.9525786,0.0289472493270525,0,9.27697539617806e-06,0.988091206336191
534423.78694287,4992273.9525786,0.0120205080753701,0,9.27375134906817e-06,0.98810048008754
536583.78694287,4991553.9525786,0.000788610363391655,0,9.27024370172314e-06,0.988109750331242
530103.78694287,4993233.9525786,0,0,9.26732434232486e-06,0.988119017655584
539943.78694287,4987473.9525786,0,0,9.26616072842936e-06,0.988128283816313
533703.78694287,4979553.9525786,0.129935312920592,0,9.26327369262438e-06,0.988137547090005
537543.78694287,4981233.9525786,0.0599508243606999,0.0869990108005604,9.25976675995099e-06,0.988146806856765
540183.78694287,4986753.9525786,0,0.00488011032381523,9.25840214167404e-06,0.988156065258907
523383.78694287,4983393.9525786,0.0535687752355316,0,9.25082946216066e-06,0.98816531608837
538263.78694287,4977873.9525786,0.0112292984522207,0.000267962825107523,9.24591384915915e-06,0.988174562002218
536823.78694287,4991313.9525786,0.00252915797442799,0,9.24268194776271e-06,0.988183804684166
533703.78694287,4992753.9525786,0.00538496803499327,0,9.23991287748583e-06,0.988193044597044
525543.78694287,4991313.9525786,0.00450068304172275,0,9.23147740632395e-06,0.98820227607445
536823.78694287,4990833.9525786,0.0138963576716016,0,9.22755592500153e-06,0.988211503630375
531783.78694287,4976193.9525786,0.0597922442799462,0,9.21389182175577e-06,0.988220717522197
525303.78694287,4976193.9525786,0.00276013627187079,0,9.20843603832231e-06,0.988229925958235
527943.78694287,4992753.9525786,0,0,9.1998898583274e-06,0.988239125848093
531063.78694287,4975953.9525786,0.0539298620457604,0,9.18970744637697e-06,0.98824831555554
524343.78694287,4976913.9525786,0,0,9.18734581000985e-06,0.98825750290135
532263.78694287,4993233.9525786,0,0,9.17850737893976e-06,0.988266681408729
524103.78694287,4977153.9525786,0,0,9.1442005562579e-06,0.988275825609285
524583.78694287,4976673.9525786,0,0,9.14349225299944e-06,0.988284969101538
530583.78694287,4976433.9525786,0.067002717025572,0,9.14331495389845e-06,0.988294112416492
524343.78694287,4989153.9525786,0.0266518085464334,0,9.1389789269687e-06,0.988303251395419
526503.78694287,4990353.9525786,0.044166302153432,0,9.11478061941762e-06,0.988312366176038
529623.78694287,4976673.9525786,0.0697881897711979,0.00073909396818723,9.10940778147436e-06,0.98832147558382
530823.78694287,4975953.9525786,0.0542122560565276,0,9.08255018535123e-06,0.988330558134005
527223.78694287,4991553.9525786,0.025004550807537,0,9.07761422122596e-06,0.988339635748226
528663.78694287,4992993.9525786,0,0,9.0744690198573e-06,0.988348710217246
529863.78694287,4993233.9525786,0,0,9.05969025732774e-06,0.988357769907504
540423.78694287,4984113.9525786,0.00522164199192463,0.0203702874437906,9.03628884670665e-06,0.98836680619635
536583.78694287,4975953.9525786,0.00433735699865411,0,9.03132421536045e-06,0.988375837520566
523863.78694287,4977393.9525786,0,0,9.01539226300314e-06,0.988384852912829
538263.78694287,4979553.9525786,0.00552027254374159,0.167792486979860,9.01477706912989e-06,0.988393867689898
524823.78694287,4976433.9525786,0,0,9.01399753782943e-06,0.988402881687436
533223.78694287,4976193.9525786,0.0531512954239569,0.00101403381708594,9.01212009976653e-06,0.988411893807535
524823.78694287,4986273.9525786,0.0807291890982503,0,9.00546129820152e-06,0.988420899268834
539943.78694287,4985553.9525786,0,0.088737309233536,8.99859716082266e-06,0.988429897865995
538503.78694287,4977873.9525786,0.00670318808882907,0.000382105065363477,8.99019910532833e-06,0.9884388880651
539223.78694287,4988913.9525786,0,0,8.97939006051453e-06,0.98844786745516
525063.78694287,4978113.9525786,0.0406163610363392,0,8.96988439904322e-06,0.98845683733956
532503.78694287,4993233.9525786,0,0,8.95391726728173e-06,0.988465791256827
537063.78694287,4990113.9525786,0.0265575201884253,0,8.94030761609634e-06,0.988474731564443
522423.78694287,4980273.9525786,0.00828040881561238,0,8.93594722442885e-06,0.988483667511667
521703.78694287,4983633.9525786,0.00624123065275909,0,8.92651350058785e-06,0.988492594025168
529143.78694287,4974273.9525786,0,0,8.9247283890101e-06,0.988501518753557
540183.78694287,4986993.9525786,0,0.000200738659843542,8.9202469230014e-06,0.98851043900048
525543.78694287,4991553.9525786,0,0,8.91392742825967e-06,0.988519352927908
527223.78694287,4992513.9525786,0,0,8.89513368958686e-06,0.988528248061598
523863.78694287,4982913.9525786,0.0675562247644684,0,8.87889701152026e-06,0.98853712695861
538983.78694287,4987953.9525786,0.0211632234185734,0,8.86711649198019e-06,0.988545994075101
540183.78694287,4984593.9525786,0.00348109438088829,0.0616179386350776,8.86702828599794e-06,0.988554861103387
526983.78694287,4974993.9525786,0,0,8.85642015995231e-06,0.988563717523547
525303.78694287,4980033.9525786,0.0793605905114401,0,8.8520054016719e-06,0.988572569528949
521943.78694287,4980753.9525786,0,0,8.83633184931184e-06,0.988581405860798
528183.78694287,4974513.9525786,0,0,8.82746706200708e-06,0.98859023332786
526263.78694287,4992033.9525786,0,0,8.82536956071672e-06,0.98859905869742
526503.78694287,4975233.9525786,0,0,8.82436956059945e-06,0.988607883066981
521703.78694287,4983153.9525786,0.00624123065275909,0,8.81711673611605e-06,0.988616700183718
529623.78694287,4993233.9525786,0,0,8.81534406797728e-06,0.988625515527785
523623.78694287,4977633.9525786,0,0,8.80487475123734e-06,0.988634320402537
525063.78694287,4976193.9525786,0,0,8.80283613533035e-06,0.988643123238672
523863.78694287,4983873.9525786,0.0690399646702557,0,8.79562026558552e-06,0.988651918858938
539463.78694287,4982433.9525786,0.0090268001345895,0.130684693038599,8.79327345666375e-06,0.988660712132394
523623.78694287,4978593.9525786,0.0171339586137281,0,8.79072161026348e-06,0.988669502854005
522423.78694287,4979553.9525786,0.000394305181695828,0,8.77129899655006e-06,0.988678274153001
524583.78694287,4989873.9525786,0.0196754205921938,0,8.76368889342773e-06,0.988687037841895
540183.78694287,4986273.9525786,0,0.0359861900846795,8.73974599825492e-06,0.988695777587893
536823.78694287,4976193.9525786,0.00719316790040377,0,8.72785263576119e-06,0.988704505440529
539223.78694287,4984833.9525786,0.0409986961641992,0.0136209739078849,8.72191786075335e-06,0.98871322735839
521463.78694287,4983633.9525786,0,0,8.70553374267585e-06,0.988721932892132
532743.78694287,4993233.9525786,0,0,8.6941620737781e-06,0.988730627054206
526743.78694287,4992273.9525786,0.00118291554508748,0,8.69046146629066e-06,0.988739317515672
522183.78694287,4980033.9525786,0,0,8.68834346073871e-06,0.988748005859133
540663.78694287,4984113.9525786,0,0.0183033933716438,8.6838705104174e-06,0.988756689729643
531063.78694287,4974033.9525786,0,0.000205461907182279,8.6823736747285e-06,0.988765372103318
526263.78694287,4989873.9525786,0.0529340932032301,0,8.68183057029956e-06,0.988774053933888
527463.78694287,4974753.9525786,0,0,8.68097915299496e-06,0.988782734913041
528423.78694287,4991073.9525786,0.0531259168909825,0,8.68011124524617e-06,0.988791415024286
521463.78694287,4983393.9525786,0,0,8.67341124515107e-06,0.988800088435532
540423.78694287,4984353.9525786,0.000788610363391655,0.0473361017478737,8.67174325583803e-06,0.988808760178787
539943.78694287,4985313.9525786,0.00157722072678331,0.0946493957532099,8.66373570296552e-06,0.98881742391449
530343.78694287,4976193.9525786,0.0618484858681023,0,8.64708594317149e-06,0.988826071000434
521703.78694287,4982193.9525786,0.00387539956258412,0,8.64585922436898e-06,0.988834716859658
525303.78694287,4988433.9525786,0.0630967109690444,0,8.63906565313095e-06,0.988843355925311
528423.78694287,4992993.9525786,0,0,8.6235711800519e-06,0.98885197949649
524583.78694287,4990833.9525786,0,0,8.60567271531833e-06,0.988860585169206
528663.78694287,4988913.9525786,0.110306275235532,0,8.59554556147224e-06,0.988869180714768
522903.78694287,4978593.9525786,0,0,8.59157873536575e-06,0.988877772293503
525063.78694287,4989393.9525786,0.0403454996635262,0,8.5604749446217e-06,0.988886332768448
532503.78694287,4992273.9525786,0.0298306106998654,0,8.55652398521159e-06,0.988894889292433
524103.78694287,4986513.9525786,0.0617289535666218,0,8.55401731495571e-06,0.988903443309748
539463.78694287,4987713.9525786,0.0131269179004038,0,8.55226884919173e-06,0.988911995578597
521703.78694287,4983393.9525786,0.00775079912516824,0,8.54613455287807e-06,0.98892054171315
526503.78694287,4975953.9525786,0.0198398216689098,0,8.54534159190562e-06,0.988929087054742
529383.78694287,4993233.9525786,0,0,8.53783333186412e-06,0.988937624888074
532023.78694287,4976193.9525786,0.0619988055181696,0,8.53666547373704e-06,0.988946161553548
527703.78694287,4992753.9525786,0.000394305181695828,0,8.5301214757161e-06,0.988954691675023
536823.78694287,4976673.9525786,0.0193041638627187,0,8.52447829325015e-06,0.988963216153317
523383.78694287,4977873.9525786,0,0,8.51899906365108e-06,0.98897173515238
535863.78694287,4992033.9525786,0.00331776833781965,0,8.51884384922985e-06,0.98898025399623
526263.78694287,4983873.9525786,0.133503280619112,0,8.50227657434543e-06,0.988988756272804
525783.78694287,4991793.9525786,0,0,8.4849961248891e-06,0.988997241268929
524823.78694287,4980033.9525786,0.0696868522880215,0,8.47714286856498e-06,0.989005718411797
524823.78694287,4991073.9525786,0,0,8.46713765715075e-06,0.989014185549454
530103.78694287,4974993.9525786,0.0277212651413190,0,8.46242204245443e-06,0.989022647971497
530823.78694287,4977153.9525786,0.0900222072678331,3.12382055605392e-05,8.45759301378339e-06,0.98903110556451
525303.78694287,4979313.9525786,0.0698227288021534,0,8.45665342401395e-06,0.989039562217935
539463.78694287,4988673.9525786,0,0,8.44430806405358e-06,0.989048006525999
532983.78694287,4993233.9525786,0,0,8.402967206979e-06,0.989056409493206
540423.78694287,4982193.9525786,0.00276013627187079,0.0294973153386388,8.39810144670379e-06,0.989064807594652
532743.78694287,4975233.9525786,0.0296585127860027,0.0130718314300483,8.38855380587863e-06,0.989073196148458
531063.78694287,4980033.9525786,0.144237298115747,0.0892186620321641,8.3738803742118e-06,0.989081570028832
540183.78694287,4987233.9525786,0,0,8.35050941264477e-06,0.989089920538245
521463.78694287,4982673.9525786,0,0,8.33878888564025e-06,0.98909825932713
522183.78694287,4982913.9525786,0.0220668909825034,0,8.33351798913903e-06,0.98910659284512
521943.78694287,4980513.9525786,0,0,8.3193499808808e-06,0.9891149121951
532983.78694287,4977393.9525786,0.090159236204576,0,8.31139471871638e-06,0.98912322358982
527943.78694287,4974513.9525786,0,0,8.31136972130558e-06,0.98913153495954
539943.78694287,4984353.9525786,0.0191154020861373,0.0349997768181759,8.30810518610096e-06,0.989139843064727
537303.78694287,4991073.9525786,0.00331776833781965,0,8.29998796666075e-06,0.989148143052693
533223.78694287,4975713.9525786,0.0379212062584118,0.0259093795401303,8.2940721601067e-06,0.989156437124854
531783.78694287,4974273.9525786,0.00587235615746972,0.0119098388627230,8.2856237229054e-06,0.989164722748576
536103.78694287,4977633.9525786,0.055112567294751,0,8.2804070341901e-06,0.98917300315561
540183.78694287,4984833.9525786,0,0.0875579732786562,8.26187752281495e-06,0.989181265033133
526743.78694287,4989393.9525786,0.073743884589502,0,8.2501486243046e-06,0.989189515181758
529143.78694287,4993233.9525786,0,0,8.23107382671548e-06,0.989197746255584
537783.78694287,4978353.9525786,0.0328308630551817,0.0129697581428968,8.23058078933604e-06,0.989205976836374
526983.78694287,4992273.9525786,0.00647220895020189,0,8.22643378147703e-06,0.989214203270155
536823.78694287,4975953.9525786,0.00371207267833109,0,8.21932314022799e-06,0.989222422593296
526503.78694287,4992273.9525786,0,0,8.2058713283062e-06,0.989230628464624
529863.78694287,4977873.9525786,0.0836549041049798,0.112498182148046,8.19224338128905e-06,0.989238820708005
521703.78694287,4981233.9525786,0,0,8.18646923939985e-06,0.989247007177245
523383.78694287,4983633.9525786,0.0584003028263795,0,8.18020406107415e-06,0.989255187381306
526023.78694287,4990353.9525786,0.0401710464333782,0,8.17032526801256e-06,0.989263357706574
528183.78694287,4992993.9525786,0,0,8.15865943067959e-06,0.989271516366004
521463.78694287,4982433.9525786,0,0,8.15346159654636e-06,0.989279669827601
526743.78694287,4974993.9525786,0,0,8.14485023040711e-06,0.989287814677831
534183.78694287,4992033.9525786,0.0261004374158816,0,8.13681939913674e-06,0.98929595149723
521463.78694287,4983153.9525786,0.00213485279273217,0,8.13020858568218e-06,0.989304081705816
528903.78694287,4974273.9525786,0.00197152590847914,0,8.1287704848422e-06,0.9893122104763
538743.78694287,4981953.9525786,0,0.274492261350236,8.10741202415403e-06,0.989320317888325
525063.78694287,4990113.9525786,0.0276423031628533,0,8.105097790001e-06,0.989328422986115
538263.78694287,4983633.9525786,0.0758472745625841,0,8.10326925233454e-06,0.989336526255368
534663.78694287,4992273.9525786,0.0145531207940781,0,8.09285624553323e-06,0.989344619111613
539223.78694287,4989153.9525786,0,0,8.08660612001313e-06,0.989352705717733
533223.78694287,4993233.9525786,0,0,8.08438236681827e-06,0.9893607901001
525063.78694287,4991313.9525786,0.000788610363391655,0,8.0833130818235e-06,0.989368873413182
533703.78694287,4992993.9525786,0.00354874663526245,0,8.0811145474803e-06,0.98937695452773
525543.78694287,4975713.9525786,0.000394305181695828,0,8.07865072622775e-06,0.989385033178455
522183.78694287,4979793.9525786,0,0,8.06643146145038e-06,0.989393099609917
527223.78694287,4974753.9525786,0,0,8.05994986010876e-06,0.989401159559777
536103.78694287,4980033.9525786,0.101961473755047,0,8.04161675846838e-06,0.989409201176536
526263.78694287,4975233.9525786,0,0,8.03983150064593e-06,0.989417241008036
529383.78694287,4974273.9525786,0.00538237718707941,0,8.03534275309217e-06,0.98942527635079
524343.78694287,4982433.9525786,0.082541302153432,0,8.02975817702806e-06,0.989433306108966
528663.78694287,4991073.9525786,0.0583613307537012,0,8.02326533708102e-06,0.989441329374303
525063.78694287,4990833.9525786,0.0121812415881561,0,8.02277203505897e-06,0.989449352146338
534903.78694287,4978113.9525786,0.0869507065948856,0,8.0215628589208e-06,0.989457373709197
524103.78694287,4976913.9525786,0,0,8.02130230930803e-06,0.989465395011507
524343.78694287,4976673.9525786,0,0,8.02099541923333e-06,0.989473416006926
537063.78694287,4991313.9525786,0.00354874663526245,0,8.01888510577572e-06,0.989481434892032
528663.78694287,4988193.9525786,0.129372224091521,0,8.0136676128762e-06,0.989489448559644
531303.78694287,4974033.9525786,0.00236583109017497,0.00338267763473343,8.0087364631805e-06,0.989497457296108
530343.78694287,4975233.9525786,0.0375039283310902,0,8.00756278212208e-06,0.98950546485889
526023.78694287,4992033.9525786,0,0,8.00313417393221e-06,0.989513467993064
531063.78694287,4993473.9525786,0,0,8.00182914383578e-06,0.989521469822208
525303.78694287,4990353.9525786,0.0276703987213997,0,8.00004988753507e-06,0.989529469872095
531303.78694287,4993473.9525786,0,0,7.99338484382142e-06,0.989537463256939
522183.78694287,4980993.9525786,0.0128282890309556,0,7.98719921029032e-06,0.98954545045615
523383.78694287,4987233.9525786,0.0373659740915209,0,7.98185727662528e-06,0.989553432313426
539943.78694287,4987713.9525786,0.00276013627187079,0,7.97939099014545e-06,0.989561411704416
530823.78694287,4993473.9525786,0,0,7.97283812737743e-06,0.989569384542543
521703.78694287,4981473.9525786,0.00276013627187079,0,7.9707745082969e-06,0.989577355317052
525303.78694287,4991553.9525786,0,0,7.9698423771451e-06,0.989585325159429
539463.78694287,4985073.9525786,0.0321560397039031,0.0349815119056704,7.96135309154744e-06,0.98959328651252
527463.78694287,4992753.9525786,0.000394305181695828,0,7.9574843809877e-06,0.989601243996901
531543.78694287,4977633.9525786,0.104960296096904,0,7.95691767841857e-06,0.98960920091458
531543.78694287,4993473.9525786,0,0,7.94763452169465e-06,0.989617148549101
523863.78694287,4977153.9525786,0,0,7.94679487664668e-06,0.989625095343978
524583.78694287,4976433.9525786,0,0,7.94588358177257e-06,0.98963304122756
539943.78694287,4982193.9525786,0.000394305181695828,0.118871967067002,7.9418089363128e-06,0.989640983036496
534423.78694287,4992753.9525786,0.00450068304172275,0,7.93860280545023e-06,0.989648921639302
521463.78694287,4982193.9525786,0,0,7.93537261047361e-06,0.989656857011912
530583.78694287,4993473.9525786,0,0,7.90685517316015e-06,0.989664763867085
530583.78694287,4980753.9525786,0.177850942126514,0.0096310372483265,7.90204233449072e-06,0.98967266590942
532023.78694287,4975713.9525786,0.0515604811574697,0,7.87554886479882e-06,0.989680541458285
539703.78694287,4988433.9525786,0,0,7.86986623562815e-06,0.98968841132452
531783.78694287,4993473.9525786,0,0,7.86527653388908e-06,0.989696276601054
525303.78694287,4989873.9525786,0.0386943724764468,0,7.86080328817787e-06,0.989704137404342
540183.78694287,4986033.9525786,0,0.0645687407217556,7.85467268269885e-06,0.989711992077025
536823.78694287,4976433.9525786,0.0168644263122476,0,7.8522275946172e-06,0.98971984430462
540183.78694287,4982193.9525786,0.00269248401749664,0.0769401339954874,7.8175814613107e-06,0.98972766188608
539703.78694287,4988193.9525786,0.00371207267833109,0,7.81079318583209e-06,0.989735472679267
530343.78694287,4993473.9525786,0,0,7.80488396719032e-06,0.989743277563234
539703.78694287,4984833.9525786,0.0235118775235532,0.0520533303767741,7.8019780873072e-06,0.98975107954132
521943.78694287,4980273.9525786,0,0,7.79869431961446e-06,0.98975887823564
524823.78694287,4976193.9525786,0,0,7.79825168822954e-06,0.98976667648733
527703.78694287,4974513.9525786,0,0,7.79155533667726e-06,0.989774468042666
535143.78694287,4992513.9525786,0.00371207267833109,0,7.7876957234112e-06,0.989782255738389
521703.78694287,4980993.9525786,0,0,7.78317364980574e-06,0.989790038912039
540183.78694287,4987473.9525786,0,0,7.77541397006421e-06,0.989797814326009
531303.78694287,4975713.9525786,0.0534193893001346,0,7.77446273787528e-06,0.989805588788747
530583.78694287,4974993.9525786,0.0322016403095559,0,7.77406976533288e-06,0.989813362858512
536583.78694287,4991793.9525786,0.00157722072678331,0,7.76063832704679e-06,0.98982112349684
525303.78694287,4975953.9525786,0.00354874663526245,0,7.75601120056228e-06,0.98982887950804
532023.78694287,4993473.9525786,0,0,7.7475588660992e-06,0.989836627066906
528423.78694287,4987473.9525786,0.142615746971736,0,7.74636847322292e-06,0.98984437343538
538263.78694287,4984593.9525786,0.0760464838492598,0,7.74300352410061e-06,0.989852116438903
533463.78694287,4993233.9525786,0,0,7.74268144691049e-06,0.98985985912035
524343.78694287,4990593.9525786,0.00426970474427995,0,7.74235936603677e-06,0.989867601479716
522423.78694287,4979313.9525786,0.00197152590847914,0,7.73780750043466e-06,0.989875339287217
523623.78694287,4977393.9525786,0.000394305181695828,0,7.71910898546647e-06,0.989883058396202
535863.78694287,4980513.9525786,0.115913021534320,0,7.71833582810527e-06,0.98989077673203
540423.78694287,4986513.9525786,0,0.0157175223649786,7.71531972158815e-06,0.989898492051752
539943.78694287,4982913.9525786,0.0286815275908479,0.000935464455774722,7.71059111965624e-06,0.989906202642871
540183.78694287,4983873.9525786,0.0220194902422611,0.00398551333979361,7.70102600113106e-06,0.989913903668873
523623.78694287,4981713.9525786,0.0602066369448183,0,7.69330608275733e-06,0.989921596974955
523143.78694287,4978593.9525786,0.0103027927321669,0,7.68903960309073e-06,0.989929286014558
521463.78694287,4981953.9525786,0,0,7.68765487176025e-06,0.98993697366943
540663.78694287,4981953.9525786,0,0.0189278201183296,7.6855531617282e-06,0.989944659222592
527943.78694287,4992993.9525786,0,0,7.68502644725824e-06,0.98995234424904
540423.78694287,4986753.9525786,0,0.0059494118798965,7.68435288201429e-06,0.98996002860192
530103.78694287,4993473.9525786,0,0,7.66846069002372e-06,0.989967697062611
539943.78694287,4984113.9525786,0.0269802742261104,0.0138016071971099,7.66672444359539e-06,0.989975363787055
524343.78694287,4978353.9525786,0.0352154441453567,0,7.66569901157682e-06,0.989983029486066
528903.78694287,4993233.9525786,0.00118291554508748,0,7.6567961769778e-06,0.989990686282243
539463.78694287,4988913.9525786,0,0,7.64481884974643e-06,0.989998331101093
539943.78694287,4982673.9525786,0.0252752691790040,0.0155295096767319,7.64196626698829e-06,0.99000597306736
525543.78694287,4991793.9525786,0,0,7.62568437824642e-06,0.990013598751738
522903.78694287,4980033.9525786,0.0247560649394347,0,7.60778471138471e-06,0.99002120653645
532263.78694287,4993473.9525786,0,0,7.59624470901802e-06,0.990028802781159
530343.78694287,4981473.9525786,0.194492849932705,0.00097331753302011,7.58590320635714e-06,0.990036388684365
523383.78694287,4977633.9525786,0,0,7.58455436743857e-06,0.990043973238733
531303.78694287,4976193.9525786,0.0680280955585464,0,7.56229958939954e-06,0.990051535538322
533463.78694287,4976193.9525786,0.057127784320323,0.00470564477228974,7.56042520628523e-06,0.990059095963528
527463.78694287,4992513.9525786,0.0090268001345895,0,7.55744550111763e-06,0.99006665340903
539703.78694287,4983873.9525786,0.0374330417227456,0.00106402006620581,7.55114022778637e-06,0.990074204549257
528663.78694287,4993233.9525786,0,0,7.54671871841096e-06,0.990081751267976
525063.78694287,4985073.9525786,0.103402338492598,0,7.53384607467233e-06,0.99008928511405
538023.78694287,4978113.9525786,0.0284880299461642,0.00278326237111250,7.52499382571182e-06,0.990096810107876
523863.78694287,4980753.9525786,0.0588946668909825,0,7.52241581867126e-06,0.990104332523695
537063.78694287,4975953.9525786,0.00276013627187079,0,7.51827772183766e-06,0.990111850801417
535623.78694287,4977633.9525786,0.067136212987887,0,7.51126493319323e-06,0.99011936206635
529863.78694287,4993473.9525786,0,0,7.49961193959654e-06,0.99012686167829
538983.78694287,4977873.9525786,0.00197152590847914,0.00123954033183538,7.4989249338503e-06,0.990134360603223
525543.78694287,4988193.9525786,0.0778724596231494,0,7.49597340011126e-06,0.990141856576623
522663.78694287,4978833.9525786,0.00269248401749664,0,7.49341804463057e-06,0.990149349994668
540663.78694287,4984353.9525786,0,0.0435737601529731,7.48509665230692e-06,0.99015683509132
524103.78694287,4989393.9525786,0.0243254626514132,0,7.4839062391307e-06,0.99016431899756
526263.78694287,4992273.9525786,0,0,7.48097073521166e-06,0.990171799968295
526263.78694287,4991313.9525786,0.0245736877523553,0,7.48074927331633e-06,0.990179280717568
525303.78694287,4990593.9525786,0.0249138543068641,0,7.47130421751802e-06,0.990186752021786
527223.78694287,4992753.9525786,0,0,7.46928725378282e-06,0.99019422130904
524583.78694287,4991073.9525786,0,0,7.46924244751277e-06,0.990201690551487
536823.78694287,4978113.9525786,0.0553054676985195,0,7.46373443550689e-06,0.990209154285922
539223.78694287,4987953.9525786,0.0214618522880215,0,7.46177830800507e-06,0.99021661606423
526503.78694287,4974993.9525786,0,0,7.46045803921233e-06,0.99022407652227
522183.78694287,4979553.9525786,0,0,7.45801879799222e-06,0.990231534541068
526983.78694287,4974753.9525786,0,0,7.45235228012392e-06,0.990238986893348
540423.78694287,4986993.9525786,0,0.000292935863303293,7.4510671524481e-06,0.9902464379605
538983.78694287,4982193.9525786,0.0131077473082100,0.201538730685773,7.44009079976859e-06,0.9902538780513
522423.78694287,4983633.9525786,0.0345052910497981,0,7.42273714397581e-06,0.990261300788444
521943.78694287,4981713.9525786,0.014107949192463,0,7.41443702160195e-06,0.990268715225466
521463.78694287,4981713.9525786,0,0,7.41376825487633e-06,0.99027612899372
532503.78694287,4993473.9525786,0,0,7.41356449826563e-06,0.990283542558219
524823.78694287,4979073.9525786,0.0600034320323015,0,7.41164522730009e-06,0.990290954203446
529143.78694287,4974033.9525786,0,0,7.40476274973285e-06,0.990298358966196
533703.78694287,4993233.9525786,0,0,7.38226181437685e-06,0.99030574122801
521703.78694287,4980753.9525786,0,0,7.36712453122691e-06,0.990313108352541
528183.78694287,4974273.9525786,0,0,7.35957749987594e-06,0.990320467930041
533223.78694287,4977873.9525786,0.105141823687752,0,7.3308224340927e-06,0.990327798752475
539703.78694287,4987713.9525786,0.0125307284656797,0,7.32743482981443e-06,0.990335126187305
540903.78694287,4984113.9525786,0,0.0147038377194561,7.32353009252149e-06,0.990342449717398
524823.78694287,4991313.9525786,0,0,7.31645714986656e-06,0.990349766174548
523143.78694287,4977873.9525786,0,0,7.3075660160448e-06,0.990357073740564
525303.78694287,4975713.9525786,0,0,7.30507159019865e-06,0.990364378812154
529623.78694287,4993473.9525786,0,0,7.3008001539363e-06,0.990371679612308
522663.78694287,4978593.9525786,0,0,7.30074895377937e-06,0.990378980361262
522663.78694287,4979073.9525786,0.00726081931359354,0,7.2920505640503e-06,0.990386272411826
524343.78694287,4982913.9525786,0.0881715174966353,0,7.28982112226426e-06,0.990393562232948
530583.78694287,4974753.9525786,0.0276546096904441,0,7.28246612694595e-06,0.990400844699075
