"x","y","descape240","rghasp240","amuse","Prob","CumProb"
526503.78694287,4980033.9525786,0.0604416806864065,0.559264152860529,0.154299593350355,2.27775977822671e-05,0.975015715158636
526263.78694287,4977393.9525786,0,0.608201721732942,0.237055090887196,2.27619250527257e-05,0.97503847708369
534423.78694287,4991073.9525786,0.00607790376850606,0.601167085715909,0.0070714988689358,2.26927567452955e-05,0.975061169840434
526023.78694287,4978113.9525786,0.0196308125841184,0.633970724236169,0.167185958564649,2.26657127189355e-05,0.975083835553153
529143.78694287,4991793.9525786,0.0101166302153432,0.691165875964921,0.0245778818209526,2.26477190340373e-05,0.975106483272187
523863.78694287,4981473.9525786,0.0307637197173621,0.678262828305636,0.0418124249569207,2.26435346489315e-05,0.975129126806836
531303.78694287,4975953.9525786,0.0174975016823688,0.610615905978261,0.0143245563902283,2.26371993012276e-05,0.975151764006138
534663.78694287,4982433.9525786,0.116358512786003,0.56424870508161,0.306576764681770,2.25960214327577e-05,0.97517436002757
530583.78694287,4992273.9525786,0.00269248401749664,0.690560573739325,0.006797081944591,2.25658651064223e-05,0.975196925892677
530343.78694287,4975473.9525786,0,0.613604864733893,0.0523080024900279,2.25213854392329e-05,0.975219447278116
536583.78694287,4977873.9525786,0.00157722072678331,0.553818336709184,0.0285734430755218,2.24832858078873e-05,0.975241930563924
532983.78694287,4978353.9525786,0.0684929845222073,0.526491764216558,0.0452373901149657,2.24489530130068e-05,0.975264379516937
532983.78694287,4989393.9525786,0.0484547442799462,0.457141395376435,0.0525063653005901,2.24385699053790e-05,0.975286818086842
533943.78694287,4980993.9525786,0.114789956258412,0.570782292662011,0.282250156803507,2.23083387433723e-05,0.975309126425586
532503.78694287,4991793.9525786,0,0.581676944910729,0.00130274667966858,2.22894445125133e-05,0.975331415870098
537063.78694287,4989393.9525786,0,0.587839079129696,0.0126386019442458,2.22406728298739e-05,0.975353656542928
530583.78694287,4976913.9525786,0.0253590174966353,0.469782561194299,0.0568946276509991,2.22320325732609e-05,0.975375888575501
538263.78694287,4979553.9525786,0.00552027254374159,0.65237269970629,0.0760375606669729,2.22302779331060e-05,0.975398118853434
539223.78694287,4981233.9525786,0,0.686202003809032,0.157894835937834,2.22232479669341e-05,0.975420342101401
531303.78694287,4981233.9525786,0.153209707267833,0.566693810948214,0.261671809769398,2.21241490995772e-05,0.9754424662505
527223.78694287,4991073.9525786,0.00157722072678331,0.630278511962036,0.0342630941225064,2.208599798495e-05,0.975464552248486
539223.78694287,4980993.9525786,0,0.695701047086847,0.143278866260632,2.2049046142166e-05,0.975486601294628
525783.78694287,4988193.9525786,0.0381545844549125,0.575200867606859,0.000911499276879887,2.20397333193835e-05,0.975508641027947
525783.78694287,4984113.9525786,0.084649730820996,0.601142007033677,0.139116228368667,2.20293346058860e-05,0.975530670362553
537783.78694287,4988913.9525786,0,0.636972944493924,0.016616813807652,2.19966039543847e-05,0.975552666966508
537063.78694287,4988913.9525786,0,0.516294194292285,0.0248636662640834,2.19600548628165e-05,0.97557462702137
537543.78694287,4982673.9525786,0.0376886860699865,0.555230227128237,0.284477766851327,2.19322439257374e-05,0.975596559265296
536823.78694287,4980033.9525786,0.0257147711978466,0.482579976393607,0.128809521101104,2.19175315566136e-05,0.975618476796853
536583.78694287,4989633.9525786,0,0.547750477327089,0.0150822732997852,2.18979606804769e-05,0.975640374757533
529143.78694287,4976193.9525786,0.00197152590847914,0.562677610986086,0.22441345289756,2.18970883348190e-05,0.975662271845868
537543.78694287,4987953.9525786,0.00939566790040377,0.544070279186066,0.0511168057664465,2.18841065572927e-05,0.975684155952425
538743.78694287,4986513.9525786,0.00371207267833109,0.602994678270805,0.0697734223645145,2.18653676911369e-05,0.975706021320116
536823.78694287,4979793.9525786,0.0279471904441454,0.519742972656168,0.109774026435561,2.18610676678542e-05,0.975727882387784
537303.78694287,4988673.9525786,0,0.522098202302941,0.0276572163543214,2.18468769891580e-05,0.975749729264773
525783.78694287,4977873.9525786,0.00371207267833109,0.577230336988621,0.134495634017673,2.18413466809781e-05,0.975771570611454
526503.78694287,4981233.9525786,0.0649548031628533,0.457562874800331,0.200848602144295,2.18368051412136e-05,0.975793407416596
538983.78694287,4982193.9525786,0.0131077473082100,0.686358253190476,0.215599977876879,2.18019772269602e-05,0.975815209393823
530343.78694287,4992033.9525786,0,0.613030090223579,0.00862040763812535,2.17730978638204e-05,0.975836982491686
538263.78694287,4982193.9525786,0.0221705080753701,0.606027820149845,0.253042262614788,2.17624136354899e-05,0.975858744905322
532743.78694287,4975953.9525786,0,0.509990516516009,0.00483689885614833,2.16632329608575e-05,0.975880408138283
538743.78694287,4981953.9525786,0,0.554645079759827,0.221000373033484,2.16568988711729e-05,0.975902065037154
526983.78694287,4980753.9525786,0.090423031628533,0.591756539986912,0.175336995154487,2.16371506938475e-05,0.975923702187848
529863.78694287,4976193.9525786,0,0.477306494118855,0.112747036619650,2.16234484369235e-05,0.975945325636285
528663.78694287,4991553.9525786,0.0114180602288022,0.666112141113307,0.0310436386415619,2.16156204009431e-05,0.975966941256685
533703.78694287,4992033.9525786,0,0.686869674485204,0.00105410672209476,2.15972588754936e-05,0.97598853851556
535863.78694287,4977873.9525786,0.0245995037012113,0.598810411747123,0.0327583570679647,2.15730022201903e-05,0.976010111517781
538263.78694287,4983393.9525786,0.0145022543741588,0.516204252421453,0.253282204341545,2.14461485444315e-05,0.976031557666326
538983.78694287,4986273.9525786,0.00276013627187079,0.622041149613884,0.0648994712024819,2.14452929057340e-05,0.976053002959231
531543.78694287,4978593.9525786,0.0697707772543742,0.413049789462821,0.0457343758396686,2.14185378061228e-05,0.976074421497037
525783.78694287,4976193.9525786,0.000788610363391655,0.86000514979579,0.187601912473243,2.13895364188452e-05,0.976095811033456
528903.78694287,4976193.9525786,0,0.571408668858802,0.272521278794870,2.13830263340549e-05,0.97611719405979
529383.78694287,4976193.9525786,0.0113223839165545,0.597911386944811,0.193322700636903,2.13635179118803e-05,0.976138557577702
538983.78694287,4985793.9525786,0,0.575884754080182,0.0787880059732428,2.13614967768241e-05,0.976159919074479
526983.78694287,4980033.9525786,0.0778508580080754,0.591044686187331,0.172355041580877,2.13581644019097e-05,0.97618127723888
536103.78694287,4979793.9525786,0.060332133243607,0.621706592114791,0.135345491374532,2.13374481213523e-05,0.976202614687002
531303.78694287,4977633.9525786,0.059989199192463,0.533555877532864,0.0312450728003675,2.13336690675917e-05,0.97622394835607
529383.78694287,4992273.9525786,0,0.698172807259698,0.028860765154044,2.13305923759318e-05,0.976245278948446
530823.78694287,4976913.9525786,0.0391831426648721,0.546410737357703,0.0452030286710162,2.13113715821603e-05,0.976266590320028
535623.78694287,4978833.9525786,0.0212273553162853,0.39562450392873,0.0769148365732854,2.12944178153152e-05,0.976287884737843
534183.78694287,4991793.9525786,0.00197152590847914,0.678869443551244,0.00185775107487382,2.11607851275086e-05,0.97630904552297
528183.78694287,4990113.9525786,0.0378541554508748,0.578273859643268,0.00794396574211109,2.1081116312936e-05,0.976330126639284
526503.78694287,4976913.9525786,0,0.656313729272723,0.28725727817354,2.10669435427655e-05,0.976351193582827
535623.78694287,4977873.9525786,0.0255021197846568,0.566148513737173,0.0339342480433394,2.10606718560638e-05,0.976372254254683
527223.78694287,4976673.9525786,0,0.652909724891254,0.400095474605677,2.10601399728183e-05,0.976393314394655
534663.78694287,4990593.9525786,0.0145470726783311,0.566920766457312,0.0136542532681616,2.09884979605495e-05,0.976414302892616
525303.78694287,4979793.9525786,0.0476450286002692,0.65806792400894,0.0783943007073515,2.09860653897945e-05,0.976435288958006
524583.78694287,4986513.9525786,0.0418080585464334,0.617198075299111,0.00255220997823383,2.09716245398652e-05,0.976456260582546
532023.78694287,4992033.9525786,0.0124824613055182,0.688465650309958,0.000879287384446896,2.09628910653996e-05,0.97647722347361
528423.78694287,4991313.9525786,0.00174054761103634,0.555530908711017,0.0273418559651427,2.09546796140628e-05,0.976498178153225
539223.78694287,4981953.9525786,0.00236583109017497,0.655531169345489,0.190799017325464,2.09537940894837e-05,0.976519131947314
530583.78694287,4975473.9525786,0,0.583208254499885,0.0355796591234929,2.09455534430311e-05,0.976540077500757
537543.78694287,4988193.9525786,0.0050583151076716,0.528426893110448,0.0430338644582248,2.09373891315541e-05,0.976561014889889
529623.78694287,4992033.9525786,0,0.626758961819498,0.0196873853883059,2.09154882398777e-05,0.976581930378129
535863.78694287,4990353.9525786,0,0.556276704077911,0.0103464386677645,2.08939620017276e-05,0.97660282434013
534903.78694287,4990593.9525786,0.00466400992597577,0.521333236843869,0.0122688359354805,2.08846576453807e-05,0.976623708997776
538023.78694287,4980033.9525786,0.00348109438088829,0.531445329165353,0.107060727576118,2.08338704480409e-05,0.976644542868224
527463.78694287,4990833.9525786,0,0.528429847405475,0.0265918939157101,2.08331041862528e-05,0.97666537597241
528663.78694287,4991793.9525786,0.00331776833781965,0.650053249854847,0.0354177994633182,2.07069354212462e-05,0.976686082907832
523863.78694287,4981233.9525786,0.0342754458277254,0.689947393393657,0.0366466917892231,2.06074906245246e-05,0.976706690398456
526983.78694287,4986993.9525786,0.0737390561911171,0.453260699079559,0.0159515393809213,2.05401533483802e-05,0.976727230551804
529143.78694287,4975473.9525786,0,0.675145062286814,0.193063969947073,2.05349080403835e-05,0.976747765459845
538983.78694287,4984593.9525786,0.0111362213997308,0.609647619370309,0.136416697622039,2.04892877319782e-05,0.976768254747577
538983.78694287,4986513.9525786,0,0.604478784790525,0.0572971978556262,2.04714378605363e-05,0.976788726185437
536343.78694287,4979793.9525786,0.0609332015477793,0.648875470903959,0.124631938334545,2.03394920049116e-05,0.976809065677442
528423.78694287,4977873.9525786,0.0443150992597577,0.584723413942893,0.348582453148210,2.03386699200023e-05,0.976829404347362
535623.78694287,4978593.9525786,0.0432432116419919,0.568835346588012,0.0660053134716865,2.03071756226789e-05,0.976849711522985
526503.78694287,4977393.9525786,0,0.552138130650651,0.268330712423349,2.02207162695828e-05,0.976869932239255
531303.78694287,4978593.9525786,0.0899685397039031,0.533832924755425,0.047539685310365,2.02066054396710e-05,0.976890138844694
526983.78694287,4989633.9525786,0.0337727456258412,0.575632719888852,0.00570237576435581,2.01713557834035e-05,0.976910310200478
536583.78694287,4990113.9525786,0,0.60113465412161,0.00720415522429276,2.01512169524204e-05,0.97693046141743
532743.78694287,4992033.9525786,0.00197152590847914,0.627924923590277,0.000858448894608823,2.01309084090114e-05,0.97695059232584
537783.78694287,4987953.9525786,0.00118291554508748,0.504963225493533,0.0448867543301892,2.01017519753822e-05,0.976970694077814
531063.78694287,4976673.9525786,0.0434019263122476,0.603093417375718,0.0288901998886783,2.00630021220862e-05,0.976990757079937
537543.78694287,4988673.9525786,0,0.537906634994085,0.0239542961415158,2.00586639095337e-05,0.977010815743846
538263.78694287,4986033.9525786,0,0.432936396660667,0.117149067082874,2.00445170067157e-05,0.977030860260853
535623.78694287,4990593.9525786,0.00751722913862719,0.609531154495233,0.00791500171218839,2.00404654493846e-05,0.977050900726302
532023.78694287,4991793.9525786,0.00236583109017497,0.552633336148229,0.00117298986533530,2.00397563166549e-05,0.977070940482619
525543.78694287,4977873.9525786,0,0.555533863006044,0.111643744000967,2.00191043822121e-05,0.977090959587
526263.78694287,4978113.9525786,0.0344000168236878,0.678122335164338,0.207435683104329,2.00133800901345e-05,0.977110972967091
536343.78694287,4977633.9525786,0.0133387197173620,0.603874532980939,0.0233148241780613,1.9995405627082e-05,0.977130968372718
529863.78694287,4975473.9525786,0,0.605153808378765,0.09311480605593,1.99875249080571e-05,0.977150955897626
537303.78694287,4988193.9525786,0.000394305181695828,0.440718272366608,0.0488894702963753,1.99100897775230e-05,0.977170865987404
528903.78694287,4991073.9525786,0.0172395524899058,0.561023927931798,0.0158369306287164,1.9886429841976e-05,0.977190752417246
525303.78694287,4980273.9525786,0.0606928246971736,0.681274896213482,0.0888019741355606,1.98758327394350e-05,0.977210628249985
532743.78694287,4976193.9525786,0.0136205669582773,0.52785060862712,0.00601787344240869,1.98440567319784e-05,0.977230472306717
538743.78694287,4980753.9525786,0,0.583778630393158,0.145757518821324,1.98427334819657e-05,0.9772503150402
535383.78694287,4991073.9525786,0,0.616085356489824,0.00454244167870559,1.97988045475737e-05,0.977270113844747
534903.78694287,4991073.9525786,0,0.565249488934862,0.005865372960917,1.97884959545651e-05,0.977289902340701
526263.78694287,4977633.9525786,0,0.522770271596154,0.226006866797235,1.97731438620521e-05,0.977309675484563
533943.78694287,4991793.9525786,0,0.626755679269468,0.00190086880322150,1.97285157752487e-05,0.977329404000339
526983.78694287,4989393.9525786,0.0435916554508748,0.59440654262641,0.00430750903458856,1.97110373308469e-05,0.97734911503767
527223.78694287,4977633.9525786,0.0343171096904441,0.679522671007283,0.362453375717678,1.97027634445388e-05,0.977368817801114
526023.78694287,4976913.9525786,0,0.674193122778013,0.207630437178769,1.96871435334704e-05,0.977388504944648
530583.78694287,4992033.9525786,0,0.5788722028628,0.00594593407231358,1.96821365140619e-05,0.977408187081162
527943.78694287,4990833.9525786,0.0353779862045760,0.709721474776462,0.0225262761098923,1.96711581262791e-05,0.977427858239288
526743.78694287,4981713.9525786,0.0963278936742934,0.569862587794509,0.236908505594914,1.96587955453834e-05,0.977447517034833
532983.78694287,4975953.9525786,0.00371207267833109,0.519219799832331,0.00484679934524975,1.96558457392213e-05,0.977467172880572
538023.78694287,4988673.9525786,0.00157722072678331,0.626783909199729,0.0188432000232214,1.96536351516064e-05,0.977486826515724
538263.78694287,4985793.9525786,0,0.414044664726019,0.125147516895357,1.96355864389508e-05,0.977506462102163
529143.78694287,4991073.9525786,0.0143583109017497,0.521896259825074,0.0129304663232353,1.96208059384188e-05,0.977526082908102
537063.78694287,4978113.9525786,0.0184864569313594,0.668252363733093,0.0309369573412087,1.95242969708611e-05,0.977545607205072
526743.78694287,4977153.9525786,0,0.571634180045887,0.321873647949748,1.95238901143640e-05,0.977565131095187
534663.78694287,4990833.9525786,0.0151977876850606,0.595743328300768,0.00888844651362749,1.94935845512346e-05,0.977584624679738
526263.78694287,4985793.9525786,0.0694770609017497,0.415235508226028,0.037313947098282,1.94458529497086e-05,0.977604070532688
531303.78694287,4979553.9525786,0.108945407133244,0.475814969036067,0.0825747861529657,1.94421474575853e-05,0.977623512680145
528903.78694287,4976673.9525786,0.00844373317631225,0.507564580741582,0.290026237865134,1.94296046870749e-05,0.977642942284832
536103.78694287,4990353.9525786,0,0.565278966234134,0.00826197776783196,1.93752814564681e-05,0.977662317566289
525783.78694287,4976433.9525786,0,0.778302479540473,0.178537041911155,1.93140621974953e-05,0.977681631628486
531783.78694287,4977633.9525786,0.0716139804845222,0.589737377812245,0.0234950177867543,1.93133619016721e-05,0.977700944990388
538503.78694287,4986993.9525786,0,0.530115896403062,0.0624700072841554,1.93084298683851e-05,0.977720253420256
530823.78694287,4991793.9525786,0.000788610363391655,0.522154202606459,0.00391902035366398,1.93002719191626e-05,0.977739553692175
534423.78694287,4990593.9525786,0.0394617429340511,0.692203818284517,0.0147055251711306,1.93000865103738e-05,0.977758853778686
530583.78694287,4977153.9525786,0.0562928162853297,0.593427948811363,0.0607103561704877,1.92985296636939e-05,0.97777815230835
530343.78694287,4991793.9525786,0,0.524540353874518,0.00725393617008758,1.92771355192151e-05,0.977797429443869
535863.78694287,4977633.9525786,0.0185795423956931,0.563025429987301,0.0253569373441036,1.92498929213745e-05,0.97781667933679
538263.78694287,4988433.9525786,0,0.624107317904985,0.0221761855580734,1.92220139554426e-05,0.977835901350745
538263.78694287,4987713.9525786,0,0.547364318141519,0.0447118483044236,1.92155915545356e-05,0.9778551169423
535143.78694287,4978593.9525786,0.0583800807537012,0.594844303498457,0.0736432427004486,1.92146586751173e-05,0.977874331600975
528903.78694287,4975473.9525786,0.00118291554508748,0.691356263866681,0.237943271452661,1.92070137335585e-05,0.977893538614709
540183.78694287,4981473.9525786,0,0.831573670962949,0.136993585471542,1.91822338637511e-05,0.977912720848573
526983.78694287,4977633.9525786,0.0194091689098250,0.59033723100479,0.340306287555862,1.91743484952450e-05,0.977931895197068
525783.78694287,4977633.9525786,0,0.555498477116717,0.141298729214955,1.91723873619123e-05,0.97795106758443
538263.78694287,4987473.9525786,0.0052892934051144,0.561161007221065,0.0552049938631873,1.91722207299875e-05,0.97797023980516
526263.78694287,4977873.9525786,0.020666983512786,0.61224595467233,0.214909963995012,1.91347768399211e-05,0.977989374582
538023.78694287,4982673.9525786,0.0259272627860027,0.532332602438555,0.274391388614202,1.91306191669012e-05,0.978008505201167
536823.78694287,4978353.9525786,0.0370646618438762,0.718750456889932,0.0392138525258603,1.91306148314815e-05,0.978027635815998
528183.78694287,4981233.9525786,0.135807200538358,0.622375772763977,0.160995250197206,1.91242919564283e-05,0.978046760107954
539463.78694287,4985793.9525786,0,0.640646774487887,0.0572047436051823,1.91204796424670e-05,0.978065880587597
537543.78694287,4988913.9525786,0,0.555468999817444,0.0192613466312644,1.91042780675732e-05,0.978084984865665
535863.78694287,4978353.9525786,0.0297620373485868,0.525302299387562,0.0496517765768706,1.90909161032646e-05,0.978104075781768
530103.78694287,4992033.9525786,0,0.581982025110549,0.0120917372102665,1.90869127677312e-05,0.978123162694536
539223.78694287,4981713.9525786,0.00584692547106326,0.661108221847047,0.180218281464943,1.90641816416017e-05,0.978142226876177
526743.78694287,4977393.9525786,0,0.518608129459676,0.31376383724757,1.90528735423913e-05,0.97816127974972
525063.78694287,4977873.9525786,0.0101842782637954,0.670191694291021,0.0584891790870604,1.90346410519154e-05,0.978180314390771
532743.78694287,4975713.9525786,0.00197152590847914,0.537570633172979,0.00429297994915605,1.89992148148515e-05,0.978199313605586
530583.78694287,4975713.9525786,0.0151099007402423,0.607643163019779,0.0387845972866227,1.89946734128445e-05,0.978218308279
531063.78694287,4992033.9525786,0,0.563765316764141,0.00302600094376295,1.89920756001218e-05,0.9782373003546
538503.78694287,4986273.9525786,0,0.474879114022415,0.0889055291721206,1.8978505508615e-05,0.978256278860108
535863.78694287,4990593.9525786,0,0.571032816880327,0.0068777921124796,1.89692807970929e-05,0.978275248140905
538743.78694287,4985553.9525786,0,0.485515823489748,0.105230196177956,1.89628560857974e-05,0.97829421099699
524343.78694287,4982673.9525786,0.0570982082772544,0.664462987978061,0.0877876447073766,1.89503932752951e-05,0.978313161390266
529863.78694287,4975953.9525786,0,0.488668384538893,0.104956206810391,1.89459883117607e-05,0.978332107378578
535383.78694287,4978353.9525786,0.048898368102288,0.590792717647001,0.0549432820435174,1.89345202926580e-05,0.97835104189887
529623.78694287,4975953.9525786,0,0.508643423634556,0.140782797625609,1.89144040247321e-05,0.978369956302895
538983.78694287,4986753.9525786,0,0.598711606991209,0.0523866101768712,1.89048955351390e-05,0.97838886119843
534663.78694287,4978353.9525786,0.0632864737550471,0.600991666242288,0.0595836459924005,1.88691716164137e-05,0.978407730370047
540183.78694287,4981713.9525786,0,0.815348026162948,0.140186218629002,1.88621975112872e-05,0.978426592567558
536343.78694287,4978113.9525786,0.00236583109017497,0.435253286123086,0.0343753415060746,1.88075612332962e-05,0.978445400128791
537783.78694287,4989153.9525786,0,0.623768493090852,0.0116210128859337,1.88024455028741e-05,0.978464202574294
533223.78694287,4979313.9525786,0.0996118775235532,0.549331878629708,0.112431232983534,1.87480995019016e-05,0.978482950673796
522423.78694287,4982913.9525786,0.00157722072678331,0.662867012153307,0.00524387014982923,1.87173148240578e-05,0.97850166798862
534423.78694287,4979073.9525786,0.0904789703903096,0.651142399954916,0.111925303869310,1.87128669325272e-05,0.978520380855553
538263.78694287,4983873.9525786,0.0303294582772544,0.579050576631449,0.232761989339323,1.87107117879095e-05,0.97853909156734
532983.78694287,4980033.9525786,0.126121298788694,0.602853134713496,0.170723735951916,1.87001798216002e-05,0.978557791747162
525543.78694287,4977153.9525786,0.00371207267833109,0.68529864604068,0.128403106807998,1.86789011468682e-05,0.97857647064831
527703.78694287,4991073.9525786,0.0085394094885599,0.580940012428916,0.0291598626954356,1.86602983807886e-05,0.97859513094669
529143.78694287,4992033.9525786,0.00292346315612382,0.638372623826863,0.0292002648498511,1.86137572865309e-05,0.978613744703976
539463.78694287,4981473.9525786,0,0.67365412806303,0.163716825614495,1.86037247086567e-05,0.978632348428685
524823.78694287,4980753.9525786,0.0388809976446837,0.551667938184304,0.080660116287599,1.85957444647735e-05,0.97865094417315
527463.78694287,4984113.9525786,0.128284740915209,0.555996636909322,0.235437474920265,1.85785936854211e-05,0.978669522766835
531303.78694287,4976433.9525786,0.0376788442126514,0.590288649264341,0.0187228957440057,1.85783117729086e-05,0.978688101078608
526263.78694287,4976913.9525786,0,0.640342153845071,0.255253633350056,1.85560723419682e-05,0.97870665715095
537063.78694287,4979793.9525786,0.0362438257065949,0.570179485174438,0.103076369093686,1.85278338101836e-05,0.97872518498476
538743.78694287,4983633.9525786,0.0083312701884253,0.520658213255629,0.210413321884749,1.85216057081405e-05,0.978743706590468
537783.78694287,4980513.9525786,0.0166819229475101,0.505238828394081,0.141618063136407,1.84917446440638e-05,0.978762198335112
532023.78694287,4992273.9525786,0.00371207267833109,0.644617347004594,0.000723282114123142,1.84735796235006e-05,0.978780671914736
535623.78694287,4991073.9525786,0,0.623229104469866,0.00374727746356059,1.84704948767391e-05,0.978799142409612
526023.78694287,4977633.9525786,0,0.522664113928173,0.181814362691317,1.84587739281353e-05,0.97881760118354
527943.78694287,4989873.9525786,0.0428531880888291,0.550269309267375,0.0061493373458295,1.84543435340714e-05,0.978836055527075
527943.78694287,4976673.9525786,0,0.548823411630008,0.416799215805950,1.84525305016943e-05,0.978854508057576
531783.78694287,4992273.9525786,0,0.613820068713882,0.00103754576132368,1.84491319226733e-05,0.978872957189499
535623.78694287,4978353.9525786,0.0327019599596231,0.502789323910436,0.0518610291409364,1.84489045679467e-05,0.978891406094067
537543.78694287,4989153.9525786,0,0.577619450469218,0.0135968665187346,1.84391858099714e-05,0.978909845279877
527223.78694287,4977873.9525786,0.0420948771870794,0.66458509883919,0.345779485041200,1.83568567321947e-05,0.97892820213661
525783.78694287,4978353.9525786,0.0311128617092867,0.637735809120976,0.124590987024632,1.83547186853074e-05,0.978946556855295
538503.78694287,4985553.9525786,0,0.428934902522674,0.117576898440359,1.83519995787491e-05,0.978964908854873
526983.78694287,4979073.9525786,0.0549252523553163,0.547890445260383,0.233436273838742,1.83385105281634e-05,0.978983247365401
538983.78694287,4981953.9525786,0.0080774528936743,0.609596017683832,0.206487095434204,1.83347340597909e-05,0.979001582099461
525303.78694287,4976433.9525786,0.000788610363391655,0.814767014807577,0.113714374027455,1.83274312706632e-05,0.979019909530732
528423.78694287,4986753.9525786,0.119632907133244,0.512168882367148,0.0639114620127569,1.82863567748054e-05,0.979038195887507
537543.78694287,4978353.9525786,0.0194481073351279,0.701988443414972,0.0368728928609393,1.82668441143313e-05,0.97905646273162
530103.78694287,4975713.9525786,0,0.514863068130055,0.0804881521662811,1.82447886655890e-05,0.979074707520287
527463.78694287,4984353.9525786,0.141759421265141,0.643161207811132,0.212274762892308,1.82371265222443e-05,0.979092944646809
527703.78694287,4990833.9525786,0.0184961726110363,0.593311483936287,0.0242117559286239,1.82050519403373e-05,0.97911114969875
534423.78694287,4990833.9525786,0.0253976530955585,0.622596819683021,0.00958817652524997,1.8112768285933e-05,0.979129262467035
529383.78694287,4975953.9525786,0.0120713660834455,0.603481020883301,0.182489980854086,1.81083855313455e-05,0.979147370852566
538023.78694287,4988913.9525786,0,0.622523093609339,0.0150394274034085,1.80788003758740e-05,0.979165449652942
537543.78694287,4978113.9525786,0.00765512449528937,0.64989240490336,0.0309560326496478,1.80554078680057e-05,0.97918350506081
523143.78694287,4982433.9525786,0.0150307957604307,0.603824441267476,0.0191820446549715,1.80505874046393e-05,0.979201555648215
538743.78694287,4979313.9525786,0.00554570323014805,0.710121289370158,0.0698118632492982,1.80402304824312e-05,0.979219595878697
528423.78694287,4976673.9525786,0,0.485054559559484,0.363143821078863,1.80378748424044e-05,0.97923763375354
538743.78694287,4983873.9525786,0.0198107251009421,0.589671070301632,0.200304663624607,1.8037565672376e-05,0.979255671319212
527463.78694287,4986513.9525786,0.114339417900404,0.569584030598933,0.0403564960584364,1.80311725982904e-05,0.97927370249181
527943.78694287,4986273.9525786,0.120268169582773,0.518185140062766,0.0729065113759522,1.80195901027783e-05,0.979291722081913
527463.78694287,4981233.9525786,0.103757402422611,0.502325040034144,0.186378433251522,1.80159325700662e-05,0.979309738014483
538263.78694287,4980033.9525786,0.00213485279273217,0.52609818646792,0.104499466338533,1.80042962871499e-05,0.97932774231077
530343.78694287,4992513.9525786,0,0.665563955258239,0.0106006270571267,1.79824796439004e-05,0.979345724790414
539703.78694287,4981713.9525786,0.00354874663526245,0.725597856253234,0.158034125307086,1.79652134663435e-05,0.97936369000388
538263.78694287,4986993.9525786,0,0.464500281685466,0.0740968451408957,1.79444962667008e-05,0.979381634500147
531543.78694287,4992033.9525786,0,0.549093171591502,0.00153515007046842,1.79385776514601e-05,0.9793995730778
529623.78694287,4976433.9525786,0.00663553583445491,0.442068319543089,0.159320443607810,1.79281011155328e-05,0.979417501178914
529863.78694287,4976673.9525786,0.0196413526244953,0.460662389840986,0.125514901922790,1.7926842823313e-05,0.979435428021738
538503.78694287,4985073.9525786,0.0166449024226110,0.521592623947267,0.139012555655929,1.79188410410569e-05,0.979453346862779
538023.78694287,4987473.9525786,0,0.46085107081673,0.064217812329247,1.78884028284996e-05,0.979471235265607
527223.78694287,4976433.9525786,0,0.652675350819088,0.403013059309970,1.78411601629773e-05,0.97948907642577
526983.78694287,4989873.9525786,0.0294664703903096,0.554155848503305,0.0086070043214615,1.78329510887132e-05,0.97950690937686
529143.78694287,4991313.9525786,0.0187719633243607,0.57542047020389,0.0169578393712326,1.77348330746616e-05,0.979524644209934
525063.78694287,4980033.9525786,0.0470053246971736,0.617240879751507,0.0672340096706283,1.77199273279257e-05,0.979542364137262
538983.78694287,4984113.9525786,0.00696218876177658,0.538281042650547,0.163759738194039,1.76904031653007e-05,0.979560054540427
537303.78694287,4989153.9525786,0,0.525380424078284,0.0159997787687855,1.76459052116193e-05,0.979577700445639
527703.78694287,4976673.9525786,0,0.558880947969987,0.422603789408281,1.75680065405657e-05,0.97959526845218
527463.78694287,4991073.9525786,0.0140596820323015,0.62561794742895,0.0318819833456828,1.75649859528278e-05,0.979612833438132
538023.78694287,4988193.9525786,0.00967751514131898,0.594742544447516,0.0343609183292022,1.75553459340966e-05,0.979630388784066
529143.78694287,4992513.9525786,0.00348109438088829,0.732384856695978,0.0357147435306541,1.75460703458484e-05,0.979647934854412
539223.78694287,4980753.9525786,0.0106934387617766,0.718376246186473,0.133567953481822,1.75318964995235e-05,0.979665466750911
538503.78694287,4987233.9525786,0.000788610363391655,0.526658255154097,0.0528339757798891,1.75067201754868e-05,0.979682973471087
525543.78694287,4985073.9525786,0.0920980820995962,0.639036355443,0.051606495568119,1.75030546804144e-05,0.979700476525767
528183.78694287,4991313.9525786,0.0139894347240915,0.607741902124691,0.0312707732776228,1.74769039960963e-05,0.979717953429763
532743.78694287,4977633.9525786,0.0604702136608345,0.519880051945435,0.0223348130458949,1.74526406013961e-05,0.979735406070365
523623.78694287,4984113.9525786,0.0362025656123822,0.616075049282729,0.0203584102575971,1.74449600056477e-05,0.97975285103037
539463.78694287,4981233.9525786,0,0.665797016310394,0.151443317934752,1.74386200099376e-05,0.97977028965038
538023.78694287,4987953.9525786,0.0120433462314939,0.582593695483204,0.0409287160862158,1.74271496563830e-05,0.979787716800037
538023.78694287,4984593.9525786,0.0325935649394347,0.528065746956109,0.212187290266729,1.74207270467456e-05,0.979805137527083
531063.78694287,4991793.9525786,0,0.485300685160759,0.00267022035648821,1.74032967192255e-05,0.979822540823803
