"x","y","forest240","wolfuse","Prob","CumProb"
543543.78694287,4982433.9525786,0.484375,0.0216134390015277,2.15997718508115e-07,0.999686367075381
516903.78694287,4985073.9525786,1,0.0353199995392375,2.15983004709832e-07,0.999686583058386
539943.78694287,4975473.9525786,0.28125,0.0683293688562003,2.15804050420664e-07,0.999686798862436
516663.78694287,4982193.9525786,1,0,2.15735805312758e-07,0.999687014598242
533703.78694287,4996833.9525786,0.84375,0,2.15648341840706e-07,0.999687230246584
540183.78694287,4976193.9525786,0,0.0059868848280996,2.15370498560701e-07,0.999687445617082
544743.78694287,4984593.9525786,1,0.000381275116954475,2.15244696665813e-07,0.99968766086178
533223.78694287,4996833.9525786,0.796875,0,2.15191179656476e-07,0.999687876052959
542823.78694287,4990593.9525786,1,0,2.15116712990561e-07,0.999688091169671
542103.78694287,4978833.9525786,0.5625,0.160241381941855,2.14704986582311e-07,0.999688305874658
516903.78694287,4984593.9525786,1,0.0457878030413203,2.14631529097943e-07,0.999688520506187
544503.78694287,4986273.9525786,1,0,2.14620917895560e-07,0.999688735127105
542823.78694287,4978833.9525786,0.75,0.112939074241794,2.14558970935037e-07,0.999688949686076
542583.78694287,4980033.9525786,0.203125,0.00837991593964588,2.14289684878174e-07,0.999689163975761
544743.78694287,4984113.9525786,1,0.00741561927196649,2.14208108491939e-07,0.99968937818387
520503.78694287,4992993.9525786,0.953125,0,2.14087250590281e-07,0.99968959227112
519303.78694287,4986993.9525786,0,0,2.13846623557140e-07,0.999689806117743
520503.78694287,4989633.9525786,0,0,2.13702261068047e-07,0.999690019820005
522423.78694287,4973553.9525786,0.421875,0.00152816050660834,2.13667460365547e-07,0.999690233487465
534423.78694287,4996833.9525786,0.921875,0,2.13608045592243e-07,0.99969044709551
518103.78694287,4980753.9525786,0.421875,0,2.13606463245534e-07,0.999690660701974
543783.78694287,4988673.9525786,1,0,2.13277659959065e-07,0.999690873979634
520743.78694287,4991073.9525786,0.28125,0,2.13255112114253e-07,0.999691087234746
539463.78694287,4992033.9525786,0.15625,0,2.13208098408167e-07,0.999691300442844
521943.78694287,4972353.9525786,1,0.00108883140557033,2.13031395185255e-07,0.99969151347424
517383.78694287,4986513.9525786,0.796875,0,2.13000556408758e-07,0.999691726474796
541623.78694287,4991073.9525786,0.640625,0,2.12986465261924e-07,0.999691939461261
534183.78694287,4996833.9525786,0.890625,0,2.1291995784918e-07,0.99969215238122
538503.78694287,4995153.9525786,1,0,2.12842858767781e-07,0.999692365224078
520983.78694287,4976433.9525786,0,0,2.12539540853252e-07,0.999692577763619
527223.78694287,4997073.9525786,1,0,2.12387821113243e-07,0.99969279015144
533943.78694287,4994913.9525786,0,0,2.12367037128495e-07,0.999693002518477
539223.78694287,4991793.9525786,0,0,2.12363770627292e-07,0.999693214882248
521943.78694287,4992753.9525786,0.390625,0,2.12347040677064e-07,0.999693427229288
534183.78694287,4997073.9525786,1,0,2.12302588363673e-07,0.999693639531877
520503.78694287,4977153.9525786,0,0,2.12186636350466e-07,0.999693851718513
540423.78694287,4976433.9525786,0,0.000104335342929672,2.12164444243122e-07,0.999694063882957
541863.78694287,4992033.9525786,1,0,2.12061971118033e-07,0.999694275944929
538983.78694287,4992033.9525786,0,0,2.11949892135538e-07,0.99969448789482
535863.78694287,4994193.9525786,0,0,2.11807758095835e-07,0.999694699702579
519543.78694287,4987713.9525786,0,0,2.11692946273251e-07,0.999694911395525
518823.78694287,4980753.9525786,0.09375,0,2.11581217668967e-07,0.999695122976743
520263.78694287,4990113.9525786,0.203125,0,2.11481913497812e-07,0.999695334458656
536343.78694287,4993953.9525786,0,0,2.11327415445528e-07,0.999695545786072
516663.78694287,4981953.9525786,1,0,2.11278616839097e-07,0.999695757064688
544743.78694287,4984833.9525786,1,0,2.11247650789561e-07,0.99969596831234
520743.78694287,4991313.9525786,0.34375,0,2.10940526848459e-07,0.999696179252866
540903.78694287,4974033.9525786,0.875,0.000753506474432722,2.10834397929627e-07,0.999696390087264
522903.78694287,4971633.9525786,1,0,2.10487849173483e-07,0.999696600575113
536823.78694287,4973073.9525786,0.015625,4.33706646930674e-05,2.10261865598373e-07,0.999696810836979
538743.78694287,4992273.9525786,0,0,2.09765604245562e-07,0.999697020602583
539703.78694287,4972593.9525786,1,0.0105704023464329,2.09709828224086e-07,0.999697230312411
517623.78694287,4982673.9525786,0.515625,0,2.09162073586972e-07,0.999697439474485
520983.78694287,4992033.9525786,0.46875,0,2.0909411501494e-07,0.9996976485686
537543.78694287,4993233.9525786,0,0,2.0901626107554e-07,0.99969785758486
531783.78694287,4972113.9525786,0,0.111715101922099,2.09011893101932e-07,0.999698066596754
516903.78694287,4983873.9525786,0.890625,0.0165799761267442,2.08916632502384e-07,0.999698275513387
528663.78694287,4997313.9525786,0.96875,0,2.08829836920001e-07,0.999698484343223
543063.78694287,4977633.9525786,1,0.090557968959008,2.08487087621094e-07,0.99969869283031
539223.78694287,4994673.9525786,1,0,2.08021848900177e-07,0.99969890085216
535383.78694287,4994433.9525786,0,0,2.07873971544991e-07,0.999699108726131
530583.78694287,4997073.9525786,0.78125,0,2.07648639177662e-07,0.99969931637477
537783.78694287,4995633.9525786,1,0,2.07358304285776e-07,0.999699523733075
519063.78694287,4986273.9525786,0,0,2.07127338284593e-07,0.999699730860413
541623.78694287,4992273.9525786,0.96875,0,2.06958538185135e-07,0.999699937818951
534663.78694287,4995153.9525786,0.1875,0,2.06854844530739e-07,0.999700144673796
543543.78694287,4978113.9525786,1,0.046791502100069,2.06528189497010e-07,0.999700351201985
542343.78694287,4978113.9525786,0.8125,0.175369653895387,2.0650652612839e-07,0.999700557708512
536823.78694287,4993713.9525786,0,0,2.06464771901332e-07,0.999700764173283
544743.78694287,4985073.9525786,1,0,2.06160391785788e-07,0.999700970333675
538503.78694287,4992513.9525786,0,0,2.05868926750641e-07,0.999701176202602
522183.78694287,4972113.9525786,1,9.5385319819554e-06,2.05831037583729e-07,0.99970138203364
542583.78694287,4991073.9525786,1,0,2.05653456972212e-07,0.999701587687096
518343.78694287,4981953.9525786,0.203125,0,2.05431857168837e-07,0.999701793118954
533943.78694287,4996833.9525786,0.84375,0,2.05172622832582e-07,0.999701998291576
537543.78694287,4995633.9525786,0.9375,0,2.05060405676317e-07,0.999702203351982
519303.78694287,4977393.9525786,0.4375,0.0124790965023808,2.04927961068402e-07,0.999702408279943
526263.78694287,4996833.9525786,1,0,2.04903805089071e-07,0.999702613183748
535143.78694287,4996833.9525786,1,0,2.04799087585995e-07,0.999702817982836
544503.78694287,4986513.9525786,1,0,2.04766667645387e-07,0.999703022749503
541383.78694287,4974273.9525786,0.953125,0,2.04686802103038e-07,0.999703227436305
538983.78694287,4994673.9525786,0.921875,0,2.04196985122471e-07,0.99970343163329
542103.78694287,4975713.9525786,0.875,0.0260464851742474,2.03704336293126e-07,0.999703635337627
518583.78694287,4986033.9525786,0.1875,0.00316650947946799,2.03646940903176e-07,0.999703838984568
542103.78694287,4991793.9525786,1,0,2.03041353628049e-07,0.999704042025921
544023.78694287,4988193.9525786,1,0,2.03028088112131e-07,0.99970424505401
530343.78694287,4997553.9525786,1,0,2.03011238117575e-07,0.999704448065248
537303.78694287,4972113.9525786,0.5,0.0050840977910759,2.02077129691671e-07,0.999704650142377
544743.78694287,4983873.9525786,1,0.0211828780664103,2.01977486130993e-07,0.999704852119863
520023.78694287,4988913.9525786,0,0,2.01844426271395e-07,0.99970505396429
520743.78694287,4976673.9525786,0,0,2.01700408810416e-07,0.999705255664699
542103.78694287,4979793.9525786,0,0.0107301789342276,2.01661449535863e-07,0.999705457326148
540663.78694287,4976673.9525786,0,0,2.01443048111223e-07,0.999705658769196
535863.78694287,4996593.9525786,1,0,2.01326481406979e-07,0.999705860095678
542583.78694287,4976673.9525786,1,0.0953167094071859,2.01197742531475e-07,0.99970606129342
522183.78694287,4974033.9525786,0.296875,0.00161010207328715,2.01174609623879e-07,0.99970626246803
520503.78694287,4993233.9525786,1,0,2.01159415757709e-07,0.999706463627446
544503.78694287,4983873.9525786,0.84375,0.00577759787242927,2.00984144032301e-07,0.99970666461159
519783.78694287,4988433.9525786,0,0,2.00948245588886e-07,0.999706865559835
524823.78694287,4996113.9525786,0.921875,0,2.00674670685085e-07,0.999707066234506
520023.78694287,4977873.9525786,0,0,2.00582049546640e-07,0.999707266816555
543543.78694287,4989393.9525786,1,0,2.00500053587908e-07,0.99970746731661
520983.78694287,4993713.9525786,1,0,2.00447638511688e-07,0.999707667764247
544743.78694287,4985313.9525786,1,0,2.00446197694637e-07,0.999707868210445
538983.78694287,4993953.9525786,0.640625,0,2.00418359396987e-07,0.999708068628804
519303.78694287,4987233.9525786,0,0,2.00397035836577e-07,0.99970826902584
538263.78694287,4992753.9525786,0,0,2.00362123334324e-07,0.999708469387964
534183.78694287,4994913.9525786,0,0,2.00240549422765e-07,0.999708669628513
539463.78694287,4993473.9525786,0.609375,0,2.00007114632550e-07,0.999708869635628
519783.78694287,4978353.9525786,0,0,1.99800744964118e-07,0.999709069436373
517143.78694287,4980753.9525786,0.828125,0,1.99512372439210e-07,0.999709268948745
522663.78694287,4994433.9525786,0.75,0,1.99489733942532e-07,0.99970946843848
535863.78694287,4971633.9525786,0.375,0,1.99459022941633e-07,0.999709667897502
538263.78694287,4995393.9525786,1,0,1.99292709283269e-07,0.999709867190211
541143.78694287,4992993.9525786,1,0,1.99016101767987e-07,0.999710066206313
540903.78694287,4973553.9525786,1,0,1.98917671739172e-07,0.999710265123985
542103.78694287,4991553.9525786,0.921875,0,1.98871089625941e-07,0.999710463995075
533943.78694287,4974993.9525786,0,0.510628278433004,1.98811296298063e-07,0.99971066280637
542583.78694287,4981233.9525786,0.25,0.090436730832641,1.98554674479476e-07,0.999710861361045
520263.78694287,4989393.9525786,0,0,1.98540109415087e-07,0.999711059901155
538983.78694287,4994913.9525786,1,0,1.98487990373892e-07,0.999711258389145
532023.78694287,4996593.9525786,0.5625,0,1.98402124072945e-07,0.99971145679127
543063.78694287,4990353.9525786,1,0,1.98353331113425e-07,0.9997116551446
525303.78694287,4995873.9525786,0.71875,0,1.98352970243216e-07,0.99971185349757
538983.78694287,4993713.9525786,0.546875,0,1.98269254980903e-07,0.999712051766826
543783.78694287,4981953.9525786,0.640625,0.0485654376307594,1.98123500500115e-07,0.999712249890326
541863.78694287,4974753.9525786,0.96875,0,1.97883669956690e-07,0.999712447773996
521223.78694287,4993953.9525786,1,0,1.97848329858246e-07,0.999712645622326
541863.78694287,4979553.9525786,0,0.0414967221069516,1.97809066417673e-07,0.999712843431392
540183.78694287,4993953.9525786,1,0,1.97632888102143e-07,0.99971304106428
537303.78694287,4993473.9525786,0,0,1.97538682690669e-07,0.999713238602963
520263.78694287,4977393.9525786,0,0,1.97192202866343e-07,0.999713435795166
541143.78694287,4973793.9525786,1,0,1.97078404773047e-07,0.999713632873571
517383.78694287,4979553.9525786,0.84375,0,1.96662121595173e-07,0.999713829535693
519063.78694287,4986513.9525786,0,0,1.96577825228053e-07,0.999714026113518
522423.78694287,4971873.9525786,1,0,1.96358304439968e-07,0.999714222471822
541383.78694287,4991553.9525786,0.640625,0,1.96272969339055e-07,0.999714418744791
539463.78694287,4974753.9525786,0.40625,0.112375936103764,1.96262954220237e-07,0.999714615007746
531783.78694287,4997553.9525786,1,0,1.96238832138328e-07,0.999714811246578
539703.78694287,4974033.9525786,0.546875,0.0449782217736188,1.96016303977853e-07,0.999715007262882
543783.78694287,4988913.9525786,1,0,1.95977498263436e-07,0.99971520324038
519543.78694287,4987953.9525786,0,0,1.95910731359408e-07,0.999715399151111
525543.78694287,4996593.9525786,0.984375,0,1.95456703761253e-07,0.999715594607815
543063.78694287,4978833.9525786,0.75,0.0910676874475343,1.9527602873484e-07,0.999715789883844
543303.78694287,4984353.9525786,0.265625,0,1.95269297927891e-07,0.999715985153142
537063.78694287,4994673.9525786,0.40625,0,1.94871797539341e-07,0.99971618002494
544503.78694287,4986753.9525786,1,0,1.94654010042151e-07,0.99971637467895
534183.78694287,4973793.9525786,0.625,0.561036053223825,1.94579165473527e-07,0.999716569258115
516663.78694287,4981473.9525786,0.984375,0,1.94419851209473e-07,0.999716763677966
516903.78694287,4980033.9525786,1,0,1.94296831265152e-07,0.999716957974797
544743.78694287,4985553.9525786,1,0,1.94167482971315e-07,0.99971715214228
538263.78694287,4972353.9525786,0.796875,0.0722068794717358,1.94158430862113e-07,0.999717346300711
516663.78694287,4981233.9525786,1,0,1.94053517552120e-07,0.999717540354229
541383.78694287,4974033.9525786,1,0,1.93795782503880e-07,0.99971773415001
516903.78694287,4983633.9525786,0.828125,0.00886962005814247,1.93441235203156e-07,0.999717927591247
538023.78694287,4992993.9525786,0,0,1.93386961695702e-07,0.999718120978208
536103.78694287,4994193.9525786,0,0,1.93138066723248e-07,0.999718314116275
535383.78694287,4974033.9525786,0.328125,0.404148734127093,1.93092305635873e-07,0.99971850720858
543063.78694287,4977393.9525786,1,0.0870296083086993,1.93049049203590e-07,0.99971870025763
518823.78694287,4986033.9525786,0.046875,0.000870685571367068,1.93007567311626e-07,0.999718893265197
543783.78694287,4988433.9525786,0.90625,0,1.92995896837331e-07,0.999719086261094
534423.78694287,4973553.9525786,0.515625,0.46818859872052,1.9294583211443e-07,0.999719279206926
537303.78694287,4993953.9525786,0.171875,0,1.92872999580226e-07,0.999719472079926
532023.78694287,4997553.9525786,1,0,1.92585485431954e-07,0.999719664665411
537303.78694287,4994433.9525786,0.359375,0,1.92420819750125e-07,0.99971985708623
543783.78694287,4982673.9525786,0.484375,0.0044765551093519,1.92290837667574e-07,0.999720049377068
542343.78694287,4981713.9525786,0,0.0549164652030739,1.92138350000218e-07,0.999720241515418
521943.78694287,4994433.9525786,0.9375,0,1.91981032098425e-07,0.99972043349645
518823.78694287,4979553.9525786,0.1875,0,1.91853344088965e-07,0.999720625349795
524583.78694287,4994673.9525786,0.34375,0,1.91809597167494e-07,0.999720817159392
542823.78694287,4990833.9525786,1,0,1.91809197992665e-07,0.99972100896859
542343.78694287,4976193.9525786,0.921875,0.0674551008565863,1.91779095408740e-07,0.999721200747685
544503.78694287,4982913.9525786,0.921875,0.0456926483907151,1.91738292981132e-07,0.999721392485978
517623.78694287,4986273.9525786,0.609375,0.000939766105448372,1.91716352894484e-07,0.999721584202331
536823.78694287,4972593.9525786,0.15625,0,1.91494311335522e-07,0.999721775696642
520503.78694287,4989873.9525786,0,0,1.91252368688127e-07,0.999721966949011
535623.78694287,4994433.9525786,0,0,1.91162075810676e-07,0.999722158111087
536583.78694287,4993953.9525786,0,0,1.91098385790902e-07,0.999722349209473
535143.78694287,4994673.9525786,0.015625,0,1.90978335935439e-07,0.999722540187809
526023.78694287,4996833.9525786,1,0,1.90782767522125e-07,0.999722730970576
538983.78694287,4972353.9525786,1,0.0777938404696322,1.90699276063202e-07,0.999722921669852
530343.78694287,4996833.9525786,0.625,0,1.90351801916269e-07,0.999723112021654
518823.78694287,4978113.9525786,0.421875,4.22387368772687e-05,1.90305001452875e-07,0.999723302326655
518823.78694287,4980993.9525786,0.015625,0,1.901003859325e-07,0.999723492427041
520503.78694287,4976913.9525786,0,0,1.89853724432492e-07,0.999723682280766
541863.78694287,4979073.9525786,0.234375,0.112286519385861,1.89785486846926e-07,0.999723872066253
520743.78694287,4993473.9525786,0.96875,0,1.89752835665760e-07,0.999724061819088
544263.78694287,4987713.9525786,1,0,1.89701394996299e-07,0.999724251520483
540423.78694287,4991313.9525786,0.203125,0,1.89637660667423e-07,0.999724441158144
544743.78694287,4983633.9525786,1,0.0352750679984622,1.89421880024950e-07,0.999724630580024
527703.78694287,4997313.9525786,1,0,1.89384667070646e-07,0.999724819964691
523143.78694287,4994193.9525786,0.5,0,1.89358956194706e-07,0.999725009323647
539943.78694287,4972593.9525786,1,0.00248816992344144,1.89157634928662e-07,0.999725198481282
541623.78694287,4974273.9525786,1,0,1.8914611844934e-07,0.9997253876274
526983.78694287,4997073.9525786,0.96875,0,1.88963943767143e-07,0.999725576591344
520263.78694287,4992033.9525786,0.671875,0,1.88738347122943e-07,0.999725765329691
521703.78694287,4994433.9525786,1,0,1.88464513087131e-07,0.999725953794205
532263.78694287,4997553.9525786,1,0,1.88296042686392e-07,0.999726142090247
540183.78694287,4975953.9525786,0.03125,0.0194850691359696,1.88229957408165e-07,0.999726330320205
534423.78694287,4994913.9525786,0,0,1.88060427089924e-07,0.999726518380632
521463.78694287,4994193.9525786,0.984375,0,1.88060304845441e-07,0.999726706440937
544023.78694287,4988433.9525786,1,0,1.88002518810659e-07,0.999726894443455
538743.78694287,4995153.9525786,1,0,1.87996642480145e-07,0.999727082440098
531783.78694287,4971633.9525786,0.140625,0.104812304085955,1.87800940768107e-07,0.999727270241039
542343.78694287,4979793.9525786,0.0625,0.00903751758456791,1.87732756512847e-07,0.999727457973795
544743.78694287,4985793.9525786,1,0,1.87391091896393e-07,0.999727645364887
536103.78694287,4972113.9525786,0.1875,0,1.87381339809258e-07,0.999727832746227
516903.78694287,4982673.9525786,0.796875,0,1.87297064734478e-07,0.999728020043292
544503.78694287,4984593.9525786,0.8125,5.15509336919601e-06,1.87104033166899e-07,0.999728207147325
519303.78694287,4987473.9525786,0,0,1.87060414721621e-07,0.99972839420774
521703.78694287,4974753.9525786,0.171875,0.000361948938878418,1.86810604248773e-07,0.999728581018344
520503.78694287,4990113.9525786,0.046875,0,1.86748624850349e-07,0.999728767766969
522423.78694287,4994673.9525786,0.875,0,1.86699049860789e-07,0.999728954466019
543303.78694287,4984113.9525786,0.234375,0,1.86435628954031e-07,0.999729140901647
522663.78694287,4971633.9525786,1,0,1.85934511358419e-07,0.99972932683616
518583.78694287,4977873.9525786,0.5625,0.00180668350369546,1.85882582531183e-07,0.999729512718741
529143.78694287,4997073.9525786,0.765625,0,1.85869658430703e-07,0.9997296985884
519063.78694287,4986753.9525786,0,0,1.85820520832133e-07,0.99972988440892
540423.78694287,4976193.9525786,0,0.00201506909277308,1.85706077303434e-07,0.999730070114998
533463.78694287,4973793.9525786,0,0.363659519568726,1.85591060257048e-07,0.999730255706058
538023.78694287,4995633.9525786,1,0,1.85252002642519e-07,0.99973044095806
537063.78694287,4993713.9525786,0,0,1.85177028380964e-07,0.99973062613509
541863.78694287,4978833.9525786,0.359375,0.150370769804507,1.85153549579553e-07,0.999730811288639
537783.78694287,4993233.9525786,0,0,1.85118286748638e-07,0.999730996406926
543783.78694287,4987473.9525786,0.734375,0,1.8498437690654e-07,0.999731181391302
541863.78694287,4992273.9525786,1,0,1.84895485015413e-07,0.999731366286787
539223.78694287,4975473.9525786,0,0.0845395470992842,1.84783498591693e-07,0.999731551070286
543783.78694287,4978113.9525786,1,0.0280363527194345,1.84650241073318e-07,0.999731735720527
541623.78694287,4975233.9525786,0.703125,1.43505840884318e-05,1.84403832742957e-07,0.99973192012436
544503.78694287,4986993.9525786,1,0,1.84372530018340e-07,0.99973210449689
519063.78694287,4979553.9525786,0.0625,0,1.84345036986451e-07,0.999732288841927
517623.78694287,4980033.9525786,0.640625,0,1.84289792338965e-07,0.99973247313172
516903.78694287,4981713.9525786,0.828125,0,1.84238034146243e-07,0.999732657369753
518823.78694287,4980513.9525786,0.046875,0,1.84228495736826e-07,0.99973284159825
536103.78694287,4996353.9525786,0.890625,0,1.84226697740050e-07,0.999733025824947
538023.78694287,4994433.9525786,0.515625,0,1.84183004102710e-07,0.99973321000795
542823.78694287,4983633.9525786,0,0,1.84057363015694e-07,0.999733394065314
516903.78694287,4979793.9525786,1,0,1.83990287680267e-07,0.999733578055602
528903.78694287,4996113.9525786,0.328125,0,1.83973634399284e-07,0.999733762029236
523623.78694287,4994433.9525786,0.453125,0,1.83913876793443e-07,0.999733945943113
542343.78694287,4981233.9525786,0.03125,0.0623570304434407,1.83752877446909e-07,0.99973412969599
519303.78694287,4991073.9525786,0.75,0,1.83721674804686e-07,0.999734313417665
542103.78694287,4979073.9525786,0.328125,0.115777443085035,1.83704180639259e-07,0.999734497121846
519783.78694287,4988673.9525786,0,0,1.83701251029827e-07,0.999734680823097
539463.78694287,4974513.9525786,0.40625,0.095530675981748,1.83592162572240e-07,0.99973486441526
532263.78694287,4996113.9525786,0.3125,0,1.83557153181546e-07,0.999735047972413
532503.78694287,4996353.9525786,0.4375,0,1.83555768524165e-07,0.99973523152818
532503.78694287,4997553.9525786,1,0,1.83418579114820e-07,0.99973541494676
541863.78694287,4974513.9525786,1,0,1.83235739001913e-07,0.9997355981825
537063.78694287,4972833.9525786,0.09375,4.86547895539387e-07,1.83152898295787e-07,0.999735781335398
541383.78694287,4992513.9525786,0.890625,0,1.83113483856662e-07,0.999735964448881
539223.78694287,4992033.9525786,0,0,1.83057903847563e-07,0.999736147506785
520023.78694287,4989153.9525786,0,0,1.8298400348053e-07,0.999736330490789
533223.78694287,4997313.9525786,0.9375,0,1.82945338716487e-07,0.999736513436127
539223.78694287,4972353.9525786,1,0.0593127943660268,1.82850219375953e-07,0.999736696286347
538503.78694287,4972833.9525786,0.53125,0.0267490183599448,1.82849227286869e-07,0.999736879135574
539463.78694287,4991793.9525786,0,0,1.82649315863437e-07,0.99973706178489
519783.78694287,4978113.9525786,0,0,1.82608548588532e-07,0.999737244393439
518343.78694287,4983393.9525786,0.125,0.00848394026790458,1.82536486678409e-07,0.999737426929925
532023.78694287,4996113.9525786,0.296875,0,1.82454252949422e-07,0.999737609384178
535143.78694287,4994913.9525786,0.09375,0,1.82416956961582e-07,0.999737791801135
519783.78694287,4991313.9525786,0.625,0,1.82314696442142e-07,0.999737974115832
539943.78694287,4994193.9525786,0.96875,0,1.82275500698411e-07,0.999738156391332
532983.78694287,4973313.9525786,0,0.309643470635751,1.82185871094036e-07,0.999738338577204
542583.78694287,4991313.9525786,1,0,1.82050246831057e-07,0.99973852062745
531543.78694287,4997553.9525786,0.953125,0,1.81968600381754e-07,0.99973870259605
538983.78694287,4992273.9525786,0,0,1.81944771343744e-07,0.999738884540822
520023.78694287,4977633.9525786,0,0,1.81797246629591e-07,0.999739066338069
543303.78694287,4990113.9525786,1,0,1.81591751203731e-07,0.99973924792982
520983.78694287,4992513.9525786,0.546875,0,1.81582375357256e-07,0.999739429512195
538023.78694287,4971873.9525786,0.890625,0.0730068783198296,1.81483639984771e-07,0.999739610995835
543783.78694287,4983873.9525786,0.4375,0,1.81483138073578e-07,0.999739792478973
538023.78694287,4971633.9525786,0.984375,0.0720218545401662,1.81451403925656e-07,0.999739973930377
538743.78694287,4993473.9525786,0.34375,0,1.81424642221504e-07,0.99974015535502
534663.78694287,4994913.9525786,0.015625,0,1.81322223739523e-07,0.999740336677243
521703.78694287,4972353.9525786,1,0.00555395960552973,1.81309716426812e-07,0.99974051798696
543783.78694287,4984833.9525786,0.46875,0,1.81043639029650e-07,0.999740699030599
543543.78694287,4977633.9525786,1,0.0381527168427403,1.80977767100723e-07,0.999740880008366
516423.78694287,4983153.9525786,1,0,1.80891358296845e-07,0.999741060899724
542343.78694287,4980033.9525786,0,0.00440178415869812,1.80858775352718e-07,0.9997412417585
519543.78694287,4988193.9525786,0,0,1.80618995228065e-07,0.999741422377495
522423.78694287,4994433.9525786,0.765625,0,1.8042737559084e-07,0.99974160280487
542343.78694287,4981473.9525786,0,0.0612635978925876,1.80333411862148e-07,0.999741783138282
544743.78694287,4986033.9525786,1,0,1.80187073169813e-07,0.999741963325355
542823.78694287,4980273.9525786,0.234375,0.0257081271301265,1.79902481620713e-07,0.999742143227837
516423.78694287,4982913.9525786,1,0,1.79857047602110e-07,0.999742323084885
519543.78694287,4978593.9525786,0,0,1.79643034893853e-07,0.99974250272792
521943.78694287,4972113.9525786,1,0.000246404828790743,1.79605357714509e-07,0.999742682333277
539943.78694287,4991553.9525786,0.078125,0,1.79544374493482e-07,0.999742861877652
543783.78694287,4989153.9525786,1,0,1.79472337887464e-07,0.99974304134999
539223.78694287,4975233.9525786,0.109375,0.104272564042384,1.79446879748641e-07,0.99974322079687
542103.78694287,4978593.9525786,0.5625,0.180246392733776,1.79421380500824e-07,0.99974340021825
543063.78694287,4981473.9525786,0.453125,0.113099549172715,1.79344680426863e-07,0.99974357956293
538743.78694287,4992513.9525786,0,0,1.79339281993708e-07,0.999743758902212
520743.78694287,4976433.9525786,0,0,1.79037540396944e-07,0.999743937939753
540663.78694287,4976433.9525786,0,0,1.78810782984516e-07,0.999744116750536
520263.78694287,4989633.9525786,0,0,1.78514302409963e-07,0.999744295264838
516423.78694287,4982673.9525786,1,0,1.78161417923335e-07,0.999744473426256
532743.78694287,4997553.9525786,1,0,1.78006662989789e-07,0.99974465143292
528663.78694287,4995633.9525786,0.109375,0,1.77993757701373e-07,0.999744829426677
518103.78694287,4985073.9525786,0.484375,0.0911864777732501,1.77837818311493e-07,0.999745007264495
542103.78694287,4992033.9525786,1,0,1.77746365671628e-07,0.99974518501086
542583.78694287,4976433.9525786,1,0.0982750204823319,1.77679390890219e-07,0.999745362690252
538743.78694287,4972593.9525786,0.75,0.0565687234431628,1.77614061036302e-07,0.999745540304313
529383.78694287,4997313.9525786,0.84375,0,1.77607323336438e-07,0.999745717911636
543063.78694287,4990593.9525786,1,0,1.77606940507671e-07,0.999745895518576
526503.78694287,4997073.9525786,1,0,1.77362466070785e-07,0.999746072881042
539943.78694287,4991313.9525786,0,0,1.77349814441269e-07,0.999746250230857
520263.78694287,4977153.9525786,0,0,1.77262321625105e-07,0.999746427493178
544263.78694287,4987953.9525786,1,0,1.77026097056338e-07,0.999746604519275
525783.78694287,4996833.9525786,1,0,1.77017005446052e-07,0.99974678153628
541143.78694287,4990833.9525786,0.296875,0,1.76779067888562e-07,0.999746958315349
538503.78694287,4995393.9525786,1,0,1.76759355867895e-07,0.999747135074705
518103.78694287,4986033.9525786,0.34375,0.00857242106202871,1.76562043192691e-07,0.999747311636748
516903.78694287,4984833.9525786,0.90625,0.0445276752661263,1.76478029141159e-07,0.999747488114777
543783.78694287,4982193.9525786,0.515625,0.0276380163599476,1.76416390203032e-07,0.999747664531167
537063.78694287,4972353.9525786,0.265625,0.000560657076087723,1.76334456036061e-07,0.999747840865623
516663.78694287,4980993.9525786,0.96875,0,1.76267499680701e-07,0.999748017133123
542103.78694287,4974753.9525786,1,1.246432330551e-06,1.76195661463661e-07,0.999748193328785
516423.78694287,4982433.9525786,1,0,1.75824224323223e-07,0.999748369153009
537543.78694287,4993473.9525786,0,0,1.75756338380761e-07,0.999748544909347
542343.78694287,4990353.9525786,0.640625,0,1.75584873913780e-07,0.999748720494221
541143.78694287,4974753.9525786,0.640625,0.000429627027174907,1.75486097446534e-07,0.999748895980318
536343.78694287,4994193.9525786,0,0,1.7547597167208e-07,0.99974907145629
536823.78694287,4972833.9525786,0.015625,0,1.75377774537380e-07,0.999749246834065
538503.78694287,4992753.9525786,0,0,1.75309589030234e-07,0.999749422143654
535863.78694287,4994433.9525786,0,0,1.75140694143056e-07,0.999749597284348
544023.78694287,4983873.9525786,0.53125,2.02690708868670e-05,1.75117873545316e-07,0.999749772402221
542343.78694287,4980753.9525786,0,0.0428475624945105,1.75043467036554e-07,0.999749947445688
516663.78694287,4986033.9525786,0.984375,0.000116797959974140,1.75009678767346e-07,0.999750122455367
519063.78694287,4986993.9525786,0,0,1.74957563977598e-07,0.999750297412931
539463.78694287,4993713.9525786,0.625,0,1.74709757732755e-07,0.99975047212269
544023.78694287,4987473.9525786,0.8125,0,1.74302613970326e-07,0.999750646425303
539223.78694287,4994913.9525786,1,0,1.74087651035207e-07,0.999750820512954
537543.78694287,4995873.9525786,0.953125,0,1.74066726115416e-07,0.99975099457968
544503.78694287,4987233.9525786,1,0,1.74008472096589e-07,0.999751168588152
525063.78694287,4995633.9525786,0.59375,0,1.73989702990756e-07,0.999751342577855
