"x","y","slope240","descape240","amuse","Prob","CumProb"
529383.78694287,4978833.9525786,0.195542774982027,0.0268439098250336,0.176123228924491,9.88551818893879e-05,0.916797369180414
531063.78694287,4989633.9525786,0.371675053918045,0.00157722072678331,0.009682313545038,9.84030146541606e-05,0.916895772195068
536583.78694287,4985073.9525786,0.396117900790798,0,0.303218953395919,9.81913350997581e-05,0.916993963530168
528183.78694287,4988913.9525786,0.337527074047448,0.00489498822341857,0.00289815087576573,9.76516340553827e-05,0.917091615164223
529383.78694287,4979793.9525786,0.084471603163192,0.0453468876177658,0.123618981795103,9.75821040665246e-05,0.91718919726829
526503.78694287,4983393.9525786,0.248382573687994,0.0443400656123822,0.250922875425252,9.74907367093097e-05,0.917286688004999
530343.78694287,4989633.9525786,0.570812365204889,0.0161882823014805,0.00488386734129112,9.7229093065514e-05,0.917383917098065
526023.78694287,4986513.9525786,0.469806010064702,0.0267343623822342,0.0116311879527836,9.71641760229574e-05,0.917481081274088
533223.78694287,4989153.9525786,0.379583033788641,0,0.0754483168187893,9.71362586082115e-05,0.917578217532696
527223.78694287,4988673.9525786,0.407979985621855,0.00276013627187079,0.00208220857788731,9.70394700956963e-05,0.917675257002792
527223.78694287,4980513.9525786,0.145219266714594,0.0306535834454913,0.167861537502025,9.69710003504251e-05,0.917772228003142
534183.78694287,4988193.9525786,0.263120057512581,0,0.173161476428089,9.64665136099238e-05,0.917868694516752
527463.78694287,4978833.9525786,0.171459381739756,0,0.287442422026784,9.643451063716e-05,0.917965129027389
527223.78694287,4989153.9525786,0.674694579439252,0.00995330585464334,0.00280152539706884,9.64303244041066e-05,0.918061559351793
537543.78694287,4982913.9525786,0.686556434219986,0,0.288315618492262,9.62560833149206e-05,0.918157815435108
528423.78694287,4979793.9525786,0.239036779295471,0.0444051396366083,0.168425794775099,9.62205902190236e-05,0.918254036025327
528183.78694287,4977393.9525786,0.578720345075485,0,0.394964793248839,9.59965412985435e-05,0.918350032566626
528903.78694287,4989393.9525786,0.343278332135155,0.000394305181695828,0.00288856536656718,9.5971419099347e-05,0.918446003985725
527223.78694287,4978833.9525786,0.218547807332854,0,0.271065663699527,9.57028664853252e-05,0.91854170685221
535383.78694287,4980753.9525786,0.310567936736161,0.0173494279946164,0.245303602577736,9.56929664222868e-05,0.918637399818633
529383.78694287,4989873.9525786,0.479511143062545,0,0.00311223718496616,9.56333682982107e-05,0.91873303318693
528903.78694287,4977873.9525786,0.252336448598131,0,0.289951003562058,9.54598475679975e-05,0.918828493034499
536823.78694287,4981953.9525786,0.434938892882818,0,0.259195353830693,9.52689177497813e-05,0.918923761952249
525303.78694287,4983873.9525786,0.366283364485981,0.0231149814939435,0.129923012321873,9.51370854455229e-05,0.919018899037694
532503.78694287,4990113.9525786,0.624371071171819,0,0.0177561820199430,9.50535790379672e-05,0.919113952616732
536823.78694287,4984113.9525786,0.392164025880661,0,0.305765622787443,9.42306849332735e-05,0.919208183301665
536343.78694287,4981713.9525786,0.261682242990654,0,0.251581273640654,9.42149392684509e-05,0.919302398240934
531543.78694287,4990113.9525786,0.537023723939612,0,0.00765092067880327,9.39952162724867e-05,0.919396393457206
528663.78694287,4978353.9525786,0.125089863407620,0.00197152590847914,0.296852672171035,9.3985565131377e-05,0.919490379022338
528663.78694287,4989393.9525786,0.354780848310568,0,0.00286838978586466,9.39071382871531e-05,0.919584286160625
532023.78694287,4990113.9525786,0.568655643421999,0,0.0126250064231580,9.36999719402448e-05,0.919677986132565
531303.78694287,4987713.9525786,0.221063982746226,0.0436443472409152,0.0969458324785467,9.3696829082346e-05,0.919771682961647
536823.78694287,4984353.9525786,0.400431344356578,0,0.302962850807396,9.3598534749585e-05,0.919865281496397
534663.78694287,4980273.9525786,0.151689432063264,0.0168706763122476,0.225463085179117,9.34536782839858e-05,0.919958735174681
525783.78694287,4986753.9525786,0.405104356578001,0.0145548620457604,0.00676709413192049,9.3271763862187e-05,0.920052006938543
525063.78694287,4984593.9525786,0.473040977713875,0.0234592782637954,0.0617158206599358,9.31009496422354e-05,0.920145107888185
526983.78694287,4983873.9525786,0.165348670021567,0.0527729138627187,0.236621571847779,9.28900684249737e-05,0.92023799795661
536823.78694287,4985073.9525786,0.454708957584472,0.000394305181695828,0.282342414926988,9.26422350375968e-05,0.920330640191648
526263.78694287,4986993.9525786,0.457584586628325,0.0254266739569314,0.00794142001412899,9.25526064275148e-05,0.920423192798075
527463.78694287,4980753.9525786,0.153486700215672,0.0423101699192463,0.167004188095172,9.25145844144172e-05,0.92051570738249
535623.78694287,4980753.9525786,0.260963335729691,0.00971973418573351,0.232600772975587,9.24185128788015e-05,0.920608125895369
533943.78694287,4986033.9525786,0.500359453630482,0.062130299461642,0.366602676976146,9.23944328269791e-05,0.920700520328195
528183.78694287,4977873.9525786,0.528037498202732,0.0115533647375505,0.371416730963623,9.18364426785649e-05,0.920792356770874
527463.78694287,4980993.9525786,0.184399712437096,0.0486490578734859,0.17280813409122,9.16781192700019e-05,0.920884034890144
528423.78694287,4978353.9525786,0.125449317038102,0,0.315104521942489,9.1550313562652e-05,0.920975585203707
532263.78694287,4980993.9525786,0.207045291157441,0.0783800134589502,0.252970558597049,9.15269937181957e-05,0.921067112197425
532263.78694287,4988433.9525786,0.120776419841840,0.0128573855989233,0.0845916773915428,9.13962420938293e-05,0.921158508439519
532023.78694287,4978593.9525786,0.182602444284687,0.0260914367429341,0.0460633984331025,9.11867926663067e-05,0.921249695232185
533223.78694287,4988913.9525786,0.258087706685838,0,0.0949152515779395,9.1045050757669e-05,0.921340740282943
535143.78694287,4987953.9525786,0.400431344356578,0,0.156783070634341,9.08750066177492e-05,0.92143161528956
527943.78694287,4988433.9525786,0.273184759166068,0.0125501093539704,0.00406201299223455,9.08119021200097e-05,0.92152242719168
527943.78694287,4978593.9525786,0.122214234363767,0,0.315346307262699,9.07474758183532e-05,0.921613174667499
531063.78694287,4981473.9525786,0.291517009345794,0.105704491924630,0.287818711218345,9.06276116668836e-05,0.921703802279166
525303.78694287,4980993.9525786,0.495686671459382,0.0205588576716016,0.121638530946285,9.05561497636313e-05,0.92179435842893
525543.78694287,4979793.9525786,0.514378260244428,0.0114857082772544,0.0965401242425086,9.0520685063181e-05,0.921884879113993
532263.78694287,4988913.9525786,0.340762041696621,0.0165354475100942,0.0577847694860964,9.02683556870941e-05,0.92197514746968
536343.78694287,4986273.9525786,0.411933860531991,0,0.239496910804203,9.01527457630183e-05,0.922065300215443
528183.78694287,4978353.9525786,0.163551401869159,0,0.334908991205275,9.00134776901301e-05,0.922155313693133
529623.78694287,4979553.9525786,0.198418404025881,0.0527986625168237,0.117928710986915,8.99784443515459e-05,0.922245292137484
534183.78694287,4980993.9525786,0.0546369518332135,0.0324300302826380,0.283317558187928,8.99406724955182e-05,0.92233523280998
526503.78694287,4983873.9525786,0.194104960460101,0.0441917311574697,0.211071170944653,8.98546534336103e-05,0.922425087463413
536343.78694287,4982673.9525786,0.242990654205607,0.00552027254374159,0.286810853979946,8.98233635852187e-05,0.922514910826999
529623.78694287,4990113.9525786,0.521567332854062,0,0.00335513689858157,8.96704781302966e-05,0.922604581305129
530343.78694287,4981713.9525786,0.332494723220705,0.115112213997308,0.265646518805242,8.931345873188e-05,0.922693894763861
525063.78694287,4983633.9525786,0.380301941049605,0.0206582015477793,0.120510212527100,8.9310235619768e-05,0.92278320499948
532023.78694287,4987233.9525786,0.378504787922358,0.0627229306864065,0.182484646200687,8.92023615031845e-05,0.922872407360984
531303.78694287,4989873.9525786,0.396477469446441,0,0.00903960940923028,8.91904614008934e-05,0.922961597822385
532983.78694287,4989633.9525786,0.542056074766355,0.00545262028936743,0.0435400681501972,8.9132257252017e-05,0.923050730079637
527703.78694287,4989153.9525786,0.387850582314881,0,0.00263405964377852,8.90295335494572e-05,0.923139759613186
529143.78694287,4989873.9525786,0.457943925233645,0,0.00331711572549913,8.8930953718855e-05,0.923228690566905
536583.78694287,4985313.9525786,0.362688828181165,0,0.295537170178189,8.88648362689966e-05,0.923317555403174
534423.78694287,4979313.9525786,0.494248856937455,0.0318610783983849,0.136854609905431,8.86604223835469e-05,0.923406215825558
526743.78694287,4982433.9525786,0.203450754852624,0.0477605063930013,0.279853681440388,8.86276309114379e-05,0.92349484345647
536343.78694287,4986033.9525786,0.366283364485981,0,0.262688649622711,8.858831657495e-05,0.923583431773044
528423.78694287,4979553.9525786,0.198058950395399,0.0389484606325707,0.191999039762388,8.84873289104172e-05,0.923671919101954
533463.78694287,4988673.9525786,0.203450754852624,0,0.117002442565199,8.84117117291554e-05,0.923760330813684
526023.78694287,4985553.9525786,0.415528396836808,0.0392902002018843,0.0419747004062574,8.83936855202582e-05,0.923848724499204
526263.78694287,4985553.9525786,0.397555715312725,0.0438680854643338,0.050511479507282,8.83028848225466e-05,0.923937027384026
537783.78694287,4981953.9525786,0.776419841840403,0,0.251858714842771,8.81298700101817e-05,0.924025157254037
525783.78694287,4986273.9525786,0.338964888569375,0.0195183546433378,0.0132513967181683,8.79153633260266e-05,0.924113072617363
537783.78694287,4982193.9525786,0.760963450754853,0,0.265717752118269,8.78956682345768e-05,0.924200968285597
527463.78694287,4977873.9525786,0.594895873472322,0.00856224764468372,0.369669004369316,8.78822613093088e-05,0.924288850546906
527943.78694287,4978113.9525786,0.395398993529835,0.00735390225437416,0.368324436360527,8.77864938455469e-05,0.924376637040752
525543.78694287,4983153.9525786,0.300862803738318,0.0272566369448183,0.204499191760785,8.76496876186884e-05,0.92446428672837
534903.78694287,4979793.9525786,0.0514018691588785,0,0.177744728205293,8.75729815541805e-05,0.924551859709925
524823.78694287,4985313.9525786,0.425593098490295,0.0116490410497981,0.0237566315429426,8.75615956320679e-05,0.924639421305557
525783.78694287,4982433.9525786,0.216391085549964,0.0249138543068641,0.235303245626663,8.73737143416495e-05,0.924726795019898
532263.78694287,4989153.9525786,0.570093457943925,0.0277647543741588,0.0448873819364713,8.73230872512548e-05,0.92481411810715
526743.78694287,4983153.9525786,0.190150970524802,0.0507151581426649,0.276639199739230,8.66801150575455e-05,0.924900798222207
526503.78694287,4987233.9525786,0.657081236520489,0.0429977119784657,0.00639744972187235,8.65695323095023e-05,0.924987367754517
536823.78694287,4984593.9525786,0.368799424874191,0,0.299686471436657,8.64222797622807e-05,0.925073790034279
528903.78694287,4989633.9525786,0.369877900790798,0,0.00300374131794966,8.638665916303e-05,0.925160176693442
535383.78694287,4987953.9525786,0.434938892882818,0,0.141302298725685,8.63710983928165e-05,0.925246547791835
526023.78694287,4987473.9525786,0.434938892882818,0.0128319565948856,0.00294605527877683,8.6268566303705e-05,0.925332816358138
525303.78694287,4980753.9525786,0.444284687275341,0.0163462735531629,0.111703719626308,8.61933953788814e-05,0.925419009753517
531063.78694287,4979553.9525786,0.164270309130122,0.0565790040376851,0.0810230688456634,8.61539845152096e-05,0.925505163738032
533943.78694287,4979553.9525786,0.281811646297628,0.0317318893001346,0.148466855916111,8.6132052196799e-05,0.92559129579023
528663.78694287,4978113.9525786,0.140905823148814,0,0.317090856600202,8.60319036050796e-05,0.925677327693834
530823.78694287,4989633.9525786,0.367361610352265,0.00726081931359354,0.00739836798831397,8.59360733882208e-05,0.925763263767223
524103.78694287,4983873.9525786,0.635514018691589,0.0141797358681023,0.0480083503015844,8.56510531621127e-05,0.925848914820385
536343.78694287,4986513.9525786,0.418763594536305,0,0.214489820814484,8.55922722114441e-05,0.925934507092596
536343.78694287,4980753.9525786,0.326383896477354,0,0.199014422784618,8.55727434607285e-05,0.926020079836057
526263.78694287,4987953.9525786,0.405104356578001,0.00663553583445491,0.00181246928161439,8.55411234839522e-05,0.926105620959541
536583.78694287,4986273.9525786,0.464773659237958,0,0.226384999582250,8.55405646366896e-05,0.926191161524178
527703.78694287,4988433.9525786,0.299065420560748,0.0135020524899058,0.00355799376237806,8.5526881707372e-05,0.926276688405885
529143.78694287,4977633.9525786,0.292954823867721,0.0038051564602961,0.254271507969227,8.53209536120083e-05,0.926362009359497
532743.78694287,4989873.9525786,0.494608195542775,0,0.0293072717209631,8.51402939543629e-05,0.926447149653451
530103.78694287,4989633.9525786,0.429547203450755,0.0113249747644684,0.00397059821469548,8.51041784750303e-05,0.926532253831926
536583.78694287,4981713.9525786,0.289719626168224,0,0.248343021351558,8.45230375949992e-05,0.926616776869521
535863.78694287,4980993.9525786,0.243709561466571,0.0091875336473755,0.234790648195691,8.44808957039095e-05,0.926701257765225
528183.78694287,4979313.9525786,0.125449317038102,0.0260573687752355,0.223881556573411,8.4450052832746e-05,0.926785707818058
531543.78694287,4989873.9525786,0.416966211358735,0.00292346315612382,0.010825788655938,8.44196274178052e-05,0.926870127445476
536103.78694287,4986753.9525786,0.374910251617541,0,0.215367528200115,8.43373361330487e-05,0.926954464781609
536823.78694287,4984833.9525786,0.391445118619698,0.00134624242934051,0.292467900880571,8.43166983031447e-05,0.927038781479912
536583.78694287,4982673.9525786,0.290438533429188,0.00473166218034993,0.287012394047311,8.43080128314427e-05,0.927123089492743
536103.78694287,4987473.9525786,0.519051042415528,0,0.145826908540898,8.42467306793678e-05,0.927207336223423
527943.78694287,4977153.9525786,0.637670740474479,0,0.413632549858416,8.41413767681314e-05,0.927291477600191
534423.78694287,4987953.9525786,0.168943206326384,0,0.187499573423855,8.41324215928016e-05,0.927375610021784
537303.78694287,4983393.9525786,0.498562300503235,0,0.294297098615383,8.372898123576e-05,0.92745933900302
530103.78694287,4981953.9525786,0.380301941049605,0.124461137281292,0.281568144901738,8.34730268782112e-05,0.927542812029898
528423.78694287,4977153.9525786,0.542774982027318,0,0.369627660805478,8.34232639632971e-05,0.927626235293861
537303.78694287,4981953.9525786,0.548526240115025,0,0.257301904902743,8.33812308576115e-05,0.927709616524719
535143.78694287,4988193.9525786,0.414090582314881,0,0.140560350423968,8.31961897043522e-05,0.927792812714423
526263.78694287,4981713.9525786,0.138030194104960,0.0288670844549125,0.231461902925783,8.30972035855606e-05,0.927875909918009
528423.78694287,4978113.9525786,0.179726815240834,0.00118291554508748,0.336988839199033,8.2988018643728e-05,0.927958897936652
525783.78694287,4980033.9525786,0.483465248023005,0.0221405955585464,0.112877421824773,8.29868882664529e-05,0.928041884824919
527703.78694287,4977153.9525786,0.671459381739756,0,0.415880557110407,8.28859201984753e-05,0.928124770745117
533703.78694287,4986273.9525786,0.482027433501078,0.0665414619784657,0.349221160216509,8.25459989701047e-05,0.928207316744087
527463.78694287,4988913.9525786,0.477713989935298,0.0122004121803499,0.00228067651250172,8.25420328257577e-05,0.928289858776913
525543.78694287,4979313.9525786,0.554277498202732,0.0100463829071332,0.0946343585412704,8.2213456018822e-05,0.928372072232932
536823.78694287,4985313.9525786,0.402228727534148,0,0.273934216663025,8.212081562695e-05,0.928454193048559
529623.78694287,4988913.9525786,0.449676606757728,0.0325298283983849,0.00746494524723569,8.21201893649458e-05,0.928536313237924
529143.78694287,4979793.9525786,0.162832494608196,0.0555357166890982,0.132178354722286,8.20867039881259e-05,0.928618399941912
528663.78694287,4989633.9525786,0.368080517613228,0,0.00320298395406863,8.19924044258412e-05,0.928700392346338
536583.78694287,4986513.9525786,0.476276175413372,0,0.202135116571983,8.19847618369605e-05,0.928782377108175
531783.78694287,4988673.9525786,0.272825420560748,0.0258428246971736,0.0498762242735359,8.18207975491912e-05,0.928864197905724
536583.78694287,4985793.9525786,0.369158993529835,0,0.262772474286775,8.17132254003093e-05,0.928945911131124
535383.78694287,4979553.9525786,0.208123652048886,0,0.140184414260941,8.168545325031e-05,0.929027596584374
534663.78694287,4982193.9525786,0.191588785046729,0.048105232166891,0.30597908737417,8.14269134192681e-05,0.929109023497794
529143.78694287,4978353.9525786,0.143421998562185,0.0155858344549125,0.227071600854957,8.11631330436696e-05,0.929190186630837
526743.78694287,4984593.9525786,0.299784327821711,0.0597861120457604,0.151727113650476,8.1050055200198e-05,0.929271236686037
537543.78694287,4981953.9525786,0.626527792954709,0,0.255438659527122,8.07114621009211e-05,0.929351948148138
528903.78694287,4977633.9525786,0.335010783608914,0.00610333529609691,0.298620521391764,8.0689860279708e-05,0.929432638008418
525063.78694287,4981713.9525786,0.460100647016535,0.0232386355989233,0.139383941673410,8.05702598070813e-05,0.929513208268225
531303.78694287,4990113.9525786,0.433860647016535,0,0.0063927309071382,8.05244815757779e-05,0.929593732749801
536583.78694287,4986033.9525786,0.392882933141625,0,0.249012834156217,8.02990119632504e-05,0.929674031761764
536583.78694287,4985553.9525786,0.329259525521208,0,0.280896174700485,8.02723392958493e-05,0.92975430410106
535863.78694287,4979553.9525786,0.347232207045291,0,0.124558037694818,8.02453442666502e-05,0.929834549445327
531063.78694287,4979313.9525786,0.276419956865564,0.0614709875504711,0.0728426132113476,7.99263532991665e-05,0.929914475798626
532263.78694287,4980033.9525786,0.166427030913012,0.0623816621803499,0.146579330022449,7.97433260284876e-05,0.929994219124654
537543.78694287,4983153.9525786,0.569015212077642,0,0.288762278038213,7.97019439807024e-05,0.930073921068635
531063.78694287,4977633.9525786,0.210280373831776,0.0116199444818304,0.0401847672894744,7.96505856709949e-05,0.930153571654306
536823.78694287,4986033.9525786,0.480948957584472,0.000788610363391655,0.227907847000572,7.93764635227124e-05,0.930232948117829
536343.78694287,4986753.9525786,0.416606872753415,0,0.197315453353359,7.92837831925796e-05,0.930312231901021
526743.78694287,4988193.9525786,0.537742631200575,0.0233683209959623,0.00224871880061301,7.90096084644677e-05,0.930391241509486
529143.78694287,4981713.9525786,0.176851186196981,0.0977554676985195,0.194958046481306,7.89600268839463e-05,0.93047020153637
534903.78694287,4987953.9525786,0.250539295470884,0,0.166349869320604,7.87340100606269e-05,0.93054893554643
536103.78694287,4979073.9525786,0.550323623292595,0.00197152590847914,0.0835469482840656,7.8677742716159e-05,0.930627613289146
538023.78694287,4982913.9525786,0.763120172537743,0,0.275689474532718,7.86336158095626e-05,0.930706246904956
526983.78694287,4984113.9525786,0.130122214234364,0.0568993102288022,0.211868740853129,7.85884624489662e-05,0.930784835367405
536103.78694287,4987233.9525786,0.422358130841122,0,0.162512684511344,7.83054207586631e-05,0.930863140788164
535863.78694287,4987713.9525786,0.456146772106398,0,0.137887689071296,7.82359543768099e-05,0.93094137674254
537063.78694287,4982433.9525786,0.536304816678648,0.010741916218035,0.278731639084024,7.81802778370567e-05,0.931019557020378
537783.78694287,4982913.9525786,0.660316434219986,0,0.281776510187423,7.81152549524668e-05,0.93109767227533
535143.78694287,4979793.9525786,0.0546369518332135,0,0.173425777123673,7.79398780019136e-05,0.931175612153332
526743.78694287,4985073.9525786,0.356218662832495,0.0624109942799462,0.101366730355629,7.76276281947342e-05,0.931253239781527
537063.78694287,4984113.9525786,0.369518332135155,0,0.292552510052488,7.75420693924467e-05,0.931330781850919
528183.78694287,4977153.9525786,0.544212796549245,0,0.398118122562877,7.74637716790603e-05,0.931408245622598
531543.78694287,4979553.9525786,0.159956865564342,0.0587046265141319,0.0845881471062055,7.74332336871936e-05,0.931485678856285
535383.78694287,4981473.9525786,0.224658519051042,0.0282562668236878,0.276451035530753,7.73317984684255e-05,0.931563010654754
529383.78694287,4990113.9525786,0.450754852624011,0,0.003916708409022,7.72669029421314e-05,0.931640277557696
528903.78694287,4978353.9525786,0.254493170381021,0.0225188004710633,0.263898870661721,7.71207645451439e-05,0.931717398322241
536823.78694287,4981233.9525786,0.376348066139468,0,0.216174080723505,7.68743555028712e-05,0.931794272677744
533223.78694287,4989393.9525786,0.324227174694464,0,0.0584150823203703,7.67303293634612e-05,0.931871003007107
525783.78694287,4983873.9525786,0.446082070452912,0.0504698687752355,0.164705697762858,7.61709623741365e-05,0.931947173969482
531303.78694287,4990353.9525786,0.498921639108555,0,0.0050651710285957,7.60136215626836e-05,0.932023187591044
528663.78694287,4989153.9525786,0.291157440690151,0.0109535077388964,0.00293051221694466,7.59080372170536e-05,0.932099095628261
526503.78694287,4980993.9525786,0.0675772825305536,0.0264390057200538,0.182165312279235,7.58210009859572e-05,0.932174916629247
526503.78694287,4985313.9525786,0.381020848310568,0.0572432200538358,0.0744772922240758,7.58195389711074e-05,0.932250736168218
528903.78694287,4981953.9525786,0.162832494608196,0.097779693808883,0.213295603735669,7.57611080606285e-05,0.932326497276279
531303.78694287,4977873.9525786,0.268511976994968,0.0242245794078062,0.0347018301391442,7.55799375607752e-05,0.93240207721384
536343.78694287,4986993.9525786,0.428468727534148,0,0.171537545172943,7.52021303414772e-05,0.932477279344181
526983.78694287,4978593.9525786,0.518691703810209,0.0215784488559892,0.271029576338302,7.51904955855366e-05,0.932552469839767
530823.78694287,4986513.9525786,0.336808166786485,0.0903717193808883,0.219814393287123,7.5180517628236e-05,0.932627650357395
526743.78694287,4980753.9525786,0.187275341480949,0.0376031880888291,0.175736309651526,7.49669683712407e-05,0.932702617325766
527703.78694287,4982433.9525786,0.360891445003595,0.090341100269179,0.258712763825088,7.49305613309755e-05,0.932777547887097
530583.78694287,4982193.9525786,0.205607476635514,0.122460127860027,0.365702532665926,7.46656372709114e-05,0.932852213524368
531543.78694287,4987713.9525786,0.279654924514738,0.0560036927994616,0.105192186772492,7.46414958848427e-05,0.932926855020253
529383.78694287,4979073.9525786,0.160675772825306,0.0428620289367429,0.159224929776741,7.45591045588346e-05,0.933001414124812
526503.78694287,4980273.9525786,0.310567936736161,0.0340392076043069,0.154956618677014,7.43639191765867e-05,0.933075778043988
536823.78694287,4986273.9525786,0.464414090582315,0,0.206545541269232,7.43554850718025e-05,0.93315013352906
534423.78694287,4988193.9525786,0.165348670021567,0,0.169786719772618,7.43142323837288e-05,0.933224447761444
536583.78694287,4980753.9525786,0.328900186915888,0,0.192118873336892,7.42073700424044e-05,0.933298655131486
536103.78694287,4979553.9525786,0.405463695183321,0.00197152590847914,0.114650370346545,7.41932418721201e-05,0.933372848373358
528663.78694287,4977633.9525786,0.259525521207764,0.00118291554508748,0.338674315095225,7.41709525222333e-05,0.93344701932588
533943.78694287,4985793.9525786,0.445003594536305,0.0712250252355316,0.376651438061732,7.39409045345312e-05,0.933520960230415
534183.78694287,4988433.9525786,0.172897196261682,0,0.146970877891745,7.36061542603475e-05,0.933594566384676
530103.78694287,4990353.9525786,0.478792235801582,0,0.00303601714777265,7.35795468685642e-05,0.933668145931544
535143.78694287,4979553.9525786,0.0733285406182602,0,0.147617979194067,7.35100819195124e-05,0.933741656013464
528183.78694287,4978113.9525786,0.220704529115744,0.00584692547106326,0.358577396995100,7.34161173541426e-05,0.933815072130818
538023.78694287,4981953.9525786,0.764198418404026,0,0.248159642640983,7.31983692067864e-05,0.933888270500025
530583.78694287,4980273.9525786,0.172537742631201,0.0821019936069987,0.120812836431289,7.295492806595e-05,0.93396122542809
536583.78694287,4981953.9525786,0.180086268871316,0,0.261017687121794,7.28121175365718e-05,0.934034037545627
527703.78694287,4980753.9525786,0.140186915887850,0.0564552069313594,0.159095642882611,7.2793462542045e-05,0.93410683100817
536103.78694287,4986993.9525786,0.329978432782171,0,0.188610044289391,7.25934667868498e-05,0.934179424474956
528903.78694287,4979073.9525786,0.311646412652768,0.0491665208613728,0.202325869656374,7.25226304993176e-05,0.934251947105455
529863.78694287,4990353.9525786,0.480230050323508,0,0.00331596759825667,7.24746333965422e-05,0.934324421738852
531063.78694287,4989873.9525786,0.321711114306254,0.00403872644683715,0.00686319242134034,7.23971264217665e-05,0.934396818865274
534663.78694287,4987953.9525786,0.134795111430625,0,0.178655698723880,7.18398853621294e-05,0.934468658750636
527703.78694287,4978353.9525786,0.235801581595974,0.0078184513795424,0.343290123948318,7.17663067599048e-05,0.934540425057396
528183.78694287,4989153.9525786,0.402947634795111,0.0161321500672948,0.00265168282818219,7.16716268765087e-05,0.934612096684272
536343.78694287,4987233.9525786,0.444644255930985,0,0.146511470093188,7.14880046671741e-05,0.93468358468894
537063.78694287,4984353.9525786,0.331775815959741,0,0.286475986803009,7.1474883271086e-05,0.93475505957221
529143.78694287,4988193.9525786,0.207764198418404,0.0372856746298789,0.0158662163068587,7.14624321779612e-05,0.934826522004388
534663.78694287,4988433.9525786,0.268152408339324,0,0.136230769260943,7.14011060130765e-05,0.934897923110401
527703.78694287,4983633.9525786,0.159237958303379,0.0814070743606999,0.275688297770939,7.13679556662848e-05,0.934969291066068
526743.78694287,4986993.9525786,0.407620416966211,0.0429977119784657,0.0124150485865326,7.12727299466758e-05,0.935040563796014
537063.78694287,4981233.9525786,0.422717469446441,0,0.211138442493025,7.11697000106139e-05,0.935111733496025
530103.78694287,4980033.9525786,0.238677210639827,0.0809427574024226,0.106169762007775,7.08136759678971e-05,0.935182547171993
533703.78694287,4986513.9525786,0.509705248023005,0.0709465595558546,0.327100588420115,7.07274225921287e-05,0.935253274594585
530823.78694287,4979553.9525786,0.229690869877786,0.0698384337146703,0.0815855217506763,7.06720313917006e-05,0.935323946625977
533943.78694287,4988673.9525786,0.168583752695902,0,0.123128625161756,7.06145669425741e-05,0.935394561192919
527223.78694287,4980273.9525786,0.0916606757728253,0.0358762281292059,0.169779659201944,7.05550250322349e-05,0.935465116217952
531543.78694287,4990353.9525786,0.465132997843278,0,0.0060261029297838,7.05386870374261e-05,0.935535654904989
531543.78694287,4988193.9525786,0.249820388209921,0.0443651160834455,0.0697105440601184,7.03987965569898e-05,0.935606053701546
526023.78694287,4987233.9525786,0.584831171818835,0.0363042227456258,0.00391457180188509,7.03676551842622e-05,0.93567642135673
532743.78694287,4990113.9525786,0.473400546369518,0,0.0209433863830618,7.0278583291871e-05,0.935746699940022
529383.78694287,4990353.9525786,0.514737598849748,0.00157722072678331,0.00478534100006708,7.01592525306907e-05,0.935816859192553
525543.78694287,4979553.9525786,0.451833328540618,0.0137838913189771,0.094674211540189,7.00636033775761e-05,0.93588692279593
528663.78694287,4977873.9525786,0.149532710280374,0.00276013627187079,0.327630523474632,6.97298733232952e-05,0.935956652669254
526263.78694287,4985313.9525786,0.497843393242272,0.0632408226783311,0.0669562154399775,6.95577269966325e-05,0.93602621039625
531543.78694287,4978833.9525786,0.312005751258088,0.0558808882907133,0.0511373990975806,6.93297677849903e-05,0.936095540164036
537303.78694287,4983633.9525786,0.411214953271028,0.00174054761103634,0.291922903275281,6.9250098696865e-05,0.936164790262732
536823.78694287,4981473.9525786,0.286843997124371,0,0.233953617542223,6.90141844686087e-05,0.936233804447201
535863.78694287,4979313.9525786,0.313084227174694,0,0.110411831319829,6.90126044798934e-05,0.936302817051681
528183.78694287,4976913.9525786,0.568655643421999,0,0.399094834839523,6.89786019488552e-05,0.93637179565363
529143.78694287,4990113.9525786,0.403666542056075,0,0.00437986027130635,6.88948870383534e-05,0.936440690540668
536823.78694287,4985793.9525786,0.455068296189791,0.00726081931359354,0.241094796398638,6.88417596123927e-05,0.93650953230028
534903.78694287,4988433.9525786,0.305176247304098,0,0.125657133196489,6.8836214079479e-05,0.93657836851436
528903.78694287,4989873.9525786,0.329259525521208,0,0.00373633357901504,6.86714243494506e-05,0.93664703993871
537063.78694287,4984593.9525786,0.321711114306254,0,0.281261049302788,6.85650247482501e-05,0.936715604963458
531783.78694287,4990353.9525786,0.462257368799425,0,0.00779127305619547,6.8522367312941e-05,0.93678412733077
528903.78694287,4990113.9525786,0.423795945363048,0,0.00521173670818151,6.83743291752333e-05,0.936852501659946
532023.78694287,4978353.9525786,0.166067577282531,0.0308759168909825,0.0372940323664405,6.8173690023672e-05,0.93692067534997
535383.78694287,4988193.9525786,0.358734723220705,0,0.125904488522454,6.81279457326279e-05,0.936988803295702
528903.78694287,4979793.9525786,0.100287562904385,0.0560670255720054,0.14591963736909,6.7898365148363e-05,0.93705670166085
536823.78694287,4982673.9525786,0.251617541337168,0.00433735699865411,0.287464858951372,6.77105857646837e-05,0.937124412246615
527223.78694287,4986513.9525786,0.487778691588785,0.0691274141991925,0.0328444058117911,6.75164806676821e-05,0.937191928727283
