"x","y","descape240","amuse","Prob","CumProb"
527943.78694287,4981953.9525786,0.0231653852624495,0.220609178192721,0.000305517584795584,0.789392888009885
533463.78694287,4986993.9525786,0.0119756897711978,0.282360380156815,0.000304516787960192,0.789697404797845
527703.78694287,4982193.9525786,0.0200356578061911,0.246960993092801,0.000303775427242924,0.790001180225088
526983.78694287,4984833.9525786,0.00951418236877524,0.140933736936473,0.000303618243796394,0.790304798468884
528663.78694287,4980513.9525786,0.0163130467698520,0.131696823802282,0.000303389105368319,0.790608187574253
531063.78694287,4980513.9525786,0.0357137028936743,0.158235704599844,0.000302657372255811,0.790910844946509
528663.78694287,4980273.9525786,0.0116490410497981,0.136461767598178,0.000302008867395015,0.791212853813904
535623.78694287,4983393.9525786,0,0.310708649865908,0.000301664854443882,0.791514518668347
535623.78694287,4983633.9525786,0,0.321567807563362,0.000301254006686117,0.791815772675034
527703.78694287,4984113.9525786,0.0272699024226110,0.250985557602685,0.000300605642821027,0.792116378317855
535623.78694287,4983153.9525786,0,0.301214261254452,0.000299098541333851,0.792415476859188
535623.78694287,4983873.9525786,0,0.329124422553189,0.000298937192198765,0.792714414051387
534423.78694287,4980513.9525786,0,0.2507100776702,0.000298750323505669,0.793013164374893
530103.78694287,4988433.9525786,0,0.0201792129738771,0.000297986555607312,0.7933111509305
533463.78694287,4987473.9525786,0.00426970474427995,0.237829831617157,0.000297053682452522,0.793608204612953
535383.78694287,4985073.9525786,0,0.364767830784794,0.000296492942267428,0.79390469755522
534423.78694287,4986753.9525786,0.00118291554508748,0.308166334492967,0.000295352062807544,0.794200049618027
534663.78694287,4986273.9525786,0.00357417732166891,0.336413755717591,0.000293631304482061,0.79449368092251
535623.78694287,4984113.9525786,0,0.340029826988561,0.000293254889083653,0.794786935811593
527943.78694287,4983153.9525786,0.0323770272543742,0.285868267794894,0.000292648046262734,0.795079583857856
532023.78694287,4987713.9525786,0.0156851699192463,0.133364844398751,0.00029245612309887,0.795372039980955
533943.78694287,4980033.9525786,0.00118291554508748,0.203034280247387,0.000291733400817395,0.795663773381772
526983.78694287,4985313.9525786,0.00837608344549125,0.100868057939043,0.000291338178698716,0.795955111560471
534663.78694287,4980753.9525786,0,0.268442073313043,0.000291017855121318,0.796246129415592
529383.78694287,4988193.9525786,0.00157722072678331,0.0180228558517814,0.000290112052018159,0.79653624146761
535143.78694287,4985793.9525786,0,0.349975542967691,0.000288327358765296,0.796824568826376
531543.78694287,4982673.9525786,0.0731971315612382,0.486015559144243,0.000288198207835771,0.797112767034211
534183.78694287,4982433.9525786,0.0303286759757739,0.323670994665739,0.000287034106658623,0.79739980114087
529863.78694287,4988433.9525786,0,0.0177971019495412,0.000286864531999011,0.797686665672869
528183.78694287,4986033.9525786,0.0256312836473755,0.109219457834468,0.000286234441396139,0.797972900114265
532743.78694287,4980993.9525786,0.0357073855989233,0.264155836208882,0.000285738210050506,0.798258638324316
535623.78694287,4984353.9525786,0,0.349194330047945,0.000285538596890308,0.798544176921206
534903.78694287,4986273.9525786,0,0.326772271883748,0.000285345647768928,0.798829522568975
532743.78694287,4987473.9525786,0.0148263206594886,0.203744887460387,0.000285258969881197,0.799114781538856
533223.78694287,4987953.9525786,0,0.173624100708842,0.000284583875475466,0.799399365414332
531063.78694287,4978833.9525786,0,0.056267688200492,0.000284112779202558,0.799683478193534
533703.78694287,4987473.9525786,0.00252915797442799,0.242717393990434,0.000283715878941585,0.799967194072476
531303.78694287,4988433.9525786,0.00394305181695828,0.0475967582566510,0.000281629376393437,0.800248823448869
534903.78694287,4980993.9525786,0,0.272559602003476,0.000281550454909535,0.800530373903779
535383.78694287,4985313.9525786,0,0.361891824996695,0.000281190401551648,0.80081156430533
533223.78694287,4985073.9525786,0.0462938088829071,0.438589313669382,0.000281154882598690,0.801092719187929
526983.78694287,4981953.9525786,0.00419946164199192,0.252636319026394,0.000281084772714649,0.801373803960644
528903.78694287,4986753.9525786,0.0265526749663526,0.0828316732493413,0.000280873451736760,0.80165467741238
530823.78694287,4978833.9525786,0,0.0636764234600797,0.000280667653735267,0.801935345066116
534183.78694287,4986513.9525786,0.0108604306864065,0.326268970870831,0.000280594984129686,0.802215940050245
529143.78694287,4987473.9525786,0.0159441705921938,0.0425611592515638,0.000280340746696676,0.802496280796942
532983.78694287,4985073.9525786,0.0502360279273217,0.457485754318029,0.000280293144324690,0.802776573941267
531303.78694287,4981953.9525786,0.0643625168236878,0.371247238042041,0.000280066652351512,0.803056640593618
533703.78694287,4985313.9525786,0.0352820407133244,0.406519809411662,0.000279541382474879,0.803336181976093
534423.78694287,4986993.9525786,0,0.28414140910947,0.000276935930552218,0.803613117906645
535623.78694287,4984593.9525786,0,0.353653041203529,0.000276623275198171,0.803889741181843
528423.78694287,4982193.9525786,0.0389863223418573,0.232856091056257,0.000276536615972794,0.804166277797816
527463.78694287,4986753.9525786,0.00410637786002692,0.032690367694908,0.000276521493917020,0.804442799291733
534183.78694287,4987233.9525786,0.000394305181695828,0.262306045142935,0.000276163217240569,0.804718962508974
533943.78694287,4987473.9525786,0,0.246229596421703,0.000275527112650007,0.804994489621624
527463.78694287,4982673.9525786,0.0211860615746972,0.27833565874536,0.000274976699829602,0.805269466321453
533223.78694287,4980033.9525786,0.0137916806864065,0.180484778782514,0.000274909814506253,0.80554437613596
529623.78694287,4988433.9525786,0,0.0146785341784575,0.000274153881850751,0.80581853001781
531783.78694287,4986753.9525786,0.038523982166891,0.243428079654220,0.000274058405336802,0.806092588423147
530583.78694287,4979073.9525786,0.00607790376850606,0.0735253703955763,0.000273694338372446,0.80636628276152
529383.78694287,4980513.9525786,0.0297964081426649,0.121379486453315,0.000273693688600736,0.80663997645012
527703.78694287,4983393.9525786,0.0303387870121131,0.283192507636203,0.000270966694737343,0.806910943144858
533703.78694287,4987713.9525786,0,0.215817129650514,0.000270295605670565,0.807181238750528
531063.78694287,4988673.9525786,0,0.0291019973962184,0.000269916020637439,0.807451154771166
532743.78694287,4986993.9525786,0.0259625420592194,0.253802372273296,0.000269856994865982,0.807721011766032
528903.78694287,4980033.9525786,0.0141527674966353,0.133078655934076,0.000269409296627604,0.80799042106266
530823.78694287,4988673.9525786,0,0.0236761684950276,0.000269323257503674,0.808259744320163
530583.78694287,4978833.9525786,0.000788610363391655,0.0708224662651817,0.000269013608007139,0.80852875792817
535143.78694287,4986033.9525786,0,0.338872874032751,0.000268239131583262,0.808796997059753
529623.78694287,4987953.9525786,0.0118123654104980,0.0278756311855993,0.000268190928209195,0.809065187987963
526743.78694287,4986033.9525786,0,0.0426836993781598,0.000267835867636862,0.8093330238556
526743.78694287,4983633.9525786,0.00906901917900404,0.240931265736737,0.000267645260391485,0.809600669115991
530823.78694287,4981473.9525786,0.0583163358008075,0.271531386786299,0.000266815626541283,0.809867484742532
526983.78694287,4985553.9525786,0.00983824865410498,0.0801575213317492,0.000266454174397579,0.81013393891693
530583.78694287,4988673.9525786,0,0.0206502903267436,0.000266054242356364,0.810399993159286
532743.78694287,4981473.9525786,0.0458152422611036,0.324487628115036,0.000265971925844067,0.81066596508513
535383.78694287,4985553.9525786,0,0.3529196832628,0.00026582053673346,0.810931785621864
531303.78694287,4988673.9525786,0.000394305181695828,0.0357485989670385,0.000265101652967697,0.811196887274831
534663.78694287,4980513.9525786,0,0.248784777723429,0.000264630064719624,0.811461517339551
531543.78694287,4988673.9525786,0,0.0409317756668415,0.00026432106537661,0.811725838404928
526743.78694287,4985553.9525786,0.0050583151076716,0.0677606497921643,0.000263686798205695,0.811989525203133
533943.78694287,4980513.9525786,0.0127810901749664,0.246330327229993,0.000263613189339322,0.812253138392473
534903.78694287,4986513.9525786,0,0.304527002564164,0.000263339423064352,0.812516477815537
530343.78694287,4978833.9525786,0.000394305181695828,0.085315582012647,0.000262864838985322,0.812779342654522
530343.78694287,4988673.9525786,0,0.0168364171683268,0.00026086763449426,0.813040210289017
533463.78694287,4980513.9525786,0.0208787937415882,0.235287320117253,0.000260283592299204,0.813300493881316
528903.78694287,4980993.9525786,0.0342877607671602,0.137376189951317,0.000259801206600772,0.813560295087916
531303.78694287,4979073.9525786,0.0090268001345895,0.0612091070378592,0.000259580969984286,0.8138198760579
529143.78694287,4987713.9525786,0.0138261103633917,0.0299754370591311,0.000259120039644848,0.814078996097546
535623.78694287,4982193.9525786,0.000394305181695828,0.281535509375065,0.000258748697066369,0.814337744794612
526743.78694287,4981953.9525786,0.00174054761103634,0.256551366240038,0.000257105698168307,0.81459485049278
529863.78694287,4979313.9525786,0.00977059219380888,0.106707071436108,0.000256693455473276,0.814851543948254
529143.78694287,4982433.9525786,0.0573380131224765,0.271726101635346,0.000256667275582146,0.815108211223836
534903.78694287,4980753.9525786,0,0.262227359005307,0.000256550276012389,0.815364761499848
535863.78694287,4983393.9525786,0,0.310039346991354,0.000255316521659987,0.815620078021508
530103.78694287,4979073.9525786,0.00584692547106326,0.100042363424047,0.000255122455154211,0.815875200476662
535863.78694287,4983633.9525786,0,0.320356331311787,0.000255001277609128,0.816130201754271
526743.78694287,4985793.9525786,0.00426970474427995,0.0517184056133106,0.000254682336744287,0.816384884091016
535623.78694287,4985073.9525786,0,0.355328161596066,0.000254560606253108,0.816639444697269
533223.78694287,4980513.9525786,0.0252441705921938,0.227098274121949,0.000254233646397241,0.816893678343666
530103.78694287,4978833.9525786,0,0.104544693216243,0.000253860236124891,0.81714753857979
532503.78694287,4980513.9525786,0.0341006056527591,0.204674215462728,0.000253732395536463,0.817401270975327
528183.78694287,4986753.9525786,0.0196972661507402,0.0540627504296161,0.00025369531719926,0.817654966292527
530103.78694287,4988673.9525786,0,0.0137453385524026,0.000253613346782086,0.817908579639309
535863.78694287,4983153.9525786,0,0.300663144487911,0.000253286830202420,0.818161866469511
535863.78694287,4983873.9525786,0,0.327342491416503,0.000253171387243498,0.818415037856755
529863.78694287,4980273.9525786,0.0325080669582773,0.112784575320403,0.000252043685498198,0.818667081542253
531303.78694287,4987473.9525786,0.0293505467698520,0.123818599818230,0.000251978785023794,0.818919060327277
530823.78694287,4980033.9525786,0.0320090847913863,0.111017549832919,0.000251477222093276,0.81917053754937
535383.78694287,4985793.9525786,0,0.338612731228786,0.000250427461090329,0.81942096501046
534423.78694287,4987233.9525786,0,0.258649807069906,0.000250194323949514,0.81967115933441
533463.78694287,4987953.9525786,0.00157722072678331,0.184072725446964,0.00024983728744417,0.819920996621854
532743.78694287,4988193.9525786,0.00489498822341857,0.134195442087826,0.000249789050322552,0.820170785672176
535143.78694287,4986273.9525786,0,0.318845526089005,0.000249546919465261,0.820420332591642
534183.78694287,4987473.9525786,0,0.244807872065597,0.000248690736372632,0.820669023328014
535863.78694287,4984113.9525786,0,0.337146407601253,0.000248680894641089,0.820917704222655
527223.78694287,4986033.9525786,0.0129759000672948,0.0590268807693198,0.000246609007667323,0.821164313230323
534183.78694287,4980753.9525786,0.0146629962987887,0.271288934634413,0.000246597013239881,0.821410910243563
535143.78694287,4980993.9525786,0,0.266575964483761,0.00024631901214331,0.821657229255706
533943.78694287,4987713.9525786,0,0.219409469558938,0.000245308423817144,0.821902537679523
526983.78694287,4985793.9525786,0.0110237550471063,0.0623059274667575,0.000243188567997675,0.822145726247521
535143.78694287,4982193.9525786,0.0135757486541050,0.293438258643609,0.000242682646736682,0.822388408894257
535863.78694287,4984353.9525786,0,0.345002233886111,0.000242576679836911,0.822630985574094
535623.78694287,4984833.9525786,0.00331776833781965,0.356944757702788,0.000242334253460607,0.822873319827555
530343.78694287,4979313.9525786,0.0151047022207268,0.086042860017518,0.000242311099259850,0.823115630926815
535623.78694287,4985313.9525786,0,0.351255742107165,0.000242169758982320,0.823357800685797
526743.78694287,4982193.9525786,0.00554570323014805,0.272421724748359,0.000242030478741948,0.82359983116454
534423.78694287,4980033.9525786,0,0.209256251252761,0.000241901969850240,0.82384173313439
527223.78694287,4986753.9525786,0.00436278768506057,0.0264203730413291,0.000241805544655362,0.824083538679045
526503.78694287,4982193.9525786,0,0.269692657281076,0.000241488025581845,0.824325026704627
527943.78694287,4986513.9525786,0.0213220390309556,0.0552593210319887,0.000240899835950521,0.824565926540577
526743.78694287,4986273.9525786,0.00157722072678331,0.0314233169070464,0.000237883479772716,0.82480381002035
526503.78694287,4985793.9525786,0.00157722072678331,0.0426244298098863,0.000237072433318607,0.825040882453668
535383.78694287,4981953.9525786,0.00696218876177658,0.284288465106464,0.000237065479382079,0.82527794793305
533223.78694287,4988193.9525786,0.00157722072678331,0.156560388080345,0.00023684205838586,0.825514789991436
535383.78694287,4982193.9525786,0.00925777254374159,0.287033771886298,0.000235487646071531,0.825750277637508
535863.78694287,4984593.9525786,0,0.348526164709777,0.000235441168191448,0.8259857188057
530823.78694287,4978593.9525786,0.000394305181695828,0.0615446802718633,0.000234615786758511,0.826220334592458
530823.78694287,4979313.9525786,0.0180535918573351,0.0752233984174123,0.000234384464767981,0.826454719057226
532743.78694287,4988433.9525786,0.00213485279273217,0.111750240941974,0.000234017932761580,0.826688736989987
534903.78694287,4980513.9525786,0,0.243169976570673,0.000233975825468144,0.826922712815455
533943.78694287,4987233.9525786,0.0100946584791386,0.26377134891026,0.000233900212449955,0.827156613027905
535383.78694287,4986033.9525786,0,0.326433521392941,0.000233854890919558,0.827390467918825
527703.78694287,4980033.9525786,0,0.172452869710113,0.000233461784459294,0.827623929703284
529623.78694287,4981233.9525786,0.0515269431359354,0.170220199586643,0.000233283155536582,0.827857212858821
529383.78694287,4988433.9525786,0.00387539956258412,0.0120558695112398,0.000233162936248964,0.82809037579507
532983.78694287,4988433.9525786,0,0.12042258299995,0.000232751008164253,0.828323126803234
530583.78694287,4978593.9525786,0,0.0698306914377636,0.000232384098197510,0.828555510901432
532023.78694287,4988673.9525786,0.00252915797442799,0.0601789305510501,0.000232084773500896,0.828787595674932
526983.78694287,4982673.9525786,0.0158485026917900,0.285325270684628,0.000231509205387867,0.82901910488032
535143.78694287,4986513.9525786,0,0.295668928272055,0.000231218869888321,0.829250323750209
529623.78694287,4980273.9525786,0.0334161507402423,0.113841621201168,0.000231135947466513,0.829481459697675
535143.78694287,4981713.9525786,0.0107673452220727,0.289248633681511,0.000230720213881742,0.829712179911557
526743.78694287,4984833.9525786,0.0140112045760431,0.125403972512414,0.000230657998206496,0.829942837909763
532503.78694287,4988433.9525786,0.0050583151076716,0.0981236141178464,0.000229306983866961,0.83017214489363
530823.78694287,4979793.9525786,0.0300681359353970,0.094211979513362,0.000228948253460658,0.830401093147091
531063.78694287,4988913.9525786,0,0.0235344549965109,0.000228538756991493,0.830629631904082
530823.78694287,4988913.9525786,0,0.0188632598890157,0.000227959028409676,0.830857590932492
533463.78694287,4988193.9525786,0,0.166552076219645,0.000227852231310983,0.831085443163803
532023.78694287,4988433.9525786,0.00875100942126514,0.075989431110208,0.000227552940937479,0.83131299610474
535623.78694287,4985553.9525786,0.000394305181695828,0.340567097191501,0.000227259290291182,0.831540255395032
529863.78694287,4978833.9525786,0.00213485279273217,0.119978590780699,0.000227245668538358,0.83176750106357
531303.78694287,4988913.9525786,0,0.0293636072298675,0.000227116274663817,0.831994617338234
526503.78694287,4986033.9525786,0.000788610363391655,0.034739439445604,0.000226526513921132,0.832221143852155
533703.78694287,4980033.9525786,0.0140570911843876,0.195752831386904,0.000225750879655072,0.83244689473181
530583.78694287,4988913.9525786,0,0.0162895092864156,0.000225236272056012,0.832672131003866
535143.78694287,4980753.9525786,0,0.256312758176631,0.00022516967910937,0.832897300682975
533223.78694287,4980753.9525786,0.0336266234858681,0.254579191949067,0.000224775345381387,0.833122076028357
530343.78694287,4978593.9525786,0,0.0863072783892799,0.000224428080529627,0.833346504108886
531543.78694287,4988913.9525786,0,0.0339343578744387,0.000224147959242174,0.833570652068128
534183.78694287,4979793.9525786,0.00276013627187079,0.180396953128402,0.000224135307670751,0.8337947873758
533703.78694287,4987953.9525786,0.00236583109017497,0.188896938811133,0.000223686327457337,0.834018473703256
534903.78694287,4981233.9525786,0.0112969549125168,0.284317805700156,0.000223452267396867,0.834241925970653
526983.78694287,4982913.9525786,0.0183739905787349,0.285408977672514,0.000223426608527200,0.83446535257918
535863.78694287,4982193.9525786,0,0.278458041970386,0.000223287534651181,0.834688640113832
534183.78694287,4987713.9525786,0,0.21801790952977,0.000222135155616213,0.834910775269448
530343.78694287,4988913.9525786,0,0.0131032541777985,0.000220923878968993,0.835131699148417
533943.78694287,4979793.9525786,0.00712292395693136,0.175564777009527,0.000220374747960901,0.835352073896378
530103.78694287,4979313.9525786,0.0170314182368775,0.0972335507335345,0.000220048708183066,0.83557212260456
528183.78694287,4983153.9525786,0.0479515477792732,0.290277084251044,0.000219729276556496,0.835791851881117
531783.78694287,4981473.9525786,0.0624011187752355,0.318002062471145,0.000219549068247487,0.836011400949365
535383.78694287,4986273.9525786,0,0.304901997317768,0.000218469408391426,0.836229870357756
533943.78694287,4987953.9525786,0,0.192364071266262,0.000217620626933311,0.83644749098469
535623.78694287,4982913.9525786,0.0106372392328398,0.295893022940186,0.000217463271714096,0.836664954256404
528903.78694287,4988433.9525786,0.00174054761103634,0.008622678788359,0.000217446804409786,0.836882401060813
534423.78694287,4979793.9525786,0,0.181983384908187,0.000217251745668201,0.837099652806482
527463.78694287,4980273.9525786,0.00276013627187079,0.168525623399359,0.000216747321409174,0.83731640012789
533223.78694287,4988433.9525786,0,0.132038320070574,0.000215990068294892,0.837532390196186
534183.78694287,4979553.9525786,0,0.153011862935495,0.000215913633202584,0.837748303829388
536103.78694287,4983393.9525786,0,0.308957549887835,0.000215812001311467,0.8379641158307
536103.78694287,4983633.9525786,0,0.317951383263859,0.000215708297630686,0.83817982412833
535383.78694287,4980993.9525786,0,0.255658282500493,0.000215520798582890,0.838395344926913
531783.78694287,4987233.9525786,0.0382253532974428,0.167767475010483,0.000214859139993411,0.838610204066907
532743.78694287,4985313.9525786,0.0603696248317631,0.454214748826082,0.000214821154762412,0.838825025221669
532743.78694287,4988673.9525786,0,0.0914020685118553,0.000214611581953317,0.839039636803623
536103.78694287,4983873.9525786,0,0.323721516971454,0.000214376591317244,0.83925401339494
528903.78694287,4979313.9525786,0.00538237718707941,0.178579483785988,0.000214301227908197,0.839468314622848
530103.78694287,4978593.9525786,0,0.107905289504972,0.000214214199727963,0.839682528822576
536103.78694287,4983153.9525786,0,0.300201030137261,0.000214121793409175,0.839896650615985
534663.78694287,4980033.9525786,0.000394305181695828,0.208418475316833,0.000213193579373699,0.84010984419536
534903.78694287,4980273.9525786,0,0.220506839143333,0.000212819321768458,0.840322663517127
535623.78694287,4981953.9525786,0.00545262028936743,0.277032277398839,0.000212727666775000,0.840535391183903
533703.78694287,4979793.9525786,0.0120116588156124,0.168386412480892,0.000212595835232621,0.840747987019135
535863.78694287,4981953.9525786,0,0.272618126289290,0.000212213840680750,0.840960200859816
526983.78694287,4983633.9525786,0.0229546349259758,0.251287553900593,0.000212212739925211,0.841172413599741
532023.78694287,4988913.9525786,0,0.0510845232683068,0.000211963261327066,0.841384376861068
534663.78694287,4987233.9525786,0.00197152590847914,0.249442116853229,0.000211921226541098,0.84159629808761
535143.78694287,4986753.9525786,0,0.278995861328823,0.000211874565400361,0.84180817265301
531783.78694287,4988913.9525786,0.00118291554508748,0.0418933469419296,0.000211778530072993,0.842019951183083
529143.78694287,4980753.9525786,0.0406131561238223,0.130127808096827,0.000211774949201921,0.842231726132285
535383.78694287,4982673.9525786,0.0163145861372813,0.292418398435064,0.000211605434238957,0.842443331566524
529143.78694287,4988433.9525786,0.00515139804845222,0.0105606916848836,0.000211554191633915,0.842654885758157
536103.78694287,4984113.9525786,0,0.331341010265678,0.000211014946582277,0.84286590070474
526743.78694287,4985313.9525786,0.0147358260430686,0.0868993464657333,0.000210703391613490,0.843076604096353
533463.78694287,4987713.9525786,0.0122514804845222,0.210836171617369,0.00021010693083066,0.843286711027184
531303.78694287,4978833.9525786,0.0108095642664872,0.0522692085767106,0.000210089725128906,0.843496800752313
533703.78694287,4988193.9525786,0,0.171152626395002,0.000209191757160973,0.843705992509474
527223.78694287,4982673.9525786,0.0253370457604307,0.283288335270414,0.000208403719859094,0.843914396229333
529143.78694287,4980513.9525786,0.0366432200538358,0.122388402777315,0.000208095858705199,0.844122492088038
526263.78694287,4982673.9525786,0.00252915797442799,0.272762946438903,0.000207968582799527,0.844330460670837
526503.78694287,4982433.9525786,0.00689194565948856,0.276173868906384,0.000207928195142856,0.84453838886598
527463.78694287,4980033.9525786,0,0.175584193578882,0.000206834277192355,0.844745223143173
536103.78694287,4984353.9525786,0,0.336769765381159,0.000206372188791817,0.844951595331964
535143.78694287,4980513.9525786,0,0.237516459955385,0.000205985626715541,0.84515758095868
528903.78694287,4980513.9525786,0.0337471904441454,0.125955520758274,0.000205864021166404,0.845363444979846
529383.78694287,4987233.9525786,0.0344413021534320,0.0589172457969011,0.000205510992083677,0.84556895597193
534663.78694287,4986993.9525786,0.00663553583445491,0.275333111840616,0.000205051786701601,0.845774007758632
533703.78694287,4985793.9525786,0.04068491756393,0.380662391360372,0.000204218028015692,0.845978225786647
529863.78694287,4978593.9525786,0,0.125089541765041,0.000203599811315919,0.846181825597963
530823.78694287,4986753.9525786,0.0518420087483176,0.190995654218750,0.000203413421070885,0.846385239019034
535383.78694287,4986513.9525786,0,0.280439434228627,0.000203249457982625,0.846588488477017
529383.78694287,4980273.9525786,0.0354535413862719,0.117334642415437,0.000203140712580543,0.846791629189597
527703.78694287,4981713.9525786,0.0302689266487214,0.206595161390917,0.000203016075013413,0.84699464526461
527703.78694287,4979793.9525786,0,0.190850245688247,0.000202788037334294,0.847197433301945
526503.78694287,4982913.9525786,0.0104624579407806,0.275204884032088,0.000202533636245513,0.847399966938191
532983.78694287,4988673.9525786,0,0.0989769233092581,0.000201633461034662,0.847601600399225
534663.78694287,4987473.9525786,0,0.231791710027069,0.000200834461208201,0.847802434860433
536103.78694287,4984593.9525786,0,0.33864983845022,0.000200765627201281,0.848003200487635
535863.78694287,4981713.9525786,0,0.265576697606349,0.000200405794325198,0.84820360628196
534423.78694287,4987713.9525786,0,0.21435421863214,0.000200360881250643,0.84840396716321
528903.78694287,4980273.9525786,0.0298534488559892,0.127995201949973,0.000200223602281729,0.848604190765492
533463.78694287,4988433.9525786,0,0.141078792438443,0.00019945707335094,0.848803647838843
528423.78694287,4980993.9525786,0.0358821668909825,0.142483610650322,0.000199366968760483,0.849003014807604
527223.78694287,4981713.9525786,0.0200726110363392,0.227565566224427,0.000199100663468851,0.849202115471073
533943.78694287,4981473.9525786,0.0371677153432032,0.311991398655903,0.000198277045206888,0.84940039251628
526743.78694287,4983393.9525786,0.0189994195827725,0.261732883705733,0.000197959879310907,0.84959835239559
534183.78694287,4987953.9525786,0,0.191022837415847,0.000197669028291664,0.849796021423882
528423.78694287,4979313.9525786,0.00157722072678331,0.210125407502798,0.000196946632258575,0.84999296805614
527703.78694287,4980273.9525786,0.0106970979138627,0.164058714136714,0.000196694835410719,0.850189662891551
532983.78694287,4988193.9525786,0.0110685649394347,0.143748158858133,0.000196241459705584,0.850385904351257
534423.78694287,4987473.9525786,0.00466400992597577,0.241117743253331,0.000196183232539386,0.850582087583796
526983.78694287,4986273.9525786,0.0134572341857335,0.0389029599089029,0.000196086530606114,0.850778174114402
529143.78694287,4980273.9525786,0.0338736120457604,0.120948242486670,0.000195919931642615,0.850974094046045
535863.78694287,4984833.9525786,0.00545262028936743,0.350403060522035,0.000194769529684901,0.85116886357573
532263.78694287,4988433.9525786,0.0128573855989233,0.0845916773915428,0.000194457729310794,0.85136332130504
535143.78694287,4986993.9525786,0,0.252888655977224,0.000194455920128155,0.851557777225169
534663.78694287,4979793.9525786,0,0.181566732787604,0.000194166124884005,0.851751943350053
536103.78694287,4984833.9525786,0,0.338171563237805,0.000194129161581544,0.851946072511634
531063.78694287,4989153.9525786,0,0.0169859835904492,0.000193368927297195,0.852139441438931
533223.78694287,4981473.9525786,0.0503372897039031,0.320218767859812,0.000193152814204519,0.852332594253136
530823.78694287,4989153.9525786,0,0.0133233674685775,0.000192771134065367,0.852525365387201
529383.78694287,4980033.9525786,0.0320983765141319,0.117970721382428,0.00019272999607346,0.852718095383275
531303.78694287,4989153.9525786,0,0.0216337336807657,0.000192352553976355,0.852910447937251
534903.78694287,4980033.9525786,0,0.203906888331975,0.000191697965245128,0.853102145902496
529863.78694287,4979553.9525786,0.0259467109690444,0.104256857285077,0.000191693978385344,0.853293839880882
535863.78694287,4985553.9525786,0.00118291554508748,0.330808525560639,0.000191287005472077,0.853485126886354
526023.78694287,4982673.9525786,0,0.257224238625323,0.000191154958389997,0.853676281844744
533943.78694287,4988193.9525786,0,0.174462308124089,0.000191035801666612,0.85386731764641
530583.78694287,4989153.9525786,0,0.0113448308189203,0.000190476786537257,0.854057794432947
534423.78694287,4979553.9525786,0.000788610363391655,0.154572562857711,0.000190067540703489,0.854247861973651
533703.78694287,4987233.9525786,0.0211886524226110,0.260441544554751,0.000190062311532055,0.854437924285183
531543.78694287,4989153.9525786,0,0.0253474369540071,0.000190029803491847,0.854627954088675
534423.78694287,4982193.9525786,0.037974798115747,0.3149158870293,0.000189158244284845,0.85481711233296
535623.78694287,4986273.9525786,0.000394305181695828,0.288853555526877,0.000188840949146790,0.855005953282107
526263.78694287,4982433.9525786,0.00466400992597577,0.270193369418080,0.000188750969267993,0.855194704251375
526743.78694287,4986753.9525786,0.00371207267833109,0.0179397450898634,0.000188187575109737,0.855382891826484
535623.78694287,4980993.9525786,0,0.243302872200925,0.000188140417214233,0.855571032243699
536103.78694287,4982193.9525786,0.000394305181695828,0.274906967175015,0.000188139813528196,0.855759172057227
535143.78694287,4980273.9525786,0,0.215252990053617,0.000187908040193872,0.85594708009742
535863.78694287,4981473.9525786,0,0.259747255105087,0.000187756654894229,0.856134836752315
533223.78694287,4988673.9525786,0,0.109127042809417,0.000187744581383005,0.856322581333698
535863.78694287,4985793.9525786,0,0.314066461151760,0.000187568699537822,0.856510150033236
527943.78694287,4979793.9525786,0.00689194565948856,0.187688796717933,0.00018711487587946,0.856697264909115
536103.78694287,4985073.9525786,0,0.333154674745006,0.000186923010879692,0.856884187919995
535383.78694287,4986753.9525786,0,0.263087728767393,0.000186922695170134,0.857071110615165
532983.78694287,4980273.9525786,0.035262701884253,0.189531174184671,0.000186819122772341,0.857257929737937
531783.78694287,4989153.9525786,0,0.0318445466309506,0.000185922744438403,0.857443852482376
529143.78694287,4980033.9525786,0.0307222240915209,0.123473298686852,0.000185158503238505,0.857629010985614
529863.78694287,4979793.9525786,0.0328399226110363,0.103624661631957,0.00018501770491554,0.85781402869053
527223.78694287,4986273.9525786,0.0206249747644684,0.0445724020336013,0.000184088908542828,0.857998117599073
531303.78694287,4979793.9525786,0.0378890730148048,0.100227507277291,0.000184035615723318,0.858182153214796
533703.78694287,4988433.9525786,0,0.145235546521512,0.000183673540098588,0.858365826754895
535623.78694287,4985793.9525786,0.00607790376850606,0.324700033616161,0.000183253621879183,0.858549080376774
526743.78694287,4982913.9525786,0.0197493270524899,0.282620248383031,0.000183036380011678,0.858732116756786
526023.78694287,4983393.9525786,0.0048273368102288,0.224280125787989,0.000183031767833852,0.85891514852462
530583.78694287,4978353.9525786,0.00252915797442799,0.068905207523901,0.000182619174203635,0.859097767698823
536343.78694287,4983633.9525786,0,0.314448712603001,0.000182348168162857,0.859280115866986
536343.78694287,4983393.9525786,0,0.307405479551999,0.000182205990367207,0.859462321857353
528663.78694287,4981953.9525786,0.05628016487214,0.209032548838556,0.000182084238683808,0.859644406096037
529863.78694287,4988673.9525786,0.0104993438761777,0.0119998164251625,0.000182072673065161,0.859826478769102
536343.78694287,4983873.9525786,0,0.318599151397856,0.000181460737812581,0.860007939506915
