"x","y","elev240","descape240","Prob","CumProb"
526983.78694287,4982673.9525786,0.427134736440987,0.0158485026917900,0.000287766928072802,0.784689526098834
534903.78694287,4980513.9525786,0.240870993062565,0,0.000286034493543209,0.784975560592377
531063.78694287,4987473.9525786,0.596710653287959,0.00197152590847914,0.000283782459968995,0.785259343052346
534903.78694287,4985313.9525786,0.434851561339046,0,0.000283770641453155,0.7855431136938
526983.78694287,4982913.9525786,0.401545584761444,0.0183739905787349,0.000283519992609645,0.78582663368641
533943.78694287,4980513.9525786,0.291230443567905,0.0127810901749664,0.000283483571011753,0.78611011725742
535863.78694287,4982193.9525786,0.166791940465451,0,0.000283046104357383,0.786393163361778
530103.78694287,4979073.9525786,0.421527320889812,0.00584692547106326,0.000280960100892512,0.78667412346267
532983.78694287,4986993.9525786,0.579657795966286,0,0.0002806365751459,0.786954760037816
530583.78694287,4987713.9525786,0.558962646621215,0,0.000279990950764922,0.787234750988581
534903.78694287,4985073.9525786,0.480615446845166,0,0.000279601564426319,0.787514352553008
532263.78694287,4986753.9525786,0.535974955928082,0.0129724427994616,0.000279312271511416,0.787793664824519
526983.78694287,4983633.9525786,0.331001534732495,0.0229546349259758,0.000279208788494468,0.788072873613014
534423.78694287,4986033.9525786,0.295691588445049,0.00886346736204576,0.000278751434795693,0.78835162504781
535623.78694287,4981953.9525786,0.138842420770745,0.00545262028936743,0.000278601093207364,0.788630226141017
535623.78694287,4983393.9525786,0.327880274833655,0,0.00027852791043545,0.788908754051452
532503.78694287,4987233.9525786,0.584976023273179,0.000394305181695828,0.000278409816185531,0.789187163867638
534903.78694287,4981233.9525786,0.184923858400117,0.0112969549125168,0.000277743585398499,0.789464907453036
526503.78694287,4982913.9525786,0.392652892098255,0.0104624579407806,0.000277718029529945,0.789742625482566
530823.78694287,4987233.9525786,0.58420526569247,0.0083084311911171,0.000276314759283945,0.79001894024185
529863.78694287,4979313.9525786,0.431257981194748,0.00977059219380888,0.00027567276621652,0.790294613008066
532743.78694287,4981473.9525786,0.215638856294407,0.0458152422611036,0.000275408733655451,0.790570021741722
526023.78694287,4983393.9525786,0.336281532463384,0.0048273368102288,0.000274995445915952,0.790845017187638
530823.78694287,4978593.9525786,0.373084898639212,0.000394305181695828,0.000274545531519685,0.791119562719158
529863.78694287,4987953.9525786,0.452501909937285,0,0.000273923545007424,0.791393486264165
529383.78694287,4980513.9525786,0.406179379336667,0.0297964081426649,0.000273852315685779,0.79166733857985
527703.78694287,4980033.9525786,0.498689403809762,0,0.000273745988276886,0.791941084568128
533463.78694287,4980513.9525786,0.285420781227552,0.0208787937415882,0.000273731568844759,0.792214816136973
530583.78694287,4978593.9525786,0.384588917985844,0,0.000272931725709281,0.792487747862682
526263.78694287,4982433.9525786,0.396892058792155,0.00466400992597577,0.000272844654131001,0.792760592516813
535863.78694287,4983153.9525786,0.243876947627331,0,0.000272814600379706,0.793033407117193
532503.78694287,4980513.9525786,0.245216215999571,0.0341006056527591,0.000272460948902162,0.793305868066095
534423.78694287,4980033.9525786,0.304988774686595,0,0.000271811326303983,0.793577679392399
534903.78694287,4984833.9525786,0.531572388627071,0,0.000271413181705858,0.793849092574105
530823.78694287,4987713.9525786,0.579946984210569,0,0.000270997750150976,0.794120090324256
532263.78694287,4987233.9525786,0.582837016835195,0.00331776833781965,0.000270435679919743,0.794390526004175
534903.78694287,4984593.9525786,0.564300605322174,0,0.000269112486044075,0.79465963849022
530823.78694287,4980033.9525786,0.305797761843307,0.0320090847913863,0.000269105857246523,0.794928744347466
525543.78694287,4983873.9525786,0.226544767758409,0.00118291554508748,0.000268087871833659,0.7951968322193
530103.78694287,4987953.9525786,0.483448135105788,0,0.000266988715598505,0.795463820934898
533223.78694287,4980513.9525786,0.276624895716499,0.0252441705921938,0.000266726510797715,0.795730547445696
535143.78694287,4981713.9525786,0.212661265608612,0.0107673452220727,0.000266510729276837,0.795997058174973
533703.78694287,4986753.9525786,0.497109659072341,0.00118291554508748,0.000266453088816193,0.796263511263789
529143.78694287,4982433.9525786,0.321608157944877,0.0573380131224765,0.000266409759761854,0.79652992102355
532503.78694287,4986993.9525786,0.568925150806428,0.00686651413189771,0.000265955003628912,0.79679587602718
530343.78694287,4978593.9525786,0.398028463769152,0,0.000265362088376034,0.797061238115556
525783.78694287,4982913.9525786,0.35200498710985,0,0.000264637655493767,0.79732587577105
527463.78694287,4980273.9525786,0.469641708714062,0.00276013627187079,0.000264471474643942,0.797590347245693
529863.78694287,4978833.9525786,0.428396312449091,0.00213485279273217,0.000264037228184345,0.797854384473878
531303.78694287,4987233.9525786,0.594841720306256,0.0085394094885599,0.000263055159015462,0.798117439632893
535143.78694287,4980513.9525786,0.216852337029476,0,0.000262349543102887,0.798379789175996
534183.78694287,4980753.9525786,0.293022917397602,0.0146629962987887,0.000261911824692962,0.798641701000689
528903.78694287,4980993.9525786,0.407913892196295,0.0342877607671602,0.000260973387947171,0.798902674388636
529623.78694287,4986993.9525786,0.436595323289643,0.0193628196500673,0.000260615759287572,0.799163290147924
535383.78694287,4980993.9525786,0.235177252662351,0,0.000260346308078425,0.799423636456002
528903.78694287,4986753.9525786,0.278070220331845,0.0265526749663526,0.000260061374322953,0.799683697830325
534903.78694287,4985553.9525786,0.451374754051256,0,0.000259715869547094,0.799943413699872
535143.78694287,4984353.9525786,0.522284451476494,0,0.000258895392006613,0.800202309091879
535383.78694287,4984113.9525786,0.450787128471723,0,0.000257651826407737,0.800459960918287
526743.78694287,4983393.9525786,0.376245004720119,0.0189994195827725,0.000256946321122666,0.80071690723941
533463.78694287,4986753.9525786,0.542198977543824,0.00315444145356662,0.000256737399348292,0.800973644638758
530103.78694287,4978593.9525786,0.410447526515602,0,0.000256551635068667,0.801230196273826
535863.78694287,4981953.9525786,0.206418129204868,0,0.000256380019449620,0.801486576293276
535623.78694287,4983633.9525786,0.379867565349452,0,0.000256050817878987,0.801742627111155
530343.78694287,4987953.9525786,0.520299596554652,0,0.000255945050365039,0.80199857216152
534663.78694287,4986273.9525786,0.324729417843716,0.00357417732166891,0.000255527529304503,0.802254099690824
530583.78694287,4986993.9525786,0.576324423581236,0.0158094801480485,0.000255136818628438,0.802509236509453
530343.78694287,4979313.9525786,0.403029138952793,0.0151047022207268,0.000255127937111977,0.802764364446565
528903.78694287,4979313.9525786,0.456432773598901,0.00538237718707941,0.000254800288937303,0.803019164735502
526503.78694287,4985553.9525786,0.123898972795957,0.0174511524226110,0.000254755448482501,0.803273920183985
527463.78694287,4980033.9525786,0.484517330021748,0,0.00025379555620295,0.803527715740188
533223.78694287,4986993.9525786,0.586103179159208,0.000394305181695828,0.000253794642077451,0.803781510382265
535623.78694287,4982913.9525786,0.177293358351097,0.0106372392328398,0.000251192271299927,0.804032702653565
529863.78694287,4978593.9525786,0.410274260211459,0,0.000251134523984486,0.80428383717755
531783.78694287,4986513.9525786,0.510125596489292,0.0251956931359354,0.000251062197522745,0.804534899375072
530823.78694287,4979313.9525786,0.361263327169328,0.0180535918573351,0.000250973879182442,0.804785873254255
527223.78694287,4982673.9525786,0.417162983164805,0.0253370457604307,0.000250211694537803,0.805036084948793
534903.78694287,4980273.9525786,0.274533984551552,0,0.000248953491898051,0.80528503844069
534183.78694287,4979793.9525786,0.31259029425058,0.00276013627187079,0.000247868662805174,0.805532907103496
529863.78694287,4987233.9525786,0.477388130703221,0.0157808462314939,0.000247183969966804,0.805780091073462
535863.78694287,4981713.9525786,0.202063657176894,0,0.000247078267556948,0.80602716934102
527703.78694287,4979793.9525786,0.494556293358968,0,0.000247035294708699,0.806274204635728
529383.78694287,4986753.9525786,0.381631058694115,0.0267159993270525,0.000246912227337091,0.806521116863065
532503.78694287,4985313.9525786,0.369491318494914,0.0446255720053836,0.000246874753026550,0.806767991616092
535383.78694287,4982673.9525786,0.160403901636534,0.0163145861372813,0.000246336420093385,0.807014328036185
534423.78694287,4979793.9525786,0.303456508616145,0,0.000246217674839567,0.807260545711025
535863.78694287,4981473.9525786,0.173564741478658,0,0.000245692959683016,0.807506238670708
530583.78694287,4987953.9525786,0.554618040290274,0,0.000244483090804777,0.807750721761513
535623.78694287,4983873.9525786,0.402894102224653,0,0.00024447622283774,0.80799519798435
525783.78694287,4983633.9525786,0.289746889376556,0.0063343135935397,0.000243336396628901,0.80823853438098
532983.78694287,4987233.9525786,0.593820620663333,0,0.000243302709944776,0.808481837090924
529863.78694287,4980273.9525786,0.40725843994966,0.0325080669582773,0.000243275047827040,0.808725112138751
530823.78694287,4979793.9525786,0.323168787894296,0.0300681359353970,0.000243188997498637,0.80896830113625
534903.78694287,4985793.9525786,0.449197518037269,0,0.000243182564332944,0.809211483700583
532263.78694287,4987473.9525786,0.616384086384043,0.000788610363391655,0.000243156414449697,0.809454640115032
534903.78694287,4986033.9525786,0.403000158467759,0,0.000242377045746766,0.809697017160779
531063.78694287,4987713.9525786,0.598155977903305,0.00252915797442799,0.000242067699195507,0.809939084859975
529623.78694287,4981233.9525786,0.315673324573417,0.0515269431359354,0.000241553106872291,0.810180637966847
525543.78694287,4983633.9525786,0.263444941086374,0.00308678919919246,0.000241370814384144,0.810422008781231
533703.78694287,4985313.9525786,0.246102895520419,0.0352820407133244,0.000240920775726005,0.810662929556957
533463.78694287,4986513.9525786,0.48207002055148,0.0118800134589502,0.000240781277105299,0.810903710834062
534663.78694287,4980033.9525786,0.303909714073602,0.000394305181695828,0.000240672161644509,0.811144382995707
531063.78694287,4986993.9525786,0.557537053399935,0.0184162096231494,0.000240548603377429,0.811384931599084
532503.78694287,4987473.9525786,0.605198852372793,0,0.000240032818332419,0.811624964417417
529623.78694287,4988193.9525786,0.427635420565415,0,0.000239826848654499,0.811864791266071
533223.78694287,4986753.9525786,0.582220410770628,0.00628950033647376,0.000239355707066774,0.812104146973138
533703.78694287,4980033.9525786,0.311115989150200,0.0140570911843876,0.000239059518227888,0.812343206491366
530823.78694287,4981473.9525786,0.343266445962803,0.0583163358008075,0.000239019723262633,0.812582226214629
526743.78694287,4982913.9525786,0.398057444254187,0.0197493270524899,0.000238645043956124,0.812820871258585
531303.78694287,4978833.9525786,0.339104355026973,0.0108095642664872,0.000238424750618311,0.813059296009203
533223.78694287,4985073.9525786,0.225513802418452,0.0462938088829071,0.000238325286459713,0.813297621295663
528423.78694287,4979313.9525786,0.492109600494765,0.00157722072678331,0.000238013801931284,0.813535635097594
536103.78694287,4983153.9525786,0.235967125031061,0,0.000237855468068041,0.813773490565662
528183.78694287,4983153.9525786,0.36155251541361,0.0479515477792732,0.000237213350465811,0.814010703916128
529863.78694287,4988193.9525786,0.453687026793383,0,0.000237018502115861,0.814247722418244
535863.78694287,4983393.9525786,0.338882993449794,0,0.000236229309130532,0.814483951727374
527223.78694287,4981713.9525786,0.44539182540676,0.0200726110363392,0.000235482045310217,0.814719433772685
534903.78694287,4986273.9525786,0.369857582497267,0,0.000235383536708578,0.814954817309393
530823.78694287,4987953.9525786,0.58146876797792,0,0.000234482747877864,0.815189300057271
533223.78694287,4980753.9525786,0.262606356838562,0.0336266234858681,0.000233739862994058,0.815423039920265
535143.78694287,4985073.9525786,0.509595931879828,0,0.000233658778929143,0.815656698699194
530343.78694287,4986753.9525786,0.525521633315472,0.0253907049125168,0.000233636849774661,0.815890335548969
533943.78694287,4979793.9525786,0.332071346254519,0.00712292395693136,0.000232824917788287,0.816123160466757
530103.78694287,4979313.9525786,0.413935050416795,0.0170314182368775,0.000232792329944894,0.816355952796702
535143.78694287,4980273.9525786,0.240476365181242,0,0.000232464413642801,0.816588417210345
534183.78694287,4986753.9525786,0.466635754149296,0.000788610363391655,0.000231328730463051,0.816819745940808
530583.78694287,4978353.9525786,0.347361326837594,0.00252915797442799,0.000231303182054490,0.817051049122862
525543.78694287,4982913.9525786,0.345058303186435,0,0.000230916631214172,0.817281965754077
535143.78694287,4985313.9525786,0.482291998734724,0,0.000230871272670115,0.817512837026747
534423.78694287,4982193.9525786,0.0940996349075491,0.037974798115747,0.000230193082586246,0.817743030109333
527703.78694287,4980273.9525786,0.470191104717591,0.0106970979138627,0.000229661690864746,0.817972691800197
526023.78694287,4982433.9525786,0.401805175914627,0.00545262028936743,0.000229541194116915,0.818202232994314
530103.78694287,4988193.9525786,0.49060631490935,0,0.000228700600015905,0.81843093359433
526263.78694287,4981473.9525786,0.450594130773514,0.00197152590847914,0.000227800428574647,0.818658734022905
529383.78694287,4988193.9525786,0.407672799225049,0.00157722072678331,0.000227576796895043,0.8188863108198
526023.78694287,4982193.9525786,0.407933006984297,0.00433735699865411,0.000227557399962063,0.819113868219762
526023.78694287,4981713.9525786,0.437231660748276,0,0.000227441652161129,0.819341309871923
526503.78694287,4986513.9525786,0.0520933467589027,0.0146655871467026,0.000227029007246734,0.81956833887917
534183.78694287,4979553.9525786,0.353353504573059,0,0.000227013780995964,0.819795352660166
526503.78694287,4986273.9525786,0.102963347085704,0.0149668068640646,0.000226571797953958,0.82002192445812
535143.78694287,4984593.9525786,0.586999107771025,0,0.000226363670942643,0.820248288129062
525783.78694287,4982193.9525786,0.404801881388424,0,0.000226196486835801,0.820474484615898
527463.78694287,4979793.9525786,0.490558219636313,0,0.000226037426334014,0.820700522042232
536103.78694287,4982433.9525786,0.131414167510903,0.00545262028936743,0.000225493464009689,0.820926015506242
535383.78694287,4984353.9525786,0.522775886509954,0,0.000224596334481753,0.821150611840724
533943.78694287,4986753.9525786,0.449370784341412,0.00610333529609691,0.000224136242167028,0.82137474808289
526263.78694287,4981233.9525786,0.460074449016236,0,0.00022412986571698,0.821598877948608
536103.78694287,4982673.9525786,0.101711020168568,0.00798177826379542,0.000223894080532148,0.82182277202914
535623.78694287,4980993.9525786,0.246266296127529,0,0.000223738386877297,0.822046510416017
526263.78694287,4983153.9525786,0.369693565284092,0.0145549293405114,0.000223457239190401,0.822269967655207
535143.78694287,4984833.9525786,0.569194607656644,0,0.000223404238825282,0.822493371894033
533703.78694287,4986993.9525786,0.563876380349751,0,0.000223299878074184,0.822716671772107
535863.78694287,4982433.9525786,0.108098442391420,0.0118826127187079,0.000223026666249627,0.822939698438356
532983.78694287,4985073.9525786,0.258570053539905,0.0502360279273217,0.000222902768342979,0.8231626012067
529623.78694287,4980273.9525786,0.421305342706568,0.0334161507402423,0.000222846074619190,0.823385447281319
529863.78694287,4978353.9525786,0.39659300485084,0,0.000221866419378169,0.823607313700697
531063.78694287,4987953.9525786,0.612752276663742,0,0.000221666247222073,0.823828979947919
534903.78694287,4986513.9525786,0.354249433184875,0,0.000221252499103442,0.824050232447022
533223.78694287,4987233.9525786,0.60666329177614,0,0.000221035811051438,0.824271268258074
529143.78694287,4987473.9525786,0.382343855304754,0.0159441705921938,0.000221013281852348,0.824492281539926
527703.78694287,4981713.9525786,0.441904301505567,0.0302689266487214,0.000220743791136764,0.824713025331063
536103.78694287,4982193.9525786,0.225860951632804,0.000394305181695828,0.000220306257968434,0.824933331589031
535623.78694287,4984113.9525786,0.46051778877666,0,0.000219643491781833,0.825152975080813
534663.78694287,4979793.9525786,0.308659430588964,0,0.000219029495243802,0.825372004576057
526983.78694287,4981713.9525786,0.444283784308732,0.0184098250336474,0.000218923885739728,0.825590928461797
526503.78694287,4983153.9525786,0.374298995980345,0.0196963408479139,0.000218621400967217,0.825809549862764
527943.78694287,4979793.9525786,0.496512167795775,0.00689194565948856,0.000218610245752803,0.826028160108517
530343.78694287,4988193.9525786,0.529019022913698,0,0.00021859103428311,0.8262467511428
534903.78694287,4980033.9525786,0.299988099502954,0,0.0002183499992371,0.826465101142037
533703.78694287,4979793.9525786,0.341618874558279,0.0120116588156124,0.000217513581694599,0.826682614723732
531303.78694287,4981953.9525786,0.397161515642371,0.0643625168236878,0.000216153752564399,0.826898768476296
535863.78694287,4981233.9525786,0.220070404080452,0,0.000216127078085353,0.827114895554381
534423.78694287,4986753.9525786,0.442944515936492,0.00118291554508748,0.000213023404377075,0.827327918958758
530823.78694287,4987473.9525786,0.568838209351324,0.0131753953566622,0.000212714265152427,0.827540633223911
528903.78694287,4980513.9525786,0.41289483598587,0.0337471904441454,0.000212322313946566,0.827752955537857
536343.78694287,4982433.9525786,0.131712604846154,0.00252915797442799,0.000212029546335032,0.827964985084192
526743.78694287,4982673.9525786,0.412191288466199,0.0222784909152086,0.000211726321480045,0.828176711405673
529623.78694287,4978353.9525786,0.409070028567359,0,0.000211660986134426,0.828388372391807
526023.78694287,4981473.9525786,0.451750267144577,0,0.000210861902386724,0.828599234294194
528903.78694287,4980273.9525786,0.42033233833668,0.0298534488559892,0.00021064805448084,0.828809882348674
529143.78694287,4980753.9525786,0.401256396517162,0.0406131561238223,0.000210004213932998,0.829019886562607
534423.78694287,4979553.9525786,0.322562047526762,0.000788610363391655,0.000209944609716680,0.829229831172324
533943.78694287,4986993.9525786,0.527766695996562,0.000788610363391655,0.000209656020786318,0.82943948719311
529143.78694287,4987713.9525786,0.372372102028572,0.0138261103633917,0.0002093809317175,0.829648868124828
525783.78694287,4983153.9525786,0.331840118980306,0.0091198771870794,0.000209360339468541,0.829858228464296
529623.78694287,4988433.9525786,0.422365288531559,0,0.000209354555941393,0.830067583020238
534183.78694287,4986513.9525786,0.398105539527223,0.0108604306864065,0.000209279658850204,0.830276862679088
536343.78694287,4982673.9525786,0.100651074343577,0.00552027254374159,0.000207888665862702,0.83048475134495
529143.78694287,4980513.9525786,0.413463346777401,0.0366432200538358,0.000207578684951374,0.830692330029902
535863.78694287,4983633.9525786,0.420159072032537,0,0.000207524140799426,0.830899854170702
530583.78694287,4988193.9525786,0.567643843404257,0,0.000207352340926342,0.831107206511628
532503.78694287,4985553.9525786,0.409888881421104,0.0452484774562584,0.000207323770657693,0.831314530282286
529863.78694287,4988433.9525786,0.447020282023282,0,0.000207154236307200,0.831521684518593
527463.78694287,4979553.9525786,0.476299204393195,0,0.000206867889075798,0.831728552407669
535383.78694287,4980273.9525786,0.236198352305274,0,0.000206534434986111,0.831935086842655
526263.78694287,4983393.9525786,0.343632709965156,0.0186345306191117,0.000206459892555474,0.83214154673521
531783.78694287,4981473.9525786,0.274427928308446,0.0624011187752355,0.000205621362477558,0.832347168097688
525303.78694287,4983153.9525786,0.278532674880271,0.00276013627187079,0.000204981182631265,0.832552149280319
531063.78694287,4987233.9525786,0.583424642414728,0.0179156965006729,0.000204956717911535,0.83275710599823
526263.78694287,4980993.9525786,0.474391425229424,0,0.000204901465137653,0.832962007463368
528423.78694287,4980993.9525786,0.425785602371714,0.0358821668909825,0.000204609355970891,0.833166616819339
535143.78694287,4985553.9525786,0.520974163589288,0,0.000204561176018848,0.833371177995358
527223.78694287,4979793.9525786,0.490750600728458,0,0.000204476263876543,0.833575654259235
532023.78694287,4986753.9525786,0.539886704801696,0.0249261608344549,0.000203763495786520,0.833779417755021
536103.78694287,4983393.9525786,0.338063523989984,0,0.000203676741848541,0.83398309449687
531543.78694287,4982673.9525786,0.388008615219934,0.0731971315612382,0.000203491354321288,0.83418658585119
532503.78694287,4987713.9525786,0.628003411064749,0,0.000203045713350713,0.834389631564542
525543.78694287,4984113.9525786,0.210811447414910,0.0107225353297443,0.000202245579879765,0.834591877144421
536343.78694287,4983153.9525786,0.243482319746008,0,0.00020208368629339,0.834793960830715
530103.78694287,4988433.9525786,0.4769830205188,0,0.000201909230762719,0.834995870061477
529383.78694287,4980273.9525786,0.414869825210679,0.0354535413862719,0.000201859355528633,0.835197729417006
536103.78694287,4981953.9525786,0.267568185840135,0,0.000201527673785169,0.835399257090791
535623.78694287,4981233.9525786,0.223779906164889,0.00670318808882907,0.000201472760754516,0.835600729851546
527703.78694287,4979553.9525786,0.492388923042014,0.00315444145356662,0.000201117234638844,0.835801847086185
529143.78694287,4980273.9525786,0.41472553939157,0.0338736120457604,0.000200389759209175,0.836002236845394
526263.78694287,4982193.9525786,0.419436409724864,0.0126009757738896,0.000200128474189657,0.836202365319584
525063.78694287,4982913.9525786,0.236651557762731,0.000394305181695828,0.000200048402914006,0.836402413722498
533463.78694287,4987233.9525786,0.619660114405089,0,0.000199580477868636,0.836601994200366
525543.78694287,4981713.9525786,0.341195266191921,0,0.000199241743193070,0.83680123594356
527223.78694287,4980033.9525786,0.484016645897319,0.00475709286675639,0.000198438127642121,0.836999674071201
529383.78694287,4978353.9525786,0.430371918279965,0,0.000197846236328154,0.83719752030753
530823.78694287,4988193.9525786,0.598560471481661,0,0.000197618121956918,0.837395138429486
535863.78694287,4983873.9525786,0.445488015952832,0,0.000197504685207724,0.837592643114694
529383.78694287,4980033.9525786,0.416122152127815,0.0320983765141319,0.000197120291098534,0.837789763405793
535143.78694287,4980033.9525786,0.289785735558624,0,0.000196921213276351,0.837986684619069
528183.78694287,4980033.9525786,0.466048128569764,0.0184707436069987,0.000196805283695230,0.838183489902764
526503.78694287,4981953.9525786,0.43515986437133,0.0155244364064603,0.000196485998564223,0.838379975901329
534903.78694287,4979793.9525786,0.306511175060011,0,0.000196280600774913,0.838576256502103
535623.78694287,4981473.9525786,0.178324323691053,0.0118800134589502,0.000195762856542729,0.838772019358646
531063.78694287,4978593.9525786,0.345434432885821,0.0127617092866756,0.000195531170112955,0.83896755052876
526503.78694287,4980753.9525786,0.484729442507959,0.00276013627187079,0.000195478886081712,0.83916302941484
525303.78694287,4981713.9525786,0.261305934648390,0,0.000195258530777309,0.839358287945618
526503.78694287,4986753.9525786,0.0891285568150077,0.0147358260430686,0.000195213318894009,0.839553501264512
536343.78694287,4982913.9525786,0.152070470673907,0.00552027254374159,0.000195083210806529,0.839748584475319
529143.78694287,4980033.9525786,0.416498281827201,0.0307222240915209,0.000194791743141007,0.83994337621846
535383.78694287,4985073.9525786,0.538412399701316,0,0.000194786673572239,0.840138162892032
528903.78694287,4988433.9525786,0.358103221088421,0.00174054761103634,0.000194080126657540,0.84033224301869
526263.78694287,4981953.9525786,0.425756621886679,0.0119502607671602,0.000193941224296209,0.840526184242986
533943.78694287,4981473.9525786,0.272260557991492,0.0371677153432032,0.000193811695563811,0.84071999593855
535383.78694287,4984593.9525786,0.597808828688954,0,0.000193480005429462,0.840913475943979
529863.78694287,4979553.9525786,0.431826491986279,0.0259467109690444,0.000193183989073455,0.841106659933052
535143.78694287,4986033.9525786,0.46779189052036,0,0.000193174746321347,0.841299834679374
529623.78694287,4987953.9525786,0.427683515838452,0.0118123654104980,0.000193141141811857,0.841492975821186
532743.78694287,4987233.9525786,0.594986006125365,0.00988305854643338,0.000192972118924996,0.84168594794011
530343.78694287,4988433.9525786,0.5157428777375,0,0.000192784051884509,0.841878731991995
531303.78694287,4979793.9525786,0.305509190205089,0.0378890730148048,0.000191968253766228,0.842070700245761
533223.78694287,4981473.9525786,0.23460874187082,0.0503372897039031,0.000191908685686666,0.842262608931448
534183.78694287,4986993.9525786,0.528855005700523,0.000394305181695828,0.000191632257832590,0.84245424118928
533223.78694287,4987473.9525786,0.622376880725573,0,0.000190939713807925,0.842645180903088
531063.78694287,4988193.9525786,0.616191705291898,0,0.000190875760278018,0.842836056663366
536103.78694287,4981473.9525786,0.244388114054857,0,0.00019076668256434,0.84302682334593
535623.78694287,4984353.9525786,0.535454540409587,0,0.000190755442601272,0.843217578788532
528423.78694287,4979073.9525786,0.478110176404829,0.00538237718707941,0.000190711511980544,0.843408290300513
532983.78694287,4980273.9525786,0.28419743479545,0.035262701884253,0.000190380505428613,0.843598670805941
535143.78694287,4985793.9525786,0.524153384458197,0,0.000190356817058949,0.843789027623
525303.78694287,4981473.9525786,0.246603579644847,0,0.000190316546677661,0.843979344169678
525063.78694287,4982193.9525786,0.2330481119214,0,0.000190195395593435,0.844169539565271
536103.78694287,4981713.9525786,0.278041239846810,0,0.000190037237678044,0.84435957680295
529863.78694287,4978113.9525786,0.371418212446687,0.00157722072678331,0.000189827587682547,0.844549404390632
527223.78694287,4983873.9525786,0.299304283377349,0.0413539619784657,0.000189417351524866,0.844738821742157
525063.78694287,4981953.9525786,0.214655986227487,0,0.00018894703429187,0.844927768776449
536583.78694287,4982433.9525786,0.158891366960151,0,0.000188575119348368,0.845116343895797
526983.78694287,4984353.9525786,0.28693393251,0.0360845558546433,0.00018834595477222,0.845304689850569
525783.78694287,4981953.9525786,0.428252026629983,0.00357417732166891,0.00018828779037945,0.845492977640949
529623.78694287,4978113.9525786,0.391313623726015,0,0.000187956799551461,0.8456809344405
525303.78694287,4981953.9525786,0.313881467349784,0,0.000187736652473629,0.845868671092974
526743.78694287,4983873.9525786,0.323072597348224,0.0315486036339166,0.000187689419153389,0.846056360512127
535143.78694287,4986273.9525786,0.435853546193968,0,0.000187675284729458,0.846244035796856
527463.78694287,4979313.9525786,0.465614654506373,0,0.000187510082822998,0.84643154587968
529383.78694287,4988433.9525786,0.396178645575451,0.00387539956258412,0.000187304943899915,0.84661885082358
525543.78694287,4981233.9525786,0.313013902616938,0,0.000187251008831182,0.84680610183241
532743.78694287,4987713.9525786,0.642628690310221,0,0.000187116605347820,0.846993218437759
525543.78694287,4981473.9525786,0.34995292212697,0,0.000186975005273992,0.847180193443033
526263.78694287,4980753.9525786,0.486377013912483,0,0.000186902677103266,0.847367096120136
525543.78694287,4980993.9525786,0.274620926006656,0,0.000186862428874777,0.84755395854901
536103.78694287,4981233.9525786,0.222835265673972,0,0.000186828751556981,0.847740787300568
526023.78694287,4981953.9525786,0.41954246596797,0.00893371467025572,0.000186804062139627,0.847927591362707
532983.78694287,4987473.9525786,0.619997397922408,0.00331776833781965,0.00018654293083937,0.848114134293547
535383.78694287,4985313.9525786,0.532458451541854,0,0.000186508531209716,0.848300642824756
525063.78694287,4982673.9525786,0.238144977651113,0.00213485279273217,0.000186251546966563,0.848486894371723
529143.78694287,4978833.9525786,0.44908159609713,0.0090268001345895,0.000185809490421589,0.848672703862145
534183.78694287,4980033.9525786,0.296539421783829,0.0165185985868102,0.000185747580201398,0.848858451442346
527223.78694287,4979553.9525786,0.476655602698515,0.000394305181695828,0.000185331247255025,0.849043782689601
535863.78694287,4984113.9525786,0.4757787888747,0,0.000185252359270662,0.849229035048872
535383.78694287,4984833.9525786,0.601142817680069,0,0.000185038235700071,0.849414073284572
531543.78694287,4986993.9525786,0.586960878195021,0.0241753196500673,0.000184583717180111,0.849598657001752
525063.78694287,4982433.9525786,0.249205040631257,0.00118291554508748,0.000184207027913918,0.849782864029666
525303.78694287,4981233.9525786,0.225032233082025,0.000394305181695828,0.000184175417658711,0.849967039447324
525783.78694287,4983393.9525786,0.317523142767118,0.0142230063930013,0.000184076987984149,0.850151116435309
530583.78694287,4988433.9525786,0.550975748266874,0,0.000183792893364939,0.850334909328674
528663.78694287,4981953.9525786,0.373567084581704,0.05628016487214,0.000183655425725723,0.8505185647544
536343.78694287,4982193.9525786,0.255862536310390,0,0.000183362593593356,0.850701927347993
529143.78694287,4979313.9525786,0.430053749550648,0.0193759421265141,0.000183300654244406,0.850885228002237
525543.78694287,4982673.9525786,0.365945833623652,0.00601025235531628,0.000183073521328840,0.851068301523566
535383.78694287,4980033.9525786,0.258695224571012,0,0.000182806578958407,0.851251108102524
535143.78694287,4981233.9525786,0.221862261304085,0.0189266487213997,0.000182634424477294,0.851433742527002
526503.78694287,4986993.9525786,0.131298245570764,0.0116068135935397,0.000182605032553255,0.851616347559555
536583.78694287,4982673.9525786,0.102298645748100,0.00473166218034993,0.000182365380845797,0.8517987129404
525303.78694287,4984113.9525786,0.181070070496571,0.0109052405787349,0.000181564434814434,0.851980277375215
536103.78694287,4982913.9525786,0.146328018394592,0.0132262617765814,0.000181204523427737,0.852161481898643
528183.78694287,4981473.9525786,0.427153851228988,0.0424186490578735,0.000181031045316698,0.85234251294396
529863.78694287,4979793.9525786,0.425082054852042,0.0328399226110363,0.000180974303711211,0.852523487247671
