x	y	Time	d2et	slope	elevm	ExtentFile
607277.266	5151157.96	2265	0	41	1100	003SCF_master_avail.txt
607256.334	5151213.28	2275	0	36	1141	003SCF_master_avail.txt
607238.196	5151197.41	2280	0	42	1142	003SCF_master_avail.txt
606994.812	5151160	2405	0	46	1383	003SCF_master_avail.txt
606972.461	5151165.39	2415	10	37	1408	003SCF_master_avail.txt
606939.224	5151135.31	2420	0	54	1411	003SCF_master_avail.txt
606760.806	5151243.54	2425	22	30	1498	003SCF_master_avail.txt
606215.023	5150945	2430	14	32	1300	003SCF_master_avail.txt
606914.368	5150629.81	2445	0	52	1703	003SCF_master_avail.txt
606875.285	5150626.43	2450	14	20	1737	003SCF_master_avail.txt
606911.808	5150557.4	2455	0	47	1725	003SCF_master_avail.txt
606904.326	5150546.41	2460	0	47	1725	003SCF_master_avail.txt
606880.381	5150598.58	2470	20	15	1745	003SCF_master_avail.txt
606802.783	5150385.15	2475	10	36	1774	003SCF_master_avail.txt
606806.003	5150333.1	2480	0	52	1767	003SCF_master_avail.txt
606932.238	5150312.82	2485	0	46	1596	003SCF_master_avail.txt
606825.219	5150375.1	2495	0	59	1741	003SCF_master_avail.txt
606681.801	5150106.92	2500	10	27	1776	003SCF_master_avail.txt
606690.783	5150119.91	2510	10	27	1782	003SCF_master_avail.txt
606788.874	5150128.9	2515	0	52	1623	003SCF_master_avail.txt
606830.464	5149946.56	2520	0	40	1620	003SCF_master_avail.txt
606243.261	5150340.67	2525	0	35	1471	003SCF_master_avail.txt
606704.502	5150125.43	2530	10	27	1782	003SCF_master_avail.txt
606655.54	5150159.9	2540	0	37	1769	003SCF_master_avail.txt
605389.247	5150193.48	2545	0	48	1431	003SCF_master_avail.txt
605385.651	5150179.58	2550	0	44	1398	003SCF_master_avail.txt
605396.84	5150198.26	2555	0	48	1431	003SCF_master_avail.txt
605421.366	5150200.3	2560	0	45	1457	003SCF_master_avail.txt
605418.581	5150183.91	2565	0	45	1451	003SCF_master_avail.txt
605319.259	5150245.8	2570	0	40	1365	003SCF_master_avail.txt
605187.79	5150125.61	2575	0	37	1236	003SCF_master_avail.txt
605201.085	5150155.69	2585	0	43	1235	003SCF_master_avail.txt
605237.887	5150158.01	2590	0	45	1288	003SCF_master_avail.txt
605256.833	5150127.8	2595	0	45	1282	003SCF_master_avail.txt
605399.2	5150194.94	2610	0	48	1431	003SCF_master_avail.txt
605597.967	5150020.26	2615	0	34	1530	003SCF_master_avail.txt
605535.731	5150156.18	2620	22	24	1519	003SCF_master_avail.txt
605388.087	5150260.26	2625	0	48	1437	003SCF_master_avail.txt
605399.991	5150193.58	2630	0	48	1431	003SCF_master_avail.txt
605660.033	5149982.41	2640	10	35	1542	003SCF_master_avail.txt
605655.501	5149978.16	2645	10	35	1542	003SCF_master_avail.txt
605698.586	5149972.39	2650	14	25	1579	003SCF_master_avail.txt
605558.585	5149989.69	2655	0	40	1485	003SCF_master_avail.txt
606128.129	5149507.19	2660	0	30	1731	003SCF_master_avail.txt
606479.801	5149502.02	2665	10	5	1806	003SCF_master_avail.txt
606609.396	5149597.24	2670	0	54	1763	003SCF_master_avail.txt
606611.122	5149586.39	2675	0	54	1735	003SCF_master_avail.txt
606563.555	5149584.86	2680	0	55	1760	003SCF_master_avail.txt
606569.062	5149577.27	2685	0	55	1760	003SCF_master_avail.txt
606529.132	5149577.98	2690	0	38	1808	003SCF_master_avail.txt
606586.075	5149570.17	2695	0	55	1760	003SCF_master_avail.txt
606606.136	5149608	2700	0	54	1763	003SCF_master_avail.txt
606637.128	5149591.68	2705	0	54	1738	003SCF_master_avail.txt
606640.236	5149589.55	2710	0	53	1711	003SCF_master_avail.txt
606580.703	5149482.68	2715	0	49	1695	003SCF_master_avail.txt
606606.289	5149599.29	2720	0	54	1763	003SCF_master_avail.txt
606579.016	5149578.7	2725	0	55	1760	003SCF_master_avail.txt
606574.203	5149590.48	2730	0	52	1785	003SCF_master_avail.txt
606498.423	5149578.17	2735	0	18	1805	003SCF_master_avail.txt
606199.504	5149201.09	2740	0	41	1778	003SCF_master_avail.txt
606482.7	5149336.84	2745	0	40	1721	003SCF_master_avail.txt
606517.862	5149564.07	2750	0	38	1808	003SCF_master_avail.txt
606519.466	5149560.13	2755	0	50	1778	003SCF_master_avail.txt
606688.671	5150109.11	2760	10	22	1782	003SCF_master_avail.txt
606874.389	5150633.74	2765	14	20	1737	003SCF_master_avail.txt
606882.236	5150624	2770	14	20	1737	003SCF_master_avail.txt
606896.371	5150562.31	2775	0	38	1732	003SCF_master_avail.txt
606887.146	5150563.12	2780	10	17	1751	003SCF_master_avail.txt
606947.652	5150570.35	2785	0	54	1685	003SCF_master_avail.txt
607020.685	5150650.62	2790	0	44	1592	003SCF_master_avail.txt
607017.059	5150638.62	2795	0	44	1592	003SCF_master_avail.txt
607046.095	5150645.97	2800	0	47	1567	003SCF_master_avail.txt
