x	y	Time	d2et	slope	elevm	ExtentFile
594725.623	5140362.5	10689	0	51	1345	005DDM_master_avail.txt
594786.163	5140489.13	10692	0	59	1159	005DDM_master_avail.txt
594786.686	5140414.13	10698	0	51	1265	005DDM_master_avail.txt
594799.068	5140419.7	10701	0	52	1232	005DDM_master_avail.txt
594766.839	5140394.79	10704	0	49	1278	005DDM_master_avail.txt
594715.76	5140372.38	10707	0	48	1329	005DDM_master_avail.txt
594700.655	5140390.13	10713	0	54	1344	005DDM_master_avail.txt
594749.804	5140366.13	10719	0	46	1306	005DDM_master_avail.txt
594688.43	5140253.95	10722	0	42	1317	005DDM_master_avail.txt
594717.646	5140337.12	10725	0	49	1360	005DDM_master_avail.txt
594717.843	5140340.28	10728	0	51	1345	005DDM_master_avail.txt
594600.972	5140310.66	10731	0	47	1366	005DDM_master_avail.txt
594644.29	5140310.2	10734	0	48	1386	005DDM_master_avail.txt
594634.435	5140373.45	10737	14	3	1430	005DDM_master_avail.txt
594635.485	5140386.47	10740	14	3	1430	005DDM_master_avail.txt
594597.282	5140409.54	10746	30	8	1418	005DDM_master_avail.txt
594546.543	5140387.99	10749	10	37	1411	005DDM_master_avail.txt
594546.867	5140372.05	10752	0	40	1395	005DDM_master_avail.txt
594385.987	5140493.01	10755	0	42	1315	005DDM_master_avail.txt
594396.501	5140591.27	10767	0	47	1368	005DDM_master_avail.txt
594322.786	5140641.1	10770	10	38	1322	005DDM_master_avail.txt
594311.695	5140648.94	10773	0	39	1305	005DDM_master_avail.txt
594293.404	5140648.73	10776	0	39	1305	005DDM_master_avail.txt
594287.529	5140651.34	10779	0	39	1305	005DDM_master_avail.txt
594263.579	5140616.96	10782	0	38	1277	005DDM_master_avail.txt
594263.608	5140721.77	10791	0	45	1301	005DDM_master_avail.txt
594250.4	5140667.76	10797	0	41	1271	005DDM_master_avail.txt
594264.334	5140682.35	10800	0	43	1296	005DDM_master_avail.txt
594285.486	5140657.7	10803	0	41	1287	005DDM_master_avail.txt
594321.051	5140661.32	10806	10	38	1322	005DDM_master_avail.txt
594384.512	5140656.99	10809	0	50	1370	005DDM_master_avail.txt
594490.798	5140737.24	10815	0	51	1401	005DDM_master_avail.txt
594488.363	5140668.35	10818	10	32	1430	005DDM_master_avail.txt
594429.379	5140598.62	10821	0	42	1388	005DDM_master_avail.txt
594416.181	5140555.5	10824	0	46	1375	005DDM_master_avail.txt
594381.512	5140533.25	10827	10	41	1321	005DDM_master_avail.txt
594379.112	5140487.27	10830	0	42	1309	005DDM_master_avail.txt
594491.047	5140475.18	10836	0	37	1457	005DDM_master_avail.txt
594453.041	5140398	10842	0	56	1334	005DDM_master_avail.txt
594381.881	5140486.16	10845	0	42	1309	005DDM_master_avail.txt
594396.657	5140485.59	10848	0	40	1327	005DDM_master_avail.txt
594389.203	5140483.94	10851	0	40	1327	005DDM_master_avail.txt
594409.022	5140520.96	10854	0	45	1341	005DDM_master_avail.txt
594401.207	5140523.76	10857	0	45	1341	005DDM_master_avail.txt
594399.256	5140524.64	10860	0	45	1341	005DDM_master_avail.txt
594409.441	5140532.64	10863	0	45	1341	005DDM_master_avail.txt
594370.645	5140526.64	10866	10	41	1321	005DDM_master_avail.txt
594362.88	5140528.68	10869	10	41	1321	005DDM_master_avail.txt
594410.625	5140475.17	10872	0	40	1327	005DDM_master_avail.txt
594404.252	5140525.71	10875	0	45	1341	005DDM_master_avail.txt
594444.185	5140562.91	10881	0	45	1403	005DDM_master_avail.txt
594522.504	5140632.98	10884	0	39	1434	005DDM_master_avail.txt
594534.125	5140674.61	10887	0	52	1407	005DDM_master_avail.txt
594548.085	5140607.32	10890	0	51	1414	005DDM_master_avail.txt
594544.944	5140606.14	10893	0	51	1414	005DDM_master_avail.txt
594543.992	5140571.44	10896	0	51	1426	005DDM_master_avail.txt
594454.582	5140605.24	10899	0	41	1408	005DDM_master_avail.txt
594373.769	5140631.97	10902	0	50	1357	005DDM_master_avail.txt
594383.079	5140660.64	10905	0	50	1370	005DDM_master_avail.txt
594288.224	5140669.5	10908	0	39	1316	005DDM_master_avail.txt
594311.551	5140687.01	10911	0	39	1316	005DDM_master_avail.txt
594289.545	5140657.17	10914	0	39	1305	005DDM_master_avail.txt
594278.776	5140682.9	10917	0	43	1296	005DDM_master_avail.txt
594291.849	5140644.41	10923	0	39	1305	005DDM_master_avail.txt
594311.195	5140649.49	10926	0	39	1305	005DDM_master_avail.txt
594292.765	5140663.66	10929	0	39	1316	005DDM_master_avail.txt
594277.437	5140735.14	10932	0	45	1301	005DDM_master_avail.txt
594277.906	5140751.49	10935	0	45	1300	005DDM_master_avail.txt
594280.75	5140750.98	10941	0	45	1300	005DDM_master_avail.txt
594292.265	5140675.06	10944	0	39	1316	005DDM_master_avail.txt
594273.975	5140588.94	10947	10	36	1272	005DDM_master_avail.txt
594277.359	5140589.83	10950	10	36	1272	005DDM_master_avail.txt
594235.3	5140662.54	10959	0	38	1255	005DDM_master_avail.txt
594224.522	5140660.58	10962	0	38	1250	005DDM_master_avail.txt
594249.068	5140669.91	10965	0	41	1271	005DDM_master_avail.txt
594276.028	5140610.28	10968	10	36	1272	005DDM_master_avail.txt
594263.466	5140586.03	10971	20	35	1266	005DDM_master_avail.txt
594271.799	5140586	10974	20	35	1266	005DDM_master_avail.txt
594295.19	5140640.62	10977	0	39	1305	005DDM_master_avail.txt
594338.664	5140730.56	10980	0	47	1380	005DDM_master_avail.txt
594346.61	5140707.42	10983	0	48	1372	005DDM_master_avail.txt
594372.159	5140585.11	10986	0	42	1332	005DDM_master_avail.txt
594387.056	5140507.35	10989	0	42	1315	005DDM_master_avail.txt
594373.508	5140475.38	10992	0	42	1309	005DDM_master_avail.txt
594375.72	5140491.81	10995	0	42	1315	005DDM_master_avail.txt
594380.852	5140497.47	10998	0	42	1315	005DDM_master_avail.txt
594389.226	5140593.45	11001	0	47	1368	005DDM_master_avail.txt
594396.49	5140589.99	11004	0	47	1368	005DDM_master_avail.txt
594450.811	5140566.94	11007	0	45	1403	005DDM_master_avail.txt
594470.663	5140534.97	11010	0	49	1431	005DDM_master_avail.txt
594473.904	5140547.51	11013	0	46	1430	005DDM_master_avail.txt
594469.998	5140535.71	11016	0	49	1431	005DDM_master_avail.txt
594476.75	5140482.07	11019	0	51	1433	005DDM_master_avail.txt
594465.765	5140475.63	11022	0	51	1433	005DDM_master_avail.txt
594531.829	5140456.81	11025	0	40	1448	005DDM_master_avail.txt
594539.356	5140498.3	11028	10	36	1466	005DDM_master_avail.txt
594540.952	5140443.07	11031	0	35	1452	005DDM_master_avail.txt
594523.42	5140437.94	11034	0	40	1448	005DDM_master_avail.txt
594520.851	5140439.51	11037	0	40	1448	005DDM_master_avail.txt
594510.96	5140437.87	11040	0	41	1440	005DDM_master_avail.txt
594516.935	5140441.24	11043	0	40	1448	005DDM_master_avail.txt
594554.795	5140440.18	11046	0	35	1452	005DDM_master_avail.txt
594560.409	5140446	11049	0	35	1452	005DDM_master_avail.txt
594577.213	5140551.32	11052	0	59	1403	005DDM_master_avail.txt
594579.167	5140634.81	11055	0	56	1376	005DDM_master_avail.txt
594573.027	5140618.84	11061	0	56	1376	005DDM_master_avail.txt
594570.443	5140598.14	11064	0	56	1381	005DDM_master_avail.txt
594578.605	5140452.41	11067	0	40	1446	005DDM_master_avail.txt
594519.622	5140437.51	11070	0	40	1448	005DDM_master_avail.txt
594473.023	5140477.55	11073	0	51	1433	005DDM_master_avail.txt
594470.318	5140494.79	11076	0	51	1434	005DDM_master_avail.txt
594567.677	5140434.36	11079	0	31	1428	005DDM_master_avail.txt
594618.264	5140521.51	11085	0	60	1344	005DDM_master_avail.txt
594562.434	5140420.03	11088	0	39	1430	005DDM_master_avail.txt
594565.811	5140418.92	11091	0	31	1428	005DDM_master_avail.txt
594539.365	5140440.81	11094	0	35	1452	005DDM_master_avail.txt
594498.237	5140596.31	11097	32	13	1443	005DDM_master_avail.txt
594391.422	5140802.67	11100	10	14	1431	005DDM_master_avail.txt
594407.395	5140811.6	11103	10	14	1431	005DDM_master_avail.txt
594368.224	5140782.32	11106	14	35	1416	005DDM_master_avail.txt
594414.315	5140708.43	11109	10	28	1428	005DDM_master_avail.txt
594420.718	5140689.66	11112	10	28	1428	005DDM_master_avail.txt
594395.812	5140688.18	11115	0	39	1411	005DDM_master_avail.txt
594389.263	5140710.45	11118	0	39	1411	005DDM_master_avail.txt
594388.071	5140727.36	11121	10	36	1420	005DDM_master_avail.txt
594270.729	5140996.38	11124	0	47	1391	005DDM_master_avail.txt
594154.177	5141074.44	11127	10	40	1214	005DDM_master_avail.txt
594126.426	5140911.73	11130	0	49	1158	005DDM_master_avail.txt
594132.153	5140905.22	11133	0	49	1158	005DDM_master_avail.txt
594135.769	5140911.93	11136	0	49	1158	005DDM_master_avail.txt
594124.69	5140844.04	11139	0	46	1152	005DDM_master_avail.txt
594120.802	5140838.99	11142	0	46	1152	005DDM_master_avail.txt
594149.436	5140866.74	11145	0	57	1188	005DDM_master_avail.txt
594198.938	5140905.94	11148	0	55	1288	005DDM_master_avail.txt
594113.957	5140898.35	11151	0	49	1158	005DDM_master_avail.txt
594162.079	5140837.53	11154	0	54	1183	005DDM_master_avail.txt
594159.087	5140860.51	11157	0	54	1183	005DDM_master_avail.txt
594163.027	5140761.37	11163	0	42	1199	005DDM_master_avail.txt
594158.609	5140743.39	11169	0	42	1177	005DDM_master_avail.txt
594121.134	5140753.44	11172	0	44	1155	005DDM_master_avail.txt
594150.882	5140934.75	11175	0	61	1202	005DDM_master_avail.txt
594141.552	5141054.85	11178	10	44	1214	005DDM_master_avail.txt
594151.622	5141073.15	11181	10	40	1214	005DDM_master_avail.txt
594139.547	5140960.42	11184	0	59	1209	005DDM_master_avail.txt
594129.814	5140930.19	11187	0	50	1162	005DDM_master_avail.txt
594117.081	5140947.34	11190	0	49	1178	005DDM_master_avail.txt
594119.072	5140874.81	11193	0	47	1156	005DDM_master_avail.txt
594178.842	5140842.14	11196	0	59	1216	005DDM_master_avail.txt
594111.229	5140871.02	11199	0	39	1136	005DDM_master_avail.txt
594197.518	5140787.17	11202	0	49	1231	005DDM_master_avail.txt
594180.126	5140773.08	11205	0	48	1204	005DDM_master_avail.txt
594166.62	5140736.34	11211	0	39	1195	005DDM_master_avail.txt
594103.645	5140691.46	11217	0	46	1136	005DDM_master_avail.txt
594158.307	5140628.82	11220	0	41	1186	005DDM_master_avail.txt
594183.172	5140610.1	11223	10	37	1198	005DDM_master_avail.txt
594246.842	5140669.73	11226	0	41	1271	005DDM_master_avail.txt
594259.52	5140677	11229	0	41	1271	005DDM_master_avail.txt
594252.211	5140696.78	11232	0	44	1274	005DDM_master_avail.txt
594262.227	5140698.27	11235	0	44	1274	005DDM_master_avail.txt
594272.825	5140711.27	11238	0	44	1302	005DDM_master_avail.txt
594270.656	5140697.51	11241	0	44	1302	005DDM_master_avail.txt
594312.509	5140819.07	11244	0	55	1387	005DDM_master_avail.txt
594278.161	5140826.32	11247	0	48	1321	005DDM_master_avail.txt
594276.986	5140613.91	11250	0	38	1277	005DDM_master_avail.txt
594257.483	5140618.44	11253	10	37	1261	005DDM_master_avail.txt
594267.623	5140614.4	11256	0	38	1277	005DDM_master_avail.txt
594277.209	5140586.62	11259	20	35	1266	005DDM_master_avail.txt
594267.722	5140585.24	11262	20	35	1266	005DDM_master_avail.txt
594296.302	5140652.21	11265	0	39	1305	005DDM_master_avail.txt
594384.78	5140585.69	11268	0	42	1332	005DDM_master_avail.txt
594645.422	5140271	11271	0	46	1354	005DDM_master_avail.txt
594777.157	5140263.44	11274	0	52	1280	005DDM_master_avail.txt
594789.282	5140248.97	11277	0	52	1240	005DDM_master_avail.txt
594848.854	5140164.52	11280	0	46	1157	005DDM_master_avail.txt
594779.848	5140256.98	11283	0	49	1269	005DDM_master_avail.txt
594785.297	5140250.13	11286	0	49	1269	005DDM_master_avail.txt
594770.114	5140203.76	11289	0	46	1235	005DDM_master_avail.txt
594661.178	5140234.18	11292	20	30	1319	005DDM_master_avail.txt
594538.823	5137857.43	11298	0	44	1331	005DDM_master_avail.txt
594532.548	5137839.56	11301	0	48	1349	005DDM_master_avail.txt
594507.918	5137858.67	11307	0	48	1368	005DDM_master_avail.txt
594465.688	5137553.92	11313	28	28	1517	005DDM_master_avail.txt
594150.978	5137167.91	11316	0	46	1360	005DDM_master_avail.txt
594189.308	5137107.41	11319	0	46	1342	005DDM_master_avail.txt
594220.535	5137160.61	11322	0	47	1395	005DDM_master_avail.txt
594256.091	5137126.38	11328	0	46	1413	005DDM_master_avail.txt
594217.55	5137119.45	11334	0	51	1388	005DDM_master_avail.txt
594205.858	5137111.03	11340	0	46	1342	005DDM_master_avail.txt
594169.088	5137156.12	11343	0	47	1349	005DDM_master_avail.txt
594114.634	5137190.91	11346	0	41	1364	005DDM_master_avail.txt
594023.827	5137284.34	11349	0	40	1312	005DDM_master_avail.txt
594039.41	5137305.23	11352	0	39	1345	005DDM_master_avail.txt
594027.462	5137303.98	11355	0	41	1334	005DDM_master_avail.txt
594028.785	5137309.9	11358	0	41	1334	005DDM_master_avail.txt
594012.201	5137259.73	11361	0	35	1286	005DDM_master_avail.txt
594052.144	5137210.27	11364	0	36	1325	005DDM_master_avail.txt
594235.237	5137132.54	11367	0	51	1388	005DDM_master_avail.txt
594411.378	5137064	11370	10	35	1523	005DDM_master_avail.txt
594408.268	5137066.19	11373	10	35	1523	005DDM_master_avail.txt
594645.282	5137261.62	11376	0	43	1468	005DDM_master_avail.txt
594646.351	5137275.96	11379	0	44	1482	005DDM_master_avail.txt
594650.208	5137272.25	11382	0	44	1482	005DDM_master_avail.txt
594882.437	5135083.52	11388	0	42	1542	005DDM_master_avail.txt
594890.806	5133089.73	11391	0	36	1488	005DDM_master_avail.txt
594676.426	5132524.57	11394	0	41	1530	005DDM_master_avail.txt
594630.587	5132499.39	11397	0	41	1502	005DDM_master_avail.txt
594402.091	5132310.66	11400	0	39	1306	005DDM_master_avail.txt
594422.566	5132311.15	11403	0	39	1315	005DDM_master_avail.txt
594500.115	5132300.93	11406	0	39	1337	005DDM_master_avail.txt
594496.249	5132427.24	11409	0	39	1430	005DDM_master_avail.txt
594629.315	5132510.95	11412	0	41	1502	005DDM_master_avail.txt
594611.634	5132474.23	11415	0	40	1476	005DDM_master_avail.txt
594726.109	5132598.11	11418	10	20	1602	005DDM_master_avail.txt
594780.013	5132611.36	11421	10	17	1610	005DDM_master_avail.txt
594752.102	5132677.4	11424	0	41	1577	005DDM_master_avail.txt
594859.721	5132811.53	11427	0	44	1579	005DDM_master_avail.txt
594894.326	5132804.15	11430	0	34	1594	005DDM_master_avail.txt
594894.086	5132809.13	11433	0	34	1594	005DDM_master_avail.txt
594887.696	5132787.97	11436	0	34	1594	005DDM_master_avail.txt
594888.978	5132827.76	11439	0	32	1607	005DDM_master_avail.txt
594817.426	5132974.44	11442	0	35	1578	005DDM_master_avail.txt
594813.749	5132979.3	11445	0	35	1578	005DDM_master_avail.txt
594824.48	5132952.91	11448	0	22	1584	005DDM_master_avail.txt
594823.983	5132948.76	11451	0	22	1584	005DDM_master_avail.txt
594828.003	5132947.59	11454	0	22	1584	005DDM_master_avail.txt
594720.734	5132574.43	11457	0	37	1587	005DDM_master_avail.txt
594531.317	5132462.56	11460	0	31	1460	005DDM_master_avail.txt
594636.529	5132585.25	11463	0	59	1500	005DDM_master_avail.txt
594638.601	5132499.79	11466	0	42	1503	005DDM_master_avail.txt
594638.401	5132499.33	11469	0	42	1503	005DDM_master_avail.txt
594612.749	5132599.36	11472	0	54	1478	005DDM_master_avail.txt
594616.426	5132628.3	11475	0	44	1469	005DDM_master_avail.txt
594615.951	5132594.42	11478	0	54	1478	005DDM_master_avail.txt
594583.514	5132623.76	11481	14	32	1436	005DDM_master_avail.txt
594394.492	5132274.93	11484	0	39	1287	005DDM_master_avail.txt
594336.181	5132167.08	11487	14	35	1201	005DDM_master_avail.txt
594121.535	5132146.91	11490	0	37	1076	005DDM_master_avail.txt
594238.22	5132181.07	11496	0	41	1157	005DDM_master_avail.txt
594273.137	5132198.47	11499	0	41	1188	005DDM_master_avail.txt
594274.837	5132206.01	11502	0	41	1188	005DDM_master_avail.txt
594616.922	5132240.51	11505	0	37	1343	005DDM_master_avail.txt
594728.839	5131958.81	11508	20	34	1304	005DDM_master_avail.txt
594494.478	5132383.57	11511	0	39	1390	005DDM_master_avail.txt
594585.819	5132497.44	11514	0	31	1486	005DDM_master_avail.txt
594591.746	5132486.02	11517	0	40	1476	005DDM_master_avail.txt
594621.8	5132603.39	11520	0	54	1478	005DDM_master_avail.txt
594639.157	5132616.78	11523	0	56	1494	005DDM_master_avail.txt
594890.856	5132806.02	11526	0	34	1594	005DDM_master_avail.txt
594595.423	5134577.16	11529	20	18	1621	005DDM_master_avail.txt
594251.712	5137103.7	11532	0	49	1395	005DDM_master_avail.txt
594010.51	5137202.88	11535	0	35	1282	005DDM_master_avail.txt
593829.162	5137209.6	11538	0	35	1194	005DDM_master_avail.txt
593829.184	5137215.66	11541	28	33	1206	005DDM_master_avail.txt
593820.025	5137222.04	11544	28	33	1206	005DDM_master_avail.txt
593825.907	5137203.18	11547	0	35	1194	005DDM_master_avail.txt
593812.422	5137206.31	11550	0	36	1182	005DDM_master_avail.txt
593826.479	5137202.5	11553	0	35	1194	005DDM_master_avail.txt
593836.019	5137211.3	11556	0	35	1194	005DDM_master_avail.txt
593799.212	5137180.64	11559	0	35	1168	005DDM_master_avail.txt
593832.969	5137189.09	11571	0	35	1194	005DDM_master_avail.txt
593767.349	5138052.09	11580	0	50	1376	005DDM_master_avail.txt
593651.282	5138287.06	11583	0	41	1229	005DDM_master_avail.txt
594566.762	5139257.88	11586	211	22	1067	005DDM_master_avail.txt
594363.871	5140555.96	11589	0	41	1325	005DDM_master_avail.txt
594299.463	5140698.68	11592	0	41	1322	005DDM_master_avail.txt
594294.323	5140659.86	11595	0	39	1305	005DDM_master_avail.txt
594297.656	5140656.06	11598	0	39	1305	005DDM_master_avail.txt
594374.25	5141096.51	11604	0	44	1315	005DDM_master_avail.txt
594581.927	5140899.3	11607	0	49	1178	005DDM_master_avail.txt
595042.335	5140412.55	11616	0	38	1057	005DDM_master_avail.txt
594814.302	5135348.9	11628	20	14	1591	005DDM_master_avail.txt
594775.713	5135164.19	11631	10	37	1627	005DDM_master_avail.txt
594844.868	5135130.96	11634	10	35	1594	005DDM_master_avail.txt
594846.144	5135129.51	11637	10	35	1594	005DDM_master_avail.txt
594829.525	5135126.09	11640	10	27	1597	005DDM_master_avail.txt
594824.057	5135128.86	11643	10	27	1597	005DDM_master_avail.txt
594829.032	5135126.61	11646	10	27	1597	005DDM_master_avail.txt
594783.277	5133991.38	11649	10	27	1569	005DDM_master_avail.txt
595751.26	5132389.28	11658	0	47	1507	005DDM_master_avail.txt
595762.223	5132384.27	11661	0	44	1512	005DDM_master_avail.txt
595750.317	5132393.02	11670	0	47	1507	005DDM_master_avail.txt
595676.664	5131694.81	11673	0	31	1665	005DDM_master_avail.txt
595740.577	5130994.07	11676	168	24	1536	005DDM_master_avail.txt
595712.606	5130296.33	11679	20	15	1585	005DDM_master_avail.txt
594634.05	5129597.6	11682	20	20	1613	005DDM_master_avail.txt
594622.998	5129608.12	11685	20	20	1613	005DDM_master_avail.txt
594622.861	5129629.88	11688	20	21	1623	005DDM_master_avail.txt
594624.447	5129647.79	11691	10	21	1634	005DDM_master_avail.txt
594470.294	5129768.57	11694	0	37	1635	005DDM_master_avail.txt
594282.141	5130224.43	11697	0	26	1513	005DDM_master_avail.txt
594371.843	5130270.02	11700	10	31	1504	005DDM_master_avail.txt
594542.616	5130351.4	11703	0	51	1271	005DDM_master_avail.txt
595480.592	5129507.82	11706	10	31	1649	005DDM_master_avail.txt
595540.779	5129615.88	11709	0	35	1595	005DDM_master_avail.txt
595679.192	5130318.67	11712	10	22	1584	005DDM_master_avail.txt
595613.531	5130353.26	11715	10	22	1578	005DDM_master_avail.txt
595554.848	5130495.48	11718	0	50	1532	005DDM_master_avail.txt
595903.217	5130292.28	11721	10	45	1582	005DDM_master_avail.txt
595573.628	5129611.68	11724	10	28	1594	005DDM_master_avail.txt
595285.991	5128970.63	11727	0	37	1569	005DDM_master_avail.txt
595153.27	5128841.9	11730	0	39	1544	005DDM_master_avail.txt
595136.187	5128754.44	11733	0	34	1548	005DDM_master_avail.txt
594941.318	5128949.17	11736	0	32	1762	005DDM_master_avail.txt
594901.404	5128983.61	11739	0	35	1736	005DDM_master_avail.txt
594898.274	5128777.59	11742	22	14	1745	005DDM_master_avail.txt
595131.672	5128753.56	11745	0	34	1548	005DDM_master_avail.txt
595250.742	5128695.97	11748	0	38	1484	005DDM_master_avail.txt
596409.313	5129916.48	11751	10	11	1478	005DDM_master_avail.txt
595883.059	5130302.98	11754	14	22	1584	005DDM_master_avail.txt
595885.796	5130301.26	11757	14	22	1584	005DDM_master_avail.txt
595564.587	5130478.36	11760	0	50	1536	005DDM_master_avail.txt
595319.438	5132442.74	11763	22	12	1603	005DDM_master_avail.txt
594617.645	5132537.79	11766	0	50	1533	005DDM_master_avail.txt
595109.724	5132679.21	11769	0	56	1580	005DDM_master_avail.txt
595274.875	5132489.25	11772	0	32	1618	005DDM_master_avail.txt
594877.84	5132686.34	11775	0	34	1659	005DDM_master_avail.txt
595528.328	5130511.31	11778	0	45	1529	005DDM_master_avail.txt
595567.425	5130467.74	11781	0	50	1536	005DDM_master_avail.txt
594915.963	5128712.87	11784	10	28	1740	005DDM_master_avail.txt
595043.428	5128948.62	11787	0	36	1639	005DDM_master_avail.txt
594917.71	5128805.6	11790	10	20	1750	005DDM_master_avail.txt
594829.995	5128961.17	11793	0	44	1708	005DDM_master_avail.txt
594837.901	5128916.34	11796	0	32	1734	005DDM_master_avail.txt
594907.717	5128916.32	11799	0	25	1758	005DDM_master_avail.txt
595182.273	5128770.43	11802	0	34	1522	005DDM_master_avail.txt
594929.433	5128710.44	11805	0	47	1722	005DDM_master_avail.txt
594909.138	5128778.8	11808	22	14	1745	005DDM_master_avail.txt
594918.353	5128691.9	11811	0	47	1722	005DDM_master_avail.txt
594354.773	5130156.37	11814	10	25	1572	005DDM_master_avail.txt
596150.147	5130222.62	11820	0	59	1427	005DDM_master_avail.txt
596998.054	5129280.2	11823	0	45	1193	005DDM_master_avail.txt
596868.328	5129148.84	11826	0	67	1193	005DDM_master_avail.txt
596872.768	5129141.77	11832	0	67	1193	005DDM_master_avail.txt
596913.994	5129155.87	11835	0	68	1078	005DDM_master_avail.txt
596901.311	5129156.79	11838	0	71	1129	005DDM_master_avail.txt
596952.293	5129204.92	11841	0	62	1149	005DDM_master_avail.txt
597082.235	5129346.76	11844	0	56	1110	005DDM_master_avail.txt
597086.463	5129355.47	11847	0	56	1110	005DDM_master_avail.txt
597086.253	5129363.82	11850	0	54	1094	005DDM_master_avail.txt
597079.414	5129341.11	11853	0	56	1110	005DDM_master_avail.txt
597082.692	5129361.1	11856	0	56	1110	005DDM_master_avail.txt
597081.119	5129368.98	11859	0	54	1094	005DDM_master_avail.txt
597109.804	5129371.06	11862	0	53	1062	005DDM_master_avail.txt
597069.863	5129366.83	11865	0	54	1094	005DDM_master_avail.txt
595682.054	5130293.8	11868	32	1	1585	005DDM_master_avail.txt
594777.149	5128812.64	11871	0	49	1656	005DDM_master_avail.txt
594781.723	5128758.12	11874	0	38	1629	005DDM_master_avail.txt
595023.961	5129403.25	11877	60	7	1609	005DDM_master_avail.txt
597081.358	5129143.27	11880	0	49	984	005DDM_master_avail.txt
597159.247	5129296.98	11883	0	43	1039	005DDM_master_avail.txt
596406.42	5129863.63	11886	10	25	1461	005DDM_master_avail.txt
594598.255	5130195.99	11889	0	51	1347	005DDM_master_avail.txt
594512.094	5130042.05	11892	0	48	1551	005DDM_master_avail.txt
594426.821	5129667.64	11895	10	36	1560	005DDM_master_avail.txt
594286.837	5129996.65	11898	0	39	1492	005DDM_master_avail.txt
594248.345	5129753.59	11901	0	49	1392	005DDM_master_avail.txt
594445.688	5129725.89	11904	0	36	1597	005DDM_master_avail.txt
594407.247	5129801.5	11907	0	45	1595	005DDM_master_avail.txt
594438.912	5129668.1	11910	0	34	1572	005DDM_master_avail.txt
594389.149	5129842.97	11913	0	46	1608	005DDM_master_avail.txt
593880.371	5129863.62	11916	0	30	1067	005DDM_master_avail.txt
594043.598	5129850.7	11919	0	48	1224	005DDM_master_avail.txt
595427.76	5128536.16	11922	0	39	1410	005DDM_master_avail.txt
595605.373	5129199.4	11925	0	53	1430	005DDM_master_avail.txt
595568.574	5129218.18	11928	0	49	1470	005DDM_master_avail.txt
595590.555	5129181.74	11931	0	49	1429	005DDM_master_avail.txt
595603.891	5129402.74	11934	0	60	1503	005DDM_master_avail.txt
594649.338	5129553.76	11937	22	12	1594	005DDM_master_avail.txt
593982.516	5130133.86	11940	0	40	1269	005DDM_master_avail.txt
595615.236	5128905.98	11943	0	52	1318	005DDM_master_avail.txt
595527.954	5128764.96	11946	0	53	1329	005DDM_master_avail.txt
595501.351	5128700.94	11949	0	49	1285	005DDM_master_avail.txt
595526.712	5128720.29	11952	0	53	1288	005DDM_master_avail.txt
595562.077	5128746.53	11955	0	50	1282	005DDM_master_avail.txt
595460.729	5128731.09	11961	0	44	1341	005DDM_master_avail.txt
595471.96	5128714.28	11964	0	46	1320	005DDM_master_avail.txt
595461.046	5128702.93	11967	0	40	1321	005DDM_master_avail.txt
595591.101	5129255.59	11970	0	58	1444	005DDM_master_avail.txt
595520.958	5128728.2	11973	0	53	1288	005DDM_master_avail.txt
595504.84	5128747.27	11976	0	50	1335	005DDM_master_avail.txt
595507.407	5128738.25	11979	0	50	1335	005DDM_master_avail.txt
595551.562	5128740.77	11982	0	50	1282	005DDM_master_avail.txt
595914.967	5129738.98	11985	10	28	1410	005DDM_master_avail.txt
596640.019	5129673.99	11988	0	36	1335	005DDM_master_avail.txt
595892.803	5128717.58	11994	0	59	1167	005DDM_master_avail.txt
595869.389	5128719.03	11997	0	49	1172	005DDM_master_avail.txt
595867.572	5128662.06	12000	0	60	1063	005DDM_master_avail.txt
595823.921	5128688.78	12003	10	35	1172	005DDM_master_avail.txt
595834.656	5128644.24	12006	0	58	1123	005DDM_master_avail.txt
595794.226	5128605.53	12009	0	48	1085	005DDM_master_avail.txt
595788.503	5128629.61	12012	0	54	1098	005DDM_master_avail.txt
595796.786	5128594.52	12015	0	48	1085	005DDM_master_avail.txt
596038.538	5128460.19	12018	0	56	1068	005DDM_master_avail.txt
596051.725	5128447.93	12021	0	56	1068	005DDM_master_avail.txt
596077.646	5128390.04	12024	0	57	1083	005DDM_master_avail.txt
596128.648	5128307.1	12033	0	50	1028	005DDM_master_avail.txt
596093.984	5128311.15	12036	0	56	1062	005DDM_master_avail.txt
596165.509	5128093.01	12042	0	46	1048	005DDM_master_avail.txt
596140.567	5128205.07	12072	0	50	1034	005DDM_master_avail.txt
596124.646	5128210.91	12075	0	56	1071	005DDM_master_avail.txt
596147.722	5128143.51	12078	0	51	1058	005DDM_master_avail.txt
596151.7	5128140.34	12081	0	51	1058	005DDM_master_avail.txt
596119.928	5128137.77	12084	0	48	1091	005DDM_master_avail.txt
596145.433	5128147.48	12087	0	51	1058	005DDM_master_avail.txt
596161.099	5128134.4	12093	0	50	1069	005DDM_master_avail.txt
596160.741	5128128.73	12096	0	50	1069	005DDM_master_avail.txt
596153.785	5128136.61	12102	0	50	1069	005DDM_master_avail.txt
596158.417	5128158.45	12111	0	51	1058	005DDM_master_avail.txt
596140.927	5128153.34	12114	0	51	1058	005DDM_master_avail.txt
596121.4	5128165.15	12117	0	53	1079	005DDM_master_avail.txt
596128.37	5128169.58	12120	0	53	1079	005DDM_master_avail.txt
