x	y	time	d2et	slope	elevm	ExtentFile
597078.75	5129306.78	3801	0	56	1108	004DDF_master_avail.txt
597075.601	5129311.11	3813	0	56	1108	004DDF_master_avail.txt
596794.873	5129190.44	3819	0	47	1195	004DDF_master_avail.txt
596865.239	5129124.11	3822	0	73	1116	004DDF_master_avail.txt
596880.463	5129135.37	3825	0	73	1116	004DDF_master_avail.txt
596872.586	5129146.44	3828	0	67	1193	004DDF_master_avail.txt
596884.989	5129141.4	3831	0	67	1193	004DDF_master_avail.txt
596878.033	5129142.92	3834	0	67	1193	004DDF_master_avail.txt
596869.511	5129146.09	3837	0	67	1193	004DDF_master_avail.txt
596921.12	5129339.64	3840	0	41	1240	004DDF_master_avail.txt
597000.412	5129293.19	3843	0	40	1203	004DDF_master_avail.txt
597090.413	5129348.23	3846	0	56	1073	004DDF_master_avail.txt
597084.679	5129321.41	3849	0	57	1115	004DDF_master_avail.txt
597090.939	5129315.21	3852	0	55	1077	004DDF_master_avail.txt
597075.714	5129303.97	3861	0	56	1108	004DDF_master_avail.txt
597090.12	5129366.71	3867	0	53	1062	004DDF_master_avail.txt
597091.717	5129314.68	3870	0	55	1077	004DDF_master_avail.txt
597066.795	5129283.7	3873	0	53	1094	004DDF_master_avail.txt
597033.12	5129270.42	3888	0	55	1172	004DDF_master_avail.txt
597023.871	5129270.83	3891	0	55	1172	004DDF_master_avail.txt
596731.123	5129082.31	3894	10	43	1149	004DDF_master_avail.txt
596478.729	5128970.84	3903	0	51	1071	004DDF_master_avail.txt
596482.661	5128965.68	3906	0	51	1071	004DDF_master_avail.txt
596482.544	5128973.11	3909	0	51	1071	004DDF_master_avail.txt
596533.915	5129036.41	3912	0	50	1096	004DDF_master_avail.txt
596500.913	5128980.4	3915	0	12	1095	004DDF_master_avail.txt
596780.157	5129001.32	3918	0	60	1011	004DDF_master_avail.txt
596760.082	5129004.47	3921	0	58	1021	004DDF_master_avail.txt
596722.678	5128983.31	3930	0	51	1001	004DDF_master_avail.txt
596723.791	5129010.3	3933	0	55	1031	004DDF_master_avail.txt
596694.546	5129057.61	3942	0	50	1113	004DDF_master_avail.txt
596802.936	5129070.48	3945	0	61	1144	004DDF_master_avail.txt
596795.366	5129062.13	3954	0	70	1096	004DDF_master_avail.txt
596796.559	5129084.04	3957	0	61	1144	004DDF_master_avail.txt
596872.99	5129218.09	3960	0	29	1241	004DDF_master_avail.txt
596978.101	5129291.75	3963	20	32	1219	004DDF_master_avail.txt
597030.369	5129395.05	3966	0	61	1137	004DDF_master_avail.txt
597070.486	5129293.73	3978	0	56	1108	004DDF_master_avail.txt
597027.23	5129301.79	3987	0	47	1177	004DDF_master_avail.txt
596975.131	5129236.25	3993	0	61	1167	004DDF_master_avail.txt
596847.677	5129114.54	4008	0	68	1189	004DDF_master_avail.txt
596795.116	5129077.9	4011	0	61	1144	004DDF_master_avail.txt
596695.344	5129055.85	4014	0	50	1113	004DDF_master_avail.txt
596713.954	5129047.87	4017	0	57	1111	004DDF_master_avail.txt
596716.333	5129043.53	4023	0	57	1111	004DDF_master_avail.txt
596711.679	5129045.62	4029	0	50	1113	004DDF_master_avail.txt
596647.235	5129029.84	4032	0	43	1075	004DDF_master_avail.txt
596509.033	5129002.66	4035	0	53	1073	004DDF_master_avail.txt
596717.984	5128987.92	4041	0	55	1031	004DDF_master_avail.txt
596714.273	5128979.13	4050	0	51	1001	004DDF_master_avail.txt
596720.977	5128993.48	4053	0	55	1031	004DDF_master_avail.txt
596658.661	5128989.18	4056	0	45	1045	004DDF_master_avail.txt
596765.511	5128953.51	4059	0	52	946	004DDF_master_avail.txt
597011.235	5129145.19	4062	0	55	1012	004DDF_master_avail.txt
597097.069	5129171.84	4077	0	53	996	004DDF_master_avail.txt
597184.07	5129318.67	4083	0	46	1007	004DDF_master_avail.txt
597102.863	5129194.92	4104	0	53	1022	004DDF_master_avail.txt
597105.202	5129193.13	4107	0	53	1022	004DDF_master_avail.txt
596927.552	5129322.57	4110	14	12	1250	004DDF_master_avail.txt
596991.57	5129219.54	4128	0	66	1118	004DDF_master_avail.txt
596853.59	5129130.19	4131	0	68	1189	004DDF_master_avail.txt
596864.641	5129113.22	4134	0	73	1116	004DDF_master_avail.txt
596902.367	5129162.53	4137	0	63	1192	004DDF_master_avail.txt
596910.959	5129154.99	4146	0	71	1129	004DDF_master_avail.txt
596903.8	5129169.3	4149	0	63	1192	004DDF_master_avail.txt
596798.161	5129080.16	4167	0	61	1144	004DDF_master_avail.txt
596797.491	5129073.87	4170	0	61	1144	004DDF_master_avail.txt
596800.381	5129085.86	4173	0	61	1144	004DDF_master_avail.txt
596781.017	5129092.79	4176	0	36	1172	004DDF_master_avail.txt
596540.361	5129018.42	4185	10	5	1103	004DDF_master_avail.txt
596541.476	5128996.63	4188	0	42	1083	004DDF_master_avail.txt
596539.001	5129007.01	4191	0	42	1083	004DDF_master_avail.txt
596542.938	5129001.55	4194	0	42	1083	004DDF_master_avail.txt
596542.142	5129003.23	4197	0	42	1083	004DDF_master_avail.txt
596542.925	5129002.4	4200	0	42	1083	004DDF_master_avail.txt
596790.23	5128997.45	4203	0	59	980	004DDF_master_avail.txt
597116.448	5129406.08	4206	0	45	1027	004DDF_master_avail.txt
596856.31	5129104.35	4209	0	72	1109	004DDF_master_avail.txt
596899.172	5129169.77	4215	0	63	1192	004DDF_master_avail.txt
596904.604	5129167.17	4218	0	63	1192	004DDF_master_avail.txt
596909.347	5129159.48	4224	0	71	1129	004DDF_master_avail.txt
596889.519	5129147.11	4227	0	71	1129	004DDF_master_avail.txt
596873.288	5129150.74	4245	0	67	1193	004DDF_master_avail.txt
596741.742	5129675.81	4248	0	42	1243	004DDF_master_avail.txt
596780.695	5129696.14	4251	0	46	1218	004DDF_master_avail.txt
596922.988	5129270.46	4254	0	44	1223	004DDF_master_avail.txt
596922.125	5129276.36	4257	0	44	1223	004DDF_master_avail.txt
596927.604	5129270.76	4266	0	44	1223	004DDF_master_avail.txt
596918.874	5129287.05	4269	0	44	1223	004DDF_master_avail.txt
596925.838	5129284.98	4272	0	44	1223	004DDF_master_avail.txt
596919.797	5129277.47	4275	0	44	1223	004DDF_master_avail.txt
596835.894	5129226.19	4278	0	46	1210	004DDF_master_avail.txt
596905.351	5129168.63	4281	0	63	1192	004DDF_master_avail.txt
596896.809	5129173.03	4287	0	63	1192	004DDF_master_avail.txt
596899.261	5129164.11	4290	0	63	1192	004DDF_master_avail.txt
596911.54	5129166.85	4293	0	63	1192	004DDF_master_avail.txt
596872.925	5129125.05	4296	0	73	1116	004DDF_master_avail.txt
596872.164	5129124.51	4299	0	73	1116	004DDF_master_avail.txt
596763.033	5129158.47	4302	0	40	1189	004DDF_master_avail.txt
596715.635	5129039	4305	0	57	1111	004DDF_master_avail.txt
596705.68	5129035.38	4308	0	56	1076	004DDF_master_avail.txt
596717.151	5129040.55	4311	0	57	1111	004DDF_master_avail.txt
596716.339	5129043.15	4314	0	57	1111	004DDF_master_avail.txt
596716.262	5129048.05	4317	0	57	1111	004DDF_master_avail.txt
596515.763	5128966.68	4320	0	46	1075	004DDF_master_avail.txt
596064.607	5128907	4323	0	46	1194	004DDF_master_avail.txt
596532.1	5129005.1	4329	0	16	1100	004DDF_master_avail.txt
596498.286	5128951.69	4332	0	51	1068	004DDF_master_avail.txt
596497.285	5128966.31	4335	0	12	1095	004DDF_master_avail.txt
596499.137	5128946.57	4338	0	51	1068	004DDF_master_avail.txt
596507.299	5128966.21	4341	0	12	1095	004DDF_master_avail.txt
596779.624	5128986.36	4344	0	55	976	004DDF_master_avail.txt
597162.869	5129199.09	4347	0	43	979	004DDF_master_avail.txt
597109.735	5129198.69	4365	0	53	1022	004DDF_master_avail.txt
596802.113	5128976.66	4368	0	55	954	004DDF_master_avail.txt
596585.687	5128928.28	4371	0	49	1000	004DDF_master_avail.txt
596879.776	5129130.13	4377	0	73	1116	004DDF_master_avail.txt
596872.121	5129127.2	4380	0	73	1116	004DDF_master_avail.txt
596872.078	5129129.95	4383	0	73	1116	004DDF_master_avail.txt
596872.936	5129124.36	4386	0	73	1116	004DDF_master_avail.txt
596872.869	5129128.59	4389	0	73	1116	004DDF_master_avail.txt
596890.516	5129132.8	4392	0	69	1066	004DDF_master_avail.txt
596423.862	5129714	4398	0	41	1375	004DDF_master_avail.txt
596653.667	5129645.18	4401	10	38	1332	004DDF_master_avail.txt
596653.77	5129638.66	4404	10	38	1332	004DDF_master_avail.txt
596653.604	5129649.16	4407	10	38	1332	004DDF_master_avail.txt
596652.954	5129641.57	4410	10	38	1332	004DDF_master_avail.txt
596655.158	5129648.26	4413	10	38	1332	004DDF_master_avail.txt
596651.283	5129649.82	4416	10	38	1332	004DDF_master_avail.txt
596003.487	5129463.32	4419	0	55	1285	004DDF_master_avail.txt
596006.961	5129389.31	4422	0	51	1276	004DDF_master_avail.txt
596010.842	5129436.32	4425	0	53	1287	004DDF_master_avail.txt
596001.846	5129420.71	4428	0	53	1287	004DDF_master_avail.txt
595998.579	5129432.62	4431	0	53	1287	004DDF_master_avail.txt
595999.615	5129415.71	4434	0	53	1287	004DDF_master_avail.txt
595999.339	5129433.25	4437	0	53	1287	004DDF_master_avail.txt
595982.509	5129426.06	4446	0	45	1317	004DDF_master_avail.txt
596010.718	5129444.2	4449	0	54	1291	004DDF_master_avail.txt
596001.392	5129449.6	4455	0	54	1291	004DDF_master_avail.txt
596003.8	5129443.42	4458	0	54	1291	004DDF_master_avail.txt
595987.387	5129458.68	4461	0	46	1320	004DDF_master_avail.txt
596011.53	5129441.53	4464	0	54	1291	004DDF_master_avail.txt
595970.352	5128729.55	4467	0	42	1089	004DDF_master_avail.txt
595833.811	5128645.08	4476	0	58	1123	004DDF_master_avail.txt
595839.693	5128662.86	4479	0	58	1143	004DDF_master_avail.txt
595831.398	5128651.56	4482	0	58	1123	004DDF_master_avail.txt
595827.754	5128638.4	4488	0	58	1123	004DDF_master_avail.txt
595914.34	5128716	4491	0	63	1132	004DDF_master_avail.txt
595835.219	5128653.52	4506	0	58	1123	004DDF_master_avail.txt
595817.006	5128636.17	4512	0	55	1076	004DDF_master_avail.txt
595952.915	5128809.93	4515	0	44	1194	004DDF_master_avail.txt
596487.25	5128919.01	4518	0	52	1056	004DDF_master_avail.txt
596522.176	5128950.77	4521	0	56	1042	004DDF_master_avail.txt
596498.246	5128954.21	4530	0	51	1068	004DDF_master_avail.txt
596658.063	5128978.29	4533	0	43	1020	004DDF_master_avail.txt
596588.387	5128903.68	4536	0	49	964	004DDF_master_avail.txt
596461.76	5128972.41	4539	0	55	1029	004DDF_master_avail.txt
596888.523	5129452.55	4542	14	33	1131	004DDF_master_avail.txt
596933.087	5129167.98	4545	0	67	1153	004DDF_master_avail.txt
596911.718	5129155.69	4548	0	71	1129	004DDF_master_avail.txt
596904.565	5129169.62	4551	0	63	1192	004DDF_master_avail.txt
596939.547	5129149.15	4557	0	60	1062	004DDF_master_avail.txt
596897.209	5129244.9	4560	0	44	1230	004DDF_master_avail.txt
596778.258	5128926.71	4563	0	45	916	004DDF_master_avail.txt
597082.705	5129009.62	4566	10	33	875	004DDF_master_avail.txt
597138.676	5129170.67	4569	0	44	965	004DDF_master_avail.txt
597114.627	5129181.63	4575	0	48	976	004DDF_master_avail.txt
597127.814	5129175.74	4578	0	48	976	004DDF_master_avail.txt
597133.886	5129181.33	4581	0	48	976	004DDF_master_avail.txt
596989.242	5129269.11	4590	0	45	1193	004DDF_master_avail.txt
597015.083	5129242.29	4593	0	63	1144	004DDF_master_avail.txt
596983.077	5129220.87	4596	0	61	1167	004DDF_master_avail.txt
596983.042	5129223.09	4599	0	61	1167	004DDF_master_avail.txt
596985.466	5129215.93	4602	0	61	1167	004DDF_master_avail.txt
596913.062	5129168.04	4605	0	67	1153	004DDF_master_avail.txt
596660.297	5129664.19	4614	0	36	1335	004DDF_master_avail.txt
596668.588	5129578.25	4617	0	44	1274	004DDF_master_avail.txt
596668.614	5129576.64	4620	0	44	1274	004DDF_master_avail.txt
596674.818	5129573.89	4623	0	44	1274	004DDF_master_avail.txt
596670.976	5129573.38	4626	0	44	1274	004DDF_master_avail.txt
596671.77	5129571.86	4629	0	44	1274	004DDF_master_avail.txt
596673.207	5129578.38	4632	0	44	1274	004DDF_master_avail.txt
596764.179	5128988.93	4635	0	60	1011	004DDF_master_avail.txt
596822.862	5129028.07	4638	0	65	976	004DDF_master_avail.txt
597157.12	5129173.18	4641	0	44	965	004DDF_master_avail.txt
597117.524	5129193.19	4650	0	49	999	004DDF_master_avail.txt
597160.308	5129214.86	4656	0	43	1009	004DDF_master_avail.txt
596849.811	5129028.55	4659	0	57	961	004DDF_master_avail.txt
596748.286	5129068.42	4662	0	47	1151	004DDF_master_avail.txt
596871.894	5129141.55	4665	0	67	1193	004DDF_master_avail.txt
596875.676	5129145.87	4668	0	67	1193	004DDF_master_avail.txt
596874.209	5129141.25	4671	0	67	1193	004DDF_master_avail.txt
596878.05	5129141.84	4674	0	67	1193	004DDF_master_avail.txt
596821.126	5129137.59	4680	0	37	1215	004DDF_master_avail.txt
596804.407	5129123.43	4683	0	42	1196	004DDF_master_avail.txt
595838.277	5128654.96	4695	0	63	1103	004DDF_master_avail.txt
595827.016	5128636.33	4698	0	55	1076	004DDF_master_avail.txt
595826.902	5128643.6	4701	0	58	1123	004DDF_master_avail.txt
595864.562	5128697.77	4704	0	59	1140	004DDF_master_avail.txt
596082.965	5129159.76	4707	0	56	1223	004DDF_master_avail.txt
596115.43	5129054.37	4710	0	51	1184	004DDF_master_avail.txt
596501.029	5128973.03	4713	0	12	1095	004DDF_master_avail.txt
596486.848	5128944.4	4716	10	26	1079	004DDF_master_avail.txt
596489.609	5128964.69	4719	0	12	1095	004DDF_master_avail.txt
596487.473	5128953.62	4722	10	26	1079	004DDF_master_avail.txt
596488.211	5128955.62	4725	0	51	1068	004DDF_master_avail.txt
596567.527	5128956.44	4728	0	46	1020	004DDF_master_avail.txt
596673.182	5129579.91	4737	0	44	1274	004DDF_master_avail.txt
596670.224	5129572.22	4740	0	44	1274	004DDF_master_avail.txt
596673.969	5129578.86	4743	0	44	1274	004DDF_master_avail.txt
596670.97	5129573.76	4746	0	44	1274	004DDF_master_avail.txt
596671.737	5129573.92	4749	0	44	1274	004DDF_master_avail.txt
596387.752	5129659.85	4752	0	44	1305	004DDF_master_avail.txt
596457.977	5129748.04	4758	10	35	1400	004DDF_master_avail.txt
596673.174	5129580.46	4761	0	44	1274	004DDF_master_avail.txt
596674.107	5129570.19	4764	0	44	1274	004DDF_master_avail.txt
596670.91	5129577.52	4767	0	44	1274	004DDF_master_avail.txt
596673.241	5129576.25	4770	0	44	1274	004DDF_master_avail.txt
596674.899	5129568.76	4773	0	44	1274	004DDF_master_avail.txt
596757.947	5129673.73	4776	0	42	1243	004DDF_master_avail.txt
596883.767	5129218.37	4779	0	29	1241	004DDF_master_avail.txt
596812.366	5129107.18	4782	0	49	1167	004DDF_master_avail.txt
596672.02	5129021.03	4791	0	50	1081	004DDF_master_avail.txt
596727.163	5128991.94	4794	0	55	1031	004DDF_master_avail.txt
596739.534	5128988.88	4797	0	58	1021	004DDF_master_avail.txt
596522.71	5128965.7	4800	0	46	1075	004DDF_master_avail.txt
596756.428	5129089.23	4803	20	27	1168	004DDF_master_avail.txt
596401.668	5129705.2	4806	0	38	1350	004DDF_master_avail.txt
596572.307	5130017.5	4809	0	51	1283	004DDF_master_avail.txt
596577.906	5130004.3	4812	0	53	1293	004DDF_master_avail.txt
596580.166	5130007.47	4815	0	53	1293	004DDF_master_avail.txt
596577.957	5130001.08	4818	0	53	1293	004DDF_master_avail.txt
596585.802	5129943.29	4821	0	54	1300	004DDF_master_avail.txt
596591.278	5129840.56	4824	0	51	1302	004DDF_master_avail.txt
596643.519	5129653.79	4827	10	38	1332	004DDF_master_avail.txt
596392.048	5129680.45	4830	10	42	1331	004DDF_master_avail.txt
596667.076	5129576.46	4833	0	44	1274	004DDF_master_avail.txt
596673.266	5129574.64	4836	0	44	1274	004DDF_master_avail.txt
596673.266	5129574.64	4839	0	44	1274	004DDF_master_avail.txt
596665.553	5129575.37	4842	0	44	1274	004DDF_master_avail.txt
596672.486	5129575.24	4845	0	44	1274	004DDF_master_avail.txt
595989.157	5129639.97	4848	0	45	1289	004DDF_master_avail.txt
596002.26	5129590.3	4851	0	54	1319	004DDF_master_avail.txt
596441.111	5129645.78	4854	0	41	1309	004DDF_master_avail.txt
596923.873	5129166.18	4857	0	67	1153	004DDF_master_avail.txt
596999.659	5129195.16	4860	0	64	1078	004DDF_master_avail.txt
596952.896	5129181.55	4863	0	65	1092	004DDF_master_avail.txt
596948.291	5129180.48	4866	0	65	1092	004DDF_master_avail.txt
596929.328	5129162.16	4869	0	68	1078	004DDF_master_avail.txt
596753.533	5129077.53	4872	0	47	1151	004DDF_master_avail.txt
596641.306	5129112.45	4875	0	32	1132	004DDF_master_avail.txt
596292.652	5129000.26	4878	0	51	1079	004DDF_master_avail.txt
595625.002	5128945.31	4887	0	54	1366	004DDF_master_avail.txt
595625.034	5128943.23	4893	0	54	1366	004DDF_master_avail.txt
595715.345	5129470.92	4896	0	44	1416	004DDF_master_avail.txt
595984.639	5129584.5	4899	10	38	1344	004DDF_master_avail.txt
595912.843	5128713.25	4902	0	63	1132	004DDF_master_avail.txt
595873.6	5128661.79	4908	0	60	1063	004DDF_master_avail.txt
595875.543	5128685.19	4914	0	61	1109	004DDF_master_avail.txt
597863.032	5127318.65	4926	0	47	1073	004DDF_master_avail.txt
599442.208	5126096.66	4947	0	51	1325	004DDF_master_avail.txt
599214.231	5126137.45	4950	0	29	1341	004DDF_master_avail.txt
599215.903	5126176.86	4953	0	48	1318	004DDF_master_avail.txt
599235.879	5126227.91	4956	0	48	1282	004DDF_master_avail.txt
599225.602	5126196.49	4959	0	49	1299	004DDF_master_avail.txt
599232.953	5126218.29	4962	0	48	1282	004DDF_master_avail.txt
599226.809	5126217.02	4965	0	48	1282	004DDF_master_avail.txt
599061.502	5126385	4968	0	47	1204	004DDF_master_avail.txt
599103.197	5126427.17	4974	0	41	1181	004DDF_master_avail.txt
598329.672	5127045.17	4977	10	32	881	004DDF_master_avail.txt
598197.77	5127055.02	4980	0	45	959	004DDF_master_avail.txt
598199.312	5127054.9	4983	0	45	959	004DDF_master_avail.txt
598132.156	5127062.93	4998	0	44	1027	004DDF_master_avail.txt
598187.685	5127011.4	5001	0	53	1001	004DDF_master_avail.txt
598156.968	5127005.1	5016	0	45	1037	004DDF_master_avail.txt
598032.853	5127249.86	5019	0	36	996	004DDF_master_avail.txt
597824.68	5127644.94	5022	50	18	959	004DDF_master_avail.txt
597937.677	5127612.19	5031	85	15	949	004DDF_master_avail.txt
597763.074	5127547.26	5046	0	54	1044	004DDF_master_avail.txt
598134.248	5127028.6	5049	0	44	1051	004DDF_master_avail.txt
598137.295	5127030.79	5052	0	44	1051	004DDF_master_avail.txt
598151.097	5127034.89	5055	0	50	1029	004DDF_master_avail.txt
599040.952	5126369.33	5064	0	47	1204	004DDF_master_avail.txt
599112.772	5126359.34	5067	0	36	1250	004DDF_master_avail.txt
598240.81	5127061.48	5079	0	40	918	004DDF_master_avail.txt
598176.35	5127045.54	5082	0	50	987	004DDF_master_avail.txt
597781.822	5127627.29	5091	0	39	984	004DDF_master_avail.txt
597717.041	5127583.61	5094	0	49	1061	004DDF_master_avail.txt
597774.294	5127568.24	5097	0	51	1018	004DDF_master_avail.txt
597808.535	5127498.53	5100	0	53	1073	004DDF_master_avail.txt
597810.737	5127505.38	5103	0	53	1073	004DDF_master_avail.txt
597809.291	5127499.47	5109	0	53	1073	004DDF_master_avail.txt
597848.498	5127456.49	5112	0	40	1069	004DDF_master_avail.txt
597757.105	5127294.39	5115	0	44	1199	004DDF_master_avail.txt
597805.387	5127454.61	5118	0	47	1111	004DDF_master_avail.txt
597846.783	5127419.25	5136	10	36	1079	004DDF_master_avail.txt
597871.916	5127485.45	5142	0	46	1033	004DDF_master_avail.txt
597828.003	5127485.52	5145	0	50	1068	004DDF_master_avail.txt
597811.932	5127526.95	5148	0	55	1046	004DDF_master_avail.txt
597810.712	5127506.91	5151	0	53	1073	004DDF_master_avail.txt
597816.744	5127515.12	5154	0	51	1025	004DDF_master_avail.txt
597795.168	5127515.44	5157	0	55	1046	004DDF_master_avail.txt
597851.002	5127492.52	5163	0	49	1026	004DDF_master_avail.txt
597789.014	5127514.92	5166	0	55	1046	004DDF_master_avail.txt
597810.268	5127486.55	5172	0	51	1094	004DDF_master_avail.txt
597814.196	5127481.77	5175	0	50	1068	004DDF_master_avail.txt
595975.752	5128778.01	5190	0	57	1150	004DDF_master_avail.txt
596553.74	5129000.31	5193	0	42	1083	004DDF_master_avail.txt
596576.781	5128955.73	5196	0	46	1020	004DDF_master_avail.txt
596583.025	5128950.51	5199	0	46	1020	004DDF_master_avail.txt
596616.419	5128933.05	5205	0	52	985	004DDF_master_avail.txt
596351.042	5129643.74	5232	0	41	1304	004DDF_master_avail.txt
596595.854	5129746.04	5235	0	36	1363	004DDF_master_avail.txt
596570.065	5129964.56	5244	0	54	1292	004DDF_master_avail.txt
596573.282	5129955.87	5247	0	54	1300	004DDF_master_avail.txt
596566.199	5129965.51	5250	0	54	1292	004DDF_master_avail.txt
596586.196	5129918.39	5253	0	52	1304	004DDF_master_avail.txt
596412.134	5130115.21	5256	0	48	1372	004DDF_master_avail.txt
596435.087	5130075.87	5259	0	45	1396	004DDF_master_avail.txt
596557.964	5130048.02	5262	0	53	1301	004DDF_master_avail.txt
596726.218	5129732.14	5268	0	40	1254	004DDF_master_avail.txt
596719.163	5129740	5271	0	39	1250	004DDF_master_avail.txt
596750.023	5129736.41	5277	0	43	1232	004DDF_master_avail.txt
596722.325	5129734.85	5280	0	40	1254	004DDF_master_avail.txt
596725.472	5129730.6	5283	0	40	1254	004DDF_master_avail.txt
596674.959	5129662.29	5286	0	44	1307	004DDF_master_avail.txt
596440.722	5129670.41	5289	0	42	1331	004DDF_master_avail.txt
596730.047	5129733.49	5292	0	40	1254	004DDF_master_avail.txt
596735.557	5129725.97	5295	0	40	1254	004DDF_master_avail.txt
596737.472	5129070.45	5304	10	43	1149	004DDF_master_avail.txt
597826.036	5127464.06	5319	0	50	1068	004DDF_master_avail.txt
599424.407	5126196.21	5334	0	52	1244	004DDF_master_avail.txt
599433.603	5126057.21	5337	10	26	1381	004DDF_master_avail.txt
599387.191	5126115.56	5340	0	42	1348	004DDF_master_avail.txt
599385.679	5126113.78	5343	0	42	1348	004DDF_master_avail.txt
599382.572	5126115.29	5346	0	42	1348	004DDF_master_avail.txt
599385.839	5126151.3	5349	0	47	1315	004DDF_master_avail.txt
599035.35	5126382.15	5352	0	48	1196	004DDF_master_avail.txt
597829.591	5127530.68	5358	0	51	1025	004DDF_master_avail.txt
597849.377	5127497.8	5361	0	49	1026	004DDF_master_avail.txt
597836.932	5127457.14	5367	0	44	1085	004DDF_master_avail.txt
596195.069	5128643.42	5376	0	51	989	004DDF_master_avail.txt
596449.948	5129086.32	5382	0	34	1023	004DDF_master_avail.txt
596857.084	5129201.25	5397	10	8	1245	004DDF_master_avail.txt
596395.076	5129878.82	5403	10	25	1461	004DDF_master_avail.txt
596443.114	5129762.71	5406	36	27	1413	004DDF_master_avail.txt
596447.877	5129899.92	5421	0	46	1433	004DDF_master_avail.txt
596412.545	5129747.91	5424	0	35	1396	004DDF_master_avail.txt
595618.372	5129516.15	5427	0	47	1532	004DDF_master_avail.txt
594355.915	5130031.14	5430	0	40	1559	004DDF_master_avail.txt
594146.227	5129946.77	5433	0	51	1344	004DDF_master_avail.txt
594105.336	5129901.97	5445	0	44	1281	004DDF_master_avail.txt
593908.612	5129925.47	5448	0	44	1113	004DDF_master_avail.txt
593989.522	5130071.9	5451	0	47	1255	004DDF_master_avail.txt
594046.5	5130072.17	5454	0	40	1300	004DDF_master_avail.txt
594189.866	5129963.2	5457	0	48	1418	004DDF_master_avail.txt
594119.012	5130163.63	5463	0	42	1385	004DDF_master_avail.txt
594205.077	5129975.49	5466	0	48	1418	004DDF_master_avail.txt
594231.049	5129989.1	5469	0	44	1448	004DDF_master_avail.txt
593998.262	5130004.38	5475	0	39	1236	004DDF_master_avail.txt
593898.489	5129982.85	5478	0	41	1144	004DDF_master_avail.txt
593944.041	5129925.03	5481	0	47	1157	004DDF_master_avail.txt
593966.224	5129934.65	5490	0	43	1182	004DDF_master_avail.txt
594076.726	5129959.61	5493	0	41	1269	004DDF_master_avail.txt
594189.285	5129801.27	5499	0	55	1336	004DDF_master_avail.txt
593972.799	5129907.69	5508	0	44	1178	004DDF_master_avail.txt
593951.659	5129880.34	5511	0	51	1141	004DDF_master_avail.txt
593934.592	5129888.48	5514	0	50	1118	004DDF_master_avail.txt
594189.302	5129800.14	5517	0	55	1336	004DDF_master_avail.txt
594851.207	5129475.74	5520	28	21	1597	004DDF_master_avail.txt
595496.339	5129440.45	5523	0	39	1610	004DDF_master_avail.txt
595665.061	5129436.2	5526	0	42	1402	004DDF_master_avail.txt
596534.011	5130004.47	5532	0	49	1357	004DDF_master_avail.txt
596556.337	5129956.13	5535	0	52	1336	004DDF_master_avail.txt
596576.632	5129890.14	5541	0	49	1325	004DDF_master_avail.txt
599592.79	5126171.47	5571	14	34	1224	004DDF_master_avail.txt
599667.19	5126097.99	5577	0	44	1289	004DDF_master_avail.txt
599443.873	5126089.1	5586	0	51	1325	004DDF_master_avail.txt
599431.667	5126128.88	5589	0	43	1309	004DDF_master_avail.txt
599290.362	5126146.96	5592	0	51	1314	004DDF_master_avail.txt
599057.778	5126377.05	5595	0	47	1204	004DDF_master_avail.txt
597832.519	5127492.17	5601	0	52	1041	004DDF_master_avail.txt
595916.623	5128619.68	5616	0	28	1021	004DDF_master_avail.txt
595976.897	5128803.15	5619	0	50	1179	004DDF_master_avail.txt
596005.776	5129415.7	5622	0	53	1287	004DDF_master_avail.txt
596731.82	5129718.8	5628	0	40	1254	004DDF_master_avail.txt
596727.872	5129724.95	5631	0	40	1254	004DDF_master_avail.txt
596726.281	5129728.16	5634	0	40	1254	004DDF_master_avail.txt
596701.479	5129689.59	5637	0	42	1280	004DDF_master_avail.txt
596844.301	5129133.15	5640	0	68	1189	004DDF_master_avail.txt
596844.409	5129126.32	5643	0	68	1189	004DDF_master_avail.txt
596882.085	5129033.17	5649	0	49	943	004DDF_master_avail.txt
597083.61	5129194.86	5652	0	44	1049	004DDF_master_avail.txt
597086.563	5129202.94	5655	0	44	1049	004DDF_master_avail.txt
597088.856	5129204.04	5658	0	53	1022	004DDF_master_avail.txt
597035.499	5129120.73	5661	10	39	970	004DDF_master_avail.txt
597093.065	5129133.04	5664	0	44	947	004DDF_master_avail.txt
597179.222	5129236.21	5667	0	43	993	004DDF_master_avail.txt
597176.364	5129173.81	5673	0	43	955	004DDF_master_avail.txt
597168.582	5129178.84	5676	0	43	955	004DDF_master_avail.txt
597167.119	5129173.99	5679	0	43	955	004DDF_master_avail.txt
597165.384	5129186.24	5682	0	43	955	004DDF_master_avail.txt
596757.92	5128946.52	5685	0	50	958	004DDF_master_avail.txt
598223.793	5127065.68	5700	0	41	929	004DDF_master_avail.txt
598182.449	5127049.51	5703	0	50	987	004DDF_master_avail.txt
599082.877	5126302.25	5709	30	24	1244	004DDF_master_avail.txt
599033.203	5126371.99	5712	0	48	1196	004DDF_master_avail.txt
599353.502	5126197.15	5715	0	47	1257	004DDF_master_avail.txt
599026.228	5126374.48	5721	0	48	1196	004DDF_master_avail.txt
599038.715	5126412.28	5724	0	45	1175	004DDF_master_avail.txt
599040.972	5126415.62	5727	10	37	1155	004DDF_master_avail.txt
599010.159	5126367.59	5733	0	45	1184	004DDF_master_avail.txt
