x	y	d2et	slope	elevm
598514.999	5128337.454	0	42	949
598539.999	5128337.454	0	38	971
598564.999	5128337.454	20	30	988
598589.999	5128337.454	36	20	998
598614.999	5128337.454	63	16	1003
598639.999	5128337.454	78	15	1009
598664.999	5128337.454	100	13	1015
598689.999	5128337.454	117	11	1021
598714.999	5128337.454	143	8	1025
598739.999	5128337.454	162	8	1027
598764.999	5128337.454	190	10	1027
598789.999	5128337.454	209	12	1025
598814.999	5128337.454	238	12	1024
598839.999	5128337.454	257	11	1022
598864.999	5128337.454	286	10	1021
598889.999	5128337.454	306	10	1019
598914.999	5128337.454	335	10	1016
598939.999	5128337.454	355	13	1013
598964.999	5128337.454	385	16	1006
598989.999	5128337.454	398	16	999
599014.999	5128337.454	409	12	994
599039.999	5128337.454	416	13	992
599064.999	5128337.454	425	16	989
599089.999	5128337.454	407	18	992
599114.999	5128337.454	381	18	995
599139.999	5128337.454	364	19	999
599164.999	5128337.454	337	18	1005
599189.999	5128337.454	318	16	1009
599214.999	5128337.454	289	16	1010
599239.999	5128337.454	269	17	1010
599264.999	5128337.454	240	18	1008
599289.999	5128337.454	221	18	1007
599314.999	5128337.454	193	20	1009
599339.999	5128337.454	175	20	1012
599364.999	5128337.454	148	20	1013
599389.999	5128337.454	130	20	1014
599414.999	5128337.454	106	19	1014
599439.999	5128337.454	92	20	1010
599464.999	5128337.454	67	19	1004
599489.999	5128337.454	50	20	998
599514.999	5128337.454	32	26	988
599539.999	5128337.454	30	27	974
599564.999	5128337.454	0	26	964
599589.999	5128337.454	0	20	961
599614.999	5128337.454	10	24	967
599639.999	5128337.454	0	33	985
599664.999	5128337.454	20	24	1000
599689.999	5128337.454	40	17	1008
599714.999	5128337.454	70	16	1014
599739.999	5128337.454	90	16	1017
599764.999	5128337.454	120	17	1020
599789.999	5128337.454	134	19	1023
599814.999	5128337.454	150	21	1027
599839.999	5128337.454	155	20	1033
599864.999	5128337.454	166	17	1038
599889.999	5128337.454	157	16	1041
599914.999	5128337.454	130	18	1044
599939.999	5128337.454	114	22	1045
599964.999	5128337.454	92	23	1046
599989.999	5128337.454	81	21	1047
593614.999	5128312.454	206	27	1178
593639.999	5128312.454	202	27	1189
593664.999	5128312.454	200	26	1200
593689.999	5128312.454	198	26	1210
593714.999	5128312.454	180	26	1221
593739.999	5128312.454	170	27	1233
593764.999	5128312.454	153	27	1246
593789.999	5128312.454	143	25	1259
593814.999	5128312.454	122	25	1271
593839.999	5128312.454	106	25	1283
593864.999	5128312.454	82	25	1294
593889.999	5128312.454	63	25	1307
593914.999	5128312.454	36	25	1318
593939.999	5128312.454	20	31	1331
593964.999	5128312.454	0	34	1349
593989.999	5128312.454	10	31	1361
594014.999	5128312.454	10	32	1355
594039.999	5128312.454	20	30	1352
594064.999	5128312.454	14	33	1364
594089.999	5128312.454	10	34	1375
594114.999	5128312.454	10	29	1391
594139.999	5128312.454	14	31	1392
594164.999	5128312.454	10	33	1391
594189.999	5128312.454	10	34	1391
594214.999	5128312.454	10	32	1388
594239.999	5128312.454	20	34	1393
594264.999	5128312.454	10	35	1404
594289.999	5128312.454	14	34	1412
594314.999	5128312.454	0	36	1426
594339.999	5128312.454	0	37	1442
594364.999	5128312.454	0	37	1453
594389.999	5128312.454	0	38	1462
594414.999	5128312.454	0	39	1474
594439.999	5128312.454	0	38	1495
594464.999	5128312.454	0	43	1508
594489.999	5128312.454	0	47	1538
594514.999	5128312.454	0	44	1566
594539.999	5128312.454	0	47	1589
594564.999	5128312.454	0	42	1618
594589.999	5128312.454	20	19	1633
594614.999	5128312.454	50	2	1634
594639.999	5128312.454	67	0	1634
594664.999	5128312.454	92	0	1634
594689.999	5128312.454	108	0	1634
594714.999	5128312.454	122	0	1634
594739.999	5128312.454	135	0	1634
594764.999	5128312.454	156	1	1634
594789.999	5128312.454	170	7	1633
594814.999	5128312.454	186	16	1628
594839.999	5128312.454	198	20	1620
594864.999	5128312.454	188	19	1612
594889.999	5128312.454	170	19	1604
594914.999	5128312.454	144	24	1595
594939.999	5128312.454	128	25	1582
594964.999	5128312.454	106	24	1571
594989.999	5128312.454	92	23	1560
595014.999	5128312.454	76	25	1549
595039.999	5128312.454	71	29	1536
595064.999	5128312.454	71	27	1522
595089.999	5128312.454	76	23	1510
595114.999	5128312.454	92	22	1502
595139.999	5128312.454	106	27	1491
595164.999	5128312.454	100	30	1477
595189.999	5128312.454	85	27	1463
595214.999	5128312.454	61	21	1452
595239.999	5128312.454	41	18	1445
595264.999	5128312.454	14	26	1439
595289.999	5128312.454	0	36	1423
595314.999	5128312.454	10	33	1401
595339.999	5128312.454	30	25	1388
595364.999	5128312.454	60	23	1377
595389.999	5128312.454	73	23	1366
595414.999	5128312.454	45	24	1355
595439.999	5128312.454	28	27	1344
595464.999	5128312.454	20	30	1331
595489.999	5128312.454	28	29	1319
595514.999	5128312.454	54	24	1305
595539.999	5128312.454	64	24	1295
595564.999	5128312.454	41	27	1282
595589.999	5128312.454	22	30	1267
595614.999	5128312.454	10	30	1251
595639.999	5128312.454	10	27	1239
595664.999	5128312.454	40	23	1229
595689.999	5128312.454	40	19	1223
595714.999	5128312.454	10	21	1217
595739.999	5128312.454	10	23	1204
595764.999	5128312.454	22	20	1196
595789.999	5128312.454	30	18	1191
595814.999	5128312.454	42	17	1185
595839.999	5128312.454	51	15	1180
595864.999	5128312.454	64	13	1174
595889.999	5128312.454	78	13	1169
595914.999	5128312.454	100	12	1163
595939.999	5128312.454	100	12	1159
595964.999	5128312.454	71	14	1152
595989.999	5128312.454	51	17	1146
596014.999	5128312.454	22	23	1137
596039.999	5128312.454	10	35	1123
596064.999	5128312.454	0	51	1101
596089.999	5128312.454	0	56	1062
596114.999	5128312.454	0	50	1028
596139.999	5128312.454	0	41	1006
596164.999	5128312.454	0	36	987
596189.999	5128312.454	10	36	971
596214.999	5128312.454	0	37	952
596239.999	5128312.454	10	33	934
596264.999	5128312.454	22	31	920
596289.999	5128312.454	10	31	907
596314.999	5128312.454	20	23	892
596339.999	5128312.454	20	18	890
596364.999	5128312.454	0	38	906
596389.999	5128312.454	0	43	926
596414.999	5128312.454	0	43	951
596439.999	5128312.454	0	38	969
596464.999	5128312.454	10	35	979
596489.999	5128312.454	0	37	984
596514.999	5128312.454	0	39	987
596539.999	5128312.454	0	40	989
596564.999	5128312.454	0	41	989
596589.999	5128312.454	0	41	986
596614.999	5128312.454	0	41	983
596639.999	5128312.454	0	43	991
596664.999	5128312.454	0	43	998
596689.999	5128312.454	0	43	1001
596714.999	5128312.454	0	44	1003
596739.999	5128312.454	0	45	1004
596764.999	5128312.454	0	45	1006
596789.999	5128312.454	0	44	1020
596814.999	5128312.454	0	42	1027
596839.999	5128312.454	0	42	1028
596864.999	5128312.454	0	43	1029
596889.999	5128312.454	0	42	1029
596914.999	5128312.454	0	41	1032
596939.999	5128312.454	0	42	1034
596964.999	5128312.454	0	43	1035
596989.999	5128312.454	0	44	1038
597014.999	5128312.454	0	45	1038
597039.999	5128312.454	0	46	1034
597064.999	5128312.454	0	46	1027
597089.999	5128312.454	0	44	1018
597114.999	5128312.454	0	41	1007
597139.999	5128312.454	0	39	997
597164.999	5128312.454	0	36	991
597189.999	5128312.454	10	32	985
597214.999	5128312.454	0	32	981
597239.999	5128312.454	0	32	989
597264.999	5128312.454	30	27	995
597289.999	5128312.454	40	26	1003
597314.999	5128312.454	50	22	1011
597339.999	5128312.454	64	17	1018
597364.999	5128312.454	61	13	1023
597389.999	5128312.454	45	13	1027
597414.999	5128312.454	22	23	1033
597439.999	5128312.454	10	19	1047
597464.999	5128312.454	30	15	1049
597489.999	5128312.454	10	30	1038
597514.999	5128312.454	10	33	1021
597539.999	5128312.454	30	32	1007
597564.999	5128312.454	32	32	995
597589.999	5128312.454	30	32	984
597614.999	5128312.454	20	32	971
597639.999	5128312.454	14	32	960
597664.999	5128312.454	0	35	947
597689.999	5128312.454	0	37	932
597714.999	5128312.454	10	35	916
597739.999	5128312.454	30	34	901
597764.999	5128312.454	14	33	887
597789.999	5128312.454	0	32	871
597814.999	5128312.454	28	31	858
597839.999	5128312.454	40	28	848
597864.999	5128312.454	50	24	838
597889.999	5128312.454	64	21	831
597914.999	5128312.454	71	23	828
597939.999	5128312.454	58	25	821
597964.999	5128312.454	50	23	812
597989.999	5128312.454	54	22	803
598014.999	5128312.454	71	20	792
598039.999	5128312.454	85	11	784
598064.999	5128312.454	78	1	784
598089.999	5128312.454	64	7	786
598114.999	5128312.454	51	16	790
598139.999	5128312.454	51	23	799
598164.999	5128312.454	64	20	808
598189.999	5128312.454	78	16	812
598214.999	5128312.454	103	17	818
598239.999	5128312.454	121	21	826
598264.999	5128312.454	149	23	835
598289.999	5128312.454	133	22	845
598314.999	5128312.454	104	19	850
598339.999	5128312.454	85	18	851
598364.999	5128312.454	58	17	851
598389.999	5128312.454	42	20	857
598414.999	5128312.454	22	27	866
598439.999	5128312.454	10	35	879
598464.999	5128312.454	0	39	898
598489.999	5128312.454	0	41	918
598514.999	5128312.454	0	43	942
598539.999	5128312.454	0	40	964
598564.999	5128312.454	14	33	982
598589.999	5128312.454	28	24	991
598614.999	5128312.454	42	19	999
598639.999	5128312.454	58	16	1008
598664.999	5128312.454	85	13	1014
598689.999	5128312.454	104	11	1020
598714.999	5128312.454	133	8	1023
598739.999	5128312.454	153	9	1024
598764.999	5128312.454	182	11	1022
598789.999	5128312.454	202	11	1021
598814.999	5128312.454	232	10	1019
598839.999	5128312.454	252	10	1018
598864.999	5128312.454	282	10	1017
598889.999	5128312.454	301	10	1015
598914.999	5128312.454	331	11	1013
598939.999	5128312.454	351	13	1010
598964.999	5128312.454	381	15	1004
598989.999	5128312.454	393	17	997
599014.999	5128312.454	398	13	988
599039.999	5128312.454	403	11	987
599064.999	5128312.454	411	11	985
599089.999	5128312.454	394	13	985
599114.999	5128312.454	367	17	986
599139.999	5128312.454	349	19	993
599164.999	5128312.454	322	18	999
599189.999	5128312.454	305	16	1002
599214.999	5128312.454	280	17	1003
599239.999	5128312.454	264	18	1002
599264.999	5128312.454	241	18	1000
599289.999	5128312.454	226	17	998
599314.999	5128312.454	204	18	1001
599339.999	5128312.454	184	19	1003
599364.999	5128312.454	155	18	1005
599389.999	5128312.454	136	18	1006
599414.999	5128312.454	108	18	1005
599439.999	5128312.454	89	19	1002
599464.999	5128312.454	64	19	997
599489.999	5128312.454	50	21	992
599514.999	5128312.454	28	27	984
599539.999	5128312.454	14	32	971
599564.999	5128312.454	14	21	956
599589.999	5128312.454	20	17	955
599614.999	5128312.454	32	29	969
599639.999	5128312.454	22	30	984
599664.999	5128312.454	28	22	998
599689.999	5128312.454	45	16	1004
599714.999	5128312.454	73	15	1008
599739.999	5128312.454	92	16	1011
599764.999	5128312.454	122	16	1013
599789.999	5128312.454	141	17	1015
599814.999	5128312.454	171	19	1019
599839.999	5128312.454	184	19	1026
599864.999	5128312.454	189	18	1032
599889.999	5128312.454	172	16	1036
599914.999	5128312.454	149	18	1036
599939.999	5128312.454	135	20	1036
599964.999	5128312.454	117	19	1036
599989.999	5128312.454	108	19	1040
593614.999	5128287.454	187	27	1180
593639.999	5128287.454	182	27	1194
593664.999	5128287.454	180	25	1205
593689.999	5128287.454	180	25	1216
593714.999	5128287.454	170	26	1227
593739.999	5128287.454	156	27	1239
593764.999	5128287.454	136	25	1250
593789.999	5128287.454	125	24	1260
593814.999	5128287.454	112	23	1271
593839.999	5128287.454	94	23	1282
593864.999	5128287.454	71	24	1293
593889.999	5128287.454	58	23	1305
593914.999	5128287.454	30	25	1314
593939.999	5128287.454	10	32	1322
593964.999	5128287.454	0	40	1328
593989.999	5128287.454	0	43	1332
594014.999	5128287.454	0	42	1330
594039.999	5128287.454	0	41	1336
594064.999	5128287.454	10	43	1350
594089.999	5128287.454	0	39	1369
594114.999	5128287.454	22	27	1380
594139.999	5128287.454	28	31	1378
594164.999	5128287.454	20	34	1375
594189.999	5128287.454	14	34	1375
594214.999	5128287.454	14	32	1374
594239.999	5128287.454	10	32	1380
594264.999	5128287.454	20	32	1389
594289.999	5128287.454	20	32	1403
594314.999	5128287.454	0	34	1416
594339.999	5128287.454	0	35	1428
594364.999	5128287.454	10	33	1437
594389.999	5128287.454	10	33	1450
594414.999	5128287.454	0	36	1467
594439.999	5128287.454	0	37	1485
594464.999	5128287.454	0	43	1505
594489.999	5128287.454	0	50	1533
594514.999	5128287.454	0	49	1561
594539.999	5128287.454	0	49	1585
594564.999	5128287.454	0	45	1617
594589.999	5128287.454	14	23	1632
594614.999	5128287.454	41	4	1634
594639.999	5128287.454	57	0	1634
594664.999	5128287.454	81	0	1634
594689.999	5128287.454	89	0	1634
594714.999	5128287.454	106	0	1634
594739.999	5128287.454	120	1	1634
594764.999	5128287.454	144	1	1633
594789.999	5128287.454	161	3	1633
594814.999	5128287.454	188	12	1631
594839.999	5128287.454	199	19	1623
594864.999	5128287.454	179	20	1614
594889.999	5128287.454	161	20	1605
594914.999	5128287.454	134	24	1595
594939.999	5128287.454	117	26	1583
594964.999	5128287.454	92	24	1571
594989.999	5128287.454	78	23	1561
595014.999	5128287.454	58	26	1551
595039.999	5128287.454	51	30	1537
595064.999	5128287.454	51	28	1523
595089.999	5128287.454	58	24	1512
595114.999	5128287.454	78	22	1502
595139.999	5128287.454	92	24	1492
595164.999	5128287.454	110	28	1480
595189.999	5128287.454	90	27	1466
595214.999	5128287.454	60	23	1456
595239.999	5128287.454	40	19	1447
595264.999	5128287.454	10	27	1440
595289.999	5128287.454	0	37	1421
595314.999	5128287.454	10	34	1402
595339.999	5128287.454	30	26	1389
595364.999	5128287.454	60	23	1379
595389.999	5128287.454	80	23	1369
595414.999	5128287.454	57	24	1359
595439.999	5128287.454	45	26	1348
595464.999	5128287.454	40	29	1336
595489.999	5128287.454	45	29	1321
595514.999	5128287.454	64	26	1308
595539.999	5128287.454	70	25	1297
595564.999	5128287.454	40	28	1284
595589.999	5128287.454	20	31	1270
595614.999	5128287.454	0	32	1254
595639.999	5128287.454	14	27	1237
595664.999	5128287.454	41	22	1229
595689.999	5128287.454	45	18	1220
595714.999	5128287.454	22	18	1215
595739.999	5128287.454	22	19	1209
595764.999	5128287.454	36	18	1202
595789.999	5128287.454	50	16	1196
595814.999	5128287.454	58	15	1189
595839.999	5128287.454	71	15	1183
595864.999	5128287.454	81	14	1176
595889.999	5128287.454	92	14	1170
595914.999	5128287.454	113	14	1164
595939.999	5128287.454	104	14	1157
595964.999	5128287.454	76	14	1151
595989.999	5128287.454	58	16	1144
596014.999	5128287.454	32	21	1136
596039.999	5128287.454	14	30	1126
596064.999	5128287.454	0	46	1109
596089.999	5128287.454	0	57	1076
596114.999	5128287.454	0	53	1036
596139.999	5128287.454	0	43	1012
596164.999	5128287.454	0	37	993
596189.999	5128287.454	10	37	976
596214.999	5128287.454	0	37	957
596239.999	5128287.454	10	33	940
596264.999	5128287.454	36	30	927
596289.999	5128287.454	22	31	915
596314.999	5128287.454	0	27	903
596339.999	5128287.454	10	19	894
596364.999	5128287.454	0	42	914
596389.999	5128287.454	0	44	937
596414.999	5128287.454	0	42	960
596439.999	5128287.454	0	37	980
596464.999	5128287.454	20	34	992
596489.999	5128287.454	0	35	1002
596514.999	5128287.454	0	37	1008
596539.999	5128287.454	0	38	1010
596564.999	5128287.454	0	38	1010
596589.999	5128287.454	0	38	1008
596614.999	5128287.454	0	39	1005
596639.999	5128287.454	0	41	1012
596664.999	5128287.454	0	42	1021
596689.999	5128287.454	0	42	1026
596714.999	5128287.454	0	42	1029
596739.999	5128287.454	0	41	1029
596764.999	5128287.454	0	41	1030
596789.999	5128287.454	0	42	1040
596814.999	5128287.454	0	40	1048
596839.999	5128287.454	0	41	1050
596864.999	5128287.454	0	43	1052
596889.999	5128287.454	0	43	1053
596914.999	5128287.454	0	42	1051
596939.999	5128287.454	0	43	1059
596964.999	5128287.454	0	44	1059
596989.999	5128287.454	0	46	1067
597014.999	5128287.454	0	49	1069
597039.999	5128287.454	0	52	1065
597064.999	5128287.454	0	54	1058
597089.999	5128287.454	0	54	1042
597114.999	5128287.454	0	51	1030
597139.999	5128287.454	0	46	1021
597164.999	5128287.454	0	39	1008
597189.999	5128287.454	0	37	1002
597214.999	5128287.454	0	39	1003
597239.999	5128287.454	0	37	1007
597264.999	5128287.454	14	32	1006
597289.999	5128287.454	20	30	1014
597314.999	5128287.454	36	25	1022
597339.999	5128287.454	50	18	1025
597364.999	5128287.454	41	16	1027
597389.999	5128287.454	40	15	1031
597414.999	5128287.454	10	27	1034
597439.999	5128287.454	0	25	1054
597464.999	5128287.454	30	19	1054
597489.999	5128287.454	22	30	1042
597514.999	5128287.454	14	30	1028
597539.999	5128287.454	32	30	1018
597564.999	5128287.454	14	33	1007
597589.999	5128287.454	10	34	993
597614.999	5128287.454	22	32	979
597639.999	5128287.454	28	29	968
597664.999	5128287.454	10	32	957
597689.999	5128287.454	0	35	941
597714.999	5128287.454	10	35	924
597739.999	5128287.454	10	33	908
597764.999	5128287.454	20	32	891
597789.999	5128287.454	0	31	879
597814.999	5128287.454	14	32	869
597839.999	5128287.454	20	30	856
597864.999	5128287.454	36	24	844
597889.999	5128287.454	51	21	840
597914.999	5128287.454	58	21	836
597939.999	5128287.454	42	25	830
597964.999	5128287.454	30	27	817
597989.999	5128287.454	36	25	806
598014.999	5128287.454	57	22	796
598039.999	5128287.454	72	13	786
598064.999	5128287.454	92	1	784
598089.999	5128287.454	81	5	785
598114.999	5128287.454	71	10	788
598139.999	5128287.454	71	17	792
598164.999	5128287.454	81	21	801
598189.999	5128287.454	92	21	807
598214.999	5128287.454	114	21	814
598239.999	5128287.454	130	22	821
598264.999	5128287.454	150	24	830
598289.999	5128287.454	130	22	837
598314.999	5128287.454	100	21	841
598339.999	5128287.454	81	20	841
598364.999	5128287.454	51	20	844
598389.999	5128287.454	32	23	851
598414.999	5128287.454	10	29	860
598439.999	5128287.454	0	36	878
598464.999	5128287.454	0	37	899
598489.999	5128287.454	0	37	916
598514.999	5128287.454	0	40	935
598539.999	5128287.454	0	39	954
598564.999	5128287.454	0	35	970
598589.999	5128287.454	10	29	986
598614.999	5128287.454	32	22	999
598639.999	5128287.454	51	16	1007
598664.999	5128287.454	81	12	1013
598689.999	5128287.454	100	9	1017
598714.999	5128287.454	130	8	1020
598739.999	5128287.454	150	11	1019
598764.999	5128287.454	180	13	1017
598789.999	5128287.454	200	12	1016
598814.999	5128287.454	230	12	1015
598839.999	5128287.454	250	12	1014
598864.999	5128287.454	280	12	1013
598889.999	5128287.454	300	12	1011
598914.999	5128287.454	330	13	1009
598939.999	5128287.454	350	14	1005
598964.999	5128287.454	371	14	1001
598989.999	5128287.454	373	17	995
599014.999	5128287.454	379	14	987
599039.999	5128287.454	383	10	983
599064.999	5128287.454	392	11	981
599089.999	5128287.454	386	11	979
599114.999	5128287.454	358	14	982
599139.999	5128287.454	340	17	987
599164.999	5128287.454	313	18	992
599189.999	5128287.454	295	17	995
599214.999	5128287.454	269	18	995
599239.999	5128287.454	252	18	994
599264.999	5128287.454	228	17	992
599289.999	5128287.454	213	16	992
599314.999	5128287.454	191	17	993
599339.999	5128287.454	177	18	995
599364.999	5128287.454	151	19	997
599389.999	5128287.454	132	19	998
599414.999	5128287.454	102	18	998
599439.999	5128287.454	82	19	995
599464.999	5128287.454	54	21	990
599489.999	5128287.454	36	24	985
599514.999	5128287.454	14	32	976
599539.999	5128287.454	0	35	961
599564.999	5128287.454	10	20	946
599589.999	5128287.454	20	25	954
599614.999	5128287.454	22	32	969
599639.999	5128287.454	36	27	984
599664.999	5128287.454	45	19	993
599689.999	5128287.454	57	16	999
599714.999	5128287.454	81	15	1002
599739.999	5128287.454	98	16	1004
599764.999	5128287.454	126	17	1006
599789.999	5128287.454	146	17	1009
599814.999	5128287.454	175	18	1014
599839.999	5128287.454	194	18	1020
599864.999	5128287.454	200	17	1025
599889.999	5128287.454	184	17	1028
599914.999	5128287.454	163	18	1028
599939.999	5128287.454	150	17	1026
599964.999	5128287.454	134	16	1029
599989.999	5128287.454	126	18	1035
593614.999	5128262.454	158	28	1180
593639.999	5128262.454	153	28	1195
593664.999	5128262.454	150	26	1207
593689.999	5128262.454	150	25	1220
593714.999	5128262.454	150	24	1230
593739.999	5128262.454	135	25	1242
593764.999	5128262.454	113	24	1253
593789.999	5128262.454	100	22	1264
593814.999	5128262.454	85	20	1273
593839.999	5128262.454	81	19	1282
593864.999	5128262.454	54	20	1291
593889.999	5128262.454	36	25	1298
593914.999	5128262.454	20	30	1302
593939.999	5128262.454	10	36	1305
593964.999	5128262.454	10	39	1309
593989.999	5128262.454	0	40	1311
594014.999	5128262.454	0	38	1310
594039.999	5128262.454	0	39	1313
594064.999	5128262.454	0	47	1326
594089.999	5128262.454	0	49	1356
594114.999	5128262.454	10	41	1368
594139.999	5128262.454	10	39	1363
594164.999	5128262.454	0	41	1356
594189.999	5128262.454	0	40	1356
594214.999	5128262.454	0	36	1356
594239.999	5128262.454	10	34	1368
594264.999	5128262.454	20	33	1382
594289.999	5128262.454	10	34	1394
594314.999	5128262.454	14	33	1404
594339.999	5128262.454	14	33	1413
594364.999	5128262.454	0	34	1431
594389.999	5128262.454	10	34	1448
594414.999	5128262.454	14	34	1465
594439.999	5128262.454	10	34	1480
594464.999	5128262.454	0	38	1495
594489.999	5128262.454	0	46	1513
594514.999	5128262.454	0	51	1543
594539.999	5128262.454	0	50	1573
594564.999	5128262.454	0	47	1602
594589.999	5128262.454	10	36	1627
594614.999	5128262.454	22	15	1633
594639.999	5128262.454	41	4	1634
594664.999	5128262.454	54	0	1634
594689.999	5128262.454	64	0	1634
594714.999	5128262.454	86	1	1634
594739.999	5128262.454	103	1	1634
594764.999	5128262.454	130	1	1633
594789.999	5128262.454	149	1	1633
594814.999	5128262.454	177	9	1632
594839.999	5128262.454	171	18	1625
594864.999	5128262.454	162	20	1616
594889.999	5128262.454	149	21	1607
594914.999	5128262.454	121	23	1598
594939.999	5128262.454	103	25	1587
594964.999	5128262.454	76	25	1576
594989.999	5128262.454	58	25	1566
595014.999	5128262.454	36	28	1555
595039.999	5128262.454	22	32	1542
595064.999	5128262.454	22	31	1527
595089.999	5128262.454	36	26	1514
595114.999	5128262.454	57	23	1503
595139.999	5128262.454	72	23	1494
595164.999	5128262.454	98	26	1483
595189.999	5128262.454	90	26	1472
595214.999	5128262.454	60	24	1461
595239.999	5128262.454	40	21	1451
595264.999	5128262.454	10	27	1442
595289.999	5128262.454	0	36	1425
595314.999	5128262.454	10	35	1406
595339.999	5128262.454	22	27	1392
595364.999	5128262.454	51	23	1382
595389.999	5128262.454	71	22	1373
595414.999	5128262.454	81	24	1363
595439.999	5128262.454	73	26	1351
595464.999	5128262.454	70	29	1338
595489.999	5128262.454	73	30	1323
595514.999	5128262.454	86	28	1309
595539.999	5128262.454	76	25	1297
595564.999	5128262.454	50	25	1286
595589.999	5128262.454	32	28	1274
595614.999	5128262.454	10	30	1260
595639.999	5128262.454	14	29	1250
595664.999	5128262.454	41	27	1240
595689.999	5128262.454	61	24	1231
595714.999	5128262.454	51	20	1221
595739.999	5128262.454	51	18	1213
595764.999	5128262.454	63	17	1205
595789.999	5128262.454	72	16	1197
595814.999	5128262.454	85	16	1190
595839.999	5128262.454	94	15	1183
595864.999	5128262.454	108	14	1177
595889.999	5128262.454	117	15	1170
595914.999	5128262.454	134	15	1163
595939.999	5128262.454	117	14	1156
595964.999	5128262.454	89	14	1151
595989.999	5128262.454	71	15	1145
596014.999	5128262.454	41	18	1137
596039.999	5128262.454	22	23	1129
596064.999	5128262.454	0	40	1117
596089.999	5128262.454	0	55	1090
596114.999	5128262.454	0	56	1047
596139.999	5128262.454	0	45	1019
596164.999	5128262.454	0	39	1000
596189.999	5128262.454	0	38	981
596214.999	5128262.454	0	36	963
596239.999	5128262.454	10	33	947
596264.999	5128262.454	32	30	935
596289.999	5128262.454	14	31	923
596314.999	5128262.454	20	26	908
596339.999	5128262.454	10	20	899
596364.999	5128262.454	0	43	921
596389.999	5128262.454	0	44	945
596414.999	5128262.454	0	42	967
596439.999	5128262.454	0	39	986
596464.999	5128262.454	0	35	1004
596489.999	5128262.454	20	33	1016
596514.999	5128262.454	10	32	1024
596539.999	5128262.454	10	32	1028
596564.999	5128262.454	10	33	1028
596589.999	5128262.454	10	34	1025
596614.999	5128262.454	0	34	1022
596639.999	5128262.454	0	39	1032
596664.999	5128262.454	0	38	1041
596689.999	5128262.454	0	37	1047
596714.999	5128262.454	0	37	1048
596739.999	5128262.454	0	38	1048
596764.999	5128262.454	0	41	1048
596789.999	5128262.454	0	43	1061
596814.999	5128262.454	0	41	1067
596839.999	5128262.454	0	42	1071
596864.999	5128262.454	0	42	1075
596889.999	5128262.454	0	42	1077
596914.999	5128262.454	0	42	1074
596939.999	5128262.454	0	42	1081
596964.999	5128262.454	0	43	1082
596989.999	5128262.454	0	44	1090
597014.999	5128262.454	0	47	1094
597039.999	5128262.454	0	51	1098
597064.999	5128262.454	0	55	1096
597089.999	5128262.454	0	58	1082
597114.999	5128262.454	0	56	1065
597139.999	5128262.454	0	51	1040
597164.999	5128262.454	0	42	1026
597189.999	5128262.454	0	38	1020
597214.999	5128262.454	0	39	1024
597239.999	5128262.454	0	38	1026
597264.999	5128262.454	0	36	1025
597289.999	5128262.454	0	33	1028
597314.999	5128262.454	20	30	1032
597339.999	5128262.454	20	28	1033
597364.999	5128262.454	14	28	1034
597389.999	5128262.454	10	31	1039
597414.999	5128262.454	0	36	1042
597439.999	5128262.454	0	27	1064
597464.999	5128262.454	30	23	1060
597489.999	5128262.454	45	28	1048
597514.999	5128262.454	41	28	1036
597539.999	5128262.454	41	28	1028
597564.999	5128262.454	14	31	1017
597589.999	5128262.454	0	33	1004
597614.999	5128262.454	20	31	987
597639.999	5128262.454	40	28	975
597664.999	5128262.454	20	30	961
597689.999	5128262.454	0	35	947
597714.999	5128262.454	10	34	926
597739.999	5128262.454	20	31	912
597764.999	5128262.454	28	31	900
597789.999	5128262.454	28	31	890
597814.999	5128262.454	10	33	880
597839.999	5128262.454	0	33	863
597864.999	5128262.454	20	30	854
597889.999	5128262.454	22	25	848
597914.999	5128262.454	41	21	843
597939.999	5128262.454	30	25	836
597964.999	5128262.454	0	31	824
597989.999	5128262.454	14	29	808
598014.999	5128262.454	41	22	797
598039.999	5128262.454	58	15	788
598064.999	5128262.454	85	4	783
598089.999	5128262.454	99	3	785
598114.999	5128262.454	100	6	787
598139.999	5128262.454	100	10	789
598164.999	5128262.454	108	16	792
598189.999	5128262.454	117	21	797
598214.999	5128262.454	135	25	806
598239.999	5128262.454	149	25	813
598264.999	5128262.454	150	26	821
598289.999	5128262.454	130	24	828
598314.999	5128262.454	100	21	831
598339.999	5128262.454	81	18	832
598364.999	5128262.454	51	19	837
598389.999	5128262.454	32	24	844
598414.999	5128262.454	10	31	859
598439.999	5128262.454	0	37	875
598464.999	5128262.454	0	37	896
598489.999	5128262.454	14	35	910
598514.999	5128262.454	0	37	927
598539.999	5128262.454	0	38	947
598564.999	5128262.454	10	36	967
598589.999	5128262.454	10	30	984
598614.999	5128262.454	32	24	997
598639.999	5128262.454	51	18	1005
598664.999	5128262.454	81	13	1012
598689.999	5128262.454	100	8	1015
598714.999	5128262.454	130	8	1016
598739.999	5128262.454	150	11	1014
598764.999	5128262.454	180	13	1011
598789.999	5128262.454	200	13	1010
598814.999	5128262.454	230	14	1009
598839.999	5128262.454	250	14	1008
598864.999	5128262.454	280	14	1007
598889.999	5128262.454	300	14	1005
598914.999	5128262.454	330	14	1003
598939.999	5128262.454	340	14	1000
598964.999	5128262.454	341	14	997
598989.999	5128262.454	344	16	992
599014.999	5128262.454	349	16	985
599039.999	5128262.454	354	12	979
