x	y	d2et	slope	elevm
604149.891	5149749.420	370	3	1046
604174.891	5149749.420	398	2	1045
604199.891	5149749.420	379	2	1044
604224.891	5149749.420	349	1	1043
604249.891	5149749.420	330	1	1044
604274.891	5149749.420	301	1	1044
604299.891	5149749.420	282	1	1044
604324.891	5149749.420	253	2	1044
604349.891	5149749.420	234	2	1044
604374.891	5149749.420	206	2	1044
604399.891	5149749.420	188	2	1045
604424.891	5149749.420	161	2	1045
604449.891	5149749.420	143	7	1046
604474.891	5149749.420	114	13	1050
604499.891	5149749.420	95	19	1057
604524.891	5149749.420	67	26	1066
604549.891	5149749.420	50	30	1080
604574.891	5149749.420	28	31	1093
604599.891	5149749.420	20	31	1107
604624.891	5149749.420	10	33	1119
604649.891	5149749.420	0	34	1137
604674.891	5149749.420	22	29	1150
604699.891	5149749.420	41	26	1159
604724.891	5149749.420	71	27	1168
604749.891	5149749.420	89	27	1178
604774.891	5149749.420	82	28	1187
604799.891	5149749.420	63	28	1197
604824.891	5149749.420	36	28	1205
604849.891	5149749.420	22	30	1214
604874.891	5149749.420	22	31	1226
604899.891	5149749.420	36	29	1238
604924.891	5149749.420	63	25	1248
604949.891	5149749.420	82	22	1256
604974.891	5149749.420	112	19	1262
604999.891	5149749.420	132	18	1266
605024.891	5149749.420	161	19	1271
605049.891	5149749.420	149	21	1274
605074.891	5149749.420	127	23	1278
605099.891	5149749.420	114	24	1281
605124.891	5149749.420	98	24	1288
605149.891	5149749.420	92	23	1294
605174.891	5149749.420	71	24	1299
605199.891	5149749.420	51	26	1305
605224.891	5149749.420	22	28	1310
605249.891	5149749.420	10	33	1319
605274.891	5149749.420	10	33	1336
605299.891	5149749.420	22	32	1347
605324.891	5149749.420	0	37	1359
605349.891	5149749.420	0	42	1375
605374.891	5149749.420	0	43	1396
605399.891	5149749.420	0	40	1415
605424.891	5149749.420	10	34	1431
605449.891	5149749.420	30	23	1440
605474.891	5149749.420	60	18	1438
605499.891	5149749.420	80	17	1439
605524.891	5149749.420	99	21	1448
605549.891	5149749.420	113	22	1458
605574.891	5149749.420	135	20	1467
605599.891	5149749.420	117	24	1476
605624.891	5149749.420	89	28	1489
605649.891	5149749.420	71	28	1501
605674.891	5149749.420	41	27	1514
605699.891	5149749.420	22	29	1524
605724.891	5149749.420	10	34	1539
605749.891	5149749.420	0	35	1557
605774.891	5149749.420	10	31	1575
605799.891	5149749.420	30	29	1588
605824.891	5149749.420	60	32	1603
605849.891	5149749.420	61	31	1619
605874.891	5149749.420	71	27	1633
605899.891	5149749.420	57	21	1644
605924.891	5149749.420	36	15	1653
605949.891	5149749.420	22	19	1657
605974.891	5149749.420	0	36	1650
605999.891	5149749.420	0	43	1635
606024.891	5149749.420	0	40	1618
606049.891	5149749.420	10	29	1608
606074.891	5149749.420	36	20	1608
606099.891	5149749.420	54	19	1612
606124.891	5149749.420	81	21	1616
606149.891	5149749.420	98	23	1621
606174.891	5149749.420	125	24	1627
606199.891	5149749.420	130	22	1633
606224.891	5149749.420	103	20	1636
606249.891	5149749.420	86	18	1638
606274.891	5149749.420	64	18	1638
606299.891	5149749.420	54	23	1639
606324.891	5149749.420	51	28	1651
606349.891	5149749.420	36	29	1660
606374.891	5149749.420	20	32	1673
606399.891	5149749.420	0	33	1687
606424.891	5149749.420	14	32	1702
606449.891	5149749.420	10	36	1714
606474.891	5149749.420	0	38	1731
606499.891	5149749.420	10	34	1743
606524.891	5149749.420	22	31	1758
606549.891	5149749.420	20	34	1771
606574.891	5149749.420	0	40	1787
606599.891	5149749.420	0	38	1807
606624.891	5149749.420	14	4	1823
606649.891	5149749.420	0	40	1806
606674.891	5149749.420	0	50	1783
606699.891	5149749.420	0	52	1755
606724.891	5149749.420	0	51	1724
606749.891	5149749.420	0	49	1699
606774.891	5149749.420	0	46	1668
606799.891	5149749.420	10	36	1648
606824.891	5149749.420	22	32	1632
606849.891	5149749.420	20	33	1617
606874.891	5149749.420	0	34	1600
606899.891	5149749.420	14	33	1583
606924.891	5149749.420	22	32	1568
606949.891	5149749.420	20	32	1553
606974.891	5149749.420	10	34	1537
606999.891	5149749.420	0	36	1520
607024.891	5149749.420	0	39	1501
607049.891	5149749.420	0	41	1480
607074.891	5149749.420	0	42	1461
607099.891	5149749.420	0	42	1436
607124.891	5149749.420	0	39	1417
607149.891	5149749.420	0	37	1396
607174.891	5149749.420	10	34	1378
607199.891	5149749.420	10	33	1363
607224.891	5149749.420	0	35	1349
607249.891	5149749.420	10	35	1335
607274.891	5149749.420	28	34	1322
607299.891	5149749.420	14	35	1309
607324.891	5149749.420	0	35	1294
607349.891	5149749.420	10	34	1280
607374.891	5149749.420	0	36	1268
607399.891	5149749.420	0	37	1252
607424.891	5149749.420	0	36	1237
607449.891	5149749.420	14	35	1223
607474.891	5149749.420	10	34	1206
607499.891	5149749.420	10	35	1194
607524.891	5149749.420	0	36	1178
607549.891	5149749.420	10	35	1163
607574.891	5149749.420	0	38	1147
607599.891	5149749.420	0	38	1126
607624.891	5149749.420	14	32	1109
607649.891	5149749.420	32	26	1095
607674.891	5149749.420	58	20	1085
607699.891	5149749.420	76	20	1077
607724.891	5149749.420	104	22	1070
607749.891	5149749.420	124	24	1062
607774.891	5149749.420	117	24	1055
607799.891	5149749.420	100	24	1048
607824.891	5149749.420	78	25	1039
607849.891	5149749.420	67	26	1030
607874.891	5149749.420	60	27	1019
607899.891	5149749.420	63	26	1008
607924.891	5149749.420	64	23	997
607949.891	5149749.420	54	21	988
607974.891	5149749.420	41	25	978
607999.891	5149749.420	22	30	966
608024.891	5149749.420	14	32	950
608049.891	5149749.420	20	30	935
608074.891	5149749.420	28	31	920
608099.891	5149749.420	20	28	905
608124.891	5149749.420	28	7	893
608149.891	5149749.420	28	24	900
608174.891	5149749.420	22	29	916
608199.891	5149749.420	36	25	928
608224.891	5149749.420	63	23	938
608249.891	5149749.420	82	20	948
608274.891	5149749.420	106	17	954
608299.891	5149749.420	92	17	961
608324.891	5149749.420	72	18	967
608349.891	5149749.420	63	24	975
608374.891	5149749.420	61	26	985
608399.891	5149749.420	67	26	994
608424.891	5149749.420	85	27	1003
608449.891	5149749.420	99	27	1013
608474.891	5149749.420	80	26	1021
608499.891	5149749.420	60	26	1027
608524.891	5149749.420	30	28	1034
608549.891	5149749.420	10	32	1042
608574.891	5149749.420	0	36	1057
608599.891	5149749.420	10	33	1071
608624.891	5149749.420	32	26	1082
608649.891	5149749.420	50	22	1090
608674.891	5149749.420	72	19	1096
608699.891	5149749.420	64	19	1101
608724.891	5149749.420	51	22	1102
608749.891	5149749.420	45	27	1099
608774.891	5149749.420	40	30	1095
608799.891	5149749.420	22	32	1089
608824.891	5149749.420	0	33	1083
608849.891	5149749.420	10	34	1074
608874.891	5149749.420	10	34	1065
608899.891	5149749.420	0	34	1054
608924.891	5149749.420	10	36	1043
608949.891	5149749.420	0	39	1031
608974.891	5149749.420	0	41	1015
608999.891	5149749.420	-9999	-9999	-9999
604099.891	5149724.420	328	3	1048
604124.891	5149724.420	357	3	1047
604149.891	5149724.420	377	3	1045
604174.891	5149724.420	395	2	1044
604199.891	5149724.420	375	1	1044
604224.891	5149724.420	345	1	1044
604249.891	5149724.420	326	1	1044
604274.891	5149724.420	296	1	1044
604299.891	5149724.420	277	2	1044
604324.891	5149724.420	247	2	1045
604349.891	5149724.420	228	2	1045
604374.891	5149724.420	199	2	1045
604399.891	5149724.420	180	1	1045
604424.891	5149724.420	152	2	1045
604449.891	5149724.420	134	8	1047
604474.891	5149724.420	108	15	1052
604499.891	5149724.420	89	21	1060
604524.891	5149724.420	61	28	1070
604549.891	5149724.420	41	31	1085
604574.891	5149724.420	14	33	1098
604599.891	5149724.420	0	32	1115
604624.891	5149724.420	10	33	1128
604649.891	5149724.420	0	33	1145
604674.891	5149724.420	30	28	1156
604699.891	5149724.420	50	27	1167
604724.891	5149724.420	76	27	1177
604749.891	5149724.420	95	27	1187
604774.891	5149724.420	80	27	1196
604799.891	5149724.420	60	28	1206
604824.891	5149724.420	30	29	1215
604849.891	5149724.420	10	32	1226
604874.891	5149724.420	10	31	1238
604899.891	5149724.420	30	27	1247
604924.891	5149724.420	60	23	1255
604949.891	5149724.420	80	21	1262
604974.891	5149724.420	110	19	1268
604999.891	5149724.420	130	19	1274
605024.891	5149724.420	160	20	1278
605049.891	5149724.420	163	21	1283
605074.891	5149724.420	142	22	1288
605099.891	5149724.420	130	22	1292
605124.891	5149724.420	117	21	1296
605149.891	5149724.420	100	21	1302
605174.891	5149724.420	71	23	1308
605199.891	5149724.420	51	25	1315
605224.891	5149724.420	22	27	1322
605249.891	5149724.420	10	30	1329
605274.891	5149724.420	10	32	1344
605299.891	5149724.420	14	33	1355
605324.891	5149724.420	0	38	1371
605349.891	5149724.420	0	42	1388
605374.891	5149724.420	0	44	1408
605399.891	5149724.420	0	41	1429
605424.891	5149724.420	10	31	1444
605449.891	5149724.420	30	19	1449
605474.891	5149724.420	60	17	1446
605499.891	5149724.420	80	17	1447
605524.891	5149724.420	110	18	1452
605549.891	5149724.420	127	20	1461
605574.891	5149724.420	140	19	1469
605599.891	5149724.420	120	20	1475
605624.891	5149724.420	90	25	1486
605649.891	5149724.420	70	26	1499
605674.891	5149724.420	40	25	1511
605699.891	5149724.420	20	28	1523
605724.891	5149724.420	10	34	1539
605749.891	5149724.420	0	35	1558
605774.891	5149724.420	20	30	1574
605799.891	5149724.420	36	27	1586
605824.891	5149724.420	41	31	1599
605849.891	5149724.420	41	32	1615
605874.891	5149724.420	57	30	1630
605899.891	5149724.420	60	25	1643
605924.891	5149724.420	50	20	1653
605949.891	5149724.420	36	14	1662
605974.891	5149724.420	14	24	1662
605999.891	5149724.420	0	38	1651
606024.891	5149724.420	0	41	1637
606049.891	5149724.420	0	35	1622
606074.891	5149724.420	28	24	1617
606099.891	5149724.420	45	22	1620
606124.891	5149724.420	72	22	1625
606149.891	5149724.420	89	23	1630
606174.891	5149724.420	117	22	1636
606199.891	5149724.420	136	20	1641
606224.891	5149724.420	114	19	1644
606249.891	5149724.420	99	19	1646
606274.891	5149724.420	81	19	1647
606299.891	5149724.420	73	23	1648
606324.891	5149724.420	64	28	1659
606349.891	5149724.420	50	27	1669
606374.891	5149724.420	22	30	1680
606399.891	5149724.420	10	32	1695
606424.891	5149724.420	20	32	1708
606449.891	5149724.420	0	38	1722
606474.891	5149724.420	0	38	1743
606499.891	5149724.420	10	32	1756
606524.891	5149724.420	30	30	1764
606549.891	5149724.420	10	35	1777
606574.891	5149724.420	0	39	1797
606599.891	5149724.420	0	28	1818
606624.891	5149724.420	10	20	1822
606649.891	5149724.420	0	47	1798
606674.891	5149724.420	0	53	1767
606699.891	5149724.420	0	54	1736
606724.891	5149724.420	0	52	1708
606749.891	5149724.420	0	49	1684
606774.891	5149724.420	0	43	1660
606799.891	5149724.420	10	34	1643
606824.891	5149724.420	20	32	1630
606849.891	5149724.420	10	33	1615
606874.891	5149724.420	14	33	1598
606899.891	5149724.420	14	32	1583
606924.891	5149724.420	32	31	1567
606949.891	5149724.420	40	30	1553
606974.891	5149724.420	22	31	1538
606999.891	5149724.420	10	33	1522
607024.891	5149724.420	0	37	1505
607049.891	5149724.420	0	39	1486
607074.891	5149724.420	0	40	1466
607099.891	5149724.420	0	41	1445
607124.891	5149724.420	0	41	1425
607149.891	5149724.420	0	41	1403
607174.891	5149724.420	0	40	1383
607199.891	5149724.420	0	38	1361
607224.891	5149724.420	10	34	1341
607249.891	5149724.420	22	31	1326
607274.891	5149724.420	20	31	1312
607299.891	5149724.420	0	34	1298
607324.891	5149724.420	0	35	1282
607349.891	5149724.420	14	37	1270
607374.891	5149724.420	0	40	1256
607399.891	5149724.420	0	40	1239
607424.891	5149724.420	0	38	1225
607449.891	5149724.420	0	38	1210
607474.891	5149724.420	10	39	1197
607499.891	5149724.420	0	40	1180
607524.891	5149724.420	0	37	1164
607549.891	5149724.420	10	34	1153
607574.891	5149724.420	0	35	1139
607599.891	5149724.420	0	33	1122
607624.891	5149724.420	28	29	1109
607649.891	5149724.420	42	27	1095
607674.891	5149724.420	67	23	1083
607699.891	5149724.420	85	22	1073
607724.891	5149724.420	112	23	1063
607749.891	5149724.420	130	25	1053
607774.891	5149724.420	108	26	1045
607799.891	5149724.420	89	27	1038
607824.891	5149724.420	64	28	1030
607849.891	5149724.420	50	27	1022
607874.891	5149724.420	40	27	1013
607899.891	5149724.420	45	26	1002
607924.891	5149724.420	50	23	992
607949.891	5149724.420	36	24	984
607974.891	5149724.420	30	29	974
607999.891	5149724.420	32	31	960
608024.891	5149724.420	32	30	946
608049.891	5149724.420	40	28	934
608074.891	5149724.420	45	30	920
608099.891	5149724.420	40	24	904
608124.891	5149724.420	40	7	897
608149.891	5149724.420	20	21	901
608174.891	5149724.420	10	28	915
608199.891	5149724.420	30	26	929
608224.891	5149724.420	60	24	941
608249.891	5149724.420	78	19	951
608274.891	5149724.420	89	15	957
608299.891	5149724.420	78	15	964
608324.891	5149724.420	57	18	970
608349.891	5149724.420	45	26	979
608374.891	5149724.420	41	28	994
608399.891	5149724.420	50	25	1003
608424.891	5149724.420	71	25	1013
608449.891	5149724.420	85	24	1023
608474.891	5149724.420	80	23	1030
608499.891	5149724.420	60	23	1038
608524.891	5149724.420	30	26	1044
608549.891	5149724.420	10	30	1054
608574.891	5149724.420	10	31	1067
608599.891	5149724.420	22	28	1079
608624.891	5149724.420	42	22	1089
608649.891	5149724.420	58	19	1096
608674.891	5149724.420	85	18	1103
608699.891	5149724.420	81	18	1107
608724.891	5149724.420	71	20	1111
608749.891	5149724.420	63	24	1111
608774.891	5149724.420	50	26	1108
608799.891	5149724.420	36	29	1103
608824.891	5149724.420	14	31	1096
608849.891	5149724.420	10	32	1088
608874.891	5149724.420	10	33	1078
608899.891	5149724.420	20	34	1067
608924.891	5149724.420	22	33	1055
608949.891	5149724.420	10	34	1043
608974.891	5149724.420	0	38	1031
608999.891	5149724.420	-9999	-9999	-9999
604099.891	5149699.420	335	4	1048
604124.891	5149699.420	364	4	1047
604149.891	5149699.420	383	3	1045
604174.891	5149699.420	391	1	1044
604199.891	5149699.420	371	1	1044
604224.891	5149699.420	341	2	1044
604249.891	5149699.420	321	2	1045
604274.891	5149699.420	292	2	1045
604299.891	5149699.420	272	3	1045
604324.891	5149699.420	242	3	1046
604349.891	5149699.420	222	2	1046
604374.891	5149699.420	192	2	1046
604399.891	5149699.420	173	2	1046
604424.891	5149699.420	143	4	1046
604449.891	5149699.420	124	11	1048
604474.891	5149699.420	95	17	1055
604499.891	5149699.420	76	22	1063
604524.891	5149699.420	50	29	1074
604549.891	5149699.420	32	32	1090
604574.891	5149699.420	10	33	1104
604599.891	5149699.420	10	31	1122
604624.891	5149699.420	10	31	1132
604649.891	5149699.420	10	33	1150
604674.891	5149699.420	40	30	1163
604699.891	5149699.420	58	28	1175
604724.891	5149699.420	81	27	1185
604749.891	5149699.420	92	27	1195
604774.891	5149699.420	85	27	1205
604799.891	5149699.420	67	28	1214
604824.891	5149699.420	42	30	1225
604849.891	5149699.420	32	30	1237
604874.891	5149699.420	32	27	1247
604899.891	5149699.420	42	25	1256
604924.891	5149699.420	67	23	1263
604949.891	5149699.420	85	21	1269
604974.891	5149699.420	114	20	1275
604999.891	5149699.420	133	20	1280
605024.891	5149699.420	163	20	1286
605049.891	5149699.420	182	20	1292
605074.891	5149699.420	166	20	1296
605099.891	5149699.420	155	20	1301
605124.891	5149699.420	126	19	1304
605149.891	5149699.420	108	21	1309
605174.891	5149699.420	81	23	1316
605199.891	5149699.420	64	25	1324
605224.891	5149699.420	42	26	1332
605249.891	5149699.420	32	28	1339
605274.891	5149699.420	14	32	1350
605299.891	5149699.420	0	36	1365
605324.891	5149699.420	0	39	1382
605349.891	5149699.420	0	43	1399
605374.891	5149699.420	0	45	1421
605399.891	5149699.420	0	40	1442
605424.891	5149699.420	20	26	1454
605449.891	5149699.420	36	18	1456
605474.891	5149699.420	63	16	1453
605499.891	5149699.420	82	16	1454
605524.891	5149699.420	112	15	1457
605549.891	5149699.420	132	17	1461
605574.891	5149699.420	141	20	1472
605599.891	5149699.420	122	21	1480
605624.891	5149699.420	92	23	1488
605649.891	5149699.420	73	23	1499
605674.891	5149699.420	45	23	1511
605699.891	5149699.420	28	27	1521
605724.891	5149699.420	10	34	1536
605749.891	5149699.420	0	36	1554
605774.891	5149699.420	20	32	1572
605799.891	5149699.420	40	27	1584
605824.891	5149699.420	14	30	1595
605849.891	5149699.420	14	33	1611
605874.891	5149699.420	36	31	1626
605899.891	5149699.420	30	28	1641
605924.891	5149699.420	42	24	1652
605949.891	5149699.420	41	20	1663
605974.891	5149699.420	14	16	1672
605999.891	5149699.420	0	32	1666
606024.891	5149699.420	0	39	1652
606049.891	5149699.420	0	38	1639
606074.891	5149699.420	14	29	1628
606099.891	5149699.420	32	24	1630
606124.891	5149699.420	61	23	1634
606149.891	5149699.420	81	23	1639
606174.891	5149699.420	110	22	1645
606199.891	5149699.420	130	21	1649
606224.891	5149699.420	135	20	1653
606249.891	5149699.420	122	19	1655
606274.891	5149699.420	108	18	1655
606299.891	5149699.420	102	21	1656
606324.891	5149699.420	81	26	1667
606349.891	5149699.420	64	25	1676
606374.891	5149699.420	45	29	1686
606399.891	5149699.420	36	31	1700
606424.891	5149699.420	10	35	1713
606449.891	5149699.420	0	40	1733
606474.891	5149699.420	0	37	1753
606499.891	5149699.420	20	32	1765
606524.891	5149699.420	0	32	1776
606549.891	5149699.420	10	35	1786
606574.891	5149699.420	0	35	1804
606599.891	5149699.420	10	12	1820
606624.891	5149699.420	0	35	1818
606649.891	5149699.420	0	51	1790
606674.891	5149699.420	0	54	1760
606699.891	5149699.420	0	54	1722
606724.891	5149699.420	0	51	1691
606749.891	5149699.420	0	46	1665
606774.891	5149699.420	0	39	1649
606799.891	5149699.420	0	36	1635
606824.891	5149699.420	0	36	1621
606849.891	5149699.420	0	35	1606
606874.891	5149699.420	20	34	1592
606899.891	5149699.420	14	34	1578
606924.891	5149699.420	10	30	1562
606949.891	5149699.420	30	28	1551
606974.891	5149699.420	42	29	1537
606999.891	5149699.420	32	31	1524
607024.891	5149699.420	10	35	1508
607049.891	5149699.420	0	37	1489
607074.891	5149699.420	0	38	1470
607099.891	5149699.420	0	38	1450
607124.891	5149699.420	0	38	1431
607149.891	5149699.420	0	40	1412
607174.891	5149699.420	0	42	1390
607199.891	5149699.420	0	42	1368
607224.891	5149699.420	0	39	1346
607249.891	5149699.420	14	34	1329
607274.891	5149699.420	10	32	1313
607299.891	5149699.420	0	34	1297
607324.891	5149699.420	0	37	1277
607349.891	5149699.420	0	38	1258
607374.891	5149699.420	0	38	1238
607399.891	5149699.420	0	37	1223
607424.891	5149699.420	0	36	1209
607449.891	5149699.420	10	38	1197
607474.891	5149699.420	0	41	1180
607499.891	5149699.420	0	39	1164
607524.891	5149699.420	14	34	1152
607549.891	5149699.420	22	32	1142
607574.891	5149699.420	10	34	1130
607599.891	5149699.420	14	32	1116
607624.891	5149699.420	41	29	1103
607649.891	5149699.420	58	28	1091
607674.891	5149699.420	85	25	1079
607699.891	5149699.420	100	24	1070
607724.891	5149699.420	125	25	1060
607749.891	5149699.420	130	25	1049
607774.891	5149699.420	100	26	1037
607799.891	5149699.420	81	27	1027
607824.891	5149699.420	51	29	1018
607849.891	5149699.420	32	30	1011
607874.891	5149699.420	10	30	1003
607899.891	5149699.420	22	28	994
607924.891	5149699.420	28	27	985
607949.891	5149699.420	14	30	978
607974.891	5149699.420	0	33	964
607999.891	5149699.420	10	31	951
608024.891	5149699.420	40	28	940
608049.891	5149699.420	60	27	928
608074.891	5149699.420	50	24	917
608099.891	5149699.420	36	15	903
608124.891	5149699.420	20	21	903
608149.891	5149699.420	20	26	906
608174.891	5149699.420	22	28	917
608199.891	5149699.420	22	26	927
608224.891	5149699.420	45	24	942
608249.891	5149699.420	51	18	953
608274.891	5149699.420	61	14	959
608299.891	5149699.420	63	14	965
608324.891	5149699.420	36	17	971
608349.891	5149699.420	22	26	982
608374.891	5149699.420	14	28	998
608399.891	5149699.420	28	21	1008
608424.891	5149699.420	50	20	1016
608449.891	5149699.420	61	22	1025
608474.891	5149699.420	63	20	1036
608499.891	5149699.420	67	18	1043
608524.891	5149699.420	42	21	1051
608549.891	5149699.420	32	23	1062
608574.891	5149699.420	32	25	1071
608599.891	5149699.420	42	24	1085
608624.891	5149699.420	64	18	1093
608649.891	5149699.420	78	17	1100
608674.891	5149699.420	100	17	1107
608699.891	5149699.420	108	19	1114
608724.891	5149699.420	98	18	1121
608749.891	5149699.420	92	20	1121
608774.891	5149699.420	71	22	1118
608799.891	5149699.420	57	24	1114
608824.891	5149699.420	41	27	1109
608849.891	5149699.420	32	30	1100
608874.891	5149699.420	14	32	1090
608899.891	5149699.420	0	33	1078
608924.891	5149699.420	22	33	1065
608949.891	5149699.420	36	31	1052
608974.891	5149699.420	10	33	1041
608999.891	5149699.420	-9999	-9999	-9999
604099.891	5149674.420	342	5	1049
604124.891	5149674.420	370	4	1046
604149.891	5149674.420	389	2	1045
604174.891	5149674.420	390	1	1044
604199.891	5149674.420	370	2	1045
604224.891	5149674.420	340	2	1045
604249.891	5149674.420	320	3	1046
604274.891	5149674.420	290	3	1046
604299.891	5149674.420	270	3	1046
604324.891	5149674.420	240	3	1047
604349.891	5149674.420	220	2	1047
604374.891	5149674.420	190	2	1047
604399.891	5149674.420	170	3	1047
604424.891	5149674.420	140	7	1047
604449.891	5149674.420	120	14	1052
604474.891	5149674.420	91	18	1058
604499.891	5149674.420	71	25	1066
604524.891	5149674.420	41	30	1079
604549.891	5149674.420	22	32	1093
604574.891	5149674.420	0	32	1110
604599.891	5149674.420	14	29	1124
604624.891	5149674.420	0	32	1136
604649.891	5149674.420	10	35	1155
604674.891	5149674.420	40	31	1170
604699.891	5149674.420	51	29	1183
604724.891	5149674.420	64	28	1193
604749.891	5149674.420	78	27	1204
604774.891	5149674.420	94	26	1213
604799.891	5149674.420	78	28	1223
604824.891	5149674.420	58	29	1235
604849.891	5149674.420	51	27	1245
604874.891	5149674.420	51	26	1254
604899.891	5149674.420	58	24	1264
604924.891	5149674.420	78	22	1271
604949.891	5149674.420	94	22	1277
604974.891	5149674.420	121	21	1283
604999.891	5149674.420	139	20	1288
605024.891	5149674.420	168	19	1293
605049.891	5149674.420	187	18	1298
605074.891	5149674.420	180	18	1303
605099.891	5149674.420	162	19	1308
605124.891	5149674.420	134	19	1312
605149.891	5149674.420	117	21	1316
605174.891	5149674.420	92	23	1324
605199.891	5149674.420	78	24	1332
605224.891	5149674.420	58	26	1340
605249.891	5149674.420	40	29	1350
605274.891	5149674.420	10	32	1359
605299.891	5149674.420	0	37	1375
605324.891	5149674.420	0	40	1392
605349.891	5149674.420	0	45	1410
605374.891	5149674.420	0	46	1436
605399.891	5149674.420	0	36	1456
605424.891	5149674.420	20	22	1464
605449.891	5149674.420	40	16	1464
605474.891	5149674.420	70	15	1460
605499.891	5149674.420	89	15	1461
605524.891	5149674.420	117	15	1464
605549.891	5149674.420	136	15	1465
605574.891	5149674.420	146	20	1473
605599.891	5149674.420	126	23	1484
605624.891	5149674.420	98	22	1494
605649.891	5149674.420	81	20	1502
605674.891	5149674.420	57	20	1509
605699.891	5149674.420	41	24	1519
605724.891	5149674.420	14	30	1531
605749.891	5149674.420	0	35	1547
605774.891	5149674.420	20	33	1566
605799.891	5149674.420	36	29	1578
605824.891	5149674.420	10	31	1591
605849.891	5149674.420	0	33	1607
605874.891	5149674.420	22	33	1622
605899.891	5149674.420	10	31	1638
605924.891	5149674.420	32	27	1652
605949.891	5149674.420	50	25	1664
605974.891	5149674.420	28	18	1675
605999.891	5149674.420	10	21	1680
606024.891	5149674.420	0	36	1668
606049.891	5149674.420	0	37	1655
606074.891	5149674.420	10	31	1643
606099.891	5149674.420	30	24	1640
606124.891	5149674.420	60	22	1644
606149.891	5149674.420	80	21	1648
606174.891	5149674.420	110	21	1653
606199.891	5149674.420	130	20	1658
606224.891	5149674.420	150	19	1661
606249.891	5149674.420	139	18	1664
606274.891	5149674.420	126	18	1663
606299.891	5149674.420	117	20	1664
606324.891	5149674.420	92	24	1674
606349.891	5149674.420	76	24	1682
606374.891	5149674.420	50	28	1692
606399.891	5149674.420	30	31	1706
606424.891	5149674.420	0	36	1720
606449.891	5149674.420	0	41	1741
606474.891	5149674.420	0	38	1761
606499.891	5149674.420	10	34	1776
606524.891	5149674.420	14	33	1789
606549.891	5149674.420	14	33	1798
606574.891	5149674.420	0	24	1812
606599.891	5149674.420	14	16	1821
606624.891	5149674.420	0	47	1803
606649.891	5149674.420	0	55	1774
606674.891	5149674.420	0	57	1744
606699.891	5149674.420	0	55	1710
606724.891	5149674.420	0	49	1682
606749.891	5149674.420	0	42	1655
606774.891	5149674.420	10	35	1638
606799.891	5149674.420	0	34	1622
606824.891	5149674.420	0	34	1608
606849.891	5149674.420	0	35	1594
606874.891	5149674.420	10	35	1581
606899.891	5149674.420	0	35	1568
606924.891	5149674.420	20	31	1554
606949.891	5149674.420	36	27	1545
606974.891	5149674.420	28	29	1534
606999.891	5149674.420	14	32	1521
607024.891	5149674.420	10	35	1505
607049.891	5149674.420	0	37	1487
607074.891	5149674.420	0	36	1468
607099.891	5149674.420	10	34	1451
607124.891	5149674.420	10	36	1434
607149.891	5149674.420	0	38	1415
607174.891	5149674.420	0	39	1395
607199.891	5149674.420	0	41	1375
607224.891	5149674.420	0	40	1354
607249.891	5149674.420	10	37	1334
607274.891	5149674.420	10	35	1318
607299.891	5149674.420	10	35	1301
607324.891	5149674.420	0	39	1284
607349.891	5149674.420	0	43	1259
607374.891	5149674.420	0	38	1235
607399.891	5149674.420	10	33	1219
607424.891	5149674.420	14	33	1202
607449.891	5149674.420	0	35	1186
607474.891	5149674.420	0	36	1166
607499.891	5149674.420	10	32	1151
607524.891	5149674.420	28	31	1141
607549.891	5149674.420	14	33	1131
607574.891	5149674.420	0	34	1118
607599.891	5149674.420	10	32	1105
607624.891	5149674.420	40	29	1095
607649.891	5149674.420	60	28	1084
607674.891	5149674.420	90	27	1074
607699.891	5149674.420	110	27	1063
607724.891	5149674.420	136	26	1053
607749.891	5149674.420	130	27	1043
607774.891	5149674.420	100	26	1032
607799.891	5149674.420	80	27	1022
607824.891	5149674.420	50	28	1009
607849.891	5149674.420	30	28	998
607874.891	5149674.420	0	27	988
607899.891	5149674.420	20	27	982
607924.891	5149674.420	14	31	975
607949.891	5149674.420	0	33	964
607974.891	5149674.420	0	32	951
607999.891	5149674.420	20	29	941
608024.891	5149674.420	45	26	932
608049.891	5149674.420	58	20	922
608074.891	5149674.420	36	12	912
608099.891	5149674.420	22	25	913
608124.891	5149674.420	0	34	919
608149.891	5149674.420	0	35	922
608174.891	5149674.420	10	34	929
608199.891	5149674.420	10	31	939
608224.891	5149674.420	30	24	944
608249.891	5149674.420	32	16	953
608274.891	5149674.420	41	12	959
608299.891	5149674.420	50	12	965
608324.891	5149674.420	30	14	970
608349.891	5149674.420	10	24	976
608374.891	5149674.420	0	29	991
608399.891	5149674.420	14	26	1004
608424.891	5149674.420	41	23	1012
608449.891	5149674.420	41	26	1022
608474.891	5149674.420	45	24	1034
608499.891	5149674.420	57	20	1043
608524.891	5149674.420	58	21	1052
608549.891	5149674.420	51	21	1062
608574.891	5149674.420	51	24	1071
608599.891	5149674.420	58	24	1084
608624.891	5149674.420	78	19	1093
608649.891	5149674.420	92	17	1101
608674.891	5149674.420	113	18	1108
608699.891	5149674.420	126	20	1117
608724.891	5149674.420	117	17	1126
608749.891	5149674.420	106	14	1130
608774.891	5149674.420	85	19	1127
608799.891	5149674.420	72	20	1122
608824.891	5149674.420	58	21	1117
608849.891	5149674.420	50	25	1111
